pleins	ADJ	plein
à	ADP	à
plus	ADV	plus
...	PUNCT	...
comme	ADP	comme
mort	NOUN	mort
aller	VERB	aller
il	PRON	il
inquiète	VERB	inquiéter
dans	ADP	dans
dit	VERB	dire
de	ADP	de
assez	ADV	assez
,	PUNCT	,
l'	DET	le
par	ADP	par
plus	ADV	plus
,	PUNCT	,
dans	ADP	dans
Car	CCONJ	car
une	DET	un
la	DET	le
une	DET	un
,	PUNCT	,
n'	ADV	n'
galanterie	NOUN	galanterie
tout	PRON	tout
avoir	AUX	avoir
dernière	ADJ	dernier
même	ADJ	même
réflexions	NOUN	réflexion
surtout	ADV	surtout
à	ADP	à
de	ADP	de
était	AUX	être
madame	NOUN	monsieur
en	ADP	en
quatre	NUM	quatre
à	ADP	à
intéressants	ADJ	intéressant
.	PUNCT	.
»	PUNCT	»
l'	DET	le
Les	DET	le
de	ADP	de
justice	NOUN	justice
dire	VERB	dire
constant	ADJ	constant
Mon	DET	mon
de	ADP	de
,	PUNCT	,
princesse	NOUN	princesse
connaître	VERB	connaître
toujours	ADV	toujours
aura	VERB	avoir
.	PUNCT	.
Versailles	PROPN	Versailles
son	DET	son
,	PUNCT	,
gramme	NOUN	gramme
Pompadour	PROPN	Pompadour
Le	DET	le
présenter	VERB	présenter
une	DET	un
,	PUNCT	,
réflexion	NOUN	réflexion
avait	AUX	avoir
que	PRON	que
hommes	NOUN	homme
plus	ADV	plus
Nesle	PROPN	Nesle
l'	DET	le
autres	ADJ	autre
que	SCONJ	que
portée	NOUN	portée
les	DET	le
sa	DET	son
présentée	VERB	présenter
lu	VERB	lire
au	ADP	au
idée	NOUN	idée
moins	ADV	moins
là	ADV	là
Europe	PROPN	Europe
maître	NOUN	maître
duc	NOUN	duc
général	ADJ	général
premier	ADJ	premier
.	PUNCT	.
et	CCONJ	et
.	PUNCT	.
plaire	VERB	plaire
,	PUNCT	,
à	ADP	à
On	PRON	on
,	PUNCT	,
talent	NOUN	talent
abaisse	VERB	abaisse
amitié	NOUN	amitié
ce	PRON	ce
,	PUNCT	,
au	ADP	au
il	PRON	il
presque	ADV	presque
gentil	ADJ	gentil
est	AUX	être
mois	NOUN	mois
,	PUNCT	,
et	CCONJ	et
?	PUNCT	?
une	PRON	un
souvint	VERB	souvenir
.	PUNCT	.
la	DET	le
Savoir	VERB	savoir
ai	AUX	avoir
contraire	NOUN	contraire
ont	VERB	avoir
c'	PRON	ce
,	PUNCT	,
à	ADP	à
y	PRON	y
il	PRON	il
s'	PRON	se
feue	ADJ	feu
cinq	NUM	cinq
roi	NOUN	roi
.	PUNCT	.
:	PUNCT	:
être	AUX	être
moment	NOUN	moment
honneur	NOUN	honneur
maîtresse	NOUN	maîtresse
ce	DET	ce
sœur	NOUN	sœur
«	PUNCT	«
occupé	VERB	occuper
même	ADJ	même
part	NOUN	part
Versailles	PROPN	Versailles
talent	NOUN	talent
.	PUNCT	.
méprise	VERB	méprendre
s'	PRON	se
règles	NOUN	règle
faisant	VERB	faire
les	DET	le
]	PUNCT	]
argent	NOUN	argent
»	PUNCT	»
absolument	ADV	absolument
est	AUX	être
jour	NOUN	jour
;	PUNCT	;
place	NOUN	place
permettait	VERB	permettre
XV	ADJ	xv
.	PUNCT	.
de	ADP	de
que	SCONJ	que
imaginait	VERB	imaginer
à	ADP	à
.	PUNCT	.
tracasseries	NOUN	tracasserie
en	PRON	en
France	PROPN	France
.	PUNCT	.
sera	AUX	être
de	ADP	de
me	PRON	me
Tencin	PROPN	Tencin
sur	ADP	sur
grand-père	NOUN	grand-père
attachement	NOUN	attachement
a	AUX	avoir
aller	VERB	aller
.	PUNCT	.
aisément	ADV	aisément
lui	PRON	lui
il	PRON	il
mon	DET	mon
,	PUNCT	,
,	PUNCT	,
me	PRON	me
la	DET	le
ne	ADV	ne
un	DET	un
lui	PRON	lui
de	ADP	de
doivent	VERB	devoir
ça	PRON	cela
,	PUNCT	,
qu'	SCONJ	que
,	PUNCT	,
en	PRON	en
au	ADP	au
non	ADV	non
.	PUNCT	.
et	CCONJ	et
que	SCONJ	que
que	SCONJ	que
Politique	NOUN	politique
premier	ADJ	premier
ancien	ADJ	ancien
il	PRON	il
,	PUNCT	,
quoi	PRON	quoi
filles	NOUN	fille
sa	DET	son
les	PRON	le
on	PRON	on
je	PRON	je
on	PRON	on
de	ADP	de
et	CCONJ	et
convenait	VERB	convenir
cette	DET	ce
fassent	VERB	faire
événements	NOUN	événement
fiche	VERB	fiche
l'	DET	le
bien	ADV	bien
d'	ADP	de
les	DET	le
questionner	VERB	questionner
La	DET	le
je	PRON	je
il	PRON	il
les	PRON	le
sorte	ADV	sorte
est	ADV	est
pour	ADP	pour
heures	NOUN	heure
raisonnables	ADJ	raisonnable
elle	PRON	lui
Vienne	PROPN	Vienne
n'	ADV	n'
propositions	NOUN	proposition
;	PUNCT	;
«	PUNCT	«
tenir	VERB	tenir
,	PUNCT	,
société	NOUN	société
,	PUNCT	,
des	DET	un
ne	ADV	ne
après	ADP	après
à	ADP	à
Impériaux	NOUN	impérial
accepter	VERB	accepter
.	PUNCT	.
une	DET	un
et	CCONJ	et
,	PUNCT	,
que	SCONJ	que
et	CCONJ	et
était	AUX	être
plus	ADV	plus
du	ADP	de
le	PRON	le
si	SCONJ	si
,	PUNCT	,
duchesses	NOUN	duchesse
Cour	NOUN	cour
qu'	SCONJ	que
n'	ADV	n'
Il	PRON	il
est	AUX	être
éclaire	VERB	éclaire
à	ADP	à
que	SCONJ	que
-	ADV	-
la	DET	le
affronter	VERB	affronter
la	DET	le
je	PRON	je
est	AUX	être
je	PRON	je
assez	ADV	assez
.	PUNCT	.
proposerais	VERB	proposer
?	PUNCT	?
Mais	CCONJ	mais
chose	NOUN	chose
.	PUNCT	.
snobisme	NOUN	snobisme
d'	DET	d'
tard	ADV	tard
la	DET	le
rester	VERB	rester
beaucoup	ADV	beaucoup
avisai	VERB	aviser
dire	VERB	dire
avec	ADP	avec
fut	AUX	être
chose	NOUN	chose
,	PUNCT	,
livré	VERB	livrer
et	CCONJ	et
.	PUNCT	.
crut	VERB	croire
qu'	SCONJ	que
change	VERB	changer
,	PUNCT	,
sorte	ADV	sorte
que	SCONJ	que
.	PUNCT	.
je	PRON	je
Angleterre	PROPN	Angleterre
guerre	NOUN	guerre
longtemps	ADV	longtemps
rien	PRON	rien
,	PUNCT	,
.	PUNCT	.
le	DET	le
le	DET	le
ils	PRON	il
D'	ADP	de
.	PUNCT	.
,	PUNCT	,
lui	PRON	lui
impossible	NOUN	impossible
la	DET	le
la	DET	le
voyait	VERB	voir
,	PUNCT	,
de	ADP	de
le	PRON	le
,	PUNCT	,
ne	ADV	ne
la	DET	le
le	DET	le
aucun	DET	aucun
L'	DET	le
grand	ADJ	grand
on	PRON	on
renforcer	VERB	renforcer
la	DET	le
projet	NOUN	projet
père	NOUN	père
il	PRON	il
,	PUNCT	,
snob	ADJ	snob
que	ADV	que
Le	DET	le
n'	ADV	n'
doute	NOUN	doute
résolus	VERB	résoudre
confie	VERB	confier
sommet	NOUN	sommet
plaisirs	NOUN	plaisir
comme	SCONJ	comme
reste	NOUN	reste
jusqu'	ADP	jusque
24	NUM	24
joindre	VERB	joindre
-	NOUN	-
hors	ADP	hors
.	PUNCT	.
pour	ADP	pour
et	CCONJ	et
ne	ADV	ne
admire	VERB	admire
Apparemment	ADV	apparemment
.	PUNCT	.
restai	VERB	rester
en	ADP	en
et	CCONJ	et
de	ADP	de
Roi	NOUN	roi
.	PUNCT	.
joindre	VERB	joindre
Tout	PRON	tout
vite	ADV	vite
lui	PRON	lui
;	PUNCT	;
le	PRON	le
ministre	NOUN	ministre
une	DET	un
Lorraine	PROPN	Lorraine
ses	DET	son
autrement	ADV	autrement
de	ADP	de
rien	ADV	rien
mon	DET	mon
refuser	VERB	refuser
triompher	VERB	triompher
qui	PRON	qui
Roi	NOUN	roi
.	PUNCT	.
de	ADP	de
avaitmal	NOUN	avaitmal
communiquerait	VERB	communiquer
mission	NOUN	mission
.	PUNCT	.
.	PUNCT	.
renvoyé	VERB	renvoyer
à	ADP	à
de	ADP	de
chambrières	NOUN	chambrière
Comment	ADV	comment
ça	ADV	ça
leur	DET	leur
Affection	NOUN	affection
pas	ADV	pas
rétrograde	VERB	rétrograde
été	AUX	être
en	ADP	en
qu'	PRON	qu'
,	PUNCT	,
les	DET	le
qui	PRON	qui
première	ADJ	premier
des	DET	un
pour	ADP	pour
la	DET	le
vite	ADV	vite
me	PRON	me
cette	DET	ce
commission	NOUN	commission
aller	VERB	aller
pas	ADV	pas
elles	PRON	lui
point	ADV	point
ai	AUX	avoir
secret	NOUN	secret
bon	ADJ	bon
—	PUNCT	—
toujours	ADV	toujours
perdra	VERB	perdre
Guerre	NOUN	guerre
l'	PRON	l'
qu'	SCONJ	que
ne	ADV	ne
reçu	VERB	recevoir
en	PRON	en
Chacun	PRON	chacun
Ils	PRON	il
]	PUNCT	]
assez	ADV	assez
,	PUNCT	,
s'	PRON	se
III	NUM	III
snob	ADJ	snob
bon	ADJ	bon
qu'	PRON	qu'
après	ADP	après
.	PUNCT	.
savoir	VERB	savoir
gardais	VERB	garder
crispation	NOUN	crispation
,	PUNCT	,
gloire	NOUN	gloire
.	PUNCT	.
non	ADV	non
il	PRON	il
il	PRON	il
sans	ADP	sans
déterminations	NOUN	détermination
«	PUNCT	«
Choiseul	PROPN	Choiseul
pour	ADP	pour
devoir	VERB	devoir
,	PUNCT	,
la	DET	le
pour	ADP	pour
moins	ADV	moins
;	PUNCT	;
,	PUNCT	,
ait	VERB	avoir
mal	ADV	mal
ce	PRON	ce
ennuyât	VERB	ennuyer
l'	DET	le
.	PUNCT	.
année	NOUN	année
la	PRON	le
est	AUX	être
plus	ADV	plus
;	PUNCT	;
»	PUNCT	»
Choiseul	PROPN	Choiseul
est	VERB	être
mes	DET	mon
;	PUNCT	;
pas	ADV	pas
serais	AUX	être
j'	PRON	je
occasion	NOUN	occasion
la	DET	le
peut	VERB	pouvoir
C'	PRON	ce
le	DET	le
voulait	VERB	vouloir
régiment	NOUN	régiment
étaient	AUX	être
n'	ADV	n'
Conseil	NOUN	conseil
du	ADP	de
d'	ADP	de
comme	SCONJ	comme
une	DET	un
lassait	VERB	lasser
,	PUNCT	,
argent	NOUN	argent
habit	NOUN	habit
que	PRON	que
me	PRON	me
gagne5	VERB	gagne5
avec	ADP	avec
à	ADP	à
au	ADP	au
leur	PRON	leur
ses	DET	son
taille	NOUN	taille
personnages	NOUN	personnage
Argenson	PROPN	Argenson
voit	VERB	voir
de	ADP	de
,	PUNCT	,
rois	NOUN	roi
plus	ADV	plus
«	PUNCT	«
d'	ADP	de
C'	PRON	ce
présent	NOUN	présent
on	PRON	on
ne	ADV	ne
sentir	VERB	sentir
je	PRON	je
donc	ADV	donc
de	ADP	de
l'	PRON	l'
la	DET	le
on	PRON	on
pure	ADJ	pur
l'	PRON	l'
nobiliaire	ADJ	nobiliaire
par	ADP	par
pas	ADV	pas
du	ADP	de
qu'	SCONJ	que
porter	VERB	porter
était	AUX	être
plus	ADV	plus
à	ADP	à
commission	NOUN	commission
avec	ADP	avec
dit	ADV	dit
grands	NOUN	grand
les	DET	le
C'	PRON	ce
continue	VERB	continue
chaque	DET	chaque
le	DET	le
quatre	NUM	quatre
seul	ADJ	seul
régiment	NOUN	régiment
de	ADP	de
.	PUNCT	.
de	ADP	de
était	AUX	être
rancune	NOUN	rancune
.	PUNCT	.
commission	NOUN	commission
pour	ADP	pour
recueillir	VERB	recueillir
Cour	NOUN	cour
très	ADV	très
à	ADP	à
grands	NOUN	grand
s'	SCONJ	s'
était	AUX	être
trac	NOUN	trac
savoir	VERB	savoir
de	ADP	de
que	SCONJ	que
choisi	VERB	choisir
:	PUNCT	:
«	PUNCT	«
alliés	NOUN	allié
qui	PRON	qui
en	ADP	en
lui	PRON	lui
:	PUNCT	:
part	NOUN	part
Choiseul	PROPN	Choiseul
.	PUNCT	.
qualité	NOUN	qualité
mais	CCONJ	mais
ne	ADV	ne
Tencin	PROPN	Tencin
cardinal	NOUN	cardinal
pour	ADP	pour
,	PUNCT	,
avoir	AUX	avoir
,	PUNCT	,
ce	DET	ce
non	ADV	non
pour	ADP	pour
]	PUNCT	]
ne	ADV	ne
simplement	ADV	simplement
vos	DET	votre
il	PRON	il
commission	NOUN	commission
,	PUNCT	,
ans	NOUN	an
.	PUNCT	.
ministres	NOUN	ministre
,	PUNCT	,
de	ADP	de
,	PUNCT	,
cèdent	VERB	céder
objections	NOUN	objection
ils	PRON	il
son	DET	son
je	PRON	je
province	NOUN	province
monsieur	NOUN	Monsieur
On	PRON	on
que	ADV	que
mais	CCONJ	mais
paix	NOUN	paix
,	PUNCT	,
succès	NOUN	succès
de	ADP	de
.	PUNCT	.
Allemagne	PROPN	Allemagne
d'	ADP	de
le	PRON	le
vue	NOUN	vue
je	PRON	je
sent	VERB	sentir
.	PUNCT	.
effacèrent	VERB	effacer
et	CCONJ	et
s'	PRON	se
,	PUNCT	,
,	PUNCT	,
parce	SCONJ	parce
à	ADP	à
au	ADP	au
ne	ADV	ne
ne	ADV	ne
il	PRON	il
travaillait	VERB	travailler
Choiseul	PROPN	Choiseul
Le	DET	le
La	DET	le
...	PUNCT	...
rois	NOUN	roi
le	DET	le
héritières	NOUN	héritier
de	ADP	de
beaucoup	ADV	beaucoup
but	NOUN	but
naître	VERB	naître
celle	PRON	celui
pour	ADP	pour
de	ADP	de
peu	ADV	peu
vivre	NOUN	vivre
,	PUNCT	,
même	PRON	même
pour	ADP	pour
l'	DET	le
appesantir	VERB	appesantir
Si	SCONJ	si
n'	ADV	n'
que	SCONJ	que
des	DET	un
que	PRON	que
on	PRON	on
quoi	PRON	quoi
de	ADP	de
il	PRON	il
[	PUNCT	[
vous	PRON	vous
.	PUNCT	.
conversation	NOUN	conversation
on	PRON	on
par	ADP	par
autres	ADJ	autre
,	PUNCT	,
On	PRON	on
monde	NOUN	monde
il	PRON	il
de	ADP	de
pressenti	VERB	pressentir
de	ADP	de
,	PUNCT	,
il	PRON	il
il	PRON	il
inventé	VERB	inventer
Rhin	PROPN	Rhin
de	ADP	de
,	PUNCT	,
toute	ADV	toute
qu'	SCONJ	que
lesquelles	PRON	lequel
Flandre	PROPN	Flandre
plus	ADV	plus
le	DET	le
le	DET	le
combattre	VERB	combattre
moment	NOUN	moment
tête	NOUN	tête
l'	PRON	l'
pas	ADV	pas
note	VERB	note
a	X	avoir
que	SCONJ	que
à	ADP	à
est	AUX	être
m'	PRON	me
l'	PRON	l'
il	PRON	il
noir	NOUN	noir
devais	VERB	devoir
tranquillement	ADV	tranquillement
que	PRON	que
,	PUNCT	,
en	ADP	en
de	ADP	de
les	DET	le
doivent	VERB	devoir
de	ADP	de
les	DET	le
pas	ADV	pas
est	AUX	être
1743	NUM	1743
?	PUNCT	?
paix	NOUN	paix
savoir	NOUN	savoir
.	PUNCT	.
Paris	PROPN	Paris
l'	PRON	l'
en	ADP	en
argent	NOUN	argent
...	PUNCT	...
roi	NOUN	roi
Le	DET	le
quelques	DET	quelque
,	PUNCT	,
bon	ADJ	bon
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
aperçus	VERB	apercevoir
mon	DET	mon
désirais	VERB	désirer
,	PUNCT	,
des	DET	un
a	AUX	avoir
si	SCONJ	si
à	ADP	à
;	PUNCT	;
y	PRON	y
,	PUNCT	,
tout-puissant	ADJ	tout-puissant
avec	ADP	avec
autres	PRON	autre
me	PRON	me
sur	ADP	sur
,	PUNCT	,
connaît	VERB	connaître
roi	NOUN	roi
place	NOUN	place
.	PUNCT	.
existent	VERB	exister
m'	PRON	me
aux	ADP	à
.	PUNCT	.
le	DET	le
elle	PRON	lui
à	ADP	à
honte	NOUN	honte
leçons	NOUN	leçon
se	PRON	se
,	PUNCT	,
dis	VERB	dire
pas	ADV	pas
qu'	PRON	qu'
désennuient	VERB	désennuyer
,	PUNCT	,
l'	DET	le
de	ADP	de
-	PRON	-
pour	ADP	pour
»	PUNCT	»
il	PRON	il
cardinal	NOUN	cardinal
personne	NOUN	personne
des	DET	un
sont	VERB	être
les	DET	le
fois	NOUN	fois
leur	DET	leur
que	SCONJ	que
cause	NOUN	cause
Malgré	ADP	malgré
caprice	NOUN	caprice
blasons	NOUN	blason
bougies	NOUN	bougie
il	PRON	il
,	PUNCT	,
veut	VERB	vouloir
pied	NOUN	pied
de	ADP	de
patron	NOUN	patron
Ce	PRON	ce
non	ADV	non
la	DET	le
plus	ADV	plus
je	PRON	je
ce	PRON	ce
les	DET	le
,	PUNCT	,
une	DET	un
»	PUNCT	»
et	CCONJ	et
que	SCONJ	que
de	ADP	de
elle	PRON	lui
de	ADP	de
pas	ADV	pas
Allemagne	PROPN	Allemagne
était	AUX	être
mes	DET	mon
démarche	NOUN	démarche
»	PUNCT	»
maîtresse	NOUN	maîtresse
que	SCONJ	que
dilapidait	VERB	dilapider
époque	NOUN	époque
un	PRON	un
les	DET	le
?	PUNCT	?
repéré	VERB	repérer
somme	ADV	somme
réflexions	NOUN	réflexion
mot	NOUN	mot
la	DET	le
L'	DET	le
à	ADP	à
État	NOUN	état
vivre	VERB	vivre
réfléchis	VERB	réfléchir
il	PRON	il
du	ADP	de
faire	AUX	faire
Un	DET	un
—	PUNCT	—
sang	NOUN	sang
la	DET	le
ne	ADV	ne
me	PRON	me
est	AUX	être
que	SCONJ	que
une	DET	un
l'	DET	le
aurait	VERB	avoir
,	PUNCT	,
et	CCONJ	et
Choiseul	PROPN	Choiseul
qu'	SCONJ	que
que	ADV	que
,	PUNCT	,
ce	PRON	ce
des	DET	un
Choiseul	PROPN	Choiseul
en	ADP	en
m'	PRON	me
duc	NOUN	duc
fis	AUX	faire
redorer	VERB	redorer
Angleterre	PROPN	Angleterre
garçon	NOUN	garçon
sans	ADP	sans
à	ADP	à
soi	PRON	soi
ans	NOUN	an
dire	VERB	dire
.	PUNCT	.
dans	ADP	dans
,	PUNCT	,
Je	PRON	je
à	ADP	à
Amelot	PROPN	Amelot
et	CCONJ	et
signifiera	VERB	signifier
politique	NOUN	politique
est	VERB	être
le	DET	le
désennuyait	VERB	désennuyer
considère	VERB	considérer
armée	NOUN	armée
aller	VERB	aller
jour	NOUN	jour
,	PUNCT	,
je	PRON	je
ces	DET	ce
son	DET	son
je	PRON	je
Vienne	PROPN	Vienne
C'	PRON	ce
existe	VERB	existe
se	PRON	se
Conti	PROPN	Conti
que	SCONJ	que
qu'	SCONJ	que
fin	NOUN	fin
d'	ADP	de
ennui	NOUN	ennui
et	CCONJ	et
,	PUNCT	,
.	PUNCT	.
et	CCONJ	et
de	ADP	de
de	ADP	de
est	AUX	être
de	ADP	de
d'	ADP	de
à	ADV	à
monsieur	NOUN	Monsieur
pendant	ADP	pendant
le	DET	le
Choiseul	PROPN	Choiseul
pour	ADP	pour
.	PUNCT	.
c'	PRON	ce
l'	PRON	l'
Et	CCONJ	et
soit	AUX	être
considérable	ADJ	considérable
tant	ADV	tant
Vienne	PROPN	Vienne
quatre	NUM	quatre
c'	PRON	ce
je	PRON	je
avoir	AUX	avoir
«	PUNCT	«
à	ADP	à
comme	SCONJ	comme
connaît	VERB	connaître
,	PUNCT	,
dès	ADP	dès
snob	ADJ	snob
Louis	PROPN	Louis
de	ADP	de
.	PUNCT	.
les	DET	le
En	ADP	en
tenir	VERB	tenir
en	ADP	en
de	ADP	de
,	PUNCT	,
fruits	NOUN	fruit
je	PRON	je
jaugé	VERB	jauger
réfléchi	VERB	réfléchir
pouvoir	NOUN	pouvoir
ennuyait	VERB	ennuyer
Allemagne	PROPN	Allemagne
l'	DET	le
seuls	ADJ	seul
ministre	NOUN	ministre
tirer	VERB	tirer
le	DET	le
enverrait	VERB	envoyer
fus	VERB	être
faire	AUX	faire
et	CCONJ	et
faut	VERB	falloir
,	PUNCT	,
Et	CCONJ	et
n'	ADV	n'
six	NUM	six
;	PUNCT	;
[	PUNCT	[
ennuyé	VERB	ennuyer
Avec	ADP	avec
laisserait	VERB	laisser
est	AUX	être
Je	PRON	je
cent	NUM	cent
avec	ADP	avec
qu'	SCONJ	que
reconnaissance	NOUN	reconnaissance
Mais	CCONJ	mais
est	VERB	être
roi	NOUN	roi
snob	ADJ	snob
accroire	VERB	accroire
il	PRON	il
je	PRON	je
comtesses	NOUN	comtesse
.	PUNCT	.
Conti	PROPN	Conti
ce	DET	ce
,	PUNCT	,
mais	CCONJ	mais
refusais	VERB	refuser
Il	PRON	il
.	PUNCT	.
Mon	DET	mon
que	SCONJ	que
.	PUNCT	.
l'	PRON	l'
ma	DET	mon
bien	ADV	bien
de	ADP	de
recule	VERB	recule
ne	ADV	ne
milliers	NOUN	millier
,	PUNCT	,
garnison	NOUN	garnison
simple	ADJ	simple
à	ADP	à
des	DET	un
le	DET	le
,	PUNCT	,
pas	ADV	pas
imposent	VERB	imposer
à	ADP	à
fortiori	X	fortiori
on	PRON	on
.	PUNCT	.
il	PRON	il
survint	VERB	survenir
considérable	ADJ	considérable
qui	PRON	qui
;	PUNCT	;
par	ADP	par
pas	ADV	pas
de	ADP	de
et	CCONJ	et
,	PUNCT	,
fait	VERB	faire
de	ADP	de
tromper	VERB	tromper
vrai	ADJ	vrai
on	PRON	on
subalterne	ADJ	subalterne
agréées	VERB	agréer
s'	PRON	se
manifesta	VERB	manifester
fond	NOUN	fond
qui	PRON	qui
Autriche	PROPN	Autriche
que	SCONJ	que
Vingt-quatre	NUM	Vingt-quatre
en	ADP	en
que	SCONJ	que
sert	VERB	servir
.	PUNCT	.
présentai	VERB	présenter
très	ADV	très
embêtez	VERB	embêter
pas	ADV	pas
moi	PRON	moi
pas	ADV	pas
lui	PRON	lui
des	ADP	de
voilà	VERB	voilà
avec	ADP	avec
partie	NOUN	partie
secret	NOUN	secret
mon	DET	mon
je	PRON	je
cela	PRON	cela
Pourquoi	ADV	pourquoi
est	AUX	être
monsieur	NOUN	Monsieur
»	PUNCT	»
mais	CCONJ	mais
le	DET	le
était	AUX	être
est	AUX	être
étaient	AUX	être
ministre	NOUN	ministre
suffisant	ADJ	suffisant
En	ADP	en
«	PUNCT	«
que	SCONJ	que
ne	ADV	ne
nuit	NOUN	nuit
ailleurs	ADV	ailleurs
à	ADP	à
faire	VERB	faire
sur	ADP	sur
propositions	NOUN	proposition
s'	PRON	se
Il	PRON	il
est	VERB	être
jamais	ADV	jamais
donner	VERB	donner
cependant	ADV	cependant
conférer	VERB	conférer
maison	NOUN	maison
pas	ADV	pas
sous	ADP	sous
me	PRON	me
.	PUNCT	.
tout	ADV	tout
Flandre	PROPN	Flandre
difficultés	NOUN	difficulté
décembre	NOUN	décembre
pas	NOUN	pas
est	AUX	être
était	AUX	être
subordonnées	VERB	subordonner
l'	DET	le
pas	ADV	pas
en	ADP	en
jugeai	VERB	juger
la	DET	le
qu'	SCONJ	que
noble	ADJ	noble
,	PUNCT	,
sus	VERB	savoir
vieux	ADJ	vieux
la	DET	le
aimait	VERB	aimer
dans	ADP	dans
est	AUX	être
en	PRON	en
différent	ADJ	différent
D'	ADP	de
-	ADV	-
,	PUNCT	,
,	PUNCT	,
parlèrent	VERB	parler
,	PUNCT	,
ne	ADV	ne
cette	DET	ce
même	ADV	même
rang	NOUN	rang
se	PRON	se
où	PRON	où
on	PRON	on
roi	NOUN	roi
a	AUX	avoir
femmes	NOUN	femme
on	PRON	on
Attention	NOUN	attention
les	PRON	le
prendre	VERB	prendre
petite	ADJ	petit
Gontaut	PROPN	Gontaut
rien	ADV	rien
.	PUNCT	.
c'	PRON	ce
Au	ADP	au
Paris	PROPN	Paris
surnom	NOUN	surnom
Une	DET	un
donc	ADV	donc
c'	PRON	ce
s'	PRON	se
,	PUNCT	,
Saint-Quentin	PROPN	Saint-Quentin
Tout	ADJ	tout
—	PUNCT	—
.	PUNCT	.
Il	PRON	il
Cela	PRON	cela
sûr	ADJ	sûr
,	PUNCT	,
»	PUNCT	»
est	AUX	être
.	PUNCT	.
ou	CCONJ	ou
roi	NOUN	roi
son	DET	son
courtisan	NOUN	courtisan
une	DET	un
.	PUNCT	.
le	DET	le
dû	VERB	devoir
l'	PRON	l'
un	DET	un
.	PUNCT	.
je	PRON	je
de	ADP	de
qui	PRON	qui
aussi	ADV	aussi
y	PRON	y
(	PUNCT	(
,	PUNCT	,
ça	PRON	cela
sent	VERB	sentir
et	CCONJ	et
disponible	ADJ	disponible
?	PUNCT	?
il	PRON	il
.	PUNCT	.
lui	PRON	lui
de	ADP	de
Et	CCONJ	et
et	CCONJ	et
Ils	PRON	il
ainsi	ADV	ainsi
dit	VERB	dire
pas	ADV	pas
,	PUNCT	,
en	ADP	en
la	DET	le
l'	DET	le
connaît	VERB	connaître
Versailles	PROPN	Versailles
avait	VERB	avoir
des	ADP	de
la	DET	le
de	ADP	de
autre	ADJ	autre
n'	ADV	n'
et	CCONJ	et
fils	NOUN	fils
finances	NOUN	finance
pied	NOUN	pied
-	PROPN	-
marquis	NOUN	marquis
et	CCONJ	et
le	DET	le
.	PUNCT	.
n'	ADV	n'
et	CCONJ	et
.	PUNCT	.
nouvelliste	NOUN	nouvelliste
est	AUX	être
Latour	PROPN	Latour
Cette	DET	ce
du	ADP	de
Il	PRON	il
c'	ADV	c'
d'	ADP	de
souviendra	VERB	souvenir
Legendre	PROPN	Legendre
Biron	PROPN	Biron
titre	NOUN	titre
de	ADP	de
rentrer	VERB	rentrer
de	DET	de
rester	VERB	rester
devenu	VERB	devenir
était	AUX	être
Bordeaux	PROPN	Bordeaux
qui	PRON	qui
,	PUNCT	,
mesquin	ADJ	mesquin
Cette	DET	ce
,	PUNCT	,
veille	NOUN	veille
les	DET	le
la	DET	le
ai	AUX	avoir
cultivé	ADJ	cultivé
,	PUNCT	,
pas	ADV	pas
amour	NOUN	amour
frère	NOUN	frère
le	DET	le
Conti	PROPN	Conti
Gêner	PROPN	Gêner
,	PUNCT	,
trésorerie	NOUN	trésorerie
bien	ADV	bien
ce	DET	ce
ami	NOUN	ami
marquise	NOUN	marquis
«	PUNCT	«
être	AUX	être
le	DET	le
n'	ADV	n'
1	NUM	1
plus	ADV	plus
était	AUX	être
Antoinette	PROPN	Antoinette
toutes	ADJ	tout
Eustachie	PROPN	Eustachie
ce	PRON	ce
riche	ADJ	riche
lui	PRON	lui
y	PRON	y
n'	ADV	n'
.	PUNCT	.
où	ADV	où
habitude	NOUN	habitude
.	PUNCT	.
avidité	NOUN	avidité
élu	VERB	élire
deux	NUM	deux
Une	DET	un
ami	NOUN	ami
,	PUNCT	,
tout	DET	tout
amour	NOUN	amour
de	ADP	de
d'	ADP	de
à	ADP	à
...	PUNCT	...
Entendez	VERB	entendre
bontés	NOUN	bonté
Eustachie	PROPN	Eustachie
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
épouse	VERB	épouse
Il	PRON	il
avait	VERB	avoir
»	PUNCT	»
(	PUNCT	(
On	PRON	on
soleil	NOUN	soleil
faire	AUX	faire
les	DET	le
.	PUNCT	.
)	PUNCT	)
armée	NOUN	armée
le	DET	le
en	PRON	en
chose	NOUN	chose
Marly	PROPN	Marly
un	DET	un
vous	PRON	vous
On	PRON	on
bruit	NOUN	bruit
le	DET	le
Mais	CCONJ	mais
sur	ADP	sur
marié	VERB	marier
a	AUX	avoir
je	PRON	je
C'	PRON	ce
avait	VERB	avoir
.	PUNCT	.
.	PUNCT	.
jusqu'	ADP	jusque
à	ADP	à
.	PUNCT	.
mais	PRON	mais
avec	ADP	avec
.	PUNCT	.
ordre	NOUN	ordre
est	AUX	être
ce	PRON	ce
à	ADP	à
-	NOUN	-
si	SCONJ	si
quoi	PRON	quoi
Lui	PRON	lui
.	PUNCT	.
la	DET	le
a	AUX	avoir
soit	VERB	être
peut-être	ADV	peut-être
