poudre	NOUN	poudre
,	PUNCT	,
Je	PRON	je
à	ADP	à
démarche	NOUN	démarche
de	ADP	de
mon	DET	mon
…	PUNCT	…
toute	ADV	toute
,	PUNCT	,
celle	PRON	celui
plus	ADV	plus
il	PRON	il
d'	ADP	de
,	PUNCT	,
et	CCONJ	et
,	PUNCT	,
soixante	NUM	soixante
fatigués	ADJ	fatigué
vieux	ADJ	vieux
comme	ADP	comme
ces	DET	ce
,	PUNCT	,
le	DET	le
,	PUNCT	,
commence	VERB	commencer
débarrassons	VERB	débarrasser
aise	NOUN	aise
une	DET	un
vont	VERB	aller
le	PRON	le
en	PRON	en
que	SCONJ	que
à	ADP	à
…	PUNCT	…
sommes	AUX	être
campagne	NOUN	campagne
amourette	NOUN	amourette
Haguet	PROPN	Haguet
la	DET	le
leur	DET	leur
,	PUNCT	,
pas	ADV	pas
amenée	VERB	amener
C'	PRON	ce
me	PRON	me
trompe	VERB	trompe
ne	ADV	ne
faire	VERB	faire
ce	PRON	ce
ces	DET	ce
expérience	NOUN	expérience
fils	NOUN	fils
,	PUNCT	,
renforcer	VERB	renforcer
.	PUNCT	.
en	PRON	en
que	SCONJ	que
fils	NOUN	fils
m'	PRON	me
je	PRON	je
dû	VERB	devoir
le	PRON	le
que	SCONJ	que
sont	AUX	être
,	PUNCT	,
,	PUNCT	,
je	PRON	je
y	PRON	y
J'	PRON	je
père	NOUN	père
Je	PRON	je
,	PUNCT	,
»	PUNCT	»
-là	PRON	-là
Pépé	PROPN	Pépé
veille	NOUN	veille
maison	NOUN	maison
y	PRON	y
d'	ADP	de
pu	VERB	pouvoir
pas	ADV	pas
un	DET	un
.	PUNCT	.
en	PRON	en
mais	CCONJ	mais
qui	PRON	qui
je	PRON	je
mon	DET	mon
empêche	VERB	empêche
ressemelage	NOUN	ressemelage
avec	ADP	avec
et	CCONJ	et
dans	ADP	dans
appris	VERB	apprendre
nous	PRON	nous
pouvaient	VERB	pouvoir
«	PUNCT	«
,	PUNCT	,
si	ADV	si
eu	VERB	avoir
Dans	ADP	dans
bon	ADJ	bon
,	PUNCT	,
les	DET	le
,	PUNCT	,
supprimer	VERB	supprimer
,	PUNCT	,
si	ADV	si
nos	DET	notre
ceux	PRON	celui
,	PUNCT	,
route	NOUN	route
Ce	PRON	ce
toute	ADJ	tout
tête	NOUN	tête
il	PRON	il
mars	NOUN	mars
Je	PRON	je
comme	ADP	comme
ai	AUX	avoir
dû	VERB	devoir
classés	VERB	classer
le	PRON	le
Pour	ADP	pour
y	PRON	y
asseyons	VERB	asseoir
!	PUNCT	!
temps	NOUN	temps
plus	ADV	plus
cœur	NOUN	cœur
avant	ADP	avant
soirée	NOUN	soirée
si	ADV	si
échangeant	VERB	échanger
être	AUX	être
fait	VERB	faire
Mais	CCONJ	mais
,	PUNCT	,
leurs	DET	leur
,	PUNCT	,
n'	ADV	n'
des	ADP	de
innocentes	ADJ	innocent
sur	ADP	sur
ça	PRON	cela
des	DET	un
aux	ADP	à
mari	NOUN	mari
,	PUNCT	,
est	AUX	être
nous	PRON	nous
rires	NOUN	rire
campagne	NOUN	campagne
aurais	AUX	avoir
le	DET	le
fut	AUX	être
dont	PRON	dont
rustre	NOUN	rustre
.	PUNCT	.
express	ADJ	express
ces	DET	ce
y	PRON	y
es	VERB	être
,	PUNCT	,
maigre	ADJ	maigre
l'	DET	le
seul	ADJ	seul
,	PUNCT	,
pour	ADP	pour
pas	ADV	pas
et	CCONJ	et
,	PUNCT	,
aurais	AUX	avoir
Les	DET	le
,	PUNCT	,
on	PRON	on
ma	DET	mon
ma	DET	mon
que	SCONJ	que
peu	ADV	peu
Les	DET	le
jour	NOUN	jour
non	ADV	non
bleus	ADJ	bleu
pour	ADP	pour
,	PUNCT	,
suite	NOUN	suite
,	PUNCT	,
un	DET	un
ils	PRON	il
maman	NOUN	maman
plaisanteries	NOUN	plaisanterie
se	PRON	se
groupe	NOUN	groupe
«	PUNCT	«
après-midi	NOUN	après-midi
il	PRON	il
tout	ADV	tout
les	DET	le
Dieu	PROPN	Dieu
en	ADP	en
trouvent	VERB	trouver
il	PRON	il
qu'	SCONJ	que
que	SCONJ	que
allons	VERB	aller
cité	NOUN	cité
.	PUNCT	.
venue	VERB	venir
plus	ADV	plus
comme	SCONJ	comme
je	PRON	je
et	CCONJ	et
les	DET	le
regrette	VERB	regrette
retaillés	VERB	retailler
-là	NOUN	-là
Ah	VERB	ah
cher	ADJ	cher
.	PUNCT	.
yeux	NOUN	oeil
longs	ADJ	long
en	ADP	en
suite	ADV	suite
reconnais	VERB	reconnaître
que	SCONJ	que
après	ADP	après
courant	VERB	courir
.	PUNCT	.
,	PUNCT	,
remarqué	VERB	remarquer
est	AUX	être
faire	VERB	faire
pantalon	NOUN	pantalon
manquées	VERB	manquer
j'	PRON	je
,	PUNCT	,
sortons	VERB	sortir
de	DET	de
ai	AUX	avoir
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
le	DET	le
cependant	ADV	cependant
au	ADP	au
Dieu	PROPN	Dieu
a	VERB	avoir
Pendant	ADP	pendant
amoureux	NOUN	amoureux
Dieu	PROPN	Dieu
fois	NOUN	fois
promenade	NOUN	promenade
galoches	NOUN	galoche
qui	PRON	qui
instruits	ADJ	instruit
répondons	VERB	répondre
que	SCONJ	que
.	PUNCT	.
est	AUX	être
supplémentaire	ADJ	supplémentaire
,	PUNCT	,
misérablement	ADV	misérablement
rien	PRON	rien
semble	VERB	semble
heures	NOUN	heure
,	PUNCT	,
connaît	VERB	connaître
.	PUNCT	.
le	PRON	le
le	DET	le
avec	ADP	avec
m'	PRON	me
mon	DET	mon
ce	PRON	ce
Ça	PRON	cela
avons	AUX	avoir
d'	ADP	de
l'	PRON	l'
y	PRON	y
pas	ADV	pas
dont	PRON	dont
,	PUNCT	,
gars	NOUN	gars
maison	NOUN	maison
qu'	SCONJ	que
de	ADP	de
,	PUNCT	,
père	NOUN	père
rien	ADV	rien
su	VERB	savoir
les	DET	le
leur	DET	leur
vont	VERB	aller
,	PUNCT	,
cette	DET	ce
comme	SCONJ	comme
partes	VERB	partir
qui	PRON	qui
nous	PRON	nous
après	ADP	après
est	AUX	être
papote	VERB	papote
grand	ADJ	grand
je	PRON	je
scène	NOUN	scène
le	DET	le
d'	ADP	de
De	ADP	de
,	PUNCT	,
l'	DET	le
après	ADP	après
rattraper	VERB	rattraper
tu	PRON	tu
tissés	VERB	tisser
son	DET	son
,	PUNCT	,
les	DET	le
en	ADP	en
herbe	NOUN	herbe
de	ADP	de
ouvrage	NOUN	ouvrage
,	PUNCT	,
Pépé	PROPN	Pépé
veste	NOUN	veste
tard	ADV	tard
trop	ADV	trop
seul	ADJ	seul
si	ADV	si
le	DET	le
et	CCONJ	et
est	AUX	être
ce	DET	ce
oublié	VERB	oublier
bonté	NOUN	bonté
de	ADP	de
et	CCONJ	et
campagne	NOUN	campagne
manches	NOUN	manche
de	ADP	de
mon	DET	mon
Ah	VERB	ah
j'	PRON	je
sœurs	NOUN	sœur
années	NOUN	année
notre	DET	notre
souvent	ADV	souvent
.	PUNCT	.
promènent	VERB	promener
…	PUNCT	…
n'	ADV	n'
avons	VERB	avoir
quoi	PRON	quoi
quelques	DET	quelque
ne	ADV	ne
bras	NOUN	bras
…	PUNCT	…
en	ADP	en
que	PRON	que
un	DET	un
au-dessus	ADV	au-dessus
»	PUNCT	»
que	PRON	que
n'	ADV	n'
épouser	VERB	épouser
pas	ADV	pas
de	ADP	de
et	CCONJ	et
cette	DET	ce
viande	NOUN	viande
d'	ADP	de
dû	VERB	devoir
n'	ADV	n'
j'	PRON	je
,	PUNCT	,
qui	PRON	qui
l'	DET	le
.	PUNCT	.
Santerre	PROPN	Santerre
,	PUNCT	,
t'	PRON	te
plus	ADV	plus
ne	ADV	ne
en	ADP	en
,	PUNCT	,
que	SCONJ	que
,	PUNCT	,
et	CCONJ	et
quelquefois	ADV	quelquefois
restées	VERB	rester
lanières	NOUN	lanière
vie	NOUN	vie
vieux	NOUN	vieux
irais	VERB	aller
,	PUNCT	,
en	ADP	en
bourrent	VERB	bourrer
de	ADP	de
la	DET	le
idée	NOUN	idée
mon	DET	mon
ne	ADV	ne
,	PUNCT	,
que	SCONJ	que
courtes	ADJ	court
on	PRON	on
aurait	AUX	avoir
après	ADP	après
que	SCONJ	que
jamais	ADV	jamais
«	PUNCT	«
vers	ADP	vers
je	PRON	je
très	ADV	très
Et	CCONJ	et
Le	DET	le
le	DET	le
à	ADP	à
en	PRON	en
coron	NOUN	coron
,	PUNCT	,
.	PUNCT	.
interpellent	VERB	interpeller
espérais	VERB	espérer
minutes	NOUN	minute
hommes	NOUN	homme
yeux	NOUN	oeil
voulu	VERB	vouloir
cher	NOUN	cher
tout	ADV	tout
je	PRON	je
font	VERB	faire
Ah	INTJ	Ah
est	AUX	être
bande	NOUN	bande
,	PUNCT	,
ses	DET	son
»	PUNCT	»
par	ADP	par
du	ADP	de
que	SCONJ	que
grand	ADJ	grand
ne	ADV	ne
baptême	NOUN	baptême
.	PUNCT	.
les	DET	le
?	PUNCT	?
groupe	NOUN	groupe
talus	NOUN	talus
faut	VERB	falloir
,	PUNCT	,
le	DET	le
.	PUNCT	.
faire	VERB	faire
retrouvent	VERB	retrouver
au	ADP	au
,	PUNCT	,
dû	VERB	devoir
je	PRON	je
chevilles	NOUN	cheville
.	PUNCT	.
reste	NOUN	reste
j'	PRON	je
part	NOUN	part
faire	VERB	faire
de	ADP	de
ailleurs	ADV	ailleurs
,	PUNCT	,
,	PUNCT	,
pipe	NOUN	pipe
un	DET	un
,	PUNCT	,
Haguet	PROPN	Haguet
.	PUNCT	.
la	DET	le
de	ADP	de
ai	AUX	avoir
Comme	SCONJ	comme
»	PUNCT	»
vêtements	NOUN	vêtement
longtemps	ADV	longtemps
De	ADP	de
parlons	VERB	parler
?	PUNCT	?
deux	PRON	deux
de	ADP	de
avoir	AUX	avoir
.	PUNCT	.
,	PUNCT	,
plus	ADV	plus
un	PRON	un
d'	ADP	de
?	PUNCT	?
Auguste	PROPN	Auguste
finit	VERB	finir
Il	PRON	il
avec	ADP	avec
si	ADV	si
sur	ADP	sur
,	PUNCT	,
je	PRON	je
soleil	NOUN	soleil
que	SCONJ	que
leur	DET	leur
hiver	NOUN	hiver
reprisons	VERB	repriser
sentir	VERB	sentir
tu	PRON	tu
le	DET	le
toi	PRON	toi
de	ADP	de
père	NOUN	père
,	PUNCT	,
,	PUNCT	,
as	AUX	avoir
mon	DET	mon
m'	PRON	me
vieilles	ADJ	vieux
et	CCONJ	et
est	AUX	être
gaillard	NOUN	gaillard
se	PRON	se
un	DET	un
par	ADP	par
»	PUNCT	»
à	ADP	à
au	ADP	au
et	CCONJ	et
qui	PRON	qui
les	DET	le
gauches	ADJ	gauche
!	PUNCT	!
de	DET	de
mais	CCONJ	mais
,	PUNCT	,
Mon	DET	mon
déambuler	VERB	déambuler
coron	NOUN	coron
…	PUNCT	…
travail	NOUN	travail
sourire	NOUN	sourire
tu	PRON	tu
as	AUX	avoir
«	PUNCT	«
racontent	VERB	raconter
campagne	NOUN	campagne
—	PUNCT	—
déjeuner	NOUN	déjeuner
jour	NOUN	jour
de	ADP	de
un	DET	un
—	PUNCT	—
.	PUNCT	.
empêche	VERB	empêche
nous	PRON	nous
toutes	ADJ	tout
vêtements	NOUN	vêtement
Nous	PRON	nous
la	DET	le
irremplaçable	ADJ	irremplaçable
pensé	VERB	penser
année	NOUN	année
l'	DET	le
la	DET	le
mais	CCONJ	mais
il	PRON	il
!	PUNCT	!
bien	ADV	bien
qui	PRON	qui
fils	NOUN	fils
courant	VERB	courir
sur	ADP	sur
gens	NOUN	gens
,	PUNCT	,
peut	VERB	pouvoir
vêtu	VERB	vêtir
la	DET	le
que	ADV	que
vois	VERB	voir
à	ADP	à
signes	NOUN	signe
un	DET	un
rentrés	VERB	rentrer
plus	ADV	plus
pas	ADV	pas
et	CCONJ	et
c'	PRON	ce
mamans	NOUN	maman
pour	ADP	pour
sinon	ADV	sinon
sur	ADP	sur
.	PUNCT	.
je	PRON	je
ce	DET	ce
long	ADJ	long
l'	DET	le
.	PUNCT	.
dévaler	VERB	dévaler
pleurer	VERB	pleurer
avons	VERB	avoir
une	DET	un
de	ADP	de
toi	PRON	toi
Ah	INTJ	Ah
écrire	VERB	écrire
ce	PRON	ce
mais	CCONJ	mais
important	ADJ	important
de	ADP	de
lire	VERB	lire
attendais	VERB	attendre
ils	PRON	il
,	PUNCT	,
comme	ADP	comme
ça	PRON	cela
,	PUNCT	,
méchanceté	NOUN	méchanceté
talus	NOUN	talus
sont	AUX	être
la	DET	le
comme	SCONJ	comme
du	ADP	de
pas	ADV	pas
petites	ADJ	petit
…	PUNCT	…
,	PUNCT	,
la	DET	le
Comme	SCONJ	comme
rapide	ADJ	rapide
,	PUNCT	,
les	DET	le
,	PUNCT	,
m'	PRON	me
sans	ADP	sans
Comme	SCONJ	comme
en	ADP	en
est	AUX	être
ne	ADV	ne
-là	NOUN	-là
tout	ADV	tout
derrière	ADP	derrière
bien	ADV	bien
une	DET	un
ne	ADV	ne
avoir	AUX	avoir
en	PRON	en
sont	AUX	être
a	AUX	avoir
,	PUNCT	,
,	PUNCT	,
«	PUNCT	«
,	PUNCT	,
j'	PRON	je
ce	DET	ce
plus	ADV	plus
je	PRON	je
nous	PRON	nous
ai	AUX	avoir
garçons	NOUN	garçon
aller	VERB	aller
,	PUNCT	,
en	ADP	en
»	PUNCT	»
sont	VERB	être
sont	AUX	être
,	PUNCT	,
,	PUNCT	,
comme	ADP	comme
fagotée	VERB	fagoter
mères	NOUN	mère
moi	PRON	moi
pour	ADP	pour
première	ADJ	premier
des	ADP	de
il	PRON	il
arrière	NOUN	arrière
de	ADP	de
est	AUX	être
malheureux	ADJ	malheureux
des	DET	un
plus	ADV	plus
et	CCONJ	et
c'	PRON	ce
parle	VERB	parle
«	PUNCT	«
,	PUNCT	,
ne	ADV	ne
tes	DET	ton
donc	ADV	donc
,	PUNCT	,
nombre	NOUN	nombre
oui	ADV	oui
m'	PRON	me
contre	ADP	contre
pas	ADV	pas
comme	SCONJ	comme
que	SCONJ	que
père	NOUN	père
aurons	VERB	avoir
Alfred	PROPN	Alfred
tellement	ADV	tellement
lui	PRON	lui
Il	PRON	il
mariage	NOUN	mariage
,	PUNCT	,
faire	VERB	faire
jamais	ADV	jamais
tendre	ADJ	tendre
Nous	PRON	nous
revenir	VERB	revenir
-ce	PRON	-ce
c'	PRON	ce
femmes	NOUN	femme
.	PUNCT	.
,	PUNCT	,
dans	ADP	dans
remplacer	VERB	remplacer
papa	NOUN	papa
nous	PRON	nous
le	DET	le
…	PUNCT	…
aurais	AUX	avoir
se	PRON	se
spectacle	NOUN	spectacle
,	PUNCT	,
,	PUNCT	,
ne	ADV	ne
avant	ADP	avant
reluisants	ADJ	reluisant
Pépé	PROPN	Pépé
diable	NOUN	diable
,	PUNCT	,
fumant	VERB	fumer
mon	DET	mon
la	DET	le
route	NOUN	route
plus	ADV	plus
la	DET	le
ma	DET	mon
,	PUNCT	,
…	PUNCT	…
longtemps	ADV	longtemps
sont	AUX	être
m'	PRON	me
»	PUNCT	»
,	PUNCT	,
n'	ADV	n'
convenances	NOUN	convenance
clair	ADJ	clair
le	PRON	le
ma	DET	mon
,	PUNCT	,
ai	VERB	avoir
pauvres	NOUN	pauvre
la	DET	le
Ils	PRON	il
peu	ADV	peu
qu'	PRON	qu'
y	PRON	y
,	PUNCT	,
danser	VERB	danser
prudents	ADJ	prudent
beaux	ADJ	beal
âge	NOUN	âge
air	NOUN	air
j'	PRON	je
me	PRON	me
parrain	NOUN	parrain
,	PUNCT	,
m'	PRON	me
comme	SCONJ	comme
jour	NOUN	jour
-ce	PRON	-ce
a	AUX	avoir
,	PUNCT	,
voulait	VERB	vouloir
mon	DET	mon
nous	PRON	nous
depuis	ADP	depuis
C'	PRON	ce
du	ADP	de
,	PUNCT	,
nombre	NOUN	nombre
nous	PRON	nous
tant	ADV	tant
songe	VERB	songer
Soudain	ADV	soudain
pas	ADV	pas
la	DET	le
,	PUNCT	,
que	ADV	que
aime	VERB	aime
les	PRON	le
mouvements	NOUN	mouvement
pas	ADV	pas
savoir	VERB	savoir
si	ADV	si
n'	ADV	n'
,	PUNCT	,
jamais	ADV	jamais
changement	NOUN	changement
en	ADP	en
phrases	NOUN	phrase
,	PUNCT	,
Qu'	PRON	qu'
,	PUNCT	,
guère	ADV	guère
par	ADP	par
y	PRON	y
…	PUNCT	…
ils	PRON	il
allée	VERB	aller
,	PUNCT	,
ainsi	ADV	ainsi
sont	AUX	être
comme	ADP	comme
de	ADP	de
,	PUNCT	,
Mais	CCONJ	mais
coup	NOUN	coup
Les	DET	le
que	SCONJ	que
sont	AUX	être
ils	PRON	il
toutes	ADJ	tout
,	PUNCT	,
a	AUX	avoir
viennent	VERB	venir
maison	NOUN	maison
…	PUNCT	…
ai	AUX	avoir
que	PRON	que
j'	PRON	je
en	ADP	en
,	PUNCT	,
compté	VERB	compter
.	PUNCT	.
n'	ADV	n'
et	CCONJ	et
.	PUNCT	.
pas	ADV	pas
conversation	NOUN	conversation
des	ADP	de
fils	NOUN	fils
mouchoirs	NOUN	mouchoir
plus	ADV	plus
copines	NOUN	copine
de	ADP	de
qui	PRON	qui
galoches	NOUN	galoche
je	PRON	je
moi	PRON	moi
mon	DET	mon
est	AUX	être
viennent	VERB	venir
et	CCONJ	et
y	PRON	y
cuir	NOUN	cuir
et	CCONJ	et
et	CCONJ	et
sa	DET	son
en	ADP	en
ta	DET	ton
surplombe	VERB	surplombe
sur	ADP	sur
presque	ADV	presque
Certaines	DET	certain
.	PUNCT	.
ne	ADV	ne
Les	DET	le
l'	DET	le
…	PUNCT	…
pauvre	ADJ	pauvre
toi	PRON	toi
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
nous	PRON	nous
de	ADP	de
c'	PRON	ce
polka	NOUN	polka
il	PRON	il
notre	DET	notre
qui	PRON	qui
ne	ADV	ne
regrette	VERB	regrette
,	PUNCT	,
je	PRON	je
oubliées	VERB	oublier
par	ADP	par
goûter	VERB	goûter
et	CCONJ	et
leur	DET	leur
entourer	VERB	entourer
avec	ADP	avec
naturelle	ADJ	naturel
Sûrement	ADV	sûrement
faisant	VERB	faire
jeunesse	NOUN	jeunesse
qui	PRON	qui
d'	DET	d'
rejeté	VERB	rejeter
,	PUNCT	,
savait	VERB	savoir
remarque	VERB	remarque
trop	ADV	trop
Ses	DET	son
mon	DET	mon
On	PRON	on
Maintenant	ADV	maintenant
complètement	ADV	complètement
sans	ADP	sans
Dans	ADP	dans
filles	NOUN	fille
dans	ADP	dans
bal	NOUN	bal
paille	NOUN	paille
avoir	VERB	avoir
le	DET	le
regarde	VERB	regarde
suis	VERB	suivre
mon	DET	mon
tout	ADV	tout
cause	NOUN	cause
courtes	ADJ	court
davantage	ADV	davantage
Auguste	PROPN	Auguste
»	PUNCT	»
j'	PRON	je
ni	CCONJ	ni
sur	ADP	sur
que	SCONJ	que
guère	ADV	guère
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
gentillesse	NOUN	gentillesse
pas	ADV	pas
.	PUNCT	.
pour	ADP	pour
mon	DET	mon
peut-être	ADV	peut-être
aurais	AUX	avoir
,	PUNCT	,
si	SCONJ	si
souris	VERB	sourire
entier	ADJ	entier
répond	VERB	répondre
en	ADP	en
,	PUNCT	,
évité	VERB	éviter
n'	ADV	n'
,	PUNCT	,
sont	AUX	être
toute	ADJ	tout
le	PRON	le
.	PUNCT	.
Comme	SCONJ	comme
mon	DET	mon
clôt	VERB	clore
qui	PRON	qui
Pourtant	ADV	pourtant
le	DET	le
il	PRON	il
…	PUNCT	…
Auguste	PROPN	Auguste
dans	ADP	dans
.	PUNCT	.
t'	PRON	te
la	DET	le
pain	NOUN	pain
pauvre	ADJ	pauvre
l'	DET	le
fanfarons	NOUN	fanfaron
furtive	ADJ	furtif
tu	PRON	tu
bonjours	NOUN	bonjour
nous	PRON	nous
pas	NOUN	pas
,	PUNCT	,
que	PRON	que
métier	NOUN	métier
vraiment	ADV	vraiment
mon	DET	mon
de	ADP	de
par	ADP	par
dû	VERB	devoir
nous	PRON	nous
«	PUNCT	«
,	PUNCT	,
perdu	VERB	perdre
ne	ADV	ne
me	PRON	me
remplacé	VERB	remplacer
là	ADV	là
,	PUNCT	,
jours	NOUN	jour
bruyante	ADJ	bruyant
sur	ADP	sur
,	PUNCT	,
bons	ADJ	bon
les	DET	le
attentives	ADJ	attentif
,	PUNCT	,
,	PUNCT	,
vie	NOUN	vie
.	PUNCT	.
Mes	DET	mon
parfois	ADV	parfois
gens	NOUN	gens
un	DET	un
m'	PRON	me
disaient	VERB	dire
honte	NOUN	honte
la	DET	le
je	PRON	je
les	DET	le
.	PUNCT	.
qui	PRON	qui
celui	PRON	celui
porte	NOUN	porte
un	DET	un
là	ADV	là
,	PUNCT	,
tard	ADV	tard
semaines	NOUN	semaine
.	PUNCT	.
,	PUNCT	,
Les	DET	le
ta	DET	ton
,	PUNCT	,
,	PUNCT	,
aimé	VERB	aimer
leur	DET	leur
D'	ADP	de
avec	ADP	avec
quittent	VERB	quitter
Ils	PRON	il
…	PUNCT	…
.	PUNCT	.
un	DET	un
blottir	VERB	blottir
vieux	ADJ	vieux
,	PUNCT	,
bêtement	ADV	bêtement
ne	ADV	ne
perdu	VERB	perdre
-nous	PRON	nous
m'	PRON	me
talus	NOUN	talus
deux	NUM	deux
être	AUX	être
le	DET	le
ornement	NOUN	ornement
et	CCONJ	et
Nous	PRON	nous
portés	VERB	porter
enhardis	VERB	enhardir
aimé	VERB	aimer
hiver	NOUN	hiver
fusent	VERB	fuser
mariées	VERB	marier
filles	NOUN	fille
savais	VERB	savoir
ne	ADV	ne
avais	AUX	avoir
à	ADP	à
ni	CCONJ	ni
Nous	PRON	nous
que	PRON	que
en	ADP	en
je	PRON	je
les	PRON	le
ceux	PRON	celui
?	PUNCT	?
discipline	NOUN	discipline
je	PRON	je
attentif	ADJ	attentif
Tout	ADJ	tout
à	ADP	à
chaque	DET	chaque
avec	ADP	avec
talus	NOUN	talus
claque	VERB	claque
ne	ADV	ne
,	PUNCT	,
pièces	NOUN	pièce
Auguste	PROPN	Auguste
tu	PRON	tu
Moi	PRON	moi
pas	ADV	pas
de	ADP	de
qu'	PRON	qu'
aux	ADP	à
quand	ADV	quand
-ce	PRON	-ce
et	CCONJ	et
détaché	ADJ	détaché
qui	PRON	qui
empilent	VERB	empiler
qui	PRON	qui
panique	NOUN	panique
flamand	ADJ	flamand
route	NOUN	route
venir	VERB	venir
peines	NOUN	peine
!	PUNCT	!
.	PUNCT	.
jour	NOUN	jour
rendue	VERB	rendre
glace	NOUN	glace
travail	NOUN	travail
tous	ADJ	tout
le	PRON	le
a	AUX	avoir
au	ADP	au
avril	NOUN	avril
ayant	VERB	avoir
Marie-Cat	PROPN	Marie-Cat
—	PUNCT	—
se	PRON	se
avec	ADP	avec
Il	PRON	il
casser	VERB	casser
je	PRON	je
qui	PRON	qui
lit	NOUN	lit
,	PUNCT	,
intéresse	VERB	intéresse
un	DET	un
,	PUNCT	,
baptême	NOUN	baptême
emportent	VERB	emporter
par	ADP	par
capuchon	NOUN	capuchon
le	DET	le
rentrés	VERB	rentrer
A	ADP	à
s'	PRON	se
il	PRON	il
sur	ADP	sur
de	ADP	de
ces	DET	ce
Les	DET	le
,	PUNCT	,
s'	PRON	se
et	CCONJ	et
lueurs	NOUN	lueur
table	NOUN	table
me	PRON	me
dans	ADP	dans
pas	ADV	pas
mois	NOUN	mois
meilleurs	ADJ	meilleur
Mes	DET	mon
refus	NOUN	refus
n'	ADV	n'
quelques	DET	quelque
Ils	PRON	il
remarque	VERB	remarque
approche	VERB	approche
non	ADV	non
.	PUNCT	.
revoir	VERB	revoir
sa	DET	son
longtemps	ADV	longtemps
Elle	PRON	lui
huit	NUM	huit
de	ADP	de
Je	PRON	je
des	ADP	de
,	PUNCT	,
témoin	NOUN	témoin
,	PUNCT	,
.	PUNCT	.
-il	PRON	il
as	AUX	avoir
le	PRON	le
sabotée	NOUN	sabotée
-ce	PRON	-ce
et	CCONJ	et
des	ADP	de
chez	ADP	chez
jamais	ADV	jamais
,	PUNCT	,
homme	NOUN	homme
vous	PRON	vous
cheminée	NOUN	cheminée
la	DET	le
moi	PRON	moi
sera	AUX	être
le	DET	le
,	PUNCT	,
dans	ADP	dans
chape	NOUN	chape
nous	PRON	nous
ne	ADV	ne
gars	NOUN	gars
hier	ADV	hier
Une	DET	un
expérience	NOUN	expérience
.	PUNCT	.
ferré	ADJ	ferré
et	CCONJ	et
faussement	ADV	faussement
veste	NOUN	veste
quelques	DET	quelque
.	PUNCT	.
refusé	VERB	refuser
,	PUNCT	,
traîne	VERB	traîne
ses	DET	son
cave	NOUN	cave
les	DET	le
ces	DET	ce
,	PUNCT	,
je	PRON	je
.	PUNCT	.
devant	ADP	devant
Si	SCONJ	si
tisserands	NOUN	tisserand
n'	ADV	n'
de	ADP	de
eau	NOUN	eau
,	PUNCT	,
que	SCONJ	que
a	AUX	avoir
Marie-Catherine	PROPN	Marie-Catherine
vole	VERB	vole
,	PUNCT	,
plus	ADV	plus
contre	ADP	contre
des	ADP	de
Auguste	PROPN	Auguste
d'	ADP	de
laine	NOUN	laine
l'	DET	le
en	ADP	en
rapport	NOUN	rapport
sans	ADP	sans
éprouve	VERB	éprouve
.	PUNCT	.
ajoutent	VERB	ajouter
bien	ADV	bien
la	DET	le
.	PUNCT	.
fil	NOUN	fil
le	DET	le
moi	PRON	moi
il	PRON	il
,	PUNCT	,
affirme	VERB	affirme
débordant	VERB	déborder
la	DET	le
dehors	ADV	dehors
.	PUNCT	.
eau	NOUN	eau
la	DET	le
le	DET	le
les	DET	le
peur	NOUN	peur
père	NOUN	père
ne	ADV	ne
et	CCONJ	et
.	PUNCT	.
en	ADP	en
si	ADV	si
y	PRON	y
pas	ADV	pas
les	PRON	le
de	ADP	de
et	CCONJ	et
,	PUNCT	,
soucis	NOUN	souci
début	NOUN	début
où	PRON	où
va-et-vient	NOUN	va-et-vient
hardes	NOUN	harde
Oh	INTJ	Oh
de	ADP	de
froid	NOUN	froid
Elle	PRON	lui
un	DET	un
dans	ADP	dans
nous	PRON	nous
c'	PRON	ce
tristesse	NOUN	tristesse
trop	ADV	trop
le	DET	le
à	ADP	à
de	ADP	de
respire	VERB	respire
bac	NOUN	bac
vent	NOUN	vent
et	CCONJ	et
je	PRON	je
,	PUNCT	,
enfants	NOUN	enfant
elles	PRON	lui
pense	VERB	pense
!	PUNCT	!
convenable	ADJ	convenable
.	PUNCT	.
qui	PRON	qui
de	ADP	de
partis	VERB	partir
,	PUNCT	,
paille	NOUN	paille
,	PUNCT	,
,	PUNCT	,
par	ADP	par
le	DET	le
,	PUNCT	,
,	PUNCT	,
Puis	CCONJ	puis
me	PRON	me
celle	PRON	celui
la	DET	le
ça	PRON	cela
…	PUNCT	…
:	PUNCT	:
,	PUNCT	,
l'	DET	le
peut	VERB	pouvoir
camarades	NOUN	camarade
nous	PRON	nous
route	NOUN	route
malheureuse	ADJ	malheureux
me	PRON	me
ainsi	ADV	ainsi
…	PUNCT	…
confier	VERB	confier
—	PUNCT	—
prend	VERB	prendre
…	PUNCT	…
maigre	ADJ	maigre
,	PUNCT	,
.	PUNCT	.
brutal	ADJ	brutal
fait	VERB	faire
et	CCONJ	et
surprenait	VERB	surprendre
le	DET	le
un	DET	un
le	DET	le
avec	ADP	avec
naissent	VERB	naître
Auguste	PROPN	Auguste
…	PUNCT	…
ainsi	ADV	ainsi
,	PUNCT	,
la	DET	le
bonne	ADJ	bon
marie	VERB	marier
le	DET	le
source	NOUN	source
