cotonnades	NOUN	cotonnade
poursuivent	VERB	poursuivre
tout	PRON	tout
vus	VERB	voir
y	PRON	y
gueule	NOUN	gueule
reviens	VERB	revenir
,	PUNCT	,
dans	ADP	dans
et	CCONJ	et
pourquoi	ADV	pourquoi
voir	VERB	voir
flics	NOUN	flic
assez	ADV	assez
mais	CCONJ	mais
...	PUNCT	...
à	ADP	à
prise	VERB	prendre
cette	DET	ce
foutez	VERB	foutre
autrement	ADV	autrement
est	AUX	être
ses	DET	son
dans	ADP	dans
-ce	PRON	-ce
fille	NOUN	fille
changer	VERB	changer
rue	NOUN	rue
vu	VERB	voir
plus	ADV	plus
émotion	NOUN	émotion
ça	PRON	cela
toutes	ADJ	tout
jours	NOUN	jour
,	PUNCT	,
elle	PRON	lui
j'	PRON	je
je	PRON	je
quand	SCONJ	quand
.	PUNCT	.
pourtant	ADV	pourtant
Depuis	ADP	depuis
petite	ADJ	petit
comme	ADP	comme
perdue	VERB	perdre
écoutez	VERB	écouter
?	PUNCT	?
elle	PRON	lui
!	PUNCT	!
—	PUNCT	—
pourtant	ADV	pourtant
—	PUNCT	—
fou	NOUN	fou
son	DET	son
dopée	VERB	doper
n'	ADV	n'
,	PUNCT	,
De	ADP	de
,	PUNCT	,
place	NOUN	place
?	PUNCT	?
me	PRON	me
Jamais	ADV	jamais
d'	ADP	de
.	PUNCT	.
—	PUNCT	—
de	ADP	de
—	PUNCT	—
est	AUX	être
savoir	VERB	savoir
,	PUNCT	,
,	PUNCT	,
Votre	DET	votre
lui	PRON	lui
aussi	ADV	aussi
de	ADP	de
avec	ADP	avec
vous	PRON	vous
entendre	VERB	entendre
le	DET	le
Elsa	PROPN	Elsa
précisions	NOUN	précision
pas	ADV	pas
jusqu'	ADP	jusque
l'	DET	le
C'	PRON	ce
bas	ADV	bas
temps	NOUN	temps
Vous	PRON	vous
par	ADP	par
se	PRON	se
.	PUNCT	.
...	PUNCT	...
certaine	ADJ	certain
lui	PRON	lui
.	PUNCT	.
peur	NOUN	peur
étaient	AUX	être
elle	PRON	lui
des	DET	un
de	ADP	de
—	PUNCT	—
Il	PRON	il
avec	ADP	avec
ce	PRON	ce
,	PUNCT	,
»	PUNCT	»
c'	PRON	ce
C'	PRON	ce
le	DET	le
Il	PRON	il
a	AUX	avoir
!	PUNCT	!
que	PRON	que
expliquez	VERB	expliquer
c'	PRON	ce
.	PUNCT	.
ne	ADV	ne
La	DET	le
a	AUX	avoir
bien	ADV	bien
de	ADP	de
choses	NOUN	chose
qui	PRON	qui
compliqué	ADJ	compliqué
cre	NOUN	cre
Il	PRON	il
ont	AUX	avoir
.	PUNCT	.
me	PRON	me
oui	ADV	oui
elle	PRON	lui
si	SCONJ	si
malades	NOUN	malade
patients	NOUN	patient
je	PRON	je
a	AUX	avoir
les	PRON	le
la	PRON	le
le	PRON	le
Comme	SCONJ	comme
ça	PRON	cela
l'	DET	le
salope	NOUN	salope
,	PUNCT	,
entrer	VERB	entrer
après	ADP	après
rétablie	VERB	rétablir
je	PRON	je
des	DET	un
ils	PRON	il
est	VERB	être
Bientôt	ADV	bientôt
sans	ADP	sans
de	ADP	de
comment	ADV	comment
une	DET	un
hein	ADV	hein
nuit	NOUN	nuit
terrain	NOUN	terrain
Qu'	PRON	qu'
,	PUNCT	,
le	DET	le
,	PUNCT	,
le	DET	le
plus	ADV	plus
Tout	ADV	tout
homme	NOUN	homme
on	PRON	on
les	DET	le
monsieur	NOUN	Monsieur
vous	PRON	vous
avaient	VERB	avoir
elle	PRON	lui
,	PUNCT	,
quelque	DET	quelque
vais	VERB	aller
plus	ADV	plus
Je	PRON	je
Eh	INTJ	Eh
pas	ADV	pas
.	PUNCT	.
rappeler	VERB	rappeler
de	ADP	de
ma	DET	mon
revient	VERB	revenir
avec	ADP	avec
donner	VERB	donner
ses	DET	son
atteint	VERB	atteindre
des	DET	un
de	ADP	de
peut-être	ADV	peut-être
absolument	ADV	absolument
Elle	PRON	lui
l'	PRON	l'
rythmes	NOUN	rythme
.	PUNCT	.
voix	NOUN	voix
suite	NOUN	suite
l'	PRON	l'
gauche	ADJ	gauche
voix	NOUN	voix
me	PRON	me
Elle	PRON	lui
Laure	PROPN	Laure
dois	VERB	devoir
l'	PRON	l'
n'	ADV	n'
?	PUNCT	?
...	PUNCT	...
ton	NOUN	ton
là	ADV	là
a	VERB	avoir
.	PUNCT	.
sa	DET	son
gâtée	VERB	gâter
combiné	NOUN	combiné
-	ADV	-
deux	NUM	deux
assurance	NOUN	assurance
coup	NOUN	coup
,	PUNCT	,
.	PUNCT	.
...	PUNCT	...
.	PUNCT	.
volubile	ADJ	volubile
finiriez	VERB	finir
,	PUNCT	,
demande	VERB	demande
...	PUNCT	...
va	VERB	aller
La	DET	le
en	PRON	en
suite	NOUN	suite
est	AUX	être
un	DET	un
que	SCONJ	que
un	PRON	un
et	CCONJ	et
celui	PRON	celui
,	PUNCT	,
agressivité	NOUN	agressivité
en	ADP	en
mêmes	ADJ	même
d'	ADP	de
.	PUNCT	.
Il	PRON	il
ça	PRON	cela
une	DET	un
?	PUNCT	?
bas	NOUN	bas
,	PUNCT	,
je	PRON	je
Il	PRON	il
là	ADV	là
les	DET	le
fois	NOUN	fois
tout	ADV	tout
faut	VERB	falloir
n'	ADV	n'
qu'	SCONJ	que
mal	NOUN	mal
un	PRON	un
on	PRON	on
elle	PRON	lui
,	PUNCT	,
les	DET	le
d'	ADP	de
différence	NOUN	différence
Bon	ADJ	bon
tout	ADJ	tout
Elle	PRON	lui
comme	ADP	comme
...	PUNCT	...
.	PUNCT	.
et	CCONJ	et
fou	NOUN	fou
qui	PRON	qui
il	PRON	il
un	DET	un
,	PUNCT	,
Elle	PRON	lui
sait	VERB	savoir
Berlin	PROPN	Berlin
,	PUNCT	,
aux	ADP	à
speed	PROPN	speed
.	PUNCT	.
en	ADP	en
touche	VERB	touche
Chloé	PROPN	Chloé
,	PUNCT	,
,	PUNCT	,
fixer	VERB	fixer
les	PRON	le
à	ADP	à
a	AUX	avoir
réveillant	VERB	réveiller
sont	VERB	être
,	PUNCT	,
d'	ADP	de
crue	ADJ	cru
n'	PRON	n'
on	PRON	on
la	DET	le
encens	NOUN	encens
,	PUNCT	,
poussière	NOUN	poussière
Eisa	PROPN	Eisa
un	DET	un
Californie	PROPN	Californie
l'	DET	le
brutalement	ADV	brutalement
il	PRON	il
.	PUNCT	.
sac	NOUN	sac
Scotchés	VERB	scotcher
surtout	ADV	surtout
amoncellements	NOUN	amoncellement
de	ADP	de
contre	ADP	contre
maintenant	ADV	maintenant
tour	ADV	tour
junk	PROPN	junk
retrouver	VERB	retrouver
et	CCONJ	et
si	SCONJ	si
,	PUNCT	,
dans	ADP	dans
un	DET	un
cannes	NOUN	canne
sortant	VERB	sortir
à	ADP	à
le	DET	le
o.d	NOUN	o.d
maintenant	ADV	maintenant
qui	PRON	qui
le	PRON	le
,	PUNCT	,
.	PUNCT	.
et	CCONJ	et
poudre	NOUN	poudre
elle	PRON	lui
,	PUNCT	,
de	ADP	de
essaient	VERB	essayer
endormie	VERB	endormir
de	ADP	de
,	PUNCT	,
cloaque	NOUN	cloaque
le	DET	le
sa	DET	son
ignore	VERB	ignore
N'	PRON	n'
roussies	NOUN	roussie
faire	AUX	faire
chiffons	NOUN	chiffon
le	DET	le
est	AUX	être
commencement	NOUN	commencement
Spasmalgine	PROPN	Spasmalgine
conversation	NOUN	conversation
qui	PRON	qui
quoi	PRON	quoi
n'	ADV	n'
dont	PRON	dont
Il	PRON	il
.	PUNCT	.
en	ADP	en
plus	ADV	plus
Une	DET	un
,	PUNCT	,
bien	ADV	bien
appeler	VERB	appeler
avait	AUX	avoir
,	PUNCT	,
aux	ADP	à
est	AUX	être
âge	NOUN	âge
fermées	ADJ	fermé
,	PUNCT	,
héro	NOUN	héro
Il	PRON	il
Il	PRON	il
elle	PRON	lui
,	PUNCT	,
peut	VERB	pouvoir
encore	ADV	encore
sugar	PROPN	sugar
rien	PRON	rien
un	DET	un
te	PRON	te
femmes	NOUN	femme
dire	VERB	dire
junky	PROPN	junky
dans	ADP	dans
.	PUNCT	.
mots	NOUN	mot
coupée	VERB	couper
lui-même	PRON	lui-même
.	PUNCT	.
les	DET	le
Spasmalgine	PROPN	Spasmalgine
quoi	PRON	quoi
recoin	NOUN	recoin
jamais	ADV	jamais
se	PRON	se
nouveau	ADJ	nouveau
elle	PRON	lui
héroïne	NOUN	héroïne
que	PRON	que
ses	DET	son
consumées	VERB	consumer
de	ADP	de
commencé	VERB	commencer
essayer	VERB	essayer
'	PRON	'
,	PUNCT	,
d'	ADP	de
de	ADP	de
les	PRON	le
qu'	SCONJ	que
de	ADP	de
hérissements	NOUN	hérissement
n'	ADV	n'
son	DET	son
pas	ADV	pas
pas	ADV	pas
qui	PRON	qui
,	PUNCT	,
.	PUNCT	.
poudre	NOUN	poudre
Elle	PRON	lui
disent	VERB	dire
allait	VERB	aller
sont	VERB	être
.	PUNCT	.
ou	CCONJ	ou
mère	NOUN	mère
il	PRON	il
su	VERB	savoir
c'	PRON	ce
Spasmalgine	PROPN	Spasmalgine
a	AUX	avoir
.	PUNCT	.
la	DET	le
se	PRON	se
rare	ADJ	rare
il	PRON	il
que	SCONJ	que
coke	NOUN	coke
fenêtres	NOUN	fenêtre
manies	NOUN	manie
son	DET	son
,	PUNCT	,
eu	VERB	avoir
encore	ADV	encore
peut	VERB	pouvoir
n'	ADV	n'
Ici	ADV	ici
groupes	NOUN	groupe
se	PRON	se
vu	VERB	voir
peu	ADV	peu
importe	VERB	importe
la	DET	le
des	ADP	de
Et	CCONJ	et
su	VERB	savoir
de	ADP	de
,	PUNCT	,
Il	PRON	il
les	DET	le
a	AUX	avoir
lamentable	ADJ	lamentable
shooteuse	NOUN	shooteuse
y	PRON	y
leurs	DET	leur
de	ADP	de
Par	ADP	par
une	DET	un
y	PRON	y
et	CCONJ	et
ou	CCONJ	ou
un	DET	un
ne	ADV	ne
une	DET	un
ou	CCONJ	ou
MANQUE	NOUN	manque
échanger	VERB	échanger
appelle	VERB	appeler
vingt-huit	NUM	vingt-huit
peu	ADV	peu
,	PUNCT	,
Elle	PRON	lui
sa	DET	son
les	DET	le
en	ADP	en
attente	NOUN	attente
il	PRON	il
arrête	VERB	arrête
qu'	PRON	qu'
niche	NOUN	niche
épouvantail	NOUN	épouvantail
état	NOUN	état
pas	ADV	pas
.	PUNCT	.
il	PRON	il
fenêtre	NOUN	fenêtre
santal	NOUN	santal
.	PUNCT	.
Une	DET	un
Chez	ADP	chez
fichées	VERB	ficher
nom	NOUN	nom
autre	PRON	autre
collé	VERB	coller
pêche	NOUN	pêche
...	PUNCT	...
...	PUNCT	...
.	PUNCT	.
est	AUX	être
Lui	PRON	lui
phrase	NOUN	phrase
du	ADP	de
»	PUNCT	»
a	AUX	avoir
reste	NOUN	reste
.	PUNCT	.
dans	ADP	dans
zéro	NUM	zéro
ornementaux	ADJ	ornemental
.	PUNCT	.
elle	PRON	lui
hommes	NOUN	homme
,	PUNCT	,
Ils	PRON	il
écoutent	VERB	écouter
son	DET	son
ici	ADV	ici
un	DET	un
leurs	DET	leur
légende	NOUN	légende
fixe	ADJ	fixe
,	PUNCT	,
York	PROPN	York
millième	NOUN	millième
.	PUNCT	.
cocaïne	NOUN	cocaïne
shooter	VERB	shooter
de	ADP	de
si	SCONJ	si
Une	DET	un
cru	VERB	croire
de	ADP	de
qui	PRON	qui
a	AUX	avoir
la	PRON	le
Il	PRON	il
a	VERB	avoir
a	VERB	avoir
à	ADP	à
sorte	NOUN	sorte
papier	NOUN	papier
ça	PRON	cela
cheval	NOUN	cheval
squattée	VERB	squatter
et	CCONJ	et
brown	PROPN	brown
papier	NOUN	papier
s'	PRON	se
n'	ADV	n'
partout	ADV	partout
se	PRON	se
confus	ADJ	confus
qui	PRON	qui
...	PUNCT	...
suppo	NOUN	suppo
sait	VERB	savoir
je	PRON	je
viennent	VERB	venir
ou	CCONJ	ou
délire	VERB	délire
.	PUNCT	.
Marcel	PROPN	Marcel
devenu	VERB	devenir
a	VERB	avoir
glisse	VERB	glisse
,	PUNCT	,
a	AUX	avoir
si	SCONJ	si
plus	ADV	plus
écouteuse	NOUN	écouteuse
on	PRON	on
on	PRON	on
,	PUNCT	,
,	PUNCT	,
suppositoires	NOUN	suppositoire
le	DET	le
pusheur	PROPN	pusheur
autobus	NOUN	autobus
la	DET	le
voie	VERB	voir
.	PUNCT	.
Ils	PRON	il
Quand	SCONJ	quand
cassette	NOUN	cassette
a	AUX	avoir
le	DET	le
quand	SCONJ	quand
si	SCONJ	si
overdoses	NOUN	overdose
apprend	VERB	apprendre
un	DET	un
géniaux	ADJ	génial
Eisa	PROPN	Eisa
arrête	VERB	arrête
le	DET	le
voix	NOUN	voix
en	PRON	en
parler	VERB	parler
importe	VERB	importe
.	PUNCT	.
on	PRON	on
aujourd'hui	ADV	aujourd'hui
se	PRON	se
du	ADP	de
ce	DET	ce
raccroché	VERB	raccrocher
l'	DET	le
et	CCONJ	et
et	CCONJ	et
.	PUNCT	.
par	ADP	par
l'	DET	le
des	ADP	de
sniffe	VERB	sniffe
méfiant	ADJ	méfiant
et	CCONJ	et
pas	ADV	pas
a	AUX	avoir
dans	ADP	dans
surtout	ADV	surtout
risque	VERB	risque
Chloé	PROPN	Chloé
le	PRON	le
.	PUNCT	.
qu'	SCONJ	que
dope	NOUN	dope
jamais	ADV	jamais
pour	ADP	pour
.	PUNCT	.
Ouf	ADV	ouf
de	ADP	de
.	PUNCT	.
elle	PRON	lui
normal	ADJ	normal
,	PUNCT	,
vit	VERB	voir
son	DET	son
Un	DET	un
,	PUNCT	,
défonce	NOUN	défonce
livre	NOUN	livre
croire	VERB	croire
.	PUNCT	.
.	PUNCT	.
décrocher	VERB	décrocher
touffes	NOUN	touffe
à	ADP	à
défoncer	VERB	défoncer
Son	DET	son
interrompu	VERB	interrompre
de	ADP	de
Entre	ADP	entre
marcher	VERB	marcher
Peut	ADV	peut
ont	VERB	avoir
Eisa	PROPN	Eisa
posters	NOUN	poster
poudre	NOUN	poudre
est	AUX	être
ne	ADV	ne
a	AUX	avoir
qu'	SCONJ	que
fabuleux	ADJ	fabuleux
la	DET	le
.	PUNCT	.
,	PUNCT	,
monde	NOUN	monde
,	PUNCT	,
a	VERB	avoir
leur	DET	leur
côté	NOUN	côté
vécu	VERB	vivre
Elle	PRON	lui
a	AUX	avoir
nuit	NOUN	nuit
Laure	PROPN	Laure
le	DET	le
c'	PRON	ce
rien	PRON	rien
laquelle	PRON	lequel
est	AUX	être
...	PUNCT	...
oreiller	NOUN	oreiller
et	CCONJ	et
à	ADP	à
d'	ADP	de
de	ADP	de
suppositoires	NOUN	suppositoire
comme	ADP	comme
être	AUX	être
main	NOUN	main
d'	ADP	de
,	PUNCT	,
parler	VERB	parler
danger	NOUN	danger
de	ADP	de
Laure	PROPN	Laure
dire	VERB	dire
aux	ADP	à
havre	NOUN	havre
a	VERB	avoir
elle	PRON	lui
le	PRON	le
on	PRON	on
faut	VERB	falloir
overdose	NOUN	overdose
décomposer	VERB	décomposer
nouveau	ADJ	nouveau
.	PUNCT	.
est	AUX	être
humbles	ADJ	humble
se	PRON	se
-elle	PRON	lui
modèles	NOUN	modèle
menaçant	VERB	menacer
,	PUNCT	,
il	PRON	il
réfugient	VERB	réfugier
,	PUNCT	,
et	CCONJ	et
qu'	SCONJ	que
la	DET	le
de	ADP	de
elle	PRON	lui
milligramme	NOUN	milligramme
y	PRON	y
drogue	NOUN	drogue
patchouli	NOUN	patchouli
il	PRON	il
de	ADP	de
signal	NOUN	signal
eux	PRON	lui
de	ADP	de
J	PRON	j
.	PUNCT	.
d'	ADP	de
n'	ADV	n'
la	DET	le
Marcel	PROPN	Marcel
quatre	NUM	quatre
de	ADP	de
éboueurs	NOUN	éboueur
importe	VERB	importe
brisés	VERB	briser
peut	VERB	pouvoir
matin	NOUN	matin
autres	ADJ	autre
un	DET	un
n'	ADV	n'
tiges	NOUN	tige
blanche	ADJ	blanc
raconte	VERB	raconte
du	DET	de
dealer	VERB	dealer
à	ADP	à
normes	NOUN	norme
:	PUNCT	:
aux	ADP	à
pique	VERB	pique
concierge	NOUN	concierge
.	PUNCT	.
,	PUNCT	,
a	AUX	avoir
être	ADV	être
en	ADP	en
Londres	PROPN	Londres
.	PUNCT	.
.	PUNCT	.
n'	ADV	n'
on	PRON	on
danger	NOUN	danger
...	PUNCT	...
a	VERB	avoir
vendant	VERB	vendre
écrit	VERB	écrire
autres	PRON	autre
,	PUNCT	,
Elle	PRON	lui
Une	DET	un
brown	PROPN	brown
servent	VERB	servir
cinq	NUM	cinq
murs	NOUN	mur
Elle	PRON	lui
rien	NOUN	rien
de	ADP	de
chose	NOUN	chose
donner	VERB	donner
des	DET	un
Marcel	PROPN	Marcel
chantent	VERB	chanter
C'	PRON	ce
a	AUX	avoir
expériences	NOUN	expérience
charly	PROPN	charly
aînés	NOUN	aîné
terre	NOUN	terre
,	PUNCT	,
elle	PRON	lui
cherchée	VERB	chercher
peut	VERB	pouvoir
deal	NOUN	deal
à	ADP	à
.	PUNCT	.
devant	ADP	devant
rêves	NOUN	rêve
Elle	PRON	lui
de	ADP	de
nuit	NOUN	nuit
le	DET	le
et	CCONJ	et
pas	ADV	pas
cendre	NOUN	cendre
y	PRON	y
,	PUNCT	,
de	ADP	de
-	ADV	-
se	PRON	se
lexique	NOUN	lexique
ceux	PRON	celui
faire	VERB	faire
nouveau	ADJ	nouveau
communication	NOUN	communication
support	NOUN	support
est	AUX	être
de	ADP	de
a	AUX	avoir
lézardes	NOUN	lézarde
de	ADP	de
de	ADP	de
,	PUNCT	,
l'	DET	le
en	PRON	en
points	NOUN	point
chez	ADP	chez
Laure	PROPN	Laure
des	DET	un
.	PUNCT	.
!	PUNCT	!
par	ADP	par
d'	ADP	de
bagarre	NOUN	bagarre
,	PUNCT	,
allait	VERB	aller
pensé	VERB	penser
s'	PRON	se
.	PUNCT	.
deal	NOUN	deal
qui	PRON	qui
Frères	NOUN	frère
nue	ADJ	nu
eux	PRON	lui
manque	NOUN	manque
mère	NOUN	mère
Faut	VERB	falloir
ils	PRON	il
où	ADV	où
dealeur	NOUN	dealeur
rue	NOUN	rue
brasillantes	ADJ	brasillante
une	DET	un
puis	CCONJ	puis
un	DET	un
vu	VERB	voir
tout	PRON	tout
qui	PRON	qui
tapissée	VERB	tapisser
.	PUNCT	.
de	ADP	de
gramme	NOUN	gramme
de	ADP	de
ceux	PRON	celui
qui	PRON	qui
sentine	NOUN	sentine
les	DET	le
Eisa	PROPN	Eisa
elle	PRON	lui
Comme	ADP	comme
a	AUX	avoir
Marcel	PROPN	Marcel
!	PUNCT	!
pas	ADV	pas
témoins	NOUN	témoin
pauvres	NOUN	pauvre
harry	PROPN	harry
de	ADP	de
devenu	VERB	devenir
Chloé	PROPN	Chloé
.	PUNCT	.
n'	ADV	n'
.	PUNCT	.
:	PUNCT	:
Chloé	PROPN	Chloé
jour	NOUN	jour
une	DET	un
arrondissement	NOUN	arrondissement
d'	ADP	de
de	ADP	de
.	PUNCT	.
jailli	VERB	jaillir
contre	ADP	contre
Laure	PROPN	Laure
,	PUNCT	,
de	ADP	de
celui	PRON	celui
glacé	ADJ	glacé
on	PRON	on
:	PUNCT	:
hélène	PROPN	hélène
Il	PRON	il
a	VERB	avoir
fait	AUX	faire
Elle	PRON	lui
les	DET	le
côté	NOUN	côté
moral	NOUN	moral
obstiné	ADJ	obstiné
,	PUNCT	,
entendu	VERB	entendre
s'	PRON	se
sorte	NOUN	sorte
perd	VERB	perdre
ans	NOUN	an
ville	NOUN	ville
de	ADP	de
dose	NOUN	dose
.	PUNCT	.
gelée	VERB	geler
les	DET	le
la	DET	le
eu	VERB	avoir
subir	VERB	subir
trois	NUM	trois
que	SCONJ	que
cartes	NOUN	carte
a	AUX	avoir
des	ADP	de
drogue	NOUN	drogue
être	AUX	être
s'	PRON	se
soupçonnait	VERB	soupçonner
les	DET	le
cool	ADJ	cool
pas	ADV	pas
frileux	NOUN	frileux
.	PUNCT	.
ou	CCONJ	ou
.	PUNCT	.
penser	VERB	penser
.	PUNCT	.
la	DET	le
appartement	NOUN	appartement
fenêtres	NOUN	fenêtre
a	AUX	avoir
l'	PRON	l'
de	ADP	de
sait	VERB	savoir
,	PUNCT	,
de	ADP	de
comprend	VERB	comprendre
sera	AUX	être
défi	NOUN	défi
la	DET	le
...	PUNCT	...
manques	NOUN	manque
le	DET	le
planquer	VERB	planquer
que	SCONJ	que
flash	PROPN	flash
sous	ADP	sous
Elle	PRON	lui
quatorzième	ADJ	quatorzième
quelque	DET	quelque
Elsa	PROPN	Elsa
valoir	VERB	valoir
étaient	AUX	être
et	CCONJ	et
saccage	NOUN	saccage
a	AUX	avoir
.	PUNCT	.
capable	ADJ	capable
junkies	NOUN	junkie
valoir	VERB	valoir
«	PUNCT	«
clean	ADJ	clean
.	PUNCT	.
.	NOUN	.
défonce	VERB	défoncer
a	VERB	avoir
il	PRON	il
,	PUNCT	,
cathy	PROPN	cathy
même	ADV	même
défonce	NOUN	défonce
l'	DET	le
parole	NOUN	parole
d'	ADP	de
les	DET	le
avec	ADP	avec
qu'	PRON	qu'
boîte	NOUN	boîte
A	ADP	à
premier	ADJ	premier
sur	ADP	sur
les	DET	le
faut	VERB	falloir
et	CCONJ	et
prend	VERB	prendre
,	PUNCT	,
il	PRON	il
cachés	VERB	cacher
exemple	NOUN	exemple
un	DET	un
Un	DET	un
neige	NOUN	neige
peur	NOUN	peur
speedy	ADJ	speedy
taire	VERB	taire
avertissait	VERB	avertir
devant	ADP	devant
qui	PRON	qui
ont	AUX	avoir
sait	VERB	savoir
héro	PROPN	héro
Maintenant	ADV	maintenant
,	PUNCT	,
...	PUNCT	...
d'	ADP	de
rapportent	VERB	rapporter
plus	ADV	plus
comme	ADP	comme
.	PUNCT	.
bourrin	PROPN	bourrin
Le	DET	le
un	DET	un
aréopage	NOUN	aréopage
l'	PRON	l'
force	NOUN	force
le	DET	le
shoot	NOUN	shoot
les	DET	le
était	AUX	être
,	PUNCT	,
tanière	NOUN	tanière
avant-hier	NOUN	avant-hier
.	PUNCT	.
Elle	PRON	lui
après	ADP	après
...	PUNCT	...
sa	DET	son
gens	NOUN	gens
des	DET	un
pusher	X	pusher
ça	PRON	cela
Elle	PRON	lui
sa	DET	son
ne	ADV	ne
l'	PRON	l'
drogue	NOUN	drogue
poudre	NOUN	poudre
Phrase	NOUN	phrase
de	ADP	de
mes	DET	mon
y	PRON	y
Les	DET	le
shooter	VERB	shooter
Ils	PRON	il
peut	VERB	pouvoir
héroïne	NOUN	héroïne
une	DET	un
elle	PRON	lui
Il	PRON	il
sinon	ADV	sinon
descendre	VERB	descendre
de	ADP	de
,	PUNCT	,
Chez	ADP	chez
et	CCONJ	et
un	DET	un
dont	PRON	dont
.	PUNCT	.
joue	VERB	joue
restaient	VERB	rester
Lyon	PROPN	Lyon
elle	PRON	lui
de	ADP	de
les	DET	le
est	VERB	être
le	DET	le
ceux	PRON	celui
-là	PRON	-là
pire	NOUN	pire
de	ADP	de
,	PUNCT	,
Il	PRON	il
servent	VERB	servir
la	DET	le
sa	DET	son
,	PUNCT	,
restent	VERB	rester
est	AUX	être
,	PUNCT	,
tous	ADJ	tout
de	ADP	de
là	ADV	là
Elle	PRON	lui
histoires	NOUN	histoire
plus	ADV	plus
par	ADP	par
y	PRON	y
Il	PRON	il
ils	PRON	il
lui	PRON	lui
ceux	PRON	celui
plus	ADV	plus
,	PUNCT	,
peut	VERB	pouvoir
bâtons	NOUN	bâton
qui	PRON	qui
entrent	VERB	entrer
,	PUNCT	,
a	VERB	avoir
mots	NOUN	mot
Quatre	NUM	Quatre
être	VERB	être
n'	ADV	n'
Peu	ADV	peu
pas	ADV	pas
que	ADV	que
dope	NOUN	dope
ne	ADV	ne
a	AUX	avoir
endormait	VERB	endormir
sortent	VERB	sortir
C'	PRON	ce
New	PROPN	New
adresses	NOUN	adresse
pas	ADV	pas
il	PRON	il
,	PUNCT	,
,	PUNCT	,
la	DET	le
.	PUNCT	.
des	DET	un
la	DET	le
,	PUNCT	,
cette	DET	ce
en	PRON	en
et	CCONJ	et
aube	NOUN	aube
y	PRON	y
plus	ADV	plus
feuille	NOUN	feuille
de	ADP	de
fait	AUX	faire
LE	DET	le
retrouvé	VERB	retrouver
défonces	NOUN	défonce
à	ADP	à
dont	PRON	dont
qui	PRON	qui
.	PUNCT	.
ou	CCONJ	ou
.	PUNCT	.
remplacer	VERB	remplacer
d'	ADP	de
un	DET	un
là	ADV	là
un	DET	un
y	PRON	y
.	PUNCT	.
est	AUX	être
des	DET	un
ce	DET	ce
,	PUNCT	,
agité	VERB	agiter
Par	ADP	par
la	DET	le
.	PUNCT	.
la	DET	le
,	PUNCT	,
peut	VERB	pouvoir
comprend	VERB	comprendre
elle	PRON	lui
Ils	PRON	il
lui	PRON	lui
y	PRON	y
a	AUX	avoir
file	VERB	file
approche	NOUN	approche
son	DET	son
.	PUNCT	.
l'	DET	le
,	PUNCT	,
Il	PRON	il
plein	ADV	plein
s'	PRON	se
l'	PRON	l'
quoi	PRON	quoi
de	ADP	de
planer	X	planer
demi	NOUN	demi
hier	ADV	hier
raide	ADJ	raide
est	AUX	être
et	CCONJ	et
Il	PRON	il
entre	VERB	entre
on	PRON	on
un	DET	un
C'	PRON	ce
parlé	VERB	parler
,	PUNCT	,
n'	ADV	n'
-t	PRON	-t
quart	NOUN	quart
.	PUNCT	.
on	PRON	on
une	DET	un
la	DET	le
sœurs	NOUN	sœur
vraie	ADJ	vrai
carreaux	NOUN	carreau
flyer	PROPN	flyer
En	ADP	en
d'	ADP	de
toujours	ADV	toujours
.	PUNCT	.
les	DET	le
américaines	ADJ	américain
supplice	NOUN	supplice
pas	ADV	pas
anglaises	ADJ	anglais
animée	VERB	animer
disque	NOUN	disque
coussins	NOUN	coussin
de	ADP	de
économe	ADJ	économe
gagne	VERB	gagne
Il	PRON	il
fait	AUX	faire
leur	PRON	leur
délabrée	VERB	délabrer
meug	NOUN	meug
a	AUX	avoir
...	PUNCT	...
de	ADP	de
comme	ADP	comme
attendent	VERB	attendre
la	DET	le
possible	ADJ	possible
terreux	NOUN	terreu
qu'	SCONJ	que
,	PUNCT	,
il	PRON	il
de	ADP	de
lâchée	VERB	lâcher
à	ADP	à
les	DET	le
l'	DET	le
l'	DET	le
l'	DET	le
Tout	ADJ	tout
qu'	PRON	qu'
courage	NOUN	courage
.	PUNCT	.
de	DET	de
force	NOUN	force
l'	PRON	l'
paieras	VERB	payer
cher	ADJ	cher
l'	DET	le
Et	CCONJ	et
.	PUNCT	.
même	ADV	même
ma	DET	mon
dire	VERB	dire
école	NOUN	école
mots	NOUN	mot
a	VERB	avoir
comme	ADP	comme
le	DET	le
de	ADP	de
qu'	PRON	qu'
.	PUNCT	.
paye	VERB	payer
...	PUNCT	...
est	AUX	être
en	PRON	en
envoyer	VERB	envoyer
...	PUNCT	...
ses	DET	son
souviens	VERB	souvenir
de	ADP	de
,	PUNCT	,
perdue	VERB	perdre
Elle	PRON	lui
on	PRON	on
quoi	PRON	quoi
sais	VERB	savoir
mère	NOUN	mère
bonheur	NOUN	bonheur
la	DET	le
or	NOUN	or
addicte	ADJ	addict
l'	PRON	l'
»	PUNCT	»
oui	ADV	oui
alvéole	NOUN	alvéole
qu'	SCONJ	que
la	DET	le
un	DET	un
,	PUNCT	,
ça	PRON	cela
c'	PRON	ce
—	PUNCT	—
l'	DET	le
équilibre	NOUN	équilibre
quand	SCONJ	quand
tu	PRON	tu
de	ADP	de
décidera	VERB	décider
Pour	ADP	pour
héroïne	NOUN	héroïne
connaît	VERB	connaître
...	PUNCT	...
