gibier	NOUN	gibier
gratitude	NOUN	gratitude
D'	DET	d'
jardin	NOUN	jardin
difficile	ADJ	difficile
y	PRON	y
lui	PRON	lui
.	PUNCT	.
.	PUNCT	.
la	DET	le
.	PUNCT	.
des	DET	un
la	PRON	le
de	ADP	de
,	PUNCT	,
travaillerai	VERB	travailler
peut	VERB	pouvoir
fait	VERB	faire
lisses	ADJ	lisse
levait	VERB	lever
d'	ADP	de
même	ADV	même
la	DET	le
que	SCONJ	que
.	PUNCT	.
aide	NOUN	aide
on	PRON	on
.	PUNCT	.
avais	AUX	avoir
appris	VERB	apprendre
confortable	ADJ	confortable
vendre	VERB	vendre
D'	ADP	de
pour	ADP	pour
le	PRON	le
plus	ADV	plus
dessin	NOUN	dessin
été	NOUN	été
dessin	NOUN	dessin
qui	PRON	qui
beautés	NOUN	beauté
étais	AUX	être
,	PUNCT	,
elle	PRON	lui
disait	VERB	dire
trône	NOUN	trône
cœur	NOUN	cœur
n'	ADV	n'
Un	DET	un
embrassait	VERB	embrasser
qui	PRON	qui
le	DET	le
homme	NOUN	homme
j'	PRON	je
qui	PRON	qui
.	PUNCT	.
pas	ADV	pas
la	DET	le
singulier	ADJ	singulier
comme	ADP	comme
.	PUNCT	.
choses	NOUN	chose
mère	NOUN	mère
vert	NOUN	vert
qui	PRON	qui
entre	ADP	entre
me	PRON	me
douce	ADJ	doux
cacher	VERB	cacher
est	AUX	être
ensemble	ADV	ensemble
.	PUNCT	.
sauvage	ADJ	sauvage
était	AUX	être
beauté	NOUN	beauté
.	PUNCT	.
s'	PRON	se
des	DET	un
avait	AUX	avoir
aimait	VERB	aimer
dessinait	VERB	dessiner
!	PUNCT	!
est	VERB	être
la	PRON	le
là	ADV	là
moins	ADV	moins
Assurément	ADV	assurément
l'	DET	le
J'	PRON	je
une	DET	un
la	PRON	le
moments	NOUN	moment
J'	PRON	je
on	PRON	on
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
moins	ADV	moins
bien	ADV	bien
avaient	AUX	avoir
mise	VERB	mettre
connu	VERB	connaître
...	PUNCT	...
Dieu	PROPN	Dieu
?	PUNCT	?
Le	DET	le
il	PRON	il
de	ADP	de
la	DET	le
Incroyable	ADJ	incroyable
Elle	PRON	lui
les	PRON	le
position	NOUN	position
l'	DET	le
-moi	PRON	moi
s'	PRON	se
ses	DET	son
,	PUNCT	,
qu'	SCONJ	que
pu	VERB	pouvoir
:	PUNCT	:
En	ADP	en
Quand	SCONJ	quand
avec	ADP	avec
mes	DET	mon
d'	ADP	de
son	DET	son
suite	NOUN	suite
je	PRON	je
ni	CCONJ	ni
t'	PRON	te
ai	AUX	avoir
les	DET	le
.	PUNCT	.
dire	VERB	dire
les	DET	le
les	DET	le
fauves	NOUN	fauve
disait	VERB	dire
peindre	VERB	peindre
difficile	ADJ	difficile
des	DET	un
inconnus	ADJ	inconnu
une	DET	un
Je	PRON	je
avaient	VERB	avoir
paye	VERB	payer
nécessaire	ADJ	nécessaire
Evangile	NOUN	evangile
personne	NOUN	personne
ne	ADV	ne
Sur	ADP	sur
pour	ADP	pour
mentir	VERB	mentir
emparai	VERB	emparer
L'	DET	le
avoir	VERB	avoir
Aux	ADP	à
à	ADP	à
en	PRON	en
J'	PRON	je
aussi	ADV	aussi
était	AUX	être
de	ADP	de
la	DET	le
est	AUX	être
obstinément	ADV	obstinément
d'	ADP	de
siège	NOUN	siège
aide	NOUN	aide
,	PUNCT	,
nue	ADJ	nu
le	DET	le
ne	ADV	ne
avoir	VERB	avoir
vous	PRON	vous
entendis	VERB	entendre
lui	PRON	lui
diminuées	VERB	diminuer
même	ADV	même
déshabille	VERB	déshabille
de	ADP	de
garder	VERB	garder
.	PUNCT	.
voulez	VERB	vouloir
cela	PRON	cela
connaître	VERB	connaître
.	PUNCT	.
homme	NOUN	homme
tubes	NOUN	tube
bien	ADV	bien
donc	ADV	donc
essentiel	NOUN	essentiel
tout	ADV	tout
suite	NOUN	suite
vivre	VERB	vivre
Des	DET	un
.	PUNCT	.
preuve	NOUN	preuve
à	ADP	à
je	PRON	je
est	AUX	être
penser	VERB	penser
merci	NOUN	merci
étais	AUX	être
laid	ADJ	laid
ce	PRON	ce
regardant	VERB	regarder
,	PUNCT	,
Je	PRON	je
progrès	NOUN	progrès
La	DET	le
ce	PRON	ce
leurs	DET	leur
c'	PRON	ce
de	ADP	de
morale	NOUN	morale
difficile	ADJ	difficile
autour	ADV	autour
Je	PRON	je
un	DET	un
dans	ADP	dans
boîte	NOUN	boîte
.	PUNCT	.
de	ADP	de
le	DET	le
,	PUNCT	,
paysan	NOUN	paysan
...	PUNCT	...
.	PUNCT	.
aime	VERB	aime
!	PUNCT	!
,	PUNCT	,
de	DET	de
était	AUX	être
prières	NOUN	prière
cœur	NOUN	cœur
même	ADV	même
aussi	ADV	aussi
compagnie	NOUN	compagnie
absolument	ADV	absolument
mystérieux	ADJ	mystérieux
-on	PRON	on
!	PUNCT	!
à	ADP	à
ni	CCONJ	ni
mais	CCONJ	mais
dans	ADP	dans
Christ	PROPN	Christ
créer	VERB	créer
lui	PRON	lui
celles	PRON	celui
Habituée	VERB	habituer
mère	NOUN	mère
une	DET	un
sacrifices	NOUN	sacrifice
pour	ADP	pour
soir	NOUN	soir
J'	PRON	je
un	DET	un
yeux	NOUN	oeil
,	PUNCT	,
blés	NOUN	blé
mains	NOUN	main
Un	DET	un
si	SCONJ	si
lèvres	NOUN	lèvre
pour	ADP	pour
ne	ADV	ne
,	PUNCT	,
exaltées	ADJ	exalté
contre	ADP	contre
La	DET	le
tout	ADV	tout
et	CCONJ	et
privilège	NOUN	privilège
offrit	VERB	offrir
par	ADP	par
à	ADP	à
raisonnait	VERB	raisonner
arts	NOUN	art
boîte	NOUN	boîte
pas	ADV	pas
paroles	NOUN	parole
je	PRON	je
!	PUNCT	!
,	PUNCT	,
déjà	ADV	déjà
homme	NOUN	homme
me	PRON	me
de	ADP	de
Un	DET	un
,	PUNCT	,
qui	PRON	qui
le	DET	le
.	PUNCT	.
le	DET	le
étaient	AUX	être
secret	NOUN	secret
peu	NOUN	peu
instinct	NOUN	instinct
des	DET	un
est	AUX	être
,	PUNCT	,
ne	ADV	ne
.	PUNCT	.
à	ADP	à
boîte	NOUN	boîte
La	DET	le
aiment	VERB	aimer
parjure	ADJ	parjure
seule	ADJ	seul
à	ADP	à
.	PUNCT	.
pas	ADV	pas
.	PUNCT	.
Pour	ADP	pour
mien	PRON	mien
comme	ADP	comme
sans	ADP	sans
«	PUNCT	«
pas	ADV	pas
je	PRON	je
Cherche	VERB	cherche
pour	ADP	pour
étonnement	NOUN	étonnement
la	DET	le
vaudra	VERB	valoir
conventions	NOUN	convention
ouvris	VERB	ouvrir
toutes	ADJ	tout
regarder	VERB	regarder
une	DET	un
cachent	VERB	cacher
des	ADP	de
homme	NOUN	homme
qu'	SCONJ	que
autre	PRON	autre
les	DET	le
pas	ADV	pas
rare	ADJ	rare
embrassait	VERB	embrasser
J'	PRON	je
la	DET	le
»	PUNCT	»
sont	AUX	être
.	PUNCT	.
atelier	NOUN	atelier
d'	ADP	de
me	PRON	me
nom	NOUN	nom
il	PRON	il
deux	PRON	deux
trouvai	VERB	trouver
espérais	VERB	espérer
effronterie	NOUN	effronterie
,	PUNCT	,
et	CCONJ	et
des	ADP	de
autres	PRON	autre
a	AUX	avoir
qui	PRON	qui
disant	VERB	dire
cette	DET	ce
un	DET	un
nuits	NOUN	nuit
peinture	NOUN	peinture
lui	PRON	lui
demanda	VERB	demander
à	ADP	à
rapportais	VERB	rapporter
peur	NOUN	peur
entendis	VERB	entendre
qui	PRON	qui
tout	ADV	tout
ses	DET	son
facile	ADJ	facile
seul	ADJ	seul
!	PUNCT	!
à	ADP	à
en	ADP	en
qui	PRON	qui
est	AUX	être
beauté	NOUN	beauté
pour	ADP	pour
Louvre	PROPN	Louvre
plaît	VERB	plaire
montagnes	NOUN	montagne
couleurs	NOUN	couleur
du	ADP	de
hirondelle	NOUN	hirondelle
—	PUNCT	—
Noël	NOUN	noël
être	AUX	être
musée	NOUN	musée
sept	NUM	sept
plus	ADV	plus
.	PUNCT	.
impeccables	ADJ	impeccable
et	CCONJ	et
mentir	VERB	mentir
dire	VERB	dire
à	ADP	à
soir	NOUN	soir
faisant	VERB	faire
musée	NOUN	musée
va	VERB	aller
.	PUNCT	.
Je	PRON	je
se	PRON	se
qui	PRON	qui
es	AUX	être
chose	NOUN	chose
qui	PRON	qui
Noël	PROPN	Noël
dois	VERB	devoir
Je	PRON	je
,	PUNCT	,
n'	ADV	n'
touchai	VERB	toucher
couvercle	NOUN	couvercle
un	DET	un
.	PUNCT	.
troublé	VERB	troubler
caractère	NOUN	caractère
proches	NOUN	proche
avant	ADP	avant
au	ADP	au
.	PUNCT	.
de	ADP	de
amour	NOUN	amour
de	ADP	de
à	ADP	à
lit	VERB	lire
a	AUX	avoir
:	PUNCT	:
la	DET	le
de	ADP	de
cacher	VERB	cacher
Les	DET	le
curé	NOUN	curé
leur	PRON	leur
je	PRON	je
.	PUNCT	.
ce	PRON	ce
de	ADP	de
a	VERB	avoir
la	DET	le
journée	NOUN	journée
religieux	NOUN	religieux
fureur	NOUN	fureur
de	ADP	de
costumes	NOUN	costume
le	DET	le
à	ADP	à
étais	AUX	être
la	DET	le
était	AUX	être
cela	PRON	cela
de	ADP	de
Que	PRON	que
décisions	NOUN	décision
.	PUNCT	.
jour	NOUN	jour
souvent	ADV	souvent
deux	NUM	deux
la	DET	le
boîte	NOUN	boîte
de	ADP	de
aime	VERB	aime
Rembrandt	PROPN	Rembrandt
ou	CCONJ	ou
leçon	NOUN	leçon
.	PUNCT	.
battements	NOUN	battement
la	DET	le
.	PUNCT	.
son	DET	son
d'	ADP	de
L'	DET	le
art	NOUN	art
?	PUNCT	?
de	ADP	de
place	NOUN	place
de	ADP	de
laideur	NOUN	laideur
je	PRON	je
tubes	NOUN	tube
craintivement	ADV	craintivement
à	ADP	à
aux	ADP	à
s'	PRON	se
des	ADP	de
,	PUNCT	,
,	PUNCT	,
Sur-le-champ	PROPN	Sur-le-champ
injurier	VERB	injurier
mieux	ADV	mieux
ou	CCONJ	ou
Savoir	VERB	savoir
à	ADP	à
certaines	DET	certain
son	DET	son
Les	DET	le
avais	AUX	avoir
on	PRON	on
,	PUNCT	,
n'	ADV	n'
suivre	VERB	suivre
son	DET	son
sa	DET	son
de	ADP	de
ne	ADV	ne
au	ADP	au
avouer	VERB	avouer
il	PRON	il
contraire	NOUN	contraire
?	PUNCT	?
et	CCONJ	et
!	PUNCT	!
!	PUNCT	!
avais	VERB	avoir
joue	NOUN	joue
suivra	VERB	suivre
de	ADP	de
pinceaux	NOUN	pinceau
à	ADP	à
on	PRON	on
m'	PRON	me
ne	ADV	ne
maître	NOUN	maître
les	DET	le
chéri	NOUN	chéri
activité	NOUN	activité
technique	NOUN	technique
peinture	NOUN	peinture
l'	DET	le
il	PRON	il
Personne	PRON	personne
dégoût	NOUN	dégoût
bataille	NOUN	bataille
ne	ADV	ne
J'	PRON	je
soldats	NOUN	soldat
bonne	ADJ	bon
Et	CCONJ	et
,	PUNCT	,
l'	DET	le
maison	NOUN	maison
j'	PRON	je
:	PUNCT	:
portait	VERB	porter
au	ADP	au
devais	VERB	devoir
ils	PRON	il
en	PRON	en
Dans	ADP	dans
fixant	VERB	fixer
...	PUNCT	...
l'	PRON	l'
du	ADP	de
le	DET	le
j'	PRON	je
je	PRON	je
un	DET	un
théories	NOUN	théorie
mains	NOUN	main
.	PUNCT	.
que	SCONJ	que
couvercle	NOUN	couvercle
m'	PRON	me
cette	DET	ce
sans	ADP	sans
cerveau	NOUN	cerveau
Z	PROPN	Z
à	ADP	à
,	PUNCT	,
pour	ADP	pour
encore	ADV	encore
don	NOUN	don
année	NOUN	année
moi	PRON	moi
comme	ADP	comme
?	PUNCT	?
j'	PRON	je
de	ADP	de
qui	PRON	qui
mère	NOUN	mère
—	PUNCT	—
mois	NOUN	mois
le	DET	le
à	ADP	à
les	DET	le
était	AUX	être
,	PUNCT	,
un	DET	un
Je	PRON	je
Je	PRON	je
:	PUNCT	:
-moi	PRON	moi
à	ADP	à
froides	ADJ	froid
admire	VERB	admire
calmer	VERB	calmer
natures	NOUN	nature
est	VERB	être
l'	DET	le
toilette	NOUN	toilette
de	ADP	de
jamais	ADV	jamais
du	DET	de
mon	DET	mon
enflammer	VERB	enflammer
importance	NOUN	importance
par	ADP	par
?	PUNCT	?
et	CCONJ	et
m'	PRON	me
d'	DET	d'
au	ADP	au
c'	PRON	ce
qu'	SCONJ	que
meilleur	ADJ	meilleur
entrée	NOUN	entrée
statue	NOUN	statue
benêt	ADJ	benêt
trouvant	VERB	trouver
me	PRON	me
aux	ADP	à
concours	NOUN	concours
fait	VERB	faire
me	PRON	me
le	PRON	le
et	CCONJ	et
un	DET	un
-	NOUN	-
tiens	VERB	tenir
ainsi	ADV	ainsi
.	PUNCT	.
une	DET	un
la	DET	le
superbe	ADJ	superbe
était	AUX	être
irrévocables	ADJ	irrévocable
me	PRON	me
se	PRON	se
bouche	NOUN	bouche
rien	PRON	rien
maître	NOUN	maître
du	ADP	de
de	ADP	de
cherchais	VERB	chercher
Organiser	VERB	organiser
contentais	VERB	contenter
)	PUNCT	)
yeux	NOUN	oeil
dire	VERB	dire
découvertes	VERB	découvrir
plus	ADV	plus
je	PRON	je
.	PUNCT	.
méfiais	VERB	méfier
était	AUX	être
la	DET	le
seulement	ADV	seulement
écorché	NOUN	écorché
ceux	PRON	celui
A	ADP	à
menteur	ADJ	menteur
Je	PRON	je
que	SCONJ	que
l'	DET	le
frasque	NOUN	frasque
Tu	PRON	tu
sa	DET	son
moi	PRON	moi
d'	ADP	de
saint	NOUN	saint
pour	ADP	pour
il	PRON	il
nom	NOUN	nom
sera	AUX	être
veulent	VERB	vouloir
vie	NOUN	vie
m'	PRON	me
un	DET	un
m'	PRON	me
les	PRON	le
main	NOUN	main
une	DET	un
succès	NOUN	succès
.	PUNCT	.
sordide	ADJ	sordide
leur	PRON	leur
.	PUNCT	.
mon	DET	mon
femme	NOUN	femme
ma	DET	mon
ensuite	ADV	ensuite
-t	PRON	-t
!	PUNCT	!
servir	VERB	servir
.	PUNCT	.
de	ADP	de
bien	ADV	bien
respect	NOUN	respect
Couleurs	NOUN	couleur
Cette	DET	ce
rangés	VERB	ranger
pour	ADP	pour
autant	ADV	autant
qui	PRON	qui
à	ADP	à
Dieu	PROPN	Dieu
C'	PRON	ce
il	PRON	il
spirituelle	ADJ	spirituel
mer	NOUN	mer
les	DET	le
de	ADP	de
c'	PRON	ce
d'	ADP	de
je	PRON	je
le	DET	le
.	PUNCT	.
l'	DET	le
de	ADP	de
l'	PRON	l'
en	ADP	en
est	AUX	être
.	PUNCT	.
La	DET	le
pouvais	VERB	pouvoir
le	DET	le
l'	DET	le
c'	PRON	ce
de	ADP	de
noces	NOUN	noce
-vous	PRON	vous
.	PUNCT	.
l'	DET	le
devais	VERB	devoir
tous	ADJ	tout
.	PUNCT	.
.	PUNCT	.
un	DET	un
terre	NOUN	terre
Ainsi	ADV	ainsi
concours	NOUN	concours
ma	DET	mon
suivre	VERB	suivre
et	CCONJ	et
Moins	ADV	moins
les	DET	le
,	PUNCT	,
au	ADP	au
de	ADP	de
ma	DET	mon
fini	VERB	finir
qui	PRON	qui
parlerai	VERB	parler
un	DET	un
des	DET	un
bonheur	NOUN	bonheur
de	ADP	de
.	PUNCT	.
que	SCONJ	que
prendre	VERB	prendre
.	PUNCT	.
pris	VERB	prendre
Messe	NOUN	messe
ceux	PRON	celui
dois	VERB	devoir
vous	PRON	vous
On	PRON	on
,	PUNCT	,
faisait	VERB	faire
ses	DET	son
pas	ADV	pas
.	PUNCT	.
moi	PRON	moi
des	ADP	de
j'	PRON	je
te	PRON	te
16	NUM	16
beaux	NOUN	beau
mettre	VERB	mettre
mais	CCONJ	mais
garder	VERB	garder
même	ADV	même
curé	NOUN	curé
fus	AUX	être
de	ADP	de
elle	PRON	lui
religion	NOUN	religion
ne	ADV	ne
Je	PRON	je
!	PUNCT	!
.	PUNCT	.
beauté	NOUN	beauté
-je	PRON	je
d'	ADP	de
que	SCONJ	que
la	DET	le
dans	ADP	dans
.	PUNCT	.
à	ADP	à
notre	DET	notre
indépendance	NOUN	indépendance
sur	ADP	sur
préparer	VERB	préparer
Elles	PRON	lui
tu	PRON	tu
me	PRON	me
miens	NOUN	mien
soucis	NOUN	souci
jamais	ADV	jamais
fait	VERB	faire
mensualités	NOUN	mensualité
le	PRON	le
me	PRON	me
mise	VERB	mettre
réponde	VERB	répondre
comme	ADP	comme
de	ADP	de
.	PUNCT	.
chez	ADP	chez
Une	DET	un
un	PRON	un
peintre	NOUN	peintre
qui	PRON	qui
la	DET	le
s'	PRON	se
autres	NOUN	autre
me	PRON	me
que	SCONJ	que
le	DET	le
.	PUNCT	.
si	SCONJ	si
étaient	AUX	être
dimension	NOUN	dimension
dire	VERB	dire
?	PUNCT	?
de	ADP	de
se	PRON	se
à	ADP	à
dénonce	VERB	dénoncer
une	DET	un
en	ADP	en
choses	NOUN	chose
inutile	ADJ	inutile
quelle	DET	quel
avec	ADP	avec
le	DET	le
imaginais	VERB	imaginer
boîte	NOUN	boîte
mère	NOUN	mère
jouer	VERB	jouer
leur	DET	leur
très	ADV	très
refermai	VERB	refermer
joie	NOUN	joie
place	NOUN	place
.	PUNCT	.
admirais	VERB	admirer
lui	PRON	lui
ses	DET	son
seul	ADJ	seul
voleur	NOUN	voleur
déjà	ADV	déjà
sa	DET	son
en	ADP	en
mère	NOUN	mère
de	ADP	de
tableaux	NOUN	tableau
on	PRON	on
fait	VERB	faire
ses	DET	son
belle	ADJ	bel
ses	DET	son
était	AUX	être
Les	DET	le
avec	ADP	avec
mon	DET	mon
ma	DET	mon
passée	VERB	passer
ajouter	VERB	ajouter
.	PUNCT	.
que	SCONJ	que
est	AUX	être
)	PUNCT	)
pantalon	NOUN	pantalon
les	DET	le
pas	ADV	pas
mains	NOUN	main
Louvre	PROPN	Louvre
touchant	VERB	toucher
des	DET	un
crus	VERB	croire
que	SCONJ	que
aurais	AUX	avoir
témoin	NOUN	témoin
à	ADP	à
comment	ADV	comment
ai	VERB	avoir
vrai	ADJ	vrai
son	DET	son
.	PUNCT	.
la	DET	le
mère	NOUN	mère
les	DET	le
nature	NOUN	nature
acquise	VERB	acquérir
yeux	NOUN	oeil
où	PRON	où
ne	ADV	ne
au	ADP	au
un	DET	un
Tous	ADJ	tout
aussi	ADV	aussi
prochaine	ADJ	prochain
Et	CCONJ	et
Cite	VERB	cite
se	PRON	se
tremblante	ADJ	tremblant
secret	NOUN	secret
silence	NOUN	silence
on	PRON	on
suite	NOUN	suite
de	ADP	de
Minuit	PROPN	Minuit
doigts	NOUN	doigt
mon	DET	mon
de	ADP	de
une	DET	un
un	DET	un
admettre	VERB	admettre
hommes	NOUN	homme
le	DET	le
allais	VERB	aller
y	PRON	y
frais	NOUN	frais
tristes	ADJ	triste
Cette	DET	ce
Voilà	VERB	voilà
qu'	PRON	qu'
en	ADP	en
des	ADP	de
ton	DET	ton
Il	PRON	il
palette	NOUN	palette
»	PUNCT	»
le	DET	le
je	PRON	je
pervers	ADJ	pervers
cherche	VERB	cherche
.	PUNCT	.
qui	PRON	qui
Chaque	DET	chaque
tableau	NOUN	tableau
la	DET	le
prier	VERB	prier
Cherche	VERB	cherche
pas	ADV	pas
.	PUNCT	.
semblable	ADJ	semblable
elle	PRON	lui
Le	DET	le
beautés	NOUN	beauté
jamais	ADV	jamais
faites	VERB	faire
parlait	VERB	parler
de	ADP	de
qu'	SCONJ	que
mais	CCONJ	mais
prenait	VERB	prendre
neuve	ADJ	neuf
de	ADP	de
de	ADP	de
!	PUNCT	!
peindre	VERB	peindre
la	DET	le
je	PRON	je
un	DET	un
de	ADP	de
de	ADP	de
palette	NOUN	palette
changer	VERB	changer
appliquait	VERB	appliquer
,	PUNCT	,
corrida	NOUN	corrida
dans	ADP	dans
boîte	NOUN	boîte
Ma	DET	mon
affirma	VERB	affirmer
la	DET	le
mesquin	ADJ	mesquin
Au	ADP	au
j'	PRON	je
semblèrent	VERB	sembler
ma	DET	mon
la	PRON	le
reprenait	VERB	reprendre
était	AUX	être
monde	NOUN	monde
l'	DET	le
boîte	NOUN	boîte
l'	DET	le
perverse	ADJ	pervers
de	ADP	de
des	DET	un
faire	VERB	faire
rapporté	VERB	rapporter
c'	PRON	ce
ne	ADV	ne
avait	VERB	avoir
Qu'	PRON	qu'
pour	ADP	pour
.	PUNCT	.
éprouverait	VERB	éprouver
courant	NOUN	courant
titre	NOUN	titre
a	AUX	avoir
Pourtant	ADV	pourtant
Ecole	NOUN	ecole
pour	ADP	pour
qu'	SCONJ	que
le	DET	le
sont	AUX	être
comme	ADP	comme
.	PUNCT	.
c'	PRON	ce
pas	ADV	pas
protéger	VERB	protéger
artiste	NOUN	artiste
«	PUNCT	«
pour	ADP	pour
de	ADP	de
qui	PRON	qui
paysages	NOUN	paysage
initient	VERB	initier
là	ADV	là
,	PUNCT	,
.	PUNCT	.
boîte	NOUN	boîte
même	ADJ	même
une	DET	un
de	ADP	de
va	VERB	aller
avait	VERB	avoir
cadeau	NOUN	cadeau
esprit	NOUN	esprit
à	ADP	à
fenêtre	NOUN	fenêtre
n'	ADV	n'
l'	PRON	l'
moi	PRON	moi
promptes	ADJ	prompt
cet	DET	ce
grâce	NOUN	grâce
d'	ADP	de
,	PUNCT	,
les	DET	le
que	SCONJ	que
jour	NOUN	jour
la	DET	le
content	ADJ	content
pas	ADV	pas
saintes	ADJ	saint
tait	VERB	taire
.	PUNCT	.
.	PUNCT	.
peint	VERB	peindre
bonjour	NOUN	bonjour
-il	PRON	il
.	PUNCT	.
avait	AUX	avoir
z'	PRON	z'
me	PRON	me
pouvoir	NOUN	pouvoir
La	DET	le
la	DET	le
hirondelle	NOUN	hirondelle
Cite	VERB	cite
passerait	VERB	passer
(	PUNCT	(
.	PUNCT	.
.	PUNCT	.
table	NOUN	table
demeure	VERB	demeure
des	DET	un
veux	VERB	vouloir
feu	NOUN	feu
souffrir	VERB	souffrir
obéis	VERB	obéir
moitié	NOUN	moitié
J'	PRON	je
peu	NOUN	peu
étais	AUX	être
Marie	PROPN	Marie
aussi	ADV	aussi
pas	ADV	pas
,	PUNCT	,
pleurer	VERB	pleurer
Qui	PRON	qui
J'	PRON	je
neuve	ADJ	neuf
bol	NOUN	bol
impression	NOUN	impression
femme	NOUN	femme
!	PUNCT	!
Il	PRON	il
petit	ADJ	petit
bougeaient	VERB	bouger
était	AUX	être
était	AUX	être
navrée	ADJ	navrer
hirondelle	NOUN	hirondelle
emporté	VERB	emporter
grave	ADJ	grave
yeux	NOUN	oeil
le	DET	le
tube	NOUN	tube
l'	DET	le
attendais	VERB	attendre
cœur	NOUN	cœur
ne	ADV	ne
ce	DET	ce
épreuve	NOUN	épreuve
laisser	AUX	laisser
cœur	NOUN	cœur
patience	NOUN	patience
vert	NOUN	vert
pas	ADV	pas
Comme	SCONJ	comme
toutes	ADJ	tout
tension	NOUN	tension
la	DET	le
maître	NOUN	maître
.	PUNCT	.
la	DET	le
.	PUNCT	.
moi	PRON	moi
peur	NOUN	peur
boîte	NOUN	boîte
un	DET	un
étais	AUX	être
,	PUNCT	,
baissai	VERB	baisser
un	DET	un
dit	VERB	dire
Voulait	VERB	vouloir
salir	VERB	salir
peindre	VERB	peindre
cobalt	NOUN	cobalt
d'	ADP	de
l'	DET	le
même	ADV	même
en	ADP	en
aigrement	ADV	aigrement
.	PUNCT	.
du	DET	de
plus	ADV	plus
bols	NOUN	bol
mot	NOUN	mot
tombe	VERB	tombe
du	ADP	de
-on	PRON	on
Les	DET	le
donné	VERB	donner
fortune	NOUN	fortune
l'	DET	le
dit	VERB	dire
espoir	NOUN	espoir
passa	VERB	passer
remarqua	VERB	remarquer
ne	ADV	ne
couleurs	NOUN	couleur
J'	PRON	je
apparaître	VERB	apparaître
nerfs	NOUN	nerf
,	PUNCT	,
?	PUNCT	?
en	PRON	en
rien	PRON	rien
!	PUNCT	!
C'	PRON	ce
Eh	INTJ	Eh
mais	CCONJ	mais
moi	PRON	moi
mémoire	NOUN	mémoire
train	NOUN	train
un	DET	un
les	DET	le
?	PUNCT	?
Etonnante	ADJ	etonnant
très	ADV	très
la	DET	le
avec	ADP	avec
tard	ADV	tard
je	PRON	je
ma	DET	mon
,	PUNCT	,
a	AUX	avoir
En	PRON	en
.	PUNCT	.
que	SCONJ	que
,	PUNCT	,
ne	ADV	ne
meurtriers	ADJ	meurtrier
,	PUNCT	,
Quel	DET	quel
Une	DET	un
fut	AUX	être
sombre	ADJ	sombre
c'	PRON	ce
.	PUNCT	.
mit	VERB	mettre
me	PRON	me
avais	AUX	avoir
toi	PRON	toi
sans	ADP	sans
des	DET	un
palette	NOUN	palette
pas	ADV	pas
palette	NOUN	palette
qu'	SCONJ	que
sur	ADP	sur
était	AUX	être
malpropre	ADJ	malpropre
à	ADP	à
cadmium	NOUN	cadmium
tu	PRON	tu
pour	ADP	pour
d'	ADP	de
de	ADP	de
une	DET	un
en	ADP	en
toilette	NOUN	toilette
en	ADP	en
ne	ADV	ne
la	PRON	le
Ils	PRON	il
ça	PRON	cela
ses	DET	son
bouche	VERB	bouche
morte	ADJ	mort
tu	PRON	tu
boîte	NOUN	boîte
-là	ADV	-là
emporter	VERB	emporter
devais	VERB	devoir
dès	ADP	dès
commencé	VERB	commencer
avait	VERB	avoir
C'	PRON	ce
des	DET	un
...	PUNCT	...
souffert	VERB	souffrir
Comme	SCONJ	comme
chat	NOUN	chat
dis	VERB	dire
avec	ADP	avec
tubes	NOUN	tube
à	ADP	à
par	ADP	par
qui	PRON	qui
engelures	NOUN	engelure
première	ADJ	premier
ma	DET	mon
La	DET	le
me	PRON	me
pic	NOUN	pic
donc	ADV	donc
la	DET	le
de	ADP	de
regarda	VERB	regarder
Mon	DET	mon
les	PRON	le
savait	VERB	savoir
couleur	NOUN	couleur
atelier	NOUN	atelier
larmes	NOUN	larme
d'	ADP	de
face	NOUN	face
introduit	VERB	introduire
était	AUX	être
de	ADP	de
doit	VERB	devoir
que	SCONJ	que
que	SCONJ	que
-je	PRON	je
s'	PRON	se
j'	PRON	je
bazar	NOUN	bazar
l'	DET	le
en	ADP	en
.	PUNCT	.
Dis	VERB	dire
verdâtre	ADJ	verdâtre
dévorant	VERB	dévorer
m'	PRON	me
des	ADP	de
vert	NOUN	vert
de	ADP	de
la	DET	le
l'	DET	le
un	DET	un
qui	PRON	qui
moi	PRON	moi
mal	NOUN	mal
qu'	SCONJ	que
un	DET	un
ma	DET	mon
presque	ADV	presque
ses	DET	son
excité	VERB	exciter
,	PUNCT	,
ne	ADV	ne
moitié	ADV	moitié
—	PUNCT	—
le	DET	le
cœur	NOUN	cœur
eus	VERB	avoir
bon	NOUN	bon
sa	DET	son
l'	DET	le
couleurs	NOUN	couleur
toucher	VERB	toucher
hirondelle	NOUN	hirondelle
Je	PRON	je
vie	NOUN	vie
le	PRON	le
rebouche	VERB	rebouche
travail	NOUN	travail
avec	ADP	avec
à	ADP	à
piquait	VERB	piquer
que	PRON	que
tenir	VERB	tenir
trop	ADV	trop
,	PUNCT	,
chose	NOUN	chose
qui	PRON	qui
n'	ADV	n'
L'	DET	le
calmer	VERB	calmer
avais	AUX	avoir
des	DET	un
pour	ADP	pour
boîte	NOUN	boîte
tu	PRON	tu
ça	PRON	cela
elle	PRON	lui
parole	NOUN	parole
dorait	VERB	dorer
peintre	NOUN	peintre
!	PUNCT	!
de	ADP	de
prier	VERB	prier
—	PUNCT	—
toi	PRON	toi
déshabille	VERB	déshabille
ouverte	VERB	ouvrir
chantèrent	VERB	chanter
