enveloppes	NOUN	enveloppe
pas	ADV	pas
est	AUX	être
Archer	PROPN	Archer
boissons	NOUN	boisson
nécessité	NOUN	nécessité
une	DET	un
biographie	NOUN	biographie
de	ADP	de
,	PUNCT	,
de	ADP	de
aux	ADP	à
Isherwood	PROPN	Isherwood
convivialité	NOUN	convivialité
,	PUNCT	,
D'	ADP	de
règle	NOUN	règle
d'	ADP	de
des	ADP	de
Il	PRON	il
avec	ADP	avec
de	ADP	de
orientation	NOUN	orientation
,	PUNCT	,
,	PUNCT	,
ait	VERB	avoir
Archer	PROPN	Archer
valeurs	NOUN	valeur
vie	NOUN	vie
du	ADP	de
apprendre	VERB	apprendre
au	ADP	au
le	DET	le
Harvard	PROPN	Harvard
.	PUNCT	.
Archer	PROPN	Archer
l'	PRON	l'
,	PUNCT	,
grand	ADJ	grand
impulsion	NOUN	impulsion
remise	NOUN	remise
conversations	NOUN	conversation
ou	CCONJ	ou
Moi	PRON	moi
mystico	ADJ	mystico
du	ADP	de
problème	NOUN	problème
qu'	SCONJ	que
même	ADJ	même
était	AUX	être
mot	NOUN	mot
en	ADP	en
de	ADP	de
Calcutta	PROPN	Calcutta
sainte	NOUN	saint
à	ADP	à
Savez	VERB	savoir
en	PRON	en
s'	PRON	se
des	ADP	de
Teresa	PROPN	Teresa
À	ADP	à
,	PUNCT	,
authentiques	ADJ	authentique
le	PRON	le
spiritualité	NOUN	spiritualité
vue	NOUN	vue
juste	ADJ	juste
conception	NOUN	conception
rencontre	NOUN	rencontre
.	PUNCT	.
qu'	PRON	qu'
n'	ADV	n'
tout	NOUN	tout
est	VERB	être
sais	VERB	savoir
ce	DET	ce
garder	VERB	garder
y	PRON	y
.	PUNCT	.
du	ADP	de
à	ADP	à
les	PRON	le
s'	PRON	se
courent	VERB	courir
,	PUNCT	,
.	PUNCT	.
qui	PRON	qui
?	PUNCT	?
faire	AUX	faire
,	PUNCT	,
,	PUNCT	,
ni	CCONJ	ni
est	AUX	être
de	ADP	de
dans	ADP	dans
chérie	NOUN	chéri
Ce	DET	ce
-	PUNCT	-
.	PUNCT	.
de	ADP	de
agit	VERB	agir
avec	ADP	avec
suffisamment	ADV	suffisamment
.	PUNCT	.
Kate	PROPN	Kate
tes	DET	ton
elle	PRON	lui
-ce	PRON	-ce
une	DET	un
laissent	VERB	laisser
un	DET	un
théorie	NOUN	théorie
Pour	ADP	pour
a	AUX	avoir
des	DET	un
vieillir	VERB	vieillir
,	PUNCT	,
fois	NOUN	fois
les	PRON	le
le	DET	le
terme	NOUN	terme
donne	VERB	donne
hanter	VERB	hanter
vous	PRON	vous
de	ADP	de
si	ADV	si
pas	ADV	pas
pas	ADV	pas
.	PUNCT	.
fini	VERB	finir
du	ADP	de
aux	ADP	à
en	ADP	en
organisation	NOUN	organisation
à	ADP	à
pas	ADV	pas
en	PRON	en
a	AUX	avoir
Patrice	PROPN	Patrice
la	DET	le
dériver	VERB	dériver
instruit	VERB	instruire
Je	PRON	je
Mais	CCONJ	mais
interroge	VERB	interroger
en	PRON	en
la	DET	le
avais	VERB	avoir
des	ADP	de
viol	NOUN	viol
soixante	NUM	soixante
dans	ADP	dans
.	PUNCT	.
un	DET	un
intriguent	VERB	intriguer
avait	AUX	avoir
,	PUNCT	,
avait	VERB	avoir
.	PUNCT	.
concernant	VERB	concerner
nombre	NOUN	nombre
est	AUX	être
non	ADV	non
voie	NOUN	voie
,	PUNCT	,
niveau	NOUN	niveau
,	PUNCT	,
ne	ADV	ne
encore	ADV	encore
vers	ADP	vers
seront	AUX	être
Pas	ADV	pas
je	PRON	je
question	NOUN	question
deux	NUM	deux
à	ADP	à
combien	ADV	combien
.	PUNCT	.
et	CCONJ	et
de	ADP	de
,	PUNCT	,
l'	DET	le
que	SCONJ	que
la	DET	le
tout	ADV	tout
te	PRON	te
on	PRON	on
d'	DET	d'
fit	VERB	faire
ne	ADV	ne
ne	ADV	ne
parce	SCONJ	parce
les	DET	le
l'	DET	le
maturité	NOUN	maturité
elle	PRON	lui
que	SCONJ	que
«	PUNCT	«
Reed	PROPN	Reed
études	NOUN	étude
nous	PRON	nous
.	PUNCT	.
?	PUNCT	?
.	PUNCT	.
.	PUNCT	.
cette	DET	ce
Attorney	PROPN	Attorney
un	DET	un
le	PRON	le
que	PRON	que
sa	DET	son
comme	SCONJ	comme
un	DET	un
les	PRON	le
en	ADP	en
.	PUNCT	.
;	PUNCT	;
,	PUNCT	,
elle	PRON	lui
avocats	NOUN	avocat
plupart	NOUN	plupart
et	CCONJ	et
-	PUNCT	-
début	NOUN	début
l'	DET	le
,	PUNCT	,
autre	PRON	autre
quoi	PRON	quoi
que	PRON	que
parvient	VERB	parvenir
la	DET	le
sont	AUX	être
que	SCONJ	que
la	DET	le
.	PUNCT	.
Reed	PROPN	Reed
Si	SCONJ	si
Tu	PRON	tu
victoire	NOUN	victoire
ce	DET	ce
?	PUNCT	?
j'	PRON	je
que	SCONJ	que
plaidants	ADJ	plaidant
Je	PRON	je
remarqua	VERB	remarquer
c'	PRON	ce
Kate	PROPN	Kate
à	ADP	à
histoire	NOUN	histoire
écrivain	NOUN	écrivain
,	PUNCT	,
»	PUNCT	»
que	SCONJ	que
suppose	VERB	suppose
s'	PRON	se
digne	ADJ	digne
,	PUNCT	,
seulement	ADV	seulement
Reed	PROPN	Reed
pour	ADP	pour
est	AUX	être
avoir	VERB	avoir
pour	ADP	pour
sûr	ADJ	sûr
,	PUNCT	,
la	DET	le
bien	ADV	bien
encore	ADV	encore
,	PUNCT	,
Kate	PROPN	Kate
m'	PRON	me
d'	ADP	de
idées	NOUN	idée
.	PUNCT	.
soir	NOUN	soir
grandes	ADJ	grand
Reed	PROPN	Reed
épouse	NOUN	épouse
dit	VERB	dire
la	DET	le
carrière	NOUN	carrière
,	PUNCT	,
de	ADP	de
-	PUNCT	-
l'	DET	le
ne	ADV	ne
Qu'	PRON	qu'
-il	PRON	il
sur	ADP	sur
que	ADV	que
vous	PRON	vous
est	ADV	est
et	CCONJ	et
gens	NOUN	gens
dans	ADP	dans
yeux	NOUN	oeil
système	NOUN	système
qui	PRON	qui
,	PUNCT	,
planète	NOUN	planète
interminable	ADJ	interminable
un	DET	un
démocratiques	ADJ	démocratique
-	PUNCT	-
lasse	VERB	lasser
-	PUNCT	-
D'	ADP	de
même	ADJ	même
c'	PRON	ce
en	ADP	en
,	PUNCT	,
fantômes	NOUN	fantôme
accord	NOUN	accord
assez	ADV	assez
est	VERB	être
ma	DET	mon
.	PUNCT	.
pantoise	NOUN	pantoise
,	PUNCT	,
-	PUNCT	-
quand	SCONJ	quand
chose	NOUN	chose
que	PRON	que
faire	AUX	faire
,	PUNCT	,
vous	PRON	vous
ne	ADV	ne
fait	AUX	faire
d'	ADP	de
sujet	NOUN	sujet
peut	VERB	pouvoir
Kate	PROPN	Kate
ça	PRON	cela
tourner	VERB	tourner
suis	AUX	être
Tu	PRON	tu
magique	ADJ	magique
laisser	VERB	laisser
,	PUNCT	,
sont	AUX	être
,	PUNCT	,
,	PUNCT	,
bien	ADV	bien
vers	ADP	vers
est	AUX	être
,	PUNCT	,
,	PUNCT	,
Vous	PRON	vous
la	DET	le
,	PUNCT	,
qu'	SCONJ	que
ordre	NOUN	ordre
,	PUNCT	,
livres	NOUN	livre
fonctionnement	NOUN	fonctionnement
-	ADV	-
ne	ADV	ne
printemps	NOUN	printemps
me	PRON	me
-	PUNCT	-
fit	VERB	faire
bien	ADV	bien
tu	PRON	tu
avons	AUX	avoir
et	CCONJ	et
le	DET	le
mimique	NOUN	mimique
Eh	INTJ	Eh
pays	NOUN	pays
de	ADP	de
vie	NOUN	vie
encore	ADV	encore
nous	PRON	nous
votre	DET	votre
-	PUNCT	-
procès	NOUN	procès
j'	PRON	je
martyr	NOUN	martyr
les	DET	le
rétorqua	VERB	rétorquer
du	ADP	de
étonnant	ADJ	étonnant
bête	ADJ	bête
desquels	PRON	desquels
,	PUNCT	,
que	PRON	que
exige	VERB	exiger
puis	CCONJ	puis
ça	PRON	cela
,	PUNCT	,
,	PUNCT	,
à	ADP	à
de	ADP	de
Archer	PROPN	Archer
foi	NOUN	foi
,	PUNCT	,
Je	PRON	je
moi	PRON	moi
,	PUNCT	,
est	AUX	être
.	PUNCT	.
que	SCONJ	que
of	X	of
bon	ADJ	bon
lança	VERB	lancer
Reed	PROPN	Reed
compte	VERB	compte
le	PRON	le
police	NOUN	police
bien	ADV	bien
que	SCONJ	que
ne	ADV	ne
District	NOUN	district
un	DET	un
d'	ADP	de
Son	X	Son
.	PUNCT	.
d'	ADP	de
justice	NOUN	justice
l'	PRON	l'
rien	PRON	rien
bien	ADV	bien
,	PUNCT	,
risque	VERB	risque
pour	ADP	pour
?	PUNCT	?
tu	PRON	tu
Mais	CCONJ	mais
,	PUNCT	,
devenir	VERB	devenir
grandes	ADJ	grand
dur	ADJ	dur
,	PUNCT	,
...	PUNCT	...
loin	ADV	loin
par	ADP	par
les	DET	le
est	AUX	être
te	PRON	te
moment	NOUN	moment
que	PRON	que
parce	SCONJ	parce
-	PUNCT	-
,	PUNCT	,
est	AUX	être
ce	PRON	ce
!	PUNCT	!
représentez	VERB	représenter
.	PUNCT	.
fait	NOUN	fait
?	PUNCT	?
hélas	INTJ	héler
en	ADP	en
arrive	VERB	arrive
quelles	DET	quel
toujours	ADV	toujours
Reed	PROPN	Reed
J'	PRON	je
tout	ADV	tout
ai	AUX	avoir
tant	ADV	tant
peu	ADV	peu
sur	ADP	sur
Herbert	PROPN	Herbert
système	NOUN	système
ce	PRON	ce
vers	ADP	vers
Patrice	PROPN	Patrice
?	PUNCT	?
dans	ADP	dans
Après	ADP	après
répressif	ADJ	répressif
bonnement	ADV	bonnement
fantômes	NOUN	fantôme
coup	NOUN	coup
,	PUNCT	,
est	AUX	être
intérêt	NOUN	intérêt
offrent	VERB	offrir
passé	NOUN	passé
affaires	NOUN	affaire
vétérans	NOUN	vétéran
ainsi	ADV	ainsi
ô	ADV	ô
Archer	PROPN	Archer
qu'	SCONJ	que
,	PUNCT	,
-t	PRON	-t
,	PUNCT	,
plus	ADV	plus
santé	NOUN	santé
,	PUNCT	,
et	CCONJ	et
.	PUNCT	.
biographie	NOUN	biographie
fois	NOUN	fois
,	PUNCT	,
-il	PRON	il
Entre	PROPN	Entre
cas	NOUN	cas
autant	ADV	autant
c'	PRON	ce
longtemps	ADV	longtemps
le	DET	le
viens	VERB	venir
?	PUNCT	?
d'	ADP	de
que	PRON	que
Herbert	PROPN	Herbert
C'	PRON	ce
gens	NOUN	gens
jeunesse	NOUN	jeunesse
elle	PRON	lui
,	PUNCT	,
peu	ADV	peu
qu'	PRON	qu'
instruire	VERB	instruire
jurerais	VERB	jurer
Comme	SCONJ	comme
la	DET	le
elle	PRON	lui
nous	PRON	nous
D.A.	NOUN	d.a.
d'	ADP	de
,	PUNCT	,
une	DET	un
elle	PRON	lui
une	DET	un
elle	PRON	lui
de	ADP	de
à	ADP	à
une	DET	un
lui	PRON	lui
au	DET	au
j'	PRON	je
floue	ADJ	flou
affaire	NOUN	affaire
ne	ADV	ne
consacriez	VERB	consacrer
on	PRON	on
conseils	NOUN	conseil
qui	PRON	qui
.	PUNCT	.
esclaffa	VERB	esclaffer
.	PUNCT	.
de	ADP	de
quelque	DET	quelque
La	DET	le
de	ADP	de
aile	NOUN	aile
tes	DET	ton
vous	PRON	vous
s'	PRON	se
précisa	VERB	préciser
.	PUNCT	.
oui	ADV	oui
quelques	DET	quelque
compétences	NOUN	compétence
aspirent	VERB	aspirer
avait	VERB	avoir
aventures	NOUN	aventure
Elerbert	PROPN	Elerbert
vieil	ADJ	vieux
posant	VERB	poser
Je	PRON	je
as	VERB	avoir
que	PRON	que
verre	NOUN	verre
acquis	VERB	acquérir
d'	ADP	de
a	AUX	avoir
un	DET	un
pas	ADV	pas
voir	VERB	voir
plupart	NOUN	plupart
«	PUNCT	«
la	DET	le
radicalement	ADV	radicalement
pour	ADP	pour
sur	ADP	sur
la	DET	le
C'	PRON	ce
prof	NOUN	prof
soupçons	NOUN	soupçon
,	PUNCT	,
qui	PRON	qui
mûr	ADJ	mûr
es	AUX	être
pas	ADV	pas
le	DET	le
aborder	VERB	aborder
n'	ADV	n'
l'	DET	le
d'	ADP	de
que	SCONJ	que
La	DET	le
,	PUNCT	,
tard	NOUN	tard
je	PRON	je
paraître	VERB	paraître
du	ADP	de
,	PUNCT	,
les	DET	le
âge	NOUN	âge
oublies	VERB	oublier
en	ADP	en
,	PUNCT	,
fierté	NOUN	fierté
rien	PRON	rien
vraiment	ADV	vraiment
cela	PRON	cela
en	ADP	en
le	PRON	le
puisse	VERB	pouvoir
Bureau	NOUN	bureau
espère	VERB	espérer
l'	PRON	l'
,	PUNCT	,
et	CCONJ	et
en	ADP	en
est	AUX	être
vois	VERB	voir
qu'	SCONJ	que
vous	PRON	vous
demande	VERB	demande
originales	ADJ	original
jeune	ADJ	jeune
une	DET	un
longue	NOUN	longue
individu	NOUN	individu
à	ADP	à
j'	PRON	je
mais	CCONJ	mais
me	PRON	me
un	DET	un
Et	CCONJ	et
.	PUNCT	.
homme	NOUN	homme
quarantaine	NOUN	quarantaine
poil	NOUN	poil
je	PRON	je
dire	ADV	dire
de	ADP	de
que	PRON	que
de	ADP	de
maturité	NOUN	maturité
-	ADV	-
,	PUNCT	,
-	PUNCT	-
dernière	ADJ	dernier
,	PUNCT	,
vais	VERB	aller
dis	VERB	dire
pour	ADP	pour
j'	PRON	je
.	PUNCT	.
doute	NOUN	doute
-	PROPN	-
Et	CCONJ	et
du	ADP	de
y	PRON	y
en	ADP	en
davantage	ADV	davantage
tes	DET	ton
jeune	ADJ	jeune
esclaffa	VERB	esclaffer
,	PUNCT	,
en	ADP	en
défraient	VERB	défrayer
avec	ADP	avec
quoi	PRON	quoi
chérie	NOUN	chéri
connaissais	VERB	connaître
n'	ADV	n'
l'	PRON	l'
si	SCONJ	si
parlé	VERB	parler
,	PUNCT	,
maintien	NOUN	maintien
de	ADP	de
,	PUNCT	,
chenu	ADJ	chenu
,	PUNCT	,
baseball	NOUN	baseball
et	CCONJ	et
extremisà	X	extremisà
période	NOUN	période
les	DET	le
.	PUNCT	.
vous	PRON	vous
impression	NOUN	impression
infliger	VERB	infliger
une	DET	un
départ	NOUN	départ
.	PUNCT	.
D'	ADP	de
c'	PRON	ce
bien	ADV	bien
ce	DET	ce
gens	NOUN	gens
et	CCONJ	et
coup	NOUN	coup
au	ADP	au
que	PRON	que
,	PUNCT	,
à	ADP	à
?	PUNCT	?
les	DET	le
à	ADP	à
de	ADP	de
homélie	NOUN	homélie
parlait	VERB	parler
accord	NOUN	accord
peu	ADV	peu
d'	ADP	de
prétexte	NOUN	prétexte
était	AUX	être
mais	CCONJ	mais
peur	NOUN	peur
ne	ADV	ne
remplissant	VERB	remplir
doit	VERB	devoir
sienne	PRON	sienne
aux	ADP	à
ait	AUX	avoir
confirmés	VERB	confirmer
je	PRON	je
différentes	DET	différents
différente	ADJ	différent
à	ADP	à
général	ADV	général
,	PUNCT	,
ces	DET	ce
dans	ADP	dans
son	DET	son
poser	VERB	poser
ai	AUX	avoir
sais	VERB	savoir
l'	DET	le
a	AUX	avoir
de	ADP	de
prendre	VERB	prendre
L'	DET	le
m'	PRON	me
sous	ADP	sous
guerres	PROPN	guerre
Patrice	PROPN	Patrice
et	CCONJ	et
de	ADP	de
qu'	SCONJ	que
par	ADP	par
raison	NOUN	raison
as	NOUN	as
on	PRON	on
décocha	VERB	décocher
s'	PRON	se
sur	ADP	sur
,	PUNCT	,
vers	ADP	vers
-ce	PRON	-ce
lui	PRON	lui
du	ADP	de
je	PRON	je
première	ADJ	premier
main	NOUN	main
droits	NOUN	droit
a	VERB	avoir
de	ADP	de
va	VERB	aller
.	PUNCT	.
une	DET	un
autre	ADJ	autre
fidèle	ADJ	fidèle
de	ADP	de
tourna	VERB	tourner
Non	ADV	non
Moi	PRON	moi
,	PUNCT	,
la	DET	le
un	DET	un
avenir	NOUN	avenir
au	ADP	au
bien	ADV	bien
de	ADP	de
permanence	NOUN	permanence
Bureau	NOUN	bureau
que	SCONJ	que
sans	ADP	sans
,	PUNCT	,
la	DET	le
à	ADP	à
notamment	ADV	notamment
je	PRON	je
est	AUX	être
bientôt	ADV	bientôt
avec	ADP	avec
intéresser	VERB	intéresser
,	PUNCT	,
ça	PRON	cela
vous	PRON	vous
compétences	NOUN	compétence
Sam	PROPN	Sam
les	PRON	le
ceux	PRON	celui
nouveau	ADJ	nouveau
qu'	SCONJ	que
la	DET	le
prodiguer	VERB	prodiguer
qu'	SCONJ	que
,	PUNCT	,
le	DET	le
-	PUNCT	-
qui	PRON	qui
éprouvant	ADJ	éprouvant
je	PRON	je
rien	PRON	rien
sillonner	VERB	sillonner
persévéré	VERB	persévérer
on	PRON	on
sainteté	NOUN	sainteté
pourrait	VERB	pouvoir
sa	DET	son
avoir	AUX	avoir
souvent	ADV	souvent
!	PUNCT	!
C'	PRON	ce
énergie	NOUN	énergie
verser	VERB	verser
suis	AUX	être
Je	PRON	je
ce	DET	ce
!	PUNCT	!
à	ADP	à
écrit	VERB	écrire
ne	ADV	ne
de	ADP	de
Ces	DET	ce
de	ADP	de
ce	PRON	ce
mon	DET	mon
mais	CCONJ	mais
-	PROPN	-
,	PUNCT	,
reconnues	VERB	reconnaître
je	PRON	je
à	ADP	à
in	X	in
,	PUNCT	,
face	NOUN	face
moi	PRON	moi
on	PRON	on
véritable	ADJ	véritable
a	VERB	avoir
sujet	NOUN	sujet
-	PUNCT	-
Quelles	DET	quel
à	ADV	à
Mes	DET	mon
personnalité	NOUN	personnalité
affres	NOUN	affres
Oh	INTJ	Oh
Kate	PROPN	Kate
évoquent	VERB	évoquer
juridiques	ADJ	juridique
.	PUNCT	.
arrive	VERB	arrive
de	ADP	de
je	PRON	je
cas	NOUN	cas
crois	VERB	croire
au	ADP	au
pense	VERB	pense
de	ADP	de
Uniquement	ADV	uniquement
ses	DET	son
te	PRON	te
-	PUNCT	-
savoir	VERB	savoir
parce	SCONJ	parce
devant	ADP	devant
,	PUNCT	,
je	PRON	je
fait	VERB	faire
elle	PRON	lui
c'	PRON	ce
.	PUNCT	.
.	PUNCT	.
du	ADP	de
s'	PRON	se
certaine	ADJ	certain
qu'	SCONJ	que
que	SCONJ	que
était	AUX	être
au	ADP	au
l'	DET	le
ronds	ADJ	rond
tour	NOUN	tour
ce	PRON	ce
-	PUNCT	-
revanche	NOUN	revanche
si	ADV	si
historiques	ADJ	historique
peu	ADV	peu
Les	DET	le
,	PUNCT	,
selon	ADP	selon
faire	VERB	faire
comme	ADP	comme
-	PUNCT	-
juste	ADV	juste
me	PRON	me
...	PUNCT	...
d'	ADP	de
Décidément	ADV	décidément
jamais	ADV	jamais
lancer	NOUN	lancer
-	PUNCT	-
d'	ADP	de
est	AUX	être
c'	ADV	c'
justifie	VERB	justifier
assassinats	NOUN	assassinat
s'	PRON	se
la	DET	le
.	PUNCT	.
elles	PRON	lui
théories	NOUN	théorie
m'	PRON	me
...	PUNCT	...
sourire	NOUN	sourire
développement	NOUN	développement
tel	ADJ	tel
équipes	NOUN	équipe
en	ADP	en
ai	VERB	avoir
en	ADP	en
la	DET	le
on	PRON	on
deux	PROPN	deux
.	PUNCT	.
je	PRON	je
possibilités	NOUN	possibilité
sentiment	NOUN	sentiment
la	DET	le
La	DET	le
vois	VERB	voir
d'	ADP	de
Ça	PRON	cela
qu'	PRON	qu'
que	SCONJ	que
Et	CCONJ	et
millier	NOUN	millier
,	PUNCT	,
me	PRON	me
te	PRON	te
en	ADP	en
,	PUNCT	,
semblez	VERB	sembler
effet	NOUN	effet
ainsi	ADV	ainsi
sujet	NOUN	sujet
votre	DET	votre
que	SCONJ	que
petit	ADJ	petit
de	ADP	de
andropause	NOUN	andropause
dit	VERB	dire
fit	VERB	faire
,	PUNCT	,
pardonnerai	VERB	pardonner
on	PRON	on
se	PRON	se
,	PUNCT	,
l'	DET	le
notoriété	NOUN	notoriété
,	PUNCT	,
-	PUNCT	-
ou	CCONJ	ou
évoquer	VERB	évoquer
de	ADP	de
qui	PRON	qui
tant	ADV	tant
trop	ADV	trop
réserve	NOUN	réserve
démissionnent	VERB	démissionner
demanda	VERB	demander
en	PRON	en
Archer	PROPN	Archer
»	PUNCT	»
le	DET	le
qu'	ADV	qu'
entendu	VERB	entendre
instruisais	VERB	instruire
.	PUNCT	.
m'	PRON	me
première	ADJ	premier
...	PUNCT	...
tout	ADV	tout
les	DET	le
pays	NOUN	pays
aussi	ADV	aussi
Archer	PROPN	Archer
ailleurs	ADV	ailleurs
oblige	VERB	obliger
.	PUNCT	.
des	DET	un
réponse	NOUN	réponse
moi	PRON	moi
cette	DET	ce
.	PUNCT	.
voilà	VERB	voilà
,	PUNCT	,
,	PUNCT	,
ça	PRON	cela
m'	PRON	me
-ce	PRON	-ce
,	PUNCT	,
aux	ADP	à
de	ADP	de
commence	VERB	commencer
Est	PRON	est
des	ADP	de
,	PUNCT	,
camp	NOUN	camp
taraudé	VERB	tarauder
.	PUNCT	.
notion	NOUN	notion
,	PUNCT	,
Reed	PROPN	Reed
croyais	VERB	croire
mon	DET	mon
Et	CCONJ	et
chronique	NOUN	chronique
que	SCONJ	que
je	PRON	je
affaires	NOUN	affaire
qui	PRON	qui
,	PUNCT	,
le	DET	le
-t	PRON	-t
Elle	PRON	lui
dans	ADP	dans
existence	NOUN	existence
simple	ADJ	simple
.	PUNCT	.
,	PUNCT	,
Mais	CCONJ	mais
avec	ADP	avec
une	DET	un
-	PUNCT	-
Oh	INTJ	Oh
,	PUNCT	,
dont	PRON	dont
de	ADP	de
que	SCONJ	que
me	PRON	me
.	PUNCT	.
votre	DET	votre
assurer	VERB	assurer
à	ADP	à
Kate	PROPN	Kate
contempla	VERB	contempler
des	DET	un
que	PRON	que
.	PUNCT	.
un	DET	un
métier	NOUN	métier
un	DET	un
être	AUX	être
,	PUNCT	,
surpris	VERB	surprendre
conseils	NOUN	conseil
tu	PRON	tu
accepte	VERB	accepte
gardent	VERB	garder
excès	NOUN	excès
je	PRON	je
ont	VERB	avoir
des	ADP	de
,	PUNCT	,
éprouver	VERB	éprouver
de	ADP	de
fit	VERB	faire
moyens	NOUN	moyen
pense	VERB	pense
Elle	PRON	lui
mentionné	VERB	mentionner
Abbott	PROPN	Abbott
il	PRON	il
-	PUNCT	-
en	ADP	en
un	DET	un
:	PUNCT	:
une	DET	un
à	ADP	à
jamais	ADV	jamais
résignation	NOUN	résignation
me	PRON	me
affranchie	VERB	affranchir
ta	DET	ton
,	PUNCT	,
révélations	NOUN	révélation
a	AUX	avoir
,	PUNCT	,
son	DET	son
de	ADP	de
expédier	VERB	expédier
son	DET	son
est	VERB	être
conseillerait	VERB	conseiller
sens	NOUN	sens
...	PUNCT	...
,	PUNCT	,
accédé	VERB	accéder
notre	DET	notre
de	ADP	de
campus	NOUN	campus
,	PUNCT	,
j'	PRON	je
d'	ADP	de
intellectuels	NOUN	intellectuel
sans	ADP	sans
être	AUX	être
animer	VERB	animer
donc	ADV	donc
l'	PRON	l'
jeter	VERB	jeter
,	PUNCT	,
.	PUNCT	.
de	ADP	de
historique	ADJ	historique
et	CCONJ	et
lorsque	SCONJ	lorsque
mort	NOUN	mort
je	PRON	je
susciter	VERB	susciter
.	PUNCT	.
culte	NOUN	culte
Kate	PROPN	Kate
célébrité	NOUN	célébrité
Comme	SCONJ	comme
Europe	PROPN	Europe
si	SCONJ	si
on	PRON	on
Il	PRON	il
vous	PRON	vous
a	AUX	avoir
,	PUNCT	,
qu'	SCONJ	que
sa	DET	son
quand	SCONJ	quand
leur	DET	leur
véritable	ADJ	véritable
faire	VERB	faire
eu	VERB	avoir
se	PRON	se
s'	SCONJ	s'
selon	ADP	selon
pris	VERB	prendre
tout	DET	tout
,	PUNCT	,
et	CCONJ	et
?	PUNCT	?
mental	ADJ	mental
avait	AUX	avoir
donner	VERB	donner
Qu'	SCONJ	que
mise	VERB	mettre
reprit	VERB	reprendre
,	PUNCT	,
au	ADP	au
.	PUNCT	.
pour	ADP	pour
ce	PRON	ce
Smith	PROPN	Smith
intervint	VERB	intervenir
diagnostiqué	VERB	diagnostiquer
fois	NOUN	fois
bouquin	NOUN	bouquin
la	DET	le
.	PUNCT	.
encore	ADV	encore
utilisés	VERB	utiliser
reprendre	VERB	reprendre
y	PRON	y
à	ADP	à
.	PUNCT	.
vous	PRON	vous
pays	NOUN	pays
produit	NOUN	produit
qu'	SCONJ	que
Guerre	NOUN	guerre
des	ADP	de
Sa	DET	son
,	PUNCT	,
Première	ADJ	premier
mal	ADV	mal
fine	ADJ	fin
écrivains	NOUN	écrivain
est	AUX	être
“	PUNCT	“
monde	NOUN	monde
pour	ADP	pour
fille	NOUN	fille
deux	NUM	deux
Pas	ADV	pas
de	ADP	de
forcément	ADV	forcément
Laphroaig	PROPN	Laphroaig
aurez	AUX	avoir
Le	DET	le
épisodes	NOUN	épisode
en	PRON	en
de	ADP	de
.	PUNCT	.
est	AUX	être
Plath	PROPN	Plath
plaisait	VERB	plaire
très	ADV	très
consacrer	VERB	consacrer
textes	NOUN	texte
des	DET	un
c'	PRON	ce
a	AUX	avoir
elle	PRON	lui
les	DET	le
des	ADP	de
qui	PRON	qui
À	ADP	à
fond	NOUN	fond
de	ADP	de
«	PUNCT	«
,	PUNCT	,
-	NUM	-
.	PUNCT	.
l'	DET	le
huit	NUM	huit
près	ADV	près
presque	ADV	presque
bien	ADV	bien
,	PUNCT	,
satire	NOUN	satire
retrouver	VERB	retrouver
est	AUX	être
elle	PRON	lui
”	PUNCT	”
culte	NOUN	culte
une	DET	un
gin	PROPN	gin
Patrice	PROPN	Patrice
doute	NOUN	doute
et	CCONJ	et
de	ADP	de
si	SCONJ	si
fameux	ADJ	fameux
sans	ADP	sans
volontaire	ADJ	volontaire
résumé	NOUN	résumé
est	AUX	être
un	DET	un
elle	PRON	lui
ce	DET	ce
-	PUNCT	-
d'	ADP	de
Il	PRON	il
un	DET	un
le	DET	le
uniquement	ADV	uniquement
sociale	ADJ	social
un	DET	un
,	PUNCT	,
Si	SCONJ	si
doute	NOUN	doute
avait	AUX	avoir
pied	NOUN	pied
qui	PRON	qui
livre	NOUN	livre
un	DET	un
qu'	PRON	qu'
biographie	NOUN	biographie
siens	NOUN	sien
son	DET	son
Archer	PROPN	Archer
leurs	DET	leur
jours	NOUN	jour
ce	DET	ce
pour	ADP	pour
sombre	ADJ	sombre
des	ADP	de
nous	PRON	nous
à	ADP	à
une	DET	un
précédé	VERB	précéder
à	ADP	à
en	PRON	en
,	PUNCT	,
qu'	PRON	qu'
que	SCONJ	que
si	SCONJ	si
-	VERB	-
conférences	NOUN	conférence
les	DET	le
pas	ADV	pas
et	CCONJ	et
)	PUNCT	)
existence	NOUN	existence
disséquer	VERB	disséquer
avant	ADP	avant
le	DET	le
aussi	ADV	aussi
décennie	NOUN	décennie
.	PUNCT	.
Ce	PRON	ce
cours	NOUN	cours
Umphelby	PROPN	Umphelby
jusqu'	ADP	jusque
à	ADP	à
dire	VERB	dire
«	PUNCT	«
-vous	PRON	vous
intime	ADJ	intime
Archer	PROPN	Archer
cesser	VERB	cesser
croire	VERB	croire
marcher	VERB	marcher
me	PRON	me
de	ADP	de
leur	DET	leur
.	PUNCT	.
en	PRON	en
cinquante	NUM	cinquante
noyée	VERB	noyer
acte	NOUN	acte
de	ADP	de
Reed	PROPN	Reed
ose	VERB	ose
-	PUNCT	-
enseignait	VERB	enseigner
objet	NOUN	objet
n'	ADV	n'
,	PUNCT	,
Joyce	PROPN	Joyce
parallèlement	ADV	parallèlement
faut	VERB	falloir
une	DET	un
à	ADP	à
appeler	VERB	appeler
mari	NOUN	mari
qui	PRON	qui
