425	NUM	425
je	PRON	je
enlèvement	NOUN	enlèvement
dans	ADP	dans
la	DET	le
»	PUNCT	»
d'	ADP	de
.	PUNCT	.
,	PUNCT	,
...	PUNCT	...
imaginaire	ADJ	imaginaire
,	PUNCT	,
l'	DET	le
vêtements	NOUN	vêtement
extérieurs	ADJ	extérieur
cependant	ADV	cependant
Flammes	NOUN	flamme
»	PUNCT	»
»	PUNCT	»
une	DET	un
«	PUNCT	«
lumières	NOUN	lumière
qu'	PRON	qu'
fauteuil	NOUN	fauteuil
pêcheurs	NOUN	pêcheur
nous	PRON	nous
ils	PRON	il
d'	ADP	de
que	SCONJ	que
comprenez	VERB	comprendre
les	PRON	le
faire	VERB	faire
eut	VERB	avoir
Aspergez	VERB	asperger
.	PUNCT	.
m'	PRON	me
des	ADP	de
qui	PRON	qui
dit	VERB	dire
de	ADP	de
et	CCONJ	et
dramatique	ADJ	dramatique
.	PUNCT	.
garçon	NOUN	garçon
la	DET	le
,	PUNCT	,
sa	DET	son
peau	NOUN	peau
accompagné	VERB	accompagner
La	DET	le
contre	ADP	contre
agent	NOUN	agent
.	PUNCT	.
culturelles	ADJ	culturel
Arkor	PROPN	Arkor
et	CCONJ	et
la	DET	le
frère	NOUN	frère
université	NOUN	université
agir	VERB	agir
bouton	NOUN	bouton
seule	ADJ	seul
redressement	NOUN	redressement
moi	PRON	moi
J'	PRON	je
cependant	ADV	cependant
il	PRON	il
désirez	VERB	désirer
deux	NUM	deux
jours	NOUN	jour
avait	AUX	avoir
bien	ADV	bien
qu'	PRON	qu'
quitté	VERB	quitter
,	PUNCT	,
problème	NOUN	problème
sommes	VERB	être
Mais	CCONJ	mais
Il	PRON	il
il	PRON	il
nos	DET	notre
fille	NOUN	fille
,	PUNCT	,
nous	PRON	nous
un	DET	un
Être	PROPN	Être
la	DET	le
du	ADP	de
de	ADP	de
je	PRON	je
,	PUNCT	,
suis	AUX	être
qui	PRON	qui
ne	ADV	ne
pièce	NOUN	pièce
alors	ADV	alors
—	PUNCT	—
lumière	NOUN	lumière
espérons	VERB	espérer
,	PUNCT	,
qui	PRON	qui
.	PUNCT	.
accepte	VERB	accepte
de	ADP	de
Depuis	ADP	depuis
»	PUNCT	»
surpris	VERB	surprendre
,	PUNCT	,
,	PUNCT	,
garçon	NOUN	garçon
action	NOUN	action
exprimaient	VERB	exprimer
bien	ADV	bien
et	CCONJ	et
savoir	VERB	savoir
.	PUNCT	.
introduire	VERB	introduire
est	AUX	être
deux	NUM	deux
—	PUNCT	—
à	ADP	à
vie	NOUN	vie
raconté	VERB	raconter
sujet	NOUN	sujet
pas	ADV	pas
l'	DET	le
un	DET	un
les	DET	le
est	AUX	être
invisibles	ADJ	invisible
je	PRON	je
réfraction	NOUN	réfraction
la	DET	le
,	PUNCT	,
convient	VERB	convier
histoire	NOUN	histoire
C'	PRON	ce
avons	VERB	avoir
se	PRON	se
au	ADP	au
avait	AUX	avoir
Une	DET	un
débuts	NOUN	début
.	PUNCT	.
sont	AUX	être
ce	DET	ce
S'	SCONJ	s'
de	ADP	de
problème	NOUN	problème
gardes	NOUN	garde
vous	PRON	vous
abord	NOUN	abord
devant	ADP	devant
fin	NOUN	fin
il	PRON	il
plus	ADV	plus
«	PUNCT	«
l'	DET	le
théorique	ADJ	théorique
Il	PRON	il
abord	ADV	abord
leva	VERB	lever
.	PUNCT	.
Toromon	PROPN	Toromon
précieux	ADJ	précieux
de	ADP	de
cela	PRON	cela
Rolth	PROPN	Rolth
être	AUX	être
ou	CCONJ	ou
éclat	NOUN	éclat
également	ADV	également
l'	DET	le
regardèrent	VERB	regarder
.	PUNCT	.
»	PUNCT	»
lui	PRON	lui
l'	DET	le
même	ADJ	même
de	ADP	de
placé	VERB	placer
Vous	PRON	vous
,	PUNCT	,
,	PUNCT	,
dit	VERB	dire
peuple	NOUN	peuple
les	DET	le
Je	PRON	je
dans	ADP	dans
l'	DET	le
«	PUNCT	«
la	DET	le
y	PRON	y
hésita	VERB	hésiter
molécules	NOUN	molécule
ans	NOUN	an
Que	PRON	que
Elle	PRON	lui
notre	DET	notre
pénombre	NOUN	pénombre
,	PUNCT	,
aussitôt	ADV	aussitôt
flotter	VERB	flotter
voix	NOUN	voix
du	ADP	de
village	NOUN	village
cinq	NUM	cinq
pour	ADP	pour
—	PUNCT	—
société	NOUN	société
dans	ADP	dans
responsables	ADJ	responsable
Le	DET	le
le	DET	le
un	DET	un
.	PUNCT	.
à	ADP	à
de	ADP	de
les	DET	le
des	ADP	de
,	PUNCT	,
ce	PRON	ce
fille	NOUN	fille
croit	VERB	croire
«	PUNCT	«
assassinat	NOUN	assassinat
autre	ADJ	autre
préférable	ADJ	préférable
«	PUNCT	«
le	DET	le
détiennent	VERB	détenir
été	AUX	être
,	PUNCT	,
.	PUNCT	.
voudrais	VERB	vouloir
,	PUNCT	,
.	PUNCT	.
Le	DET	le
à	ADP	à
ceux	PRON	celui
à	ADP	à
,	PUNCT	,
Flammes	NOUN	flamme
votre	DET	votre
mais	CCONJ	mais
subsistaient	VERB	subsister
à	ADP	à
dont	PRON	dont
Vous	PRON	vous
ne	ADV	ne
sourire	NOUN	sourire
nous	PRON	nous
a	VERB	avoir
décrût	VERB	décroître
mais	CCONJ	mais
poser	VERB	poser
prendre	VERB	prendre
,	PUNCT	,
-t	PRON	-t
un	DET	un
,	PUNCT	,
Chargill	PROPN	Chargill
dix-sept	NUM	dix-sept
donc	ADV	donc
Vous	PRON	vous
produit	NOUN	produit
Au	ADP	au
.	PUNCT	.
,	PUNCT	,
intervint	VERB	intervenir
apporter	VERB	apporter
pour	ADP	pour
fut	AUX	être
résulter	VERB	résulter
aussi	ADV	aussi
le	DET	le
monde	NOUN	monde
,	PUNCT	,
qu'	SCONJ	que
s'	PRON	se
diminue	VERB	diminue
m'	PRON	me
connaissances	NOUN	connaissance
origine	NOUN	origine
acrobate	ADJ	acrobat
Catham	PROPN	Catham
Ce	PRON	ce
qui	PRON	qui
avec	ADP	avec
doute	NOUN	doute
pâleur	NOUN	pâleur
.	PUNCT	.
.	PUNCT	.
et	CCONJ	et
en	ADP	en
susceptibles	ADJ	susceptible
imagination	NOUN	imagination
trois	NUM	trois
l'	DET	le
autre	ADJ	autre
nous	PRON	nous
sont	AUX	être
,	PUNCT	,
décidé	VERB	décider
.	PUNCT	.
de	ADP	de
,	PUNCT	,
et	CCONJ	et
pas	ADV	pas
que	PRON	que
»	PUNCT	»
-il	PRON	il
impressionné	VERB	impressionner
refus	NOUN	refus
une	DET	un
devenons	VERB	devenir
d'	ADP	de
,	PUNCT	,
ce	DET	ce
Ses	DET	son
les	DET	le
pourraient	VERB	pouvoir
de	ADP	de
ne	ADV	ne
Triple	ADJ	triple
de	ADP	de
,	PUNCT	,
la	DET	le
je	PRON	je
des	ADP	de
,	PUNCT	,
que	ADV	que
signale	VERB	signale
ce	PRON	ce
Je	PRON	je
de	ADP	de
ce	PRON	ce
été	AUX	être
de	ADP	de
Prince	NOUN	prince
ignorons	VERB	ignorer
autant	ADV	autant
origine	NOUN	origine
ailleurs	ADV	ailleurs
besoin	NOUN	besoin
nous	PRON	nous
«	PUNCT	«
mais	CCONJ	mais
à	ADP	à
pourrez	VERB	pouvoir
revint	VERB	revenir
»	PUNCT	»
,	PUNCT	,
de	ADP	de
,	PUNCT	,
Malis	PROPN	Malis
La	DET	le
mère	NOUN	mère
Tout	ADV	tout
maintenant	ADV	maintenant
était	AUX	être
a	AUX	avoir
pour	ADP	pour
se	PRON	se
des	DET	un
tressaillit	VERB	tressaillir
cependant	ADV	cependant
crois	VERB	croire
ans	NOUN	an
bientôt	ADV	bientôt
assister	VERB	assister
eux	PRON	lui
en	PRON	en
point	NOUN	point
Duchesse	PROPN	Duchesse
...	PUNCT	...
nouveau	ADJ	nouveau
dois	VERB	devoir
signale	VERB	signale
une	DET	un
des	ADP	de
jusqu'	ADP	jusque
Il	PRON	il
côté	NOUN	côté
rendez	VERB	rendre
intéressant	ADJ	intéressant
âgée	ADJ	âgé
,	PUNCT	,
preuve	NOUN	preuve
le	DET	le
,	PUNCT	,
peau	NOUN	peau
assassiné	VERB	assassiner
de	ADP	de
intéressant	ADJ	intéressant
grande	ADJ	grand
gouvernement	NOUN	gouvernement
preuve	NOUN	preuve
dit	VERB	dire
,	PUNCT	,
me	PRON	me
immuniser	VERB	immuniser
eux	PRON	lui
nos	DET	notre
cet	DET	ce
avez	AUX	avoir
bien	ADV	bien
Incidemment	ADV	incidemment
notre	DET	notre
Prince	PROPN	Prince
,	PUNCT	,
premiers	ADJ	premier
fermée	VERB	fermer
s'	PRON	se
Jon	PROPN	Jon
Vous	PRON	vous
de	ADP	de
la	DET	le
son	DET	son
.	PUNCT	.
à	ADP	à
savoir	VERB	savoir
il	PRON	il
,	PUNCT	,
d'	ADP	de
et	CCONJ	et
à	ADP	à
.	PUNCT	.
Je	PRON	je
ont	AUX	avoir
avez	VERB	avoir
doute	NOUN	doute
découvrir	VERB	découvrir
ceci	PRON	ceci
question	NOUN	question
hommes	NOUN	homme
Catham	PROPN	Catham
sécurité	NOUN	sécurité
du	ADP	de
vous	PRON	vous
le	DET	le
résultat	NOUN	résultat
pour	ADP	pour
tout	ADJ	tout
garçon	NOUN	garçon
un	DET	un
adolescents	NOUN	adolescent
femme	NOUN	femme
en	PRON	en
aux	ADP	à
tout	ADJ	tout
trois	NUM	trois
très	ADV	très
puis	CCONJ	puis
Parce	SCONJ	parce
...	PUNCT	...
,	PUNCT	,
.	PUNCT	.
ne	ADV	ne
son	DET	son
données	NOUN	donnée
bleue	ADJ	bleu
verts	ADJ	vert
pas	ADV	pas
un	DET	un
l'	PRON	l'
nous	PRON	nous
avoir	AUX	avoir
sur	ADP	sur
,	PUNCT	,
Catham	PROPN	Catham
vivécume	NOUN	vivécume
Seigneur	NOUN	seigneur
tout	ADJ	tout
la	DET	le
lumière	NOUN	lumière
a	VERB	avoir
écart	NOUN	écart
,	PUNCT	,
voulez	VERB	vouloir
ce	PRON	ce
.	PUNCT	.
résoudre	VERB	résoudre
Il	PRON	il
et	CCONJ	et
veut	VERB	vouloir
fait	NOUN	fait
votre	DET	votre
guerre	NOUN	guerre
Duchesse	NOUN	duchesse
Seigneur	NOUN	seigneur
soit	AUX	être
les	DET	le
«	PUNCT	«
été	AUX	être
La	DET	le
de	ADP	de
ne	ADV	ne
un	DET	un
«	PUNCT	«
d'	ADP	de
enfants	NOUN	enfant
ne	ADV	ne
ces	DET	ce
semblaient	VERB	sembler
est	AUX	être
vous	PRON	vous
Arkor	PROPN	Arkor
nous	PRON	nous
voyait	VERB	voir
surprise	NOUN	surprise
hésita	VERB	hésiter
Toron	PROPN	Toron
quitta	VERB	quitter
de	ADP	de
empêcher	VERB	empêcher
néo-néanderthals	NOUN	néo-néanderthal
aide	NOUN	aide
.	PUNCT	.
identifier	VERB	identifier
Triple	ADJ	triple
Malis	NOUN	mali
Flammes	NOUN	flamme
il	PRON	il
,	PUNCT	,
mais	CCONJ	mais
retour	NOUN	retour
vois	VERB	voir
il	PRON	il
démonstration	NOUN	démonstration
conseils	NOUN	conseil
historien	NOUN	historien
votre	DET	votre
les	NOUN	le
.	PUNCT	.
de	ADP	de
une	DET	un
appuya	VERB	appuyer
laquelle	PRON	lequel
il	PRON	il
aidés	VERB	aider
Le	DET	le
porte	NOUN	porte
l'	DET	le
du	ADP	de
encore	ADV	encore
eut	VERB	avoir
d'	ADP	de
dit	VERB	dire
de	ADP	de
puis	CCONJ	puis
la	DET	le
nous	PRON	nous
notre	DET	notre
sur	ADP	sur
de	ADP	de
convient	VERB	convier
l'	DET	le
comme	ADP	comme
de	ADP	de
ne	ADV	ne
Je	PRON	je
les	NOUN	le
que	SCONJ	que
le	DET	le
l'	DET	le
étiez	AUX	être
,	PUNCT	,
poursuivre	VERB	poursuivre
matérielle	ADJ	matériel
et	CCONJ	et
vous	PRON	vous
Tel	PROPN	Tel
éloigna	VERB	éloigner
aimerions	VERB	aimer
la	DET	le
notre	DET	notre
Sur	ADP	sur
?	PUNCT	?
-vous	PRON	vous
essaie	VERB	essayer
tourna	VERB	tourner
sur	ADP	sur
particulièrement	ADV	particulièrement
vit	VERB	voir
du	ADP	de
.	PUNCT	.
était	AUX	être
sur	ADP	sur
ce	PRON	ce
que	SCONJ	que
en	ADP	en
peau	NOUN	peau
est	AUX	être
.	PUNCT	.
d'	ADP	de
bras	NOUN	bras
nous	PRON	nous
personnes	NOUN	personne
contacter	VERB	contacter
longtemps	ADV	longtemps
êtes	AUX	être
que	SCONJ	que
de	ADP	de
évoquaient	VERB	évoquer
.	PUNCT	.
,	PUNCT	,
des	ADP	de
mes	DET	mon
pas	ADV	pas
»	PUNCT	»
il	PRON	il
,	PUNCT	,
acheva	VERB	achever
établit	VERB	établir
Autour	ADV	autour
pourra	VERB	pouvoir
au	ADP	au
.	PUNCT	.
Duchesse	PROPN	Duchesse
donner	VERB	donner
Nous	PRON	nous
cheveux	NOUN	cheveu
.	PUNCT	.
silence	NOUN	silence
autour	ADV	autour
-	PRON	-
éléments	NOUN	élément
vous	PRON	vous
«	PUNCT	«
—	PUNCT	—
a	AUX	avoir
explosion	NOUN	explosion
longs	ADJ	long
vous	PRON	vous
retrouvé	VERB	retrouver
.	PUNCT	.
Et	CCONJ	et
sans	ADP	sans
gagner	VERB	gagner
problème	NOUN	problème
adolescents	NOUN	adolescent
Ils	PRON	il
devions	VERB	devoir
dit	VERB	dire
Let	PROPN	Let
sol	NOUN	sol
semble	VERB	semble
«	PUNCT	«
mais	CCONJ	mais
alla	VERB	aller
l'	DET	le
Nous	PRON	nous
Et	CCONJ	et
la	DET	le
.	PUNCT	.
a	AUX	avoir
ans	NOUN	an
d'	ADP	de
à	ADP	à
a	AUX	avoir
Et	CCONJ	et
capacités	NOUN	capacité
»	PUNCT	»
d'	ADP	de
et	CCONJ	et
,	PUNCT	,
«	PUNCT	«
»	PUNCT	»
quarts	NOUN	quart
de	ADP	de
trois	NUM	trois
.	PUNCT	.
aider	VERB	aider
abaisser	VERB	abaisser
Duchesse	PROPN	Duchesse
Et	CCONJ	et
à	ADP	à
se	PRON	se
?	PUNCT	?
radiations	NOUN	radiation
brune	ADJ	brun
cela	PRON	cela
«	PUNCT	«
.	PUNCT	.
votre	DET	votre
du	ADP	de
avaient	VERB	avoir
particulier	ADJ	particulier
ont	AUX	avoir
?	PUNCT	?
prendra	VERB	prendre
démentielle	ADJ	démentiel
à	ADP	à
mais	CCONJ	mais
peut	VERB	pouvoir
auprès	ADV	auprès
depuis	ADV	depuis
de	ADP	de
»	PUNCT	»
d'	ADP	de
un	DET	un
la	DET	le
vous	PRON	vous
la	DET	le
«	PUNCT	«
dit	VERB	dire
.	PUNCT	.
la	DET	le
»	PUNCT	»
pourquoi	ADV	pourquoi
conseillerai	VERB	conseiller
des	ADP	de
il	PRON	il
enfants	NOUN	enfant
Seigneur	NOUN	seigneur
»	PUNCT	»
une	DET	un
de	ADP	de
porte	NOUN	porte
«	PUNCT	«
notre	DET	notre
à	ADP	à
,	PUNCT	,
,	PUNCT	,
temps	NOUN	temps
continent	NOUN	continent
de	ADP	de
en	ADP	en
compter	VERB	compter
venez	VERB	venir
Grâce	NOUN	grâce
soie	NOUN	soie
que	SCONJ	que
bouleverser	VERB	bouleverser
est	AUX	être
»	PUNCT	»
qui	PRON	qui
l'	DET	le
congé	NOUN	congé
corps	NOUN	corps
avec	ADP	avec
l'	DET	le
.	PUNCT	.
«	PUNCT	«
Jon	PROPN	Jon
-	NOUN	-
et	CCONJ	et
chose	NOUN	chose
jour	NOUN	jour
yeux	NOUN	oeil
instant	NOUN	instant
que	SCONJ	que
.	PUNCT	.
qui	PRON	qui
et	CCONJ	et
sans	ADP	sans
et	CCONJ	et
hâlée	ADJ	hâlé
la	DET	le
Nous	PRON	nous
trop	ADV	trop
sa	DET	son
se	PRON	se
«	PUNCT	«
demi	ADV	demi
la	DET	le
y	PRON	y
...	PUNCT	...
cette	DET	ce
la	DET	le
à	ADP	à
est	AUX	être
origine	NOUN	origine
celui-ci	PRON	celui-ci
»	PUNCT	»
n'	ADV	n'
,	PUNCT	,
Ils	PRON	il
l'	DET	le
yeux	NOUN	oeil
Il	PRON	il
,	PUNCT	,
enlèvement	NOUN	enlèvement
revint	VERB	revenir
maintenant	ADV	maintenant
part	NOUN	part
mer	NOUN	mer
Arkor	PROPN	Arkor
«	PUNCT	«
trois	NUM	trois
de	ADP	de
Amenez	VERB	amener
amené	VERB	amener
que	SCONJ	que
,	PUNCT	,
restructurant	VERB	restructurer
que	SCONJ	que
va	VERB	aller
à	ADP	à
,	PUNCT	,
Il	PRON	il
.	PUNCT	.
»	PUNCT	»
à	ADP	à
conseils	NOUN	conseil
«	PUNCT	«
-vous	PRON	vous
clé	NOUN	clé
Il	PRON	il
d'	ADP	de
vers	ADP	vers
.	PUNCT	.
.	PUNCT	.
deux	NUM	deux
environ	ADV	environ
—	PUNCT	—
Aujourd'hui	ADV	aujourd'hui
Arkor	PROPN	Arkor
de	ADP	de
Duchesse	PROPN	Duchesse
être	AUX	être
,	PUNCT	,
besoin	NOUN	besoin
plus	ADV	plus
en	ADP	en
m'	PRON	me
mesure	NOUN	mesure
,	PUNCT	,
qui	PRON	qui
plan	NOUN	plan
que	SCONJ	que
Dès	ADP	dès
cinq	NUM	cinq
été	NOUN	été
.	PUNCT	.
de	ADP	de
il	PRON	il
occupez	VERB	occuper
en	ADP	en
plus	ADV	plus
vous	PRON	vous
la	DET	le
»	PUNCT	»
Vides	VERB	vider
me	PRON	me
...	PUNCT	...
autre	ADJ	autre
de	ADP	de
...	PUNCT	...
nous	PRON	nous
Arkor	PROPN	Arkor
de	ADP	de
Je	PRON	je
d'	ADP	de
comme	ADP	comme
pour	ADP	pour
un	DET	un
continent	NOUN	continent
.	PUNCT	.
d'	ADP	de
eut	VERB	avoir
savoir	VERB	savoir
D'	ADP	de
considérablement	ADV	considérablement
Lorsque	SCONJ	lorsque
et	CCONJ	et
la	DET	le
Dans	ADP	dans
crois	VERB	croire
Duchesse	PROPN	Duchesse
il	PRON	il
,	PUNCT	,
habits	NOUN	habit
un	DET	un
nommait	VERB	nommer
éloignèrent	VERB	éloigner
dilatées	VERB	dilater
:	PUNCT	:
qu'	PRON	qu'
,	PUNCT	,
énorme	ADJ	énorme
,	PUNCT	,
verts	ADJ	vert
.	PUNCT	.
Lug	PROPN	Lug
Dites	VERB	dire
:	PUNCT	:
en	ADP	en
épaules	NOUN	épaule
claquèrent	VERB	claquer
un	DET	un
Qu'	PRON	qu'
et	CCONJ	et
»	PUNCT	»
le	DET	le
regarda	VERB	regarder
les	DET	le
et	CCONJ	et
t'	PRON	te
de	ADP	de
.	PUNCT	.
toi	PRON	toi
innombrables	ADJ	innombrable
aussi	ADV	aussi
de	ADP	de
orientation	NOUN	orientation
et	CCONJ	et
levèrent	VERB	lever
le	DET	le
de	ADP	de
vaste	ADJ	vaste
s'	PRON	se
n'	ADV	n'
enthousiasme	NOUN	enthousiasme
»	PUNCT	»
et	CCONJ	et
la	DET	le
l'	DET	le
il	PRON	il
»	PUNCT	»
Lug	PROPN	Lug
se	PRON	se
s'	PRON	se
avait	VERB	avoir
été	AUX	être
N'	ADV	n'
tous	ADJ	tout
toi	PRON	toi
?	PUNCT	?
regard	NOUN	regard
oublié	VERB	oublier
Shrimp	PROPN	Shrimp
en	ADP	en
devant	ADP	devant
jeune	ADJ	jeune
riant	VERB	rire
clignant	VERB	cligner
«	PUNCT	«
cuisses	NOUN	cuisse
les	DET	le
vers	ADP	vers
carré	NOUN	carré
t'	PRON	te
.	PUNCT	.
,	PUNCT	,
»	PUNCT	»
pas	ADV	pas
couleur	NOUN	couleur
la	DET	le
n'	ADV	n'
quelques	DET	quelque
la	DET	le
adolescent	NOUN	adolescent
lits	NOUN	lit
d'	ADP	de
du	ADP	de
dessus	NOUN	dessus
des	DET	un
épaule	NOUN	épaule
vite	ADV	vite
manière	NOUN	manière
un	DET	un
»	PUNCT	»
noueux	ADJ	noueux
ses	DET	son
,	PUNCT	,
violence	NOUN	violence
crâne	NOUN	crâne
sur	ADP	sur
interpellait	VERB	interpeller
pas	ADV	pas
!	PUNCT	!
jouer	VERB	jouer
grouillez	VERB	grouiller
là	ADV	là
le	DET	le
?	PUNCT	?
tonneau	NOUN	tonneau
.	PUNCT	.
moi	PRON	moi
le	DET	le
il	PRON	il
sur	ADP	sur
Venez	VERB	venir
voici	VERB	voici
bottes	NOUN	botte
suivirent	VERB	suivre
.	PUNCT	.
claque	NOUN	claque
dans	ADP	dans
,	PUNCT	,
sur	ADP	sur
gong	NOUN	gong
cligner	VERB	cligner
pas	ADV	pas
?	PUNCT	?
pas	ADV	pas
,	PUNCT	,
quelqu'	DET	quelque
adversaire	NOUN	adversaire
étaient	AUX	être
aspect	NOUN	aspect
ressembler	VERB	ressembler
avaient	VERB	avoir
étaient	AUX	être
019	NUM	019
il	PRON	il
-moi	PRON	moi
un	DET	un
bienvenue	NOUN	bienvenue
,	PUNCT	,
est	AUX	être
yeux	NOUN	oeil
.	PUNCT	.
quinze	NUM	quinze
.	PUNCT	.
carton	NOUN	carton
prises	NOUN	prise
.	PUNCT	.
sol	NOUN	sol
et	CCONJ	et
nouvelle	ADJ	nouveau
Kog	PROPN	Kog
-	PRON	-
,	PUNCT	,
à	ADP	à
D'	ADP	de
-vous	PRON	vous
noirs	ADJ	noir
de	ADP	de
est	AUX	être
table	NOUN	table
encore	ADV	encore
abandonnant	VERB	abandonner
jeu	NOUN	jeu
Wagon	PROPN	Wagon
est	VERB	être
arracha	VERB	arracher
torse	NOUN	torse
est	AUX	être
nous	PRON	nous
muette	ADJ	muet
les	DET	le
-T	NOUN	-t
avait	VERB	avoir
avec	ADP	avec
.	PUNCT	.
.	PUNCT	.
de	ADP	de
la	DET	le
,	PUNCT	,
son	DET	son
le	DET	le
bruyamment	ADV	bruyamment
verts	ADJ	vert
deux	PRON	deux
.	PUNCT	.
est	VERB	être
«	PUNCT	«
Je	PRON	je
sourire	NOUN	sourire
»	PUNCT	»
s'	PRON	se
nouveaux	ADJ	nouveau
et	CCONJ	et
grognements	NOUN	grognement
avec	ADP	avec
.	PUNCT	.
minutes	NOUN	minute
de	ADP	de
et	CCONJ	et
suspendus	VERB	suspendre
et	CCONJ	et
.	PUNCT	.
Il	PRON	il
Ah	INTJ	Ah
particulièrement	ADV	particulièrement
.	PUNCT	.
«	PUNCT	«
crépus	ADJ	crépu
s'	PRON	se
des	ADP	de
protesta	VERB	protester
jouèrent	VERB	jouer
humains	ADJ	humain
lança	VERB	lancer
«	PUNCT	«
rasé	VERB	raser
dit	VERB	dire
,	PUNCT	,
et	CCONJ	et
et	CCONJ	et
trois	NUM	trois
essaie	VERB	essayer
pièces	NOUN	pièce
pièce	NOUN	pièce
la	DET	le
centi	NOUN	centi
vers	ADP	vers
au	ADP	au
«	PUNCT	«
torse	NOUN	torse
je	PRON	je
qui	PRON	qui
comme	SCONJ	comme
sergent	NOUN	sergent
trapu	ADJ	trapu
«	PUNCT	«
amical	ADJ	amical
!	PUNCT	!
qu'	PRON	qu'
gros	ADJ	gros
garde	NOUN	garde
des	DET	un
la	DET	le
.	PUNCT	.
voix	NOUN	voix
tête	NOUN	tête
chiens	NOUN	chien
apprendre	VERB	apprendre
de	ADP	de
le	PRON	le
épaule	NOUN	épaule
,	PUNCT	,
une	DET	un
!	PUNCT	!
mètres	NOUN	mètre
un	DET	un
de	ADP	de
de	ADP	de
et	CCONJ	et
sur	ADP	sur
pareils	ADJ	pareil
.	PUNCT	.
,	PUNCT	,
laisse	VERB	laisse
tous	ADJ	tout
un	DET	un
»	PUNCT	»
pupilles	NOUN	pupille
la	DET	le
est	AUX	être
si	SCONJ	si
s'	PRON	se
tour	NOUN	tour
tête	NOUN	tête
joueur	NOUN	joueur
recroquevillés	VERB	recroqueviller
dit	VERB	dire
une	DET	un
Lug	PROPN	Lug
Tel	X	Tel
Des	DET	un
des	ADP	de
Kog	PROPN	Kog
...	PUNCT	...
.	PUNCT	.
un	PRON	un
.	PUNCT	.
épaules	NOUN	épaule
vous	PRON	vous
de	ADP	de
les	DET	le
suivi	VERB	suivre
troisième	ADJ	troisième
de	ADP	de
vivécume	NOUN	vivécume
trois	NUM	trois
étaient	AUX	être
expression	NOUN	expression
cuivre	NOUN	cuivre
s'	PRON	se
Et	CCONJ	et
,	PUNCT	,
deux	NUM	deux
avaient	AUX	avoir
instant	NOUN	instant
!	PUNCT	!
trois	NUM	trois
bien	ADV	bien
sur	ADP	sur
et	CCONJ	et
reprit	VERB	reprendre
forcé	VERB	forcer
Et	CCONJ	et
reprit	VERB	reprendre
le	PRON	le
Tel	ADJ	tel
.	PUNCT	.
.	PUNCT	.
»	PUNCT	»
exclamations	NOUN	exclamation
-	PRON	-
se	PRON	se
le	DET	le
Ferme	VERB	ferme
et	CCONJ	et
Un	DET	un
,	PUNCT	,
un	PRON	un
te	PRON	te
sur	ADP	sur
«	PUNCT	«
cheveux	NOUN	cheveu
Les	DET	le
recrues	NOUN	recrue
lança	VERB	lancer
massif	ADJ	massif
Curly	PROPN	Curly
l'	DET	le
tête	NOUN	tête
abdomen	NOUN	abdomen
sur	ADP	sur
»	PUNCT	»
par	ADP	par
!	PUNCT	!
jeune	ADJ	jeune
Shrimp	PROPN	Shrimp
instant	NOUN	instant
il	PRON	il
«	PUNCT	«
Oh	INTJ	Oh
que	SCONJ	que
et	CCONJ	et
une	DET	un
muscles	NOUN	muscle
ne	ADV	ne
haut	ADJ	haut
.	PUNCT	.
nous	PRON	nous
Il	PRON	il
des	DET	un
.	PUNCT	.
:	PUNCT	:
.	PUNCT	.
voix	NOUN	voix
puis	CCONJ	puis
appeler	VERB	appeler
Dites	VERB	dire
,	PUNCT	,
.	PUNCT	.
A	ADP	à
Wagon	PROPN	Wagon
semblait	VERB	sembler
t'	PRON	te
essayez	VERB	essayer
accroupir	VERB	accroupir
Il	PRON	il
le	DET	le
.	PUNCT	.
-	PRON	-
,	PUNCT	,
qui	PRON	qui
les	DET	le
Mais	CCONJ	mais
gronda	VERB	gronder
-	PRON	-
,	PUNCT	,
réunion	NOUN	réunion
là	ADV	là
quelques	DET	quelque
effarés	ADJ	effaré
ta	DET	ton
de	ADP	de
quelques	DET	quelque
coin	NOUN	coin
,	PUNCT	,
en	ADP	en
qui	PRON	qui
N.	NOUN	n.
.	PUNCT	.
artificiel	ADJ	artificiel
son	DET	son
Kog	PROPN	Kog
boîte	NOUN	boîte
-t	PRON	-t
Ses	DET	son
un	DET	un
donna	VERB	donner
,	PUNCT	,
.	PUNCT	.
Curly	PROPN	Curly
pour	ADP	pour
enthousiaste	ADJ	enthousiaste
.	PUNCT	.
,	PUNCT	,
immenses	ADJ	immense
gros	ADJ	gros
avant	ADJ	avant
néanderthal	NOUN	néanderthal
d'	ADP	de
»	PUNCT	»
.	PUNCT	.
de	ADP	de
yeux	NOUN	oeil
roulèrent	VERB	rouler
directement	ADV	directement
n'	ADV	n'
rejeta	VERB	rejeter
et	CCONJ	et
Wagon	PROPN	Wagon
,	PUNCT	,
avec	ADP	avec
et	CCONJ	et
à	ADP	à
aux	ADP	à
à	ADP	à
horloge	NOUN	horloge
mais	CCONJ	mais
.	PUNCT	.
«	PUNCT	«
se	PRON	se
féroce	ADJ	féroce
appelles	VERB	appeler
Dans	ADP	dans
tandis	ADV	tandis
comme	ADP	comme
?	PUNCT	?
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
deux	NUM	deux
Curly	PROPN	Curly
la	DET	le
,	PUNCT	,
épaule	NOUN	épaule
agresseur	NOUN	agresseur
sortit	VERB	sortir
les	DET	le
arrive	VERB	arrive
jaillirent	VERB	jaillir
