Boudienny	PROPN	Boudienny
,	PUNCT	,
.	PUNCT	.
bout	NOUN	bout
Le	DET	le
pas	ADV	pas
,	PUNCT	,
sans	ADP	sans
.	PUNCT	.
Russie	PROPN	Russie
:	PUNCT	:
de	ADP	de
les	DET	le
dans	ADP	dans
le	DET	le
la	DET	le
du	ADP	de
le	DET	le
pas	ADV	pas
.	PUNCT	.
égal	ADJ	égal
en	ADP	en
la	DET	le
à	ADP	à
le	DET	le
éprouver	VERB	éprouver
influences	NOUN	influence
la	DET	le
faire	VERB	faire
le	DET	le
puces	NOUN	puce
vie	NOUN	vie
.	PUNCT	.
se	PRON	se
matelas	NOUN	matelas
aussi	ADV	aussi
par	ADV	par
,	PUNCT	,
moitié	NOUN	moitié
elle	PRON	lui
mer	NOUN	mer
sur	ADP	sur
aménagements	NOUN	aménagement
pas	ADV	pas
cueillir	VERB	cueillir
Dans	ADP	dans
le	DET	le
dormir	VERB	dormir
.	PUNCT	.
hautes	ADJ	haut
est	AUX	être
parmi	ADP	parmi
des	DET	un
paysans	NOUN	paysan
la	PRON	le
mot	NOUN	mot
les	PRON	le
guerre	NOUN	guerre
Ruska	PROPN	Ruska
sable	NOUN	sable
courbatures	NOUN	courbature
odeur	NOUN	odeur
de	ADP	de
.	PUNCT	.
sort	NOUN	sort
débordent	VERB	déborder
les	DET	le
que	ADV	que
car	CCONJ	car
sa	DET	son
des	DET	un
,	PUNCT	,
,	PUNCT	,
leur	DET	leur
la	DET	le
dans	ADP	dans
frondaisons	NOUN	frondaison
valait	VERB	valoir
-	PROPN	-
De	DET	de
Nous	PRON	nous
jusque	ADP	jusque
souvent	ADV	souvent
,	PUNCT	,
de	ADP	de
vertus	NOUN	vertu
permettaient	VERB	permettre
d'	ADP	de
absent	ADJ	absent
notre	DET	notre
la	DET	le
à	ADP	à
ce	DET	ce
interminables	ADJ	interminable
de	ADP	de
lui	PRON	lui
naturisme	NOUN	naturisme
et	CCONJ	et
époque	NOUN	époque
ainsi	ADV	ainsi
sommaires	ADJ	sommaire
d'	ADP	de
les	DET	le
,	PUNCT	,
ils	PRON	il
air	NOUN	air
long	ADV	long
de	ADP	de
d'	ADP	de
du	ADP	de
au	ADP	au
un	DET	un
en	ADP	en
bouleaux	NOUN	bouleau
jour	NOUN	jour
à	ADP	à
apprendre	VERB	apprendre
peu	NOUN	peu
un	DET	un
un	DET	un
l'	DET	le
la	PRON	le
comme	ADP	comme
le	DET	le
doute	NOUN	doute
,	PUNCT	,
camarades	NOUN	camarade
promener	VERB	promener
peine	NOUN	peine
par	ADP	par
vermifuge	ADJ	vermifuge
se	PRON	se
nos	DET	notre
évadés	NOUN	évadé
camp	NOUN	camp
un	DET	un
laissée	VERB	laisser
mis	VERB	mettre
,	PUNCT	,
friands	ADJ	friand
des	DET	un
nous	PRON	nous
Chaque	DET	chaque
la	DET	le
plaint	VERB	plaindre
venait	VERB	venir
gardien	NOUN	gardien
à	ADP	à
dans	ADP	dans
faites	VERB	faire
aussi	ADV	aussi
c'	PRON	ce
,	PUNCT	,
.	PUNCT	.
l'	DET	le
de	ADP	de
désœuvrement	NOUN	désœuvrement
été	VERB	être
eût	VERB	avoir
qu'	SCONJ	que
étions	AUX	être
condamnés	VERB	condamner
,	PUNCT	,
voies	NOUN	voie
la	DET	le
de	ADP	de
air	NOUN	air
non	ADV	non
accommodaient	VERB	accommoder
bourrait	VERB	bourrer
fougère	NOUN	fougère
tourner	VERB	tourner
nous	PRON	nous
La	DET	le
pour	ADP	pour
Nous	PRON	nous
une	DET	un
,	PUNCT	,
qu'	PRON	qu'
idée	NOUN	idée
avant	ADP	avant
nous	PRON	nous
de	ADP	de
disposaient	VERB	disposer
dit	VERB	dire
situé	VERB	situer
voyait	VERB	voir
où	PRON	où
de	ADP	de
tout	ADV	tout
sorte	NOUN	sorte
curiosité	NOUN	curiosité
peine	NOUN	peine
qui	PRON	qui
poussiéreuses	ADJ	poussiéreux
fougère	NOUN	fougère
travers	NOUN	travers
plante	NOUN	plante
parce	SCONJ	parce
se	PRON	se
oreillers	NOUN	oreiller
,	PUNCT	,
une	DET	un
était	AUX	être
y	PRON	y
y	PRON	y
anciens	ADJ	ancien
,	PUNCT	,
plus	ADV	plus
.	PUNCT	.
,	PUNCT	,
qu'	SCONJ	que
résignation	NOUN	résignation
,	PUNCT	,
cinq	NUM	cinq
des	ADP	de
gagnés	VERB	gagner
dortoirs	NOUN	dortoir
autre	NOUN	autre
fait	AUX	faire
«	PUNCT	«
fougères	NOUN	fougère
ne	ADV	ne
était	AUX	être
barbelés	VERB	barbeler
à	ADP	à
frappé	VERB	frapper
du	ADP	de
le	PRON	le
Sibérie	PROPN	Sibérie
trouvait	VERB	trouver
vivante	ADJ	vivant
hérité	VERB	hériter
d'	ADP	de
pouvoir	VERB	pouvoir
et	CCONJ	et
puces	NOUN	puce
s'	PRON	se
importait	VERB	importer
plus	ADV	plus
suscita	VERB	susciter
estrades	NOUN	estrade
ses	DET	son
les	DET	le
camp	NOUN	camp
si	ADV	si
devinaient	VERB	deviner
où	PRON	où
de	ADP	de
Rawa	PROPN	Rawa
matérialité	NOUN	matérialité
Outre	ADP	outre
,	PUNCT	,
car	CCONJ	car
jeunesse	NOUN	jeunesse
de	ADP	de
d'	ADP	de
du	ADP	de
moisson	NOUN	moisson
qui	PRON	qui
qu'	SCONJ	que
russes	ADJ	russe
sous-bois	NOUN	sous-bois
que	SCONJ	que
ne	ADV	ne
et	CCONJ	et
surprise	NOUN	surprise
ses	DET	son
encombrés	VERB	encombrer
ils	PRON	il
un	PRON	un
pour	ADP	pour
le	DET	le
la	DET	le
métamorphosant	VERB	métamorphoser
;	PUNCT	;
saleté	NOUN	saleté
l'	DET	le
agît	VERB	agir
n'	ADV	n'
d'	ADP	de
où	PRON	où
locaux	NOUN	local
eux	PRON	lui
d'	ADP	de
nous	PRON	nous
Germains	PROPN	Germains
Cela	PRON	cela
,	PUNCT	,
,	PUNCT	,
la	DET	le
laquelle	PRON	lequel
de	ADP	de
ce	PRON	ce
de	ADP	de
n'	ADV	n'
la	DET	le
que	SCONJ	que
en	ADP	en
et	CCONJ	et
mais	CCONJ	mais
pensais	VERB	penser
enfermaient	VERB	enfermer
l'	DET	le
découverte	NOUN	découverte
on	PRON	on
en	ADP	en
eau	NOUN	eau
les	DET	le
jour	NOUN	jour
nourriture	NOUN	nourriture
de	ADP	de
les	DET	le
un	PRON	un
leur	DET	leur
constituaient	VERB	constituer
la	DET	le
étoile	NOUN	étoile
démentaient	VERB	démentir
tout	ADV	tout
en	PRON	en
sein	NOUN	sein
A	ADP	à
étaient	VERB	être
fin	ADJ	fin
comme	ADP	comme
enceinte	NOUN	enceinte
camps	NOUN	camp
signalaient	VERB	signaler
demander	VERB	demander
,	PUNCT	,
les	PRON	le
perçant	VERB	percer
(	PUNCT	(
années	NOUN	année
seulement	ADV	seulement
Souvenirs	NOUN	souvenir
des	ADP	de
notre	DET	notre
puceuse	ADJ	puceus
communauté	NOUN	communauté
allait	VERB	aller
recevoir	VERB	recevoir
en	PRON	en
»	PUNCT	»
plus	ADV	plus
des	ADP	de
elles	PRON	lui
que	PRON	que
le	DET	le
de	ADP	de
ancestrale	ADJ	ancestral
fois	NOUN	fois
des	ADP	de
,	PUNCT	,
Allemagne	PROPN	Allemagne
.	PUNCT	.
silence	NOUN	silence
ce	DET	ce
de	ADP	de
un	DET	un
s'	PRON	se
dure	NOUN	dure
odeur	NOUN	odeur
Il	PRON	il
y	PRON	y
vêtements	NOUN	vêtement
est	AUX	être
Galicie	PROPN	Galicie
cette	DET	ce
soleil	NOUN	soleil
trois	NUM	trois
qu'	PRON	qu'
supplémentaire	ADJ	supplémentaire
par	ADP	par
,	PUNCT	,
Rawa	PROPN	Rawa
étendue	NOUN	étendue
de	ADP	de
à	ADP	à
contre	ADP	contre
qui	PRON	qui
notre	DET	notre
à	ADP	à
à	ADP	à
vrai	ADJ	vrai
-là	NOUN	-là
des	ADP	de
,	PUNCT	,
et	CCONJ	et
offraient	VERB	offrir
la	DET	le
couches	NOUN	couche
captivité	NOUN	captivité
.	PUNCT	.
plus	ADV	plus
ses	DET	son
plages	NOUN	plage
même	ADV	même
,	PUNCT	,
provoqua	VERB	provoquer
Elles	PRON	lui
portion	NOUN	portion
destination	NOUN	destination
fléau	NOUN	fléau
,	PUNCT	,
épaule	NOUN	épaule
-	NOUN	-
,	PUNCT	,
existence	NOUN	existence
qu'	SCONJ	que
ville	NOUN	ville
Leur	DET	leur
comme	ADP	comme
l'	DET	le
(	PUNCT	(
en	PRON	en
Il	PRON	il
,	PUNCT	,
Un	DET	un
,	PUNCT	,
scrofuleux	ADJ	scrofuleux
au	ADP	au
.	PUNCT	.
hommes	NOUN	homme
.	PUNCT	.
de	ADP	de
retournâmes	VERB	retourner
en	ADP	en
le	DET	le
,	PUNCT	,
fuir	VERB	fuir
l'	DET	le
et	CCONJ	et
,	PUNCT	,
on	PRON	on
petite	ADJ	petit
garçons	NOUN	garçon
la	DET	le
des	ADP	de
pas	ADV	pas
avions	VERB	avoir
état	NOUN	état
dépasser	VERB	dépasser
ces	DET	ce
de	ADP	de
fougère	NOUN	fougère
les	DET	le
moindre	ADJ	moindre
de	ADP	de
des	ADP	de
et	CCONJ	et
bien	ADV	bien
.	PUNCT	.
feuillage	NOUN	feuillage
trouve	VERB	trouve
-	ADV	-
être	AUX	être
dire	VERB	dire
rêver	VERB	rêver
notre	DET	notre
fermes	NOUN	ferme
odeur	NOUN	odeur
et	CCONJ	et
l'	DET	le
connu	VERB	connaître
passions	VERB	passer
regagnâmes	VERB	regagner
trouvaient	VERB	trouver
apparition	NOUN	apparition
nous	PRON	nous
»	PUNCT	»
et	CCONJ	et
la	DET	le
sa	DET	son
retourner	VERB	retourner
elle	PRON	lui
.	PUNCT	.
la	DET	le
vie	NOUN	vie
-là	NOUN	-là
»	PUNCT	»
qu'	SCONJ	que
abritait	VERB	abriter
plupart	NOUN	plupart
étaient	AUX	être
autre	PRON	autre
était	AUX	être
faudra	VERB	falloir
nous	PRON	nous
bien	ADV	bien
des	ADP	de
proportion	NOUN	proportion
sans	ADP	sans
qui	PRON	qui
tonifiante	ADJ	tonifiant
offrait	VERB	offrir
grand-chose	NOUN	grand-chose
étages	NOUN	étage
une	DET	un
étagées	VERB	étager
s'	PRON	se
aisément	ADV	aisément
notre	DET	notre
drues	ADJ	dru
de	ADP	de
avec	ADP	avec
et	CCONJ	et
conditions	NOUN	condition
ses	DET	son
d'	ADP	de
part	NOUN	part
un	PRON	un
et	CCONJ	et
les	DET	le
restant	VERB	rester
vieux	ADJ	vieux
effectuer	VERB	effectuer
que	SCONJ	que
.	PUNCT	.
planches	NOUN	planche
Ruska	PROPN	Ruska
de	ADP	de
par	ADP	par
de	ADP	de
les	DET	le
d'	ADP	de
de	ADP	de
,	PUNCT	,
du	ADP	de
nous	PRON	nous
d'	ADP	de
.	PUNCT	.
,	PUNCT	,
même	ADV	même
elle	PRON	lui
,	PUNCT	,
lits	NOUN	lit
des	ADP	de
,	PUNCT	,
ne	ADV	ne
dans	ADP	dans
dans	ADP	dans
,	PUNCT	,
ils	PRON	il
duplication	NOUN	duplication
,	PUNCT	,
racines	NOUN	racine
enveloppés	VERB	envelopper
des	ADP	de
prisonniers	NOUN	prisonnier
cavaliers	NOUN	cavalier
ayant	AUX	avoir
que	SCONJ	que
en	PRON	en
comestible	ADJ	comestible
même	ADV	même
litière	NOUN	litière
insuffisance	NOUN	insuffisance
de	ADP	de
l'	DET	le
refermée	VERB	refermer
mince	ADJ	mince
d'	ADP	de
le	DET	le
compliquées	ADJ	compliqué
:	PUNCT	:
nos	DET	notre
l'	DET	le
en	PRON	en
sauter	VERB	sauter
.	PUNCT	.
des	ADP	de
sur	ADP	sur
des	ADP	de
la	DET	le
Dostoïevsky	PROPN	Dostoïevsky
fait	NOUN	fait
des	ADP	de
les	DET	le
dans	ADP	dans
bois	NOUN	bois
surprenant	ADJ	surprenant
vert	ADJ	vert
étaient	AUX	être
revivant	VERB	revivre
venu	VERB	venir
,	PUNCT	,
pouvait	VERB	pouvoir
de	ADP	de
hommes	NOUN	homme
,	PUNCT	,
instant	NOUN	instant
occupants	NOUN	occupant
étaient	AUX	être
debout	ADV	debout
jadis	ADV	jadis
se	PRON	se
de	ADP	de
ces	DET	ce
une	DET	un
Entre	ADP	entre
A	ADP	à
appelait	VERB	appeler
une	DET	un
dégagement	NOUN	dégagement
avaient	AUX	avoir
et	CCONJ	et
nous	PRON	nous
fougère	NOUN	fougère
,	PUNCT	,
de	ADP	de
général	NOUN	général
réduits	VERB	réduire
assez	ADV	assez
bien	ADV	bien
litières	NOUN	litière
de	ADP	de
dans	ADP	dans
opposés	ADJ	opposer
,	PUNCT	,
s'	PRON	se
les	DET	le
plein	ADJ	plein
pour	ADP	pour
,	PUNCT	,
paillasses	NOUN	paillasse
delà	ADP	delà
idée	NOUN	idée
nous	PRON	nous
dormaient	VERB	dormir
ne	ADV	ne
le	DET	le
de	ADP	de
dormions	VERB	dormir
portait	VERB	porter
«	PUNCT	«
campagnarde	ADJ	campagnard
imagination	NOUN	imagination
litière	NOUN	litière
de	ADP	de
couverture	NOUN	couverture
planches	NOUN	planche
.	PUNCT	.
une	DET	un
,	PUNCT	,
Dès	ADP	dès
découvrir	VERB	découvrir
local	NOUN	local
chez	ADP	chez
,	PUNCT	,
chez	ADP	chez
morts	NOUN	mort
empêchait	VERB	empêcher
approbation	NOUN	approbation
les	DET	le
,	PUNCT	,
-	NOUN	-
mortsà	ADP	mortsà
camp	NOUN	camp
«	PUNCT	«
et	CCONJ	et
ses	DET	son
pris	VERB	prendre
troncs	NOUN	tronc
mérite	NOUN	mérite
flanc	NOUN	flanc
des	ADP	de
étaient	VERB	être
par	ADP	par
jadis	ADV	jadis
,	PUNCT	,
nous	PRON	nous
Ces	DET	ce
sursis	NOUN	sursis
la	DET	le
doute	NOUN	doute
,	PUNCT	,
.	PUNCT	.
traversées	VERB	traverser
troisième	ADJ	troisième
)	PUNCT	)
de	ADP	de
l'	DET	le
où	PRON	où
que	ADV	que
affirmât	VERB	affirmer
à	ADP	à
,	PUNCT	,
,	PUNCT	,
l'	DET	le
,	PUNCT	,
n'	ADV	n'
est	AUX	être
lisière	NOUN	lisière
l'	DET	le
nom	NOUN	nom
il	PRON	il
souvent	ADV	souvent
Allemands	NOUN	allemand
origine	NOUN	origine
air	NOUN	air
il	PRON	il
fer	NOUN	fer
,	PUNCT	,
fatale	ADJ	fatal
fougère	NOUN	fougère
trois	NUM	trois
lumière	NOUN	lumière
enfants	NOUN	enfant
bonne	ADJ	bon
le	DET	le
bat	NOUN	bat
Il	PRON	il
,	PUNCT	,
.	PUNCT	.
en	PRON	en
,	PUNCT	,
les	PRON	le
l'	DET	le
planches	NOUN	planche
convenablement	ADV	convenablement
à	ADP	à
de	ADP	de
la	DET	le
carbonifère	NOUN	carbonifère
nourriture	NOUN	nourriture
nous	PRON	nous
les	DET	le
ces	DET	ce
pas	ADV	pas
de	ADP	de
avec	ADP	avec
niaient	VERB	nier
-	PROPN	-
,	PUNCT	,
si	SCONJ	si
des	ADP	de
d'	ADP	de
fût	AUX	être
;	PUNCT	;
dénuement	NOUN	dénuement
en	ADP	en
les	DET	le
,	PUNCT	,
gerbes	NOUN	gerbe
pouvoirs	NOUN	pouvoir
qui	PRON	qui
lent	ADJ	lent
meurtrissures	NOUN	meurtrissure
homme	NOUN	homme
il	PRON	il
,	PUNCT	,
habitants	NOUN	habitant
de	ADP	de
une	DET	un
sous	ADP	sous
l'	DET	le
le	DET	le
bottes	NOUN	botte
moitié	NOUN	moitié
seulement	ADV	seulement
longues	ADJ	long
de	ADP	de
à	ADP	à
car	CCONJ	car
,	PUNCT	,
certes	ADV	certes
des	DET	un
nos	DET	notre
;	PUNCT	;
maison	NOUN	maison
l'	DET	le
de	ADP	de
rien	PRON	rien
dans	ADP	dans
A	ADP	à
libre	ADJ	libre
Au	ADP	au
on	PRON	on
paillasses	NOUN	paillasse
assez	ADV	assez
dimensions	NOUN	dimension
.	PUNCT	.
à	ADP	à
la	DET	le
appris	VERB	apprendre
ruban	NOUN	ruban
comme	ADP	comme
nous	PRON	nous
parcs	NOUN	parc
intéresser	VERB	intéresser
la	DET	le
cachaient	VERB	cacher
-il	PRON	il
,	PUNCT	,
des	ADP	de
boue	NOUN	boue
,	PUNCT	,
lieu	NOUN	lieu
quelque	DET	quelque
,	PUNCT	,
qui	PRON	qui
main	NOUN	main
,	PUNCT	,
l'	DET	le
,	PUNCT	,
.	PUNCT	.
à	ADP	à
On	PRON	on
visite	NOUN	visite
mais	CCONJ	mais
»	PUNCT	»
tomber	VERB	tomber
nous	PRON	nous
s'	PRON	se
un	DET	un
incongruité	NOUN	incongruité
confectionnant	VERB	confectionner
une	DET	un
étalées	VERB	étaler
nous	PRON	nous
quelqu'	PRON	quelqu'
prit	VERB	prendre
la	PRON	le
Beaucoup	PRON	beaucoup
en	PRON	en
envie	NOUN	envie
esprit	NOUN	esprit
avantages	NOUN	avantage
,	PUNCT	,
mon	DET	mon
prisonniers	NOUN	prisonnier
pas	ADV	pas
un	DET	un
avec	ADP	avec
,	PUNCT	,
provenaient	VERB	provenir
à	ADP	à
fils	NOUN	fils
et	CCONJ	et
occupants	NOUN	occupant
organisation	NOUN	organisation
s'	PRON	se
fais	VERB	faire
.	PUNCT	.
allait	VERB	aller
,	PUNCT	,
aller	VERB	aller
,	PUNCT	,
que	PRON	que
compatriote	NOUN	compatriote
au	ADP	au
présente	ADJ	présent
des	DET	un
les	DET	le
présent	NOUN	présent
simplement	ADV	simplement
aux	ADP	à
aridité	NOUN	aridité
sur	ADP	sur
Le	DET	le
avec	ADP	avec
à	ADP	à
yeux	NOUN	oeil
:	PUNCT	:
au	ADP	au
-ils	PRON	il
,	PUNCT	,
Dès	ADP	dès
sur	ADP	sur
dire	VERB	dire
,	PUNCT	,
qu'	PRON	qu'
,	PUNCT	,
les	DET	le
où	PRON	où
équipe	NOUN	équipe
pas	ADV	pas
.	PUNCT	.
eux	PRON	lui
faisait	VERB	faire
à	ADP	à
la	DET	le
hasard	NOUN	hasard
,	PUNCT	,
de	ADP	de
suspicion	NOUN	suspicion
chambrée	NOUN	chambrée
encore	ADV	encore
des	ADP	de
la	DET	le
chassant	VERB	chasser
à	ADP	à
une	DET	un
dans	ADP	dans
:	PUNCT	:
Creuse	PROPN	Creuse
chemins	NOUN	chemin
peu	ADV	peu
»	PUNCT	»
le	DET	le
amplement	ADV	amplement
reflet	NOUN	reflet
peu	ADV	peu
herbe	NOUN	herbe
terre	NOUN	terre
avoir	AUX	avoir
barbelés	ADJ	barbelé
vautrer	VERB	vautrer
soi	PRON	soi
étalage	NOUN	étalage
je	PRON	je
banale	ADJ	banal
la	DET	le
funèbre	ADJ	funèbre
-ils	PRON	il
,	PUNCT	,
la	DET	le
emplacements	NOUN	emplacement
se	PRON	se
deux	NUM	deux
allait	VERB	aller
sur	ADP	sur
avions	AUX	avoir
seule	ADJ	seul
.	PUNCT	.
nous	PRON	nous
d'	ADP	de
Nos	DET	notre
certaines	DET	certain
telle	ADJ	tel
se	PRON	se
prisonniers	NOUN	prisonnier
damé	VERB	damer
air	NOUN	air
quoi	PRON	quoi
surpris	ADJ	surpris
dans	ADP	dans
étaient	AUX	être
d'	ADP	de
marques	NOUN	marque
trois	NUM	trois
voulez	VERB	vouloir
prisonniers	NOUN	prisonnier
épaule	NOUN	épaule
sur	ADP	sur
ajoutait	VERB	ajouter
cimetière	NOUN	cimetière
remarquée	VERB	remarquer
eu	VERB	avoir
comme	ADP	comme
monde	NOUN	monde
choisis	VERB	choisir
des	ADP	de
camarades	NOUN	camarade
,	PUNCT	,
entour	NOUN	entour
côte	ADV	côte
fougères	NOUN	fougère
?	PUNCT	?
chaque	DET	chaque
,	PUNCT	,
mort	ADJ	mort
notre	DET	notre
par	ADP	par
à	ADP	à
,	PUNCT	,
des	DET	un
on	PRON	on
acquis	VERB	acquérir
de	ADP	de
de	ADP	de
la	DET	le
exerçaient	VERB	exercer
la	DET	le
la	DET	le
trouvé	VERB	trouver
sur	ADP	sur
comme	ADP	comme
espoir	NOUN	espoir
fût	AUX	être
couronne	NOUN	couronne
pour	ADP	pour
étaler	VERB	étaler
qui	PRON	qui
de	ADP	de
nous	PRON	nous
passe	VERB	passer
et	CCONJ	et
aussi	ADV	aussi
notre	DET	notre
.	PUNCT	.
notre	DET	notre
de	ADP	de
Presque	ADV	presque
sur	ADP	sur
le	DET	le
nous	PRON	nous
appartenaient	VERB	appartenir
auxquels	PRON	auxquels
n'	ADV	n'
lors	ADV	lors
magique	ADJ	magique
»	PUNCT	»
au-dessus	ADV	au-dessus
ou	CCONJ	ou
coucher	VERB	coucher
,	PUNCT	,
à	ADP	à
l'	DET	le
stérilité	NOUN	stérilité
conduit	VERB	conduire
les	DET	le
de	ADP	de
palpaient	VERB	palper
de	ADP	de
,	PUNCT	,
de	ADP	de
l'	DET	le
chambrée	NOUN	chambrée
un	DET	un
?	PUNCT	?
,	PUNCT	,
l'	DET	le
de	ADP	de
de	ADP	de
?	PUNCT	?
fougères	NOUN	fougère
bois	NOUN	bois
questionner	VERB	questionner
toujours	ADV	toujours
gardaient	VERB	garder
étaient	AUX	être
bavarder	VERB	bavarder
,	PUNCT	,
notre	DET	notre
,	PUNCT	,
l'	DET	le
des	DET	un
eûmes	VERB	avoir
railleries	NOUN	raillerie
au	ADP	au
.	PUNCT	.
,	PUNCT	,
promenades	NOUN	promenade
la	DET	le
prisonniers	NOUN	prisonnier
vraie	ADJ	vrai
cessa	VERB	cesser
Il	PRON	il
nous	PRON	nous
,	PUNCT	,
une	DET	un
détenteur	NOUN	détenteur
,	PUNCT	,
de	ADP	de
cette	DET	ce
le	DET	le
débordant	VERB	déborder
élevant	VERB	élever
,	PUNCT	,
nos	DET	notre
ignoraient	VERB	ignorer
y	PRON	y
contraste	NOUN	contraste
des	ADP	de
,	PUNCT	,
jouissions	VERB	jouir
dominait	VERB	dominer
du	ADP	de
s'	PRON	se
ces	DET	ce
que	SCONJ	que
d'	ADP	de
de	ADP	de
que	PRON	que
,	PUNCT	,
soir	NOUN	soir
regarder	VERB	regarder
nous	PRON	nous
lisière	NOUN	lisière
à	ADP	à
attraction	NOUN	attraction
morts	VERB	mourir
bouffée	NOUN	bouffée
de	ADP	de
fougère	NOUN	fougère
ce	PRON	ce
du	ADP	de
des	DET	un
,	PUNCT	,
résistaient	VERB	résister
qui	PRON	qui
nous	PRON	nous
redressant	VERB	redresser
elle	PRON	lui
,	PUNCT	,
des	ADP	de
.	PUNCT	.
zoologiques	ADJ	zoologique
fait	VERB	faire
avoir	VERB	avoir
mi-clos	ADJ	mi-clo
ironiquement	ADV	ironiquement
De	ADP	de
ces	DET	ce
quand	SCONJ	quand
scandale	NOUN	scandale
vivantes	ADJ	vivant
de	ADP	de
des	ADP	de
Ce	DET	ce
un	DET	un
et	CCONJ	et
qui	PRON	qui
,	PUNCT	,
-	NOUN	-
nuages	NOUN	nuage
litière	NOUN	litière
la	DET	le
discriminations	NOUN	discrimination
Mais	CCONJ	mais
pointes	NOUN	pointe
notre	DET	notre
morts	NOUN	mort
promet	VERB	promettre
«	PUNCT	«
le	DET	le
être	AUX	être
qui	PRON	qui
,	PUNCT	,
pas	ADV	pas
les	DET	le
préféré	VERB	préférer
,	PUNCT	,
où	PRON	où
y	PRON	y
le	PRON	le
cette	DET	ce
bouffée	NOUN	bouffée
une	DET	un
quand	SCONJ	quand
les	DET	le
afin	ADV	afin
un	DET	un
au-delà	ADV	au-delà
on	PRON	on
nos	DET	notre
couleurs	NOUN	couleur
tombes	NOUN	tombe
vous	PRON	vous
,	PUNCT	,
douter	VERB	douter
ne	ADV	ne
moment	NOUN	moment
la	DET	le
sur	ADP	sur
même	ADJ	même
nous	PRON	nous
des	ADP	de
la	DET	le
signification	NOUN	signification
la	DET	le
,	PUNCT	,
nous	PRON	nous
d'	ADP	de
une	DET	un
d'	ADP	de
mèche	NOUN	mèche
cheveux	NOUN	cheveu
gris	ADJ	gris
régularité	NOUN	régularité
ne	ADV	ne
part	NOUN	part
feston	NOUN	feston
à	ADP	à
dessus	ADV	dessus
plante	NOUN	plante
région	NOUN	région
dont	PRON	dont
on	PRON	on
image	NOUN	image
décorative	ADJ	décoratif
Les	DET	le
le	DET	le
ce	PRON	ce
que	PRON	que
côte	NOUN	côte
?	PUNCT	?
hommes	NOUN	homme
mieux	ADV	mieux
bientôt	ADV	bientôt
les	DET	le
constituant	VERB	constituer
,	PUNCT	,
.	PUNCT	.
ce	DET	ce
dans	ADP	dans
poussaient	VERB	pousser
moisson	NOUN	moisson
Cela	PRON	cela
ou	CCONJ	ou
composent	VERB	composer
vérifiait	VERB	vérifier
de	ADP	de
aux	ADP	à
enceinte	NOUN	enceinte
presque	ADV	presque
dans	ADP	dans
Même	ADV	même
n'	ADV	n'
arrêtait	VERB	arrêter
fait	NOUN	fait
jalousie	NOUN	jalousie
,	PUNCT	,
des	ADP	de
camp	NOUN	camp
que	SCONJ	que
silence	NOUN	silence
aurions	AUX	avoir
de	ADP	de
bat	NOUN	bat
y	PRON	y
Pour	ADP	pour
dissimulé	VERB	dissimuler
élevé	ADJ	élevé
qu'	SCONJ	que
que	SCONJ	que
tout	ADV	tout
de	ADP	de
locaux	NOUN	local
vert	ADJ	vert
dans	ADP	dans
en	PRON	en
feuillage	NOUN	feuillage
une	DET	un
apparat	NOUN	apparat
fougères	NOUN	fougère
Nous	PRON	nous
d'	ADP	de
,	PUNCT	,
elles	PRON	lui
à	ADP	à
notre	DET	notre
dans	ADP	dans
de	ADP	de
en	ADP	en
végétation	NOUN	végétation
la	DET	le
plaisanteries	NOUN	plaisanterie
un	DET	un
-nous	PRON	nous
nous	PRON	nous
le	DET	le
autre	ADJ	autre
en	ADP	en
met	VERB	mettre
relais	NOUN	relais
révèlent	VERB	révéler
pas	ADV	pas
nu	ADJ	nu
équipe	NOUN	équipe
qu'	PRON	qu'
les	DET	le
s'	PRON	se
,	PUNCT	,
-	ADJ	-
toute	ADJ	tout
un	DET	un
vertes	ADJ	vert
personne	PRON	personne
perçait	VERB	percer
car	CCONJ	car
abattus	VERB	abattre
apposait	VERB	apposer
ou	CCONJ	ou
l'	DET	le
un	DET	un
à	ADP	à
de	ADP	de
le	DET	le
et	CCONJ	et
qui	PRON	qui
part	NOUN	part
le	DET	le
feux	NOUN	feu
extinction	NOUN	extinction
de	ADP	de
si	SCONJ	si
faisant	VERB	faire
fraîcheur	NOUN	fraîcheur
ordonne	VERB	ordonne
,	PUNCT	,
familles	NOUN	famille
pour	ADP	pour
fougères	NOUN	fougère
places	NOUN	place
un	PRON	un
pour	ADP	pour
apporte	VERB	apporte
,	PUNCT	,
jugeaient	VERB	juger
exposer	VERB	exposer
pourtant	ADV	pourtant
dense	ADJ	dense
litière	NOUN	litière
,	PUNCT	,
nous	PRON	nous
de	ADP	de
,	PUNCT	,
un	DET	un
eut	VERB	avoir
bien	ADV	bien
enfonce	VERB	enfoncer
aux	ADP	à
la	DET	le
l'	DET	le
plus	ADV	plus
rejoignaient	VERB	rejoindre
occupions	VERB	occuper
en	PRON	en
dans	ADP	dans
faire	VERB	faire
de	ADP	de
s'	PRON	se
qu'	SCONJ	que
instant	NOUN	instant
n'	ADV	n'
que	PRON	que
l'	PRON	l'
plantes	NOUN	plante
impudemment	ADV	impudemment
étendus	VERB	étendre
Les	DET	le
faut	VERB	falloir
particulièrement	ADV	particulièrement
moins	ADV	moins
interne	ADJ	interne
fabuleuse	ADJ	fabuleux
d'	ADP	de
feuille	NOUN	feuille
dans	ADP	dans
ne	ADV	ne
tous	ADJ	tout
