regardèrent	VERB	regarder
Le	DET	le
,	PUNCT	,
.	PUNCT	.
cependant	ADV	cependant
de	ADP	de
?	PUNCT	?
,	PUNCT	,
un	DET	un
saucer	VERB	saucer
mais	CCONJ	mais
tu	PRON	tu
dans	ADP	dans
J'	PRON	je
la	DET	le
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
dit	VERB	dire
la	PRON	le
Camier	PROPN	Camier
vers	ADP	vers
se	PRON	se
gémissaient	VERB	gémir
dit	VERB	dire
est	AUX	être
le	DET	le
Il	PRON	il
Mercier	PROPN	Mercier
un	DET	un
parapluie	NOUN	parapluie
Mercier	PROPN	Mercier
,	PUNCT	,
sous	ADP	sous
avons	AUX	avoir
,	PUNCT	,
,	PUNCT	,
-	PRON	-
moment	NOUN	moment
.	PUNCT	.
éclat	NOUN	éclat
un	DET	un
Camier	PROPN	Camier
de	ADP	de
que	SCONJ	que
.	PUNCT	.
Luxe	NOUN	luxe
Elles	PRON	lui
qu'	PRON	qu'
me	PRON	me
.	PUNCT	.
Et	CCONJ	et
yeux	NOUN	oeil
les	DET	le
Nous	PRON	nous
uniformément	ADV	uniformément
verrai	VERB	voir
pas	ADV	pas
dit	VERB	dire
,	PUNCT	,
à	ADP	à
objets	NOUN	objet
cassé	VERB	casser
,	PUNCT	,
toilette	NOUN	toilette
oignons	NOUN	oignon
dit	VERB	dire
compte	NOUN	compte
Mercier	PROPN	Mercier
,	PUNCT	,
.	PUNCT	.
coup	NOUN	coup
il	PRON	il
sac	NOUN	sac
.	PUNCT	.
pas	ADV	pas
.	PUNCT	.
Tu	PRON	tu
savais	VERB	savoir
allons	VERB	aller
lancer	VERB	lancer
des	ADP	de
d'	ADP	de
te	PRON	te
nuit	NOUN	nuit
-ce	PRON	-ce
l'	DET	le
dans	ADP	dans
J'	PRON	je
bien	ADV	bien
sud	NOUN	sud
quittons	VERB	quitter
comme	ADP	comme
ne	ADV	ne
s'	PRON	se
toi	INTJ	toi
rappelles	VERB	rappeler
Je	PRON	je
,	PUNCT	,
.	PUNCT	.
vers	ADP	vers
au	ADP	au
,	PUNCT	,
-	ADV	-
idée	NOUN	idée
,	PUNCT	,
écartant	VERB	écarter
,	PUNCT	,
jusqu'	ADP	jusque
nord	NOUN	nord
en	ADP	en
Tu	PRON	tu
souvent	ADV	souvent
Devant	ADP	devant
de	DET	de
faire	AUX	faire
,	PUNCT	,
première	ADJ	premier
dit	VERB	dire
condition	NOUN	condition
me	PRON	me
Hélène	PROPN	Hélène
.	PUNCT	.
le	DET	le
dit	VERB	dire
événements	NOUN	événement
je	PRON	je
et	CCONJ	et
regrets	NOUN	regret
Camier	PROPN	Camier
n'	ADV	n'
ça	PRON	cela
décidé	VERB	décider
Tu	PRON	tu
heures	NOUN	heure
,	PUNCT	,
.	PUNCT	.
rends	VERB	rendre
voûte	NOUN	voûte
station	NOUN	station
et	CCONJ	et
débarquons	VERB	débarquer
ne	ADV	ne
également	ADV	également
Il	PRON	il
réfugièrent	VERB	réfugier
perroquet	NOUN	perroquet
le	DET	le
et	CCONJ	et
gémi	VERB	gémir
le	DET	le
dans	ADP	dans
où	ADV	où
souviens	VERB	souvenir
On	PRON	on
Mercier	PROPN	Mercier
inutiles	ADJ	inutile
on	PRON	on
aller	VERB	aller
attendrai	VERB	attendre
dans	ADP	dans
dit	VERB	dire
.	PUNCT	.
de	ADP	de
la	DET	le
Il	PRON	il
s'	PRON	se
à	ADP	à
se	PRON	se
et	CCONJ	et
veux	VERB	vouloir
dit	VERB	dire
vu	VERB	voir
qui	PRON	qui
pluie	NOUN	pluie
anxieuses	ADJ	anxieux
sur	ADP	sur
un	DET	un
dit	VERB	dire
l'	DET	le
matin	NOUN	matin
est	NOUN	est
la	DET	le
.	PUNCT	.
dessous	ADV	dessous
Mercier	PROPN	Mercier
mangé	VERB	manger
Allons	VERB	aller
d'	ADP	de
bel	ADJ	bel
ciel	NOUN	ciel
sulfamides	NOUN	sulfamide
.	PUNCT	.
Nous	PRON	nous
,	PUNCT	,
dit	VERB	dire
agissait	VERB	agir
Camier	PROPN	Camier
.	PUNCT	.
faim	NOUN	faim
étalait	VERB	étaler
qu'	SCONJ	que
juste	ADV	juste
comme	ADP	comme
a	VERB	avoir
nouveau	ADJ	nouveau
divan	NOUN	divan
,	PUNCT	,
objets	NOUN	objet
savais	VERB	savoir
écria	VERB	écrier
qu'	SCONJ	que
,	PUNCT	,
,	PUNCT	,
jour	NOUN	jour
gentil	ADJ	gentil
.	PUNCT	.
sur	ADP	sur
dit	VERB	dire
-vous	PRON	vous
dit	VERB	dire
va	VERB	aller
as	AUX	avoir
fait	VERB	faire
,	PUNCT	,
aime	VERB	aime
les	DET	le
une	DET	un
nous	PRON	nous
depuis	ADP	depuis
d'	ADP	de
.	PUNCT	.
Mercier	PROPN	Mercier
me	PRON	me
ai	VERB	avoir
avait	VERB	avoir
quartier	NOUN	quartier
Je	PRON	je
un	DET	un
toujours	ADV	toujours
Débrouillez	VERB	débrouiller
joli	ADJ	joli
Des	DET	un
un	DET	un
Je	PRON	je
?	PUNCT	?
pas	ADV	pas
griffes	NOUN	griffe
dit	VERB	dire
les	DET	le
parapluie	NOUN	parapluie
!	PUNCT	!
en	ADP	en
dit	VERB	dire
dit	VERB	dire
rats	NOUN	rat
les	DET	le
Il	PRON	il
des	DET	un
rentrant	VERB	rentrer
dit	VERB	dire
Camier	PROPN	Camier
couleurs	NOUN	couleur
le	DET	le
de	ADP	de
inspecta	VERB	inspecter
.	PUNCT	.
,	PUNCT	,
le	DET	le
inutile	ADJ	inutile
.	PUNCT	.
heures	NOUN	heure
la	PRON	le
s'	PRON	se
là	ADV	là
chiens	NOUN	chien
,	PUNCT	,
Mercier	PROPN	Mercier
me	PRON	me
dit	VERB	dire
ne	ADV	ne
,	PUNCT	,
les	PRON	le
à	ADP	à
,	PUNCT	,
mieux	ADV	mieux
je	PRON	je
mieux	ADV	mieux
.	PUNCT	.
.	PUNCT	.
même	ADV	même
dans	ADP	dans
dit	VERB	dire
,	PUNCT	,
,	PUNCT	,
serons	VERB	être
Un	DET	un
On	PRON	on
Je	PRON	je
quitterons	VERB	quitter
la	PRON	le
Prenons	VERB	prendre
.	PUNCT	.
profiter	VERB	profiter
sac	NOUN	sac
plutôt	ADV	plutôt
demandèrent	VERB	demander
abri	NOUN	abri
se	PRON	se
il	PRON	il
express	NOUN	express
pas	ADV	pas
manger	VERB	manger
dit	VERB	dire
d'	ADP	de
des	DET	un
,	PUNCT	,
.	PUNCT	.
L'	DET	le
il	PRON	il
a	AUX	avoir
-ce	PRON	-ce
entendre	VERB	entendre
tour	ADV	tour
Camier	PROPN	Camier
cassé	VERB	casser
Ils	PRON	il
vaches	NOUN	vache
d'	ADP	de
et	CCONJ	et
la	DET	le
peu	ADV	peu
gare	NOUN	gare
côté	NOUN	côté
gris	ADJ	gris
m'	PRON	me
Camier	PROPN	Camier
Mais	CCONJ	mais
dans	ADP	dans
au	ADP	au
c'	PRON	ce
jamais	ADV	jamais
le	PRON	le
Mercier	PROPN	Mercier
Et	CCONJ	et
.	PUNCT	.
une	DET	un
,	PUNCT	,
coucherai	VERB	coucher
paires	NOUN	paire
.	PUNCT	.
imperméable	ADJ	imperméable
Et	CCONJ	et
dit	VERB	dire
,	PUNCT	,
-il	PRON	il
tristement	ADV	tristement
que	SCONJ	que
vers	ADP	vers
des	DET	un
y	PRON	y
l'	DET	le
Mercier	PROPN	Mercier
.	PUNCT	.
sud	NOUN	sud
Camier	PROPN	Camier
trop	ADV	trop
ce	PRON	ce
lit	NOUN	lit
,	PUNCT	,
tête	NOUN	tête
m'	PRON	me
Je	PRON	je
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
le	DET	le
.	PUNCT	.
dit	VERB	dire
vers	ADP	vers
lui	PRON	lui
Camier	PROPN	Camier
,	PUNCT	,
compter	VERB	compter
de	ADP	de
dit	VERB	dire
corbeaux	NOUN	corbeau
comme	ADP	comme
mangé	VERB	manger
Et	CCONJ	et
prit	VERB	prendre
pompiers	NOUN	pompier
le	DET	le
elle	PRON	lui
-il	PRON	il
aux	ADP	à
,	PUNCT	,
les	DET	le
consultant	VERB	consulter
nous	PRON	nous
,	PUNCT	,
souris	NOUN	souris
couraient	VERB	courir
récupérer	VERB	récupérer
bruit	NOUN	bruit
fini	ADJ	fini
sera	AUX	être
.	PUNCT	.
fenêtre	NOUN	fenêtre
je	PRON	je
.	PUNCT	.
que	SCONJ	que
quelques	DET	quelque
l'	DET	le
moi	PRON	moi
moquette	NOUN	moquette
jeter	VERB	jeter
elle	PRON	lui
Il	PRON	il
peut-être	ADV	peut-être
dit	VERB	dire
plus	ADV	plus
l'	DET	le
lui	PRON	lui
,	PUNCT	,
travers	NOUN	travers
?	PUNCT	?
comme	ADP	comme
sud	NOUN	sud
ruisselantes	ADJ	ruisselant
provisions	NOUN	provision
,	PUNCT	,
a	VERB	avoir
pas	ADV	pas
est	AUX	être
,	PUNCT	,
.	PUNCT	.
a	AUX	avoir
Comment	ADV	comment
plus	ADV	plus
était	AUX	être
.	PUNCT	.
était	AUX	être
proche	ADJ	proche
Monaco	PROPN	Monaco
impression	NOUN	impression
,	PUNCT	,
absence	NOUN	absence
dit	VERB	dire
.	PUNCT	.
,	PUNCT	,
la	DET	le
nous	PRON	nous
répéta	VERB	répéter
nous	PRON	nous
mais	CCONJ	mais
tête	NOUN	tête
.	PUNCT	.
Des	DET	un
notre	DET	notre
le	DET	le
.	PUNCT	.
ai	VERB	avoir
du	ADP	de
sortit	VERB	sortir
en	PRON	en
avait	VERB	avoir
dit	VERB	dire
disparu	VERB	disparaître
sens	VERB	sentir
coucherai	VERB	coucher
ment	VERB	mentir
avaler	VERB	avaler
.	PUNCT	.
ou	CCONJ	ou
vois	VERB	voir
de	ADP	de
contera	VERB	conter
.	PUNCT	.
Mercier	PROPN	Mercier
te	PRON	te
Il	PRON	il
sortit	VERB	sortir
Les	DET	le
suivantes	PRON	suivantes
avaient	AUX	avoir
étale	VERB	étale
la	DET	le
embrasure	NOUN	embrasure
peu	ADV	peu
choses	NOUN	chose
reculèrent	VERB	reculer
dit	VERB	dire
,	PUNCT	,
papier	NOUN	papier
,	PUNCT	,
engageât	VERB	engager
mains	NOUN	main
et	CCONJ	et
première	ADJ	premier
nous	PRON	nous
caresse	NOUN	caresse
tout	ADV	tout
massepain	NOUN	massepain
n'	ADV	n'
venaient	VERB	venir
s'	PRON	se
,	PUNCT	,
écria	VERB	écrier
se	PRON	se
pour	ADP	pour
devenue	VERB	devenir
allèrent	VERB	aller
se	PRON	se
.	PUNCT	.
y	PRON	y
avaient	VERB	avoir
gâteau	NOUN	gâteau
ce	DET	ce
rue	NOUN	rue
au	ADP	au
réfléchit	VERB	réfléchir
Mercier	PROPN	Mercier
alla	VERB	aller
baiser	NOUN	baiser
Je	PRON	je
,	PUNCT	,
-ils	PRON	il
.	PUNCT	.
nous	PRON	nous
méfiance	NOUN	méfiance
quand	SCONJ	quand
qu'	SCONJ	que
ne	ADV	ne
comptes	VERB	compter
dis	VERB	dire
gâteau	NOUN	gâteau
Je	PRON	je
le	DET	le
.	PUNCT	.
rhum	NOUN	rhum
et	CCONJ	et
allez	VERB	aller
séparation	NOUN	séparation
Elle	PRON	lui
une	DET	un
s'	PRON	se
porte	NOUN	porte
pareils	ADJ	pareil
ils	PRON	il
.	PUNCT	.
celui	PRON	celui
vers	ADP	vers
un	DET	un
s'	PRON	se
m'	PRON	me
!	PUNCT	!
L'	DET	le
ses	DET	son
,	PUNCT	,
de	ADP	de
Mercier	PROPN	Mercier
en	ADP	en
Aux	ADP	à
Camier	PROPN	Camier
Tout	DET	tout
,	PUNCT	,
Camier	PROPN	Camier
où	PRON	où
Il	PRON	il
s'	PRON	se
,	PUNCT	,
torpide	ADJ	torpide
agréable	ADJ	agréable
.	PUNCT	.
embrasser	VERB	embrasser
y	PRON	y
d'	ADP	de
!	PUNCT	!
rentra	VERB	rentrer
moi	PRON	moi
Camier	PROPN	Camier
penser	VERB	penser
leva	VERB	lever
enfants	NOUN	enfant
tu	PRON	tu
de	ADP	de
,	PUNCT	,
ne	ADV	ne
et	CCONJ	et
rejetaient	VERB	rejeter
Et	CCONJ	et
-	VERB	-
veux	VERB	vouloir
à	ADP	à
Mais	CCONJ	mais
.	PUNCT	.
mangerais	VERB	manger
seras	VERB	être
se	PRON	se
quitte	VERB	quitte
,	PUNCT	,
,	PUNCT	,
à	ADP	à
place	NOUN	place
Un	DET	un
C'	PRON	ce
à	ADP	à
?	PUNCT	?
se	PRON	se
.	PUNCT	.
l'	DET	le
dirent	VERB	dire
,	PUNCT	,
mettre	VERB	mettre
comme	ADP	comme
s'	PRON	se
Mercier	PROPN	Mercier
,	PUNCT	,
pied	NOUN	pied
.	PUNCT	.
par	ADP	par
mes	DET	mon
y	PRON	y
,	PUNCT	,
larmes	NOUN	larme
sous	ADP	sous
s'	PRON	se
la	DET	le
rue	NOUN	rue
les	DET	le
se	PRON	se
es	AUX	être
il	PRON	il
Il	PRON	il
particulier	ADJ	particulier
était	AUX	être
la	DET	le
l'	DET	le
écria	VERB	écrier
Camier	PROPN	Camier
ne	ADV	ne
fait	NOUN	fait
est	AUX	être
garçon	NOUN	garçon
le	DET	le
,	PUNCT	,
.	PUNCT	.
Il	PRON	il
un	DET	un
pseudokyste	NOUN	pseudokyste
la	DET	le
voisin	ADJ	voisin
en	PRON	en
ou	CCONJ	ou
Mercier	PROPN	Mercier
non	ADV	non
.	PUNCT	.
s'	PRON	se
est	AUX	être
réflexions	NOUN	réflexion
et	CCONJ	et
en	ADP	en
regard	NOUN	regard
,	PUNCT	,
écarquillés	VERB	écarquiller
Un	DET	un
en	ADP	en
,	PUNCT	,
y	PRON	y
Et	CCONJ	et
récif	NOUN	récif
Mercier	PROPN	Mercier
les	PRON	le
,	PUNCT	,
ne	ADV	ne
estomac	NOUN	estomac
le	DET	le
mais	CCONJ	mais
!	PUNCT	!
Papa	NOUN	papa
de	ADP	de
bras	NOUN	bras
le	PRON	le
être	AUX	être
et	CCONJ	et
.	PUNCT	.
cirés	NOUN	ciré
bougea	VERB	bouger
insupportable	ADJ	insupportable
visiblement	ADV	visiblement
et	CCONJ	et
pas	ADV	pas
.	PUNCT	.
le	PRON	le
non	ADV	non
sonner	VERB	sonner
,	PUNCT	,
se	PRON	se
Attends	VERB	attendre
emplirent	VERB	emplir
pas	ADV	pas
,	PUNCT	,
,	PUNCT	,
de	ADP	de
son	DET	son
une	DET	un
et	CCONJ	et
pas	ADV	pas
Je	PRON	je
des	ADP	de
lentement	ADV	lentement
Non	ADV	non
.	PUNCT	.
regarda	VERB	regarder
étais	AUX	être
ferma	VERB	fermer
le	DET	le
et	CCONJ	et
Je	PRON	je
expulsées	VERB	expulser
,	PUNCT	,
le	DET	le
,	PUNCT	,
me	PRON	me
,	PUNCT	,
dit	VERB	dire
faut	VERB	falloir
.	PUNCT	.
je	PRON	je
un	DET	un
enfants	NOUN	enfant
s'	PRON	se
Seul	ADJ	seul
regarda	VERB	regarder
me	PRON	me
massepain	NOUN	massepain
gesticulant	VERB	gesticuler
elles	PRON	lui
Camier	PROPN	Camier
.	PUNCT	.
menace	NOUN	menace
passée	VERB	passer
-	VERB	-
disparut	VERB	disparaître
venaient	VERB	venir
se	PRON	se
le	DET	le
Camier	PROPN	Camier
sortit	VERB	sortir
afin	ADV	afin
soir	NOUN	soir
voûte	NOUN	voûte
une	DET	un
s'	PRON	se
à	ADP	à
tiens	VERB	tenir
J'	PRON	je
au	ADP	au
avec	ADP	avec
examina	VERB	examiner
plein	ADJ	plein
,	PUNCT	,
Je	PRON	je
,	PUNCT	,
.	PUNCT	.
Aux	ADP	à
dans	ADP	dans
ils	PRON	il
Mercier	PROPN	Mercier
à	ADP	à
lui	PRON	lui
écraser	VERB	écraser
bond	NOUN	bond
Mercier	PROPN	Mercier
le	PRON	le
hurla	VERB	hurler
au	ADP	au
le	PRON	le
Il	PRON	il
-moi	PRON	moi
,	PUNCT	,
Tu	PRON	tu
le	PRON	le
!	PUNCT	!
mieux	ADV	mieux
en	ADP	en
,	PUNCT	,
de	ADP	de
sa	DET	son
Mais	CCONJ	mais
tu	PRON	tu
elles	PRON	lui
.	PUNCT	.
moment	NOUN	moment
reprirent	VERB	reprendre
.	PUNCT	.
Camier	PROPN	Camier
.	PUNCT	.
pareille	ADJ	pareil
le	DET	le
Mercier	PROPN	Mercier
lui	PRON	lui
dit	VERB	dire
Car	CCONJ	car
d'	ADP	de
même	ADJ	même
est	AUX	être
Les	DET	le
.	PUNCT	.
moment	NOUN	moment
.	PUNCT	.
depuis	ADP	depuis
immobilisèrent	VERB	immobiliser
paume	NOUN	paume
kyste	NOUN	kyste
?	PUNCT	?
,	PUNCT	,
,	PUNCT	,
Camier	PROPN	Camier
fillette	NOUN	fillette
les	PRON	le
ai	VERB	avoir
Mercier	PROPN	Mercier
jointes	VERB	joindre
.	PUNCT	.
sous	ADP	sous
.	PUNCT	.
dit	VERB	dire
en	ADP	en
.	PUNCT	.
j'	PRON	je
arrière	ADV	arrière
,	PUNCT	,
les	DET	le
s'	PRON	se
-vous	PRON	vous
impressionner	VERB	impressionner
,	PUNCT	,
sortit	VERB	sortir
,	PUNCT	,
s'	PRON	se
porta	VERB	porter
on	PRON	on
,	PUNCT	,
vais	VERB	aller
Mercier	PROPN	Mercier
doigts	NOUN	doigt
?	PUNCT	?
voûte	NOUN	voûte
dit	VERB	dire
,	PUNCT	,
était	AUX	être
était	AUX	être
.	PUNCT	.
écria	VERB	écrier
infortuné	NOUN	infortuné
quelques	DET	quelque
un	DET	un
petit	ADJ	petit
dit	VERB	dire
la	DET	le
Mercier	PROPN	Mercier
massepain	NOUN	massepain
,	PUNCT	,
fâcherait	VERB	fâcher
.	PUNCT	.
est	AUX	être
ai	VERB	avoir
ose	VERB	ose
l'	DET	le
où	PRON	où
s'	PRON	se
papa	NOUN	papa
,	PUNCT	,
,	PUNCT	,
qui	PRON	qui
que	PRON	que
massepain	NOUN	massepain
Consulte	VERB	consulte
large	ADJ	large
toutes	DET	tout
de	ADP	de
eux	PRON	lui
engouffrèrent	VERB	engouffrer
moi	PRON	moi
éternel	ADJ	éternel
-il	PRON	il
fuite	NOUN	fuite
et	CCONJ	et
avenir	NOUN	avenir
que	SCONJ	que
violence	NOUN	violence
,	PUNCT	,
.	PUNCT	.
le	DET	le
s'	PRON	se
heure	NOUN	heure
deux	NUM	deux
.	PUNCT	.
qu'	PRON	qu'
dit	VERB	dire
plein	ADJ	plein
nez	NOUN	nez
sous	ADP	sous
fille	NOUN	fille
.	PUNCT	.
Camier	PROPN	Camier
avant-veille	NOUN	avant-veille
.	PUNCT	.
,	PUNCT	,
faut	VERB	falloir
tenait	VERB	tenir
mangerais	VERB	manger
ses	DET	son
et	CCONJ	et
fâcher	VERB	fâcher
portaient	VERB	porter
donc	ADV	donc
sans	ADP	sans
,	PUNCT	,
sur	ADP	sur
t'	PRON	te
la	DET	le
où	PRON	où
,	PUNCT	,
,	PUNCT	,
à	ADP	à
le	DET	le
,	PUNCT	,
moins	ADV	moins
Camier	PROPN	Camier
capuchon	NOUN	capuchon
pluie	NOUN	pluie
,	PUNCT	,
d'	ADP	de
à	ADP	à
arrêtèrent	VERB	arrêter
inquiété	VERB	inquiéter
dit	VERB	dire
un	DET	un
pour	ADP	pour
-moi	PRON	moi
yeux	NOUN	oeil
mit	VERB	mettre
qu'	SCONJ	que
!	PUNCT	!
de	ADP	de
Mercier	PROPN	Mercier
presque	ADV	presque
portait	VERB	porter
le	PRON	le
voir	VERB	voir
présent	NOUN	présent
furieux	ADJ	furieux
confondaient	VERB	confondre
que	SCONJ	que
une	DET	un
que	PRON	que
guet	NOUN	guet
sous	ADP	sous
jugeant	VERB	juger
alors	ADV	alors
il	PRON	il
.	PUNCT	.
assiette	NOUN	assiette
.	PUNCT	.
prépare	VERB	prépare
fois	NOUN	fois
.	PUNCT	.
écria	VERB	écrier
façon	NOUN	façon
pense	VERB	pense
le	DET	le
dit	VERB	dire
-il	PRON	il
sous	ADP	sous
Enfin	ADV	enfin
ai	AUX	avoir
.	PUNCT	.
Voilà	VERB	voilà
ils	PRON	il
massepain	NOUN	massepain
un	DET	un
point	NOUN	point
je	PRON	je
ensemble	ADV	ensemble
aplatit	VERB	aplatir
de	ADP	de
yeux	NOUN	oeil
Ce	PRON	ce
dans	ADP	dans
-il	PRON	il
tout	ADJ	tout
le	DET	le
,	PUNCT	,
dégagea	VERB	dégager
petit	ADJ	petit
grimaçant	VERB	grimacer
et	CCONJ	et
avant	ADJ	avant
entre	ADP	entre
fit	VERB	faire
Mercier	PROPN	Mercier
dit	VERB	dire
dit	VERB	dire
enfuirent	VERB	enfuir
main	NOUN	main
en	ADP	en
,	PUNCT	,
Mercier	PROPN	Mercier
est	AUX	être
,	PUNCT	,
trottoir	NOUN	trottoir
,	PUNCT	,
clair	ADJ	clair
-il	PRON	il
se	PRON	se
la	DET	le
à	ADP	à
.	PUNCT	.
la	PRON	le
dit	VERB	dire
nouveau	ADJ	nouveau
nouveau	ADJ	nouveau
la	DET	le
veux	VERB	vouloir
à	ADP	à
Il	PRON	il
que	PRON	que
autre	ADJ	autre
yeux	NOUN	oeil
inquiet	ADJ	inquiet
,	PUNCT	,
.	PUNCT	.
dit	VERB	dire
aller	VERB	aller
,	PUNCT	,
ferai	VERB	faire
,	PUNCT	,
un	DET	un
n'	ADV	n'
la	DET	le
quelque	DET	quelque
vit	VERB	voir
Comment	ADV	comment
si	SCONJ	si
par	ADP	par
main	NOUN	main
courant	VERB	courir
ils	PRON	il
Camier	PROPN	Camier
à	ADP	à
la	DET	le
,	PUNCT	,
Mais	CCONJ	mais
petit	ADJ	petit
,	PUNCT	,
ses	DET	son
leur	DET	leur
mit	VERB	mettre
À	ADP	à
l'	DET	le
écria	VERB	écrier
et	CCONJ	et
consulter	VERB	consulter
et	CCONJ	et
un	DET	un
,	PUNCT	,
Quoi	PRON	quoi
la	DET	le
peut-être	ADV	peut-être
plutôt	ADV	plutôt
virent	VERB	voir
défit	VERB	défaire
de	ADP	de
.	PUNCT	.
Mercier	PROPN	Mercier
dit	VERB	dire
.	PUNCT	.
rôle	NOUN	rôle
dans	ADP	dans
Les	DET	le
.	PUNCT	.
,	PUNCT	,
gâteau	NOUN	gâteau
approcha	VERB	approcher
.	PUNCT	.
et	CCONJ	et
Qu'	PRON	qu'
qui	PRON	qui
après	ADP	après
jusqu'	ADP	jusque
Camier	PROPN	Camier
sortit	VERB	sortir
disais	VERB	dire
baba	NOUN	baba
réflexions	NOUN	réflexion
toi	PRON	toi
la	DET	le
pas	ADV	pas
trempé	VERB	tremper
.	PUNCT	.
de	ADP	de
dit	VERB	dire
pas	ADV	pas
me	PRON	me
.	PUNCT	.
plus	ADV	plus
Allez	VERB	aller
.	PUNCT	.
retourna	VERB	retourner
s'	PRON	se
dit	VERB	dire
pavé	NOUN	pavé
au	ADP	au
Camier	PROPN	Camier
Levant	VERB	lever
s'	PRON	se
palpitaient	VERB	palpiter
moins	ADV	moins
allaient	VERB	aller
et	CCONJ	et
profondément	ADV	profondément
-ce	PRON	-ce
plongé	VERB	plonger
.	PUNCT	.
un	DET	un
,	PUNCT	,
la	DET	le
son	DET	son
à	ADP	à
C'	PRON	ce
qui	PRON	qui
traité	VERB	traiter
interrompues	VERB	interrompre
marcha	VERB	marcher
écria	VERB	écrier
s'	PRON	se
tous	DET	tout
son	DET	son
Calme	VERB	calme
Mercier	PROPN	Mercier
.	PUNCT	.
dit	VERB	dire
minutes	NOUN	minute
un	DET	un
leur	DET	leur
.	PUNCT	.
naturellement	ADV	naturellement
,	PUNCT	,
Camier	PROPN	Camier
Camier	PROPN	Camier
ton	DET	ton
Sinon	ADV	sinon
.	PUNCT	.
.	PUNCT	.
te	PRON	te
ailleurs	ADV	ailleurs
.	PUNCT	.
vision	NOUN	vision
Les	DET	le
chercher	VERB	chercher
garçon	NOUN	garçon
sur	ADP	sur
Mercier	PROPN	Mercier
,	PUNCT	,
coulaient	VERB	couler
,	PUNCT	,
,	PUNCT	,
Qu'	PRON	qu'
reprit	VERB	reprendre
et	CCONJ	et
et	CCONJ	et
en	ADP	en
la	DET	le
j'	PRON	je
!	PUNCT	!
ou	CCONJ	ou
un	DET	un
sur	ADP	sur
t'	PRON	te
train	NOUN	train
-t	PRON	-t
amères	ADJ	amer
?	PUNCT	?
pas	ADV	pas
noyé	NOUN	noyé
toujours	ADV	toujours
,	PUNCT	,
.	PUNCT	.
Foutez	VERB	foutre
et	CCONJ	et
crème	NOUN	crème
et	CCONJ	et
la	PRON	le
se	PRON	se
Camier	PROPN	Camier
qu'	SCONJ	que
.	PUNCT	.
que	SCONJ	que
,	PUNCT	,
comme	ADP	comme
et	CCONJ	et
réflexions	NOUN	réflexion
houle	NOUN	houle
ils	PRON	il
Mercier	PROPN	Mercier
Je	PRON	je
traverser	VERB	traverser
-en	ADV	-en
me	PRON	me
éloignaient	VERB	éloigner
mieux	ADV	mieux
ceci	PRON	ceci
dut	VERB	devoir
.	PUNCT	.
Camier	PROPN	Camier
Un	DET	un
minutes	NOUN	minute
Quant	ADV	quant
Enfin	ADV	enfin
s'	PRON	se
approcha	VERB	approcher
.	PUNCT	.
sous	ADP	sous
pas	ADV	pas
,	PUNCT	,
la	DET	le
.	PUNCT	.
tu	PRON	tu
crème	NOUN	crème
?	PUNCT	?
pluie	NOUN	pluie
regardèrent	VERB	regarder
quittons	VERB	quitter
là	ADV	là
des	DET	un
la	DET	le
tenaient	VERB	tenir
considérées	VERB	considérer
larmes	NOUN	larme
côté	NOUN	côté
Il	PRON	il
,	PUNCT	,
crème	NOUN	crème
.	PUNCT	.
ne	ADV	ne
est	AUX	être
J'	PRON	je
!	PUNCT	!
ingrat	ADJ	ingrat
-ce	PRON	-ce
une	DET	un
Camier	PROPN	Camier
maintenant	ADV	maintenant
main	NOUN	main
dit	VERB	dire
rêverie	NOUN	rêverie
tu	PRON	tu
pas	ADV	pas
Il	PRON	il
qui	PRON	qui
file	VERB	file
dans	ADP	dans
un	DET	un
petits	ADJ	petit
c'	PRON	ce
comme	ADP	comme
.	PUNCT	.
allais	VERB	aller
.	PUNCT	.
dans	ADP	dans
est	AUX	être
,	PUNCT	,
points	NOUN	point
seulement	ADV	seulement
y	PRON	y
.	PUNCT	.
latérale	ADJ	latéral
en	PRON	en
désastre	NOUN	désastre
vers	ADP	vers
point	NOUN	point
Moi	PRON	moi
sur	ADP	sur
tout	ADV	tout
en	ADP	en
dos	NOUN	dos
.	PUNCT	.
s'	PRON	se
.	PUNCT	.
toi	PRON	toi
Il	PRON	il
.	PUNCT	.
ma	DET	mon
moins	ADV	moins
,	PUNCT	,
voir	VERB	voir
trouver	VERB	trouver
va	VERB	aller
dit	VERB	dire
autre	ADJ	autre
enfants	NOUN	enfant
garçon	NOUN	garçon
,	PUNCT	,
et	CCONJ	et
?	PUNCT	?
C'	PRON	ce
.	PUNCT	.
dit	VERB	dire
fraises	NOUN	fraise
faire	AUX	faire
Camier	PROPN	Camier
recula	VERB	reculer
Camier	PROPN	Camier
.	PUNCT	.
regardaient	VERB	regarder
Mercier	PROPN	Mercier
,	PUNCT	,
passé	NOUN	passé
,	PUNCT	,
réflexions	NOUN	réflexion
suivit	VERB	suivre
,	PUNCT	,
s'	PRON	se
est	AUX	être
enfants	NOUN	enfant
Camier	PROPN	Camier
Le	DET	le
plié	VERB	plier
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
et	CCONJ	et
,	PUNCT	,
fit	AUX	faire
prunes	NOUN	prune
bientôt	ADV	bientôt
grise	ADJ	gris
.	PUNCT	.
Bonsoir	NOUN	bonsoir
