vraimententendu	VERB	vraimententendu
y	PRON	y
,	PUNCT	,
battements	NOUN	battement
.	PUNCT	.
il	PRON	il
»	PUNCT	»
plus	ADV	plus
sautait	VERB	sauter
ce	DET	ce
interdit	VERB	interdire
de	ADP	de
.	PUNCT	.
fusion	NOUN	fusion
.	PUNCT	.
porte	VERB	porte
.	PUNCT	.
répondit	VERB	répondre
notre	DET	notre
au	ADP	au
en	PRON	en
.	PUNCT	.
éclair	NOUN	éclair
Drakhane	PROPN	Drakhane
l'	DET	le
entreprit	VERB	entreprendre
l'	DET	le
avant	ADP	avant
du	ADP	de
pas	NOUN	pas
!	PUNCT	!
-elle	PRON	lui
faudrait	VERB	falloir
Sans	ADP	sans
me	PRON	me
de	ADP	de
bredouilla	VERB	bredouiller
qu'	SCONJ	que
en	ADP	en
en	PRON	en
que	SCONJ	que
toute	ADJ	tout
confuses	ADJ	confus
résultat	NOUN	résultat
sont	AUX	être
elle	PRON	lui
conversations	NOUN	conversation
Les	DET	le
et	CCONJ	et
.	PUNCT	.
place	NOUN	place
tel	ADJ	tel
Dans	ADP	dans
si	SCONJ	si
de	ADP	de
test	NOUN	test
sourds	ADJ	sourd
la	PRON	le
se	PRON	se
Stengel	PROPN	Stengel
et	CCONJ	et
tant	ADV	tant
Stengel	PROPN	Stengel
,	PUNCT	,
de	ADP	de
la	DET	le
incertitude	NOUN	incertitude
un	DET	un
,	PUNCT	,
,	PUNCT	,
homme	NOUN	homme
et	CCONJ	et
chocs	NOUN	choc
d'	ADP	de
en	ADP	en
une	DET	un
un	DET	un
les	DET	le
fini	VERB	finir
de	ADP	de
et	CCONJ	et
satanée	ADJ	sataner
ne	ADV	ne
Bess	PROPN	Bess
poupe	NOUN	poupe
d'	ADP	de
bijou	NOUN	bijou
n'	ADV	n'
pendant	ADP	pendant
En	ADP	en
Terre	NOUN	terre
sur	ADP	sur
de	ADP	de
quelques	DET	quelque
agresseur	NOUN	agresseur
tête	NOUN	tête
l'	DET	le
-	NOUN	-
et	CCONJ	et
électrons	NOUN	électron
carrure	NOUN	carrure
ne	ADV	ne
qu'	SCONJ	que
aiguille	NOUN	aiguille
,	PUNCT	,
d'	ADP	de
touches	NOUN	touche
,	PUNCT	,
à	ADP	à
à	ADP	à
côté	NOUN	côté
.	PUNCT	.
fit	VERB	faire
se	PRON	se
.	PUNCT	.
se	PRON	se
atmosphère	NOUN	atmosphère
se	PRON	se
lâcher	VERB	lâcher
.	PUNCT	.
Katzenstein	PROPN	Katzenstein
il	PRON	il
énorme	ADJ	énorme
rebondit	VERB	rebondir
Flaming	PROPN	Flaming
son	DET	son
casques	NOUN	casque
son	DET	son
un	DET	un
Flaming	PROPN	Flaming
le	DET	le
recherche	NOUN	recherche
Flaming	PROPN	Flaming
n	ADV	n
un	PRON	un
ses	DET	son
.	PUNCT	.
parlé	VERB	parler
couteau	NOUN	couteau
Glory	PROPN	Glory
moment	NOUN	moment
couleur	NOUN	couleur
jeune	ADJ	jeune
et	CCONJ	et
...	PUNCT	...
rongé	VERB	ronger
signe	NOUN	signe
déformait	VERB	déformer
de	ADP	de
à	ADP	à
rappelèrent	VERB	rappeler
Elle	PRON	lui
lui	PRON	lui
hypnotique	ADJ	hypnotique
sinistre	ADJ	sinistre
.	PUNCT	.
arracha	VERB	arracher
combinaison	NOUN	combinaison
ajusté	VERB	ajuster
a	VERB	avoir
rouille	NOUN	rouille
.	PUNCT	.
lui	PRON	lui
.	PUNCT	.
mimique	NOUN	mimique
Un	DET	un
.	PUNCT	.
se	PRON	se
bord	NOUN	bord
.	PUNCT	.
sur	ADP	sur
Glory	PROPN	Glory
devait	VERB	devoir
mais	CCONJ	mais
Et	CCONJ	et
à	ADP	à
sourire	NOUN	sourire
instant	NOUN	instant
soldats	NOUN	soldat
immédiatement	ADV	immédiatement
de	ADP	de
parcourait	VERB	parcourir
elle	PRON	lui
:	PUNCT	:
de	ADP	de
Tandis	ADV	tandis
,	PUNCT	,
il	PRON	il
Il	PRON	il
Puis	CCONJ	puis
une	DET	un
lui	PRON	lui
Katzenstein	PROPN	Katzenstein
homme	NOUN	homme
cracha	VERB	cracher
médaillon	NOUN	médaillon
élança	VERB	élancer
,	PUNCT	,
Ce	PRON	ce
l'	DET	le
le	DET	le
Bess	PROPN	Bess
peau	NOUN	peau
dont	PRON	dont
adressa	VERB	adresser
coupa	VERB	couper
un	DET	un
«	PUNCT	«
il	PRON	il
son	DET	son
tuyaux	NOUN	tuyau
soutien	NOUN	soutien
s'	PRON	se
,	PUNCT	,
.	PUNCT	.
de	ADP	de
d'	ADP	de
lui	PRON	lui
,	PUNCT	,
l'	DET	le
.	PUNCT	.
endommagés	VERB	endommager
rayon	NOUN	rayon
quelques	DET	quelque
sol	NOUN	sol
Sans	ADP	sans
une	DET	un
décida	VERB	décider
L'	DET	le
boutons	NOUN	bouton
assaut	NOUN	assaut
et	CCONJ	et
qu'	SCONJ	que
pont	NOUN	pont
valeur	NOUN	valeur
mètres	NOUN	mètre
un	DET	un
un	DET	un
je	PRON	je
rouler	VERB	rouler
des	ADP	de
vers	ADP	vers
le	PRON	le
charmant	ADJ	charmant
Ne	ADV	ne
l'	DET	le
dissimula	VERB	dissimuler
.	PUNCT	.
Glory	PROPN	Glory
avec	ADP	avec
l'	DET	le
aussi	ADV	aussi
autre	ADJ	autre
le	DET	le
à	ADP	à
brune	ADJ	brun
par	ADP	par
à	ADP	à
la	DET	le
le	DET	le
qui	PRON	qui
de	ADP	de
de	ADP	de
de	ADP	de
taillader	VERB	taillader
elle-même	PRON	lui-même
n'	ADV	n'
la	DET	le
-	NOUN	-
plus	ADV	plus
poing	NOUN	poing
contraste	NOUN	contraste
manqua	VERB	manquer
pied	NOUN	pied
un	DET	un
.	PUNCT	.
Il	PRON	il
Avant	ADP	avant
.	PUNCT	.
continua	VERB	continuer
Stengel	PROPN	Stengel
le	DET	le
métal	NOUN	métal
réussisse	VERB	réussir
du	ADP	de
où	PRON	où
au-dessus	ADV	au-dessus
examina	VERB	examiner
à	ADP	à
où	PRON	où
la	DET	le
chance	NOUN	chance
étonnement	NOUN	étonnement
d'	ADP	de
grand	ADJ	grand
vainement	ADV	vainement
de	ADP	de
l'	DET	le
radio	NOUN	radio
aux	ADP	à
!	PUNCT	!
bien	ADV	bien
mouvements	NOUN	mouvement
du	ADP	de
lancèrent	VERB	lancer
toutes	ADJ	tout
la	PRON	le
sens	NOUN	sens
de	ADP	de
.	PUNCT	.
fluide	ADJ	fluide
avec	ADP	avec
de	ADP	de
,	PUNCT	,
,	PUNCT	,
passèrent	VERB	passer
.	PUNCT	.
visage	NOUN	visage
énergie	NOUN	énergie
elle	PRON	lui
eut	VERB	avoir
dès	ADP	dès
pont	NOUN	pont
à	ADP	à
s'	PRON	se
elle	PRON	lui
ça	PRON	cela
coup	NOUN	coup
cet	DET	ce
de	ADP	de
scène	NOUN	scène
au-dessus	ADV	au-dessus
.	PUNCT	.
de	ADP	de
qu'	SCONJ	que
alla	VERB	aller
.	PUNCT	.
elle	PRON	lui
où	PRON	où
s'	PRON	se
.	PUNCT	.
ses	DET	son
justesse	NOUN	justesse
à	ADP	à
fini	VERB	finir
est	AUX	être
;	PUNCT	;
affaissa	VERB	affaisser
toute	ADJ	tout
Moon	PROPN	Moon
fut	AUX	être
elle	PRON	lui
de	ADP	de
bijou	NOUN	bijou
minutes	NOUN	minute
zone	NOUN	zone
transformateur	NOUN	transformateur
visière	NOUN	visière
,	PUNCT	,
;	PUNCT	;
.	PUNCT	.
courte	ADJ	court
se	PRON	se
entrelacs	NOUN	entrelacs
paroi	NOUN	paroi
atteignait	VERB	atteindre
dans	ADP	dans
lui	PRON	lui
jetait	VERB	jeter
la	DET	le
,	PUNCT	,
côté	NOUN	côté
Il	PRON	il
ce	PRON	ce
réussit	VERB	réussir
intervalles	NOUN	intervalle
Il	PRON	il
Bess	PROPN	Bess
or	NOUN	or
,	PUNCT	,
labyrinthe	NOUN	labyrinthe
découpait	VERB	découper
l'	DET	le
d'	ADP	de
un	DET	un
bruit	NOUN	bruit
brusquement	ADV	brusquement
proie	NOUN	proie
au	ADP	au
sa	DET	son
grouiller	VERB	grouiller
Lorsque	SCONJ	lorsque
protection	NOUN	protection
dans	ADP	dans
déjà	ADV	déjà
sinistre	ADJ	sinistre
dans	ADP	dans
;	PUNCT	;
entendit	VERB	entendre
et	CCONJ	et
ressemblait	VERB	ressembler
auparavant	ADV	auparavant
des	DET	un
un	DET	un
bonhomme	NOUN	bonhomme
,	PUNCT	,
pas	ADV	pas
elle	PRON	lui
elle	PRON	lui
trembler	VERB	trembler
dans	ADP	dans
.	PUNCT	.
lunettes	NOUN	lunette
canalisations	NOUN	canalisation
de	ADP	de
tenta	VERB	tenter
oiseau	NOUN	oiseau
n'	ADV	n'
qui	PRON	qui
secondes	NOUN	seconde
Le	DET	le
.	PUNCT	.
rouges	ADJ	rouge
haleter	VERB	haleter
au	ADP	au
le	DET	le
un	DET	un
en	ADP	en
à	ADP	à
très	ADV	très
clignotaient	VERB	clignoter
tomber	VERB	tomber
va	VERB	aller
laser	NOUN	laser
se	PRON	se
à	ADP	à
énorme	ADJ	énorme
de	ADP	de
—	PUNCT	—
cette	DET	ce
morceau	NOUN	morceau
peu	ADV	peu
assaillant	NOUN	assaillant
et	CCONJ	et
chemin	NOUN	chemin
à	ADP	à
en	ADP	en
Flaming	PROPN	Flaming
—	PUNCT	—
gémissement	NOUN	gémissement
le	DET	le
supérieur	ADJ	supérieur
.	PUNCT	.
elle	PRON	lui
exotique	ADJ	exotique
tripoter	VERB	tripoter
contractèrent	VERB	contracter
son	DET	son
,	PUNCT	,
la	DET	le
ovale	ADJ	ovale
.	PUNCT	.
.	PUNCT	.
avec	ADP	avec
pas	ADV	pas
Mais	CCONJ	mais
,	PUNCT	,
flux	NOUN	flux
tenait	VERB	tenir
elle	PRON	lui
Les	DET	le
.	PUNCT	.
jeta	VERB	jeter
Quelque	DET	quelque
eut	AUX	avoir
—	PUNCT	—
il	PRON	il
«	PUNCT	«
fut	AUX	être
son	DET	son
il	PRON	il
nécessaire	ADJ	nécessaire
.	PUNCT	.
poings	NOUN	poing
véhémence	NOUN	véhémence
balança	VERB	balancer
Mon	DET	mon
près	ADV	près
A	ADP	à
la	DET	le
ordonna	VERB	ordonner
Katzenstein	PROPN	Katzenstein
elle	PRON	lui
homme	NOUN	homme
avait	VERB	avoir
moment	NOUN	moment
réguliers	ADJ	régulier
l'	DET	le
la	DET	le
tempes	NOUN	tempe
dans	ADP	dans
à	ADP	à
«	PUNCT	«
paroi	NOUN	paroi
,	PUNCT	,
prendre	VERB	prendre
de	ADP	de
sa	DET	son
inquiétante	ADJ	inquiétant
jais	NOUN	jais
avec	ADP	avec
la	DET	le
,	PUNCT	,
.	PUNCT	.
la	DET	le
,	PUNCT	,
Commandante	NOUN	commandant
l'	DET	le
voyants	NOUN	voyant
Ses	DET	son
services	NOUN	service
du	ADP	de
fut	AUX	être
hyper-espace	NOUN	hyper-espace
était	AUX	être
qui	PRON	qui
de	ADP	de
,	PUNCT	,
la	DET	le
du	ADP	de
et	CCONJ	et
une	DET	un
chose	NOUN	chose
,	PUNCT	,
qu'	SCONJ	que
coup	NOUN	coup
Un	DET	un
saisit	VERB	saisir
laissa	VERB	laisser
.	PUNCT	.
à	ADP	à
technicien	NOUN	technicien
son	DET	son
entendre	VERB	entendre
jusqu'	ADP	jusque
Recroquevillée	VERB	recroqueviller
du	ADP	de
endroit	NOUN	endroit
avec	ADP	avec
Prophétesse	NOUN	prophète
un	DET	un
.	PUNCT	.
était	AUX	être
la	DET	le
écrouler	VERB	écrouler
Elle	PRON	lui
un	DET	un
.	PUNCT	.
mortel	ADJ	mortel
l'	PRON	l'
A	ADP	à
quelques	DET	quelque
et	CCONJ	et
Elle	PRON	lui
avec	ADP	avec
poignet	NOUN	poignet
enfin	ADV	enfin
de	ADP	de
obscurité	NOUN	obscurité
ordres	NOUN	ordre
technicien	NOUN	technicien
»	PUNCT	»
plein	ADJ	plein
hâte	NOUN	hâte
contre-attaqua	VERB	contre-attaquer
—	PUNCT	—
laser	NOUN	laser
était	AUX	être
d'	ADP	de
Bess	PROPN	Bess
l'	PRON	l'
vraiment	ADV	vraiment
»	PUNCT	»
de	ADP	de
que	SCONJ	que
main	NOUN	main
'	ADV	'
discutait	VERB	discuter
,	PUNCT	,
son	DET	son
Il	PRON	il
corps	NOUN	corps
cette	DET	ce
en	ADP	en
le	DET	le
à	ADP	à
brilla	VERB	briller
glisser	VERB	glisser
était	VERB	être
pour	ADP	pour
Commandante	NOUN	commandant
.	PUNCT	.
un	DET	un
faire	AUX	faire
se	PRON	se
bondir	VERB	bondir
la	DET	le
.	PUNCT	.
.	PUNCT	.
les	DET	le
Elle	PRON	lui
disparut	VERB	disparaître
Flaming	PROPN	Flaming
de	ADP	de
passagers	NOUN	passager
fin	ADJ	fin
main	NOUN	main
,	PUNCT	,
tuyaux	NOUN	tuyau
pistolet	NOUN	pistolet
que	SCONJ	que
aucune	DET	aucun
des	DET	un
lui	PRON	lui
se	PRON	se
portée	NOUN	portée
sentiment	NOUN	sentiment
homme	NOUN	homme
ses	DET	son
bref	ADJ	bref
Moon	PROPN	Moon
qui	PRON	qui
réapparut	VERB	réapparaître
Bess	PROPN	Bess
elle-même	PRON	lui-même
long	ADJ	long
.	PUNCT	.
il	PRON	il
portait	VERB	porter
ses	DET	son
main	NOUN	main
L'	DET	le
fait	NOUN	fait
rouge	NOUN	rouge
laissait	VERB	laisser
,	PUNCT	,
elle	PRON	lui
,	PUNCT	,
,	PUNCT	,
releva	VERB	relever
entreprit	VERB	entreprendre
se	PRON	se
le	DET	le
»	PUNCT	»
,	PUNCT	,
sembla	VERB	sembler
alors	ADV	alors
aussi	ADV	aussi
que	SCONJ	que
ce	PRON	ce
partie	NOUN	partie
il	PRON	il
tête	NOUN	tête
lame	NOUN	lame
,	PUNCT	,
psychonaute	NOUN	psychonaute
la	DET	le
contre	ADP	contre
son	DET	son
d'	ADP	de
précis	ADJ	précis
.	PUNCT	.
effrayé	VERB	effrayer
les	DET	le
de	ADP	de
le	DET	le
et	CCONJ	et
Ce	PRON	ce
Flaming	PROPN	Flaming
quelques	DET	quelque
une	DET	un
de	ADP	de
jeune	ADJ	jeune
oscilla	VERB	osciller
un	DET	un
s'	PRON	se
lui	PRON	lui
du	ADP	de
de	ADP	de
la	DET	le
tomba	VERB	tomber
indiquant	VERB	indiquer
son	DET	son
,	PUNCT	,
.	PUNCT	.
Un	DET	un
avec	ADP	avec
Alertée	VERB	alerter
tout	ADV	tout
vaisseau	NOUN	vaisseau
des	ADP	de
de	ADP	de
un	DET	un
que	SCONJ	que
pressa	VERB	presser
par	ADP	par
arc-en-ciel	NOUN	arc-en-ciel
sol	NOUN	sol
se	PRON	se
brûleur	NOUN	brûleur
et	CCONJ	et
Flaming	PROPN	Flaming
.	PUNCT	.
homme	NOUN	homme
avait	AUX	avoir
éviter	VERB	éviter
la	DET	le
Aussitôt	ADV	aussitôt
la	DET	le
présence	NOUN	présence
avertissement	NOUN	avertissement
revint	VERB	revenir
approuver	VERB	approuver
avant	ADJ	avant
à	ADP	à
précipita	VERB	précipiter
de	ADP	de
le	DET	le
et	CCONJ	et
La	DET	le
Au	ADP	au
et	CCONJ	et
»	PUNCT	»
ombre	NOUN	ombre
détacher	VERB	détacher
malaise	NOUN	malaise
plongea	VERB	plonger
elle	PRON	lui
Bess	PROPN	Bess
se	PRON	se
femme	NOUN	femme
descente	NOUN	descente
avec	ADP	avec
sécurité	NOUN	sécurité
ça	PRON	cela
un	DET	un
.	PUNCT	.
.	PUNCT	.
et	CCONJ	et
endroits	NOUN	endroit
Quand	SCONJ	quand
affairé	VERB	affairer
des	ADP	de
à	ADP	à
la	DET	le
l'	DET	le
par	ADP	par
tuyauterie	NOUN	tuyauterie
laser	NOUN	laser
pas	ADV	pas
trajectoire	NOUN	trajectoire
,	PUNCT	,
infrastructure	NOUN	infrastructure
.	PUNCT	.
l'	DET	le
de	ADP	de
qui	PRON	qui
de	ADP	de
l'	DET	le
remarqua	VERB	remarquer
et	CCONJ	et
L'	DET	le
.	PUNCT	.
temps	NOUN	temps
,	PUNCT	,
couleurs	NOUN	couleur
était	AUX	être
,	PUNCT	,
appelait	VERB	appeler
.	PUNCT	.
vague	ADJ	vague
échelon	NOUN	échelon
de	ADP	de
panneau	NOUN	panneau
soldats	NOUN	soldat
fini	VERB	finir
lui	PRON	lui
traits	NOUN	trait
la	DET	le
visage	NOUN	visage
violence	NOUN	violence
à	ADP	à
Chacun	PRON	chacun
premiers	ADJ	premier
courut	VERB	courir
et	CCONJ	et
D'	ADP	de
elle	PRON	lui
.	PUNCT	.
Il	PRON	il
mettait	VERB	mettre
assombrissait	VERB	assombrir
du	ADP	de
Moon	PROPN	Moon
avec	ADP	avec
,	PUNCT	,
.	PUNCT	.
grimper	VERB	grimper
de	ADP	de
bras	NOUN	bras
la	DET	le
instinctivement	ADV	instinctivement
C'	PRON	ce
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
remarqua	VERB	remarquer
dressait	VERB	dresser
était	AUX	être
tout	ADV	tout
,	PUNCT	,
psy	NOUN	psy
pas	NOUN	pas
furieuse	ADJ	furieux
Elle	PRON	lui
café	NOUN	café
pensa	VERB	penser
réalité	NOUN	réalité
son	DET	son
de	ADP	de
contact	NOUN	contact
instant	NOUN	instant
étincela	VERB	étinceler
Sa	DET	son
la	DET	le
Bess	PROPN	Bess
ses	DET	son
grogna	VERB	grogner
en	ADP	en
le	PRON	le
visage	NOUN	visage
le	DET	le
.	PUNCT	.
dans	ADP	dans
derrière	ADP	derrière
Elle	PRON	lui
Bess	PROPN	Bess
feu	NOUN	feu
saisissant	ADJ	saisissant
sur	ADP	sur
formait	VERB	former
aussi	ADV	aussi
!	PUNCT	!
presque	ADV	presque
chonaute	NOUN	chonaute
atteindre	VERB	atteindre
son	DET	son
Mais	CCONJ	mais
quelques	DET	quelque
brune	ADJ	brun
campé	VERB	camper
sixième	ADJ	sixième
impression	NOUN	impression
contre	ADP	contre
de	ADP	de
la	DET	le
.	PUNCT	.
,	PUNCT	,
!	PUNCT	!
Une	DET	un
tenait	VERB	tenir
avant	ADJ	avant
uniforme	NOUN	uniforme
.	PUNCT	.
.	PUNCT	.
teint	NOUN	teint
piliers	NOUN	pilier
de	ADP	de
Le	DET	le
charger	VERB	charger
de	ADP	de
dans	ADP	dans
la	DET	le
salua	VERB	saluer
une	DET	un
Soudain	ADV	soudain
des	ADP	de
nouveau	ADJ	nouveau
de	ADP	de
oreille	NOUN	oreille
Flaming	PROPN	Flaming
secondes	NOUN	seconde
la	DET	le
un	DET	un
L'	DET	le
la	DET	le
peau	NOUN	peau
une	DET	un
herculéens	ADJ	herculéen
!	PUNCT	!
alors	ADV	alors
.	PUNCT	.
elle	PRON	lui
l'	PRON	l'
autour	ADV	autour
du	ADP	de
,	PUNCT	,
à	ADP	à
front	NOUN	front
Visiblement	ADV	visiblement
parut	VERB	paraître
rouille	NOUN	rouille
qu'	SCONJ	que
les	DET	le
la	DET	le
d'	ADP	de
roulait	VERB	rouler
il	PRON	il
à	ADP	à
petit	ADJ	petit
!	PUNCT	!
pendait	VERB	pendre
or	NOUN	or
s'	PRON	se
secoua	VERB	secouer
son	DET	son
.	PUNCT	.
Dans	ADP	dans
souplesse	NOUN	souplesse
tout	ADV	tout
un	DET	un
de	ADP	de
nette	ADJ	net
repéra	VERB	repérer
sur	ADP	sur
passa	VERB	passer
terre	NOUN	terre
forme	NOUN	forme
noir	NOUN	noir
ingénieur	NOUN	ingénieur
se	PRON	se
reflets	NOUN	reflet
Elle	PRON	lui
vert	NOUN	vert
voilà	VERB	voilà
Moon	PROPN	Moon
contrôle	NOUN	contrôle
le	DET	le
craquement	NOUN	craquement
—	PUNCT	—
en	ADP	en
venait	VERB	venir
à	ADP	à
.	PUNCT	.
lui	PRON	lui
elle	PRON	lui
d'	ADP	de
Mais	CCONJ	mais
comme	ADP	comme
son	DET	son
.	PUNCT	.
de	ADP	de
,	PUNCT	,
sur	ADP	sur
fut	AUX	être
sur	ADP	sur
de	ADP	de
,	PUNCT	,
collier	NOUN	collier
Elle	PRON	lui
écrasa	VERB	écraser
malheur	NOUN	malheur
de	ADP	de
effet	NOUN	effet
haine	NOUN	haine
avec	ADP	avec
à	ADP	à
il	PRON	il
à	ADP	à
était	AUX	être
échelle	NOUN	échelle
Katzenstein	PROPN	Katzenstein
d'	ADP	de
Au	ADP	au
impressionnante	ADJ	impressionnant
tout	ADV	tout
ingénieur	NOUN	ingénieur
dans	ADP	dans
,	PUNCT	,
pensa	VERB	penser
lunettes	NOUN	lunette
arme	NOUN	arme
Prêt	ADJ	prêt
qu'	SCONJ	que
femme	NOUN	femme
,	PUNCT	,
un	DET	un
répondit	VERB	répondre
l'	DET	le
yeux	NOUN	oeil
par	ADP	par
son	DET	son
hurlant	VERB	hurler
d'	ADP	de
technicien	NOUN	technicien
décolleté	ADJ	décolleté
la	DET	le
presque	ADV	presque
l'	DET	le
clin	NOUN	clin
visible	ADJ	visible
.	PUNCT	.
La	DET	le
illumina	VERB	illuminer
abri	NOUN	abri
en	ADP	en
en	ADP	en
agresseur	NOUN	agresseur
rayon	NOUN	rayon
laser	NOUN	laser
au-dessus	ADV	au-dessus
coups	NOUN	coup
se	PRON	se
œil	NOUN	œil
.	PUNCT	.
le	PRON	le
alors	ADV	alors
,	PUNCT	,
releva	VERB	relever
perdre	VERB	perdre
un	DET	un
de	ADP	de
...	PUNCT	...
de	ADP	de
couteau	NOUN	couteau
les	DET	le
de	ADP	de
puis	CCONJ	puis
mit	VERB	mettre
la	DET	le
de	ADP	de
elle	PRON	lui
vivant	ADJ	vivant
Bess	PROPN	Bess
satisfaction	NOUN	satisfaction
des	ADP	de
par	ADP	par
,	PUNCT	,
ses	DET	son
énorme	ADJ	énorme
qui	PRON	qui
femme	NOUN	femme
sur	ADP	sur
Glory	PROPN	Glory
en	ADP	en
Et	CCONJ	et
.	PUNCT	.
.	PUNCT	.
sur	ADP	sur
blanc	ADJ	blanc
le	DET	le
ce	DET	ce
tuyau	NOUN	tuyau
l'	DET	le
vit	VERB	voir
plusieurs	DET	plusieurs
,	PUNCT	,
Bess	PROPN	Bess
esquiva	VERB	esquiver
tout	ADJ	tout
grâce	NOUN	grâce
,	PUNCT	,
un	DET	un
L'	DET	le
pièce	NOUN	pièce
tirez	VERB	tirer
accès	NOUN	accès
agir	VERB	agir
sa	DET	son
,	PUNCT	,
de	ADP	de
coquette	ADJ	coquet
présent	NOUN	présent
avant	ADJ	avant
Flaming	PROPN	Flaming
rongée	VERB	ronger
elle	PRON	lui
des	ADP	de
de	ADP	de
.	PUNCT	.
McLasky	PROPN	McLasky
le	DET	le
agenouilla	VERB	agenouiller
était	AUX	être
un	DET	un
qu'	SCONJ	que
calée	VERB	caler
d'	ADP	de
agit	VERB	agir
peuvent	VERB	pouvoir
étonnement	NOUN	étonnement
que	SCONJ	que
Son	DET	son
.	PUNCT	.
semblait	VERB	sembler
interrompit	VERB	interrompre
?	PUNCT	?
autres	ADJ	autre
.	PUNCT	.
-elle	PRON	lui
visage	NOUN	visage
de	ADP	de
je	PRON	je
serait	AUX	être
avant	ADP	avant
c'	PRON	ce
Flaming	PROPN	Flaming
toujours	ADV	toujours
un	DET	un
mon	DET	mon
dit	VERB	dire
étrange	ADJ	étrange
a	VERB	avoir
,	PUNCT	,
L'	DET	le
,	PUNCT	,
passa	VERB	passer
dans	ADP	dans
sourde	ADJ	sourd
connais	VERB	connaître
y	PRON	y
contrôle	NOUN	contrôle
il	PRON	il
ne	ADV	ne
Commandante	NOUN	commandant
agissiez	VERB	agir
pas	ADV	pas
,	PUNCT	,
qui	PRON	qui
ingénieur	NOUN	ingénieur
protesta	VERB	protester
certain	ADJ	certain
lui	PRON	lui
.	PUNCT	.
de	ADP	de
,	PUNCT	,
terroristes	NOUN	terroriste
devoir	NOUN	devoir
en	PRON	en
savons	VERB	savoir
où	PRON	où
-t	PRON	-t
,	PUNCT	,
Les	DET	le
lieu	NOUN	lieu
suspects	NOUN	suspect
examina	VERB	examiner
fit	VERB	faire
et	CCONJ	et
vous	PRON	vous
firent	AUX	faire
cheveux	NOUN	cheveu
Apparemment	ADV	apparemment
service	NOUN	service
de	ADP	de
tire	VERB	tire
c'	PRON	ce
et	CCONJ	et
conseils	NOUN	conseil
«	PUNCT	«
fait	VERB	faire
Il	PRON	il
être	AUX	être
.	PUNCT	.
.	PUNCT	.
dément	NOUN	dément
découvrant	VERB	découvrir
eu	VERB	avoir
déjà	ADV	déjà
Je	PRON	je
-ce	PRON	-ce
Le	DET	le
avec	ADP	avec
?	PUNCT	?
.	PUNCT	.
à	ADP	à
l'	DET	le
petits	ADJ	petit
groupe	NOUN	groupe
fugitifs	NOUN	fugitif
elle	PRON	lui
.	PUNCT	.
je	PRON	je
.	PUNCT	.
»	PUNCT	»
cadavre	NOUN	cadavre
vous	PRON	vous
tout	ADJ	tout
,	PUNCT	,
ennemi	NOUN	ennemi
prophétesse	NOUN	prophète
une	DET	un
Le	DET	le
l'	PRON	l'
»	PUNCT	»
,	PUNCT	,
Bess	PROPN	Bess
joué	VERB	jouer
concluez	VERB	conclure
ce	DET	ce
Le	DET	le
de	ADP	de
une	DET	un
ait	VERB	avoir
?	PUNCT	?
d'	ADP	de
?	PUNCT	?
Et	CCONJ	et
appartenait	VERB	appartenir
qui	PRON	qui
répondit	VERB	répondre
lui	PRON	lui
de	ADP	de
Il	PRON	il
avez	AUX	avoir
d'	ADP	de
l'	DET	le
mort	ADJ	mort
personnellement	ADV	personnellement
.	PUNCT	.
avait	AUX	avoir
et	CCONJ	et
écouter	VERB	écouter
?	PUNCT	?
téléporter	VERB	téléporter
sur	ADP	sur
—	PUNCT	—
avais	VERB	avoir
Je	PRON	je
ceux	PRON	celui
tueur	NOUN	tueur
vous	PRON	vous
l'	DET	le
dizaine	NOUN	dizaine
ses	DET	son
—	PUNCT	—
remarqua	VERB	remarquer
vous	PRON	vous
Les	DET	le
un	DET	un
amis	NOUN	ami
à	ADP	à
n'	ADV	n'
mes	DET	mon
Katzenstein	PROPN	Katzenstein
-il	PRON	il
?	PUNCT	?
technicien	NOUN	technicien
à	ADP	à
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
corps	NOUN	corps
gêner	VERB	gêner
milieu	NOUN	milieu
plus	ADV	plus
comme	ADP	comme
nous	PRON	nous
froide	ADJ	froid
Moon	PROPN	Moon
Commandante	NOUN	commandant
demanda	VERB	demander
.	PUNCT	.
dire	VERB	dire
il	PRON	il
l'	DET	le
vaisseau	NOUN	vaisseau
homme	NOUN	homme
un	PRON	un
,	PUNCT	,
peut-être	ADV	peut-être
de	ADP	de
laser	NOUN	laser
même	ADJ	même
type	NOUN	type
entendre	VERB	entendre
et	CCONJ	et
de	ADP	de
signe	NOUN	signe
deuxième	ADJ	deuxième
.	PUNCT	.
au	ADP	au
quelque	DET	quelque
»	PUNCT	»
:	PUNCT	:
,	PUNCT	,
rangea	VERB	ranger
nous	PRON	nous
expression	NOUN	expression
,	PUNCT	,
des	ADP	de
de	ADP	de
!	PUNCT	!
le	DET	le
ça	PRON	cela
il	PRON	il
pas	ADV	pas
un	DET	un
encore	ADV	encore
son	DET	son
il	PRON	il
Bess	PROPN	Bess
agent	NOUN	agent
ne	ADV	ne
son	DET	son
coupés	VERB	couper
assassin	NOUN	assassin
que	SCONJ	que
de	ADP	de
dit	VERB	dire
et	CCONJ	et
est	VERB	être
se	PRON	se
surprise	NOUN	surprise
avait	AUX	avoir
comme	ADP	comme
Moi	PRON	moi
déjà	ADV	déjà
air	NOUN	air
