regarder	VERB	regarder
frais	NOUN	frais
,	PUNCT	,
la	DET	le
.	PUNCT	.
imagination	NOUN	imagination
il	PRON	il
tu	PRON	tu
veux	VERB	vouloir
.	PUNCT	.
de	ADP	de
.	PUNCT	.
dans	ADP	dans
,	PUNCT	,
demanda	VERB	demander
,	PUNCT	,
se	PRON	se
,	PUNCT	,
mit	VERB	mettre
autres	NOUN	autre
enfant	NOUN	enfant
Oui	ADV	oui
pièces	NOUN	pièce
mains	NOUN	main
importe	VERB	importe
cela	PRON	cela
-ce	PRON	-ce
permis	VERB	permettre
,	PUNCT	,
mon	DET	mon
Massimo	PROPN	Massimo
se	PRON	se
pas	ADV	pas
baisse	VERB	baisse
Silvio	PROPN	Silvio
tu	PRON	tu
manière	NOUN	manière
rassit	VERB	rassir
inquiet	ADJ	inquiet
est	AUX	être
au	ADP	au
-	PUNCT	-
Angelino	PROPN	Angelino
toutes	ADJ	tout
pas	ADV	pas
développer	VERB	développer
pas	ADV	pas
ce	PRON	ce
Il	PRON	il
la	DET	le
dit	VERB	dire
.	PUNCT	.
cafés	NOUN	café
n'	ADV	n'
cela	PRON	cela
mais	CCONJ	mais
son	DET	son
amis	NOUN	ami
-	PUNCT	-
Silvio	PROPN	Silvio
d'	ADP	de
n'	ADV	n'
la	DET	le
et	CCONJ	et
derrière	ADP	derrière
aménager	VERB	aménager
sans	ADP	sans
on	PRON	on
de	ADP	de
son	DET	son
demain	ADV	demain
mille	NUM	mille
De	ADP	de
mises	VERB	mettre
es	AUX	être
un	DET	un
locaux	ADJ	local
.	PUNCT	.
dans	ADP	dans
premiers	ADJ	premier
s'	PRON	se
éponger	VERB	éponger
une	DET	un
.	PUNCT	.
.	PUNCT	.
plat	NOUN	plat
.	PUNCT	.
psychologique	ADJ	psychologique
,	PUNCT	,
.	PUNCT	.
qui	PRON	qui
cris	NOUN	cri
prit	VERB	prendre
tu	PRON	tu
Le	DET	le
à	ADP	à
un	DET	un
sommes	VERB	être
que	ADV	que
,	PUNCT	,
heure	NOUN	heure
tu	PRON	tu
violence	NOUN	violence
Les	DET	le
passes	VERB	passer
fruit	NOUN	fruit
tabacs	NOUN	tabac
?	PUNCT	?
sais	VERB	savoir
,	PUNCT	,
endormit	VERB	endormir
pactole	NOUN	pactole
de	ADP	de
gamine	NOUN	gamin
Toi	PRON	toi
revendent	VERB	revendre
de	ADP	de
Je	PRON	je
mur	NOUN	mur
ne	ADV	ne
-	PUNCT	-
à	ADP	à
,	PUNCT	,
pas	ADV	pas
un	DET	un
l'	DET	le
présenta	VERB	présenter
long	ADJ	long
fourguer	VERB	fourguer
.	PUNCT	.
frappé	VERB	frapper
machine	NOUN	machine
gros	ADJ	gros
ils	PRON	il
car	CCONJ	car
-	PUNCT	-
bouche	NOUN	bouche
,	PUNCT	,
de	ADP	de
-	PUNCT	-
la	DET	le
et	CCONJ	et
d'	ADP	de
qui	PRON	qui
doivent	VERB	devoir
on	PRON	on
numéro	NOUN	numéro
ses	DET	son
m'	PRON	me
faudrait	VERB	falloir
dans	ADP	dans
.	PUNCT	.
Tu	PRON	tu
couteaux	NOUN	couteau
gosse	NOUN	gosse
tendresse	NOUN	tendresse
.	PUNCT	.
intelligence	NOUN	intelligence
,	PUNCT	,
la	DET	le
Il	PRON	il
!	PUNCT	!
écoute	NOUN	écoute
.	PUNCT	.
pour	ADP	pour
grand-mère	NOUN	grand-mère
se	PRON	se
dingue	ADJ	dingue
se	PRON	se
est-elle	PRON	est-elle
Il	PRON	il
fit	AUX	faire
dis	VERB	dire
faux	ADJ	faux
.	PUNCT	.
plus	ADV	plus
de	ADP	de
convenaient	VERB	convenir
à	ADP	à
car	CCONJ	car
de	ADP	de
et	CCONJ	et
comment	ADV	comment
prix	NOUN	prix
laissa	VERB	laisser
mal	NOUN	mal
il	PRON	il
sceptique	ADJ	sceptique
dans	ADP	dans
,	PUNCT	,
sa	DET	son
tu	PRON	tu
les	PRON	le
scandale	NOUN	scandale
publicité	NOUN	publicité
Ne	ADV	ne
du	ADP	de
tête	NOUN	tête
il	PRON	il
Pas	ADV	pas
,	PUNCT	,
paiera	VERB	payer
l'	PRON	l'
.	PUNCT	.
agacé	VERB	agacer
vous	PRON	vous
la	DET	le
tout	ADV	tout
s'	PRON	se
?	PUNCT	?
dans	ADP	dans
par	ADP	par
mauvaise	ADJ	mauvais
du	ADP	de
pousse	VERB	pousse
malades	NOUN	malade
qu'	PRON	qu'
répondit	VERB	répondre
on	PRON	on
comme	ADP	comme
besoin	NOUN	besoin
le	DET	le
devait	VERB	devoir
pas	ADV	pas
plus	ADV	plus
tapait	VERB	taper
le	DET	le
me	PRON	me
ai	AUX	avoir
Un	DET	un
s'	PRON	se
-	PUNCT	-
le	DET	le
peu	ADV	peu
justifie	VERB	justifier
elle	PRON	lui
.	PUNCT	.
plus	ADV	plus
,	PUNCT	,
pas	ADV	pas
avez	AUX	avoir
la	PRON	le
mot	NOUN	mot
.	PUNCT	.
et	CCONJ	et
.	PUNCT	.
pas	ADV	pas
le	DET	le
de	ADP	de
nous	PRON	nous
lors	ADV	lors
j'	PRON	je
que	SCONJ	que
vers	ADP	vers
vieille	ADJ	vieux
Pas	ADV	pas
?	PUNCT	?
que	SCONJ	que
absolu	NOUN	absolu
sa	DET	son
du	ADP	de
couteaux	NOUN	couteau
rire	VERB	rire
de	ADP	de
est	VERB	être
!	PUNCT	!
Quand	SCONJ	quand
est	AUX	être
,	PUNCT	,
et	CCONJ	et
près	ADV	près
un	DET	un
offrir	VERB	offrir
qu'	SCONJ	que
malade	ADJ	malade
qu'	SCONJ	que
.	PUNCT	.
femmes	NOUN	femme
cria	VERB	crier
imaginaire	NOUN	imaginaire
plus	ADV	plus
distribution	NOUN	distribution
presque	ADV	presque
terre	NOUN	terre
.	PUNCT	.
gros	PRON	gros
,	PUNCT	,
?	PUNCT	?
dit	VERB	dire
supplémentaires	ADJ	supplémentaire
demande	NOUN	demande
,	PUNCT	,
S'	SCONJ	s'
peau	NOUN	peau
une	DET	un
Un	DET	un
plus	ADV	plus
est	AUX	être
percepteurs	NOUN	percepteur
mains	NOUN	main
,	PUNCT	,
son	DET	son
comment	ADV	comment
circuit	NOUN	circuit
devrons	VERB	devoir
les	PRON	le
tout	DET	tout
les	DET	le
premier	ADJ	premier
.	PUNCT	.
qui	PRON	qui
.	PUNCT	.
et	CCONJ	et
surfaces	NOUN	surface
gros	NOUN	gros
brutalement	ADV	brutalement
nom	NOUN	nom
on	PRON	on
à	ADP	à
et	CCONJ	et
était	AUX	être
.	PUNCT	.
,	PUNCT	,
l'	PRON	l'
lires	NOUN	lire
par	ADP	par
?	PUNCT	?
et	CCONJ	et
dis	VERB	dire
tout	ADJ	tout
regardaient	VERB	regarder
comme	ADP	comme
pas	NOUN	pas
:	PUNCT	:
revint	VERB	revenir
par	ADP	par
qu'	ADV	qu'
la	DET	le
demande	NOUN	demande
gros	PRON	gros
silence	NOUN	silence
élevé	ADJ	élevé
plutôt	ADV	plutôt
,	PUNCT	,
tête	NOUN	tête
comment	ADV	comment
le	DET	le
paie	VERB	payer
tu	PRON	tu
et	CCONJ	et
coucher	VERB	coucher
toile	NOUN	toile
tranche	NOUN	tranche
pas	ADV	pas
espace	NOUN	espace
le	PRON	le
les	DET	le
ne	ADV	ne
gros	ADJ	gros
mille	PRON	mille
tellement	ADV	tellement
.	PUNCT	.
à	ADP	à
-	PUNCT	-
-	PUNCT	-
.	PUNCT	.
a	VERB	avoir
répondit	VERB	répondre
vitesse	NOUN	vitesse
se	PRON	se
flamands	ADJ	flamand
-	PUNCT	-
sais	VERB	savoir
horreurs	NOUN	horreur
souleva	VERB	soulever
.	PUNCT	.
.	PUNCT	.
ne	ADV	ne
par	ADP	par
trouve	VERB	trouve
vous	PRON	vous
se	PRON	se
jours	NOUN	jour
copains	NOUN	copain
la	DET	le
,	PUNCT	,
cela	PRON	cela
se	PRON	se
on	PRON	on
ou	CCONJ	ou
Maintenant	ADV	maintenant
personnes	NOUN	personne
Massimo	PROPN	Massimo
.	PUNCT	.
c'	PRON	ce
basses	ADJ	bas
le	DET	le
la	DET	le
Mais	CCONJ	mais
les	DET	le
-	PUNCT	-
et	CCONJ	et
Massimo	PROPN	Massimo
s'	PRON	se
La	DET	le
il	PRON	il
explosion	NOUN	explosion
du	ADP	de
salon	NOUN	salon
ces	DET	ce
rapport	NOUN	rapport
prix	NOUN	prix
dame	NOUN	dame
une	DET	un
des	DET	un
tue	VERB	taire
où	ADV	où
-	PRON	-
dans	ADP	dans
et	CCONJ	et
à	ADP	à
vente	NOUN	vente
y	PRON	y
,	PUNCT	,
Tu	PRON	tu
à	ADP	à
centaines	NOUN	centaine
pas	ADV	pas
bien	ADV	bien
se	PRON	se
Après	ADP	après
ces	DET	ce
dit	VERB	dire
plus	ADV	plus
.	PUNCT	.
pour	ADP	pour
soit	VERB	être
le	DET	le
...	PUNCT	...
heure	NOUN	heure
-	PUNCT	-
tu	PRON	tu
repérer	VERB	repérer
une	DET	un
tout	ADV	tout
Comment	ADV	comment
.	PUNCT	.
Massimo	PROPN	Massimo
Silvio	PROPN	Silvio
.	PUNCT	.
suisses	ADJ	suisse
les	DET	le
.	PUNCT	.
jeux	NOUN	jeu
que	SCONJ	que
dit	VERB	dire
me	PRON	me
fais	VERB	faire
de	ADP	de
Mais	CCONJ	mais
de	ADP	de
expliqua	VERB	expliquer
-	PUNCT	-
ne	ADV	ne
de	ADP	de
,	PUNCT	,
la	DET	le
arrive	VERB	arrive
vérifié	VERB	vérifier
de	ADP	de
siffler	VERB	siffler
gros	ADJ	gros
la	DET	le
et	CCONJ	et
a	VERB	avoir
et	CCONJ	et
compris	VERB	comprendre
en	PRON	en
le	DET	le
nous	PRON	nous
blablates	VERB	blablater
quelques	DET	quelque
Les	DET	le
gamine	NOUN	gamin
Tu	PRON	tu
.	PUNCT	.
lapin	NOUN	lapin
l'	PRON	l'
cher	ADJ	cher
faire	AUX	faire
qu'	PRON	qu'
quoi	PRON	quoi
ne	ADV	ne
à	ADP	à
,	PUNCT	,
aller	VERB	aller
trois	NUM	trois
,	PUNCT	,
total	ADJ	total
Dieu	PROPN	Dieu
et	CCONJ	et
pas	NOUN	pas
,	PUNCT	,
.	PUNCT	.
La	DET	le
que	SCONJ	que
un	DET	un
échapper	VERB	échapper
trompe	VERB	trompe
Après	ADP	après
.	PUNCT	.
Comment	ADV	comment
moment	NOUN	moment
Une	DET	un
horreurs	NOUN	horreur
,	PUNCT	,
et	CCONJ	et
enlèves	VERB	enlever
épiciers	NOUN	épicier
vieille	ADJ	vieux
Manger	VERB	manger
la	PRON	le
il	PRON	il
et	CCONJ	et
Pas	ADV	pas
,	PUNCT	,
demanda	VERB	demander
André	PROPN	André
Massimo	PROPN	Massimo
.	PUNCT	.
baissa	VERB	baisser
près	ADV	près
par	ADP	par
tête	NOUN	tête
effraierait	VERB	effrayer
blablate	VERB	blablate
maintenir	VERB	maintenir
blesser	VERB	blesser
demanda	VERB	demander
Puis	CCONJ	puis
lui	PRON	lui
rideaux	NOUN	rideau
attaquer	VERB	attaquer
appelle	VERB	appeler
.	PUNCT	.
décolle	VERB	décolle
son	DET	son
pas	ADV	pas
calculer	VERB	calculer
avoir	AUX	avoir
il	PRON	il
le	DET	le
nationalité	NOUN	nationalité
pourrait	VERB	pouvoir
la	DET	le
de	ADP	de
sur	ADP	sur
.	PUNCT	.
.	PUNCT	.
de	DET	de
il	PRON	il
enfant	NOUN	enfant
de	ADP	de
de	ADP	de
Tu	PRON	tu
tout	ADJ	tout
finit	VERB	finir
l'	PRON	l'
avança	VERB	avancer
Il	PRON	il
cadre	NOUN	cadre
des	DET	un
,	PUNCT	,
très	ADV	très
montres	VERB	montrer
table	NOUN	table
toi	PRON	toi
Bosch	PROPN	Bosch
Qui	PRON	qui
à	ADP	à
les	DET	le
couteaux	NOUN	couteau
douceur	NOUN	douceur
deux	NUM	deux
,	PUNCT	,
vais	VERB	aller
qu'	SCONJ	que
un	DET	un
Si	SCONJ	si
son	DET	son
croûtes	NOUN	croûte
de	ADP	de
il	PRON	il
lui	PRON	lui
sans	ADP	sans
des	DET	un
d'	ADP	de
-	PUNCT	-
de	ADP	de
trouvait	VERB	trouver
Nom	NOUN	nom
il	PRON	il
enfant	NOUN	enfant
que	SCONJ	que
s'	PRON	se
et	CCONJ	et
dormir	VERB	dormir
te	PRON	te
centaines	NOUN	centaine
de	ADP	de
-	PUNCT	-
!	PUNCT	!
plus	ADV	plus
de	ADP	de
impôts	NOUN	impôt
il	PRON	il
vieille	ADJ	vieux
plusieurs	DET	plusieurs
dit	VERB	dire
jour	NOUN	jour
.	PUNCT	.
il	PRON	il
vendait	VERB	vendre
de	ADP	de
d'	ADP	de
nous	PRON	nous
leurs	DET	leur
occuper	VERB	occuper
il	PRON	il
.	PUNCT	.
si	SCONJ	si
,	PUNCT	,
qui	PRON	qui
et	CCONJ	et
qui	PRON	qui
marchandise	NOUN	marchandise
grandes	ADJ	grand
fabrication	NOUN	fabrication
.	PUNCT	.
nouveaux	ADJ	nouveau
était	AUX	être
plus	ADV	plus
burent	VERB	boire
tacitement	ADV	tacitement
magnifique	ADJ	magnifique
se	PRON	se
peut	VERB	pouvoir
et	CCONJ	et
commandes	NOUN	commande
sentait	VERB	sentir
zigzaguait	VERB	zigzaguer
Silvio	PROPN	Silvio
espèce	NOUN	espèce
italien	NOUN	italien
exotisme	NOUN	exotisme
,	PUNCT	,
essayer	VERB	essayer
amour	NOUN	amour
contrat	NOUN	contrat
maugréa	VERB	maugréer
.	PUNCT	.
du	ADP	de
enfant	NOUN	enfant
se	PRON	se
journées	NOUN	journée
avait	AUX	avoir
question	NOUN	question
dame	NOUN	dame
Suisse	PROPN	Suisse
donnait	VERB	donner
dans	ADP	dans
des	ADP	de
bonne	ADJ	bon
de	ADP	de
ne	ADV	ne
une	DET	un
et	CCONJ	et
.	PUNCT	.
suisses	ADJ	suisse
nez	NOUN	nez
tout	ADJ	tout
sociale	ADJ	social
sentirait	VERB	sentir
la	DET	le
chaînes	NOUN	chaîne
la	DET	le
Elle	PRON	lui
dans	ADP	dans
produit	NOUN	produit
on	PRON	on
.	PUNCT	.
rentrait	VERB	rentraire
l'	PRON	l'
le	DET	le
prévu	VERB	prévoir
fallait	VERB	falloir
ses	DET	son
.	PUNCT	.
.	PUNCT	.
pas	ADV	pas
le	DET	le
que	SCONJ	que
sa	DET	son
ses	DET	son
suisses	ADJ	suisse
et	CCONJ	et
se	PRON	se
était	AUX	être
et	CCONJ	et
grosses	ADJ	gros
lendemain	NOUN	lendemain
Leurs	DET	leur
aller	VERB	aller
Il	PRON	il
supplément	NOUN	supplément
suisse	ADJ	suisse
lorsque	SCONJ	lorsque
les	DET	le
faux	ADJ	faux
.	PUNCT	.
,	PUNCT	,
je	PRON	je
les	DET	le
.	PUNCT	.
inquiet	ADJ	inquiet
montres	NOUN	montre
nouveaux	ADJ	nouveau
du	ADP	de
,	PUNCT	,
débouchés	NOUN	débouché
manque	VERB	manque
idées	NOUN	idée
qui	PRON	qui
de	ADP	de
pas	ADV	pas
des	DET	un
André	PROPN	André
,	PUNCT	,
.	PUNCT	.
mordait	VERB	mordre
abord	NOUN	abord
faisait	VERB	faire
de	ADP	de
de	ADP	de
.	PUNCT	.
aucun	DET	aucun
l'	DET	le
personnifiée	VERB	personnifier
la	PRON	le
les	DET	le
-	PUNCT	-
que	SCONJ	que
défis	NOUN	défi
protester	VERB	protester
des	DET	un
.	PUNCT	.
,	PUNCT	,
gros	NOUN	gros
dit	VERB	dire
des	DET	un
et	CCONJ	et
avait	AUX	avoir
intéresseraient	VERB	intéresser
,	PUNCT	,
tête	NOUN	tête
était	AUX	être
Silvio	PROPN	Silvio
,	PUNCT	,
de	ADP	de
,	PUNCT	,
raisons	NOUN	raison
,	PUNCT	,
en	ADP	en
la	DET	le
Il	PRON	il
servait	VERB	servir
avait	VERB	avoir
voir	VERB	voir
.	PUNCT	.
alcooliques	ADJ	alcoolique
de	ADP	de
tous	ADJ	tout
rentrait	VERB	rentraire
C'	PRON	ce
Le	DET	le
en	ADP	en
s'	PRON	se
ou	CCONJ	ou
,	PUNCT	,
,	PUNCT	,
petit	ADJ	petit
regardait	VERB	regarder
intéresse	VERB	intéresse
pour	ADP	pour
caressait	VERB	caresser
partagé	VERB	partager
Le	DET	le
on	PRON	on
marchandises	NOUN	marchandise
seul	ADJ	seul
sa	DET	son
n'	ADV	n'
sans	ADP	sans
ne	ADV	ne
imprimer	VERB	imprimer
s'	PRON	se
,	PUNCT	,
un	DET	un
réveille	VERB	réveille
vin	NOUN	vin
il	PRON	il
trouver	VERB	trouver
heures	NOUN	heure
.	PUNCT	.
une	DET	un
gros	NOUN	gros
tout	PRON	tout
,	PUNCT	,
.	PUNCT	.
longuement	ADV	longuement
des	DET	un
,	PUNCT	,
la	DET	le
assurer	VERB	assurer
Angelino	PROPN	Angelino
gosse	NOUN	gosse
à	ADP	à
après	ADP	après
lui	PRON	lui
Poupi	PROPN	Poupi
plus	ADV	plus
la	DET	le
unes	ADJ	une
avait	VERB	avoir
nouveaux	ADJ	nouveau
de	ADP	de
dit	VERB	dire
mangèrent	VERB	manger
,	PUNCT	,
le	PRON	le
Un	DET	un
ne	ADV	ne
cela	PRON	cela
la	DET	le
un	DET	un
Pas	ADV	pas
.	PUNCT	.
made	X	made
de	ADP	de
connaît	VERB	connaître
vendre	VERB	vendre
sur	ADP	sur
était	AUX	être
piquer	VERB	piquer
tard	ADV	tard
.	PUNCT	.
de	ADP	de
dans	ADP	dans
luxe	NOUN	luxe
tiroirs	NOUN	tiroir
de	ADP	de
Ils	PRON	il
.	PUNCT	.
fois	NOUN	fois
propres	ADJ	propre
des	DET	un
Lui	PRON	lui
manger	VERB	manger
de	ADP	de
.	PUNCT	.
pas	ADV	pas
mais	CCONJ	mais
d'	ADP	de
bande	NOUN	bande
ne	ADV	ne
s'	SCONJ	s'
se	PRON	se
l'	DET	le
.	PUNCT	.
suisses	ADJ	suisse
,	PUNCT	,
Adopté	VERB	adopter
,	PUNCT	,
endormit	VERB	endormir
.	PUNCT	.
il	PRON	il
gros	NOUN	gros
.	PUNCT	.
l'	DET	le
là	ADV	là
est	AUX	être
protester	VERB	protester
La	DET	le
Petit	ADV	petit
fallait	VERB	falloir
les	DET	le
petit	ADJ	petit
Le	DET	le
pilotes	ADJ	pilote
commandes	NOUN	commande
comme	ADP	comme
conditionnement	NOUN	conditionnement
que	SCONJ	que
André	PROPN	André
de	ADP	de
faisait	VERB	faire
Massimo	PROPN	Massimo
.	PUNCT	.
le	DET	le
pour	ADP	pour
à	ADP	à
routine	NOUN	routine
sautait	VERB	sauter
le	DET	le
Je	PRON	je
,	PUNCT	,
reprenait	VERB	reprendre
mais	CCONJ	mais
,	PUNCT	,
que	SCONJ	que
et	CCONJ	et
,	PUNCT	,
Angelino	PROPN	Angelino
commerçant	NOUN	commerçant
suisse	NOUN	suisse
magasins	NOUN	magasin
Chacun	PRON	chacun
La	DET	le
ceux	PRON	celui
lui-même	PRON	lui-même
son	DET	son
Massimo	PROPN	Massimo
le	DET	le
artisanale	ADJ	artisanal
vieille	ADJ	vieux
voyous	NOUN	voyou
la	DET	le
pendant	ADP	pendant
rital	NOUN	rital
exprès	ADV	exprès
sommeil	NOUN	sommeil
fallait	VERB	falloir
l'	DET	le
se	PRON	se
D'	ADP	de
.	PUNCT	.
et	CCONJ	et
André	PROPN	André
ne	ADV	ne
.	PUNCT	.
.	PUNCT	.
qui	PRON	qui
se	PRON	se
Après	ADP	après
en	ADP	en
bien	ADV	bien
téléphone	NOUN	téléphone
de	ADP	de
mit	VERB	mettre
Italie	PROPN	Italie
Il	PRON	il
son	DET	son
soirée	NOUN	soirée
souriait	VERB	sourire
de	DET	de
qui	PRON	qui
ses	DET	son
le	DET	le
ont	AUX	avoir
les	DET	le
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
fabrication	NOUN	fabrication
minimum	ADJ	minimum
argumentations	NOUN	argumentation
passaient	VERB	passer
le	DET	le
Une	DET	un
Par	ADP	par
achever	VERB	achever
distribution	NOUN	distribution
rajoutait	VERB	rajouter
,	PUNCT	,
améliorait	VERB	améliorer
tombèrent	VERB	tomber
des	DET	un
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
Resté	VERB	rester
.	PUNCT	.
vendaient	VERB	vendre
par	ADP	par
.	PUNCT	.
n'	ADV	n'
La	DET	le
l'	DET	le
haussant	VERB	hausser
me	PRON	me
ai	AUX	avoir
pas	ADV	pas
ami	NOUN	ami
magasin	NOUN	magasin
se	PRON	se
,	PUNCT	,
coucha	VERB	coucher
commande	NOUN	commande
bande	NOUN	bande
Ils	PRON	il
regardaient	VERB	regarder
de	DET	de
Si	SCONJ	si
d'	ADP	de
avec	ADP	avec
aux	ADP	à
la	DET	le
qui	PRON	qui
couteaux	NOUN	couteau
.	PUNCT	.
.	PUNCT	.
Comme	ADP	comme
lui	PRON	lui
,	PUNCT	,
De	ADP	de
sourire	NOUN	sourire
au	ADP	au
le	PRON	le
expliquant	VERB	expliquer
,	PUNCT	,
commence	VERB	commencer
épuisé	VERB	épuiser
pas	ADV	pas
un	DET	un
Chapitre	NOUN	chapitre
En	ADP	en
aller	VERB	aller
maintenant	ADV	maintenant
battre	VERB	battre
entrer	VERB	entrer
face	NOUN	face
alcool	NOUN	alcool
problème	NOUN	problème
en	ADP	en
voulait	VERB	vouloir
le	PRON	le
seul	ADJ	seul
avec	ADP	avec
Il	PRON	il
les	PRON	le
pour	ADP	pour
qu'	SCONJ	que
ouvert	VERB	ouvrir
m'	PRON	me
.	PUNCT	.
,	PUNCT	,
s'	PRON	se
leur	PRON	leur
.	PUNCT	.
quelqu'	DET	quelque
exercice	NOUN	exercice
silence	NOUN	silence
clef	NOUN	clef
Vous	PRON	vous
pointe	VERB	pointe
était	AUX	être
de	ADP	de
,	PUNCT	,
de	ADP	de
lui	PRON	lui
Massimo	PROPN	Massimo
négociation	NOUN	négociation
services	NOUN	service
,	PUNCT	,
soirée	NOUN	soirée
son	DET	son
sur	ADP	sur
une	DET	un
pour	ADP	pour
faire	VERB	faire
que	SCONJ	que
s'	PRON	se
se	PRON	se
-	PUNCT	-
.	PUNCT	.
-	PUNCT	-
demandait	VERB	demander
à	ADP	à
partiellement	ADV	partiellement
,	PUNCT	,
tel	ADJ	tel
demandons	VERB	demander
le	DET	le
de	ADP	de
des	DET	un
,	PUNCT	,
y	PRON	y
châtré	VERB	châtrer
raison	NOUN	raison
numéroté	VERB	numéroter
entra	VERB	entrer
grand-mère	NOUN	grand-mère
encore	ADV	encore
couteaux	NOUN	couteau
les	DET	le
Choqué	VERB	choquer
.	PUNCT	.
Il	PRON	il
idée	NOUN	idée
qui	PRON	qui
Il	PRON	il
drogué	NOUN	drogué
ce	PRON	ce
-	PUNCT	-
Réglés	VERB	régler
où	ADV	où
savait	VERB	savoir
leur	DET	leur
repérer	VERB	repérer
trop	ADV	trop
yeux	NOUN	oeil
,	PUNCT	,
de	ADP	de
se	PRON	se
hameçon	NOUN	hameçon
chaque	DET	chaque
.	PUNCT	.
passa	VERB	passer
.	PUNCT	.
.	PUNCT	.
à	ADP	à
diverses	ADJ	divers
intéressant	ADJ	intéressant
à	ADP	à
chose	NOUN	chose
le	PRON	le
Poupi	PROPN	Poupi
stimulaient	VERB	stimuler
lieux	NOUN	lieu
italien	NOUN	italien
gros	PRON	gros
la	DET	le
et	CCONJ	et
il	PRON	il
,	PUNCT	,
petits	ADJ	petit
De	ADP	de
label	NOUN	label
dans	ADP	dans
qui	PRON	qui
.	PUNCT	.
était	AUX	être
peut	VERB	pouvoir
chargeaient	VERB	charger
et	CCONJ	et
-	NOUN	-
la	DET	le
en	ADP	en
l'	DET	le
de	ADP	de
Italie	PROPN	Italie
la	DET	le
avait	VERB	avoir
demandait	VERB	demander
Elle	PRON	lui
les	DET	le
ville	NOUN	ville
optimal	ADJ	optimal
que	SCONJ	que
J'	PRON	je
éducation	NOUN	éducation
il	PRON	il
se	PRON	se
-	PUNCT	-
.	PUNCT	.
la	DET	le
accentuer	VERB	accentuer
dans	ADP	dans
oubliait	VERB	oublier
de	DET	de
on	PRON	on
discussion	NOUN	discussion
se	PRON	se
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
autres	NOUN	autre
le	DET	le
l'	DET	le
la	DET	le
ville	NOUN	ville
comme	SCONJ	comme
oreilles	NOUN	oreille
pour	ADP	pour
part	NOUN	part
déprime	NOUN	déprime
avait	AUX	avoir
plus	ADV	plus
empêchait	VERB	empêcher
,	PUNCT	,
.	PUNCT	.
cette	DET	ce
baisse	VERB	baisse
rapidement	ADV	rapidement
,	PUNCT	,
failli	VERB	faillir
aucun	DET	aucun
les	DET	le
impression	NOUN	impression
vendre	VERB	vendre
épaules	NOUN	épaule
Italiens	NOUN	italien
,	PUNCT	,
cinquante	NUM	cinquante
André	PROPN	André
du	ADP	de
empêchaient	VERB	empêcher
elle	PRON	lui
seules	ADJ	seul
une	DET	un
pavé	NOUN	pavé
Il	PRON	il
assiettes	NOUN	assiette
là	ADV	là
s'	PRON	se
fautes	NOUN	faute
de	ADP	de
partie	NOUN	partie
C'	PRON	ce
avait	AUX	avoir
Chiffres	NOUN	chiffre
travail	NOUN	travail
capable	ADJ	capable
trouver	VERB	trouver
dans	ADP	dans
,	PUNCT	,
agissait	VERB	agir
si	SCONJ	si
André	PROPN	André
il	PRON	il
on	PRON	on
3	NUM	3
marché	NOUN	marché
culture	NOUN	culture
mois	NOUN	mois
.	PUNCT	.
nouvelles	ADJ	nouveau
et	CCONJ	et
bande	NOUN	bande
prix	NOUN	prix
ventes	NOUN	vente
produit	NOUN	produit
me	PRON	me
vendre	VERB	vendre
Les	DET	le
un	DET	un
.	PUNCT	.
les	PRON	le
déjà	ADV	déjà
pas	ADV	pas
,	PUNCT	,
donné	VERB	donner
voies	NOUN	voie
vente	NOUN	vente
et	CCONJ	et
homme	NOUN	homme
André	PROPN	André
du	DET	de
dormir	VERB	dormir
du	ADP	de
expliquait	VERB	expliquer
se	PRON	se
Pour	ADP	pour
sou	NOUN	sou
la	DET	le
se	PRON	se
pas	ADV	pas
parlait	VERB	parler
.	PUNCT	.
Massimo	PROPN	Massimo
italien	ADJ	italien
mangez	VERB	manger
type	NOUN	type
arrêta	VERB	arrêter
été	VERB	être
.	PUNCT	.
moyennant	ADP	moyennant
n'	ADV	n'
plus	ADV	plus
André	PROPN	André
résidait	VERB	résider
peut	VERB	pouvoir
buvant	VERB	boire
.	PUNCT	.
posait	VERB	poser
môme	NOUN	môme
On	PRON	on
en	ADP	en
André	PROPN	André
Ils	PRON	il
Le	DET	le
en	ADP	en
tout	ADJ	tout
d'	ADP	de
dû	VERB	devoir
était	AUX	être
,	PUNCT	,
comme	ADP	comme
et	CCONJ	et
et	CCONJ	et
braillards	NOUN	braillard
le	DET	le
son	DET	son
vous	PRON	vous
développaient	VERB	développer
regarda	VERB	regarder
caisses	NOUN	caisse
la	DET	le
voir	VERB	voir
l'	PRON	l'
.	PUNCT	.
dans	ADP	dans
de	ADP	de
savait	VERB	savoir
arrêter	VERB	arrêter
pour	ADP	pour
André	PROPN	André
lèvres	NOUN	lèvre
dame	NOUN	dame
.	PUNCT	.
Je	PRON	je
une	DET	un
table	NOUN	table
qu'	SCONJ	que
qu'	SCONJ	que
les	DET	le
Il	PRON	il
eut	VERB	avoir
.	PUNCT	.
.	PUNCT	.
lui	PRON	lui
et	CCONJ	et
-	NOUN	-
mieux	ADV	mieux
pointe	VERB	pointe
temps	NOUN	temps
propre	ADV	propre
temps	NOUN	temps
caressé	VERB	caresser
.	PUNCT	.
il	PRON	il
l'	DET	le
