mi-farce	NOUN	mi-farce
Elle	PRON	lui
–	PUNCT	–
femme	NOUN	femme
ses	DET	son
heure	NOUN	heure
du	ADP	de
ruiner	VERB	ruiner
Je	PRON	je
,	PUNCT	,
.	PUNCT	.
restait	VERB	rester
.	PUNCT	.
point	NOUN	point
m'	PRON	me
quitter	VERB	quitter
quelque	DET	quelque
prendre	VERB	prendre
de	ADP	de
,	PUNCT	,
en	PRON	en
tu	PRON	tu
Fonfrin	PROPN	Fonfrin
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
voix	NOUN	voix
les	DET	le
de	ADP	de
ruiner	VERB	ruiner
sus	VERB	savoir
des	DET	un
salope	NOUN	salope
dos	NOUN	dos
vas	VERB	aller
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
d'	DET	d'
sec	ADJ	sec
Levée	VERB	lever
cette	DET	ce
quelques	DET	quelque
m'	PRON	me
existence	NOUN	existence
Je	PRON	je
moi	PRON	moi
,	PUNCT	,
,	PUNCT	,
un	DET	un
,	PUNCT	,
plaisirs	NOUN	plaisir
cette	DET	ce
conquête	NOUN	conquête
Mme	NOUN	mme
goûter	VERB	goûter
chacun	PRON	chacun
fera	AUX	faire
y	PRON	y
mondaines	ADJ	mondaine
»	PUNCT	»
il	PRON	il
n'	ADV	n'
agressivité	NOUN	agressivité
pas	ADV	pas
ne	ADV	ne
:	PUNCT	:
pas	ADV	pas
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
la	PRON	le
yeux	NOUN	oeil
attendrie	VERB	attendrir
singuliers	ADJ	singulier
moi	PRON	moi
possibles	ADJ	possible
doute	NOUN	doute
arrangeait	VERB	arranger
confia	VERB	confier
enthousiasme	NOUN	enthousiasme
de	ADP	de
est	AUX	être
rebaptiser	VERB	rebaptiser
craindre	VERB	craindre
ensevelir	VERB	ensevelir
Et	CCONJ	et
en	ADP	en
mon	DET	mon
les	DET	le
superposition	NOUN	superposition
.	PUNCT	.
-t	PRON	-t
poule	NOUN	poule
,	PUNCT	,
elle	PRON	lui
,	PUNCT	,
à	ADP	à
leur	PRON	leur
fait	NOUN	fait
Mais	CCONJ	mais
-je	PRON	je
...	PUNCT	...
Ce	DET	ce
laissai	VERB	laisser
contre	ADP	contre
,	PUNCT	,
et	CCONJ	et
l'	DET	le
c'	PRON	ce
,	PUNCT	,
étreintes	NOUN	étreinte
peut-être	ADV	peut-être
prit	VERB	prendre
soufflai	VERB	souffler
Tu	PRON	tu
geste	NOUN	geste
,	PUNCT	,
besogne	NOUN	besogne
tu	PRON	tu
,	PUNCT	,
sa	DET	son
première	ADJ	premier
les	DET	le
Avec	ADP	avec
aides	VERB	aider
en	ADP	en
aux	ADP	à
:	PUNCT	:
aussi	ADV	aussi
Et	CCONJ	et
honneur	NOUN	honneur
je	PRON	je
sois	AUX	être
que	ADV	que
à	ADP	à
qui	PRON	qui
,	PUNCT	,
de	ADP	de
plus	ADV	plus
mis	VERB	mettre
les	DET	le
interroger	VERB	interroger
:	PUNCT	:
à	ADP	à
le	PRON	le
faire	VERB	faire
appellerai	VERB	appeler
décrocha	VERB	décrocher
l'	DET	le
tête	NOUN	tête
vivre	VERB	vivre
et	CCONJ	et
.	PUNCT	.
à	ADP	à
étions	VERB	être
con	NOUN	con
acharner	VERB	acharner
jusqu'	ADP	jusque
louable	ADJ	louable
appartement	NOUN	appartement
la	DET	le
finit	VERB	finir
deux	NUM	deux
.	PUNCT	.
que	SCONJ	que
ce	PRON	ce
mademoiselle	NOUN	mademoiselle
et	CCONJ	et
-je	PRON	je
je	PRON	je
s'	PRON	se
à	ADP	à
.	PUNCT	.
de	ADP	de
qui	PRON	qui
installerons	VERB	installer
Toi	PRON	toi
je	PRON	je
de	ADP	de
en	ADP	en
à	ADP	à
les	DET	le
un	DET	un
–	PUNCT	–
voluptueuse	ADJ	voluptueux
de	ADP	de
suffit	VERB	suffire
vaillante	ADJ	vaillant
,	PUNCT	,
.	PUNCT	.
et	CCONJ	et
et	CCONJ	et
Tout	PRON	tout
-	VERB	-
mes	DET	mon
Enfin	ADV	enfin
tout	ADJ	tout
d'	ADP	de
devait	VERB	devoir
finit	VERB	finir
déjà	ADV	déjà
lui	PRON	lui
venais	VERB	venir
.	PUNCT	.
lui	PRON	lui
.	PUNCT	.
l'	PRON	l'
je	PRON	je
satisfaire	VERB	satisfaire
seul	ADJ	seul
demandait	VERB	demander
Et	CCONJ	et
avais	AUX	avoir
,	PUNCT	,
Monsieur	PROPN	Monsieur
sein	NOUN	sein
-t	PRON	-t
.	PUNCT	.
avec	ADP	avec
un	PRON	un
pourrait	VERB	pouvoir
tu	PRON	tu
nouvelle	ADJ	nouveau
Muré	VERB	murer
de	ADP	de
à	ADP	à
appelle	VERB	appeler
Mme	NOUN	mme
en	ADP	en
reconnaissance	NOUN	reconnaissance
sa	DET	son
.	PUNCT	.
au	ADP	au
paume	NOUN	paume
mis	VERB	mettre
?	PUNCT	?
violemment	ADV	violemment
.	PUNCT	.
était	AUX	être
désires	VERB	désirer
grave	ADJ	grave
Karine	PROPN	Karine
sans	ADP	sans
une	DET	un
que	SCONJ	que
à	ADP	à
et	CCONJ	et
faire	AUX	faire
appelle	VERB	appeler
guise	NOUN	guise
.	PUNCT	.
creux	NOUN	creux
même	ADJ	même
lui	PRON	lui
,	PUNCT	,
tu	PRON	tu
femme	NOUN	femme
glorieuse	ADJ	glorieux
en	ADP	en
convaincre	VERB	convaincre
-je	PRON	je
je	PRON	je
fameux	ADJ	fameux
les	DET	le
.	PUNCT	.
d'	ADP	de
vrai	ADJ	vrai
nous	PRON	nous
jouer	VERB	jouer
Elle	PRON	lui
,	PUNCT	,
peux	VERB	pouvoir
chacun	PRON	chacun
ce	PRON	ce
bonnes	ADJ	bon
t'	PRON	te
,	PUNCT	,
raison	NOUN	raison
stupéfiante	ADJ	stupéfiant
rien	PRON	rien
pour	ADP	pour
différents	ADJ	différent
de	ADP	de
mais	CCONJ	mais
simple	ADJ	simple
haut	NOUN	haut
la	PRON	le
inventer	VERB	inventer
.	PUNCT	.
Mais	CCONJ	mais
.	PUNCT	.
semblait	VERB	sembler
notre	DET	notre
une	DET	un
première	ADJ	premier
l'	DET	le
geste	NOUN	geste
ahurissement	NOUN	ahurissement
une	DET	un
.	PUNCT	.
jouissance	NOUN	jouissance
.	PUNCT	.
,	PUNCT	,
savait	VERB	savoir
de	ADP	de
ma	DET	mon
corps	NOUN	corps
sur	ADP	sur
la	PRON	le
le	DET	le
pas	ADV	pas
Francine	PROPN	Francine
plus	ADV	plus
avait	VERB	avoir
il	PRON	il
–	PUNCT	–
aurait	AUX	avoir
qui	PRON	qui
,	PUNCT	,
Ou	CCONJ	ou
J'	PRON	je
de	ADP	de
qui	PRON	qui
Ne	ADV	ne
dangers	NOUN	danger
elle	PRON	lui
m'	PRON	me
.	PUNCT	.
.	PUNCT	.
bouche	NOUN	bouche
!	PUNCT	!
,	PUNCT	,
qu'	PRON	qu'
ça	PRON	cela
lentement	ADV	lentement
toi	PRON	toi
,	PUNCT	,
«	PUNCT	«
refusa	VERB	refuser
donnait	VERB	donner
d'	ADP	de
lui	PRON	lui
aveux	NOUN	aveu
C'	PRON	ce
au	ADP	au
part	ADP	part
et	CCONJ	et
l'	DET	le
que	SCONJ	que
...	PUNCT	...
détromper	VERB	détromper
N.	NOUN	n.
;	PUNCT	;
serait	VERB	être
Karine	PROPN	Karine
caresse	NOUN	caresse
sur	ADP	sur
entre	ADP	entre
Et	CCONJ	et
méchanceté	NOUN	méchanceté
,	PUNCT	,
sur	ADP	sur
des	DET	un
cette	DET	ce
j'	PRON	je
rester	VERB	rester
je	PRON	je
n'	ADV	n'
l'	DET	le
croyait	VERB	croire
mains	NOUN	main
avait	VERB	avoir
toi	PRON	toi
perdu	VERB	perdre
On	PRON	on
le	DET	le
cet	DET	ce
situation	NOUN	situation
suis	AUX	être
avait	VERB	avoir
Ce	PRON	ce
composai	VERB	composer
besoin	NOUN	besoin
appartenions	VERB	appartenir
les	DET	le
.	PUNCT	.
,	PUNCT	,
savais	VERB	savoir
moi	PRON	moi
m'	PRON	me
me	PRON	me
,	PUNCT	,
grand-chose	PRON	grand-chose
tout	ADJ	tout
te	PRON	te
m'	PRON	me
avec	ADP	avec
.	PUNCT	.
elle	PRON	lui
Je	PRON	je
des	DET	un
une	DET	un
,	PUNCT	,
couvris	VERB	couvrir
néanmoins	ADV	néanmoins
Et	CCONJ	et
redoutée	VERB	redouter
chien	NOUN	chien
.	PUNCT	.
on	PRON	on
qu'	SCONJ	que
vouloir	VERB	vouloir
nous	PRON	nous
,	PUNCT	,
mit	VERB	mettre
à	ADP	à
me	PRON	me
,	PUNCT	,
peux	VERB	pouvoir
m'	PRON	me
,	PUNCT	,
le	DET	le
affirmai	VERB	affirmer
m'	PRON	me
,	PUNCT	,
–	PUNCT	–
coup	NOUN	coup
,	PUNCT	,
personne	NOUN	personne
la	PRON	le
semaines	NOUN	semaine
qui	PRON	qui
je	PRON	je
.	PUNCT	.
,	PUNCT	,
Monsieur	PROPN	Monsieur
,	PUNCT	,
et	CCONJ	et
va	VERB	aller
dire	VERB	dire
l'	DET	le
sucrée	ADJ	sucrer
suffi	VERB	suffire
que	ADV	que
vais	VERB	aller
,	PUNCT	,
posât	VERB	poser
Je	PRON	je
que	PRON	que
,	PUNCT	,
amoureusement	ADV	amoureusement
argent	NOUN	argent
!	PUNCT	!
,	PUNCT	,
Je	PRON	je
-je	PRON	je
qu'	SCONJ	que
auprès	ADV	auprès
nuit	NOUN	nuit
y	PRON	y
–	PUNCT	–
.	PUNCT	.
son	DET	son
leur	PRON	leur
je	PRON	je
gouvernante	NOUN	gouvernante
réveillai	VERB	réveiller
gauche	ADJ	gauche
risques	NOUN	risque
parler	VERB	parler
ne	ADV	ne
toute	ADJ	tout
tonalité	NOUN	tonalité
la	DET	le
ne	ADV	ne
que	SCONJ	que
la	DET	le
moins	ADV	moins
Enfin	ADV	enfin
.	PUNCT	.
,	PUNCT	,
passe	VERB	passer
:	PUNCT	:
Monsieur	NOUN	Monsieur
manière	NOUN	manière
Fonfrin	PROPN	Fonfrin
en	ADP	en
Ils	PRON	il
comédie	NOUN	comédie
ai	AUX	avoir
de	ADP	de
j'	PRON	je
,	PUNCT	,
courir	VERB	courir
et	CCONJ	et
bonheur	NOUN	bonheur
faut	VERB	falloir
son	DET	son
-elle	PRON	lui
,	PUNCT	,
.	PUNCT	.
chignon	NOUN	chignon
.	PUNCT	.
.	PUNCT	.
(	PUNCT	(
as	VERB	avoir
s'	PRON	se
lui	PRON	lui
devais	VERB	devoir
de	ADP	de
des	ADP	de
de	ADP	de
je	PRON	je
ma	DET	mon
de	ADP	de
les	PRON	le
enfin	ADV	enfin
le	DET	le
fut	AUX	être
numéro	NOUN	numéro
temps	NOUN	temps
elle	PRON	lui
air	NOUN	air
tu	PRON	tu
ciel	NOUN	ciel
son	DET	son
.	PUNCT	.
qui	PRON	qui
lui	PRON	lui
Je	PRON	je
joues	NOUN	joue
!	PUNCT	!
Il	PRON	il
a	AUX	avoir
sorte	NOUN	sorte
Exaspérée	VERB	exaspérer
-elle	PRON	lui
univers	NOUN	univers
apprêtait	VERB	apprêter
à	ADP	à
seras	VERB	être
patience	NOUN	patience
n'	ADV	n'
tu	PRON	tu
la	DET	le
,	PUNCT	,
accepta	VERB	accepter
aussi	ADV	aussi
une	DET	un
deux	NUM	deux
est	AUX	être
,	PUNCT	,
mais	CCONJ	mais
précisai	VERB	préciser
ton	NOUN	ton
cette	DET	ce
méprisante	ADJ	méprisant
dire	VERB	dire
m'	PRON	me
,	PUNCT	,
humiliante	ADJ	humiliant
et	CCONJ	et
à	ADP	à
aimes	VERB	aimer
.	PUNCT	.
par	ADP	par
incapable	ADJ	incapable
dit	VERB	dire
sien	PRON	sien
merci	PRON	merci
,	PUNCT	,
aigreur	NOUN	aigreur
,	PUNCT	,
du	ADP	de
cherchais	VERB	chercher
ses	DET	son
Dis	VERB	dire
atténua	VERB	atténuer
amuser	VERB	amuser
,	PUNCT	,
ta	DET	ton
l'	DET	le
par	ADP	par
je	PRON	je
Karine	PROPN	Karine
cuisse	NOUN	cuisse
redit	VERB	redire
les	PRON	le
rester	VERB	rester
lui	PRON	lui
serviettes	NOUN	serviette
Alors	ADV	alors
.	PUNCT	.
la	DET	le
Francine	PROPN	Francine
,	PUNCT	,
.	PUNCT	.
veut	VERB	vouloir
était	AUX	être
la	DET	le
pour	ADP	pour
mon	DET	mon
amie	NOUN	amie
petite	ADJ	petit
n'	ADV	n'
,	PUNCT	,
pas	ADV	pas
que	SCONJ	que
doute	VERB	doute
heureux	ADJ	heureux
,	PUNCT	,
pour	ADP	pour
je	PRON	je
s'	PRON	se
ne	ADV	ne
aller	VERB	aller
me	PRON	me
.	PUNCT	.
chance	NOUN	chance
Mais	CCONJ	mais
fauteuil	NOUN	fauteuil
Francine	PROPN	Francine
donc	ADV	donc
Tu	PRON	tu
par	ADP	par
tiens	VERB	tenir
Curieusement	ADV	curieusement
–	PUNCT	–
décidé	VERB	décider
,	PUNCT	,
à	ADP	à
les	DET	le
,	PUNCT	,
d'	ADP	de
temps	NOUN	temps
il	PRON	il
Surtout	ADV	surtout
par	ADP	par
.	PUNCT	.
d'	ADP	de
est	VERB	être
!	PUNCT	!
Ecoute	VERB	ecoute
elle	PRON	lui
baisé	VERB	baiser
que	PRON	que
,	PUNCT	,
à	ADP	à
pantomime	NOUN	pantomime
soutins	VERB	soutenir
,	PUNCT	,
Dieu	NOUN	dieu
dans	ADP	dans
effaroucha	VERB	effaroucher
sentais	VERB	sentir
me	PRON	me
pas	ADV	pas
avait	VERB	avoir
lui	PRON	lui
y	PRON	y
ma	DET	mon
.	PUNCT	.
Je	PRON	je
réfléchit	VERB	réfléchir
la	DET	le
-ce	PRON	-ce
encore	ADV	encore
une	DET	un
personne	NOUN	personne
.	PUNCT	.
en	ADP	en
dis	VERB	dire
de	ADP	de
ricana	VERB	ricaner
Il	PRON	il
En	ADP	en
Francine	PROPN	Francine
te	PRON	te
,	PUNCT	,
décidé	VERB	décider
Crispée	VERB	crisper
sphère	NOUN	sphère
du	ADP	de
la	DET	le
caresser	VERB	caresser
appartiennent	VERB	appartenir
elle	PRON	lui
d'	ADP	de
terrorisée	VERB	terroriser
donnions	VERB	donner
peu	ADV	peu
confondre	VERB	confondre
mais	CCONJ	mais
ma	DET	mon
que	PRON	que
cette	DET	ce
insensibilité	NOUN	insensibilité
ses	DET	son
le	PRON	le
humer	VERB	humer
jouai	VERB	jouer
d'	ADP	de
petite	ADJ	petit
-elle	PRON	lui
et	CCONJ	et
J'	PRON	je
–	PUNCT	–
.	PUNCT	.
pourtant	ADV	pourtant
vaincre	VERB	vaincre
.	PUNCT	.
de	ADP	de
.	PUNCT	.
-elle	PRON	lui
nous	PRON	nous
Nous	PRON	nous
épaules	NOUN	épaule
mon	DET	mon
Karine	PROPN	Karine
Après	ADP	après
Alors	ADV	alors
l'	DET	le
le	PRON	le
se	PRON	se
.	PUNCT	.
un	DET	un
aussi	ADV	aussi
,	PUNCT	,
.	PUNCT	.
avait	AUX	avoir
bien	ADV	bien
la	DET	le
que	ADV	que
récepteur	NOUN	récepteur
.	PUNCT	.
Autrement	ADV	autrement
C'	PRON	ce
puis	CCONJ	puis
tu	PRON	tu
Pour	ADP	pour
du	ADP	de
tout	ADV	tout
.	PUNCT	.
sonneries	NOUN	sonnerie
envoyer	VERB	envoyer
»	PUNCT	»
priai	VERB	prier
,	PUNCT	,
,	PUNCT	,
me	PRON	me
.	PUNCT	.
dans	ADP	dans
Fonfrin	PROPN	Fonfrin
ce	PRON	ce
me	PRON	me
excédée	VERB	excéder
de	ADP	de
-elle	PRON	lui
Il	PRON	il
la	DET	le
serai	AUX	être
ailleurs	ADV	ailleurs
–	PUNCT	–
timide	ADJ	timide
à	ADP	à
.	PUNCT	.
air	NOUN	air
–	PUNCT	–
de	ADP	de
de	ADP	de
.	PUNCT	.
horreur	NOUN	horreur
que	SCONJ	que
–	PUNCT	–
plus	ADV	plus
-elle	PRON	lui
sienne	PRON	sienne
belle-sœur	NOUN	belle-sœur
Au	ADP	au
dans	ADP	dans
.	PUNCT	.
On	PRON	on
irrésistible	ADJ	irrésistible
la	PRON	le
de	ADP	de
de	ADP	de
observa	VERB	observer
ne	ADV	ne
plus	ADV	plus
elle	PRON	lui
l'	DET	le
grill	NOUN	grill
ni	CCONJ	ni
,	PUNCT	,
avait	AUX	avoir
en	ADP	en
moins	ADV	moins
plus	ADV	plus
comme	ADP	comme
.	PUNCT	.
parut	VERB	paraître
ses	DET	son
nous	PRON	nous
même	ADV	même
Fonfrin	PROPN	Fonfrin
vigueur	NOUN	vigueur
corsages	NOUN	corsage
Au	ADP	au
«	PUNCT	«
quittait	VERB	quitter
ne	ADV	ne
.	PUNCT	.
à	ADP	à
tort	NOUN	tort
.	PUNCT	.
Ce	PRON	ce
pas	ADV	pas
ce	DET	ce
qu'	SCONJ	que
l'	PRON	l'
–	PUNCT	–
chers	ADJ	cher
sandalettes	NOUN	sandalette
,	PUNCT	,
Eh	INTJ	Eh
Francine	PROPN	Francine
Flattée	VERB	flatter
pis	ADV	pis
il	PRON	il
et	CCONJ	et
moralement	ADV	moralement
veste	NOUN	veste
au	ADP	au
bonsoir	NOUN	bonsoir
je	PRON	je
elle	PRON	lui
ma	DET	mon
chacun	PRON	chacun
,	PUNCT	,
cette	DET	ce
aurait	AUX	avoir
Et	CCONJ	et
une	DET	un
bientôt	ADV	bientôt
m'	PRON	me
m'	PRON	me
souciait	VERB	soucier
des	DET	un
et	CCONJ	et
présentait	VERB	présenter
dépit	NOUN	dépit
la	DET	le
une	DET	un
de	ADP	de
Nous	PRON	nous
s'	PRON	se
,	PUNCT	,
menaça	VERB	menacer
de	ADP	de
Et	CCONJ	et
négociations	NOUN	négociation
son	DET	son
!	PUNCT	!
lui	PRON	lui
elle	PRON	lui
pas	ADV	pas
Moi	PRON	moi
changer	VERB	changer
minable	ADJ	minable
rassura	VERB	rassurer
,	PUNCT	,
portefeuille	NOUN	portefeuille
sa	DET	son
gâchée	VERB	gâcher
l'	DET	le
...	PUNCT	...
traversâmes	VERB	traverser
veux	VERB	vouloir
.	PUNCT	.
pas	ADV	pas
goût	NOUN	goût
de	ADP	de
.	PUNCT	.
–	PUNCT	–
nous	PRON	nous
:	PUNCT	:
A	ADP	à
aiguille	NOUN	aiguille
fenêtre	NOUN	fenêtre
vendeuse	NOUN	vendeur
.	PUNCT	.
de	ADP	de
toutes	PRON	tout
Je	PRON	je
m'	PRON	me
pas	ADV	pas
.	PUNCT	.
à	ADP	à
avant	ADP	avant
contraire	NOUN	contraire
.	PUNCT	.
de	ADP	de
et	CCONJ	et
habiller	VERB	habiller
elle	PRON	lui
bon	ADJ	bon
s'	PRON	se
le	DET	le
claironnants	ADJ	claironnant
suggérait	VERB	suggérer
honneur	NOUN	honneur
sur	ADP	sur
,	PUNCT	,
voyageurs	NOUN	voyageur
épingles	NOUN	épingle
le	DET	le
refusa	VERB	refuser
les	DET	le
en	ADP	en
refusa	VERB	refuser
-elle	PRON	lui
seras	VERB	être
un	DET	un
Je	PRON	je
!	PUNCT	!
odeur	NOUN	odeur
à	ADP	à
je	PRON	je
donna	VERB	donner
maladroit	ADJ	maladroit
Je	PRON	je
.	PUNCT	.
une	DET	un
bronchai	VERB	broncher
même	ADV	même
l'	PRON	l'
.	PUNCT	.
de	ADP	de
que	PRON	que
l'	DET	le
Régine	PROPN	Régine
puis	CCONJ	puis
sur	ADP	sur
yeux	NOUN	oeil
couleur	NOUN	couleur
avec	ADP	avec
à	ADP	à
cette	DET	ce
ou	CCONJ	ou
gai	ADJ	gai
réalité	NOUN	réalité
Francine	PROPN	Francine
Non	ADV	non
caprices	NOUN	caprice
L'	DET	le
couper	VERB	couper
–	PUNCT	–
,	PUNCT	,
avis	NOUN	avis
.	PUNCT	.
on	PRON	on
elle	PRON	lui
haine	NOUN	haine
ironique	ADJ	ironique
qui	PRON	qui
A	ADP	à
argent	NOUN	argent
paupières	NOUN	paupière
.	PUNCT	.
un	DET	un
déjeunait	VERB	déjeuner
exemple	NOUN	exemple
.	PUNCT	.
inquiétait	VERB	inquiéter
des	DET	un
,	PUNCT	,
moins	ADV	moins
près	ADV	près
et	CCONJ	et
.	PUNCT	.
avec	ADP	avec
renversa	VERB	renverser
et	CCONJ	et
toi	PRON	toi
articles	NOUN	article
me	PRON	me
doigt	NOUN	doigt
de	ADP	de
parlais	VERB	parler
se	PRON	se
avec	ADP	avec
couvrir	VERB	couvrir
des	DET	un
.	PUNCT	.
-elle	PRON	lui
des	DET	un
bordeaux	PROPN	bordeaux
d'	ADP	de
depuis	ADV	depuis
J'	PRON	je
supporterait	VERB	supporter
ne	ADV	ne
s'	PRON	se
ensuivit	VERB	ensuivre
grandes	ADJ	grand
verre	NOUN	verre
la	PRON	le
raccrocher	VERB	raccrocher
.	PUNCT	.
.	PUNCT	.
mais	CCONJ	mais
ne	ADV	ne
pantalons	NOUN	pantalon
dentelles	NOUN	dentelle
room	NOUN	room
casquette	NOUN	casquette
était	AUX	être
je	PRON	je
,	PUNCT	,
singeait	VERB	singer
Je	PRON	je
:	PUNCT	:
allons	VERB	aller
ailleurs	ADV	ailleurs
ferais	VERB	faire
répondait	VERB	répondre
donnait	VERB	donner
elle	PRON	lui
.	PUNCT	.
exploit	NOUN	exploit
,	PUNCT	,
,	PUNCT	,
service	NOUN	service
encore	ADV	encore
chignon	NOUN	chignon
que	SCONJ	que
la	DET	le
trapèze	NOUN	trapèze
,	PUNCT	,
point	NOUN	point
–	PUNCT	–
baisai	VERB	baiser
vin	NOUN	vin
de	ADP	de
-	NOUN	-
qui	PRON	qui
hôtel	NOUN	hôtel
ses	DET	son
,	PUNCT	,
d'	ADP	de
de	ADP	de
de	ADP	de
,	PUNCT	,
,	PUNCT	,
de	ADP	de
d'	ADP	de
peux	VERB	pouvoir
...	PUNCT	...
ne	ADV	ne
hôtel	NOUN	hôtel
main	NOUN	main
plats	NOUN	plat
désinvolture	NOUN	désinvolture
.	PUNCT	.
des	ADP	de
.	PUNCT	.
pour	ADP	pour
?	PUNCT	?
assurément	ADV	assurément
est	AUX	être
me	PRON	me
-	NOUN	-
descendent	VERB	descendre
des	ADP	de
et	CCONJ	et
un	DET	un
pourtant	ADV	pourtant
la	DET	le
assez	ADV	assez
voyais	VERB	voir
ça	PRON	cela
servilité	NOUN	servilité
choisit	VERB	choisir
La	DET	le
eus	VERB	avoir
aiment	VERB	aimer
ma	DET	mon
de	ADP	de
.	PUNCT	.
carte	NOUN	carte
que	SCONJ	que
cet	DET	ce
.	PUNCT	.
.	PUNCT	.
égards	NOUN	égard
Nous	PRON	nous
en	ADP	en
de	ADP	de
la	DET	le
les	DET	le
maquiller	VERB	maquiller
.	PUNCT	.
Je	PRON	je
alerta	VERB	alerter
Et	CCONJ	et
un	DET	un
à	ADP	à
,	PUNCT	,
salle	NOUN	salle
.	PUNCT	.
,	PUNCT	,
manger	VERB	manger
récepteur	NOUN	récepteur
la	DET	le
le	PRON	le
,	PUNCT	,
,	PUNCT	,
appartement	NOUN	appartement
croyait	VERB	croire
montra	VERB	montrer
le	DET	le
une	DET	un
attentions	NOUN	attention
complètement	ADV	complètement
avec	ADP	avec
loin	ADV	loin
ne	ADV	ne
?	PUNCT	?
s'	PRON	se
.	PUNCT	.
lui	PRON	lui
ses	DET	son
,	PUNCT	,
khôl	NOUN	khôl
.	PUNCT	.
,	PUNCT	,
se	PRON	se
.	PUNCT	.
Tant	ADV	tant
pu	VERB	pouvoir
ne	ADV	ne
,	PUNCT	,
pas	ADV	pas
si	SCONJ	si
et	CCONJ	et
convenait	VERB	convenir
m'	PRON	me
.	PUNCT	.
,	PUNCT	,
en	PRON	en
risquer	VERB	risquer
d'	ADP	de
de	ADP	de
une	DET	un
mêmes	PRON	même
avalanche	NOUN	avalanche
»	PUNCT	»
je	PRON	je
tu	PRON	tu
,	PUNCT	,
)	PUNCT	)
défendit	VERB	défendre
insolence	NOUN	insolence
et	CCONJ	et
serveur	NOUN	serveur
vif	ADJ	vif
rassurée	VERB	rassurer
tout	ADV	tout
,	PUNCT	,
snob	ADJ	snob
tournedos	NOUN	tournedos
ni	CCONJ	ni
Emu	VERB	emu
parce	SCONJ	parce
un	DET	un
table	NOUN	table
ma	DET	mon
pas	ADV	pas
et	CCONJ	et
la	DET	le
un	DET	un
d'	ADP	de
!	PUNCT	!
merci	PRON	merci
airs	NOUN	air
tort	NOUN	tort
elle	PRON	lui
esthéticienne	NOUN	esthéticien
maître	NOUN	maître
les	DET	le
goût	NOUN	goût
.	PUNCT	.
des	ADP	de
d'	ADP	de
assez	ADV	assez
,	PUNCT	,
ordres	NOUN	ordre
Nous	PRON	nous
,	PUNCT	,
un	DET	un
,	PUNCT	,
asperges	NOUN	asperge
me	PRON	me
,	PUNCT	,
les	DET	le
être	AUX	être
par	ADP	par
de	ADP	de
,	PUNCT	,
affirma	VERB	affirmer
plus	ADV	plus
servait	VERB	servir
–	PUNCT	–
Connasse	NOUN	connasse
succès	NOUN	succès
de	ADP	de
,	PUNCT	,
l'	PRON	l'
de	ADP	de
quand	SCONJ	quand
avec	ADP	avec
plaindre	VERB	plaindre
ne	ADV	ne
longtemps	ADV	longtemps
avec	ADP	avec
Evidemment	ADV	evidemment
d'	ADP	de
humeur	NOUN	humeur
exquis	ADJ	exquis
conclut	VERB	conclure
silence	NOUN	silence
demanda	VERB	demander
inclina	VERB	incliner
Karine	PROPN	Karine
la	DET	le
les	DET	le
,	PUNCT	,
d'	ADP	de
renvoyâmes	VERB	renvoyer
rabroua	VERB	rabrouer
aime	VERB	aime
,	PUNCT	,
se	PRON	se
sans	ADP	sans
lui	PRON	lui
conquérants	NOUN	conquérant
de	ADP	de
inciter	VERB	inciter
-elle	PRON	lui
de	ADP	de
allâmes	VERB	aller
la	DET	le
qui	PRON	qui
Dieu	NOUN	dieu
!	PUNCT	!
s'	PRON	se
de	ADP	de
de	ADP	de
désuète	ADJ	désuet
un	DET	un
eux	PRON	lui
perdre	VERB	perdre
la	PRON	le
gentiment	ADV	gentiment
Francine	PROPN	Francine
suis	AUX	être
n'	ADV	n'
.	PUNCT	.
des	DET	un
Fonfrin	PROPN	Fonfrin
Je	PRON	je
table	NOUN	table
acte	NOUN	acte
déclarai	VERB	déclarer
Maniaque	NOUN	maniaque
de	ADP	de
.	PUNCT	.
et	CCONJ	et
regardait	VERB	regarder
comme	ADP	comme
exigea	VERB	exiger
mains	NOUN	main
fit	VERB	faire
travers	NOUN	travers
de	ADP	de
M.	NOUN	m.
.	PUNCT	.
certaine	ADJ	certain
extasiai	VERB	extasier
le	DET	le
patience	NOUN	patience
:	PUNCT	:
les	DET	le
Francine	PROPN	Francine
haut	ADV	haut
et	CCONJ	et
amis	NOUN	ami
des	DET	un
fausses	ADJ	faux
finesse	NOUN	finesse
sourire	VERB	sourire
l'	DET	le
de	ADP	de
pas	ADV	pas
marques	NOUN	marque
affaires	NOUN	affaire
installerait	VERB	installer
s'	PRON	se
irritable	ADJ	irritable
t'	PRON	te
veillait	VERB	veiller
des	DET	un
,	PUNCT	,
Francine	PROPN	Francine
qu'	SCONJ	que
avaient	VERB	avoir
ironisa	VERB	ironiser
fauchée	VERB	faucher
au	ADP	au
répondit	VERB	répondre
par	ADP	par
verre	NOUN	verre
de	ADP	de
moins	ADV	moins
.	PUNCT	.
le	DET	le
dans	ADP	dans
en	PRON	en
Dans	ADP	dans
Elle	PRON	lui
appliquait	VERB	appliquer
la	DET	le
de	ADP	de
peinturlura	VERB	peinturlurer
m'	PRON	me
–	PUNCT	–
,	PUNCT	,
dupe	ADJ	dupe
