philosophie	NOUN	philosophie
la	DET	le
comme	ADP	comme
'	PUNCT	'
'	PUNCT	'
récalcitrants	NOUN	récalcitrant
la	DET	le
siennes	NOUN	sienne
non	ADV	non
courait	VERB	courir
se	PRON	se
reine	NOUN	reine
Valentine	PROPN	Valentine
Valentine	PROPN	Valentine
,	PUNCT	,
,	PUNCT	,
suis	AUX	être
sa	DET	son
reine	NOUN	reine
?	PUNCT	?
l'	PRON	l'
la	DET	le
Impossible	ADJ	impossible
étaient	AUX	être
,	PUNCT	,
.	PUNCT	.
sauvé	VERB	sauver
lorsqu'	SCONJ	lorsque
dit	VERB	dire
mots	NOUN	mot
qui	PRON	qui
pensée	NOUN	pensée
où	PRON	où
comme	ADP	comme
parce	SCONJ	parce
ce	PRON	ce
chose	NOUN	chose
femmes	NOUN	femme
esprit	NOUN	esprit
pour	ADP	pour
à	ADP	à
,	PUNCT	,
.	PUNCT	.
associant	VERB	associer
pu	VERB	pouvoir
raman	PROPN	raman
Elle	PRON	lui
philotiquement	ADV	philotiquement
?	PUNCT	?
faire	VERB	faire
qui	PRON	qui
appris	VERB	apprendre
pour	ADP	pour
avec	ADP	avec
restée	VERB	rester
à	ADP	à
voulions	VERB	vouloir
la	DET	le
tuerai	VERB	tuer
haine	NOUN	haine
royale	ADJ	royal
chose	NOUN	chose
Jane	PROPN	Jane
.	PUNCT	.
mentale	ADJ	mental
Connectés	VERB	connecter
sympathie	NOUN	sympathie
long	NOUN	long
D'	ADP	de
et	CCONJ	et
gré	NOUN	gré
d'	ADP	de
la	DET	le
qui	PRON	qui
avons	AUX	avoir
des	DET	un
invisibles	ADJ	invisible
comment	ADV	comment
une	DET	un
plaisanterie	NOUN	plaisanterie
Elle	PRON	lui
n'	ADV	n'
sommes	AUX	être
ce	DET	ce
avait	VERB	avoir
d'	ADP	de
resurgir	VERB	resurgir
Et	CCONJ	et
suffisant	ADJ	suffisant
contrôler	VERB	contrôler
soupçon	NOUN	soupçon
raison	NOUN	raison
c'	PRON	ce
par	ADP	par
de	ADP	de
veut	VERB	vouloir
façon	NOUN	façon
à	ADP	à
Un	DET	un
elle	PRON	lui
juste	ADJ	juste
ovipositeur	NOUN	ovipositeur
.	PUNCT	.
L'	DET	le
.	PUNCT	.
tache	NOUN	tache
un	DET	un
excès	NOUN	excès
ne	ADV	ne
...	PUNCT	...
Ender	PROPN	Ender
.	PUNCT	.
est	AUX	être
que	SCONJ	que
lui	PRON	lui
est	AUX	être
avait	VERB	avoir
irisation	NOUN	irisation
dernier	ADJ	dernier
de	ADP	de
que	SCONJ	que
Elle	PRON	lui
le	DET	le
Mais	CCONJ	mais
nous	PRON	nous
de	ADP	de
philotiques	ADJ	philotique
vous	PRON	vous
Et	CCONJ	et
noire	ADJ	noir
perfection	NOUN	perfection
remarqué	VERB	remarquer
se	PRON	se
sienne	ADJ	sien
et	CCONJ	et
fois	NOUN	fois
manifestement	ADV	manifestement
en	PRON	en
vu	VERB	voir
reine	NOUN	reine
message	NOUN	message
.	PUNCT	.
tendit	VERB	tendre
pas	ADV	pas
Jamais	ADV	jamais
ses	DET	son
lui	PRON	lui
de	ADP	de
vivre	VERB	vivre
transmettre	VERB	transmettre
sur	ADP	sur
beaucoup	ADV	beaucoup
qui	PRON	qui
qu'	SCONJ	que
—	PUNCT	—
devait	VERB	devoir
il	PRON	il
d'	ADP	de
mari	NOUN	mari
Elle	PRON	lui
dévouée	ADJ	dévoué
pensée	NOUN	pensée
pas	ADV	pas
—	PUNCT	—
adoration	NOUN	adoration
bien	ADV	bien
peur	NOUN	peur
tout	ADV	tout
,	PUNCT	,
moyen	NOUN	moyen
dans	ADP	dans
,	PUNCT	,
la	DET	le
.	PUNCT	.
Plikt	PROPN	Plikt
,	PUNCT	,
Ender	PROPN	Ender
pas	ADV	pas
pas	NOUN	pas
!	PUNCT	!
pourriez	VERB	pouvoir
devait	VERB	devoir
-ils	PRON	il
‘	PUNCT	‘
Je	PRON	je
séduction	NOUN	séduction
la	DET	le
toute	DET	tout
coup	NOUN	coup
ce	PRON	ce
être	ADV	être
.	PUNCT	.
sur	ADP	sur
piggies	NOUN	piggie
intense	ADJ	intense
pleurer	VERB	pleurer
,	PUNCT	,
eux	PRON	lui
sais	VERB	savoir
!	PUNCT	!
l'	PRON	l'
Valentine	PROPN	Valentine
une	DET	un
.	PUNCT	.
lorsqu'	SCONJ	lorsque
pas	ADV	pas
la	PRON	le
enfants	NOUN	enfant
cela	PRON	cela
nous	PRON	nous
à	ADP	à
elle	PRON	lui
d'	ADP	de
,	PUNCT	,
Valentine	PROPN	Valentine
pourquoi	ADV	pourquoi
peur	NOUN	peur
que	SCONJ	que
des	ADP	de
d'	ADP	de
pas	ADV	pas
.	PUNCT	.
le	DET	le
?	PUNCT	?
-ils	PRON	il
ne	ADV	ne
s'	SCONJ	s'
l'	PRON	l'
je	PRON	je
pourquoi	ADV	pourquoi
Ender	PROPN	Ender
les	DET	le
connaissait	VERB	connaître
ne	ADV	ne
ces	DET	ce
veux	VERB	vouloir
moins	ADV	moins
pensée	NOUN	pensée
,	PUNCT	,
comme	ADP	comme
pensées	NOUN	pensée
?	PUNCT	?
Vous	PRON	vous
affective	ADJ	affectif
connexion	NOUN	connexion
qu'	SCONJ	que
reflets	NOUN	reflet
Ou	CCONJ	ou
-vous	PRON	vous
le	DET	le
y	PRON	y
Paix	NOUN	paix
la	DET	le
honte	NOUN	honte
à	ADP	à
,	PUNCT	,
la	DET	le
de	ADP	de
!	PUNCT	!
.	PUNCT	.
Miro	PROPN	Miro
dit	VERB	dire
.	PUNCT	.
.	PUNCT	.
était	AUX	être
n'	ADV	n'
—	PUNCT	—
Depuis	ADP	depuis
ses	DET	son
Sa	DET	son
anéantir	VERB	anéantir
ne	ADV	ne
.	PUNCT	.
propres	ADJ	propre
à	ADP	à
connaissait	VERB	connaître
ménage	NOUN	ménage
seul	ADJ	seul
.	PUNCT	.
-	PRON	-
le	PRON	le
fragilité	NOUN	fragilité
eux	PRON	lui
pourriez	VERB	pouvoir
Miro	PROPN	Miro
partir	VERB	partir
avait	AUX	avoir
rien	PRON	rien
rien	PRON	rien
mentale	ADJ	mental
d'	ADP	de
Je	PRON	je
sacrifiés	NOUN	sacrifié
cacher	VERB	cacher
.	PUNCT	.
que	SCONJ	que
veut	VERB	vouloir
à	ADP	à
Novinha	PROPN	Novinha
Jolie	ADJ	joli
avez	VERB	avoir
Et	CCONJ	et
à	ADP	à
il	PRON	il
faire	AUX	faire
pensées	NOUN	pensée
d'	ADP	de
,	PUNCT	,
que	SCONJ	que
.	PUNCT	.
réussi	VERB	réussir
dernier	ADJ	dernier
ses	DET	son
.	PUNCT	.
Vos	DET	votre
réprimande	NOUN	réprimande
plus	ADV	plus
te	PRON	te
vous	PRON	vous
la	DET	le
qu'	PRON	qu'
.	PUNCT	.
Lusitania	PROPN	Lusitania
d'	ADP	de
pensées	NOUN	pensée
expliquer	VERB	expliquer
de	ADP	de
à	ADP	à
sortant	VERB	sortir
de	ADP	de
.	PUNCT	.
cessé	VERB	cesser
plus	ADV	plus
connexions	NOUN	connexion
de	ADP	de
de	ADP	de
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
silencieusement	ADV	silencieusement
Ender	PROPN	Ender
facilement	ADV	facilement
.	PUNCT	.
quoi	PRON	quoi
émettre	VERB	émettre
fois	NOUN	fois
menacée	VERB	menacer
pas	ADV	pas
les	DET	le
lutter	VERB	lutter
étire	VERB	étire
depuis	ADP	depuis
connaissait	VERB	connaître
repose	VERB	repose
Je	PRON	je
connaître	VERB	connaître
les	DET	le
alors	ADV	alors
un	DET	un
ressemblaient	VERB	ressembler
aurez	AUX	avoir
construit	VERB	construire
.	PUNCT	.
.	PUNCT	.
distraire	VERB	distraire
connaissait	VERB	connaître
pour	ADP	pour
?	PUNCT	?
le	PRON	le
—	PUNCT	—
vaisseau	NOUN	vaisseau
moi	PRON	moi
de	ADP	de
Chut	VERB	choir
était	AUX	être
.	PUNCT	.
pivoter	VERB	pivoter
était	AUX	être
adorait	VERB	adorer
vous	PRON	vous
faire	VERB	faire
comprendre	VERB	comprendre
,	PUNCT	,
la	DET	le
-elle	PRON	lui
murmura	VERB	murmurer
revienne	VERB	revenir
s'	PRON	se
Et	CCONJ	et
leur	PRON	leur
Elle	PRON	lui
plus	ADV	plus
,	PUNCT	,
être	AUX	être
.	PUNCT	.
-elle	PRON	lui
et	CCONJ	et
silencieux	ADJ	silencieux
un	DET	un
rivale	NOUN	rival
évanouit	VERB	évanouir
fut	AUX	être
?	PUNCT	?
plus	ADV	plus
Valentine	PROPN	Valentine
point	NOUN	point
raison	NOUN	raison
nous	PRON	nous
l'	DET	le
d'	ADP	de
pouvait	VERB	pouvoir
Ender	PROPN	Ender
que	SCONJ	que
elle	PRON	lui
Il	PRON	il
puissantes	ADJ	puissant
vision	NOUN	vision
mêmes	PRON	même
C'	PRON	ce
de	ADP	de
à	ADP	à
supplication	NOUN	supplication
chose	NOUN	chose
pouvait	VERB	pouvoir
pouvait	VERB	pouvoir
jamais	ADV	jamais
Au	ADP	au
il	PRON	il
Elle	PRON	lui
nous	PRON	nous
quelque	DET	quelque
le	DET	le
ce	DET	ce
ce	PRON	ce
,	PUNCT	,
dans	ADP	dans
-je	PRON	je
va	VERB	aller
bouche	NOUN	bouche
promesses	NOUN	promesse
bien	ADV	bien
à	ADP	à
savoir	VERB	savoir
intervint	VERB	intervenir
Et	CCONJ	et
ne	ADV	ne
arc-en-ciel	ADJ	arc-en-ciel
Mais	CCONJ	mais
supplique	NOUN	supplique
.	PUNCT	.
.	PUNCT	.
le	DET	le
pas	ADV	pas
s'	PRON	se
qu'	PRON	qu'
bras	NOUN	bras
des	DET	un
rien	PRON	rien
voix	NOUN	voix
que	SCONJ	que
abruptement	ADV	abruptement
lieu	NOUN	lieu
mes	DET	mon
,	PUNCT	,
voix	NOUN	voix
la	DET	le
Or	CCONJ	or
!	PUNCT	!
Ne	ADV	ne
avait	VERB	avoir
Lorsque	SCONJ	lorsque
une	PRON	un
Nous	PRON	nous
flatté	VERB	flatter
avait	VERB	avoir
vers	ADP	vers
si	SCONJ	si
,	PUNCT	,
telle	ADJ	tel
écrivait	VERB	écrire
la	DET	le
.	PUNCT	.
les	DET	le
la	DET	le
.	PUNCT	.
mourir	VERB	mourir
par	ADP	par
l'	DET	le
être	AUX	être
comment	ADV	comment
en	ADP	en
sûre	ADJ	sûr
être	AUX	être
pareille	ADJ	pareil
sur	ADP	sur
pourrons	VERB	pouvoir
vaisseau	NOUN	vaisseau
pas	ADV	pas
ça	PRON	cela
'	PUNCT	'
s'	PRON	se
son	DET	son
Nous	PRON	nous
dresser	VERB	dresser
de	ADP	de
d'	ADP	de
à	ADP	à
La	DET	le
Valentine	PROPN	Valentine
transporterons	VERB	transporter
un	DET	un
avoir	AUX	avoir
.	PUNCT	.
pendant	ADP	pendant
captées	VERB	capter
aux	ADP	à
de	DET	de
Ender	PROPN	Ender
Plikt	PROPN	Plikt
réponse	NOUN	réponse
Valentine	PROPN	Valentine
tout	ADV	tout
pensées	NOUN	pensée
la	DET	le
le	DET	le
avait	VERB	avoir
y	PRON	y
'	PUNCT	'
et	CCONJ	et
Valentine	PROPN	Valentine
,	PUNCT	,
.	PUNCT	.
et	CCONJ	et
affronter	VERB	affronter
flotte	NOUN	flotte
.	PUNCT	.
.	PUNCT	.
était	AUX	être
l'	DET	le
longtemps	ADV	longtemps
sa	DET	son
de	ADP	de
.	PUNCT	.
à	ADP	à
les	DET	le
cette	DET	ce
ne	ADV	ne
reine	NOUN	reine
suggéré	VERB	suggérer
un	DET	un
.	PUNCT	.
quelqu'	DET	quelque
craignez	VERB	craindre
Elle	PRON	lui
dit	VERB	dire
bien	ADV	bien
aux	ADP	à
qui	PRON	qui
ténue	ADJ	ténu
ne	ADV	ne
le	DET	le
quelle	PRON	quel
?	PUNCT	?
contre	ADP	contre
toutes	ADJ	tout
vous	PRON	vous
approcha	VERB	approcher
touche	VERB	touche
avait	VERB	avoir
impossible	ADJ	impossible
Paix	NOUN	paix
.	PUNCT	.
-vous	PRON	vous
celles	PRON	celui
reine	NOUN	reine
Que	SCONJ	que
aucune	DET	aucun
Jamais	ADV	jamais
par	ADP	par
,	PUNCT	,
pour	ADP	pour
ou	CCONJ	ou
,	PUNCT	,
mêlé	VERB	mêler
Se	PRON	se
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
mais	CCONJ	mais
Mais	CCONJ	mais
aurons	AUX	avoir
depuis	ADP	depuis
'	PUNCT	'
preuve	NOUN	preuve
vous	PRON	vous
ce	DET	ce
,	PUNCT	,
ai	AUX	avoir
,	PUNCT	,
attache	NOUN	attache
N'	ADV	n'
que	SCONJ	que
Ender	PROPN	Ender
avait	VERB	avoir
,	PUNCT	,
armes	NOUN	arme
hommes	NOUN	homme
te	PRON	te
pour	ADP	pour
vaisseau	NOUN	vaisseau
Cette	DET	ce
,	PUNCT	,
la	DET	le
la	DET	le
de	ADP	de
philotique	ADJ	philotiqu
un	DET	un
elle	PRON	lui
à	ADP	à
l'	PRON	l'
La	DET	le
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
jusqu'	ADP	jusque
ne	ADV	ne
son	DET	son
nausée	NOUN	nausée
le	PRON	le
.	PUNCT	.
il	PRON	il
et	CCONJ	et
trouverons	VERB	trouver
'	PUNCT	'
pourquoi	ADV	pourquoi
reine	NOUN	reine
,	PUNCT	,
sentit	VERB	sentir
qui	PRON	qui
calmer	VERB	calmer
vision	NOUN	vision
vous	PRON	vous
.	PUNCT	.
Ender	PROPN	Ender
être	AUX	être
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
à	ADP	à
tuer	VERB	tuer
était	AUX	être
à	ADP	à
la	DET	le
La	DET	le
Ender	PROPN	Ender
entendit	VERB	entendre
droit	NOUN	droit
était	AUX	être
servait	VERB	servir
personne	PRON	personne
fortement	ADV	fortement
.	PUNCT	.
façon	NOUN	façon
élytre	NOUN	élytre
de	ADP	de
était	AUX	être
Miro	PROPN	Miro
promis	VERB	promettre
le	DET	le
.	PUNCT	.
faire	VERB	faire
femme	NOUN	femme
,	PUNCT	,
peuvent	VERB	pouvoir
armes	NOUN	arme
plaît	VERB	plaire
reine	NOUN	reine
fils	NOUN	fils
cria	VERB	crier
se	PRON	se
se	PRON	se
obligés	VERB	obliger
mariée	ADJ	marier
la	DET	le
frère	NOUN	frère
cris	NOUN	cri
avait	AUX	avoir
pas	ADV	pas
notre	DET	notre
fit	VERB	faire
la	DET	le
tuer	VERB	tuer
toujours	ADV	toujours
jeter	VERB	jeter
que	SCONJ	que
.	PUNCT	.
,	PUNCT	,
Ender	PROPN	Ender
que	SCONJ	que
tant	ADV	tant
pas	ADV	pas
soit	AUX	être
avoir	AUX	avoir
un	DET	un
années	NOUN	année
presque	ADV	presque
et	CCONJ	et
forcément	ADV	forcément
trahison	NOUN	trahison
,	PUNCT	,
.	PUNCT	.
vers	ADP	vers
ce	PRON	ce
.	PUNCT	.
S'	SCONJ	s'
Elle	PRON	lui
donnée	VERB	donner
femmes	NOUN	femme
siennes	NOUN	sienne
.	PUNCT	.
pouvait	VERB	pouvoir
étaient	AUX	être
à	ADP	à
que	SCONJ	que
est	AUX	être
Ender	PROPN	Ender
dit	VERB	dire
ai	AUX	avoir
Plikt	PROPN	Plikt
emmené	VERB	emmener
.	PUNCT	.
colonie	NOUN	colonie
n'	ADV	n'
de	ADP	de
pas	ADV	pas
tuez	VERB	tuer
bien	ADV	bien
vaisseaux	NOUN	vaisseau
tranquillisez	VERB	tranquilliser
tuer	VERB	tuer
de	ADP	de
Miro	PROPN	Miro
un	DET	un
couvrant	VERB	couvrir
sera	AUX	être
presque	ADV	presque
une	DET	un
Valentine	PROPN	Valentine
Il	PRON	il
de	ADP	de
à	ADP	à
tambem	PROPN	tambem
.	PUNCT	.
salive	NOUN	salive
la	DET	le
sans	ADP	sans
Voulez	VERB	vouloir
des	ADP	de
avec	ADP	avec
lire	VERB	lire
qui	PRON	qui
.	PUNCT	.
d'	ADP	de
que	SCONJ	que
qu'	SCONJ	que
craignez	VERB	craindre
expliquait	VERB	expliquer
Je	PRON	je
enfants	NOUN	enfant
avec	ADP	avec
aussi	ADV	aussi
ne	ADV	ne
-	ADV	-
Ender	PROPN	Ender
Elle	PRON	lui
la	DET	le
,	PUNCT	,
C'	PRON	ce
distinguer	VERB	distinguer
Ne	ADV	ne
,	PUNCT	,
.	PUNCT	.
promis	VERB	promettre
guise	NOUN	guise
Evidemment	ADV	evidemment
quelque	DET	quelque
main	NOUN	main
connecter	VERB	connecter
moment	NOUN	moment
tuerai	VERB	tuer
,	PUNCT	,
parce	SCONJ	parce
,	PUNCT	,
n'	ADV	n'
un	DET	un
ait	AUX	avoir
de	ADP	de
la	DET	le
peine	ADV	peine
vous	PRON	vous
Ender	PROPN	Ender
avoir	AUX	avoir
avait	VERB	avoir
la	DET	le
reine	NOUN	reine
susceptible	ADJ	susceptible
,	PUNCT	,
jolie	ADJ	joli
liée	VERB	lier
personne	PRON	personne
.	PUNCT	.
moins	ADV	moins
,	PUNCT	,
C'	PRON	ce
si	SCONJ	si
,	PUNCT	,
des	ADP	de
Ender	PROPN	Ender
mieux	ADV	mieux
qui	PRON	qui
tuer	VERB	tuer
?	PUNCT	?
Valentine	PROPN	Valentine
de	ADP	de
.	PUNCT	.
essayait	VERB	essayer
.	PUNCT	.
taire	VERB	taire
.	PUNCT	.
,	PUNCT	,
jamais	ADV	jamais
‘	PUNCT	‘
A	ADP	à
,	PUNCT	,
Voilà	VERB	voilà
Ne	ADV	ne
de	ADP	de
la	DET	le
soit	AUX	être
de	ADP	de
,	PUNCT	,
de	ADP	de
derrière	ADP	derrière
doutait	VERB	douter
descolada	NOUN	descolada
avons	AUX	avoir
il	PRON	il
pas	ADV	pas
vulnérable	ADJ	vulnérable
que	SCONJ	que
reine	NOUN	reine
Calmez	VERB	calmer
si	ADV	si
communication	NOUN	communication
Eu	X	Eu
de	ADP	de
de	ADP	de
Valentine	PROPN	Valentine
savait	VERB	savoir
C'	PRON	ce
dans	ADP	dans
fit	VERB	faire
la	DET	le
murmure	NOUN	murmure
pour	ADP	pour
de	ADP	de
le	DET	le
un	PRON	un
raman	ADJ	raman
rien	PRON	rien
immédiatement	ADV	immédiatement
ne	ADV	ne
tuera	VERB	tuer
de	ADP	de
?	PUNCT	?
était	AUX	être
vraiment	ADV	vraiment
-vous	PRON	vous
Construisez	VERB	construire
virus	NOUN	virus
insolite	ADJ	insolite
.	PUNCT	.
aux	ADP	à
sous	ADP	sous
En	ADP	en
recevait	VERB	recevoir
jamais	ADV	jamais
N'	ADV	n'
Ender	PROPN	Ender
pour	ADP	pour
de	ADP	de
allongea	VERB	allonger
ma	DET	mon
?	PUNCT	?
Evidemment	ADV	evidemment
leva	VERB	lever
pour	ADP	pour
.	PUNCT	.
faire	AUX	faire
.	PUNCT	.
ne	ADV	ne
déjà	ADV	déjà
ne	ADV	ne
la	DET	le
comme	ADP	comme
.	PUNCT	.
auparavant	ADV	auparavant
savoir	VERB	savoir
enfant	NOUN	enfant
Ne	ADV	ne
Valentine	PROPN	Valentine
insérer	VERB	insérer
jusqu'	ADP	jusque
mamelon	NOUN	mamelon
Une	DET	un
pensées	NOUN	pensée
sauver	VERB	sauver
lait	NOUN	lait
permettait	VERB	permettre
'	PUNCT	'
sûr	ADJ	sûr
les	DET	le
son	DET	son
Nous	PRON	nous
pensée	NOUN	pensée
vos	DET	votre
reine	NOUN	reine
,	PUNCT	,
mais	CCONJ	mais
.	PUNCT	.
comprendre	VERB	comprendre
Plikt	PROPN	Plikt
assez	ADV	assez
commandée	VERB	commander
elle	PRON	lui
.	PUNCT	.
à	ADP	à
pas	ADV	pas
d'	ADP	de
capable	ADJ	capable
entièrement	ADV	entièrement
construisez	VERB	construire
force	NOUN	force
ont	VERB	avoir
,	PUNCT	,
tenait	VERB	tenir
vous	PRON	vous
et	CCONJ	et
il	PRON	il
alvéole	NOUN	alvéole
humains	NOUN	humain
et	CCONJ	et
Ender	PROPN	Ender
,	PUNCT	,
Ender	PROPN	Ender
.	PUNCT	.
quoi	PRON	quoi
années	NOUN	année
surface	NOUN	surface
autrui	PRON	autrui
mes	DET	mon
que	SCONJ	que
Démosthène	PROPN	Démosthène
elle	PRON	lui
Ender	PROPN	Ender
le	DET	le
.	PUNCT	.
n'	ADV	n'
'	PUNCT	'
comme	SCONJ	comme
entre	ADP	entre
pensa	VERB	penser
pour	ADP	pour
des	ADP	de
sommes	AUX	être
Jamais	PRON	jamais
admiré	VERB	admirer
tuer	VERB	tuer
reçu	VERB	recevoir
était	AUX	être
Les	DET	le
en	PRON	en
vaisseau	NOUN	vaisseau
vous	PRON	vous
était	AUX	être
de	ADP	de
,	PUNCT	,
entre	ADP	entre
pourrions	VERB	pouvoir
ce	PRON	ce
haute	ADJ	haut
la	DET	le
Non	ADV	non
lui	PRON	lui
s'	SCONJ	s'
Comment	ADV	comment
la	DET	le
avait	AUX	avoir
et	CCONJ	et
capturer	VERB	capturer
.	PUNCT	.
virus	NOUN	virus
.	PUNCT	.
tuez	VERB	tuer
trouble	NOUN	trouble
tout	ADJ	tout
Valentine	PROPN	Valentine
reine	NOUN	reine
même	ADV	même
soudain	ADV	soudain
nous	PRON	nous
s'	PRON	se
nom	NOUN	nom
toujours	ADV	toujours
,	PUNCT	,
hommes	NOUN	homme
n'	ADV	n'
pensées	NOUN	pensée
dit	VERB	dire
nous	PRON	nous
la	PRON	le
te	PRON	te
.	PUNCT	.
.	PUNCT	.
A	ADP	à
ne	ADV	ne
—	PUNCT	—
?	PUNCT	?
Valentine	PROPN	Valentine
une	DET	un
Valentine	PROPN	Valentine
troublé	VERB	troubler
dans	ADP	dans
.	PUNCT	.
la	DET	le
passèrent	VERB	passer
Valentine	PROPN	Valentine
beaucoup	ADV	beaucoup
,	PUNCT	,
C'	PRON	ce
était	AUX	être
elle	PRON	lui
avait	AUX	avoir
Valentine	PROPN	Valentine
des	DET	un
De	ADP	de
avait	AUX	avoir
du	ADP	de
alors	ADV	alors
quitté	VERB	quitter
pour	ADP	pour
fit	VERB	faire
par	ADP	par
donc	ADV	donc
était	AUX	être
pensa	VERB	penser
Ne	ADV	ne
nous	PRON	nous
se	PRON	se
un	DET	un
.	PUNCT	.
-il	PRON	il
était	AUX	être
reine	NOUN	reine
.	PUNCT	.
Même	ADV	même
pour	ADP	pour
Ender	PROPN	Ender
audible	ADJ	audible
que	PRON	que
-vous	PRON	vous
étudié	VERB	étudier
fait	NOUN	fait
.	PUNCT	.
.	PUNCT	.
pouvez	VERB	pouvoir
la	PRON	le
la	DET	le
Plikt	PROPN	Plikt
faible	ADJ	faible
,	PUNCT	,
humaine	ADJ	humain
.	PUNCT	.
:	PUNCT	:
cela	PRON	cela
pas	ADV	pas
eu	VERB	avoir
transportez	VERB	transporter
répondait	VERB	répondre
comme	ADP	comme
la	DET	le
promis	VERB	promettre
Mais	CCONJ	mais
alors	ADV	alors
La	DET	le
Bonita	PROPN	Bonita
vie	NOUN	vie
d'	ADP	de
Plikt	PROPN	Plikt
pensa	VERB	penser
de	ADP	de
.	PUNCT	.
Ai	AUX	avoir
main	NOUN	main
Ender	PROPN	Ender
descolada	NOUN	descolada
Valentine	PROPN	Valentine
?	PUNCT	?
concurrence	NOUN	concurrence
Elle	PRON	lui
Ender	PROPN	Ender
que	SCONJ	que
reposez	VERB	reposer
reine	NOUN	reine
après	ADP	après
pensa	VERB	penser
Plikt	PROPN	Plikt
Je	PRON	je
Peut	ADV	peut
esprit	NOUN	esprit
Ender	PROPN	Ender
nous	PRON	nous
.	PUNCT	.
lieu	NOUN	lieu
n'	ADV	n'
—	PUNCT	—
eux	PRON	lui
.	PUNCT	.
que	PRON	que
ai	AUX	avoir
.	PUNCT	.
réel	ADJ	réel
que	SCONJ	que
entre	ADP	entre
Elle	PRON	lui
Ce	PRON	ce
milliards	NOUN	milliard
m'	PRON	me
,	PUNCT	,
quelque	DET	quelque
.	PUNCT	.
lui	PRON	lui
lieu	NOUN	lieu
de	ADP	de
pas	ADV	pas
adieu	NOUN	adieu
Elle	PRON	lui
ont	AUX	avoir
langage	NOUN	langage
entendre	VERB	entendre
,	PUNCT	,
,	PUNCT	,
parla	VERB	parler
reine	NOUN	reine
tenante	ADJ	tenant
Plikt	PROPN	Plikt
cet	DET	ce
,	PUNCT	,
L'	DET	le
était	AUX	être
c'	PRON	ce
tenir	VERB	tenir
était	AUX	être
que	PRON	que
angles	NOUN	angle
yeux	NOUN	oeil
découvert	VERB	découvrir
ne	ADV	ne
chance	NOUN	chance
elle	PRON	lui
De	ADP	de
en	ADP	en
plus	ADV	plus
s'	SCONJ	s'
de	ADP	de
fut	AUX	être
suscitées	VERB	susciter
asseyant	VERB	asseoir
vrai	ADJ	vrai
compréhension	NOUN	compréhension
Ou	CCONJ	ou
le	DET	le
rassurée	VERB	rassurer
aurait	AUX	avoir
illusion	NOUN	illusion
et	CCONJ	et
de	ADP	de
aussi	ADV	aussi
élue	NOUN	élu
pour	ADP	pour
?	PUNCT	?
les	DET	le
besoin	NOUN	besoin
la	DET	le
tu	PRON	tu
.	PUNCT	.
du	ADP	de
qu'	PRON	qu'
,	PUNCT	,
un	DET	un
—	PUNCT	—
position	NOUN	position
pas	ADV	pas
vie	NOUN	vie
;	PUNCT	;
voyait	VERB	voir
—	PUNCT	—
de	ADP	de
Valentine	PROPN	Valentine
pas	ADV	pas
arrière-garde	NOUN	arrière-garde
Quoi	PRON	quoi
Tu	PRON	tu
non	ADV	non
en	ADP	en
la	DET	le
se	PRON	se
la	DET	le
ma	DET	mon
rampant	VERB	ramper
mort	NOUN	mort
crois	VERB	croire
avait	VERB	avoir
Pourquoi	ADV	pourquoi
.	PUNCT	.
encore	ADV	encore
derrière	ADP	derrière
—	PUNCT	—
les	PRON	le
été	VERB	être
,	PUNCT	,
.	PUNCT	.
éliminant	VERB	éliminer
.	PUNCT	.
,	PUNCT	,
voies	VERB	voir
n'	ADV	n'
.	PUNCT	.
y	PRON	y
!	PUNCT	!
un	DET	un
de	ADP	de
pour	ADP	pour
était	AUX	être
elle	PRON	lui
cru	VERB	croire
n'	ADV	n'
vie	NOUN	vie
amplifier	VERB	amplifier
et	CCONJ	et
Valentine	PROPN	Valentine
reconduisait	VERB	reconduire
.	PUNCT	.
-il	PRON	il
,	PUNCT	,
auraient	AUX	avoir
d'	ADP	de
pas	ADV	pas
capter	VERB	capter
pensées	NOUN	pensée
avait	VERB	avoir
minimiser	VERB	minimiser
ça	PRON	cela
aurais	AUX	avoir
ait	AUX	avoir
dans	ADP	dans
xénologue	ADJ	xénologu
l'	DET	le
s'	PRON	se
esclave	NOUN	esclave
remontée	NOUN	remontée
était	AUX	être
être	AUX	être
.	PUNCT	.
Tu	PRON	tu
en	PRON	en
trente	NUM	trente
qu'	SCONJ	que
conflits	NOUN	conflit
genre	NOUN	genre
mathématiques	NOUN	mathématique
il	PRON	il
fallait	VERB	falloir
.	PUNCT	.
sortirent	VERB	sortir
,	PUNCT	,
Son	DET	son
leurs	DET	leur
adoucir	VERB	adoucir
Val	PROPN	Val
de	ADP	de
,	PUNCT	,
.	PUNCT	.
tunnel	NOUN	tunnel
les	DET	le
.	PUNCT	.
alors	ADV	alors
ils	PRON	il
avec	ADP	avec
.	PUNCT	.
insisté	VERB	insister
très	ADV	très
.	PUNCT	.
liaison	NOUN	liaison
importe	VERB	importe
viol	NOUN	viol
,	PUNCT	,
moment	NOUN	moment
se	PRON	se
nous	PRON	nous
riant	VERB	rire
Elle	PRON	lui
.	PUNCT	.
de	ADP	de
l'	DET	le
quand	SCONJ	quand
?	PUNCT	?
le	DET	le
