voulais	VERB	vouloir
volant	NOUN	volant
savoir	VERB	savoir
avec	ADP	avec
demain	ADV	demain
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
l'	DET	le
.	PUNCT	.
Ça	PRON	cela
.	PUNCT	.
,	PUNCT	,
»	PUNCT	»
Reste	VERB	reste
On	PRON	on
également	ADV	également
.	PUNCT	.
Go	PROPN	Go
—	PUNCT	—
,	PUNCT	,
ses	DET	son
Voilà	VERB	voilà
avant	ADJ	avant
de	ADP	de
Vraiment	ADV	vraiment
rétrécirent	VERB	rétrécir
faut	VERB	falloir
les	DET	le
se	PRON	se
regard	NOUN	regard
et	CCONJ	et
demanda	VERB	demander
la	PRON	le
disait	VERB	dire
Lucchino	PROPN	Lucchino
l'	DET	le
L'	DET	le
pencha	VERB	pencher
demande	VERB	demande
-	VERB	-
étui	NOUN	étui
Il	PRON	il
J'	PRON	je
glace	NOUN	glace
,	PUNCT	,
sais	VERB	savoir
—	PUNCT	—
eux	PRON	lui
.	PUNCT	.
IV	NUM	IV
la	DET	le
.	PUNCT	.
pour	ADP	pour
là	ADV	là
enlisait	VERB	enliser
,	PUNCT	,
même	ADJ	même
.	PUNCT	.
banquette	NOUN	banquette
rongé	VERB	ronger
dit	VERB	dire
-il	PRON	il
Cath	PROPN	Cath
.	PUNCT	.
ouvrit	VERB	ouvrir
regarda	VERB	regarder
et	CCONJ	et
de	ADP	de
transgresser	VERB	transgresser
—	PUNCT	—
pourquoi	ADV	pourquoi
;	PUNCT	;
acquiesça	VERB	acquiescer
ils	PRON	il
roulant	VERB	rouler
large	ADJ	large
.	PUNCT	.
aurait	AUX	avoir
Luc	PROPN	Luc
rentrent	VERB	rentrer
,	PUNCT	,
de	ADP	de
installa	VERB	installer
la	DET	le
!	PUNCT	!
menait	VERB	mener
:	PUNCT	:
vieux	ADJ	vieux
Luc	PROPN	Luc
mécanicien	NOUN	mécanicien
d'	ADP	de
un	DET	un
fenêtres	NOUN	fenêtre
,	PUNCT	,
aurait	AUX	avoir
?	PUNCT	?
Ça	PRON	cela
?	PUNCT	?
jours	NOUN	jour
broussaille	NOUN	broussaille
du	ADP	de
arrière	ADJ	arrière
,	PUNCT	,
et	CCONJ	et
pour	ADP	pour
eux	PRON	lui
,	PUNCT	,
pas	ADV	pas
dit	VERB	dire
normale	ADJ	normal
siège	NOUN	siège
Luc	PROPN	Luc
une	DET	un
prirent	VERB	prendre
cette	DET	ce
l'	DET	le
chez	ADP	chez
Panthère	PROPN	Panthère
Il	PRON	il
fournir	VERB	fournir
évidement	NOUN	évidement
,	PUNCT	,
été	AUX	être
posa	VERB	poser
,	PUNCT	,
de	ADP	de
.	PUNCT	.
sais	VERB	savoir
répéta	VERB	répéter
les	DET	le
part	NOUN	part
on	PRON	on
.	PUNCT	.
,	PUNCT	,
La	DET	le
.	PUNCT	.
yeux	NOUN	oeil
Se	PRON	se
rue	NOUN	rue
.	PUNCT	.
.	PUNCT	.
fond	NOUN	fond
de	ADP	de
Go	PROPN	Go
.	PUNCT	.
,	PUNCT	,
marche	NOUN	marche
ici	ADV	ici
un	DET	un
la	DET	le
—	PUNCT	—
Oui	VERB	oui
graisse	NOUN	graisse
admit	VERB	admettre
à	ADP	à
?	PUNCT	?
dit	VERB	dire
Salut	NOUN	salut
lui	PRON	lui
A	ADP	à
comme	ADP	comme
croisées	VERB	croiser
une	DET	un
Il	PRON	il
origine	NOUN	origine
un	DET	un
.	PUNCT	.
.	PUNCT	.
—	PUNCT	—
carton	NOUN	carton
vous	PRON	vous
le	DET	le
chercher	VERB	chercher
approuva	VERB	approuver
jour	NOUN	jour
long	ADJ	long
Lorsqu'	SCONJ	lorsque
.	PUNCT	.
règles	NOUN	règle
cheveux	NOUN	cheveu
,	PUNCT	,
.	PUNCT	.
et	CCONJ	et
puis	CCONJ	puis
pas	ADV	pas
.	PUNCT	.
et	CCONJ	et
barrez	VERB	barrer
et	CCONJ	et
.	PUNCT	.
,	PUNCT	,
chemin	NOUN	chemin
le	DET	le
tous	ADJ	tout
,	PUNCT	,
Go	PROPN	Go
après	ADP	après
ou	CCONJ	ou
cette	DET	ce
combinaison	NOUN	combinaison
soleil	NOUN	soleil
est	AUX	être
dingue	ADJ	dingue
qui	PRON	qui
le	PRON	le
La	DET	le
—	PUNCT	—
question	NOUN	question
,	PUNCT	,
revolver	NOUN	revolver
partout	ADV	partout
Go	PROPN	Go
un	DET	un
Il	PRON	il
de	ADP	de
Lucchino	PROPN	Lucchino
les	DET	le
,	PUNCT	,
civique	ADJ	civique
Les	DET	le
?	PUNCT	?
—	PUNCT	—
Peut	ADV	peut
d'	ADP	de
s'	PRON	se
Tu	PRON	tu
mais	CCONJ	mais
,	PUNCT	,
dont	PRON	dont
—	PUNCT	—
métallique	ADJ	métallique
dans	ADP	dans
.	PUNCT	.
aujourd'hui	ADV	aujourd'hui
bureaux	NOUN	bureau
la	DET	le
de	ADP	de
,	PUNCT	,
après	ADP	après
pour	ADP	pour
en	ADP	en
choses	NOUN	chose
?	PUNCT	?
:	PUNCT	:
bretelle	NOUN	bretelle
ne	ADV	ne
,	PUNCT	,
grattant	VERB	gratter
c'	PRON	ce
Tu	PRON	tu
.	PUNCT	.
,	PUNCT	,
démarra	VERB	démarrer
Cath	PROPN	Cath
Dans	ADP	dans
?	PUNCT	?
—	PUNCT	—
quittèrent	VERB	quitter
.	PUNCT	.
de	ADP	de
à	ADP	à
.	PUNCT	.
Reste	VERB	reste
...	PUNCT	...
Luc	PROPN	Luc
Etonné	VERB	etonner
se	PRON	se
qui	PRON	qui
—	PUNCT	—
petite	ADJ	petit
autres	ADJ	autre
la	DET	le
papiers	NOUN	papier
C'	PRON	ce
—	PUNCT	—
ville	NOUN	ville
,	PUNCT	,
Parfait	ADJ	parfait
l'	PRON	l'
.	PUNCT	.
se	PRON	se
va	VERB	aller
,	PUNCT	,
un	DET	un
Qui	PRON	qui
Alors	ADV	alors
Vous	PRON	vous
refermé	VERB	refermer
de	ADP	de
.	PUNCT	.
percée	VERB	percer
ils	PRON	il
...	PUNCT	...
jeté	VERB	jeter
vérité	NOUN	vérité
un	DET	un
C'	PRON	ce
En	ADP	en
tout	ADV	tout
Et	CCONJ	et
,	PUNCT	,
que	SCONJ	que
davantage	ADV	davantage
était	AUX	être
le	DET	le
?	PUNCT	?
pour	ADP	pour
Il	PRON	il
du	ADP	de
une	DET	un
et	CCONJ	et
petits	ADJ	petit
cambouis	NOUN	cambouis
la	DET	le
à	ADP	à
creux	NOUN	creux
l'	DET	le
le	DET	le
il	PRON	il
l'	DET	le
manger	VERB	manger
Les	DET	le
et	CCONJ	et
nuit	NOUN	nuit
,	PUNCT	,
va	VERB	aller
de	ADP	de
dans	ADP	dans
sous	ADP	sous
autoroute	NOUN	autoroute
dans	ADP	dans
m'	PRON	me
Luc	PROPN	Luc
J'	PRON	je
derrière	ADP	derrière
cartouchières	NOUN	cartouchière
impasse	NOUN	impasse
surnommait	VERB	surnommer
sa	DET	son
sans	ADP	sans
Je	PRON	je
trouver	VERB	trouver
adressa	VERB	adresser
de	ADP	de
conseil	NOUN	conseil
—	PUNCT	—
usines	NOUN	usine
se	PRON	se
.	PUNCT	.
intérieur	NOUN	intérieur
temps	NOUN	temps
là	ADV	là
jamais	ADV	jamais
la	DET	le
cour	NOUN	cour
,	PUNCT	,
trafiquaient	VERB	trafiquer
à	ADP	à
sur	ADP	sur
la	DET	le
un	DET	un
deux	NUM	deux
aurais	AUX	avoir
acquiesça	VERB	acquiescer
talons	NOUN	talon
un	DET	un
Luc	PROPN	Luc
profiter	VERB	profiter
tourna	VERB	tourner
Go	PROPN	Go
revenu	VERB	revenir
.	PUNCT	.
!	PUNCT	!
«	PUNCT	«
)	PUNCT	)
.	PUNCT	.
—	PUNCT	—
.	PUNCT	.
,	PUNCT	,
est	AUX	être
voiture	NOUN	voiture
soir	NOUN	soir
mit	VERB	mettre
banquette	NOUN	banquette
de	ADP	de
est	VERB	être
.	PUNCT	.
Je	PRON	je
Il	PRON	il
veux	VERB	vouloir
façade	NOUN	façade
coup	NOUN	coup
en	ADP	en
pour	ADP	pour
,	PUNCT	,
du	ADP	de
ouvrit	VERB	ouvrir
en	ADP	en
les	DET	le
Point	NOUN	point
remit	VERB	remettre
...	PUNCT	...
la	DET	le
homme	NOUN	homme
fesse	NOUN	fesse
nerveux	ADJ	nerveux
distraitement	ADV	distraitement
couler	VERB	couler
En	ADP	en
de	DET	de
attendit	VERB	attendre
garage	NOUN	garage
laquelle	PRON	lequel
—	PUNCT	—
silence	NOUN	silence
banquette	NOUN	banquette
:	PUNCT	:
la	DET	le
dit	VERB	dire
il	PRON	il
porte	NOUN	porte
ce	DET	ce
Sans	ADP	sans
Il	PRON	il
se	PRON	se
est	AUX	être
ce	PRON	ce
ne	ADV	ne
dit	VERB	dire
Il	PRON	il
était	AUX	être
partie	NOUN	partie
à	ADP	à
du	ADP	de
.	PUNCT	.
barrez	VERB	barrer
grande	ADJ	grand
?	PUNCT	?
»	PUNCT	»
laissant	VERB	laisser
qu'	PRON	qu'
signe	NOUN	signe
se	PRON	se
Go	PROPN	Go
d'	ADP	de
de	ADP	de
Go	PROPN	Go
la	DET	le
cheveux	NOUN	cheveu
Luc	PROPN	Luc
ai	VERB	avoir
broussaille	NOUN	broussaille
portait	VERB	porter
ils	PRON	il
Luc	PROPN	Luc
c'	PRON	ce
et	CCONJ	et
baissé	VERB	baisser
fesse	NOUN	fesse
insister	VERB	insister
en	ADP	en
Il	PRON	il
ta	DET	ton
t'	PRON	te
épaule	NOUN	épaule
pure	ADJ	pur
cheveux	NOUN	cheveu
.	PUNCT	.
...	PUNCT	...
autre	ADJ	autre
entassements	NOUN	entassement
,	PUNCT	,
ferma	VERB	fermer
.	PUNCT	.
,	PUNCT	,
différent	ADJ	différent
,	PUNCT	,
.	PUNCT	.
était	AUX	être
?	PUNCT	?
par	ADP	par
ils	PRON	il
fit	VERB	faire
allez	VERB	aller
véritable	ADJ	véritable
qu'	ADV	qu'
veut	VERB	vouloir
il	PRON	il
Tu	PRON	tu
-il	PRON	il
à	ADP	à
du	ADP	de
au	ADP	au
qu'	PRON	qu'
ça	PRON	cela
partout	ADV	partout
pu	VERB	pouvoir
choisi	VERB	choisir
nervosité	NOUN	nervosité
.	PUNCT	.
matin	NOUN	matin
avoir	AUX	avoir
parce	SCONJ	parce
,	PUNCT	,
—	PUNCT	—
est	AUX	être
Fos	PROPN	Fos
jours	NOUN	jour
guise	NOUN	guise
gras	ADJ	gras
—	PUNCT	—
l'	DET	le
Les	DET	le
une	DET	un
là	ADV	là
conformer	VERB	conformer
les	DET	le
à	ADP	à
—	PUNCT	—
Luc	PROPN	Luc
,	PUNCT	,
je	PRON	je
Faire	VERB	faire
Il	PRON	il
petite	ADJ	petit
ici	ADV	ici
»	PUNCT	»
de	ADP	de
gratter	VERB	gratter
homme	NOUN	homme
frangine	NOUN	frangin
,	PUNCT	,
le	DET	le
papelards	NOUN	papelard
de	ADP	de
portière	NOUN	portière
pas	ADV	pas
ceinture	NOUN	ceinture
dit	VERB	dire
Go	PROPN	Go
,	PUNCT	,
regarder	VERB	regarder
répondre	VERB	répondre
à	ADP	à
»	PUNCT	»
c'	PRON	ce
,	PUNCT	,
pour	ADP	pour
en	ADP	en
:	PUNCT	:
.	PUNCT	.
Go	PROPN	Go
qu'	SCONJ	que
,	PUNCT	,
le	DET	le
descendit	VERB	descendre
la	DET	le
Et	CCONJ	et
.	PUNCT	.
de	ADP	de
ce	PRON	ce
nez	NOUN	nez
...	PUNCT	...
au	ADP	au
perte	NOUN	perte
Go	PROPN	Go
caisses	NOUN	caisse
Derrière	ADP	derrière
.	PUNCT	.
.	PUNCT	.
Une	DET	un
roulèrent	VERB	rouler
de	ADP	de
—	PUNCT	—
tout	ADJ	tout
—	PUNCT	—
plus	ADV	plus
non	ADV	non
...	PUNCT	...
ça	PRON	cela
-il	PRON	il
:	PUNCT	:
—	PUNCT	—
rien	PRON	rien
moi	PRON	moi
.	PUNCT	.
les	DET	le
la	DET	le
auras	VERB	avoir
s'	PRON	se
sans	ADP	sans
se	PRON	se
autres	ADJ	autre
de	ADP	de
son	DET	son
Parfait	ADJ	parfait
.	PUNCT	.
les	DET	le
quelque	ADP	quelque
à	ADP	à
genre	NOUN	genre
laquelle	PRON	lequel
carton	NOUN	carton
nombreuses	ADJ	nombreux
se	PRON	se
de	ADP	de
Ils	PRON	il
as	VERB	avoir
dans	ADP	dans
,	PUNCT	,
la	DET	le
mieux	ADV	mieux
:	PUNCT	:
.	PUNCT	.
,	PUNCT	,
contenta	VERB	contenter
les	DET	le
,	PUNCT	,
dit	VERB	dire
l'	DET	le
Attends	VERB	attendre
.	PUNCT	.
rouille	NOUN	rouille
.	PUNCT	.
de	ADP	de
était	AUX	être
autres	NOUN	autre
,	PUNCT	,
il	PRON	il
vois	VERB	voir
passer	VERB	passer
sous	ADP	sous
,	PUNCT	,
répondit	VERB	répondre
Interrogea	VERB	interroger
est	AUX	être
un	DET	un
caisse	NOUN	caisse
renouveler	VERB	renouveler
la	DET	le
interrogea	VERB	interroger
infernal	ADJ	infernal
Cath	PROPN	Cath
chose	NOUN	chose
le	DET	le
garage	NOUN	garage
«	PUNCT	«
,	PUNCT	,
peux	VERB	pouvoir
...	PUNCT	...
,	PUNCT	,
couler	VERB	couler
Il	PRON	il
,	PUNCT	,
une	DET	un
Go	PROPN	Go
Au	ADP	au
coup	NOUN	coup
dit	VERB	dire
métal	NOUN	métal
était	AUX	être
marcha	VERB	marcher
,	PUNCT	,
acquiesça	VERB	acquiescer
vers	ADP	vers
camelote	NOUN	camelote
étaient	AUX	être
,	PUNCT	,
l'	DET	le
à	ADP	à
en	PRON	en
—	PUNCT	—
,	PUNCT	,
encombrée	VERB	encombrer
—	PUNCT	—
aider	VERB	aider
fit	VERB	faire
37	NUM	37
nuits	NOUN	nuit
genoux	NOUN	genou
.	PUNCT	.
défaillance	NOUN	défaillance
ouverte	ADJ	ouvert
emplacement	NOUN	emplacement
Bougez	VERB	bouger
sortie	NOUN	sortie
de	ADP	de
-	PROPN	-
Comme	ADP	comme
surveille	VERB	surveille
vouloir	VERB	vouloir
et	CCONJ	et
noire	ADJ	noir
.	PUNCT	.
-nous	PRON	nous
flics	NOUN	flic
ne	ADV	ne
pour	ADP	pour
de	ADP	de
accroché	VERB	accrocher
vieux	NOUN	vieux
avait	VERB	avoir
vie	NOUN	vie
du	ADP	de
mains	NOUN	main
toutes	ADJ	tout
utilisait	VERB	utiliser
,	PUNCT	,
un	DET	un
durée	NOUN	durée
flic	NOUN	flic
.	PUNCT	.
Dieu	PROPN	Dieu
,	PUNCT	,
,	PUNCT	,
leur	DET	leur
,	PUNCT	,
C'	PRON	ce
cigarette	NOUN	cigarette
,	PUNCT	,
énuméra	VERB	énumérer
sans	ADP	sans
vous	PRON	vous
un	DET	un
avaient	AUX	avoir
flic	NOUN	flic
Ils	PRON	il
bien	ADV	bien
qu'	ADV	qu'
.	PUNCT	.
vos	DET	votre
su	VERB	savoir
l'	PRON	l'
depuis	ADP	depuis
prévu	VERB	prévoir
gardes	NOUN	garde
Si	SCONJ	si
revers	NOUN	revers
les	DET	le
perdus	VERB	perdre
garçon	NOUN	garçon
être	AUX	être
Hasard	NOUN	hasard
nous	PRON	nous
grenaille	NOUN	grenaille
quelque	DET	quelque
.	PUNCT	.
.	PUNCT	.
La	DET	le
,	PUNCT	,
,	PUNCT	,
monde	NOUN	monde
l'	DET	le
cri	NOUN	cri
,	PUNCT	,
—	PUNCT	—
de	ADP	de
à	ADP	à
.	PUNCT	.
recevoir	VERB	recevoir
de	ADP	de
Cath	PROPN	Cath
Tout	PRON	tout
armes	NOUN	arme
.	PUNCT	.
la	DET	le
très	ADV	très
Je	PRON	je
était	AUX	être
esquive	NOUN	esquive
avions	AUX	avoir
—	PUNCT	—
.	PUNCT	.
.	PUNCT	.
au	ADP	au
aveugles-	ADJ	aveugles-
,	PUNCT	,
Luc	PROPN	Luc
-	NOUN	-
,	PUNCT	,
Fascinée	VERB	fasciner
,	PUNCT	,
mieux	ADV	mieux
la	DET	le
pas	ADV	pas
insuffisant	ADJ	insuffisant
là	ADV	là
savons	VERB	savoir
456	NUM	456
un	DET	un
à	ADP	à
portée	NOUN	portée
plus	ADV	plus
cri	NOUN	cri
risque	NOUN	risque
?	PUNCT	?
pas	ADV	pas
37	NUM	37
expansives	ADJ	expansif
brumes	NOUN	brume
,	PUNCT	,
Elle	PRON	lui
présent	NOUN	présent
Le	DET	le
.	PUNCT	.
derrière	ADP	derrière
toujours	ADV	toujours
voiture	NOUN	voiture
il	PRON	il
Il	PRON	il
crèves	VERB	crever
va	VERB	aller
et	CCONJ	et
attendions	VERB	attendre
au	ADP	au
entrée	NOUN	entrée
il	PRON	il
n'	ADV	n'
imprévisible	NOUN	imprévisible
.	PUNCT	.
paysage	NOUN	paysage
,	PUNCT	,
Luc	PROPN	Luc
Le	DET	le
tu	PRON	tu
-	PROPN	-
dans	ADP	dans
—	PUNCT	—
Les	DET	le
ainsi	ADV	ainsi
une	DET	un
Et	CCONJ	et
de	ADP	de
.	PUNCT	.
,	PUNCT	,
y	PRON	y
bes	NOUN	be
a	AUX	avoir
et	CCONJ	et
trajet	NOUN	trajet
bord	NOUN	bord
énervait	VERB	énerver
visière	NOUN	visière
.	PUNCT	.
vos	DET	votre
-	NOUN	-
,	PUNCT	,
C'	PRON	ce
le	DET	le
dossier	NOUN	dossier
geste	NOUN	geste
nombreux	ADJ	nombreux
malades	ADJ	malade
!	PUNCT	!
tout	PRON	tout
puissance	NOUN	puissance
entre	ADP	entre
malade	NOUN	malade
,	PUNCT	,
avons	AUX	avoir
nous	PRON	nous
qui	PRON	qui
Pourquoi	ADV	pourquoi
est	AUX	être
passaient	VERB	passer
d'	DET	d'
.	PUNCT	.
maison	NOUN	maison
de	ADP	de
.	PUNCT	.
—	PUNCT	—
ira	VERB	aller
de	ADP	de
prévu	VERB	prévoir
(	PUNCT	(
.	PUNCT	.
L'	DET	le
,	PUNCT	,
pas	ADV	pas
,	PUNCT	,
heure	NOUN	heure
s'	PRON	se
au	ADP	au
Tout	ADJ	tout
qui	PRON	qui
flic	NOUN	flic
.	PUNCT	.
sur	ADP	sur
de	ADP	de
jusqu'	ADP	jusque
,	PUNCT	,
malade	NOUN	malade
sa	DET	son
calculée	VERB	calculer
issue	NOUN	issue
bon	ADJ	bon
,	PUNCT	,
mais	CCONJ	mais
Nous	PRON	nous
,	PUNCT	,
vous	PRON	vous
caressa	VERB	caresser
là	ADV	là
je	PRON	je
autoroute	NOUN	autoroute
répondit	VERB	répondre
.	PUNCT	.
dragées	NOUN	dragée
,	PUNCT	,
sorte	NOUN	sorte
le	DET	le
et	CCONJ	et
Et	CCONJ	et
préférait	VERB	préférer
papiers	NOUN	papier
L'	DET	le
,	PUNCT	,
,	PUNCT	,
attendant	VERB	attendre
,	PUNCT	,
raide	ADJ	raide
?	PUNCT	?
de	DET	de
le	DET	le
au	ADP	au
.	PUNCT	.
Elle	PRON	lui
Magnum	PROPN	Magnum
voiture	NOUN	voiture
à	ADP	à
présent	NOUN	présent
l'	DET	le
pare-balles	NOUN	pare-balles
,	PUNCT	,
.	PUNCT	.
du	ADP	de
.	PUNCT	.
Ce	PRON	ce
.	PUNCT	.
pourquoi	ADV	pourquoi
de	ADP	de
pas	ADV	pas
bien	ADV	bien
lèverait	VERB	lever
Dans	ADP	dans
automatiquement	ADV	automatiquement
Strasbourg	PROPN	Strasbourg
n'	ADV	n'
expliquer	VERB	expliquer
pourtant	ADV	pourtant
volonté	NOUN	volonté
cela	PRON	cela
.	PUNCT	.
dû	VERB	devoir
disait	VERB	dire
éviter	VERB	éviter
dents	NOUN	dent
expliquer	VERB	expliquer
s'	PRON	se
escamotage	NOUN	escamotage
,	PUNCT	,
:	PUNCT	:
tout	PRON	tout
je	PRON	je
petit	ADJ	petit
ce	DET	ce
défilait	VERB	défiler
depuis	ADP	depuis
,	PUNCT	,
.	PUNCT	.
Hors	ADP	hors
Son	DET	son
les	DET	le
cela	PRON	cela
.	PUNCT	.
qui	PRON	qui
de	ADP	de
,	PUNCT	,
d'	ADP	de
.	PUNCT	.
des	DET	un
silhouettes	NOUN	silhouette
Flottées	ADJ	flotté
,	PUNCT	,
souffla	VERB	souffler
les	DET	le
grenades	NOUN	grenade
Point	NOUN	point
des	ADP	de
agit	VERB	agir
Avec	ADP	avec
à	ADP	à
Ils	PRON	il
mitrailleurs	NOUN	mitrailleur
difficulté	NOUN	difficulté
temps	NOUN	temps
.	PUNCT	.
circulation	NOUN	circulation
il	PRON	il
vos	DET	votre
longuement	ADV	longuement
bras	NOUN	bras
de	ADP	de
,	PUNCT	,
,	PUNCT	,
expliquer	VERB	expliquer
son	DET	son
avec	ADP	avec
Luc	PROPN	Luc
pleines	ADJ	plein
cria	VERB	crier
avant	NOUN	avant
appelais	VERB	appeler
,	PUNCT	,
pense	VERB	pense
peut-être	ADV	peut-être
extirper	VERB	extirper
.	PUNCT	.
œil	NOUN	œil
emmerde	VERB	emmerde
même	ADV	même
IL	PRON	il
long	ADJ	long
,	PUNCT	,
qu'	SCONJ	que
réseau	NOUN	réseau
arrière	ADJ	arrière
trompe	VERB	trompe
qu'	SCONJ	que
à	ADP	à
,	PUNCT	,
la	DET	le
désigna	VERB	désigner
c'	PRON	ce
droit	NOUN	droit
là	ADV	là
anicroche	NOUN	anicroche
,	PUNCT	,
comme	ADP	comme
jamais	ADV	jamais
leur	DET	leur
.	PUNCT	.
une	DET	un
contrôlé	VERB	contrôler
de	ADP	de
,	PUNCT	,
sans	ADP	sans
,	PUNCT	,
est	AUX	être
...	PUNCT	...
d'	ADP	de
Luc	PROPN	Luc
et	CCONJ	et
Point	NOUN	point
compliqué	ADJ	compliqué
,	PUNCT	,
agent	NOUN	agent
un	DET	un
seins	NOUN	sein
flot	NOUN	flot
voitures	NOUN	voiture
aurais	VERB	avoir
pour	ADP	pour
le	DET	le
là	ADV	là
Cath	PROPN	Cath
espérions	VERB	espérer
en	ADP	en
la	DET	le
de	ADP	de
flot	NOUN	flot
appeler	VERB	appeler
—	PUNCT	—
étaient	AUX	être
l'	DET	le
Puis	CCONJ	puis
espace	NOUN	espace
.	PUNCT	.
?	PUNCT	?
sous	ADP	sous
qui	PRON	qui
et	CCONJ	et
docile	ADJ	docile
va	VERB	aller
.	PUNCT	.
Ce	DET	ce
victoire	NOUN	victoire
devriez	VERB	devoir
,	PUNCT	,
un	DET	un
Selon	ADP	selon
.	PUNCT	.
.	PUNCT	.
je	PRON	je
habile	ADJ	habile
normal	ADJ	normal
comme	ADP	comme
parfois	ADV	parfois
,	PUNCT	,
qu'	PRON	qu'
à	ADP	à
toubib	NOUN	toubib
Cath	PROPN	Cath
—	PUNCT	—
—	PUNCT	—
devait	VERB	devoir
Luc	PROPN	Luc
hurla	VERB	hurler
t'	PRON	te
et	CCONJ	et
et	CCONJ	et
particulier	ADJ	particulier
dit	VERB	dire
prise	NOUN	prise
,	PUNCT	,
Silhouettes	NOUN	silhouette
veux	VERB	vouloir
Elle	PRON	lui
,	PUNCT	,
une	DET	un
Le	DET	le
père	NOUN	père
dès	ADP	dès
pris	VERB	prendre
tomba	VERB	tomber
vous	PRON	vous
qu'	SCONJ	que
allèrent	VERB	aller
,	PUNCT	,
,	PUNCT	,
Cath	PROPN	Cath
aussi	ADV	aussi
Elle	PRON	lui
trottoir	NOUN	trottoir
se	PRON	se
veux	VERB	vouloir
importance	NOUN	importance
brumeuses	ADJ	brumeux
,	PUNCT	,
Avons	VERB	avoir
le	DET	le
la	DET	le
elle	PRON	lui
crissant	VERB	crisser
cents	NUM	cent
ne	ADV	ne
effectua	VERB	effectuer
sont	VERB	être
voiture	NOUN	voiture
de	ADP	de
serait	AUX	être
terriblement	ADV	terriblement
télé	NOUN	télé
,	PUNCT	,
présentés	VERB	présenter
.	PUNCT	.
jusqu'	ADP	jusque
Pistolets	NOUN	pistolet
Sourdes	ADJ	sourd
cri	NOUN	cri
aller	VERB	aller
Mais	CCONJ	mais
juste	ADV	juste
Ils	PRON	il
décidé	VERB	décider
larmes	NOUN	larme
,	PUNCT	,
sur	ADP	sur
Protection	NOUN	protection
et	CCONJ	et
siège	NOUN	siège
.	PUNCT	.
rester	VERB	rester
.	PUNCT	.
Cath	PROPN	Cath
savons	VERB	savoir
se	PRON	se
sur	ADP	sur
était	AUX	être
leurs	DET	leur
Luc	PROPN	Luc
travail	NOUN	travail
intérieur	ADJ	intérieur
2000	NUM	2000
dérouler	VERB	dérouler
Vous	PRON	vous
toutes	ADJ	tout
était	AUX	être
IV	NUM	IV
le	DET	le
une	DET	un
son	DET	son
,	PUNCT	,
quand	ADV	quand
vérifièrent	VERB	vérifier
sécurité	NOUN	sécurité
Nous	PRON	nous
reprenant	VERB	reprendre
plasti	PROPN	plasti
.	PUNCT	.
de	ADP	de
de	ADP	de
que	SCONJ	que
tu	PRON	tu
l'	DET	le
fermés	ADJ	fermé
Comme	ADP	comme
Point	NOUN	point
de	ADP	de
est	AUX	être
suffit	VERB	suffire
.	PUNCT	.
évadaient	VERB	évader
genre	NOUN	genre
accordé	VERB	accorder
se	PRON	se
deux	NUM	deux
le	DET	le
trapu	ADJ	trapu
qui	PRON	qui
.	PUNCT	.
Moyenne	ADJ	moyen
.	PUNCT	.
,	PUNCT	,
Ils	PRON	il
.	PUNCT	.
acier	NOUN	acier
vous	PRON	vous
notèrent	VERB	noter
trajet	NOUN	trajet
assure	VERB	assure
de	ADP	de
.	PUNCT	.
Luc	PROPN	Luc
bom	PROPN	bom
Les	DET	le
,	PUNCT	,
Les	DET	le
premier	ADJ	premier
Prince	NOUN	prince
ce	DET	ce
,	PUNCT	,
50	NUM	50
sur	ADP	sur
.	PUNCT	.
—	PUNCT	—
dit	VERB	dire
elle	PRON	lui
Elle	PRON	lui
continuité	NOUN	continuité
trop	ADV	trop
,	PUNCT	,
Luc	PROPN	Luc
,	PUNCT	,
,	PUNCT	,
peu	ADV	peu
que	SCONJ	que
Panthère	NOUN	panthère
j'	PRON	je
-ce	PRON	-ce
mon	DET	mon
sur	ADP	sur
d'	ADP	de
,	PUNCT	,
n'	ADV	n'
relais	NOUN	relais
gestes	NOUN	geste
aide	VERB	aide
enfin	ADV	enfin
n'	ADV	n'
bitume	NOUN	bitume
,	PUNCT	,
la	DET	le
aller	VERB	aller
l'	DET	le
pneus	NOUN	pneu
.	PUNCT	.
terribles	ADJ	terrible
.	PUNCT	.
«	PUNCT	«
visage	NOUN	visage
autoroute	NOUN	autoroute
Si	SCONJ	si
Des	DET	un
rien	PRON	rien
en	ADP	en
cachette	NOUN	cachette
autre	ADJ	autre
chargeurs	NOUN	chargeur
miette	NOUN	miette
fumée	NOUN	fumée
.	PUNCT	.
que	PRON	que
chiffres	NOUN	chiffre
l'	DET	le
autre	ADJ	autre
,	PUNCT	,
Nous	PRON	nous
s'	PRON	se
inéluctable	ADJ	inéluctable
allumer	VERB	allumer
,	PUNCT	,
Vous	PRON	vous
avaient	AUX	avoir
par	ADP	par
plus	ADV	plus
casque	NOUN	casque
dis	VERB	dire
C'	PRON	ce
Luc	PROPN	Luc
rangée	VERB	ranger
eux	PRON	lui
mètres	NOUN	mètre
Allez	VERB	aller
,	PUNCT	,
.	PUNCT	.
de	ADP	de
le	DET	le
dedans	ADV	dedans
ainsi	ADV	ainsi
par	ADV	par
vos	DET	votre
riait	VERB	rire
avait	VERB	avoir
yeux	NOUN	oeil
nom	NOUN	nom
à	ADP	à
,	PUNCT	,
sortiraient	VERB	sortir
.	PUNCT	.
?	PUNCT	?
autoroute	NOUN	autoroute
par	ADP	par
,	PUNCT	,
