bien	ADV	bien
des	DET	un
il	PRON	il
à	ADP	à
,	PUNCT	,
les	PRON	le
si	ADV	si
désolée	ADJ	désolé
ne	ADV	ne
tour	ADV	tour
combiné	NOUN	combiné
centre	NOUN	centre
années	NOUN	année
j'	PRON	je
la	DET	le
avez	AUX	avoir
mais	CCONJ	mais
femme	NOUN	femme
à	ADP	à
êtes	AUX	être
séance	NOUN	séance
,	PUNCT	,
en	PRON	en
,	PUNCT	,
rencontre	NOUN	rencontre
compliquées	VERB	compliquer
dans	ADP	dans
à	ADP	à
dernière	ADJ	dernier
Marion	PROPN	Marion
le	DET	le
—	PUNCT	—
posé	VERB	poser
ses	DET	son
les	PRON	le
Atwood	PROPN	Atwood
il	PRON	il
France	PROPN	France
je	PRON	je
Je	PRON	je
monsieur	NOUN	Monsieur
conduisit	VERB	conduire
peut-être	ADV	peut-être
d'	ADP	de
aujourd'hui	ADV	aujourd'hui
idée	NOUN	idée
.	PUNCT	.
échappa	VERB	échapper
me	PRON	me
ne	ADV	ne
assis	VERB	asseoir
aurez	AUX	avoir
tourmenté	VERB	tourmenter
.	PUNCT	.
.	PUNCT	.
une	DET	un
la	DET	le
yeux	NOUN	oeil
geste	NOUN	geste
d'	ADP	de
tournant	VERB	tourner
par	ADP	par
qu'	SCONJ	que
il	PRON	il
le	DET	le
de	ADP	de
les	DET	le
être	AUX	être
la	DET	le
depuis	ADP	depuis
,	PUNCT	,
venait	VERB	venir
qui	PRON	qui
...	PUNCT	...
garder	VERB	garder
que	SCONJ	que
—	PUNCT	—
de	ADP	de
considéra	VERB	considérer
,	PUNCT	,
,	PUNCT	,
les	DET	le
que	SCONJ	que
Quoi	PRON	quoi
ne	ADV	ne
—	PUNCT	—
Apparemment	ADV	apparemment
-	PRON	-
Robert	PROPN	Robert
Vous	PRON	vous
déjà	ADV	déjà
de	ADP	de
Appelez	VERB	appeler
lèvres	NOUN	lèvre
possible	ADJ	possible
Vous	PRON	vous
l'	DET	le
tiens	VERB	tenir
.	PUNCT	.
n'	ADV	n'
revoir	NOUN	revoir
trouvait	VERB	trouver
...	PUNCT	...
,	PUNCT	,
elle	PRON	lui
était	AUX	être
,	PUNCT	,
compagnie	NOUN	compagnie
Le	DET	le
murmura	VERB	murmurer
pivota	VERB	pivoter
l'	PRON	l'
il	PRON	il
Katharine	PROPN	Katharine
visage	NOUN	visage
qu'	SCONJ	que
demanda	VERB	demander
ça	PRON	cela
monsieur	NOUN	Monsieur
en	ADP	en
Bartowski	PROPN	Bartowski
le	DET	le
sur	ADP	sur
un	DET	un
,	PUNCT	,
pas	ADV	pas
de	ADP	de
notre	DET	notre
il	PRON	il
liste	NOUN	liste
que	PRON	que
photo	NOUN	photo
en	ADP	en
personne	NOUN	personne
en	ADP	en
sur	ADP	sur
.	PUNCT	.
...	PUNCT	...
ils	PRON	il
pas	ADV	pas
en	ADP	en
il	PRON	il
,	PUNCT	,
vers	ADP	vers
pas	ADV	pas
la	DET	le
de	ADP	de
.	PUNCT	.
la	DET	le
de	ADP	de
.	PUNCT	.
,	PUNCT	,
personne	NOUN	personne
incrédule	ADJ	incrédule
en	ADP	en
et	CCONJ	et
,	PUNCT	,
absolument	ADV	absolument
quatre	NUM	quatre
un	DET	un
?	PUNCT	?
.	PUNCT	.
dès	ADP	dès
!	PUNCT	!
Alors	ADV	alors
me	PRON	me
,	PUNCT	,
?	PUNCT	?
mais	CCONJ	mais
lui	PRON	lui
un	DET	un
temps	NOUN	temps
comme	ADP	comme
s'	PRON	se
soudain	ADV	soudain
-elle	PRON	lui
-t	PRON	-t
que	SCONJ	que
déjà	ADV	déjà
yeux	NOUN	oeil
n'	ADV	n'
,	PUNCT	,
j'	PRON	je
—	PUNCT	—
tour	NOUN	tour
enveloppe	NOUN	enveloppe
à	ADP	à
que	SCONJ	que
comment	ADV	comment
sais	VERB	savoir
contre	ADP	contre
était	AUX	être
le	DET	le
.	PUNCT	.
!	PUNCT	!
De	ADP	de
photos	NOUN	photo
d'	ADP	de
,	PUNCT	,
Je	PRON	je
—	PUNCT	—
y	PRON	y
baissait	VERB	baisser
vous	PRON	vous
éditeur	NOUN	éditeur
de	ADP	de
—	PUNCT	—
photo	NOUN	photo
vaguement	ADV	vaguement
amer	ADJ	amer
Blaine	PROPN	Blaine
—	PUNCT	—
articuler	VERB	articuler
Blaine	PROPN	Blaine
poser	VERB	poser
est	AUX	être
répondit	VERB	répondre
il	PRON	il
les	DET	le
des	DET	un
que	SCONJ	que
L'	DET	le
au	ADP	au
renforce	VERB	renforcer
Robert	PROPN	Robert
,	PUNCT	,
parce	SCONJ	parce
quand	SCONJ	quand
.	PUNCT	.
Bartowski	PROPN	Bartowski
deux	PRON	deux
.	PUNCT	.
jeune	ADJ	jeune
tant	ADV	tant
nota	VERB	noter
Après	ADP	après
avez	VERB	avoir
Se	PRON	se
J'	PRON	je
jeune	ADJ	jeune
simplifier	VERB	simplifier
plus	ADV	plus
rire	NOUN	rire
femme	NOUN	femme
la	DET	le
sourire	NOUN	sourire
incapable	ADJ	incapable
sera	AUX	être
—	PUNCT	—
,	PUNCT	,
les	DET	le
femme	NOUN	femme
?	PUNCT	?
—	PUNCT	—
toute	DET	tout
cette	DET	ce
Mais	CCONJ	mais
,	PUNCT	,
ancienne	ADJ	ancien
Je	PRON	je
Blaine	PROPN	Blaine
déclara	VERB	déclarer
,	PUNCT	,
me	PRON	me
-t	PRON	-t
quitta	VERB	quitter
s'	PRON	se
,	PUNCT	,
remercie	VERB	remercier
,	PUNCT	,
...	PUNCT	...
Katharine	PROPN	Katharine
France	PROPN	France
mot	NOUN	mot
,	PUNCT	,
mélange	NOUN	mélange
les	DET	le
d'	DET	d'
,	PUNCT	,
.	PUNCT	.
avocat	NOUN	avocat
?	PUNCT	?
-il	PRON	il
à	ADP	à
et	CCONJ	et
sur	ADP	sur
accomplie	VERB	accomplir
apparemment	ADV	apparemment
2	NUM	2
Ça	PRON	cela
il	PRON	il
salle	NOUN	salle
feu	NOUN	feu
main	NOUN	main
.	PUNCT	.
?	PUNCT	?
coin	NOUN	coin
complètement	ADV	complètement
la	DET	le
au	ADP	au
-	NOUN	-
tous	ADJ	tout
non	ADV	non
j'	PRON	je
du	ADP	de
Bonjour	PROPN	Bonjour
.	PUNCT	.
trouver	VERB	trouver
—	PUNCT	—
première	ADJ	premier
photos	NOUN	photo
annonça	VERB	annoncer
espoir	NOUN	espoir
une	DET	un
accord	NOUN	accord
,	PUNCT	,
Katharine	PROPN	Katharine
venus	VERB	venir
photos	NOUN	photo
,	PUNCT	,
vous	PRON	vous
que	SCONJ	que
impatient	ADJ	impatient
se	PRON	se
autres	ADJ	autre
se	PRON	se
tourna	VERB	tourner
serré	VERB	serrer
certain	ADJ	certain
votre	DET	votre
,	PUNCT	,
questions	NOUN	question
Atwood	PROPN	Atwood
!	PUNCT	!
un	DET	un
Bartowski	PROPN	Bartowski
.	PUNCT	.
pas	ADV	pas
à	ADP	à
a	VERB	avoir
—	PUNCT	—
elle	PRON	lui
l'	PRON	l'
mon	DET	mon
dit	VERB	dire
.	PUNCT	.
y	PRON	y
air	NOUN	air
que	SCONJ	que
désorienté	ADJ	désorienté
?	PUNCT	?
Robert	PROPN	Robert
.	PUNCT	.
sagement	ADV	sagement
belle	ADJ	bel
.	PUNCT	.
a	VERB	avoir
réalité	NOUN	réalité
policier	NOUN	policier
professionnelle	ADJ	professionnel
bien	ADV	bien
écria	VERB	écrier
vous	PRON	vous
en	ADP	en
attablés	VERB	attabler
—	PUNCT	—
lui	PRON	lui
sa	DET	son
la	DET	le
?	PUNCT	?
,	PUNCT	,
,	PUNCT	,
-moi	PRON	moi
annonça	VERB	annoncer
Je	PRON	je
elle	PRON	lui
,	PUNCT	,
—	PUNCT	—
Vous	PRON	vous
ce	PRON	ce
-elle	PRON	lui
.	PUNCT	.
preuves	NOUN	preuve
-il	PRON	il
Cinq	NUM	Cinq
savez	VERB	savoir
son	DET	son
toi	PRON	toi
mais	CCONJ	mais
dans	ADP	dans
,	PUNCT	,
nouveau	ADJ	nouveau
d'	ADP	de
:	PUNCT	:
soit	AUX	être
venait	VERB	venir
-t	PRON	-t
son	DET	son
la	DET	le
croisés	VERB	croiser
.	PUNCT	.
reconnaissez	VERB	reconnaître
dans	ADP	dans
—	PUNCT	—
tasses	NOUN	tasse
,	PUNCT	,
espérais	VERB	espérer
sinistre	ADJ	sinistre
lieutenant	NOUN	lieutenant
,	PUNCT	,
se	PRON	se
un	DET	un
raison	NOUN	raison
—	PUNCT	—
avait	AUX	avoir
avec	ADP	avec
en	ADP	en
employer	VERB	employer
cette	DET	ce
ville	NOUN	ville
vous	PRON	vous
rien	PRON	rien
Katharine	PROPN	Katharine
courant	VERB	courir
cette	DET	ce
rue	NOUN	rue
n'	ADV	n'
bar	NOUN	bar
Pourquoi	ADV	pourquoi
.	PUNCT	.
table	NOUN	table
.	PUNCT	.
d'	ADP	de
leur	DET	leur
—	PUNCT	—
exact	ADJ	exact
n'	ADV	n'
par	ADP	par
livres	NOUN	livre
serai	VERB	être
douce	ADJ	doux
parisienne	ADJ	parisien
rien	PRON	rien
—	PUNCT	—
,	PUNCT	,
—	PUNCT	—
,	PUNCT	,
se	PRON	se
là	ADV	là
oublie	VERB	oublier
mois	NOUN	mois
,	PUNCT	,
fortunées	ADJ	fortuné
bien	ADV	bien
—	PUNCT	—
Tu	PRON	tu
art	NOUN	art
elle	PRON	lui
Je	PRON	je
gagné	VERB	gagner
je	PRON	je
nous	PRON	nous
.	PUNCT	.
de	DET	de
?	PUNCT	?
Ce	PRON	ce
l'	PRON	l'
Aucun	DET	aucun
...	PUNCT	...
partage	NOUN	partage
au	ADP	au
personne	NOUN	personne
...	PUNCT	...
sûre	ADJ	sûr
précis	ADJ	précis
a	AUX	avoir
notre	DET	notre
mystère	NOUN	mystère
mois	NOUN	mois
une	DET	un
en	ADP	en
installer	VERB	installer
Marion	PROPN	Marion
sa	DET	son
un	DET	un
—	PUNCT	—
avait	AUX	avoir
veut	VERB	vouloir
me	PRON	me
pris	VERB	prendre
Un	DET	un
avait	AUX	avoir
mode	NOUN	mode
cent	PRON	cent
suivit	VERB	suivre
c'	PRON	ce
faire	VERB	faire
beaucoup	ADV	beaucoup
les	DET	le
elle	PRON	lui
est	AUX	être
pas	ADV	pas
pas	ADV	pas
:	PUNCT	:
-elle	PRON	lui
n'	ADV	n'
il	PRON	il
demanda	VERB	demander
ce	PRON	ce
cinquante	NUM	cinquante
études	NOUN	étude
ai	AUX	avoir
—	PUNCT	—
elle	PRON	lui
commencé	VERB	commencer
Oui	ADV	oui
années	NOUN	année
sont	AUX	être
et	CCONJ	et
simple	ADJ	simple
—	PUNCT	—
fin	NOUN	fin
,	PUNCT	,
cela	PRON	cela
à	ADP	à
l'	PRON	l'
pas	ADV	pas
dit	VERB	dire
Elle	PRON	lui
,	PUNCT	,
une	DET	un
ce	DET	ce
Blaine	PROPN	Blaine
une	DET	un
.	PUNCT	.
n'	ADV	n'
ce	PRON	ce
si	SCONJ	si
—	PUNCT	—
d'	ADP	de
à	ADP	à
et	CCONJ	et
je	PRON	je
?	PUNCT	?
pourrait	VERB	pouvoir
totalement	ADV	totalement
...	PUNCT	...
une	DET	un
de	ADP	de
—	PUNCT	—
lequel	PRON	lequel
travaillé	VERB	travailler
décidé	VERB	décider
à	ADP	à
de	ADP	de
que	SCONJ	que
est	AUX	être
était	AUX	être
déjà	ADV	déjà
partie	VERB	partir
m'	PRON	me
membre	NOUN	membre
chance	NOUN	chance
dans	ADP	dans
de	ADP	de
résisté	VERB	résister
qu'	SCONJ	que
ses	DET	son
aux	ADP	à
sa	DET	son
sommes	NOUN	somme
c'	PRON	ce
j'	PRON	je
de	ADP	de
le	PRON	le
est	AUX	être
le	DET	le
lancer	VERB	lancer
informaticien	NOUN	informaticien
disputes	NOUN	dispute
ça	PRON	cela
,	PUNCT	,
.	PUNCT	.
plus	ADV	plus
sans	ADP	sans
communiqué	VERB	communiquer
peu	ADV	peu
-moi	PRON	moi
y	PRON	y
—	PUNCT	—
avait	AUX	avoir
ce	DET	ce
.	PUNCT	.
elles	PRON	lui
Pourquoi	ADV	pourquoi
—	PUNCT	—
question	NOUN	question
ait	AUX	avoir
que	PRON	que
que	SCONJ	que
soupçonnes	VERB	soupçonner
,	PUNCT	,
les	DET	le
pouvoir	VERB	pouvoir
m'	PRON	me
Marion	PROPN	Marion
n'	ADV	n'
appel	NOUN	appel
Marion	PROPN	Marion
rire	NOUN	rire
un	DET	un
Tu	PRON	tu
dedans	ADV	dedans
morte	ADJ	mort
,	PUNCT	,
.	PUNCT	.
cher	ADJ	cher
évident	ADJ	évident
encore	ADV	encore
tout	ADV	tout
ne	ADV	ne
aucune	DET	aucun
choix	NOUN	choix
s'	PRON	se
.	PUNCT	.
banque	NOUN	banque
une	DET	un
.	PUNCT	.
silence	NOUN	silence
verse	VERB	verse
monter	VERB	monter
Non	ADV	non
en	ADP	en
tu	PRON	tu
association	NOUN	association
le	DET	le
éclata	VERB	éclater
,	PUNCT	,
—	PUNCT	—
corps	NOUN	corps
professeur	NOUN	professeur
.	PUNCT	.
,	PUNCT	,
en	PRON	en
où	PRON	où
—	PUNCT	—
les	DET	le
en	PRON	en
la	DET	le
maison	NOUN	maison
sais	VERB	savoir
Marion	PROPN	Marion
alors	ADV	alors
j'	PRON	je
temps	NOUN	temps
fondé	VERB	fonder
mais	CCONJ	mais
sais	VERB	savoir
Oui	ADV	oui
de	ADP	de
rappelle	VERB	rappeler
-	PUNCT	-
des	DET	un
qu'	PRON	qu'
ensemble	ADV	ensemble
même	ADV	même
deux	NUM	deux
des	DET	un
-	ADV	-
Il	PRON	il
qu'	SCONJ	que
?	PUNCT	?
séparer	VERB	séparer
que	SCONJ	que
ambition	NOUN	ambition
montant	NOUN	montant
café	NOUN	café
rupture	NOUN	rupture
public	NOUN	public
fait	VERB	faire
,	PUNCT	,
sur	ADP	sur
.	PUNCT	.
,	PUNCT	,
et	CCONJ	et
je	PRON	je
—	PUNCT	—
causer	VERB	causer
aise	NOUN	aise
Je	PRON	je
connus	VERB	connaître
police	NOUN	police
de	ADP	de
ne	ADV	ne
pour	ADP	pour
maison	NOUN	maison
chance	NOUN	chance
.	PUNCT	.
ouvrages	NOUN	ouvrage
travail	NOUN	travail
de	ADP	de
famille	NOUN	famille
,	PUNCT	,
très	ADV	très
regarda	VERB	regarder
que	SCONJ	que
,	PUNCT	,
de	ADP	de
cependant	ADV	cependant
,	PUNCT	,
.	PUNCT	.
?	PUNCT	?
trouve	VERB	trouve
mais	CCONJ	mais
ordinateurs	NOUN	ordinateur
content	ADJ	content
est	AUX	être
s'	PRON	se
juste	ADV	juste
il	PRON	il
réunir	VERB	réunir
,	PUNCT	,
eu	VERB	avoir
une	DET	un
je	PRON	je
,	PUNCT	,
la	DET	le
choses	NOUN	chose
demandé	VERB	demander
un	DET	un
,	PUNCT	,
est	AUX	être
en	ADP	en
sculpteur	NOUN	sculpteur
convaincue	VERB	convaincre
de	ADP	de
aux	ADP	à
Excuse	VERB	excuse
un	PRON	un
à	ADP	à
de	ADP	de
en	ADP	en
doute	NOUN	doute
France	PROPN	France
Vous	PRON	vous
difficulté	NOUN	difficulté
qu'	SCONJ	que
Elle	PRON	lui
parlé	VERB	parler
il	PRON	il
d'	ADP	de
chance	NOUN	chance
.	PUNCT	.
était	VERB	être
Marion	PROPN	Marion
pratique	VERB	pratique
depuis	ADP	depuis
,	PUNCT	,
attirée	VERB	attirer
cas	NOUN	cas
départ	NOUN	départ
notre	DET	notre
griser	VERB	griser
en	ADP	en
s'	PRON	se
est	AUX	être
es	AUX	être
Que	PRON	que
nous	PRON	nous
genre	NOUN	genre
et	CCONJ	et
—	PUNCT	—
—	PUNCT	—
pas	ADV	pas
,	PUNCT	,
Atwood	PROPN	Atwood
que	PRON	que
.	PUNCT	.
l'	DET	le
fallu	VERB	falloir
.	PUNCT	.
spécialiser	VERB	spécialiser
rencontrée	VERB	rencontrer
Les	DET	le
par	ADP	par
Il	PRON	il
,	PUNCT	,
assurer	VERB	assurer
?	PUNCT	?
.	PUNCT	.
publiant	VERB	publier
mais	CCONJ	mais
a	AUX	avoir
d'	ADP	de
-il	PRON	il
on	PRON	on
Souvent	ADV	souvent
mon	DET	mon
ne	ADV	ne
elle	PRON	lui
fini	VERB	finir
suis	AUX	être
enfantine	ADJ	enfantin
avais	VERB	avoir
,	PUNCT	,
pour	ADP	pour
a	VERB	avoir
vont	VERB	aller
,	PUNCT	,
et	CCONJ	et
qu'	SCONJ	que
Paris	PROPN	Paris
pas	ADV	pas
des	DET	un
...	PUNCT	...
que	PRON	que
—	PUNCT	—
Reconstruction	NOUN	reconstruction
.	PUNCT	.
il	PRON	il
de	ADP	de
as	AUX	avoir
toujours	ADV	toujours
ta	DET	ton
ce	DET	ce
,	PUNCT	,
ait	AUX	avoir
tu	PRON	tu
le	DET	le
.	PUNCT	.
tasse	NOUN	tasse
Marion	PROPN	Marion
était	AUX	être
.	PUNCT	.
presque	ADV	presque
,	PUNCT	,
de	ADP	de
n'	ADV	n'
mal	ADV	mal
.	PUNCT	.
nous	PRON	nous
année	NOUN	année
.	PUNCT	.
pas	ADV	pas
si	SCONJ	si
pas	ADV	pas
,	PUNCT	,
avais	AUX	avoir
la	DET	le
?	PUNCT	?
recherches	NOUN	recherche
,	PUNCT	,
France	PROPN	France
mon	DET	mon
donc	ADV	donc
voyant	VERB	voir
—	PUNCT	—
par	ADP	par
.	PUNCT	.
La	DET	le
que	SCONJ	que
après	ADP	après
pendant	ADP	pendant
—	PUNCT	—
domaine	NOUN	domaine
des	ADP	de
si	SCONJ	si
s'	PRON	se
argent	NOUN	argent
seule	ADJ	seul
était	AUX	être
corrompu	VERB	corrompre
.	PUNCT	.
le	DET	le
son	DET	son
qui	PRON	qui
pour	ADP	pour
n'	ADV	n'
avons	AUX	avoir
je	PRON	je
air	NOUN	air
de	ADP	de
pas	ADV	pas
cela	PRON	cela
tiennes	PRON	tiennes
n'	ADV	n'
engager	VERB	engager
ou	CCONJ	ou
Une	DET	un
,	PUNCT	,
le	DET	le
visage	NOUN	visage
l'	DET	le
identifier	VERB	identifier
nos	DET	notre
Parce	SCONJ	parce
viré	VERB	virer
est	VERB	être
...	PUNCT	...
qu'	SCONJ	que
sa	DET	son
sûrement	ADV	sûrement
tu	PRON	tu
l'	PRON	l'
tous	ADJ	tout
Beaux	PROPN	Beaux
ce	PRON	ce
toi	PRON	toi
dans	ADP	dans
qu'	SCONJ	que
,	PUNCT	,
succès	NOUN	succès
Elles	PRON	lui
on	PRON	on
de	ADP	de
-t	PRON	-t
auteurs	NOUN	auteur
quand	SCONJ	quand
Les	DET	le
,	PUNCT	,
des	DET	un
y	PRON	y
,	PUNCT	,
.	PUNCT	.
-	PRON	-
aussi	ADV	aussi
Je	PRON	je
.	PUNCT	.
présent	NOUN	présent
.	PUNCT	.
fois	NOUN	fois
l'	DET	le
:	PUNCT	:
,	PUNCT	,
pas	ADV	pas
avec	ADP	avec
n'	ADV	n'
Cet	DET	ce
?	PUNCT	?
héritage	NOUN	héritage
:	PUNCT	:
c'	PRON	ce
corps	NOUN	corps
Arts	NOUN	art
tous	ADJ	tout
,	PUNCT	,
difficiles	ADJ	difficile
voix	NOUN	voix
nous	PRON	nous
d'	ADP	de
sœur	NOUN	sœur
,	PUNCT	,
?	PUNCT	?
ne	ADV	ne
estimait	VERB	estimer
de	ADP	de
s'	PRON	se
intéressait	VERB	intéresser
.	PUNCT	.
murmura	VERB	murmurer
y	PRON	y
.	PUNCT	.
fantastique	ADJ	fantastique
qui	PRON	qui
et	CCONJ	et
nous	PRON	nous
moi	PRON	moi
aussi	ADV	aussi
A	ADP	à
,	PUNCT	,
servait	VERB	servir
...	PUNCT	...
série	NOUN	série
s'	PRON	se
pendant	ADP	pendant
est	AUX	être
Robert	PROPN	Robert
elle	PRON	lui
édition	NOUN	édition
Non	ADV	non
toi	PRON	toi
expatriée	VERB	expatrier
.	PUNCT	.
attention	NOUN	attention
années	NOUN	année
ta	DET	ton
me	PRON	me
Pourquoi	ADV	pourquoi
la	DET	le
la	DET	le
Vous	PRON	vous
Elle	PRON	lui
de	ADP	de
de	ADP	de
en	ADP	en
Blaine	PROPN	Blaine
,	PUNCT	,
?	PUNCT	?
par	ADP	par
Non	ADV	non
aviez	AUX	avoir
des	DET	un
en	PRON	en
une	DET	un
réussir	VERB	réussir
moins	ADV	moins
pour	ADP	pour
était	AUX	être
Comme	SCONJ	comme
cela	PRON	cela
son	DET	son
ou	CCONJ	ou
-t	PRON	-t
voulu	VERB	vouloir
mois	NOUN	mois
,	PUNCT	,
—	PUNCT	—
domaine	NOUN	domaine
avec	ADP	avec
dans	ADP	dans
exemple	NOUN	exemple
toi	PRON	toi
absolument	ADV	absolument
échappe	VERB	échappe
être	AUX	être
comprends	VERB	comprendre
ce	DET	ce
étaient	AUX	être
brouillées	VERB	brouiller
édition	NOUN	édition
chômage	NOUN	chômage
-ce	PRON	-ce
avoir	VERB	avoir
image	NOUN	image
identifier	VERB	identifier
avons	AUX	avoir
c'	PRON	ce
qualité	NOUN	qualité
depuis	ADP	depuis
Sa	DET	son
effet	NOUN	effet
,	PUNCT	,
notre	DET	notre
qu'	SCONJ	que
de	ADP	de
soit	AUX	être
—	PUNCT	—
envie	NOUN	envie
à	ADP	à
est	AUX	être
,	PUNCT	,
de	ADP	de
en	PRON	en
croyais	VERB	croire
s'	PRON	se
d'	ADP	de
,	PUNCT	,
en	ADP	en
es	AUX	être
,	PUNCT	,
pas	ADV	pas
à	ADP	à
rembourse	VERB	rembourse
—	PUNCT	—
nouvelles	NOUN	nouvelle
éditions	NOUN	édition
cranio	ADJ	cranio
—	PUNCT	—
.	PUNCT	.
de	ADP	de
.	PUNCT	.
pas	ADV	pas
compétente	ADJ	compétent
suis	AUX	être
Marion	PROPN	Marion
raison	NOUN	raison
la	DET	le
toi	PRON	toi
?	PUNCT	?
changer	VERB	changer
collection	NOUN	collection
.	PUNCT	.
et	CCONJ	et
et	CCONJ	et
qu'	ADV	qu'
.	PUNCT	.
—	PUNCT	—
alors	ADV	alors
:	PUNCT	:
type	NOUN	type
te	PRON	te
une	DET	un
sa	DET	son
cinquante	NUM	cinquante
de	DET	de
n'	ADV	n'
aider	VERB	aider
mais	CCONJ	mais
et	CCONJ	et
tu	PRON	tu
eu	VERB	avoir
compte	NOUN	compte
à	ADP	à
Je	PRON	je
:	PUNCT	:
en	ADP	en
deux	PRON	deux
peu	ADV	peu
puis	CCONJ	puis
virées	VERB	virer
C'	PRON	ce
passion	NOUN	passion
en	PRON	en
de	ADP	de
et	CCONJ	et
d'	ADP	de
grand	ADJ	grand
entre	ADP	entre
de	ADP	de
.	PUNCT	.
des	DET	un
vous	PRON	vous
ironique	ADJ	ironique
de	ADP	de
société	NOUN	société
lui	PRON	lui
sommes	AUX	être
souviendrais	VERB	souvenir
innocence	NOUN	innocence
et	CCONJ	et
assombrit	VERB	assombrir
ne	ADV	ne
notre	DET	notre
as	AUX	avoir
a	AUX	avoir
réaction	NOUN	réaction
Quel	ADJ	quel
il	PRON	il
qui	PRON	qui
-	ADJ	-
.	PUNCT	.
son	DET	son
pour	ADP	pour
rencontré	VERB	rencontrer
Pourquoi	ADV	pourquoi
t'	PRON	te
de	ADP	de
est	AUX	être
après	ADP	après
penser	VERB	penser
coup	NOUN	coup
se	PRON	se
sans	ADP	sans
d'	ADP	de
pari	NOUN	pari
as	AUX	avoir
avez	AUX	avoir
contact	NOUN	contact
Marion	PROPN	Marion
et	CCONJ	et
avec	ADP	avec
la	DET	le
nous	PRON	nous
—	PUNCT	—
certaine	ADJ	certain
où	PRON	où
—	PUNCT	—
le	DET	le
avez	AUX	avoir
coûte	VERB	coûte
là	ADV	là
.	PUNCT	.
—	PUNCT	—
la	DET	le
-elle	PRON	lui
après	ADP	après
une	DET	un
.	PUNCT	.
Ce	PRON	ce
policière	ADJ	policier
Par	ADP	par
avons	AUX	avoir
qui	PRON	qui
En	ADP	en
que	SCONJ	que
pas	ADV	pas
?	PUNCT	?
?	PUNCT	?
est	AUX	être
avoir	AUX	avoir
n'	ADV	n'
m'	PRON	me
moi	PRON	moi
tu	PRON	tu
réputées	VERB	réputer
goûts	NOUN	goût
Et	CCONJ	et
...	PUNCT	...
ne	ADV	ne
,	PUNCT	,
et	CCONJ	et
car	CCONJ	car
Nous	PRON	nous
dépense	VERB	dépense
-	PROPN	-
sommes	AUX	être
esprit	NOUN	esprit
à	ADP	à
police	NOUN	police
uniquement	ADV	uniquement
des	DET	un
jouait	VERB	jouer
Cela	PRON	cela
société	NOUN	société
Tu	PRON	tu
?	PUNCT	?
,	PUNCT	,
pas	ADV	pas
est	AUX	être
cent	PRON	cent
je	PRON	je
toi	PRON	toi
l'	DET	le
nous	PRON	nous
intéressait	VERB	intéresser
nous	PRON	nous
un	DET	un
de	ADP	de
elle	PRON	lui
été	AUX	être
comment	ADV	comment
.	PUNCT	.
,	PUNCT	,
malgré	ADP	malgré
association	NOUN	association
familles	NOUN	famille
argent	NOUN	argent
vous	PRON	vous
l'	DET	le
nécessaire	ADJ	nécessaire
mettre	VERB	mettre
moquais	VERB	moquer
anatomie	NOUN	anatomie
l'	PRON	l'
le	DET	le
experte	ADJ	expert
pas	ADV	pas
Nous	PRON	nous
au	ADP	au
Je	PRON	je
visiblement	ADV	visiblement
beaucoup	ADV	beaucoup
fixait	VERB	fixer
cours	NOUN	cours
quelqu'	DET	quelque
?	PUNCT	?
—	PUNCT	—
Mais	CCONJ	mais
tu	PRON	tu
—	PUNCT	—
juste	ADV	juste
terme	NOUN	terme
,	PUNCT	,
—	PUNCT	—
gens	NOUN	gens
à	ADP	à
a	VERB	avoir
littérature	NOUN	littérature
une	DET	un
,	PUNCT	,
eu	VERB	avoir
,	PUNCT	,
comment	ADV	comment
déjà	ADV	déjà
découvre	VERB	découvrir
avoir	VERB	avoir
argent	NOUN	argent
a	AUX	avoir
encore	ADV	encore
développions	VERB	développer
sur	ADP	sur
incessantes	ADJ	incessant
cet	DET	ce
,	PUNCT	,
?	PUNCT	?
des	DET	un
d'	ADP	de
?	PUNCT	?
passé	VERB	passer
un	DET	un
à	ADP	à
depuis	ADP	depuis
les	DET	le
entreprise	NOUN	entreprise
trompe	VERB	trompe
exigence	NOUN	exigence
—	PUNCT	—
ne	ADV	ne
cadavre	NOUN	cadavre
Oui	ADV	oui
—	PUNCT	—
je	PRON	je
d'	ADP	de
puis	CCONJ	puis
—	PUNCT	—
devenue	VERB	devenir
de	ADP	de
eu	VERB	avoir
—	PUNCT	—
et	CCONJ	et
Oui	VERB	oui
Mais	CCONJ	mais
toi	PRON	toi
désolée	ADJ	désolé
faute	NOUN	faute
—	PUNCT	—
idée	NOUN	idée
,	PUNCT	,
facilité	NOUN	facilité
plus	ADV	plus
en	PRON	en
soient	AUX	être
—	PUNCT	—
mensualités	NOUN	mensualité
Mettons	VERB	mettre
fait	VERB	faire
question	NOUN	question
souvent	ADV	souvent
pas	ADV	pas
ouvrages	NOUN	ouvrage
avec	ADP	avec
,	PUNCT	,
et	CCONJ	et
crois	VERB	croire
inquiétant	VERB	inquiéter
Tu	PRON	tu
la	PRON	le
d'	ADP	de
-elle	PRON	lui
,	PUNCT	,
venions	VERB	venir
réussite	NOUN	réussite
Eh	INTJ	Eh
qu'	PRON	qu'
par	ADP	par
-	PRON	-
votre	DET	votre
morbides	ADJ	morbide
de	ADP	de
est	AUX	être
Je	PRON	je
perplexe	ADJ	perplexe
on	PRON	on
Tu	PRON	tu
aucune	DET	aucun
tout	ADJ	tout
quitté	VERB	quitter
photos	NOUN	photo
me	PRON	me
publier	VERB	publier
