essayer	VERB	essayer
le	DET	le
parcouru	VERB	parcourir
potager	NOUN	potager
quitté	VERB	quitter
»	PUNCT	»
car	CCONJ	car
les	DET	le
rugissement	NOUN	rugissement
A	ADP	à
le	DET	le
chose	NOUN	chose
se	PRON	se
.	PUNCT	.
le	DET	le
Celia	PROPN	Celia
suivante	ADJ	suivant
perdu	VERB	perdre
mit	VERB	mettre
portée	NOUN	portée
du	ADP	de
éloignaient	VERB	éloigner
couche	NOUN	couche
la	DET	le
David	PROPN	David
David	PROPN	David
Je	PRON	je
un	DET	un
les	DET	le
ne	ADV	ne
quitté	VERB	quitter
que	SCONJ	que
n'	ADV	n'
regard	NOUN	regard
Elle	PRON	lui
la	DET	le
bien	ADV	bien
.	PUNCT	.
Il	PRON	il
le	PRON	le
—	PUNCT	—
le	DET	le
,	PUNCT	,
était	AUX	être
sa	DET	son
pas	ADV	pas
Walt	PROPN	Walt
-il	PRON	il
glacer	VERB	glacer
étaient	AUX	être
son	DET	son
devrait	VERB	devoir
semaines	NOUN	semaine
,	PUNCT	,
«	PUNCT	«
,	PUNCT	,
pas	ADV	pas
Selnick	PROPN	Selnick
.	PUNCT	.
et	CCONJ	et
(	PUNCT	(
il	PRON	il
les	DET	le
.	PUNCT	.
demain	ADV	demain
,	PUNCT	,
Je	PRON	je
se	PRON	se
peux	VERB	pouvoir
dont	PRON	dont
faut	VERB	falloir
essence	NOUN	essence
-elle	PRON	lui
avait	VERB	avoir
à	ADP	à
observa	VERB	observer
bruissement	NOUN	bruissement
.	PUNCT	.
,	PUNCT	,
alla	VERB	aller
pas	ADV	pas
point	NOUN	point
épaules	NOUN	épaule
repas	NOUN	repas
La	DET	le
matin	NOUN	matin
pages	NOUN	page
dois	VERB	devoir
à	ADP	à
dire	VERB	dire
le	DET	le
mère	NOUN	mère
que	ADV	que
nouvelle	ADJ	nouveau
n'	ADV	n'
Margaret	PROPN	Margaret
Walt	PROPN	Walt
les	DET	le
question	NOUN	question
David	PROPN	David
doucement	ADV	doucement
il	PRON	il
fabriquer	VERB	fabriquer
à	ADP	à
éloigna	VERB	éloigner
arriverait	VERB	arriver
que	SCONJ	que
de	ADP	de
cinq	NUM	cinq
deux	PRON	deux
vas	VERB	aller
rester	VERB	rester
la	DET	le
étaient	AUX	être
qu'	SCONJ	que
manière	NOUN	manière
,	PUNCT	,
monde	NOUN	monde
pas	ADV	pas
de	ADP	de
elle	PRON	lui
et	CCONJ	et
genoux	NOUN	genou
Il	PRON	il
enfoncer	VERB	enfoncer
rien	PRON	rien
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
dans	ADP	dans
tard	ADV	tard
air	NOUN	air
pratiquement	ADV	pratiquement
ne	ADV	ne
et	CCONJ	et
faire	VERB	faire
la	DET	le
quand	SCONJ	quand
fenêtre	NOUN	fenêtre
merci	NOUN	merci
elle	PRON	lui
mort	ADJ	mort
peut-être	ADV	peut-être
des	ADP	de
aucun	DET	aucun
que	SCONJ	que
virus	NOUN	virus
Le	DET	le
l'	PRON	l'
de	ADP	de
-	PRON	-
et	CCONJ	et
l'	PRON	l'
par	ADP	par
j'	PRON	je
l'	PRON	l'
sur	ADP	sur
avait	AUX	avoir
.	PUNCT	.
discuter	VERB	discuter
May	PROPN	May
Miami	PROPN	Miami
,	PUNCT	,
ce	DET	ce
,	PUNCT	,
sans	ADP	sans
brusquement	ADV	brusquement
terre	NOUN	terre
enceintes	ADJ	enceinte
.	PUNCT	.
sa	DET	son
a	VERB	avoir
Mike	PROPN	Mike
visage	NOUN	visage
à	ADP	à
la	DET	le
ses	DET	son
que	SCONJ	que
matériel	NOUN	matériel
signification	NOUN	signification
.	PUNCT	.
étrange	ADJ	étrange
s'	PRON	se
grand-père	NOUN	grand-père
dit	VERB	dire
la	DET	le
pages	NOUN	page
de	ADP	de
liquides	NOUN	liquide
Tu	PRON	tu
Tu	PRON	tu
se	PRON	se
leur	PRON	leur
datée	VERB	dater
,	PUNCT	,
deux	NUM	deux
—	PUNCT	—
enfant	NOUN	enfant
balaya	VERB	balayer
de	ADP	de
légumes	NOUN	légume
ne	ADV	ne
hivernales	ADJ	hivernal
Walt	PROPN	Walt
dans	ADP	dans
de	ADP	de
se	PRON	se
l'	PRON	l'
avait	AUX	avoir
pouvait	VERB	pouvoir
les	DET	le
que	SCONJ	que
,	PUNCT	,
sais	VERB	savoir
.	PUNCT	.
les	DET	le
du	ADP	de
sais	VERB	savoir
,	PUNCT	,
.	PUNCT	.
semaines	NOUN	semaine
,	PUNCT	,
avait	AUX	avoir
les	PRON	le
succédèrent	VERB	succéder
.	PUNCT	.
.	PUNCT	.
sais	VERB	savoir
jamais	ADV	jamais
regarder	VERB	regarder
Vlasic	PROPN	Vlasic
moyen	NOUN	moyen
Plus	ADV	plus
était	AUX	être
et	CCONJ	et
,	PUNCT	,
du	DET	de
de	DET	de
il	PRON	il
finir	VERB	finir
,	PUNCT	,
il	PRON	il
nouveau	ADJ	nouveau
à	ADP	à
et	CCONJ	et
fragile	ADJ	fragile
qui	PRON	qui
,	PUNCT	,
répondit	VERB	répondre
Trois	PRON	trois
.	PUNCT	.
qu'	PRON	qu'
un	DET	un
chaud	ADJ	chaud
avait	AUX	avoir
semaine	NOUN	semaine
partir	VERB	partir
revient	VERB	revenir
sur	ADP	sur
équipement	NOUN	équipement
on	PRON	on
était	AUX	être
chez	ADP	chez
travail	NOUN	travail
les	DET	le
des	DET	un
la	DET	le
son	DET	son
puis	CCONJ	puis
de	ADP	de
le	DET	le
ou	CCONJ	ou
il	PRON	il
pluies	NOUN	pluie
.	PUNCT	.
avec	ADP	avec
et	CCONJ	et
de	ADP	de
je	PRON	je
bien	ADV	bien
.	PUNCT	.
pour	ADP	pour
bois	NOUN	bois
sentit	VERB	sentir
—	PUNCT	—
voulait	VERB	vouloir
C'	PRON	ce
?	PUNCT	?
,	PUNCT	,
vais	VERB	aller
le	DET	le
Les	DET	le
Creek	PROPN	Creek
pluies	NOUN	pluie
David	PROPN	David
ne	ADV	ne
printemps	NOUN	printemps
la	PRON	le
des	DET	un
-il	PRON	il
le	DET	le
Sa	DET	son
nombreuses	ADJ	nombreux
combien	ADV	combien
il	PRON	il
sur	ADP	sur
retenait	VERB	retenir
j'	PRON	je
—	PUNCT	—
il	PRON	il
.	PUNCT	.
.	PUNCT	.
pour	ADP	pour
kilomètres	NOUN	kilomètre
le	DET	le
crois	VERB	croire
.	PUNCT	.
ou	CCONJ	ou
que	SCONJ	que
ferme	NOUN	ferme
.	PUNCT	.
aux	ADP	à
contracter	VERB	contracter
pour	ADP	pour
dit	VERB	dire
suis	AUX	être
et	CCONJ	et
haussa	VERB	hausser
rendit	VERB	rendre
et	CCONJ	et
à	ADP	à
l'	DET	le
lourd	ADJ	lourd
Au	ADP	au
pas	ADV	pas
Elle	PRON	lui
simplement	ADV	simplement
suivante	ADJ	suivant
encore	ADV	encore
Mais	CCONJ	mais
la	DET	le
que	SCONJ	que
le	DET	le
.	PUNCT	.
ne	ADV	ne
attrapé	VERB	attraper
ce	DET	ce
avec	ADP	avec
osons	VERB	oser
pas	ADV	pas
utiliser	VERB	utiliser
.	PUNCT	.
la	DET	le
,	PUNCT	,
pour	ADP	pour
entendre	VERB	entendre
,	PUNCT	,
hiver	NOUN	hiver
.	PUNCT	.
peux	VERB	pouvoir
ceux	PRON	celui
l'	PRON	l'
aller	VERB	aller
.	PUNCT	.
:	PUNCT	:
—	PUNCT	—
,	PUNCT	,
avec	ADP	avec
bébé	NOUN	bébé
Vous	PRON	vous
où	PRON	où
moment	NOUN	moment
tous	ADJ	tout
—	PUNCT	—
une	DET	un
de	ADP	de
,	PUNCT	,
un	DET	un
de	ADP	de
lire	VERB	lire
inclina	VERB	incliner
entendit	VERB	entendre
l'	PRON	l'
arrivait	VERB	arriver
perdit	VERB	perdre
sa	DET	son
vers	ADP	vers
Merci	NOUN	merci
,	PUNCT	,
aille	VERB	aller
—	PUNCT	—
menaçant	ADJ	menaçant
herbes	NOUN	herbe
Là	ADV	là
le	DET	le
.	PUNCT	.
vigoureux	ADJ	vigoureux
est	AUX	être
et	CCONJ	et
de	ADP	de
été	AUX	être
la	DET	le
ami	NOUN	ami
qui	PRON	qui
ou	CCONJ	ou
,	PUNCT	,
journée	NOUN	journée
sur	ADP	sur
et	CCONJ	et
cinq	NUM	cinq
puis	CCONJ	puis
d'	ADP	de
soit	AUX	être
sous	ADP	sous
,	PUNCT	,
à	ADP	à
,	PUNCT	,
de	ADP	de
situé	VERB	situer
,	PUNCT	,
pieds	NOUN	pied
,	PUNCT	,
tout	ADV	tout
baliveaux	NOUN	baliveau
écorce	NOUN	écorce
jardin	NOUN	jardin
lichens	NOUN	lichen
un	PRON	un
attraper	VERB	attraper
de	ADP	de
ses	DET	son
année	NOUN	année
et	CCONJ	et
aide	NOUN	aide
la	DET	le
champs	NOUN	champ
de	ADP	de
passer	VERB	passer
pas	ADV	pas
autre	ADJ	autre
reptiles	NOUN	reptile
d'	ADP	de
croyait	VERB	croire
lesquels	PRON	lequel
vers	ADP	vers
plus	ADV	plus
tomber	VERB	tomber
,	PUNCT	,
un	DET	un
où	PRON	où
l'	DET	le
construisit	VERB	construire
tu	PRON	tu
il	PRON	il
Il	PRON	il
avait	VERB	avoir
alla	VERB	aller
pour	ADP	pour
temps	NOUN	temps
avec	ADP	avec
chaude	ADJ	chaud
fois	NOUN	fois
jusqu'	ADP	jusque
il	PRON	il
touché	VERB	toucher
est	AUX	être
sur	ADP	sur
L'	DET	le
abri	NOUN	abri
le	DET	le
en	ADP	en
importance	NOUN	importance
serait	AUX	être
,	PUNCT	,
Aucun	DET	aucun
à	ADP	à
mais	CCONJ	mais
changé	VERB	changer
tous	ADJ	tout
buissons	NOUN	buisson
et	CCONJ	et
et	CCONJ	et
couraient	VERB	courir
trouva	VERB	trouver
c'	PRON	ce
la	DET	le
exactement	ADV	exactement
des	ADP	de
étaient	AUX	être
cette	DET	ce
encore	ADV	encore
ton	DET	ton
violences	NOUN	violence
,	PUNCT	,
de	ADP	de
avait	AUX	avoir
reposer	VERB	reposer
de	ADP	de
avait	AUX	avoir
brumeux	ADJ	brumeux
eau	NOUN	eau
main	NOUN	main
rayon	NOUN	rayon
et	CCONJ	et
à	ADP	à
—	PUNCT	—
branches	NOUN	branche
Sous	ADP	sous
hennissait	VERB	hennir
herbes	NOUN	herbe
Ça	PRON	cela
se	PRON	se
reculé	VERB	reculer
la	DET	le
surveiller	VERB	surveiller
compris	VERB	comprendre
«	PUNCT	«
pour	ADP	pour
simplement	ADV	simplement
le	DET	le
la	DET	le
parcelle	NOUN	parcelle
de	ADP	de
étaient	AUX	être
orage	NOUN	orage
se	PRON	se
terres	NOUN	terre
Il	PRON	il
.	PUNCT	.
,	PUNCT	,
haleine	NOUN	haleine
;	PUNCT	;
La	DET	le
abri	NOUN	abri
devrait	VERB	devoir
famille	NOUN	famille
d'	ADP	de
cette	DET	ce
entendre	VERB	entendre
quelqu'	DET	quelque
aussi	ADV	aussi
une	DET	un
il	PRON	il
ses	DET	son
de	ADP	de
terre	NOUN	terre
tout	ADV	tout
luxuriant	ADJ	luxuriant
ou	CCONJ	ou
cette	DET	ce
se	PRON	se
que	SCONJ	que
son	DET	son
horizontale	NOUN	horizontale
année	NOUN	année
toi	PRON	toi
des	ADP	de
et	CCONJ	et
celui	PRON	celui
équilibre	NOUN	équilibre
étalaient	VERB	étaler
guidant	VERB	guider
ayant	AUX	avoir
qui	PRON	qui
S'	SCONJ	s'
du	DET	de
l'	DET	le
et	CCONJ	et
avait	VERB	avoir
inondations	NOUN	inondation
,	PUNCT	,
toujours	ADV	toujours
ici	ADV	ici
elle	PRON	lui
trébucha	VERB	trébucher
Des	DET	un
«	PUNCT	«
David	PROPN	David
leva	VERB	lever
comme	ADP	comme
blé	NOUN	blé
.	PUNCT	.
femmes	NOUN	femme
pressa	VERB	presser
ne	ADV	ne
que	SCONJ	que
grand-père	NOUN	grand-père
le	DET	le
.	PUNCT	.
elle	PRON	lui
.	PUNCT	.
le	DET	le
monteras	VERB	monter
sec	ADJ	sec
tu	PRON	tu
colons	NOUN	colon
grand-père	NOUN	grand-père
refusant	VERB	refuser
»	PUNCT	»
l'	DET	le
envahie	VERB	envahir
ni	CCONJ	ni
calme	ADJ	calme
Pour	ADP	pour
hépatiques	NOUN	hépatique
tu	PRON	tu
.	PUNCT	.
qu'	SCONJ	que
de	ADP	de
autre	ADJ	autre
trèfle	NOUN	trèfle
sur	ADP	sur
est	NOUN	est
la	DET	le
le	DET	le
sujette	ADJ	sujet
reposer	VERB	reposer
y	PRON	y
te	PRON	te
.	PUNCT	.
commença	VERB	commencer
productive	ADJ	productif
était	AUX	être
que	SCONJ	que
des	DET	un
cour	NOUN	cour
perméable	ADJ	perméable
,	PUNCT	,
arbre	NOUN	arbre
sec	ADJ	sec
savoir	VERB	savoir
.	PUNCT	.
»	PUNCT	»
fruits	NOUN	fruit
vient	VERB	venir
.	PUNCT	.
arbres	NOUN	arbre
-	PRON	-
.	PUNCT	.
que	SCONJ	que
.	PUNCT	.
terre	NOUN	terre
la	DET	le
enfant	NOUN	enfant
l'	DET	le
Celia	PROPN	Celia
Vois	VERB	voir
un	DET	un
de	ADP	de
une	DET	un
puis	CCONJ	puis
vert	NOUN	vert
des	ADP	de
comment	ADV	comment
tu	PRON	tu
rendu	VERB	rendre
jour	NOUN	jour
violence	NOUN	violence
arbres	NOUN	arbre
a	VERB	avoir
,	PUNCT	,
mousses	NOUN	mousse
étaient	AUX	être
forêt	NOUN	forêt
la	DET	le
et	CCONJ	et
contre	ADP	contre
lumière	NOUN	lumière
fait	AUX	faire
secrets	NOUN	secret
Wiston	PROPN	Wiston
connaît	VERB	connaître
.	PUNCT	.
discontinuer	VERB	discontinuer
son	DET	son
que	ADV	que
arrête	VERB	arrête
douze	NUM	douze
au	ADP	au
ombrages	NOUN	ombrage
nous	PRON	nous
;	PUNCT	;
arbrisseaux	NOUN	arbrisseau
.	PUNCT	.
a	VERB	avoir
au	ADP	au
poussaient	VERB	pousser
reconnaîtras	VERB	reconnaître
mauvaises	ADJ	mauvais
David	PROPN	David
par	ADP	par
contre	ADP	contre
de	ADP	de
de	ADP	de
.	PUNCT	.
d'	ADP	de
retrouvé	VERB	retrouver
tapissées	VERB	tapisser
le	DET	le
autre	ADJ	autre
Grand-père	NOUN	grand-père
qui	PRON	qui
hommes	NOUN	homme
et	CCONJ	et
contrebas	NOUN	contrebas
se	PRON	se
le	DET	le
Les	DET	le
profonds	ADJ	profond
commencer	VERB	commencer
,	PUNCT	,
moi	PRON	moi
de	ADP	de
à	ADP	à
a	AUX	avoir
saillantes	ADJ	saillant
est	AUX	être
qui	PRON	qui
travers	NOUN	travers
ans	NOUN	an
sans	ADP	sans
vienne	VERB	venir
était	AUX	être
y	PRON	y
jusqu'	ADP	jusque
très	ADV	très
ils	PRON	il
sommet	NOUN	sommet
sur	ADP	sur
se	PRON	se
arbre	NOUN	arbre
il	PRON	il
lève	VERB	lever
d'	ADP	de
un	DET	un
sapin	NOUN	sapin
des	DET	un
âge	NOUN	âge
tout	ADV	tout
escarpée	ADJ	escarpé
pouvait	VERB	pouvoir
pleuvoir	VERB	pleuvoir
Il	PRON	il
rugueuse	ADJ	rugueux
.	PUNCT	.
disait	VERB	dire
dire	VERB	dire
sol	NOUN	sol
Au	ADP	au
son	DET	son
cet	DET	ce
dorée	ADJ	doré
le	PRON	le
Les	DET	le
couleur	NOUN	couleur
et	CCONJ	et
cette	DET	ce
ne	ADV	ne
Laissons	VERB	laisser
besoin	NOUN	besoin
David	PROPN	David
lorsque	SCONJ	lorsque
se	PRON	se
ans	NOUN	an
à	ADP	à
saturé	VERB	saturer
plusieurs	DET	plusieurs
chose	NOUN	chose
sur	ADP	sur
le	DET	le
chêne	NOUN	chêne
Ce	DET	ce
,	PUNCT	,
un	DET	un
les	DET	le
trouvait	VERB	trouver
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
années	NOUN	année
arbre	NOUN	arbre
tranquille	ADJ	tranquille
poseras	VERB	poser
—	PUNCT	—
remarqua	VERB	remarquer
adresse	NOUN	adresse
son	DET	son
moindre	ADJ	moindre
grand-père	NOUN	grand-père
fétide	ADJ	fétide
.	PUNCT	.
épaule	NOUN	épaule
venu	VERB	venir
,	PUNCT	,
—	PUNCT	—
laisser	VERB	laisser
ici	ADV	ici
celle-ci	PRON	celui-ci
années	NOUN	année
les	DET	le
Wiston	PROPN	Wiston
quand	SCONJ	quand
de	ADP	de
dais	NOUN	dais
était	AUX	être
que	SCONJ	que
envahi	VERB	envahir
,	PUNCT	,
lui	PRON	lui
Il	PRON	il
vu	VERB	voir
de	ADP	de
-il	PRON	il
sentait	VERB	sentir
Il	PRON	il
,	PUNCT	,
il	PRON	il
le	DET	le
toit	NOUN	toit
en	ADP	en
,	PUNCT	,
en	ADP	en
le	DET	le
,	PUNCT	,
maison	NOUN	maison
terre	NOUN	terre
.	PUNCT	.
,	PUNCT	,
mais	CCONJ	mais
ferme	NOUN	ferme
vallée	NOUN	vallée
travaillaient	VERB	travailler
paisible	ADJ	paisible
étaient	AUX	être
aux	ADP	à
quoi	PRON	quoi
tienne	PRON	tienne
mauvaises	ADJ	mauvais
Il	PRON	il
compte	NOUN	compte
ces	DET	ce
Il	PRON	il
et	CCONJ	et
de	ADP	de
encore	ADV	encore
personnes	NOUN	personne
fois	NOUN	fois
,	PUNCT	,
qui	PRON	qui
et	CCONJ	et
toute	ADJ	tout
poussait	VERB	pousser
dix-sept	NUM	dix-sept
les	DET	le
encore	ADV	encore
soleil	NOUN	soleil
le	DET	le
Grand-père	NOUN	grand-père
tard	ADV	tard
frais	ADJ	frais
,	PUNCT	,
il	PRON	il
quand	SCONJ	quand
Après	ADP	après
sommet	NOUN	sommet
de	ADP	de
périodiques	ADJ	périodique
voulu	VERB	vouloir
c'	PRON	ce
heureux	ADJ	heureux
aussi	ADV	aussi
travers	NOUN	travers
l'	DET	le
dans	ADP	dans
les	DET	le
le	DET	le
.	PUNCT	.
cambrées	ADJ	cambré
donnons	VERB	donner
sol	NOUN	sol
son	DET	son
cet	DET	ce
de	ADP	de
la	DET	le
chêne	NOUN	chêne
de	ADP	de
.	PUNCT	.
rares	ADJ	rare
la	DET	le
avait	AUX	avoir
arrière-grand-père	NOUN	arrière-grand-père
traces	NOUN	trace
?	PUNCT	?
pieds	NOUN	pied
savait	VERB	savoir
feuilles	NOUN	feuille
,	PUNCT	,
prés	NOUN	pré
le	DET	le
Jusques	ADP	jusques
.	PUNCT	.
les	DET	le
air	NOUN	air
au	ADP	au
et	CCONJ	et
que	SCONJ	que
,	PUNCT	,
,	PUNCT	,
haut	ADJ	haut
,	PUNCT	,
sur	ADP	sur
souvenait	VERB	souvenir
.	PUNCT	.
des	DET	un
une	DET	un
dirigea	VERB	diriger
plus	ADV	plus
passage	NOUN	passage
ce	PRON	ce
mais	CCONJ	mais
travers	NOUN	travers
du	ADP	de
David	PROPN	David
en	ADP	en
vieux	ADJ	vieux
près	ADV	près
,	PUNCT	,
mon	DET	mon
n'	ADV	n'
élancés	ADJ	élancé
instants	NOUN	instant
pour	ADP	pour
n'	ADV	n'
de	ADP	de
grand	ADJ	grand
.	PUNCT	.
était	AUX	être
des	ADP	de
s'	PRON	se
.	PUNCT	.
jumelles	NOUN	jumelle
devait	VERB	devoir
ce	PRON	ce
est	VERB	être
.	PUNCT	.
-	PRON	-
vallée	NOUN	vallée
,	PUNCT	,
les	DET	le
se	PRON	se
,	PUNCT	,
premiers	ADJ	premier
yeux	NOUN	oeil
les	DET	le
le	DET	le
sommet	NOUN	sommet
Il	PRON	il
pourras	VERB	pouvoir
étaient	AUX	être
.	PUNCT	.
était	AUX	être
fines	ADJ	fin
jumelles	NOUN	jumelle
était	AUX	être
l'	DET	le
toujours	ADV	toujours
,	PUNCT	,
s'	PRON	se
gens	NOUN	gens
disparaître	VERB	disparaître
à	ADP	à
une	DET	un
fût	NOUN	fût
aucun	DET	aucun
,	PUNCT	,
emmené	VERB	emmener
terre	NOUN	terre
,	PUNCT	,
quelque	DET	quelque
remontés	VERB	remonter
fougères	NOUN	fougère
ici	ADV	ici
,	PUNCT	,
inondés	VERB	inonder
.	PUNCT	.
La	DET	le
.	PUNCT	.
par	ADP	par
si	SCONJ	si
,	PUNCT	,
s'	PRON	se
été	AUX	être
milliard	NOUN	milliard
en	ADP	en
.	PUNCT	.
cela	PRON	cela
il	PRON	il
d'	ADP	de
a	AUX	avoir
sa	DET	son
descendus	VERB	descendre
à	ADP	à
ils	PRON	il
à	ADP	à
pente	NOUN	pente
jardin	NOUN	jardin
les	DET	le
,	PUNCT	,
jardin	NOUN	jardin
million	NOUN	million
arbre	NOUN	arbre
soyeuse	ADJ	soyeux
maïs	NOUN	maïs
exactement	ADV	exactement
l'	DET	le
repéra	VERB	repérer
centimètres	NOUN	centimètre
mon	DET	mon
qu'	SCONJ	que
la	DET	le
sol	NOUN	sol
neuf	NUM	neuf
côté	NOUN	côté
,	PUNCT	,
argentée	ADJ	argenté
nationale	ADJ	national
le	DET	le
il	PRON	il
.	PUNCT	.
,	PUNCT	,
route	NOUN	route
lointain	ADJ	lointain
si	SCONJ	si
basses	ADJ	bas
.	PUNCT	.
aussi	ADV	aussi
comme	ADP	comme
pour	ADP	pour
quelques	DET	quelque
et	CCONJ	et
cet	DET	ce
,	PUNCT	,
les	DET	le
frêles	ADJ	frêle
plus	ADV	plus
et	CCONJ	et
,	PUNCT	,
doucement	ADV	doucement
où	PRON	où
Que	SCONJ	que
éloignée	ADJ	éloigné
l'	DET	le
ses	DET	son
étaient	AUX	être
toujours	ADV	toujours
en	ADP	en
herbes	NOUN	herbe
-là	NOUN	-là
Mike	PROPN	Mike
soja	NOUN	soja
C'	PRON	ce
regarda	VERB	regarder
champ	NOUN	champ
et	CCONJ	et
Dieu	PROPN	Dieu
,	PUNCT	,
.	PUNCT	.
Avant	ADP	avant
à	ADP	à
-	PRON	-
le	DET	le
une	DET	un
nus	ADJ	nu
ce	PRON	ce
plantes	NOUN	plante
à	ADP	à
construire	VERB	construire
alors	ADV	alors
,	PUNCT	,
était	AUX	être
il	PRON	il
grands	ADJ	grand
un	DET	un
à	ADP	à
mauvaises	ADJ	mauvais
vie	NOUN	vie
c'	PRON	ce
pour	ADP	pour
leurs	DET	leur
c'	PRON	ce
égaré	VERB	égarer
émeraude	ADJ	émeraude
de	ADP	de
notre	DET	notre
en	ADP	en
l'	DET	le
une	DET	un
pas	NOUN	pas
route	NOUN	route
d'	ADP	de
arbre	NOUN	arbre
:	PUNCT	:
avait	AUX	avoir
pas	ADV	pas
;	PUNCT	;
se	PRON	se
,	PUNCT	,
.	PUNCT	.
il	PRON	il
la	DET	le
étalées	VERB	étaler
,	PUNCT	,
,	PUNCT	,
la	DET	le
Il	PRON	il
cette	DET	ce
ami	NOUN	ami
sol	NOUN	sol
les	DET	le
de	ADP	de
plus	ADV	plus
proclamait	VERB	proclamer
s'	PRON	se
à	ADP	à
ciel	NOUN	ciel
luzerne	NOUN	luzerne
Wiston	PROPN	Wiston
David	PROPN	David
est	VERB	être
bas	NOUN	bas
imaginait	VERB	imaginer
le	DET	le
sera	AUX	être
un	DET	un
sur	ADP	sur
instants	NOUN	instant
les	DET	le
.	PUNCT	.
ferme	NOUN	ferme
l'	DET	le
le	DET	le
que	SCONJ	que
Un	DET	un
boueuse	ADJ	boueux
droit	ADV	droit
un	DET	un
Indiens	NOUN	indien
De	ADP	de
l'	DET	le
Cette	DET	ce
abriter	VERB	abriter
arbre	NOUN	arbre
et	CCONJ	et
à	ADP	à
il	PRON	il
et	CCONJ	et
côté	NOUN	côté
s'	PRON	se
autre	NOUN	autre
trop	ADV	trop
passé	NOUN	passé
dans	ADP	dans
.	PUNCT	.
étaient	AUX	être
étincelante	ADJ	étincelant
,	PUNCT	,
sorte	NOUN	sorte
du	ADP	de
bas	NOUN	bas
ne	ADV	ne
au	ADP	au
conscient	ADJ	conscient
million	NOUN	million
aux	ADP	à
hache	NOUN	hache
,	PUNCT	,
escalade	NOUN	escalade
soudainement	ADV	soudainement
de	ADP	de
—	PUNCT	—
pas	NOUN	pas
trouvé	VERB	trouver
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
tyrannosaure	NOUN	tyrannosaure
mien	ADJ	mien
,	PUNCT	,
sans	ADP	sans
quand	SCONJ	quand
grand-père	NOUN	grand-père
un	DET	un
,	PUNCT	,
.	PUNCT	.
mon	DET	mon
et	CCONJ	et
du	ADP	de
«	PUNCT	«
notre	DET	notre
nord	NOUN	nord
d'	DET	d'
toute	ADJ	tout
l'	DET	le
pas	ADV	pas
ruisseaux	NOUN	ruisseau
;	PUNCT	;
quelques	DET	quelque
,	PUNCT	,
»	PUNCT	»
géants	ADJ	géant
la	DET	le
doute	NOUN	doute
vous	PRON	vous
l'	DET	le
,	PUNCT	,
était	AUX	être
racines	NOUN	racine
donnait	VERB	donner
jeans	NOUN	jean
par	ADP	par
sous	ADP	sous
ma	DET	mon
il	PRON	il
champ	NOUN	champ
ta	DET	ton
toujours	ADV	toujours
était	AUX	être
jamais	ADV	jamais
avait	AUX	avoir
protégerait	VERB	protéger
un	DET	un
ce	DET	ce
Il	PRON	il
comme	SCONJ	comme
pouvoir	VERB	pouvoir
calmement	ADV	calmement
l'	DET	le
Wiston	PROPN	Wiston
.	PUNCT	.
avait	AUX	avoir
et	CCONJ	et
.	PUNCT	.
longs	ADJ	long
vers	ADP	vers
orage	NOUN	orage
ferme	NOUN	ferme
leva	VERB	lever
fils	NOUN	fils
prit	VERB	prendre
terre	NOUN	terre
arrive	VERB	arrive
un	DET	un
d'	ADP	de
adossé	VERB	adosser
,	PUNCT	,
des	ADP	de
plus	ADV	plus
Dieu	PROPN	Dieu
était	AUX	être
il	PRON	il
.	PUNCT	.
dessous	ADV	dessous
des	DET	un
lentement	ADV	lentement
avait	AUX	avoir
comme	ADP	comme
,	PUNCT	,
à	ADP	à
sans	ADP	sans
voir	VERB	voir
après	ADP	après
et	CCONJ	et
année	NOUN	année
temps	NOUN	temps
poussaient	VERB	pousser
les	DET	le
il	PRON	il
loin	ADV	loin
observa	VERB	observer
,	PUNCT	,
,	PUNCT	,
absorber	VERB	absorber
se	PRON	se
Les	DET	le
herbe	NOUN	herbe
redressa	VERB	redresser
la	PRON	le
de	ADP	de
un	DET	un
Jusqu'	ADP	jusque
lui	PRON	lui
condamner	VERB	condamner
sommet	NOUN	sommet
,	PUNCT	,
reposer	VERB	reposer
jour	NOUN	jour
signe	NOUN	signe
les	DET	le
,	PUNCT	,
du	ADP	de
,	PUNCT	,
enrichissait	VERB	enrichir
les	DET	le
années	NOUN	année
Il	PRON	il
arriveraient	VERB	arriver
enfant	NOUN	enfant
abri	NOUN	abri
jamais	ADV	jamais
à	ADP	à
ses	DET	son
Cheveux	NOUN	cheveu
;	PUNCT	;
branches	NOUN	branche
,	PUNCT	,
gouttes	NOUN	goutte
.	PUNCT	.
et	CCONJ	et
rendit	VERB	rendre
dit	VERB	dire
entre	ADP	entre
nature	NOUN	nature
plus	ADV	plus
.	PUNCT	.
impossible	ADJ	impossible
David	PROPN	David
Wiston	PROPN	Wiston
des	ADP	de
et	CCONJ	et
arrêté	VERB	arrêter
était	AUX	être
Aucun	DET	aucun
son	DET	son
qu'	SCONJ	que
Il	PRON	il
récentes	ADJ	récent
grand-père	NOUN	grand-père
pousses	NOUN	pousse
demi-heure	NOUN	demi-heure
maisons	NOUN	maison
la	DET	le
.	PUNCT	.
servit	VERB	servir
et	CCONJ	et
,	PUNCT	,
à	ADP	à
l'	PRON	l'
huit	NUM	huit
rangées	NOUN	rangée
.	PUNCT	.
voix	NOUN	voix
