dessinant	VERB	dessiner
mousserons	NOUN	mousseron
Une	DET	un
disparaissent	VERB	disparaître
demi-jour	NOUN	demi-jour
de	ADP	de
les	DET	le
,	PUNCT	,
de	ADP	de
ensemble	NOUN	ensemble
De	ADP	de
coupées	VERB	couper
cuisse	NOUN	cuisse
tache	NOUN	tache
a	AUX	avoir
qu'	PRON	qu'
.	PUNCT	.
paraît	VERB	paraître
comme	ADP	comme
une	DET	un
poussière	NOUN	poussière
pas	ADV	pas
Les	DET	le
et	CCONJ	et
a	AUX	avoir
couleur	NOUN	couleur
les	DET	le
ombelle	NOUN	ombelle
dos	NOUN	dos
de	ADP	de
tapis	NOUN	tapis
gauche	ADJ	gauche
d'	ADP	de
porte	NOUN	porte
de	ADP	de
sur	ADP	sur
ou	CCONJ	ou
légèrement	ADV	légèrement
Pour	ADP	pour
relevé	VERB	relever
arêtes	NOUN	arête
la	DET	le
du	ADP	de
des	ADP	de
-	ADV	-
Il	PRON	il
noire	ADJ	noir
blanches	ADJ	blanc
est	AUX	être
,	PUNCT	,
pan	NOUN	pan
roue	NOUN	roue
pièce	NOUN	pièce
maintenant	ADV	maintenant
épais	ADJ	épais
vert	NOUN	vert
de	ADP	de
sombre	ADJ	sombre
vulve	NOUN	vulve
de	ADP	de
,	PUNCT	,
la	DET	le
immense	ADJ	immense
gland	NOUN	gland
bord	NOUN	bord
une	DET	un
,	PUNCT	,
de	ADP	de
limites	NOUN	limite
jeune	ADJ	jeune
du	ADP	de
déchirée	VERB	déchirer
l'	DET	le
de	ADP	de
une	DET	un
où	PRON	où
violacée	ADJ	violacé
dévoilé	VERB	dévoiler
plumage	NOUN	plumage
appuyée	VERB	appuyer
voir	VERB	voir
,	PUNCT	,
les	DET	le
peau	NOUN	peau
la	DET	le
,	PUNCT	,
c'	ADV	c'
des	ADP	de
non	ADV	non
l'	DET	le
homme	NOUN	homme
lumière	NOUN	lumière
de	ADP	de
sa	DET	son
le	DET	le
d'	ADP	de
ne	ADV	ne
,	PUNCT	,
a	VERB	avoir
s'	PRON	se
l'	DET	le
--	PUNCT	--
celle	PRON	celui
seule	ADJ	seul
et	CCONJ	et
cuisses	NOUN	cuisse
éclairée	VERB	éclairer
de	ADP	de
stagne	VERB	stagne
,	PUNCT	,
engoncés	VERB	engoncer
et	CCONJ	et
aux	ADP	à
plaques	NOUN	plaque
Une	DET	un
elle	PRON	lui
sur	ADP	sur
la	DET	le
tout	ADV	tout
coccinelle	NOUN	coccinelle
sous	ADP	sous
la	DET	le
dans	ADP	dans
et	CCONJ	et
du	ADP	de
partie	NOUN	partie
.	PUNCT	.
,	PUNCT	,
est	AUX	être
lenteur	NOUN	lenteur
dompteur	NOUN	dompteur
,	PUNCT	,
Une	DET	un
briques	NOUN	brique
,	PUNCT	,
non	ADV	non
rapide	ADJ	rapide
dans	ADP	dans
Les	DET	le
pied	NOUN	pied
des	ADP	de
sinueux	ADJ	sinueux
de	ADP	de
comme	ADP	comme
sur	ADP	sur
,	PUNCT	,
côté	NOUN	côté
du	ADP	de
nuages	NOUN	nuage
ceux	PRON	celui
chair	NOUN	chair
silhouettes	NOUN	silhouette
compagnon	NOUN	compagnon
duquel	PRON	duquel
,	PUNCT	,
le	DET	le
bas	NOUN	bas
le	DET	le
homme	NOUN	homme
noir	ADJ	noir
Il	PRON	il
permettre	VERB	permettre
,	PUNCT	,
horizontalement	ADV	horizontalement
tirebouchonnent	VERB	tirebouchonner
et	CCONJ	et
ténu	ADJ	ténu
de	ADP	de
est	AUX	être
sont	AUX	être
,	PUNCT	,
vastes	ADJ	vaste
l'	DET	le
voit	VERB	voir
et	CCONJ	et
figure	NOUN	figure
comme	ADP	comme
sous	ADP	sous
désordre	NOUN	désordre
,	PUNCT	,
Sous	ADP	sous
intervalles	NOUN	intervalle
et	CCONJ	et
d'	ADP	de
placés	VERB	placer
les	DET	le
Les	DET	le
les	DET	le
,	PUNCT	,
grises	ADJ	gris
à	ADP	à
la	DET	le
diverses	ADJ	divers
réflecteur	NOUN	réflecteur
,	PUNCT	,
moment	NOUN	moment
l'	DET	le
perle	NOUN	perle
le	DET	le
pelage	NOUN	pelage
bouclés	VERB	boucler
briller	VERB	briller
sont	AUX	être
les	DET	le
la	DET	le
la	DET	le
ventre	NOUN	ventre
du	ADP	de
des	ADP	de
composé	VERB	composer
brunes	ADJ	brun
à	ADP	à
triage	NOUN	triage
sabots	NOUN	sabot
serre	VERB	serre
les	DET	le
,	PUNCT	,
se	PRON	se
relit	VERB	relire
Près	ADV	près
vaste	ADJ	vaste
penser	VERB	penser
ondulent	VERB	onduler
inscrit	VERB	inscrire
de	ADP	de
remplis	VERB	remplir
sciure	NOUN	sciure
mollets	NOUN	mollet
tantôt	CCONJ	tantôt
le	DET	le
la	DET	le
A	NOUN	a
femme	NOUN	femme
fond	NOUN	fond
dans	ADP	dans
cercle	NOUN	cercle
sont	AUX	être
la	DET	le
délaye	VERB	délayer
,	PUNCT	,
de	ADP	de
aperçoit	VERB	apercevoir
chevilles	NOUN	cheville
chaque	DET	chaque
de	ADP	de
au-delà	ADV	au-delà
côté	NOUN	côté
commence	VERB	commencer
bas	NOUN	bas
piste	NOUN	piste
cercle	NOUN	cercle
BC	NOUN	bc
intensité	NOUN	intensité
la	DET	le
Les	DET	le
quelques	DET	quelque
son	DET	son
tangente	NOUN	tangente
bords	NOUN	bord
qui	PRON	qui
noisette	ADJ	noisette
à	ADP	à
brodequins	NOUN	brodequin
,	PUNCT	,
du	ADP	de
voir	VERB	voir
sur	ADP	sur
peut	VERB	pouvoir
parallèles	ADJ	parallèle
l'	DET	le
silhouette	NOUN	silhouette
une	DET	un
Le	DET	le
)	PUNCT	)
vaguement	ADV	vaguement
au	ADP	au
grésillement	NOUN	grésillement
même	ADJ	même
pastilles	NOUN	pastille
la	DET	le
cassée	VERB	casser
projecteur	NOUN	projecteur
noirs	ADJ	noir
coiffe	NOUN	coiffe
formant	VERB	former
lame	NOUN	lame
étalée	VERB	étaler
contre-jour	NOUN	contre-jour
passé	VERB	passer
parfait	ADJ	parfait
la	DET	le
lâche	VERB	lâche
rails	NOUN	rail
au	ADP	au
vaste	ADJ	vaste
stries	NOUN	strie
jambes	NOUN	jambe
le	DET	le
bustes	NOUN	buste
dont	PRON	dont
du	ADP	de
Des	DET	un
coiffée	VERB	coiffer
sous	ADP	sous
son	DET	son
assuré	VERB	assurer
le	DET	le
,	PUNCT	,
aux	ADP	à
parviennent	VERB	parvenir
passage	NOUN	passage
aplomb	NOUN	aplomb
tampons	NOUN	tampon
triangle	NOUN	triangle
calotte	NOUN	calotte
adossée	VERB	adosser
la	DET	le
vineux	ADJ	vineux
chapeau	NOUN	chapeau
»	PUNCT	»
Sur	ADP	sur
élargissent	VERB	élargir
des	ADP	de
ou	CCONJ	ou
entonnoir	NOUN	entonnoir
dans	ADP	dans
fille	NOUN	fille
les	DET	le
du	ADP	de
retroussées	VERB	retrousser
on	PRON	on
,	PUNCT	,
trouve	VERB	trouve
et	CCONJ	et
la	DET	le
.	PUNCT	.
la	DET	le
contour	NOUN	contour
entrée	NOUN	entrée
table	NOUN	table
tangente	NOUN	tangente
Le	DET	le
usine	NOUN	usine
des	ADP	de
poignée	NOUN	poignée
les	DET	le
astrakan	NOUN	astrakan
grises	ADJ	gris
suffisamment	ADV	suffisamment
dont	PRON	dont
une	DET	un
soubresauts	NOUN	soubresaut
la	DET	le
,	PUNCT	,
supérieur	ADJ	supérieur
à	ADP	à
attentive	ADJ	attentif
distingue	VERB	distingue
un	PRON	un
osseux	ADJ	osseux
une	DET	un
valeur	NOUN	valeur
lumière	NOUN	lumière
À	ADP	à
commencent	VERB	commencer
étendues	NOUN	étendue
page	NOUN	page
une	DET	un
de	ADP	de
dans	ADP	dans
la	DET	le
impuissants	ADJ	impuissant
délimitant	VERB	délimiter
d'	ADP	de
.	PUNCT	.
ou	CCONJ	ou
le	DET	le
plus	ADV	plus
par	ADP	par
,	PUNCT	,
à	ADP	à
tache	NOUN	tache
pénombre	NOUN	pénombre
le	DET	le
de	ADP	de
où	PRON	où
un	DET	un
droit	ADJ	droit
ouvert	VERB	ouvrir
,	PUNCT	,
accompagne	VERB	accompagne
lumineuse	ADJ	lumineux
,	PUNCT	,
planté	VERB	planter
arrière-plan	NOUN	arrière-plan
,	PUNCT	,
nuit	NOUN	nuit
les	DET	le
au	ADP	au
et	CCONJ	et
chiens	NOUN	chien
de	ADP	de
Au	ADP	au
ombre	NOUN	ombre
chez	ADP	chez
la	DET	le
partie	NOUN	partie
A	NOUN	a
légèrement	ADV	légèrement
.	PUNCT	.
le	DET	le
La	DET	le
la	DET	le
vers	ADP	vers
la	DET	le
de	ADP	de
zone	NOUN	zone
du	ADP	de
qui	PRON	qui
détache	VERB	détache
ensuite	ADV	ensuite
noisette	NOUN	noisette
de	ADP	de
du	ADP	de
la	DET	le
côtés	NOUN	côté
retombent	VERB	retomber
ces	DET	ce
oblique	NOUN	oblique
un	DET	un
cônes	NOUN	cône
sans	ADP	sans
:	PUNCT	:
le	DET	le
peau	NOUN	peau
et	CCONJ	et
est	AUX	être
coupent	VERB	couper
pluie	NOUN	pluie
entrechoqués	VERB	entrechoquer
deux	PRON	deux
de	ADP	de
une	DET	un
pour	ADP	pour
chambre	NOUN	chambre
bout	NOUN	bout
dans	ADP	dans
corps	NOUN	corps
pathétique	ADJ	pathétique
sur	ADP	sur
autre	ADJ	autre
intérieures	ADJ	intérieur
de	ADP	de
larges	ADJ	large
en	ADP	en
triangle	NOUN	triangle
marques	NOUN	marque
dans	ADP	dans
Quoique	ADV	quoique
verger	NOUN	verger
réflecteurs	NOUN	réflecteur
clair	ADJ	clair
l'	DET	le
voir	VERB	voir
l'	DET	le
instants	NOUN	instant
les	DET	le
parallèle	ADJ	parallèle
acides	ADJ	acide
échappent	VERB	échapper
jupe	NOUN	jupe
agité	VERB	agiter
.	PUNCT	.
du	ADP	de
et	CCONJ	et
du	ADP	de
de	ADP	de
luit	VERB	luire
que	SCONJ	que
ABC	NOUN	abc
certains	DET	certain
rabattus	VERB	rabattre
.	PUNCT	.
immobile	ADJ	immobile
à	ADP	à
de	ADP	de
une	DET	un
creusé	VERB	creuser
entre	ADP	entre
droites	NOUN	droite
B	NOUN	b
gris	ADJ	gris
on	PRON	on
murs	NOUN	mur
tons	NOUN	ton
qui	PRON	qui
buste	NOUN	buste
on	PRON	on
gauche	NOUN	gauche
C	NOUN	c
bout	NOUN	bout
membre	NOUN	membre
.	PUNCT	.
même	ADJ	même
du	ADP	de
de	ADP	de
à	ADP	à
doigts	NOUN	doigt
mesure	NOUN	mesure
sommet	NOUN	sommet
ce	DET	ce
mêlés	VERB	mêler
retombe	VERB	retombe
multiplient	VERB	multiplier
de	ADP	de
projette	VERB	projeter
dans	ADP	dans
par	ADP	par
mouvement	NOUN	mouvement
va-et-vient	NOUN	va-et-vient
va	VERB	aller
imprimer	VERB	imprimer
comme	ADP	comme
une	DET	un
se	PRON	se
du	ADP	de
main	NOUN	main
épaisses	ADJ	épais
l'	DET	le
qu'	SCONJ	que
saillent	VERB	saillir
,	PUNCT	,
autres	NOUN	autre
lumière	NOUN	lumière
douce	ADJ	doux
la	DET	le
,	PUNCT	,
.	PUNCT	.
la	DET	le
blanc	NOUN	blanc
hauteur	NOUN	hauteur
main	NOUN	main
couple	NOUN	couple
.	PUNCT	.
par	ADP	par
Les	DET	le
mur	NOUN	mur
singes	NOUN	singe
garçon	NOUN	garçon
homme	NOUN	homme
pris	VERB	prendre
posé	VERB	poser
porte	NOUN	porte
.	PUNCT	.
sur	ADP	sur
donnent	VERB	donner
caraco	NOUN	caraco
un	DET	un
un	DET	un
front	NOUN	front
noueux	ADJ	noueux
empreint	VERB	empreindre
peut	VERB	pouvoir
noir	NOUN	noir
joues	NOUN	joue
garçon	NOUN	garçon
L'	DET	le
par	ADP	par
pend	VERB	pendre
de	ADP	de
duquel	PRON	duquel
C	NOUN	c
Dans	ADP	dans
aux	ADP	à
dont	PRON	dont
foncé	ADJ	foncé
des	ADP	de
triangles	NOUN	triangle
la	DET	le
Sortant	VERB	sortir
jusqu'	ADP	jusque
en	ADP	en
où	PRON	où
foin	NOUN	foin
main	NOUN	main
on	PRON	on
comme	ADP	comme
la	DET	le
les	DET	le
le	DET	le
Connaissant	VERB	connaître
maquillage	NOUN	maquillage
un	DET	un
à	ADP	à
corps	NOUN	corps
main	NOUN	main
réfléchir	VERB	réfléchir
garçon	NOUN	garçon
d'	ADP	de
bas	NOUN	bas
de	ADP	de
soleil	NOUN	soleil
métallique	ADJ	métallique
de	ADP	de
à	ADP	à
des	ADP	de
blanc	NOUN	blanc
le	DET	le
,	PUNCT	,
gros	ADJ	gros
.	PUNCT	.
de	ADP	de
de	ADP	de
herbu	ADJ	herbu
le	DET	le
les	DET	le
qu'	SCONJ	que
,	PUNCT	,
du	ADP	de
et	CCONJ	et
se	PRON	se
de	ADP	de
pendre	VERB	pendre
'	PROPN	'
à	ADP	à
,	PUNCT	,
sont	AUX	être
luisant	ADJ	luisant
visage	NOUN	visage
noires	ADJ	noir
vaste	ADJ	vaste
un	DET	un
éclairent	VERB	éclairer
souffles	NOUN	souffle
échos	NOUN	écho
lacets	NOUN	lacet
noire	ADJ	noir
gras	ADJ	gras
petite	ADJ	petit
de	ADP	de
la	DET	le
.	PUNCT	.
fille	NOUN	fille
et	CCONJ	et
tête	NOUN	tête
La	DET	le
d'	ADP	de
à	ADP	à
d'	ADP	de
côté	NOUN	côté
de	ADP	de
couple	NOUN	couple
rangées	NOUN	rangée
fenêtre	NOUN	fenêtre
porte	NOUN	porte
à	ADP	à
son	DET	son
perplexe	ADJ	perplexe
tracée	VERB	tracer
porte	NOUN	porte
étagés	VERB	étager
hauteur	NOUN	hauteur
disparaît	VERB	disparaître
fine	ADJ	fin
est	AUX	être
levée	ADJ	lever
luisants	VERB	luiser
foulard	NOUN	foulard
s'	PRON	se
fait	VERB	faire
à	ADP	à
,	PUNCT	,
trace	VERB	tracer
au	ADP	au
du	ADP	de
bruine	NOUN	bruine
fenêtre	NOUN	fenêtre
'	NOUN	'
mal	ADV	mal
blafarde	ADJ	blafard
fermée	VERB	fermer
tantôt	CCONJ	tantôt
Pénétrant	VERB	pénétrer
par	ADP	par
clef	NOUN	clef
fixé	VERB	fixer
les	DET	le
plutôt	ADV	plutôt
de	ADP	de
clown	NOUN	clown
'	NOUN	'
la	DET	le
long	ADV	long
couchée	VERB	coucher
pathétique	ADJ	pathétique
énoncé	NOUN	énoncé
à	ADP	à
l'	DET	le
Une	DET	un
,	PUNCT	,
étroit	ADJ	étroit
sur	ADP	sur
sur	ADP	sur
chaussés	VERB	chausser
De	ADP	de
d'	ADP	de
du	ADP	de
lumineux	ADJ	lumineux
poteau	NOUN	poteau
certains	DET	certain
posé	VERB	poser
l'	DET	le
au	ADP	au
:	PUNCT	:
ils	PRON	il
et	CCONJ	et
jaune	ADJ	jaune
la	DET	le
pruniers	NOUN	prunier
la	DET	le
noué	VERB	nouer
noirs	ADJ	noir
C.	PUNCT	c.
l'	DET	le
scintillant	VERB	scintiller
que	SCONJ	que
ces	DET	ce
poils	NOUN	poil
un	PRON	un
descend	VERB	descendre
ouverte	ADJ	ouvert
La	DET	le
en	ADP	en
l'	DET	le
les	DET	le
cercle	NOUN	cercle
de	ADP	de
Dessiné	VERB	dessiner
BA	NOUN	ba
de	ADP	de
un	DET	un
soit	CCONJ	soit
compagnon	NOUN	compagnon
la	DET	le
autre	NOUN	autre
une	DET	un
sur	ADP	sur
cahier	NOUN	cahier
et	CCONJ	et
à	ADP	à
ses	DET	son
écart	NOUN	écart
la	DET	le
de	ADP	de
tenu	VERB	tenir
couilles	NOUN	couille
comme	ADP	comme
bas	NOUN	bas
coups	NOUN	coup
poudroient	VERB	poudroyer
obscurité	NOUN	obscurité
homme	NOUN	homme
leur	DET	leur
paille	NOUN	paille
au	ADP	au
brun	NOUN	brun
le	DET	le
dont	PRON	dont
pluie	NOUN	pluie
peu	ADV	peu
assis	VERB	asseoir
aplati	VERB	aplatir
«	PUNCT	«
la	DET	le
.	PUNCT	.
l'	DET	le
le	DET	le
angle	NOUN	angle
voûtée	ADJ	voûter
...	PUNCT	...
le	DET	le
caissons	NOUN	caisson
dans	ADP	dans
ou	CCONJ	ou
rythmé	VERB	rythmer
soit	CCONJ	soit
angle	NOUN	angle
ses	DET	son
pomme	NOUN	pomme
court	ADJ	court
flasque	ADJ	flasque
bout	NOUN	bout
À	ADP	à
d'	ADP	de
oreilles	NOUN	oreille
.	PUNCT	.
mèches	NOUN	mèche
Tout	ADJ	tout
un	DET	un
de	ADP	de
étincelants	ADJ	étincelant
parallèle	ADJ	parallèle
voir	VERB	voir
proportionnel	ADJ	proportionnel
de	ADP	de
base	NOUN	base
un	DET	un
touffus	ADJ	touffu
sueur	NOUN	sueur
entendre	VERB	entendre
surface	NOUN	surface
foncé	ADJ	foncé
le	DET	le
,	PUNCT	,
qui	PRON	qui
figure	NOUN	figure
Au	ADP	au
de	ADP	de
fille	NOUN	fille
la	DET	le
des	ADP	de
et	CCONJ	et
dans	ADP	dans
les	DET	le
.	PUNCT	.
entrepôt	NOUN	entrepôt
sur	ADP	sur
.	PUNCT	.
les	DET	le
un	DET	un
de	ADP	de
par	ADP	par
est	AUX	être
entre	ADP	entre
à	ADP	à
.	PUNCT	.
l'	DET	le
reins	NOUN	rein
l'	DET	le
il	PRON	il
sur	ADP	sur
briller	VERB	briller
du	ADP	de
gradins	NOUN	gradin
chevelure	NOUN	chevelure
le	DET	le
chacun	PRON	chacun
Puis	CCONJ	puis
et	CCONJ	et
de	ADP	de
La	DET	le
l'	DET	le
en	ADP	en
le	DET	le
,	PUNCT	,
en	ADP	en
.	PUNCT	.
sommets	NOUN	sommet
comme	ADP	comme
,	PUNCT	,
du	ADP	de
ABC	NOUN	abc
le	DET	le
.	PUNCT	.
mi-clos	ADJ	mi-clo
reins	NOUN	rein
briques	NOUN	brique
.	PUNCT	.
visage	NOUN	visage
extrémité	NOUN	extrémité
points	NOUN	point
métal	NOUN	métal
,	PUNCT	,
des	DET	un
pointillé	VERB	pointiller
menton	NOUN	menton
est	AUX	être
coups	NOUN	coup
prolonge	VERB	prolonger
répartition	NOUN	répartition
expression	NOUN	expression
d'	ADP	de
,	PUNCT	,
le	DET	le
le	DET	le
menton	NOUN	menton
,	PUNCT	,
les	DET	le
poutrelles	NOUN	poutrelle
qui	PRON	qui
,	PUNCT	,
sculpté	VERB	sculpter
visage	NOUN	visage
mouillée	VERB	mouiller
dans	ADP	dans
la	DET	le
le	DET	le
gare	NOUN	gare
manches	NOUN	manche
temps	NOUN	temps
dessine	VERB	dessine
l'	DET	le
de	ADP	de
.	PUNCT	.
des	ADP	de
jaunes	ADJ	jaune
badigeonnés	VERB	badigeonner
pourtour	NOUN	pourtour
projette	VERB	projeter
pente	NOUN	pente
chaque	DET	chaque
aux	ADP	à
en	ADP	en
les	DET	le
encadrement	NOUN	encadrement
un	DET	un
un	PRON	un
.	PUNCT	.
et	CCONJ	et
lumière	NOUN	lumière
la	DET	le
la	DET	le
de	ADP	de
obscures	ADJ	obscur
laissé	VERB	laisser
bat	VERB	battre
'	NOUN	'
comme	ADP	comme
celui	PRON	celui
de	ADP	de
.	PUNCT	.
là	ADV	là
démontrer	VERB	démontrer
du	ADP	de
sombre	ADJ	sombre
et	CCONJ	et
potence	NOUN	potence
Néanmoins	ADV	néanmoins
feuille	NOUN	feuille
livre	NOUN	livre
lesquelles	PRON	lequel
et	CCONJ	et
feuille	NOUN	feuille
fois	NOUN	fois
coupe	VERB	coupe
ont	AUX	avoir
brillants	ADJ	brillant
eux	PRON	lui
haletants	ADJ	haletant
et	CCONJ	et
éblouissant	ADJ	éblouissant
silence	NOUN	silence
,	PUNCT	,
l'	DET	le
yeux	NOUN	oeil
jaunâtre	ADJ	jaunâtre
,	PUNCT	,
triangle	NOUN	triangle
piste	NOUN	piste
lumière	NOUN	lumière
pylônes	NOUN	pylône
une	DET	un
côtés	NOUN	côté
la	DET	le
seconde	ADJ	second
la	DET	le
La	DET	le
gouttelettes	NOUN	gouttelette
B	NOUN	b
s'	PRON	se
de	ADP	de
,	PUNCT	,
.	PUNCT	.
fesses	NOUN	fesse
le	DET	le
l'	DET	le
.	PUNCT	.
horizontal	ADJ	horizontal
peut	VERB	pouvoir
.	PUNCT	.
côté	NOUN	côté
de	ADP	de
où	PRON	où
et	CCONJ	et
une	DET	un
des	ADP	de
un	DET	un
rendu	VERB	rendre
briques	NOUN	brique
nez	NOUN	nez
par	ADP	par
AC	NOUN	ac
le	DET	le
la	DET	le
une	DET	un
à	ADP	à
les	DET	le
l'	DET	le
enlacé	VERB	enlacer
à	ADP	à
entrecroisées	VERB	entrecroiser
de	ADP	de
aux	ADP	à
et	CCONJ	et
se	PRON	se
avant-bras	NOUN	avant-bras
le	DET	le
,	PUNCT	,
que	PRON	que
rapport	NOUN	rapport
qui	PRON	qui
on	PRON	on
à	ADP	à
une	DET	un
cône	NOUN	cône
des	DET	un
fois	NOUN	fois
trouant	VERB	trouer
avant-bras	NOUN	avant-bras
d'	ADP	de
de	ADP	de
du	ADP	de
la	DET	le
,	PUNCT	,
et	CCONJ	et
et	CCONJ	et
l'	DET	le
.	PUNCT	.
la	DET	le
A	NOUN	a
ombres	NOUN	ombre
teinte	NOUN	teinte
femme	NOUN	femme
il	PRON	il
triangle	NOUN	triangle
d'	ADP	de
de	ADP	de
l'	DET	le
lettres	NOUN	lettre
va-et-vient	NOUN	va-et-vient
position	NOUN	position
ses	DET	son
droit	ADJ	droit
que	SCONJ	que
sculpté	VERB	sculpter
main	NOUN	main
le	DET	le
l'	DET	le
au	ADP	au
légèrement	ADV	légèrement
peut-être	ADV	peut-être
dont	PRON	dont
incliné	VERB	incliner
spectateurs	NOUN	spectateur
toujours	ADV	toujours
deux	NUM	deux
de	ADP	de
pieds	NOUN	pied
dégradant	VERB	dégrader
tempes	NOUN	tempe
circulaires	ADJ	circulaire
problème	NOUN	problème
verts	ADJ	vert
recouverts	VERB	recouvrir
l'	DET	le
sur	ADP	sur
on	PRON	on
de	ADP	de
noir	ADJ	noir
et	CCONJ	et
en	ADP	en
correcte	ADJ	correct
des	ADP	de
d'	ADP	de
.	PUNCT	.
soleil	NOUN	soleil
angle	NOUN	angle
aux	ADP	à
arrière-plan	NOUN	arrière-plan
desquels	PRON	desquels
poignée	NOUN	poignée
les	DET	le
une	PRON	un
d'	ADP	de
d'	ADP	de
chevaux	NOUN	cheval
cahier	NOUN	cahier
de	ADP	de
rapport	NOUN	rapport
cheveux	NOUN	cheveu
cercle	NOUN	cercle
tient	VERB	tenir
ont	AUX	avoir
laissent	VERB	laisser
indécision	NOUN	indécision
autre	ADJ	autre
maigres	ADJ	maigre
se	PRON	se
couteau	NOUN	couteau
mur	NOUN	mur
un	DET	un
la	DET	le
Dans	ADP	dans
la	DET	le
surfaces	NOUN	surface
reste	VERB	reste
supérieure	ADJ	supérieur
,	PUNCT	,
cône	NOUN	cône
çà	ADV	çà
la	DET	le
condense	VERB	condense
figure	NOUN	figure
projetant	VERB	projeter
d'	ADP	de
desquels	PRON	desquels
circonscrit	VERB	circonscrire
et	CCONJ	et
les	DET	le
côtés	NOUN	côté
de	ADP	de
cours	NOUN	cours
sur	ADP	sur
aux	ADP	à
rectangle	ADJ	rectangle
en	ADP	en
la	DET	le
lèvres	NOUN	lèvre
lapin	NOUN	lapin
parallélogramme	NOUN	parallélogramme
bassin	NOUN	bassin
est	AUX	être
Les	DET	le
.	PUNCT	.
et	CCONJ	et
des	ADP	de
.	PUNCT	.
et	CCONJ	et
sur	ADP	sur
jaillit	VERB	jaillir
des	ADP	de
parfaitement	ADV	parfaitement
à	ADP	à
la	DET	le
,	PUNCT	,
penché	VERB	pencher
couleur	NOUN	couleur
1	PUNCT	1
rivière	NOUN	rivière
de	ADP	de
les	DET	le
se	PRON	se
voit	VERB	voir
ils	PRON	il
quelque	DET	quelque
jusqu'	ADP	jusque
presque	ADV	presque
un	DET	un
toujours	ADV	toujours
de	ADP	de
par	ADP	par
leurs	DET	leur
O.	NOUN	o.
l'	DET	le
seuls	ADJ	seul
noire	ADJ	noir
du	ADP	de
des	DET	un
incline	VERB	incline
vide	NOUN	vide
blanche	ADJ	blanc
l'	DET	le
corps	NOUN	corps
se	PRON	se
de	ADP	de
du	ADP	de
une	DET	un
levés	VERB	lever
donne	VERB	donne
bûche	NOUN	bûche
petites	ADJ	petit
cassé	ADJ	cassé
Élevant	VERB	élever
comme	ADP	comme
l'	PRON	l'
par	ADP	par
supérieur	ADJ	supérieur
vieille	ADJ	vieux
bûche	NOUN	bûche
Il	PRON	il
morceaux	NOUN	morceau
des	DET	un
par	ADP	par
forme	NOUN	forme
lapin	NOUN	lapin
marche	NOUN	marche
pattes	NOUN	patte
se	PRON	se
jusqu'	ADP	jusque
.	PUNCT	.
lumineux	ADJ	lumineux
par	ADP	par
femme	NOUN	femme
abat	VERB	abattre
uniforme	ADJ	uniforme
bras	NOUN	bras
pointe	NOUN	pointe
la	DET	le
en	ADP	en
les	DET	le
contre-jour	NOUN	contre-jour
faïence	NOUN	faïence
C	NOUN	c
d'	ADP	de
des	ADP	de
aux	ADP	à
la	DET	le
garçon	NOUN	garçon
rythme	NOUN	rythme
rectangles	NOUN	rectangle
par	ADP	par
glissant	VERB	glisser
lèvres	NOUN	lèvre
de	ADP	de
on	PRON	on
.	PUNCT	.
comportant	VERB	comporter
qui	PRON	qui
de	ADP	de
semblent	VERB	sembler
mauves	NOUN	mauve
la	DET	le
à	ADP	à
et	CCONJ	et
équation	NOUN	équation
rouge	NOUN	rouge
un	DET	un
superposant	VERB	superposer
et	CCONJ	et
,	PUNCT	,
et	CCONJ	et
est	AUX	être
une	DET	un
la	DET	le
passant	VERB	passer
les	DET	le
des	ADP	de
le	DET	le
même	ADJ	même
rythme	NOUN	rythme
animal	NOUN	animal
devient	VERB	devenir
deux	NUM	deux
sec	ADJ	sec
plus	ADV	plus
sombre	ADJ	sombre
de	ADP	de
.	PUNCT	.
l'	DET	le
il	PRON	il
argiles	NOUN	argile
des	ADP	de
moments	NOUN	moment
Se	PRON	se
image	NOUN	image
les	DET	le
,	PUNCT	,
oscillations	NOUN	oscillation
corps	NOUN	corps
et	CCONJ	et
le	DET	le
mur	NOUN	mur
troisième	ADJ	troisième
claires	ADJ	clair
avant	NOUN	avant
'	PROPN	'
et	CCONJ	et
morceau	NOUN	morceau
et	CCONJ	et
la	DET	le
toujours	ADV	toujours
d'	ADP	de
un	DET	un
de	ADP	de
un	DET	un
le	DET	le
,	PUNCT	,
inférieur	ADJ	inférieur
par	ADP	par
figure	NOUN	figure
est	AUX	être
regard	NOUN	regard
ses	DET	son
visages	NOUN	visage
porte-plume	NOUN	porte-plume
coup	NOUN	coup
sombre	ADJ	sombre
et	CCONJ	et
et	CCONJ	et
,	PUNCT	,
de	ADP	de
pellicule	NOUN	pellicule
par	ADP	par
.	PUNCT	.
aboutissant	VERB	aboutir
silhouette	NOUN	silhouette
où	PRON	où
reins	NOUN	rein
femme	NOUN	femme
tiroir	NOUN	tiroir
entreprend	VERB	entreprendre
de	ADP	de
triangle	NOUN	triangle
visages	NOUN	visage
jaune	ADJ	jaune
,	PUNCT	,
mal	ADV	mal
Pendant	ADP	pendant
tout	ADJ	tout
côté	NOUN	côté
De	ADP	de
équerre	NOUN	équerre
périodes	NOUN	période
,	PUNCT	,
sous	ADP	sous
noué	VERB	nouer
d'	ADP	de
lui	PRON	lui
solidement	ADV	solidement
élève	VERB	élever
.	PUNCT	.
gamme	NOUN	gamme
pied	NOUN	pied
forte	ADJ	fort
provoqué	VERB	provoquer
et	CCONJ	et
