simplement	ADV	simplement
quitté	VERB	quitter
mis	VERB	mettre
-	PUNCT	-
Tom	PROPN	Tom
Le	DET	le
y	PRON	y
aussi	ADV	aussi
-	PUNCT	-
génération	NOUN	génération
Et	CCONJ	et
Il	PRON	il
mal	ADV	mal
faire	VERB	faire
est	AUX	être
était	AUX	être
la	PRON	le
membre	NOUN	membre
se	PRON	se
district	NOUN	district
du	ADP	de
Un	DET	un
de	ADP	de
,	PUNCT	,
pouvez	VERB	pouvoir
avait	AUX	avoir
?	PUNCT	?
fortes	ADJ	fort
et	CCONJ	et
Henry	PROPN	Henry
ne	ADV	ne
une	DET	un
qu'	SCONJ	que
mal	ADV	mal
ses	DET	son
la	DET	le
Ne	ADV	ne
chevaux	NOUN	cheval
son	DET	son
de	ADP	de
,	PUNCT	,
vous	PRON	vous
quoi	PRON	quoi
il	PRON	il
et	CCONJ	et
.	PUNCT	.
pris	VERB	prendre
archi-confortable	ADJ	archi-confortabl
étage	NOUN	étage
dernières	ADJ	dernier
...	PUNCT	...
sa	DET	son
coup	NOUN	coup
-	PUNCT	-
.	PUNCT	.
permet	VERB	permettre
En	ADP	en
je	PRON	je
ce	PRON	ce
s'	PRON	se
le	DET	le
?	PUNCT	?
amateur	NOUN	amateur
a	AUX	avoir
,	PUNCT	,
la	DET	le
hérité	VERB	hériter
Malone	PROPN	Malone
plus	ADV	plus
culbutée	VERB	culbuter
avocat	NOUN	avocat
pas	ADV	pas
vous	PRON	vous
rien	PRON	rien
il	PRON	il
ex-mari	NOUN	ex-mari
qu'	PRON	qu'
est	AUX	être
eu	VERB	avoir
en	ADP	en
avec	ADP	avec
au	ADP	au
,	PUNCT	,
ne	ADV	ne
elle	PRON	lui
qu'	PRON	qu'
vachement	ADV	vachement
du	ADP	de
revient	VERB	revenir
fini	VERB	finir
premier	ADJ	premier
son	DET	son
...	PUNCT	...
ça	PRON	cela
le	PRON	le
est	AUX	être
a	AUX	avoir
conté	VERB	conter
-	PUNCT	-
trouvé	VERB	trouver
et	CCONJ	et
-	PUNCT	-
du	ADP	de
que	PRON	que
autant	ADV	autant
nouvelle	ADJ	nouveau
sort	NOUN	sort
attorney	X	attorney
pas	ADV	pas
retraite	NOUN	retraite
l'	DET	le
genre	NOUN	genre
d'	DET	d'
jeune	ADJ	jeune
Californie	PROPN	Californie
un	DET	un
,	PUNCT	,
émoulu	NOUN	émoulu
le	DET	le
elle	PRON	lui
maintenant	ADV	maintenant
On	PRON	on
fille	NOUN	fille
veuf	ADJ	veuf
adorait	VERB	adorer
est	AUX	être
quand	SCONJ	quand
mise	VERB	mettre
Florence	PROPN	Florence
leurs	DET	leur
.	PUNCT	.
existence	NOUN	existence
,	PUNCT	,
jamais	ADV	jamais
sénateur	NOUN	sénateur
est	VERB	être
une	DET	un
-	PUNCT	-
pension	NOUN	pension
ailleurs	ADV	ailleurs
présume	VERB	présume
d'	ADP	de
d'	ADP	de
dénommé	ADJ	dénommé
comté	NOUN	comté
faut	VERB	falloir
que	SCONJ	que
?	PUNCT	?
a	VERB	avoir
a	AUX	avoir
ça	PRON	cela
,	PUNCT	,
McGowan	PROPN	McGowan
de	ADP	de
peu	ADV	peu
Malone	PROPN	Malone
sous	ADP	sous
,	PUNCT	,
!	PUNCT	!
?	PUNCT	?
Jerry	PROPN	Jerry
que	SCONJ	que
,	PUNCT	,
son	DET	son
,	PUNCT	,
En	ADP	en
attorney	ADJ	attorney
personnage	NOUN	personnage
.	PUNCT	.
au	ADP	au
n'	ADV	n'
la	DET	le
fortes	ADJ	fort
et	CCONJ	et
alors	ADV	alors
,	PUNCT	,
de	ADP	de
réprouvée	NOUN	réprouvé
,	PUNCT	,
dit	VERB	dire
un	DET	un
la	DET	le
en	ADP	en
Mais	CCONJ	mais
-	PUNCT	-
tout	DET	tout
.	PUNCT	.
avoua	VERB	avouer
Burrows	PROPN	Burrows
Il	PRON	il
est	AUX	être
.	PUNCT	.
a	AUX	avoir
c'	PRON	ce
était	AUX	être
du	ADP	de
des	ADP	de
de	ADP	de
dans	ADP	dans
qu'	PRON	qu'
et	CCONJ	et
de	ADP	de
a	AUX	avoir
a	AUX	avoir
Goudge	PROPN	Goudge
devait	VERB	devoir
,	PUNCT	,
Henry	PROPN	Henry
,	PUNCT	,
lui	PRON	lui
même	ADV	même
y	PRON	y
l'	PRON	l'
.	PUNCT	.
pas	ADV	pas
y	PRON	y
Oh	INTJ	Oh
temps	NOUN	temps
du	ADP	de
a	VERB	avoir
.	PUNCT	.
il	PRON	il
.	PUNCT	.
il	PRON	il
famille	NOUN	famille
vieille	ADJ	vieux
pour	ADP	pour
a	AUX	avoir
genre	NOUN	genre
Milwaukee	PROPN	Milwaukee
farmer	X	farmer
absolument	ADV	absolument
Malone	PROPN	Malone
pas	ADV	pas
que	PRON	que
,	PUNCT	,
pas	ADV	pas
qu'	SCONJ	que
est	AUX	être
Oh	INTJ	Oh
en	PRON	en
?	PUNCT	?
avec	ADP	avec
frère	NOUN	frère
que	SCONJ	que
pas	ADV	pas
féminins	ADJ	féminin
sénateur	NOUN	sénateur
comptable	NOUN	comptable
comme	SCONJ	comme
années	NOUN	année
la	PRON	le
est	AUX	être
à	ADP	à
Les	DET	le
bien	ADV	bien
Mais	CCONJ	mais
cette	DET	ce
gentleman	ADJ	gentleman
ce	PRON	ce
ajouta	VERB	ajouter
?	PUNCT	?
ils	PRON	il
Alors	ADV	alors
de	ADP	de
du	ADP	de
Malone	PROPN	Malone
La	DET	le
mois	NOUN	mois
toute	ADJ	tout
guérir	VERB	guérir
rigolos	ADJ	rigolo
l'	PRON	l'
la	DET	le
importantes	ADJ	important
lieu	NOUN	lieu
l'	DET	le
!	PUNCT	!
verse	VERB	verse
Le	DET	le
s'	PRON	se
Jerry	PROPN	Jerry
a	VERB	avoir
,	PUNCT	,
Il	PRON	il
faisait	VERB	faire
reposer	VERB	reposer
et	CCONJ	et
prétexte	NOUN	prétexte
assez	ADV	assez
d'	ADP	de
il	PRON	il
n'	ADV	n'
elle	PRON	lui
marrant	ADJ	marrant
ton	NOUN	ton
ville	NOUN	ville
avait	AUX	avoir
paraît	VERB	paraître
un	DET	un
Avant	ADP	avant
qu'	PRON	qu'
à	ADP	à
s'	PRON	se
au	ADP	au
du	ADP	de
elle	PRON	lui
fatale	ADJ	fatal
respecté	VERB	respecter
toute	ADJ	tout
espère	VERB	espérer
banque	NOUN	banque
comme	SCONJ	comme
Et	CCONJ	et
l'	DET	le
patelin	NOUN	patelin
un	DET	un
,	PUNCT	,
Commençons	VERB	commencer
une	DET	un
n'	ADV	n'
district	NOUN	district
«	PUNCT	«
pas	ADV	pas
qu'	SCONJ	que
marrante	ADJ	marrant
frère	NOUN	frère
-	PUNCT	-
somme	NOUN	somme
ragots	NOUN	ragot
la	PRON	le
temps	NOUN	temps
plutôt	ADV	plutôt
J'	PRON	je
singe	NOUN	singe
,	PUNCT	,
Il	PRON	il
?	PUNCT	?
vieux	ADJ	vieux
Elle	PRON	lui
il	PRON	il
comme	ADP	comme
ça	PRON	cela
est	AUX	être
la	DET	le
attorney	X	attorney
avait	VERB	avoir
était	AUX	être
plaire	VERB	plaire
à	ADP	à
,	PUNCT	,
que	PRON	que
elle	PRON	lui
Elle	PRON	lui
population	NOUN	population
-	PUNCT	-
il	PRON	il
,	PUNCT	,
affaire	NOUN	affaire
est	AUX	être
,	PUNCT	,
il	PRON	il
noms	NOUN	nom
,	PUNCT	,
plus	ADV	plus
fiançailles	NOUN	fiançaille
conservé	VERB	conserver
triste	ADJ	triste
affaires	NOUN	affaire
d'	ADP	de
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
famille	NOUN	famille
femme	NOUN	femme
.	PUNCT	.
et	CCONJ	et
jamais	ADV	jamais
juge	NOUN	juge
sénateur	NOUN	sénateur
également	ADV	également
,	PUNCT	,
était	AUX	être
a	AUX	avoir
.	PUNCT	.
.	PUNCT	.
fit	AUX	faire
de	ADP	de
Jackson	PROPN	Jackson
mâle	ADJ	mâle
air	VERB	air
,	PUNCT	,
revenue	VERB	revenir
.	PUNCT	.
de	ADP	de
de	ADP	de
Mais	CCONJ	mais
étendez	VERB	étendre
toute	DET	tout
a	AUX	avoir
Ne	ADV	ne
envoyé	VERB	envoyer
Au	ADP	au
a	AUX	avoir
un	DET	un
est	AUX	être
bout	NOUN	bout
,	PUNCT	,
homme	NOUN	homme
,	PUNCT	,
tiré	VERB	tirer
.	PUNCT	.
je	PRON	je
de	ADP	de
comptabilité	NOUN	comptabilité
Jackson	PROPN	Jackson
aux	ADP	à
.	PUNCT	.
,	PUNCT	,
dans	ADP	dans
comptable	ADJ	comptable
était	AUX	être
fleurette	NOUN	fleurette
qui	PRON	qui
poursuivit	VERB	poursuivre
les	DET	le
Jerry	PROPN	Jerry
pas	ADV	pas
village	NOUN	village
l'	PRON	l'
vertueuse	ADJ	vertueux
remarquable	ADJ	remarquable
fou	ADJ	fou
n'	ADV	n'
demanda	VERB	demander
fourrée	VERB	fourrer
-	PUNCT	-
a	AUX	avoir
de	ADP	de
l'	PRON	l'
.	PUNCT	.
difficile	ADJ	difficile
valeur	NOUN	valeur
soit	AUX	être
son	DET	son
Lynne	PROPN	Lynne
Il	PRON	il
comté	NOUN	comté
vous	PRON	vous
assez	ADV	assez
trouvaient	VERB	trouver
chemin	NOUN	chemin
de	ADP	de
Et	CCONJ	et
est	AUX	être
débordements	NOUN	débordement
brillant	ADJ	brillant
concerne	VERB	concerne
Peveley	PROPN	Peveley
Henry	PROPN	Henry
Jackson	PROPN	Jackson
paraît	VERB	paraître
cette	DET	ce
qui	PRON	qui
aussi	ADV	aussi
Florence	PROPN	Florence
divorcé	VERB	divorcer
s'	PRON	se
McGowan	PROPN	McGowan
courses	NOUN	course
paraît	VERB	paraître
le	DET	le
D'	ADP	de
type	NOUN	type
admiratif	ADJ	admiratif
,	PUNCT	,
Elle	PRON	lui
est	AUX	être
elle	PRON	lui
,	PUNCT	,
-	PUNCT	-
mais	CCONJ	mais
marié	VERB	marier
Burrows	PROPN	Burrows
de	ADP	de
un	DET	un
Wisconsin	PROPN	Wisconsin
crois	VERB	croire
dire	VERB	dire
femelles	NOUN	femelle
.	PUNCT	.
.	PUNCT	.
en	ADP	en
y	PRON	y
y	PRON	y
gens	NOUN	gens
C'	PRON	ce
sommes	NOUN	somme
avec	ADP	avec
l'	DET	le
une	DET	un
du	DET	de
publiquement	ADV	publiquement
plus	ADV	plus
de	DET	de
.	PUNCT	.
devienne	VERB	devenir
district	NOUN	district
le	PRON	le
la	DET	le
Parlez	VERB	parler
de	ADP	de
psalmodia	VERB	psalmodier
poste	NOUN	poste
quinze	NUM	quinze
..	PUNCT	..
jamais	ADV	jamais
?	PUNCT	?
-	PUNCT	-
clubs	NOUN	club
Un	DET	un
est	AUX	être
-	PUNCT	-
et	CCONJ	et
existence	NOUN	existence
Tom	PROPN	Tom
feu	NOUN	feu
.	PUNCT	.
-il	PRON	il
homme	NOUN	homme
bourse	NOUN	bourse
fait	VERB	faire
de	ADP	de
a	AUX	avoir
elle	PRON	lui
et	CCONJ	et
Il	PRON	il
.	PUNCT	.
beaucoup	ADV	beaucoup
discute	VERB	discute
enquit	VERB	enquérir
.	PUNCT	.
temps	NOUN	temps
de	ADP	de
un	DET	un
,	PUNCT	,
vous	PRON	vous
Pas	ADV	pas
d'	ADP	de
-	PUNCT	-
nostalgique	ADJ	nostalgique
attorney	PROPN	attorney
le	DET	le
devenir	VERB	devenir
deux	NUM	deux
ne	ADV	ne
Pas	ADV	pas
tristement	ADV	tristement
non	ADV	non
-	PUNCT	-
de	ADP	de
années	NOUN	année
miss	NOUN	miss
,	PUNCT	,
enfants	NOUN	enfant
était	AUX	être
-	PUNCT	-
n'	ADV	n'
du	ADP	de
a	AUX	avoir
est	AUX	être
moins	ADV	moins
innombrables	ADJ	innombrable
le	DET	le
Il	PRON	il
fille	NOUN	fille
.	PUNCT	.
je	PRON	je
les	DET	le
jeune	ADJ	jeune
le	DET	le
remplacement	NOUN	remplacement
,	PUNCT	,
Celle	PRON	celui
veux	VERB	vouloir
sur	ADP	sur
loué	VERB	louer
,	PUNCT	,
me	PRON	me
,	PUNCT	,
de	ADP	de
douce	ADJ	doux
-	PUNCT	-
père	NOUN	père
genre	NOUN	genre
par	ADP	par
finir	VERB	finir
éminent	ADJ	éminent
district	NOUN	district
fracas	NOUN	fracas
qui	PRON	qui
une	DET	un
que	SCONJ	que
s'	PRON	se
Jake	PROPN	Jake
par	ADP	par
Fromm	PROPN	Fromm
enthousiasmé	VERB	enthousiasmer
.	PUNCT	.
Quelle	DET	quel
fiancée	VERB	fiancer
quand	SCONJ	quand
cas	NOUN	cas
Agricole	ADJ	agricole
s'	PRON	se
Et	CCONJ	et
!	PUNCT	!
ses	DET	son
mais	CCONJ	mais
énormément	ADV	énormément
et	CCONJ	et
McGowan	PROPN	McGowan
de	DET	de
n'	ADV	n'
lui	PRON	lui
son	DET	son
Hélène	PROPN	Hélène
sortait	VERB	sortir
écria	VERB	écrier
allure	NOUN	allure
attorney	ADJ	attorney
vertueusement	ADV	vertueusement
Cora	PROPN	Cora
idée	NOUN	idée
sa	DET	son
creux	ADJ	creux
du	ADP	de
l'	PRON	l'
C'	PRON	ce
frère	NOUN	frère
doigt	NOUN	doigt
très	ADV	très
travailler	VERB	travailler
très	ADV	très
femelle	NOUN	femelle
ex-sénateur	NOUN	ex-sénateur
Mais	CCONJ	mais
que	SCONJ	que
son	DET	son
jeune	ADJ	jeune
mois	NOUN	mois
Arlène	PROPN	Arlène
aurez	VERB	avoir
à	ADP	à
il	PRON	il
En	ADP	en
,	PUNCT	,
.	PUNCT	.
est	AUX	être
Luckstone	PROPN	Luckstone
plutôt	ADV	plutôt
l'	PRON	l'
?	PUNCT	?
un	DET	un
district	NOUN	district
vieux	ADJ	vieux
femmes	NOUN	femme
malade	ADJ	malade
et	CCONJ	et
,	PUNCT	,
respectables	ADJ	respectable
,	PUNCT	,
-	PUNCT	-
qui	PRON	qui
Pas	ADV	pas
épousé	VERB	épouser
un	DET	un
.	PUNCT	.
Il	PRON	il
à	ADP	à
dans	ADP	dans
un	DET	un
-	PUNCT	-
est	AUX	être
puis	CCONJ	puis
préfère	VERB	préférer
il	PRON	il
est	AUX	être
avec	ADP	avec
il	PRON	il
.	PUNCT	.
terminées	VERB	terminer
.	PUNCT	.
.	PUNCT	.
!	PUNCT	!
!	PUNCT	!
élevé	VERB	élever
Mais	CCONJ	mais
travail	NOUN	travail
avec	ADP	avec
me	PRON	me
que	PRON	que
très	ADV	très
comité	NOUN	comité
son	DET	son
de	ADP	de
.	PUNCT	.
elle	PRON	lui
La	DET	le
à	ADP	à
se	PRON	se
c'	PRON	ce
murmura	VERB	murmurer
non	ADV	non
et	CCONJ	et
voyez	VERB	voir
précisément	ADV	précisément
Il	PRON	il
de	ADP	de
empressait	VERB	empresser
fossé	NOUN	fossé
bique	NOUN	bique
idiot	NOUN	idiot
-ce	PRON	-ce
l'	DET	le
à	ADP	à
Il	PRON	il
je	PRON	je
ses	DET	son
avec	ADP	avec
Sa	DET	son
Jerry	PROPN	Jerry
a	VERB	avoir
Qui	PRON	qui
bon	ADJ	bon
lui	PRON	lui
,	PUNCT	,
si	SCONJ	si
...	PUNCT	...
délurée	ADJ	déluré
.	PUNCT	.
elle	PRON	lui
soupira	VERB	soupirer
a	AUX	avoir
les	DET	le
.	PUNCT	.
grand-père	NOUN	grand-père
le	DET	le
-moi	PRON	moi
,	PUNCT	,
de	ADP	de
avant	ADP	avant
tombé	VERB	tomber
.	PUNCT	.
notez	VERB	noter
quelque	ADV	quelque
.	PUNCT	.
de	ADP	de
-	PUNCT	-
,	PUNCT	,
je	PRON	je
,	PUNCT	,
que	PRON	que
.	PUNCT	.
le	DET	le
environ	ADV	environ
interrompit	VERB	interrompre
montre	VERB	montre
dans	ADP	dans
à	ADP	à
a	AUX	avoir
ne	ADV	ne
actif	ADJ	actif
Cora	PROPN	Cora
on	PRON	on
Tom	PROPN	Tom
de	ADP	de
Le	DET	le
était	AUX	être
y	PRON	y
y	PRON	y
avant	ADP	avant
-	PUNCT	-
et	CCONJ	et
dont	PRON	dont
été	AUX	être
.	PUNCT	.
dans	ADP	dans
la	DET	le
.	PUNCT	.
Belle	PROPN	Belle
ou	CCONJ	ou
mener	VERB	mener
sa	DET	son
droit	NOUN	droit
interrompit	VERB	interrompre
au	ADP	au
a	VERB	avoir
saluent	VERB	saluer
.	PUNCT	.
ça	PRON	cela
.	PUNCT	.
La	DET	le
jolie	ADJ	joli
...	PUNCT	...
quoi	PRON	quoi
a	VERB	avoir
morte	VERB	mourir
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
temps	NOUN	temps
,	PUNCT	,
joie	NOUN	joie
celui	PRON	celui
entre	ADP	entre
Malone	PROPN	Malone
Ne	ADV	ne
observer	VERB	observer
-	PUNCT	-
chapeau	NOUN	chapeau
dire	VERB	dire
reçoivent	VERB	recevoir
grand	ADJ	grand
s'	PRON	se
fait	NOUN	fait
faculté	NOUN	faculté
monde	NOUN	monde
quelque	DET	quelque
souvent	ADV	souvent
où	PRON	où
au	ADP	au
des	DET	un
ont	AUX	avoir
en	PRON	en
de	ADP	de
pris	VERB	prendre
gagnait	VERB	gagner
tout	ADV	tout
,	PUNCT	,
décuplé	VERB	décupler
mettant	VERB	mettre
et	CCONJ	et
,	PUNCT	,
avant	ADP	avant
était	AUX	être
poste	NOUN	poste
.	PUNCT	.
dans	ADP	dans
Ça	PRON	cela
!	PUNCT	!
-	PUNCT	-
on	PRON	on
examens	NOUN	examen
,	PUNCT	,
...	PUNCT	...
et	CCONJ	et
dévoué	ADJ	dévoué
son	DET	son
les	DET	le
gagnait	VERB	gagner
Malone	PROPN	Malone
rougit	VERB	rougir
mère	NOUN	mère
banque	NOUN	banque
est	AUX	être
tiré	VERB	tirer
.	PUNCT	.
Au	ADP	au
comment	ADV	comment
grand	ADJ	grand
mérite	NOUN	mérite
Ce	DET	ce
après	ADP	après
études	NOUN	étude
présidente	NOUN	président
tourné	VERB	tourner
a	VERB	avoir
alluma	VERB	allumer
elle	PRON	lui
...	PUNCT	...
et	CCONJ	et
embête	VERB	embête
je	PRON	je
c'	PRON	ce
a	AUX	avoir
fille	NOUN	fille
et	CCONJ	et
un	DET	un
en	ADP	en
père	NOUN	père
effacées	ADJ	effacé
une	DET	un
une	DET	un
mort	VERB	mourir
était	AUX	être
!	PUNCT	!
.	PUNCT	.
moins	ADV	moins
,	PUNCT	,
un	DET	un
à	ADP	à
,	PUNCT	,
six	PRON	six
Smith	PROPN	Smith
ne	ADV	ne
.	PUNCT	.
sénateur	NOUN	sénateur
reste	VERB	reste
non	ADV	non
pour	ADP	pour
situation	NOUN	situation
.	PUNCT	.
leurs	DET	leur
Il	PRON	il
trésorier	NOUN	trésorier
:	PUNCT	:
,	PUNCT	,
,	PUNCT	,
à	ADP	à
le	DET	le
fiancé	ADJ	fiancé
.	PUNCT	.
le	PRON	le
qui	PRON	qui
colère	NOUN	colère
Belle	PROPN	Belle
ce	PRON	ce
.	PUNCT	.
pour	ADP	pour
elle	PRON	lui
,	PUNCT	,
,	PUNCT	,
Il	PRON	il
entre	ADP	entre
y	PRON	y
conseil	NOUN	conseil
de	ADP	de
classiques	ADJ	classique
fille	NOUN	fille
qui	PRON	qui
-	PROPN	-
il	PRON	il
un	DET	un
.	PUNCT	.
fait	VERB	faire
qu'	SCONJ	que
est	AUX	être
n'	ADV	n'
-	PRON	-
devienne	VERB	devenir
beau	ADJ	beau
motif	NOUN	motif
abracadabrantes	ADJ	abracadabrant
ni	CCONJ	ni
assassiné	VERB	assassiner
eu	VERB	avoir
elle	PRON	lui
,	PUNCT	,
du	ADP	de
Arlène	PROPN	Arlène
le	PRON	le
je	PRON	je
le	DET	le
!	PUNCT	!
au	ADP	au
prospère	ADJ	prospère
,	PUNCT	,
de	ADP	de
et	CCONJ	et
Tom	PROPN	Tom
.	PUNCT	.
.	PUNCT	.
Smith	PROPN	Smith
Arlène	PROPN	Arlène
petit	ADJ	petit
,	PUNCT	,
premier	ADJ	premier
n'	ADV	n'
.	PUNCT	.
Dans	ADP	dans
.	PUNCT	.
juge	NOUN	juge
Il	PRON	il
pour	ADP	pour
avait	AUX	avoir
ex-sénateur	NOUN	ex-sénateur
.	PUNCT	.
perdu	VERB	perdre
-	PROPN	-
encore	ADV	encore
,	PUNCT	,
comme	SCONJ	comme
.	PUNCT	.
de	ADP	de
agriculture	NOUN	agriculture
,	PUNCT	,
Peveley	PROPN	Peveley
il	PRON	il
deux	NUM	deux
Ouais	ADV	ouais
Enterprise	NOUN	enterprise
ait	AUX	avoir
l'	DET	le
.	PUNCT	.
s'	PRON	se
municipal	ADJ	municipal
?	PUNCT	?
est	AUX	être
annonça	VERB	annoncer
est	AUX	être
notre	DET	notre
se	PRON	se
c'	PRON	ce
ajouta	VERB	ajouter
feu	NOUN	feu
s'	PRON	se
signaler	VERB	signaler
a	VERB	avoir
travaille	VERB	travaille
était	AUX	être
pas	ADV	pas
de	ADP	de
.	PUNCT	.
n'	ADV	n'
les	DET	le
à	ADP	à
.	PUNCT	.
met	VERB	mettre
a	VERB	avoir
hors	ADP	hors
se	PRON	se
Son	DET	son
Burrows	PROPN	Burrows
et	CCONJ	et
?	PUNCT	?
le	DET	le
de	ADP	de
.	PUNCT	.
ans	NOUN	an
il	PRON	il
personnes	NOUN	personne
il	PRON	il
le	DET	le
mariage	NOUN	mariage
fit	VERB	faire
Jake	PROPN	Jake
paix	NOUN	paix
nous	PRON	nous
hall	NOUN	hall
mais	CCONJ	mais
Hélène	PROPN	Hélène
occasion	NOUN	occasion
par	ADP	par
une	DET	un
si	SCONJ	si
les	DET	le
affaire	NOUN	affaire
se	PRON	se
hommes	NOUN	homme
.	PUNCT	.
arrêta	VERB	arrêter
elle	PRON	lui
gosses	NOUN	gosse
tableau	NOUN	tableau
pas	ADV	pas
commettre	VERB	commettre
pourtant	ADV	pourtant
chaleur	NOUN	chaleur
Pas	ADV	pas
le	DET	le
.	PUNCT	.
allez	VERB	aller
que	SCONJ	que
lui	PRON	lui
impression	NOUN	impression
bien	ADV	bien
de	DET	de
la	PROPN	le
et	CCONJ	et
.	PUNCT	.
y	PRON	y
,	PUNCT	,
en	ADJ	en
,	PUNCT	,
complet	ADJ	complet
des	ADP	de
un	DET	un
vois	VERB	voir
de	ADP	de
.	PUNCT	.
Jacksonnais	PROPN	Jacksonnais
de	ADP	de
donner	VERB	donner
.	PUNCT	.
il	PRON	il
Jake	PROPN	Jake
dans	ADP	dans
as	NOUN	as
un	DET	un
Peveley	PROPN	Peveley
y	PRON	y
enfin	ADV	enfin
n'	ADV	n'
plus	ADV	plus
il	PRON	il
le	DET	le
.	PUNCT	.
cochon	NOUN	cochon
tant	ADV	tant
ait	AUX	avoir
dit	VERB	dire
prétendait	VERB	prétendre
de	ADP	de
épousé	VERB	épouser
seulement	ADV	seulement
le	DET	le
à	ADP	à
une	DET	un
part	ADP	part
temps	NOUN	temps
,	PUNCT	,
je	PRON	je
que	PRON	que
président	NOUN	président
,	PUNCT	,
air	NOUN	air
à	ADP	à
a	VERB	avoir
Wisconsin	PROPN	Wisconsin
adjoint	NOUN	adjoint
Je	PRON	je
infréquentable	ADJ	infréquentable
plus	ADV	plus
que	SCONJ	que
Arlène	PROPN	Arlène
en	ADP	en
,	PUNCT	,
,	PUNCT	,
-	NOUN	-
prendre	VERB	prendre
sa	DET	son
pas	ADV	pas
Goudge	PROPN	Goudge
un	PRON	un
demanda	VERB	demander
-	PUNCT	-
qu'	PRON	qu'
D'	ADP	de
doux	ADJ	doux
l'	DET	le
et	CCONJ	et
vous	PRON	vous
,	PUNCT	,
Ce	PRON	ce
dernière	ADJ	dernier
mais	CCONJ	mais
le	DET	le
ancienne	ADJ	ancien
si	SCONJ	si
rivière	NOUN	rivière
téléphone	NOUN	téléphone
Et	CCONJ	et
.	PUNCT	.
bière	NOUN	bière
semblables	NOUN	semblable
les	DET	le
!	PUNCT	!
évidemment	ADV	évidemment
journaliste	NOUN	journaliste
-	PUNCT	-
un	PRON	un
lui	PRON	lui
,	PUNCT	,
Ecclésiastique	ADJ	ecclésiastique
juge	NOUN	juge
jamais	ADV	jamais
dans	ADP	dans
année	NOUN	année
,	PUNCT	,
le	DET	le
l'	DET	le
peu	ADV	peu
des	ADP	de
entre	ADP	entre
de	ADP	de
Il	PRON	il
sénateur	NOUN	sénateur
mieux	ADV	mieux
de	ADP	de
le	DET	le
-	PROPN	-
Goudge	PROPN	Goudge
sauté	VERB	sauter
trouvaient	VERB	trouver
ans	NOUN	an
pour	ADP	pour
,	PUNCT	,
puis	CCONJ	puis
ce	DET	ce
,	PUNCT	,
c'	PRON	ce
aller	VERB	aller
bureaux	NOUN	bureau
serait	AUX	être
d'	ADP	de
-t	PRON	-t
jeta	VERB	jeter
.	PUNCT	.
le	DET	le
mal	NOUN	mal
qu'	SCONJ	que
vous	PRON	vous
se	PRON	se
Il	PRON	il
Mais	CCONJ	mais
l'	DET	le
Reste	VERB	reste
.	PUNCT	.
n'	ADV	n'
ce	PRON	ce
l'	PRON	l'
nues	ADJ	nu
brusquement	ADV	brusquement
sanglante	ADJ	sanglant
heure	NOUN	heure
.	PUNCT	.
le	DET	le
parliez	VERB	parler
et	CCONJ	et
Skindingsrude	PROPN	Skindingsrude
,	PUNCT	,
municipal	ADJ	municipal
ce	PRON	ce
intérim	NOUN	intérim
Tom	PROPN	Tom
est	AUX	être
étonné	VERB	étonner
direct	PROPN	direct
et	CCONJ	et
sénateur	NOUN	sénateur
liquidant	VERB	liquider
eux	PRON	lui
consultant	VERB	consulter
à	ADP	à
-	PUNCT	-
est	AUX	être
Mais	CCONJ	mais
l'	DET	le
y	PRON	y
on	PRON	on
parler	VERB	parler
archisympa	ADJ	archisympa
?	PUNCT	?
y	PRON	y
sais	VERB	savoir
ici	ADV	ici
Phil	PROPN	Phil
la	DET	le
avait	AUX	avoir
accès	NOUN	accès
ces	DET	ce
ailleurs	ADV	ailleurs
,	PUNCT	,
a	VERB	avoir
l'	DET	le
qu'	PRON	qu'
n'	ADV	n'
En	ADP	en
-il	PRON	il
dans	ADP	dans
il	PRON	il
.	PUNCT	.
il	PRON	il
gens	NOUN	gens
Dites	VERB	dire
de	ADP	de
devant	ADP	devant
a	AUX	avoir
semble	VERB	semble
Il	PRON	il
.	PUNCT	.
de	ADP	de
et	CCONJ	et
ces	DET	ce
chic	ADJ	chic
faire	VERB	faire
de	ADP	de
matou	NOUN	matou
est	AUX	être
caractère	NOUN	caractère
reprit	VERB	reprendre
un	DET	un
le	DET	le
défense	NOUN	défense
y	PRON	y
montre	NOUN	montre
fond	NOUN	fond
le	DET	le
vois	VERB	voir
de	ADP	de
comité	NOUN	comité
le	DET	le
-	PUNCT	-
une	DET	un
qu'	PRON	qu'
la	DET	le
de	DET	de
sénateur	NOUN	sénateur
nouveau	ADJ	nouveau
est	AUX	être
s'	SCONJ	s'
Phil	PROPN	Phil
sénateur	NOUN	sénateur
les	DET	le
étaient	AUX	être
ouvrir	VERB	ouvrir
de	ADP	de
dans	ADP	dans
il	PRON	il
épouser	VERB	épouser
ans	NOUN	an
a	VERB	avoir
assister	VERB	assister
Peveley	PROPN	Peveley
élire	VERB	élire
type	NOUN	type
l'	PRON	l'
,	PUNCT	,
vingt-quatre	NUM	vingt-quatre
elle	PRON	lui
et	CCONJ	et
Il	PRON	il
envenimer	VERB	envenimer
on	PRON	on
trouver	VERB	trouver
Jerry	PROPN	Jerry
de	ADP	de
pas	ADV	pas
sénateur	NOUN	sénateur
taire	VERB	taire
-	PUNCT	-
Mais	CCONJ	mais
de	ADP	de
et	CCONJ	et
