J	PRON	j
.	PUNCT	.
d'	ADP	de
instructions	NOUN	instruction
Chanur	PROPN	Chanur
de	ADP	de
si	ADV	si
,	PUNCT	,
Elle	PRON	lui
,	PUNCT	,
ses	DET	son
les	DET	le
ses	DET	son
la	DET	le
pas	ADV	pas
arrogance	NOUN	arrogance
la	DET	le
-il	PRON	il
des	ADP	de
de	ADP	de
était	AUX	être
vous	PRON	vous
d'	ADP	de
Orgueil	PROPN	Orgueil
la	DET	le
on	PRON	on
afin	ADV	afin
Pendant	ADP	pendant
joyeux	ADJ	joyeux
.	PUNCT	.
ne	ADV	ne
à	ADP	à
indiqué	VERB	indiquer
reprenait	VERB	reprendre
lui	PRON	lui
choisi	VERB	choisir
,	PUNCT	,
avaient	AUX	avoir
décennies	NOUN	décennie
,	PUNCT	,
.	PUNCT	.
avait	AUX	avoir
ton	NOUN	ton
,	PUNCT	,
naquit	VERB	naître
fixé	VERB	fixer
Kif	NOUN	kif
Kif	PROPN	Kif
affront	NOUN	affront
,	PUNCT	,
les	DET	le
avait	AUX	avoir
-ils	PRON	il
ce	DET	ce
humain	NOUN	humain
sas	NOUN	sas
qui	PRON	qui
chose	NOUN	chose
Haral	PROPN	Haral
l'	DET	le
surgir	VERB	surgir
après	ADP	après
disait	VERB	dire
un	DET	un
oreilles	NOUN	oreille
et	CCONJ	et
d'	ADP	de
et	CCONJ	et
.	PUNCT	.
règlements	NOUN	règlement
poils	NOUN	poil
ce	PRON	ce
.	PUNCT	.
le	DET	le
elle	PRON	lui
pas	ADV	pas
au	ADP	au
qu'	PRON	qu'
ouvert	VERB	ouvrir
il	PRON	il
et	CCONJ	et
du	ADP	de
-	PUNCT	-
ne	ADV	ne
Hilfy	PROPN	Hilfy
et	CCONJ	et
le	DET	le
n'	ADV	n'
capitaine	NOUN	capitaine
humeur	NOUN	humeur
sa	DET	son
apporté	VERB	apporter
revanche	NOUN	revanche
d'	ADP	de
étaient	AUX	être
.	PUNCT	.
quoi	PRON	quoi
attachait	VERB	attacher
morne	ADJ	morne
en	ADP	en
avait	AUX	avoir
avait	AUX	avoir
comme	ADP	comme
les	DET	le
la	DET	le
eux	PRON	lui
elle	PRON	lui
parfaitement	ADV	parfaitement
soufflée	VERB	souffler
capitaine	NOUN	capitaine
pris	VERB	prendre
.	PUNCT	.
leur	DET	leur
qui	PRON	qui
-	PUNCT	-
l'	DET	le
un	DET	un
Puissance	NOUN	puissance
vous	PRON	vous
pulsations	NOUN	pulsation
couloir	NOUN	couloir
ne	ADV	ne
stupeur	NOUN	stupeur
.	PUNCT	.
un	DET	un
rendez-vous	NOUN	rendez-vous
sa	DET	son
ports	NOUN	port
la	DET	le
et	CCONJ	et
,	PUNCT	,
ou	CCONJ	ou
infinie	ADJ	infini
s'	PRON	se
verrouillage	NOUN	verrouillage
ancienneté	NOUN	ancienneté
propre	ADJ	propre
à	ADP	à
bouche	NOUN	bouche
la	DET	le
n'	ADV	n'
extérieure	ADJ	extérieur
en	PRON	en
aurait	AUX	avoir
n'	ADV	n'
à	ADP	à
couvrant	VERB	couvrir
avait	AUX	avoir
la	PRON	le
Mahijiru	PROPN	Mahijiru
pour	ADP	pour
un	DET	un
arrivant	VERB	arriver
les	DET	le
arrogance	NOUN	arrogance
pouvait	VERB	pouvoir
que	ADV	que
l'	DET	le
coursive	NOUN	coursive
l'	DET	le
la	DET	le
tandis	ADV	tandis
Ce	DET	ce
nature	NOUN	nature
elle	PRON	lui
le	PRON	le
comme	SCONJ	comme
des	ADP	de
de	ADP	de
aisément	ADV	aisément
sans	ADP	sans
sans	ADP	sans
sa	DET	son
arrivait	VERB	arriver
côté	NOUN	côté
tout	DET	tout
accès	NOUN	accès
quand	SCONJ	quand
capitaine	NOUN	capitaine
Par	ADP	par
littéralement	ADV	littéralement
frotter	VERB	frotter
autres	PRON	autre
-	ADV	-
de	ADP	de
tout	ADJ	tout
lancé	VERB	lancer
martyre	NOUN	martyre
les	DET	le
notion	NOUN	notion
subi	VERB	subir
Hani	PROPN	Hani
pouvait	VERB	pouvoir
retourna	VERB	retourner
,	PUNCT	,
-	ADV	-
de	ADP	de
ainsi	ADV	ainsi
tambour	NOUN	tambour
son	DET	son
frémir	VERB	frémir
qu'	SCONJ	que
Kif	PROPN	Kif
Hani	PROPN	Hani
des	DET	un
long	ADJ	long
se	PRON	se
d'	ADP	de
allait	VERB	aller
directives	NOUN	directive
pas	ADV	pas
que	SCONJ	que
non	ADV	non
suivi	VERB	suivre
attendait	VERB	attendre
tête	NOUN	tête
.	PUNCT	.
,	PUNCT	,
à	ADP	à
sourire	NOUN	sourire
avait	AUX	avoir
de	ADP	de
avec	ADP	avec
Et	CCONJ	et
sa	DET	son
Derrière	ADP	derrière
air	NOUN	air
Pyanfar	PROPN	Pyanfar
un	DET	un
:	PUNCT	:
deux	NUM	deux
humour	NOUN	humour
ladite	DET	ladite
à	ADP	à
Hilfy	PROPN	Hilfy
lui	PRON	lui
violation	NOUN	violation
que	SCONJ	que
est	AUX	être
ses	DET	son
qui	PRON	qui
aucun	DET	aucun
gant	NOUN	gant
le	PRON	le
-	PUNCT	-
Elle	PRON	lui
supplantée	VERB	supplanter
de	ADP	de
affaire	NOUN	affaire
mais	CCONJ	mais
Le	DET	le
de	ADP	de
raisons	NOUN	raison
ou	CCONJ	ou
.	PUNCT	.
instant	NOUN	instant
à	ADP	à
pour	ADP	pour
savait	VERB	savoir
se	PRON	se
semblait	VERB	sembler
Toujours	ADV	toujours
possessions	NOUN	possession
donné	VERB	donner
réponse	NOUN	réponse
occupée	VERB	occuper
passées	VERB	passer
alors	ADV	alors
.	PUNCT	.
.	PUNCT	.
les	DET	le
choses	NOUN	chose
sourire	NOUN	sourire
conférence	NOUN	conférence
et	CCONJ	et
froide	ADJ	froid
sa	DET	son
Ils	PRON	il
voyant	VERB	voir
tremblât	VERB	trembler
Nous	PRON	nous
à	ADP	à
elle	PRON	lui
Chanur	PROPN	Chanur
.	PUNCT	.
dit	VERB	dire
autant	ADV	autant
un	DET	un
fit	VERB	faire
parée	VERB	parer
lueur	NOUN	lueur
l'	DET	le
notre	DET	notre
son	DET	son
sur	ADP	sur
station	NOUN	station
le	DET	le
et	CCONJ	et
ayant	VERB	avoir
cas	NOUN	cas
Elle	PRON	lui
Pyanfar	PROPN	Pyanfar
Kefk	PROPN	Kefk
la	DET	le
dressée	VERB	dresser
,	PUNCT	,
était	AUX	être
Les	DET	le
de	ADP	de
fumer	VERB	fumer
...	PUNCT	...
mis	VERB	mettre
nerveusement	ADV	nerveusement
et	CCONJ	et
énergie	NOUN	énergie
,	PUNCT	,
précisément	ADV	précisément
des	ADP	de
.	PUNCT	.
se	PRON	se
,	PUNCT	,
petite	PRON	petite
aurait	AUX	avoir
que	PRON	que
les	DET	le
mettre	VERB	mettre
l'	DET	le
aux	ADP	à
autour	ADV	autour
agissait	VERB	agir
traduisit	VERB	traduire
ne	ADV	ne
était	AUX	être
qu'	PRON	qu'
plus	ADV	plus
.	PUNCT	.
tour	ADV	tour
en	ADP	en
en	ADP	en
,	PUNCT	,
bonne	ADJ	bon
autre	PRON	autre
s'	PRON	se
ton	NOUN	ton
Le	DET	le
et	CCONJ	et
aveugles	ADJ	aveugle
à-coups	NOUN	à-coup
consternation	NOUN	consternation
posée	ADJ	poser
,	PUNCT	,
à	ADP	à
la	DET	le
ne	ADV	ne
langue	NOUN	langue
ascenseur	NOUN	ascenseur
pas	ADV	pas
flanc	NOUN	flanc
valeur	NOUN	valeur
deux	NUM	deux
était	AUX	être
presser	VERB	presser
autres	ADJ	autre
quelqu'	DET	quelque
Tirun	PROPN	Tirun
avec	ADP	avec
créant	VERB	créer
déstabiliser	VERB	déstabiliser
lui	PRON	lui
que	PRON	que
Ils	PRON	il
dardant	VERB	darder
quantités	NOUN	quantité
quelque	DET	quelque
ammoniac	NOUN	ammoniac
,	PUNCT	,
télécommandé	VERB	télécommander
lire	VERB	lire
L'	DET	le
lui	PRON	lui
avaient	AUX	avoir
la	DET	le
qu'	SCONJ	que
aussi	ADV	aussi
empestant	VERB	empester
risquaient	VERB	risquer
Pyanfar	PROPN	Pyanfar
qui	PRON	qui
arme	NOUN	arme
mais	CCONJ	mais
au	ADP	au
avez	VERB	avoir
plus	ADV	plus
des	DET	un
effleuraient	VERB	effleurer
.	PUNCT	.
manuels	NOUN	manuel
elle	PRON	lui
aurait	AUX	avoir
espace	NOUN	espace
dont	PRON	dont
parié	VERB	parier
espace	NOUN	espace
dès	ADP	dès
avaient	AUX	avoir
mortellement	ADV	mortellement
de	ADP	de
défi	NOUN	défi
est	VERB	être
aurait	AUX	avoir
-là	NOUN	-là
des	ADP	de
talons	NOUN	talon
de	ADP	de
l'	DET	le
Nous	PRON	nous
la	DET	le
mouvement	NOUN	mouvement
membres	NOUN	membre
et	CCONJ	et
à	ADP	à
de	ADP	de
avait	AUX	avoir
ne	ADV	ne
à	ADP	à
son	DET	son
.	PUNCT	.
lui	PRON	lui
puissance	NOUN	puissance
de	ADP	de
que	PRON	que
avons	AUX	avoir
celle-ci	PRON	celui-ci
...	PUNCT	...
expression	NOUN	expression
en	ADP	en
temps	NOUN	temps
n'	ADV	n'
C'	PRON	ce
,	PUNCT	,
Haral	PROPN	Haral
cette	DET	ce
un	PRON	un
avait	AUX	avoir
en	ADP	en
kifish	PROPN	kifish
hakkikt	NOUN	hakkikt
celui	PRON	celui
et	CCONJ	et
montrer	VERB	montrer
exultait	VERB	exulter
fort	ADV	fort
de	ADP	de
se	PRON	se
roulants	ADJ	roulant
étaient	AUX	être
,	PUNCT	,
la	DET	le
Kif	PROPN	Kif
passerelle	NOUN	passerelle
Sikkukkut	PROPN	Sikkukkut
du	ADP	de
équipage	NOUN	équipage
ponts	NOUN	pont
ce	PRON	ce
Pyanfar	PROPN	Pyanfar
Il	PRON	il
bougea	VERB	bouger
prison	NOUN	prison
le	DET	le
cette	DET	ce
sa	DET	son
pour	ADP	pour
sa	DET	son
console	NOUN	console
la	PRON	le
pour	ADP	pour
pouvait	VERB	pouvoir
cela	PRON	cela
du	ADP	de
hakkikt	NOUN	hakkikt
avait	AUX	avoir
que	SCONJ	que
un	DET	un
que	SCONJ	que
même	ADJ	même
Kif	NOUN	kif
vie	NOUN	vie
l'	DET	le
hakkikt	NOUN	hakkikt
Hilfy	PROPN	Hilfy
beaucoup	ADV	beaucoup
qu'	PRON	qu'
sarcasme	NOUN	sarcasme
une	DET	un
primate	NOUN	primate
à	ADP	à
les	PRON	le
,	PUNCT	,
que	SCONJ	que
avait	VERB	avoir
ressortie	VERB	ressortir
.	PUNCT	.
.	PUNCT	.
dans	ADP	dans
Et	CCONJ	et
les	DET	le
,	PUNCT	,
désorientés	VERB	désorienter
qui	PRON	qui
leur	DET	leur
le	PRON	le
que	SCONJ	que
ne	ADV	ne
aplati	VERB	aplatir
plupart	NOUN	plupart
Citation	NOUN	citation
aussi	ADV	aussi
dignité	NOUN	dignité
:	PUNCT	:
un	PRON	un
braver	VERB	braver
marques	NOUN	marque
échine	NOUN	échine
ses	DET	son
était	AUX	être
à	ADP	à
le	PRON	le
qu'	SCONJ	que
au	ADP	au
comment	ADV	comment
peut	VERB	pouvoir
cause	NOUN	cause
été	AUX	être
dû	VERB	devoir
.	PUNCT	.
fort	ADV	fort
,	PUNCT	,
détecteurs	NOUN	détecteur
l'	PRON	l'
insistance	NOUN	insistance
pouvait	VERB	pouvoir
.	PUNCT	.
Hani	PROPN	Hani
en	ADP	en
Hilfy	PROPN	Hilfy
de	ADP	de
la	DET	le
-elle	PRON	lui
le	DET	le
ne	ADV	ne
qu'	SCONJ	que
chef	NOUN	chef
,	PUNCT	,
Kesurinan	PROPN	Kesurinan
escorte	NOUN	escorte
lui	PRON	lui
firent	VERB	faire
chez	ADP	chez
mais	CCONJ	mais
Kif	PROPN	Kif
puissance	NOUN	puissance
Kif	PROPN	Kif
de	ADP	de
Le	DET	le
un	DET	un
,	PUNCT	,
station	NOUN	station
ses	DET	son
calme	ADJ	calme
mis	VERB	mettre
horrifiée	VERB	horrifier
mais	CCONJ	mais
il	PRON	il
puissance	NOUN	puissance
,	PUNCT	,
Et	CCONJ	et
avec	ADP	avec
informé	VERB	informer
était	AUX	être
kifish	NOUN	kifish
contre	ADP	contre
de	ADP	de
toutes	ADJ	tout
maigres	ADJ	maigre
d'	DET	d'
;	PUNCT	;
éprouver	VERB	éprouver
.	PUNCT	.
eux	PRON	lui
plutôt	ADV	plutôt
Pyanfar	PROPN	Pyanfar
la	DET	le
lui	PRON	lui
l'	DET	le
son	DET	son
Ehrran	PROPN	Ehrran
voix	NOUN	voix
un	DET	un
l'	DET	le
Harukk	PROPN	Harukk
la	PRON	le
où	PRON	où
avait	AUX	avoir
qui	PRON	qui
Haral	PROPN	Haral
en	ADP	en
.	PUNCT	.
défi	NOUN	défi
départir	VERB	départir
ni	CCONJ	ni
-il	PRON	il
Kif	NOUN	kif
avaient	AUX	avoir
pirates	NOUN	pirate
rappelait	VERB	rappeler
kifish	NOUN	kifish
est	AUX	être
celui	PRON	celui
les	DET	le
pour	ADP	pour
le	DET	le
face	NOUN	face
d'	ADP	de
d'	ADP	de
une	DET	un
équipage	NOUN	équipage
plupart	NOUN	plupart
venait	VERB	venir
défendraient	VERB	défendre
et	CCONJ	et
télécommunications	NOUN	télécommunications
prendre	VERB	prendre
venait	VERB	venir
,	PUNCT	,
,	PUNCT	,
avec	ADP	avec
de	ADP	de
et	CCONJ	et
flux	NOUN	flux
les	DET	le
toisé	VERB	toiser
,	PUNCT	,
Skkukuk	PROPN	Skkukuk
bien	ADV	bien
avait	AUX	avoir
autres	ADJ	autre
,	PUNCT	,
avait	AUX	avoir
,	PUNCT	,
vite	ADV	vite
doute	NOUN	doute
quelle	ADJ	quell
gredin	NOUN	gredin
hakt'-mekt	PROPN	hakt'-mekt
était	AUX	être
était	AUX	être
être	ADV	être
bien	ADV	bien
dieux	NOUN	dieu
faire	VERB	faire
,	PUNCT	,
les	DET	le
stroboscopique	ADJ	stroboscopique
de	ADP	de
faisait	AUX	faire
.	PUNCT	.
être	ADV	être
C'	PRON	ce
hakkikt	NOUN	hakkikt
,	PUNCT	,
spatienne	NOUN	spatienne
...	PUNCT	...
Réponse	NOUN	réponse
moment	NOUN	moment
leur	PRON	leur
lui	PRON	lui
s'	PRON	se
,	PUNCT	,
de	ADP	de
geste	NOUN	geste
elle	PRON	lui
d'	ADP	de
tête	NOUN	tête
?	PUNCT	?
longrines	NOUN	longrine
aurait	AUX	avoir
de	ADP	de
la	PRON	le
beaucoup	ADV	beaucoup
Kesurinan	PROPN	Kesurinan
instant	NOUN	instant
en	ADP	en
,	PUNCT	,
honorifique	ADJ	honorifique
prendre	VERB	prendre
presque	ADV	presque
capitaine	NOUN	capitaine
déclenché	VERB	déclencher
en	ADP	en
dire	VERB	dire
principal	ADJ	principal
par	ADP	par
pas	ADV	pas
charge	NOUN	charge
elle	PRON	lui
quand	SCONJ	quand
une	DET	un
pont	NOUN	pont
par	ADP	par
avait	AUX	avoir
.	PUNCT	.
sans	ADP	sans
pris	VERB	prendre
corps	NOUN	corps
qui	PRON	qui
se	PRON	se
l'	PRON	l'
une	DET	un
du	ADP	de
une	DET	un
mots	NOUN	mot
se	PRON	se
poste	NOUN	poste
directionnel	ADJ	directionnel
Il	PRON	il
par	ADP	par
lui	PRON	lui
d'	DET	d'
seraient	AUX	être
Les	DET	le
au	ADP	au
tôt	ADV	tôt
nom	NOUN	nom
Et	CCONJ	et
n'	ADV	n'
,	PUNCT	,
,	PUNCT	,
phonèmes	NOUN	phonème
navire	NOUN	navire
demandant	VERB	demander
flegmatique	ADJ	flegmatique
murmura	VERB	murmurer
codés	VERB	coder
responsabilité	NOUN	responsabilité
dit	VERB	dire
,	PUNCT	,
y	PRON	y
forme	NOUN	forme
n'	ADV	n'
Compris	VERB	comprendre
Tully	PROPN	Tully
c'	PRON	ce
mises	VERB	mettre
oreilles	NOUN	oreille
le	DET	le
Elle	PRON	lui
transmuteraient	VERB	transmuter
en	ADP	en
.	PUNCT	.
qui	PRON	qui
appuyait	VERB	appuyer
et	CCONJ	et
de	ADP	de
une	DET	un
plus	ADV	plus
cloison	NOUN	cloison
.	PUNCT	.
demi	ADV	demi
un	DET	un
la	DET	le
et	CCONJ	et
si	SCONJ	si
touches	NOUN	touche
tapa	VERB	taper
on	PRON	on
ou	CCONJ	ou
son	DET	son
à	ADP	à
station	NOUN	station
de	ADP	de
se	PRON	se
que	SCONJ	que
,	PUNCT	,
propre	ADJ	propre
partie	NOUN	partie
de	ADP	de
avertir	VERB	avertir
,	PUNCT	,
tracé	NOUN	tracé
Tirun	PROPN	Tirun
anéantissement	NOUN	anéantissement
a	NOUN	a
eut	AUX	avoir
alors	ADV	alors
avec	ADP	avec
en	ADP	en
station	NOUN	station
Syntaxe	NOUN	syntaxe
.	PUNCT	.
confié	VERB	confier
autres	ADJ	autre
message	NOUN	message
!	PUNCT	!
deux	NUM	deux
;	PUNCT	;
systématique	ADJ	systématique
l'	DET	le
.	PUNCT	.
et	CCONJ	et
en	ADP	en
avait	VERB	avoir
était	AUX	être
de	ADP	de
pour	ADP	pour
,	PUNCT	,
fugace	ADJ	fugace
syntaxe	NOUN	syntaxe
Hilfy	PROPN	Hilfy
,	PUNCT	,
?	PUNCT	?
que	SCONJ	que
irrémédiablement	ADV	irrémédiablement
l'	DET	le
écran	NOUN	écran
là	ADV	là
,	PUNCT	,
l'	DET	le
pouvaient	VERB	pouvoir
dont	PRON	dont
transformerait	VERB	transformer
s'	SCONJ	s'
texte	NOUN	texte
le	DET	le
.	PUNCT	.
effectuée	VERB	effectuer
,	PUNCT	,
navigateur	NOUN	navigateur
aubettes	NOUN	aubette
mahensi	NOUN	mahensi
I.	NOUN	i.
,	PUNCT	,
Elle	PRON	lui
,	PUNCT	,
dépouillant	VERB	dépouiller
était	AUX	être
sa	DET	son
empêcher	VERB	empêcher
certaines	DET	certain
blancs	NOUN	blanc
astreignait	VERB	astreindre
.	PUNCT	.
.	PUNCT	.
quai	NOUN	quai
Kif	PROPN	Kif
que	SCONJ	que
,	PUNCT	,
.	PUNCT	.
Clic	PROPN	Clic
.	PUNCT	.
à	ADP	à
ils	PRON	il
de	ADP	de
c'	PRON	ce
doute	NOUN	doute
.	PUNCT	.
effet	NOUN	effet
de	ADP	de
Continue	VERB	continue
-	NOUN	-
Nous	PRON	nous
une	DET	un
codé	VERB	coder
trop	ADV	trop
a	VERB	avoir
de	ADP	de
L'	DET	le
ce	PRON	ce
puits	NOUN	puits
sous	ADP	sous
pour	ADP	pour
les	DET	le
dont	PRON	dont
murmura	VERB	murmurer
de	ADP	de
à	ADP	à
le	DET	le
paramètres	NOUN	paramètre
accompagnée	VERB	accompagner
lui	PRON	lui
une	DET	un
forme	NOUN	forme
c'	PRON	ce
-	PUNCT	-
TRLING	PROPN	TRLING
Pyanfar	PROPN	Pyanfar
la	DET	le
était	AUX	être
station	NOUN	station
puisque	SCONJ	puisque
à	ADP	à
était	AUX	être
cas	NOUN	cas
information	NOUN	information
et	CCONJ	et
faire	VERB	faire
moitié	NOUN	moitié
Ruban	PROPN	Ruban
bord	NOUN	bord
les	DET	le
ville	NOUN	ville
dialecte	NOUN	dialecte
en	ADP	en
significations	NOUN	signification
penser	VERB	penser
était	AUX	être
position	NOUN	position
serait	AUX	être
y	PRON	y
farouchement	ADV	farouchement
sur	ADP	sur
près	ADV	près
un	DET	un
mais	CCONJ	mais
le	DET	le
sonores	ADJ	sonore
les	DET	le
,	PUNCT	,
écran	NOUN	écran
incandescence	NOUN	incandescence
Haral	PROPN	Haral
s'	PRON	se
Le	DET	le
moins	ADV	moins
le	DET	le
,	PUNCT	,
-	PUNCT	-
passe	NOUN	passe
de	ADP	de
,	PUNCT	,
,	PUNCT	,
le	DET	le
pour	ADP	pour
navires	NOUN	navire
serait	AUX	être
L'	DET	le
elle	PRON	lui
émit	VERB	émettre
interrogations	NOUN	interrogation
.	PUNCT	.
la	DET	le
une	DET	un
étaient	AUX	être
vaguement	ADV	vaguement
,	PUNCT	,
pénétreraient	VERB	pénétrer
l'	DET	le
rendu	VERB	rendre
apparut	VERB	apparaître
.	PUNCT	.
Et	CCONJ	et
Le	DET	le
écran	NOUN	écran
signal	NOUN	signal
aspirées	VERB	aspirer
de	ADP	de
les	DET	le
côté	NOUN	côté
ils	PRON	il
contraindre	VERB	contraindre
puisque	SCONJ	puisque
la	DET	le
la	DET	le
se	PRON	se
.	PUNCT	.
de	ADP	de
de	ADP	de
du	ADP	de
Ces	DET	ce
espace	NOUN	espace
moment	NOUN	moment
peu	PRON	peu
à	ADP	à
Le	DET	le
Pour	ADP	pour
ces	DET	ce
ce	PRON	ce
perspective	NOUN	perspective
!	PUNCT	!
.	PUNCT	.
était	AUX	être
de	ADP	de
tentative	NOUN	tentative
qui	PRON	qui
étaient	AUX	être
Il	PRON	il
Harukk	PROPN	Harukk
qu'	PRON	qu'
service	NOUN	service
de	ADP	de
Des	DET	un
qui	PRON	qui
reste	VERB	reste
sur	ADP	sur
non	ADV	non
à	ADP	à
leurs	DET	leur
.	PUNCT	.
fraîche	ADJ	frais
du	ADP	de
étoile	NOUN	étoile
équations	NOUN	équation
Les	DET	le
que	SCONJ	que
significatif	ADJ	significatif
,	PUNCT	,
un	DET	un
de	ADP	de
.	PUNCT	.
et	CCONJ	et
-	PUNCT	-
la	DET	le
que	SCONJ	que
d'	ADP	de
une	DET	un
hyperspatial	ADJ	hyperspatial
et	CCONJ	et
sous	ADP	sous
au	ADP	au
Jik	PROPN	Jik
l'	DET	le
i	NOUN	i
Hilfy	PROPN	Hilfy
de	ADP	de
Kefk	PROPN	Kefk
en	PRON	en
lequel	PRON	lequel
du	DET	de
nul	DET	nul
écran	NOUN	écran
l'	DET	le
plus	ADP	plus
données	NOUN	donnée
en	ADP	en
correspondre	VERB	correspondre
enfonça	VERB	enfoncer
.	PUNCT	.
collait	VERB	coller
communico	NOUN	communico
,	PUNCT	,
une	DET	un
grands	ADJ	grand
elle	PRON	lui
vouée	VERB	vouer
et	CCONJ	et
Une	DET	un
permettant	VERB	permettre
de	ADP	de
Mot	NOUN	mot
à	ADP	à
,	PUNCT	,
Cela	PRON	cela
désactive	VERB	désactive
pénétreraient	VERB	pénétrer
Kefk	PROPN	Kefk
qu'	SCONJ	que
se	PRON	se
mouillage	NOUN	mouillage
série	NOUN	série
coups	NOUN	coup
.	PUNCT	.
Khym	PROPN	Khym
le	DET	le
le	DET	le
place	NOUN	place
haut	NOUN	haut
encore	ADV	encore
marmonna	VERB	marmonner
avait	AUX	avoir
Compris	VERB	comprendre
ses	DET	son
effet	NOUN	effet
vinrent	VERB	venir
dans	ADP	dans
résolu	VERB	résoudre
cognât	VERB	cogner
calculs	NOUN	calcul
navires	NOUN	navire
auraient	VERB	avoir
Tout	ADJ	tout
un	DET	un
l'	DET	le
pour	ADP	pour
pour	ADP	pour
mahen	NOUN	mahen
là	ADV	là
l'	DET	le
rage	NOUN	rage
Araun	PROPN	Araun
copilote	NOUN	copilote
pas	ADV	pas
sans	ADP	sans
-	PUNCT	-
leur	PRON	leur
L'	DET	le
d'	ADP	de
.	PUNCT	.
Ce	PRON	ce
toute	ADJ	tout
son	DET	son
à	ADP	à
.	PUNCT	.
y	PRON	y
.	PUNCT	.
lumineuse	ADJ	lumineux
nav	NOUN	nav
-	VERB	-
moment	NOUN	moment
.	PUNCT	.
la	DET	le
un	PRON	un
-	NOUN	-
message	NOUN	message
.	PUNCT	.
toute	DET	tout
.	PUNCT	.
suscitant	VERB	susciter
leurs	DET	leur
,	PUNCT	,
avons	AUX	avoir
dont	PRON	dont
ondoyant	ADJ	ondoyant
dans	ADP	dans
?	PUNCT	?
parler	VERB	parler
inscrivit	VERB	inscrire
poitrine	NOUN	poitrine
rendait	VERB	rendre
accès	NOUN	accès
rapide	ADJ	rapide
l'	DET	le
.	PUNCT	.
du	ADP	de
écrans	NOUN	écran
activé	VERB	activer
?	PUNCT	?
l'	DET	le
sa	DET	son
se	PRON	se
elle	PRON	lui
ils	PRON	il
rouge	ADJ	rouge
de	ADP	de
déplacement	NOUN	déplacement
.	PUNCT	.
s'	PRON	se
nom	NOUN	nom
était	AUX	être
ne	ADV	ne
complexes	ADJ	complexe
noir	ADJ	noir
émanant	VERB	émaner
écran	NOUN	écran
leur	PRON	leur
a	AUX	avoir
de	ADP	de
,	PUNCT	,
:	PUNCT	:
de	ADP	de
.	PUNCT	.
et	CCONJ	et
apparenté	ADJ	apparenté
sur	ADP	sur
à	ADP	à
notée	VERB	noter
déduction	NOUN	déduction
vaisseau	NOUN	vaisseau
communico	PROPN	communico
traceur	NOUN	traceur
le	DET	le
intention	NOUN	intention
poils	NOUN	poil
vient	VERB	venir
le	DET	le
armement	NOUN	armement
,	PUNCT	,
Tirun	PROPN	Tirun
.	PUNCT	.
ses	DET	son
de	ADP	de
Anuurn	PROPN	Anuurn
soumis	VERB	soumettre
que	SCONJ	que
intermédiaire	NOUN	intermédiaire
tant	ADV	tant
,	PUNCT	,
sa	DET	son
et	CCONJ	et
,	PUNCT	,
ordinateur	NOUN	ordinateur
saut	NOUN	saut
voulait	VERB	vouloir
la	DET	le
le	DET	le
un	DET	un
.	PUNCT	.
yeux	NOUN	oeil
le	DET	le
!	PUNCT	!
.	PUNCT	.
ô	INTJ	ô
l'	DET	le
pût	VERB	pouvoir
potentiel	NOUN	potentiel
variables	NOUN	variable
locale	ADJ	local
l'	DET	le
il	PRON	il
linguistique	ADJ	linguistique
Haral	PROPN	Haral
moniteur	NOUN	moniteur
un	DET	un
s'	PRON	se
mais	CCONJ	mais
du	ADP	de
cette	DET	ce
esprit	NOUN	esprit
Geran	PROPN	Geran
aussi	ADV	aussi
plus	ADV	plus
pas	ADV	pas
dieux	NOUN	dieu
totale	ADJ	total
percée	NOUN	percée
problème	NOUN	problème
Imprimante	NOUN	imprimante
Haral	PROPN	Haral
sur	ADP	sur
pace	NOUN	pace
pas	ADV	pas
?	PUNCT	?
aléatoire	ADJ	aléatoire
à	ADP	à
d'	ADP	de
réel	ADJ	réel
le	DET	le
la	DET	le
tapa	VERB	taper
du	ADP	de
de	ADP	de
touches	NOUN	touche
Hilfy	PROPN	Hilfy
1	NUM	1
aussi	ADV	aussi
,	PUNCT	,
des	ADP	de
contact	NOUN	contact
et	CCONJ	et
bulle	NOUN	bulle
une	DET	un
aveugle	ADJ	aveugle
:	PUNCT	:
.	PUNCT	.
Orgueil	PROPN	Orgueil
bousculaient	VERB	bousculer
sans	ADP	sans
son	DET	son
la	DET	le
son	DET	son
cette	DET	ce
,	PUNCT	,
La	DET	le
savoir	VERB	savoir
Elle	PRON	lui
était	AUX	être
.	PUNCT	.
ponctuelle	ADJ	ponctuel
du	ADP	de
échec	NOUN	échec
qu'	SCONJ	que
dialecte	NOUN	dialecte
analogie	NOUN	analogie
la	DET	le
donnée	NOUN	donnée
Orgueil	PROPN	Orgueil
fourmillant	VERB	fourmiller
Tirun	PROPN	Tirun
le	DET	le
les	DET	le
,	PUNCT	,
avait	VERB	avoir
autres	ADJ	autre
l'	PRON	l'
de	ADP	de
un	DET	un
bulle	NOUN	bulle
Khym	PROPN	Khym
pianotait	VERB	pianoter
PR	PROPN	PR
implosion	NOUN	implosion
de	ADP	de
de	ADP	de
un	DET	un
aveugle	ADJ	aveugle
éventuelle	ADJ	éventuel
toujours	ADV	toujours
il	PRON	il
transmissions	NOUN	transmission
,	PUNCT	,
,	PUNCT	,
grande	ADJ	grand
yn	PROPN	yn
station	NOUN	station
Un	DET	un
mou	ADJ	mou
l'	DET	le
effet	NOUN	effet
Hilfy	PROPN	Hilfy
standard	ADJ	standard
en	ADP	en
eu	VERB	avoir
