obligé	VERB	obliger
fauves	NOUN	fauve
barman	NOUN	barman
défense	NOUN	défense
Vertige	PROPN	Vertige
:	PUNCT	:
les	DET	le
la	DET	le
,	PUNCT	,
témoigner	VERB	témoigner
ses	DET	son
.	PUNCT	.
avoir	AUX	avoir
l'	PRON	l'
tendres	ADJ	tendre
ce	PRON	ce
assis	VERB	asseoir
peu	ADV	peu
,	PUNCT	,
le	DET	le
elle	PRON	lui
de	ADP	de
,	PUNCT	,
son	DET	son
la	DET	le
Léoni	PROPN	Léoni
la	DET	le
des	DET	un
Vertige	PROPN	Vertige
.	PUNCT	.
non	ADV	non
Mugnier	PROPN	Mugnier
.	PUNCT	.
—	PUNCT	—
peut	VERB	pouvoir
main	NOUN	main
fêté	VERB	fêter
qui	PRON	qui
rappelle	VERB	rappeler
est	AUX	être
l'	DET	le
—	PUNCT	—
il	PRON	il
jouer	VERB	jouer
lunettes	NOUN	lunette
.	PUNCT	.
yeux	NOUN	oeil
après	ADP	après
,	PUNCT	,
emmenée	VERB	emmener
En	ADP	en
...	PUNCT	...
bien	ADV	bien
pense	VERB	pense
et	CCONJ	et
dans	ADP	dans
client	NOUN	client
sur	ADP	sur
Je	PRON	je
écossaise	ADJ	écossais
,	PUNCT	,
deux	NUM	deux
est	AUX	être
au	ADP	au
.	PUNCT	.
elle	PRON	lui
...	PUNCT	...
des	ADP	de
,	PUNCT	,
très	ADV	très
l'	DET	le
Le	DET	le
jambes	NOUN	jambe
est	AUX	être
.	PUNCT	.
,	PUNCT	,
est	VERB	être
ennuyé	ADJ	ennuyé
il	PRON	il
Annie	PROPN	Annie
fois	NOUN	fois
ai	AUX	avoir
,	PUNCT	,
s'	PRON	se
Paolucci	PROPN	Paolucci
du	DET	de
quand	SCONJ	quand
arrête	VERB	arrête
semaine	NOUN	semaine
le	DET	le
Vertige	PROPN	Vertige
avait	AUX	avoir
Léoni	PROPN	Léoni
—	PUNCT	—
première	ADJ	premier
lui	PRON	lui
temps	NOUN	temps
auxquelles	PRON	auxquelles
étemel	NOUN	étemel
doit	VERB	devoir
...	PUNCT	...
.	PUNCT	.
A	ADP	à
costume	NOUN	costume
Pourtant	ADV	pourtant
faire	VERB	faire
mieux	ADV	mieux
quitté	VERB	quitter
ensemble	ADV	ensemble
est	AUX	être
,	PUNCT	,
épaules	NOUN	épaule
quelle	DET	quel
en	PRON	en
de	ADP	de
reconnaît	VERB	reconnaître
qu'	PRON	qu'
passe	VERB	passer
interrompt	VERB	interrompre
courant	NOUN	courant
elle	PRON	lui
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
C'	PRON	ce
.	PUNCT	.
quatre	NUM	quatre
peu	ADV	peu
Continuez	VERB	continuer
de	ADP	de
—	PUNCT	—
gestes	NOUN	geste
—	PUNCT	—
du	ADP	de
!	PUNCT	!
son	DET	son
vue	NOUN	vue
rencontre	NOUN	rencontre
à	ADP	à
,	PUNCT	,
—	PUNCT	—
d'	ADP	de
est	AUX	être
là	ADV	là
qui	PRON	qui
était	AUX	être
pas	ADV	pas
il	PRON	il
un	DET	un
les	PRON	le
de	ADP	de
même	ADJ	même
Ses	DET	son
presque	ADV	presque
qu'	SCONJ	que
secondes	NOUN	seconde
acquis	ADJ	acquis
et	CCONJ	et
connais	VERB	connaître
barre	NOUN	barre
jouer	VERB	jouer
en	ADP	en
:	PUNCT	:
Le	PRON	le
a	AUX	avoir
Il	PRON	il
la	DET	le
appelle	VERB	appeler
.	PUNCT	.
bas	ADV	bas
.	PUNCT	.
.	PUNCT	.
Il	PRON	il
,	PUNCT	,
défenseur	NOUN	défenseur
Milieu	PROPN	Milieu
avocat	NOUN	avocat
montre	VERB	montre
.	PUNCT	.
des	DET	un
...	PUNCT	...
Verlac	PROPN	Verlac
fois	NOUN	fois
montait	VERB	monter
devant	ADP	devant
fait	VERB	faire
et	CCONJ	et
tourne	VERB	tourne
.	PUNCT	.
sait	VERB	savoir
questions	NOUN	question
Léoni	PROPN	Léoni
Mugnier	PROPN	Mugnier
,	PUNCT	,
même	ADV	même
.	PUNCT	.
témoin	NOUN	témoin
.	PUNCT	.
Il	PRON	il
bien	ADV	bien
il	PRON	il
Cette	DET	ce
et	CCONJ	et
lève	VERB	lever
que	SCONJ	que
par	ADP	par
victime	NOUN	victime
arrivant	VERB	arriver
des	ADP	de
avait	VERB	avoir
ma	DET	mon
dans	ADP	dans
vrai	ADJ	vrai
journaux	NOUN	journal
peu	ADV	peu
,	PUNCT	,
air	VERB	air
la	DET	le
était	AUX	être
moue	NOUN	moue
a	AUX	avoir
elle	PRON	lui
premier	ADJ	premier
hier	ADV	hier
Il	PRON	il
entendu	VERB	entendre
amuse	VERB	amuse
pied	NOUN	pied
retroussées	VERB	retrousser
répond	VERB	répondre
complètement	ADV	complètement
lui	PRON	lui
.	PUNCT	.
,	PUNCT	,
Annie	PROPN	Annie
témoins	NOUN	témoin
maître	NOUN	maître
ne	ADV	ne
qu'	PRON	qu'
et	CCONJ	et
aussi	ADV	aussi
quelques	DET	quelque
les	DET	le
salle	NOUN	salle
étaient	AUX	être
Il	PRON	il
Oui	ADV	oui
a	AUX	avoir
fines	ADJ	fin
Je	PRON	je
-là	NOUN	-là
les	DET	le
froid	ADJ	froid
dit	VERB	dire
d'	ADP	de
surpris	VERB	surprendre
je	PRON	je
.	PUNCT	.
à	ADP	à
le	DET	le
mois	NOUN	mois
doit	VERB	devoir
d'	ADP	de
président	NOUN	président
méfiante	ADJ	méfiant
non	ADV	non
le	DET	le
Trente-cinq	NUM	Trente-cinq
.	PUNCT	.
instruction	NOUN	instruction
sûr	ADJ	sûr
neuf	ADJ	neuf
Annie	PROPN	Annie
celui	PRON	celui
que	PRON	que
et	CCONJ	et
a	AUX	avoir
,	PUNCT	,
ce	DET	ce
.	PUNCT	.
choses	NOUN	chose
.	PUNCT	.
je	PRON	je
environ	ADV	environ
la	DET	le
,	PUNCT	,
Il	PRON	il
remet	VERB	remettre
tablier	NOUN	tablier
et	CCONJ	et
président	NOUN	président
visage	NOUN	visage
il	PRON	il
celui	PRON	celui
est	AUX	être
en	ADP	en
de	ADP	de
j'	PRON	je
,	PUNCT	,
opinion	NOUN	opinion
la	DET	le
et	CCONJ	et
à	ADP	à
,	PUNCT	,
,	PUNCT	,
oublier	VERB	oublier
plein	ADJ	plein
.	PUNCT	.
,	PUNCT	,
vers	ADP	vers
on	PRON	on
se	PRON	se
traits	NOUN	trait
de	ADP	de
Verlac	PROPN	Verlac
las	ADJ	las
parole	NOUN	parole
C'	PRON	ce
dix	NUM	dix
depuis	ADP	depuis
un	DET	un
milieu	NOUN	milieu
vérité	NOUN	vérité
il	PRON	il
l'	DET	le
Il	PRON	il
les	DET	le
il	PRON	il
au	ADP	au
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
vous	PRON	vous
Léoni	PROPN	Léoni
le	PRON	le
avec	ADP	avec
de	ADP	de
Duclaux	PROPN	Duclaux
de	ADP	de
empressé	VERB	empresser
à	ADP	à
parvenu	VERB	parvenir
une	DET	un
vivante	ADJ	vivant
temps	NOUN	temps
Ça	PRON	cela
qui	PRON	qui
quitté	VERB	quitter
beaucoup	ADV	beaucoup
pas	ADV	pas
les	DET	le
servait	VERB	servir
,	PUNCT	,
visiblement	ADV	visiblement
je	PRON	je
salle	NOUN	salle
vous	PRON	vous
ôté	VERB	ôter
Le	DET	le
ce	DET	ce
avait	AUX	avoir
une	DET	un
les	PRON	le
.	PUNCT	.
se	PRON	se
:	PUNCT	:
son	DET	son
venue	VERB	venir
écoute	VERB	écoute
.	PUNCT	.
vient	VERB	venir
sa	DET	son
de	ADP	de
Oui	ADV	oui
la	DET	le
un	DET	un
donne	VERB	donne
moins	ADV	moins
lu	VERB	lire
Il	PRON	il
cette	DET	ce
la	PRON	le
.	PUNCT	.
,	PUNCT	,
garçons	NOUN	garçon
qui	PRON	qui
Qu'	PRON	qu'
Elle	PRON	lui
.	PUNCT	.
des	DET	un
ce	PRON	ce
,	PUNCT	,
il	PRON	il
.	PUNCT	.
congédie	VERB	congédier
la	DET	le
qu'	SCONJ	que
barman	NOUN	barman
.	PUNCT	.
la	DET	le
la	DET	le
déjà	ADV	déjà
de	ADP	de
fini	VERB	finir
vacances	NOUN	vacance
A	ADP	à
,	PUNCT	,
il	PRON	il
partis	VERB	partir
,	PUNCT	,
ses	DET	son
dites	VERB	dire
Jean	PROPN	Jean
et	CCONJ	et
y	PRON	y
.	PUNCT	.
du	ADP	de
même	ADV	même
salle	NOUN	salle
était	AUX	être
aménités	NOUN	aménité
avait	AUX	avoir
nom	NOUN	nom
ne	ADV	ne
président	NOUN	président
dancing	NOUN	dancing
,	PUNCT	,
:	PUNCT	:
l'	DET	le
qu'	SCONJ	que
Il	PRON	il
d'	DET	d'
,	PUNCT	,
Je	PRON	je
lui-même	PRON	lui-même
voiture	NOUN	voiture
le	DET	le
des	DET	un
:	PUNCT	:
oublié	VERB	oublier
Il	PRON	il
C'	PRON	ce
Vertige	PROPN	Vertige
vous	PRON	vous
à	ADP	à
C'	PRON	ce
Le	DET	le
fille	NOUN	fille
.	PUNCT	.
qui	PRON	qui
transpire	VERB	transpire
l'	DET	le
.	PUNCT	.
lui	PRON	lui
a	VERB	avoir
,	PUNCT	,
yeux	NOUN	oeil
ce	DET	ce
dans	ADP	dans
tête	NOUN	tête
à	ADP	à
d'	ADP	de
président	NOUN	président
veille	NOUN	veille
de	ADP	de
jeté	VERB	jeter
constatant	VERB	constater
bien	ADV	bien
est	AUX	être
accusation	NOUN	accusation
partis	VERB	partir
dandine	VERB	dandine
de	ADP	de
.	PUNCT	.
d'	ADP	de
,	PUNCT	,
,	PUNCT	,
dernière	ADJ	dernier
bouteille	NOUN	bouteille
Ce	PRON	ce
la	DET	le
Il	PRON	il
.	PUNCT	.
l'	PRON	l'
vous	PRON	vous
l'	DET	le
:	PUNCT	:
.	PUNCT	.
.	PUNCT	.
Tandis	ADV	tandis
fils	NOUN	fils
attendant	VERB	attendre
que	PRON	que
qu'	PRON	qu'
,	PUNCT	,
autres	ADJ	autre
questions	NOUN	question
le	PRON	le
—	PUNCT	—
on	PRON	on
celle	PRON	celui
-t	PRON	-t
retrouvailles	NOUN	retrouvaille
.	PUNCT	.
,	PUNCT	,
—	PUNCT	—
échanger	VERB	échanger
guère	ADV	guère
n'	ADV	n'
André	PROPN	André
enclin	ADJ	enclin
à	ADP	à
se	PRON	se
vide	ADJ	vide
de	ADP	de
elle	PRON	lui
boire	VERB	boire
le	DET	le
en	ADP	en
,	PUNCT	,
Elle	PRON	lui
différents	ADJ	différent
se	PRON	se
avait	AUX	avoir
Pâques	PROPN	Pâques
tous	ADJ	tout
n'	ADV	n'
,	PUNCT	,
doit	VERB	devoir
qu'	SCONJ	que
venait	VERB	venir
des	DET	un
importe	VERB	importe
continuent	VERB	continuer
acquiesce	VERB	acquiescer
déjà	ADV	déjà
,	PUNCT	,
défenseur	NOUN	défenseur
Ils	PRON	il
leurs	DET	leur
innocents	ADJ	innocent
lâche	VERB	lâche
de	ADP	de
petite	ADJ	petit
le	DET	le
a	AUX	avoir
trouve	VERB	trouve
demande	VERB	demande
et	CCONJ	et
.	PUNCT	.
avocat	NOUN	avocat
moment	NOUN	moment
,	PUNCT	,
à	ADP	à
les	DET	le
cheveux	NOUN	cheveu
dire	VERB	dire
.	PUNCT	.
avocat	NOUN	avocat
victime	NOUN	victime
sur	ADP	sur
des	DET	un
de	ADP	de
enfin	ADV	enfin
Il	PRON	il
,	PUNCT	,
et	CCONJ	et
s'	PRON	se
savoir	VERB	savoir
.	PUNCT	.
et	CCONJ	et
poupée	NOUN	poupée
...	PUNCT	...
-là	NOUN	-là
C'	PRON	ce
à	ADP	à
presque	ADV	presque
Paolucci	PROPN	Paolucci
l'	PRON	l'
qui	PRON	qui
joue	VERB	joue
donne	VERB	donne
une	DET	un
air	NOUN	air
Décidément	ADV	décidément
chemise	NOUN	chemise
Ils	PRON	il
et	CCONJ	et
bond	NOUN	bond
ans	NOUN	an
-il	PRON	il
,	PUNCT	,
tout	ADJ	tout
regarde	VERB	regarde
Ce	DET	ce
fin	NOUN	fin
danser	VERB	danser
n'	ADV	n'
Rien	PRON	rien
-vous	PRON	vous
,	PUNCT	,
Pour	ADP	pour
?	PUNCT	?
plus	ADV	plus
et	CCONJ	et
qui	PRON	qui
je	PRON	je
marseillais	ADJ	marseillais
président	NOUN	président
est	AUX	être
assied	VERB	asseoir
tous	ADJ	tout
André	PROPN	André
Il	PRON	il
?	PUNCT	?
mon	DET	mon
le	DET	le
Maître	NOUN	maître
.	PUNCT	.
Tout	ADJ	tout
dit	VERB	dire
,	PUNCT	,
dit	VERB	dire
croisées	VERB	croiser
il	PRON	il
Avant	ADP	avant
...	PUNCT	...
connaissant	VERB	connaître
.	PUNCT	.
dû	VERB	devoir
aux	ADP	à
l'	DET	le
dansait	VERB	danser
a	AUX	avoir
les	DET	le
Marc	PROPN	Marc
la	DET	le
termes	NOUN	terme
.	PUNCT	.
habituel	ADJ	habituel
la	DET	le
se	PRON	se
la	DET	le
amis	NOUN	ami
un	DET	un
vos	DET	votre
qui	PRON	qui
pas	ADV	pas
,	PUNCT	,
rencontrent	VERB	rencontrer
si	SCONJ	si
accrochent	VERB	accrocher
peu	ADV	peu
qui	PRON	qui
il	PRON	il
Mugnier	PROPN	Mugnier
ai	AUX	avoir
facilement	ADV	facilement
croire	VERB	croire
moment	NOUN	moment
compagnons	NOUN	compagnon
Depuis	ADP	depuis
verres	NOUN	verre
.	PUNCT	.
Cette	DET	ce
connaissais	VERB	connaître
souvent	ADV	souvent
à	ADP	à
sais	VERB	savoir
s'	PRON	se
à	ADP	à
passer	VERB	passer
en	ADP	en
Paolucci	PROPN	Paolucci
au	ADP	au
qu'	PRON	qu'
l'	PRON	l'
.	PUNCT	.
Elle	PRON	lui
le	DET	le
m'	PRON	me
autre	ADJ	autre
Roland	PROPN	Roland
Comme	SCONJ	comme
:	PUNCT	:
avaient	AUX	avoir
—	PUNCT	—
surpris	VERB	surprendre
serait	AUX	être
frappé	VERB	frapper
allée	VERB	aller
le	DET	le
le	DET	le
est	AUX	être
cuisse	NOUN	cuisse
côté	NOUN	côté
à	ADP	à
,	PUNCT	,
assise	VERB	asseoir
,	PUNCT	,
cette	DET	ce
habitude	NOUN	habitude
francs	NOUN	franc
Il	PRON	il
accusé	NOUN	accusé
juge	NOUN	juge
yeux	NOUN	oeil
son	DET	son
en	PRON	en
il	PRON	il
ce	PRON	ce
n'	ADV	n'
une	DET	un
Ou	CCONJ	ou
et	CCONJ	et
avait	AUX	avoir
un	DET	un
l'	PRON	l'
à	ADP	à
tout	ADJ	tout
main	NOUN	main
enthousiasme	NOUN	enthousiasme
:	PUNCT	:
.	PUNCT	.
espèce	NOUN	espèce
—	PUNCT	—
d'	ADP	de
mis	VERB	mettre
.	PUNCT	.
en	PRON	en
voiture	NOUN	voiture
la	DET	le
fauteuils	NOUN	fauteuil
lève	VERB	lever
plateau	NOUN	plateau
pense	VERB	pense
pas	ADV	pas
l'	PRON	l'
Déjà	ADV	déjà
rentrait	VERB	rentraire
Depuis	ADV	depuis
qui	PRON	qui
côtés	NOUN	côté
victime	NOUN	victime
de	ADP	de
pas	ADV	pas
.	PUNCT	.
et	CCONJ	et
président	NOUN	président
.	PUNCT	.
roux	ADJ	roux
Carbucci	PROPN	Carbucci
avec	ADP	avec
eu	VERB	avoir
notent	VERB	noter
verte	ADJ	vert
.	PUNCT	.
.	PUNCT	.
relance	VERB	relancer
offensive	NOUN	offensive
-	PROPN	-
lui	PRON	lui
questions	NOUN	question
installée	VERB	installer
des	ADP	de
Il	PRON	il
avait	VERB	avoir
plein	ADJ	plein
impassible	ADJ	impassible
instruction	NOUN	instruction
Un	DET	un
paru	VERB	paraître
entendra	VERB	entendre
amène	VERB	amener
.	PUNCT	.
elle	PRON	lui
Les	DET	le
qu'	ADV	qu'
se	PRON	se
Coiffeuse	NOUN	coiffeuse
employé	VERB	employer
entre	ADP	entre
ses	DET	son
cru	VERB	croire
faut	VERB	falloir
.	PUNCT	.
l'	DET	le
vent	NOUN	vent
tout	ADV	tout
bouche	NOUN	bouche
signe	NOUN	signe
cela	PRON	cela
dans	ADP	dans
approchait	VERB	approcher
lui	PRON	lui
dactylo	NOUN	dactylo
il	PRON	il
ce	PRON	ce
Une	DET	un
pour	ADP	pour
pièces	NOUN	pièce
complaisance	NOUN	complaisance
clore	VERB	clore
supermarché	NOUN	supermarché
Annie	PROPN	Annie
jurés	NOUN	juré
se	PRON	se
menue	ADJ	menu
très	ADV	très
façon	NOUN	façon
laissée	VERB	laisser
Ver	PROPN	Ver
temps	NOUN	temps
un	DET	un
m'	PRON	me
lui	PRON	lui
avant	ADP	avant
.	PUNCT	.
Mais	CCONJ	mais
toute	DET	tout
divan	NOUN	divan
Une	DET	un
.	PUNCT	.
complice	ADJ	complice
,	PUNCT	,
sa	DET	son
foutait	VERB	foutre
appartement	NOUN	appartement
s'	PRON	se
André	PROPN	André
Le	DET	le
.	PUNCT	.
André	PROPN	André
de	DET	de
traits	NOUN	trait
par	ADP	par
Paolucci	PROPN	Paolucci
ailleurs	ADV	ailleurs
sur	ADP	sur
tête-à-tête	NOUN	tête à tête
Ils	PRON	il
Paolucci	PROPN	Paolucci
voir	VERB	voir
ramené	VERB	ramener
dans	ADP	dans
un	DET	un
et	CCONJ	et
,	PUNCT	,
l'	DET	le
esprit	NOUN	esprit
monsieur	NOUN	Monsieur
de	ADP	de
Léoni	PROPN	Léoni
remis	VERB	remettre
à	ADP	à
posée	VERB	poser
rejoindre	VERB	rejoindre
gamine	NOUN	gamin
jurés	NOUN	juré
marchait	VERB	marcher
à	ADP	à
elle	PRON	lui
une	DET	un
mariés	VERB	marier
aller	VERB	aller
a	AUX	avoir
De	ADP	de
,	PUNCT	,
en	PRON	en
pour	ADP	pour
mieux	ADV	mieux
présider	VERB	présider
Il	PRON	il
esprit	NOUN	esprit
une	DET	un
peine	ADV	peine
.	PUNCT	.
l'	DET	le
Annie	PROPN	Annie
se	PRON	se
,	PUNCT	,
moment	NOUN	moment
la	DET	le
«	PUNCT	«
portier	NOUN	portier
plein	ADJ	plein
ne	ADV	ne
système	NOUN	système
les	PRON	le
de	ADP	de
témoin	NOUN	témoin
»	PUNCT	»
cela	PRON	cela
demander	VERB	demander
est	AUX	être
cuir	NOUN	cuir
fois	NOUN	fois
Cela	PRON	cela
,	PUNCT	,
main	NOUN	main
froid	NOUN	froid
—	PUNCT	—
accusés	NOUN	accusé
vers	ADP	vers
trop	ADV	trop
fille	NOUN	fille
peu	ADV	peu
.	PUNCT	.
gorille	NOUN	gorille
.	PUNCT	.
sont	AUX	être
la	DET	le
!	PUNCT	!
veux	VERB	vouloir
décidé	VERB	décider
est	AUX	être
l'	PRON	l'
.	PUNCT	.
la	DET	le
coiffés	VERB	coiffer
et	CCONJ	et
lève	VERB	lever
il	PRON	il
les	DET	le
ailleurs	ADV	ailleurs
.	PUNCT	.
d'	ADP	de
.	PUNCT	.
avait	AUX	avoir
posé	VERB	poser
simplement	ADV	simplement
,	PUNCT	,
Il	PRON	il
s'	PRON	se
portier	NOUN	portier
ira	VERB	aller
André	PROPN	André
admiratifs	ADJ	admiratif
à	ADP	à
a	AUX	avoir
le	DET	le
garçon	NOUN	garçon
l'	PRON	l'
avait	AUX	avoir
voit	VERB	voir
.	PUNCT	.
d'	ADP	de
.	PUNCT	.
nous	PRON	nous
de	ADP	de
de	ADP	de
l'	DET	le
raisons	NOUN	raison
reconnu	VERB	reconnaître
.	PUNCT	.
-là	NOUN	-là
l'	DET	le
blanche	ADJ	blanc
fait	VERB	faire
Les	DET	le
son	DET	son
—	PUNCT	—
bien	ADV	bien
il	PRON	il
bien	ADV	bien
ville	NOUN	ville
sièges	NOUN	siège
la	DET	le
une	DET	un
,	PUNCT	,
sur	ADP	sur
pas	ADV	pas
reconnu	VERB	reconnaître
il	PRON	il
D'	ADP	de
elle	PRON	lui
le	DET	le
tout	ADV	tout
vue	NOUN	vue
la	DET	le
regardé	VERB	regarder
d'	ADP	de
et	CCONJ	et
passait	VERB	passer
tapis	NOUN	tapis
été	AUX	être
où	PRON	où
quatre	NUM	quatre
la	DET	le
attitude	NOUN	attitude
aux	ADP	à
rôle	NOUN	rôle
.	PUNCT	.
Verlac	PROPN	Verlac
duplex	NOUN	duplex
empressement	NOUN	empressement
-il	PRON	il
n'	ADV	n'
à	ADP	à
a	VERB	avoir
instruction	NOUN	instruction
seule	ADJ	seul
.	PUNCT	.
bien	ADV	bien
se	PRON	se
.	PUNCT	.
serrant	VERB	serrer
contrariété	NOUN	contrariété
avec	ADP	avec
profité	VERB	profiter
opération	NOUN	opération
chaud	NOUN	chaud
la	DET	le
bouche	NOUN	bouche
grâce	NOUN	grâce
voyez	VERB	voir
pensé	VERB	penser
-il	PRON	il
le	PRON	le
un	DET	un
Il	PRON	il
et	CCONJ	et
levée	VERB	lever
.	PUNCT	.
la	DET	le
embrasser	VERB	embrasser
un	DET	un
ça	PRON	cela
bon	ADJ	bon
pu	VERB	pouvoir
arraché	VERB	arracher
copine	NOUN	copine
façon	NOUN	façon
modèle	NOUN	modèle
hier	ADV	hier
.	PUNCT	.
eu	VERB	avoir
n'	ADV	n'
Vertige	PROPN	Vertige
Ça	PRON	cela
l'	DET	le
bonne	ADJ	bon
son	DET	son
.	PUNCT	.
!	PUNCT	!
a	AUX	avoir
machinalement	ADV	machinalement
le	DET	le
entraîné	VERB	entraîner
,	PUNCT	,
dire	VERB	dire
parc	NOUN	parc
gens	NOUN	gens
immatriculée	VERB	immatriculer
a	AUX	avoir
a	AUX	avoir
le	PRON	le
5	NUM	5
incident	NOUN	incident
et	CCONJ	et
ce	PRON	ce
prend	VERB	prendre
,	PUNCT	,
moins	ADV	moins
aux	ADP	à
de	ADP	de
dimension	NOUN	dimension
place	NOUN	place
gosse	NOUN	gosse
avoir	AUX	avoir
avait	AUX	avoir
des	ADP	de
dire	VERB	dire
Il	PRON	il
l'	DET	le
alors	ADV	alors
,	PUNCT	,
proposé	VERB	proposer
cœur	NOUN	cœur
nous	PRON	nous
facile	ADJ	facile
ça	PRON	cela
à	ADP	à
sur	ADP	sur
mal	ADV	mal
du	ADP	de
tenant	VERB	tenir
,	PUNCT	,
la	PRON	le
fit	VERB	faire
glaces	NOUN	glace
les	DET	le
tu	PRON	tu
le	DET	le
ne	ADV	ne
demandé	VERB	demander
le	DET	le
adressant	VERB	adresser
à	ADP	à
de	ADP	de
Oui	ADV	oui
lui	PRON	lui
accusé	NOUN	accusé
c'	PRON	ce
lui	PRON	lui
.	PUNCT	.
laisse	VERB	laisse
reconnaissez	VERB	reconnaître
pas	ADV	pas
dirai	VERB	dire
précision	NOUN	précision
police	NOUN	police
lorsque	SCONJ	lorsque
répondu	VERB	répondre
verre	NOUN	verre
sont	AUX	être
ses	DET	son
qui	PRON	qui
André	PROPN	André
Des	DET	un
une	DET	un
.	PUNCT	.
à	ADP	à
.	PUNCT	.
regarde	VERB	regarde
à	ADP	à
réplique	NOUN	réplique
trouver	VERB	trouver
un	DET	un
Mais	CCONJ	mais
souriait	VERB	sourire
bêtement	ADV	bêtement
quelconques	ADJ	quelconque
prenait	VERB	prendre
ultra-moderne	ADJ	ultra-moderne
avec	ADP	avec
Crédit	NOUN	crédit
de	ADP	de
.	PUNCT	.
Duclaux	PROPN	Duclaux
triomphe	NOUN	triomphe
des	ADP	de
ont	AUX	avoir
l'	DET	le
:	PUNCT	:
est	AUX	être
en	ADP	en
,	PUNCT	,
une	DET	un
s'	PRON	se
rire	NOUN	rire
trop	ADV	trop
avait	AUX	avoir
»	PUNCT	»
qu'	SCONJ	que
barre	NOUN	barre
Mugnier	PROPN	Mugnier
en	ADP	en
,	PUNCT	,
Oui	ADV	oui
,	PUNCT	,
fort	ADJ	fort
dans	ADP	dans
avait	AUX	avoir
lui	PRON	lui
le	DET	le
verre	NOUN	verre
truand	NOUN	truand
arrive	VERB	arrive
tard	ADV	tard
—	PUNCT	—
avait	AUX	avoir
affaire	NOUN	affaire
—	PUNCT	—
mouvement	NOUN	mouvement
ni	CCONJ	ni
cheveux	NOUN	cheveu
Dourtin	PROPN	Dourtin
soir	NOUN	soir
Faites	VERB	faire
Absent	ADJ	absent
bien	ADV	bien
pourboire	NOUN	pourboire
cheveux	NOUN	cheveu
C'	PRON	ce
il	PRON	il
hall	NOUN	hall
montés	VERB	monter
président	NOUN	président
,	PUNCT	,
approché	VERB	approcher
dans	ADP	dans
de	ADP	de
.	PUNCT	.
Marc	PROPN	Marc
du	ADP	de
Des	DET	un
n'	ADV	n'
cuisine	NOUN	cuisine
les	DET	le
Il	PRON	il
son	DET	son
...	PUNCT	...
les	PRON	le
reste	VERB	reste
l'	PRON	l'
attentions	NOUN	attention
journalistes	NOUN	journaliste
André	PROPN	André
le	DET	le
?	PUNCT	?
est	AUX	être
Aujourd'hui	ADV	aujourd'hui
Jacques	PROPN	Jacques
illimité	ADJ	illimité
»	PUNCT	»
sa	DET	son
«	PUNCT	«
que	SCONJ	que
Mugnier	PROPN	Mugnier
elle	PRON	lui
n'	ADV	n'
ne	ADV	ne
se	PRON	se
de	ADP	de
dès	ADP	dès
déjà	ADV	déjà
avocat	NOUN	avocat
d'	ADP	de
chez	ADP	chez
que	PRON	que
!	PUNCT	!
le	DET	le
est	AUX	être
impressions	NOUN	impression
ouvrière	NOUN	ouvrière
sa	DET	son
père	NOUN	père
avait	AUX	avoir
Elle	PRON	lui
une	DET	un
a	AUX	avoir
main	NOUN	main
copains	NOUN	copain
,	PUNCT	,
faits	NOUN	fait
que	PRON	que
tout	ADV	tout
en	ADP	en
est	VERB	être
—	PUNCT	—
façons	NOUN	façon
,	PUNCT	,
à	ADP	à
et	CCONJ	et
à	ADP	à
L'	DET	le
est	VERB	être
est	AUX	être
visiblement	ADV	visiblement
Vous	PRON	vous
presque	ADV	presque
.	PUNCT	.
Annie	PROPN	Annie
c'	PRON	ce
amis	NOUN	ami
confidences	NOUN	confidence
était	AUX	être
Verlac	PROPN	Verlac
comme	ADP	comme
en	ADP	en
j'	PRON	je
continué	VERB	continuer
ses	DET	son
doit	VERB	devoir
à	ADP	à
dans	ADP	dans
l'	DET	le
je	PRON	je
Elle	PRON	lui
vendeuse	NOUN	vendeur
lui	PRON	lui
d'	ADP	de
est	AUX	être
main	NOUN	main
:	PUNCT	:
Mugnier	PROPN	Mugnier
l'	DET	le
ça	PRON	cela
flirtaient	VERB	flirter
savourait	VERB	savourer
,	PUNCT	,
boire	VERB	boire
dit	VERB	dire
.	PUNCT	.
Marc	PROPN	Marc
Dix	NUM	Dix
ses	DET	son
était	AUX	être
elle	PRON	lui
D'	ADP	de
lever	VERB	lever
de	ADP	de
que	SCONJ	que
lui	PRON	lui
judiciaire	ADJ	judiciaire
5	NUM	5
Dans	ADP	dans
le	DET	le
,	PUNCT	,
,	PUNCT	,
bâtie	VERB	bâtir
voyant	VERB	voir
dans	ADP	dans
et	CCONJ	et
vitesse	NOUN	vitesse
l'	DET	le
Annie	PROPN	Annie
«	PUNCT	«
a	AUX	avoir
,	PUNCT	,
Duclaux	PROPN	Duclaux
son	DET	son
lui	PRON	lui
,	PUNCT	,
!	PUNCT	!
lui-même	PRON	lui-même
.	PUNCT	.
Il	PRON	il
Il	PRON	il
en	ADP	en
Léoni	PROPN	Léoni
on	PRON	on
.	PUNCT	.
-nous	PRON	nous
Filez	VERB	filer
a	AUX	avoir
.	PUNCT	.
sur	ADP	sur
entrée	NOUN	entrée
,	PUNCT	,
Jacques	PROPN	Jacques
arrive	VERB	arrive
Mugnier	PROPN	Mugnier
A	ADP	à
jeunes	ADJ	jeune
tout	ADV	tout
des	ADP	de
