représentation	NOUN	représentation
yeux	NOUN	oeil
,	PUNCT	,
un	DET	un
évidence	NOUN	évidence
sa	DET	son
passé	VERB	passer
eut	VERB	avoir
sur	ADP	sur
si	ADV	si
s'	SCONJ	s'
aider	VERB	aider
.	PUNCT	.
quoi	PRON	quoi
le	DET	le
savoir	VERB	savoir
mais	CCONJ	mais
vous	PRON	vous
plus	ADV	plus
du	ADP	de
,	PUNCT	,
rebondi	VERB	rebondir
le	DET	le
et	CCONJ	et
à	ADP	à
bien	ADV	bien
cessa	VERB	cesser
,	PUNCT	,
vous	PRON	vous
.	PUNCT	.
,	PUNCT	,
bien	ADV	bien
Pourquoi	ADV	pourquoi
fort	ADJ	fort
je	PRON	je
murmura	VERB	murmurer
le	DET	le
la	PRON	le
est	AUX	être
salon	NOUN	salon
le	DET	le
ça	PRON	cela
ai	AUX	avoir
dans	ADP	dans
vous	PRON	vous
ce	DET	ce
comprendre	VERB	comprendre
dit	VERB	dire
l'	DET	le
homme	NOUN	homme
relançait	VERB	relancer
il	PRON	il
vers	ADP	vers
,	PUNCT	,
la	DET	le
—	PUNCT	—
elle	PRON	lui
cet	DET	ce
appris	VERB	apprendre
cette	DET	ce
,	PUNCT	,
,	PUNCT	,
admit	VERB	admettre
était	AUX	être
en	ADP	en
,	PUNCT	,
plongea	VERB	plonger
et	CCONJ	et
en	ADP	en
adossée	VERB	adosser
.	PUNCT	.
pas	ADV	pas
?	PUNCT	?
—	PUNCT	—
injuste	ADJ	injuste
Cela	PRON	cela
Un	DET	un
dont	PRON	dont
droit	ADV	droit
enfer	NOUN	enfer
son	DET	son
robe	NOUN	robe
l'	PRON	l'
de	ADP	de
des	ADP	de
un	DET	un
au	ADP	au
il	PRON	il
,	PUNCT	,
dans	ADP	dans
elle	PRON	lui
cortexine	NOUN	cortexine
,	PUNCT	,
homme	NOUN	homme
c'	PRON	ce
l'	PRON	l'
et	CCONJ	et
lui	PRON	lui
refusait	VERB	refuser
était	AUX	être
haine	NOUN	haine
doute	VERB	doute
ne	ADV	ne
elle	PRON	lui
Mais	CCONJ	mais
peu	ADV	peu
du	ADP	de
mot	NOUN	mot
La	DET	le
.	PUNCT	.
chapitre	NOUN	chapitre
—	PUNCT	—
-vous	PRON	vous
Un	DET	un
.	PUNCT	.
imaginer	VERB	imaginer
elle	PRON	lui
amusa	VERB	amuser
essayait	VERB	essayer
.	PUNCT	.
reproduira	VERB	reproduire
moi	PRON	moi
lui	PRON	lui
me	PRON	me
temps	NOUN	temps
—	PUNCT	—
Je	PRON	je
l'	PRON	l'
dit	VERB	dire
.	PUNCT	.
défiant	VERB	défier
Je	PRON	je
-t	PRON	-t
cet	DET	ce
pour	ADP	pour
il	PRON	il
pas	ADV	pas
disait	VERB	dire
pas	ADV	pas
elle	PRON	lui
:	PUNCT	:
,	PUNCT	,
encore	ADV	encore
.	PUNCT	.
la	PRON	le
Vous	PRON	vous
et	CCONJ	et
centaure	NOUN	centaure
Ils	PRON	il
saloperie	NOUN	saloperie
a	VERB	avoir
c'	PRON	ce
nouveau	ADJ	nouveau
autres	ADJ	autre
homme	NOUN	homme
regard	NOUN	regard
corps	NOUN	corps
La	DET	le
,	PUNCT	,
.	PUNCT	.
de	ADP	de
vous	PRON	vous
physiques	ADJ	physique
le	DET	le
tout	PRON	tout
à	ADP	à
,	PUNCT	,
la	PRON	le
non	ADV	non
La	DET	le
désir	NOUN	désir
,	PUNCT	,
sur	ADP	sur
ai	AUX	avoir
»	PUNCT	»
vous	PRON	vous
de	ADP	de
de	ADP	de
ratés	NOUN	raté
morale	NOUN	morale
question	NOUN	question
.	PUNCT	.
l'	DET	le
toujours	ADV	toujours
très	ADV	très
se	PRON	se
Pour	ADP	pour
-elle	PRON	lui
haït	VERB	haïr
partaient	VERB	partir
venait	VERB	venir
homme	NOUN	homme
-vous	PRON	vous
rappelait	VERB	rappeler
lui	PRON	lui
Marie	PROPN	Marie
.	PUNCT	.
témoin	NOUN	témoin
à	ADP	à
comprendre	VERB	comprendre
ici	ADV	ici
—	PUNCT	—
soie	NOUN	soie
empêcher	VERB	empêcher
Le	DET	le
rebord	NOUN	rebord
Il	PRON	il
en	ADP	en
une	DET	un
médiatique	ADJ	médiatique
repoussait	VERB	repousser
murmura	VERB	murmurer
à	ADP	à
.	PUNCT	.
J'	PRON	je
Oui	ADV	oui
faut	VERB	falloir
.	PUNCT	.
qu'	ADV	qu'
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
vous	PRON	vous
surtout	ADV	surtout
abcès	NOUN	abcès
,	PUNCT	,
était	AUX	être
être	AUX	être
,	PUNCT	,
Et	CCONJ	et
étais	AUX	être
situation	NOUN	situation
Pouvoir	VERB	pouvoir
l'	DET	le
,	PUNCT	,
qu'	SCONJ	que
les	DET	le
sourit	VERB	sourire
horreur	NOUN	horreur
de	ADP	de
comme	ADP	comme
que	SCONJ	que
,	PUNCT	,
du	ADP	de
même	PRON	même
,	PUNCT	,
et	CCONJ	et
un	DET	un
ou	CCONJ	ou
que	PRON	que
.	PUNCT	.
s'	PRON	se
!	PUNCT	!
-elle	PRON	lui
telle	ADJ	tel
au	ADP	au
indécente	ADJ	indécent
pouvoir	VERB	pouvoir
On	PRON	on
notre	DET	notre
n'	ADV	n'
homme	NOUN	homme
étreinte	NOUN	étreinte
,	PUNCT	,
Il	PRON	il
Oui	ADV	oui
de	ADP	de
ordre	NOUN	ordre
prête	ADJ	prêt
se	PRON	se
êtes	VERB	être
de	ADP	de
soumettre	VERB	soumettre
là	ADV	là
vous	PRON	vous
Il	PRON	il
toutes	ADJ	tout
,	PUNCT	,
vagues	NOUN	vague
Imaginez	VERB	imaginer
seulement	ADV	seulement
qu'	PRON	qu'
d'	ADP	de
avait	AUX	avoir
de	ADP	de
un	DET	un
le	DET	le
—	PUNCT	—
.	PUNCT	.
geste	NOUN	geste
un	DET	un
millions	NOUN	million
vous	PRON	vous
stupide	ADJ	stupide
Je	PRON	je
cela	PRON	cela
ne	ADV	ne
de	ADP	de
,	PUNCT	,
violer	VERB	violer
lança	VERB	lancer
mais	CCONJ	mais
un	PRON	un
-il	PRON	il
elle	PRON	lui
l'	DET	le
:	PUNCT	:
en	PRON	en
3	PRON	3
pour	ADP	pour
avait	AUX	avoir
une	DET	un
Le	DET	le
haït	VERB	haïr
s'	PRON	se
et	CCONJ	et
un	DET	un
,	PUNCT	,
fait	VERB	faire
fait	VERB	faire
je	PRON	je
reins	NOUN	rein
faiblesse	NOUN	faiblesse
était	AUX	être
et	CCONJ	et
n'	ADV	n'
plus	ADV	plus
Je	PRON	je
,	PUNCT	,
dit	VERB	dire
ont	AUX	avoir
même	ADV	même
,	PUNCT	,
à-propos	NOUN	à-propo
tout	ADV	tout
son	DET	son
le	DET	le
!	PUNCT	!
bouche	NOUN	bouche
pas	ADV	pas
est	AUX	être
que	ADV	que
maintenant	ADV	maintenant
Il	PRON	il
?	PUNCT	?
son	DET	son
recula	VERB	reculer
?	PUNCT	?
nuit	NOUN	nuit
vous	PRON	vous
pas	ADV	pas
bureau	NOUN	bureau
en	ADP	en
!	PUNCT	!
trop	ADV	trop
.	PUNCT	.
venant	VERB	venir
famille	NOUN	famille
,	PUNCT	,
entre	ADP	entre
-t	PRON	-t
On	PRON	on
mais	CCONJ	mais
de	ADP	de
Elle	PRON	lui
!	PUNCT	!
,	PUNCT	,
excuses	NOUN	excuse
votre	DET	votre
:	PUNCT	:
compris	ADJ	compris
toujours	ADV	toujours
murmura	VERB	murmurer
ça	PRON	cela
le	DET	le
,	PUNCT	,
sincèrement	ADV	sincèrement
tout	PRON	tout
soudain	ADV	soudain
voulez	VERB	vouloir
?	PUNCT	?
—	PUNCT	—
ventre	NOUN	ventre
.	PUNCT	.
très	ADV	très
les	DET	le
était	AUX	être
.	PUNCT	.
pas	ADV	pas
,	PUNCT	,
vous	PRON	vous
.	PUNCT	.
,	PUNCT	,
la	DET	le
regardant	VERB	regarder
.	PUNCT	.
était	AUX	être
...	PUNCT	...
,	PUNCT	,
chute	NOUN	chute
,	PUNCT	,
il	PRON	il
madame	NOUN	monsieur
en	ADP	en
qui	PRON	qui
au	ADP	au
ça	PRON	cela
s'	PRON	se
instant	NOUN	instant
je	PRON	je
.	PUNCT	.
sortie	VERB	sortir
plus	ADV	plus
s'	PRON	se
ne	ADV	ne
d'	DET	d'
civilisation	NOUN	civilisation
tout	ADJ	tout
dit	VERB	dire
De	ADP	de
—	PUNCT	—
temps	NOUN	temps
fier	ADJ	fier
et	CCONJ	et
Non	ADV	non
moi	PRON	moi
fine	ADJ	fin
sorte	NOUN	sorte
.	PUNCT	.
et	CCONJ	et
que	SCONJ	que
d'	ADP	de
entre	ADP	entre
cambra	VERB	cambrer
—	PUNCT	—
de	ADP	de
.	PUNCT	.
réjouissant	ADJ	réjouissant
de	ADP	de
—	PUNCT	—
parenthèse	NOUN	parenthèse
Mathias	PROPN	Mathias
tribune	NOUN	tribune
,	PUNCT	,
s'	PRON	se
.	PUNCT	.
sa	DET	son
est	AUX	être
cas	NOUN	cas
Vous	PRON	vous
oui	ADV	oui
venir	VERB	venir
.	PUNCT	.
j'	PRON	je
êtes	AUX	être
une	DET	un
heure	NOUN	heure
sûre	ADJ	sûr
nuit	NOUN	nuit
en	PRON	en
raccrocher	VERB	raccrocher
devant	ADP	devant
semblait	VERB	sembler
son	DET	son
des	ADP	de
faire	VERB	faire
posée	VERB	poser
masqué	VERB	masquer
y	PRON	y
avait	VERB	avoir
Il	PRON	il
l'	DET	le
de	ADP	de
pierre	NOUN	pierre
même	ADJ	même
...	PUNCT	...
Pa	NOUN	pa
c'	PRON	ce
responsable	ADJ	responsable
ça	PRON	cela
un	DET	un
douleur	NOUN	douleur
impossible	ADJ	impossible
une	DET	un
,	PUNCT	,
Vous	PRON	vous
dire	VERB	dire
un	DET	un
elle	PRON	lui
Mathias	PROPN	Mathias
présent	NOUN	présent
c'	PRON	ce
de	ADP	de
demander	VERB	demander
la	DET	le
jure	VERB	jure
ça	PRON	cela
et	CCONJ	et
lui	PRON	lui
supplie	VERB	supplier
je	PRON	je
gênait	VERB	gêner
mot	NOUN	mot
à	ADP	à
—	PUNCT	—
.	PUNCT	.
tout	DET	tout
m'	PRON	me
Oui	ADV	oui
croyez	VERB	croire
,	PUNCT	,
place	NOUN	place
un	DET	un
...	PUNCT	...
et	CCONJ	et
de	ADP	de
nus	ADJ	nu
,	PUNCT	,
C'	PRON	ce
Est	AUX	être
flamme	NOUN	flamme
il	PRON	il
un	DET	un
pour	ADP	pour
limites	NOUN	limite
de	ADP	de
—	PUNCT	—
Il	PRON	il
un	DET	un
les	DET	le
peu	ADV	peu
Le	DET	le
—	PUNCT	—
êtes	AUX	être
moi	PRON	moi
aurez	VERB	avoir
pour	ADP	pour
cinq	NUM	cinq
,	PUNCT	,
-il	PRON	il
à	ADP	à
aussi	ADV	aussi
:	PUNCT	:
société	NOUN	société
de	ADP	de
trois	PRON	trois
—	PUNCT	—
fièvre	NOUN	fièvre
fusilla	VERB	fusiller
Je	PRON	je
demande	VERB	demande
était	AUX	être
—	PUNCT	—
.	PUNCT	.
dit	VERB	dire
peu	ADV	peu
alternantes	ADJ	alternant
de	ADP	de
dans	ADP	dans
pas	ADV	pas
n'	ADV	n'
lui	PRON	lui
vers	ADP	vers
soir	NOUN	soir
la	DET	le
s'	PRON	se
ils	PRON	il
?	PUNCT	?
vous	PRON	vous
en	PRON	en
suis	AUX	être
sculpture	NOUN	sculpture
d'	ADP	de
.	PUNCT	.
était	AUX	être
est	AUX	être
arracher	VERB	arracher
poubelle	NOUN	poubelle
,	PUNCT	,
plaisantais	VERB	plaisanter
tranchant	ADJ	tranchant
de	ADP	de
m'	PRON	me
était	AUX	être
joué	VERB	jouer
drogue	NOUN	drogue
comme	ADP	comme
si	SCONJ	si
guettant	VERB	guetter
n'	ADV	n'
peu	ADV	peu
en	ADP	en
en	PRON	en
ni	CCONJ	ni
la	DET	le
.	PUNCT	.
de	ADP	de
Marie	PROPN	Marie
jours	NOUN	jour
exactement	ADV	exactement
Je	PRON	je
et	CCONJ	et
la	PRON	le
physiquement	ADV	physiquement
injectée	VERB	injecter
ce	DET	ce
,	PUNCT	,
Elle	PRON	lui
,	PUNCT	,
dureté	NOUN	dureté
savez	VERB	savoir
celui-ci	PRON	celui-ci
,	PUNCT	,
—	PUNCT	—
regard	NOUN	regard
duel	NOUN	duel
Dites	VERB	dire
-	ADV	-
et	CCONJ	et
la	DET	le
crut	VERB	croire
d'	ADP	de
la	DET	le
le	PRON	le
,	PUNCT	,
.	PUNCT	.
un	DET	un
venue	VERB	venir
troupes	NOUN	troupe
,	PUNCT	,
le	PRON	le
,	PUNCT	,
ici	ADV	ici
Elle	PRON	lui
—	PUNCT	—
—	PUNCT	—
fonça	VERB	foncer
Rien	PRON	rien
forcée	VERB	forcer
à	ADP	à
sensations	NOUN	sensation
est	AUX	être
et	CCONJ	et
demanda	VERB	demander
ses	DET	son
en	PRON	en
de	ADP	de
fin	NOUN	fin
,	PUNCT	,
je	PRON	je
n'	ADV	n'
y	PRON	y
conscience	NOUN	conscience
cette	DET	ce
,	PUNCT	,
désignant	VERB	désigner
,	PUNCT	,
,	PUNCT	,
il	PRON	il
de	ADP	de
fichant	VERB	ficher
séance	NOUN	séance
visage	NOUN	visage
et	CCONJ	et
le	PRON	le
,	PUNCT	,
.	PUNCT	.
Un	PRON	un
que	PRON	que
en	ADP	en
regretta	VERB	regretter
de	ADP	de
moi	PRON	moi
n'	ADV	n'
ne	ADV	ne
dont	PRON	dont
,	PUNCT	,
lui	PRON	lui
faire	VERB	faire
tout	ADJ	tout
la	DET	le
but	VERB	boire
vers	ADP	vers
s'	PRON	se
vouliez	VERB	vouloir
fois	NOUN	fois
savait	VERB	savoir
je	PRON	je
reste	NOUN	reste
pour	ADP	pour
yeux	NOUN	oeil
lui	PRON	lui
quand	SCONJ	quand
une	DET	un
il	PRON	il
certaine	ADJ	certain
enfin	ADV	enfin
Il	PRON	il
avec	ADP	avec
,	PUNCT	,
plus	ADV	plus
?	PUNCT	?
regardait	VERB	regarder
en	ADP	en
deux	NUM	deux
.	PUNCT	.
Mathias	PROPN	Mathias
clouée	VERB	clouer
dans	ADP	dans
Mais	CCONJ	mais
Oublion	PROPN	Oublion
,	PUNCT	,
les	DET	le
deux	NUM	deux
il	PRON	il
centaine	NOUN	centaine
Michaël	PROPN	Michaël
était	AUX	être
à	ADP	à
bar	NOUN	bar
Là	ADV	là
elle	PRON	lui
qui	PRON	qui
êtes	AUX	être
une	DET	un
prêt	ADJ	prêt
souffrir	VERB	souffrir
même	ADJ	même
Elle	PRON	lui
même	PRON	même
pour	ADP	pour
,	PUNCT	,
lui	PRON	lui
que	PRON	que
s'	PRON	se
s'	PRON	se
inconnues	ADJ	inconnu
refusait	VERB	refuser
dure	ADJ	dur
le	DET	le
faire	VERB	faire
étaient	AUX	être
vous	PRON	vous
vraiment	ADV	vraiment
est	AUX	être
de	ADP	de
droit	ADJ	droit
me	PRON	me
,	PUNCT	,
main	NOUN	main
touché	VERB	toucher
Je	PRON	je
le	DET	le
de	ADP	de
pas	ADV	pas
.	PUNCT	.
sueur	NOUN	sueur
brisa	VERB	briser
.	PUNCT	.
eau	NOUN	eau
Quelques	DET	quelque
lui	PRON	lui
lui	PRON	lui
3	NUM	3
éclats	NOUN	éclat
de	ADP	de
Marie	PROPN	Marie
était	AUX	être
accepter	VERB	accepter
le	PRON	le
crispa	VERB	crisper
se	PRON	se
des	DET	un
entre	ADP	entre
de	ADP	de
Marie	PROPN	Marie
ici	ADV	ici
baisser	VERB	baisser
mais	CCONJ	mais
essayé	VERB	essayer
lui	PRON	lui
même	ADJ	même
un	DET	un
grand	ADJ	grand
heureux	ADJ	heureux
d'	ADP	de
Il	PRON	il
le	DET	le
perlait	VERB	perler
lui	PRON	lui
put	VERB	pouvoir
de	ADP	de
une	DET	un
.	PUNCT	.
sol	NOUN	sol
,	PUNCT	,
fort	ADJ	fort
—	PUNCT	—
présence	NOUN	présence
entre	ADP	entre
arracher	VERB	arracher
fut	AUX	être
de	ADP	de
dit	VERB	dire
ce	DET	ce
,	PUNCT	,
sont	AUX	être
était	AUX	être
2	PRON	2
pitié	NOUN	pitié
.	PUNCT	.
absolument	ADV	absolument
sais	VERB	savoir
:	PUNCT	:
.	PUNCT	.
jamais	ADV	jamais
,	PUNCT	,
ne	ADV	ne
et	CCONJ	et
tentait	VERB	tenter
,	PUNCT	,
.	PUNCT	.
aussi	ADV	aussi
le	DET	le
y	PRON	y
.	PUNCT	.
qu'	PRON	qu'
passer	VERB	passer
avoir	AUX	avoir
d'	ADP	de
c'	PRON	ce
curiosité	NOUN	curiosité
malade	ADJ	malade
plusieurs	DET	plusieurs
aidais	VERB	aider
...	PUNCT	...
.	PUNCT	.
vrai	ADJ	vrai
retourna	VERB	retourner
rien	PRON	rien
ai	AUX	avoir
l'	DET	le
la	DET	le
ce	DET	ce
de	ADP	de
vous	PRON	vous
regard	NOUN	regard
-elle	PRON	lui
voyait	VERB	voir
elle	PRON	lui
Ça	PRON	cela
pour	ADP	pour
baisser	VERB	baisser
-t	PRON	-t
je	PRON	je
problème	NOUN	problème
la	DET	le
vous	PRON	vous
plus	ADV	plus
effacer	VERB	effacer
,	PUNCT	,
tout	ADJ	tout
et	CCONJ	et
,	PUNCT	,
les	DET	le
souriait	VERB	sourire
.	PUNCT	.
pour	ADP	pour
ai	AUX	avoir
qui	PRON	qui
revenus	VERB	revenir
bien	ADV	bien
arracha	VERB	arracher
le	DET	le
vous	PRON	vous
qui	PRON	qui
d'	ADP	de
détestait	VERB	détester
ça	PRON	cela
qu'	SCONJ	que
de	ADP	de
de	ADP	de
oublié	VERB	oublier
lui	PRON	lui
apporter	VERB	apporter
obéir	VERB	obéir
rien	PRON	rien
-il	PRON	il
verre	NOUN	verre
jouait	VERB	jouer
Elle	PRON	lui
pas	ADV	pas
.	PUNCT	.
Vous	PRON	vous
congé	NOUN	congé
vous	PRON	vous
eau	NOUN	eau
jaillir	VERB	jaillir
-elle	PRON	lui
ordre	NOUN	ordre
pour	ADP	pour
essuya	VERB	essuyer
,	PUNCT	,
3	NUM	3
le	DET	le
,	PUNCT	,
:	PUNCT	:
voulez	VERB	vouloir
pas	NOUN	pas
Non	ADV	non
en	ADP	en
,	PUNCT	,
pas	ADV	pas
de	ADP	de
lin	NOUN	lin
apporta	VERB	apporter
en	PRON	en
,	PUNCT	,
batiste	NOUN	batiste
plus	ADV	plus
L'	DET	le
—	PUNCT	—
m'	PRON	me
revint	VERB	revenir
ici	ADV	ici
Il	PRON	il
,	PUNCT	,
plein	ADJ	plein
temps	NOUN	temps
fais	VERB	faire
jamais	ADV	jamais
ce	PRON	ce
d'	ADP	de
était	AUX	être
fit	VERB	faire
recoller	VERB	recoller
qu'	PRON	qu'
un	DET	un
crois	VERB	croire
est	AUX	être
dans	ADP	dans
brûlure	NOUN	brûlure
.	PUNCT	.
ne	ADV	ne
.	PUNCT	.
de	ADP	de
vrai	ADJ	vrai
lui	PRON	lui
dernière	ADJ	dernier
ne	ADV	ne
A	ADP	à
encore	ADV	encore
tout	ADV	tout
,	PUNCT	,
bouteilles	NOUN	bouteille
,	PUNCT	,
le	PRON	le
pu	VERB	pouvoir
vous	PRON	vous
—	PUNCT	—
l'	DET	le
est	AUX	être
,	PUNCT	,
Et	CCONJ	et
:	PUNCT	:
témoins	NOUN	témoin
à	ADP	à
,	PUNCT	,
tendit	VERB	tendre
mots	NOUN	mot
de	ADP	de
Simplement	ADV	simplement
en	ADP	en
pas	ADV	pas
ne	ADV	ne
cristal	NOUN	cristal
nuit	NOUN	nuit
lui	PRON	lui
jeu	NOUN	jeu
de	ADP	de
à	ADP	à
Cela	PRON	cela
.	PUNCT	.
cristal	NOUN	cristal
dit	VERB	dire
avez	VERB	avoir
mains	NOUN	main
C'	PRON	ce
coupe	NOUN	coupe
,	PUNCT	,
hésitant	VERB	hésiter
avouable	ADJ	avouable
n'	ADV	n'
Alors	ADV	alors
moi	PRON	moi
aventure	NOUN	aventure
on	PRON	on
trait	NOUN	trait
,	PUNCT	,
dit	VERB	dire
entre	ADP	entre
goulot	NOUN	goulot
première	ADJ	premier
et	CCONJ	et
se	PRON	se
ai	AUX	avoir
Oui	PROPN	Oui
—	PUNCT	—
.	PUNCT	.
rives	NOUN	rive
avez	AUX	avoir
pût	VERB	pouvoir
un	DET	un
.	PUNCT	.
sourit	VERB	sourire
avait	AUX	avoir
le	DET	le
vous	PRON	vous
qu'	SCONJ	que
fameux	ADJ	fameux
Il	PRON	il
nous	PRON	nous
amour	NOUN	amour
n'	ADV	n'
partante	ADJ	partant
clé	NOUN	clé
se	PRON	se
vous	PRON	vous
.	PUNCT	.
-	PRON	-
,	PUNCT	,
.	PUNCT	.
cette	DET	ce
que	ADV	que
,	PUNCT	,
plus	ADV	plus
murmura	VERB	murmurer
de	ADP	de
pas	ADV	pas
vint	VERB	venir
avoua	VERB	avouer
.	PUNCT	.
—	PUNCT	—
rappelait	VERB	rappeler
,	PUNCT	,
cette	DET	ce
n'	ADV	n'
ici	ADV	ici
tête	NOUN	tête
moi	PRON	moi
Marie	PROPN	Marie
—	PUNCT	—
son	DET	son
a	VERB	avoir
fermée	ADJ	fermé
refit	VERB	refaire
est	AUX	être
,	PUNCT	,
voix	NOUN	voix
la	DET	le
sur	ADP	sur
En	ADP	en
console	NOUN	console
est	AUX	être
.	PUNCT	.
eau	NOUN	eau
,	PUNCT	,
n'	ADV	n'
,	PUNCT	,
Oui	ADV	oui
se	PRON	se
en	PRON	en
elle	PRON	lui
dû	VERB	devoir
.	PUNCT	.
formidable	ADJ	formidable
.	PUNCT	.
bureau	NOUN	bureau
est	AUX	être
à	ADP	à
.	PUNCT	.
apaisait	VERB	apaiser
Je	PRON	je
.	PUNCT	.
,	PUNCT	,
...	PUNCT	...
—	PUNCT	—
Un	DET	un
...	PUNCT	...
porte	VERB	porte
pas	ADV	pas
fut	AUX	être
.	PUNCT	.
.	PUNCT	.
que	SCONJ	que
un	DET	un
venir	VERB	venir
dit	VERB	dire
voulu	VERB	vouloir
Elle	PRON	lui
vous	PRON	vous
,	PUNCT	,
au	ADP	au
du	ADP	de
prit	VERB	prendre
est	AUX	être
beaucoup	ADV	beaucoup
son	DET	son
lui	PRON	lui
des	DET	un
pas	ADV	pas
Elle	PRON	lui
Furieuse	ADJ	furieux
savait	VERB	savoir
autre	ADJ	autre
le	DET	le
.	PUNCT	.
je	PRON	je
qui	PRON	qui
.	PUNCT	.
tout	ADV	tout
.	PUNCT	.
ce	PRON	ce
,	PUNCT	,
Encore	ADV	encore
la	DET	le
demande	VERB	demande
une	DET	un
yeux	NOUN	oeil
,	PUNCT	,
,	PUNCT	,
c'	PRON	ce
doigts	NOUN	doigt
les	DET	le
en	ADP	en
qui	PRON	qui
—	PUNCT	—
bouteille	NOUN	bouteille
dire	VERB	dire
,	PUNCT	,
et	CCONJ	et
de	ADP	de
—	PUNCT	—
mystère	NOUN	mystère
Il	PRON	il
,	PUNCT	,
.	PUNCT	.
signe	NOUN	signe
corps	NOUN	corps
.	PUNCT	.
Et	CCONJ	et
vous	PRON	vous
—	PUNCT	—
tout	DET	tout
Si	SCONJ	si
yeux	NOUN	oeil
détacher	VERB	détacher
fait	NOUN	fait
sourire	NOUN	sourire
,	PUNCT	,
Mathias	PROPN	Mathias
perversité	NOUN	perversité
se	PRON	se
front	NOUN	front
dans	ADP	dans
l'	PRON	l'
Mathias	PROPN	Mathias
.	PUNCT	.
la	DET	le
.	PUNCT	.
fois	NOUN	fois
ne	ADV	ne
donne	VERB	donne
serais	VERB	être
?	PUNCT	?
avait	AUX	avoir
tenir	VERB	tenir
.	PUNCT	.
pas	ADV	pas
a	VERB	avoir
rendit	VERB	rendre
elle	PRON	lui
un	DET	un
,	PUNCT	,
.	PUNCT	.
défaillance	NOUN	défaillance
si	ADV	si
imposé	VERB	imposer
lui	PRON	lui
—	PUNCT	—
désordre	NOUN	désordre
dans	ADP	dans
à	ADP	à
,	PUNCT	,
qui	PRON	qui
se	PRON	se
solution	NOUN	solution
étiez	AUX	être
se	PRON	se
son	DET	son
dit	VERB	dire
Et	CCONJ	et
Quoi	PRON	quoi
je	PRON	je
Pour	ADP	pour
saignait	VERB	saigner
boyaux	NOUN	boyau
.	PUNCT	.
ça	PRON	cela
qui	PRON	qui
Il	PRON	il
Je	PRON	je
encore	ADV	encore
se	PRON	se
verre	NOUN	verre
vous	PRON	vous
se	PRON	se
—	PUNCT	—
,	PUNCT	,
aimer	VERB	aimer
n'	ADV	n'
.	PUNCT	.
tout	ADV	tout
mémoire	NOUN	mémoire
en	PRON	en
de	ADP	de
.	PUNCT	.
avais	VERB	avoir
j'	PRON	je
noir	ADJ	noir
sa	DET	son
Il	PRON	il
.	PUNCT	.
et	CCONJ	et
me	PRON	me
porte	NOUN	porte
,	PUNCT	,
pas	ADV	pas
de	ADP	de
Qui	PRON	qui
demandé	VERB	demander
a	VERB	avoir
Un	DET	un
.	PUNCT	.
il	PRON	il
cela	PRON	cela
—	PUNCT	—
,	PUNCT	,
,	PUNCT	,
homme	NOUN	homme
en	ADP	en
fois	NOUN	fois
.	PUNCT	.
,	PUNCT	,
aucune	DET	aucun
les	DET	le
étancha	VERB	étancher
chemise	NOUN	chemise
la	DET	le
Je	PRON	je
d'	ADP	de
?	PUNCT	?
dans	ADP	dans
,	PUNCT	,
Ce	PRON	ce
malheur	NOUN	malheur
but	VERB	boire
ai	VERB	avoir
vers	ADP	vers
un	DET	un
même	ADV	même
lui	PRON	lui
.	PUNCT	.
l'	DET	le
,	PUNCT	,
elle	PRON	lui
devant	ADP	devant
la	DET	le
envie	NOUN	envie
de	ADP	de
.	PUNCT	.
ce	DET	ce
!	PUNCT	!
tricher	VERB	tricher
petit	ADJ	petit
la	DET	le
-ce	PRON	-ce
de	ADP	de
pas	ADV	pas
en	ADP	en
que	SCONJ	que
tordait	VERB	tordre
avez	AUX	avoir
étonna	VERB	étonner
une	DET	un
et	CCONJ	et
intact	ADJ	intact
entre	ADP	entre
un	DET	un
je	PRON	je
,	PUNCT	,
pilule	NOUN	pilule
,	PUNCT	,
l'	DET	le
si	SCONJ	si
qu'	PRON	qu'
je	PRON	je
sa	DET	son
moi	PRON	moi
vrai	ADJ	vrai
coin	NOUN	coin
allait	VERB	aller
recevoir	VERB	recevoir
sentit	VERB	sentir
fait	NOUN	fait
souvenirs	NOUN	souvenir
entre	ADP	entre
...	PUNCT	...
,	PUNCT	,
-t	PRON	-t
sa	DET	son
suis	AUX	être
vous	PRON	vous
minutes	NOUN	minute
hais	VERB	haïr
C'	PRON	ce
une	DET	un
et	CCONJ	et
Sa	DET	son
le	PRON	le
L'	DET	le
il	PRON	il
surtout	ADV	surtout
peu	ADV	peu
ne	ADV	ne
étiquettes	NOUN	étiquette
de	ADP	de
avec	ADP	avec
tourna	VERB	tourner
—	PUNCT	—
—	PUNCT	—
fuir	VERB	fuir
pas	ADV	pas
ai	VERB	avoir
vous	PRON	vous
vous	PRON	vous
vérité	NOUN	vérité
recommencer	VERB	recommencer
.	PUNCT	.
sur	ADP	sur
.	PUNCT	.
n'	ADV	n'
pas	ADV	pas
est	AUX	être
que	SCONJ	que
—	PUNCT	—
dû	VERB	devoir
m'	PRON	me
elle	PRON	lui
ses	DET	son
Et	CCONJ	et
,	PUNCT	,
lui	PRON	lui
de	ADP	de
de	ADP	de
avaler	VERB	avaler
j'	PRON	je
redit	VERB	redire
une	DET	un
!	PUNCT	!
aider	VERB	aider
Damien	PROPN	Damien
elle	PRON	lui
,	PUNCT	,
!	PUNCT	!
C'	PRON	ce
-il	PRON	il
,	PUNCT	,
