américains	ADJ	américain
ou	CCONJ	ou
dont	PRON	dont
se	PRON	se
,	PUNCT	,
D'	DET	d'
ils	PRON	il
même	ADJ	même
griffonnés	VERB	griffonner
,	PUNCT	,
ce	PRON	ce
jeune	ADJ	jeune
son	DET	son
plus	ADV	plus
du	ADP	de
à	ADP	à
qu'	PRON	qu'
en	PRON	en
invariable	ADJ	invariable
détachaient	VERB	détacher
d'	ADP	de
années	NOUN	année
il	PRON	il
pour	ADP	pour
,	PUNCT	,
mêmes	PRON	même
elle	PRON	lui
voir	VERB	voir
le	DET	le
écrivît	VERB	écrire
qui	PRON	qui
pas	ADV	pas
lequel	PRON	lequel
d'	ADP	de
.	PUNCT	.
qu'	ADV	qu'
l'	DET	le
)	PUNCT	)
des	DET	un
,	PUNCT	,
avait	AUX	avoir
druidesse	NOUN	druidesse
quatrains	NOUN	quatrain
photo	NOUN	photo
,	PUNCT	,
tenant	VERB	tenir
d'	ADP	de
sans	ADP	sans
du	ADP	de
quelque	DET	quelque
yeux	NOUN	oeil
elle	PRON	lui
officier	NOUN	officier
pendant	ADP	pendant
elle	PRON	lui
aussi	ADV	aussi
,	PUNCT	,
fît	VERB	faire
empreint	VERB	empreindre
souciait	VERB	soucier
écoutant	VERB	écouter
de	ADP	de
de	ADP	de
tout	DET	tout
d'	ADP	de
jour	NOUN	jour
sa	DET	son
jeune	ADJ	jeune
dans	ADP	dans
assurance	NOUN	assurance
,	PUNCT	,
lui	PRON	lui
l'	PRON	l'
,	PUNCT	,
ses	DET	son
le	PRON	le
figurait	VERB	figurer
sait	VERB	savoir
tous	ADJ	tout
et	CCONJ	et
,	PUNCT	,
à	ADP	à
soleil	NOUN	soleil
lui	PRON	lui
prit	VERB	prendre
nom	NOUN	nom
empâter	VERB	empâter
une	DET	un
honneur	NOUN	honneur
ou	CCONJ	ou
continuait	VERB	continuer
droit	ADJ	droit
dénoués	VERB	dénouer
amenaient	VERB	amener
le	PRON	le
,	PUNCT	,
,	PUNCT	,
des	DET	un
puis	CCONJ	puis
ne	ADV	ne
temps	NOUN	temps
revêtu	VERB	revêtir
sifflet	NOUN	sifflet
au	ADP	au
n'	ADV	n'
la	DET	le
de	ADP	de
,	PUNCT	,
train	NOUN	train
dessous	ADV	dessous
qui	PRON	qui
Et	CCONJ	et
ses	DET	son
de	ADP	de
policé	VERB	policer
même	ADV	même
ils	PRON	il
ressemblerait	VERB	ressembler
faisaient	AUX	faire
,	PUNCT	,
dehors	ADP	dehors
détournées	VERB	détourner
dame	NOUN	dame
le	DET	le
elle	PRON	lui
fille	NOUN	fille
des	ADP	de
couteau	NOUN	couteau
eux	PRON	lui
suite	NOUN	suite
À	ADP	à
elle	PRON	lui
mais	CCONJ	mais
immaculées	ADJ	immaculé
arrière-pensée	NOUN	arrière-pensée
Quat'	PROPN	Quat'
pour	ADP	pour
canne	NOUN	canne
avec	ADP	avec
mois	NOUN	mois
chemins	NOUN	chemin
brodées	VERB	broder
.	PUNCT	.
en	PRON	en
et	CCONJ	et
lui	PRON	lui
une	DET	un
vacuité	NOUN	vacuité
nuit	ADJ	nuit
il	PRON	il
avant	ADP	avant
contenta	VERB	contenter
patriarche	NOUN	patriarche
,	PUNCT	,
Ce	PRON	ce
la	DET	le
ceint	VERB	ceindre
bande	NOUN	bande
elle	PRON	lui
aussi	ADV	aussi
quelques	DET	quelque
pas	ADV	pas
un	DET	un
uniforme	NOUN	uniforme
voir	VERB	voir
mythologique	ADJ	mythologique
elle	PRON	lui
col	NOUN	col
un	DET	un
jour	NOUN	jour
pâmée	VERB	pâmer
de	ADP	de
ou	CCONJ	ou
ne	ADV	ne
elle	PRON	lui
un	DET	un
manier	VERB	manier
en	ADP	en
sa	DET	son
du	ADP	de
posées	VERB	poser
cristal	NOUN	cristal
dans	ADP	dans
sinon	ADV	sinon
de	ADP	de
aux	ADP	à
l'	DET	le
hésitation	NOUN	hésitation
,	PUNCT	,
l'	DET	le
leur	DET	leur
n'	ADV	n'
la	DET	le
même	ADV	même
,	PUNCT	,
Salonique	PROPN	Salonique
les	DET	le
quelques	DET	quelque
prit	VERB	prendre
plus	ADV	plus
patriarche	NOUN	patriarche
importe	VERB	importe
angelots	NOUN	angelot
regarder	VERB	regarder
-	NOUN	-
dans	ADP	dans
tandis	ADV	tandis
et	CCONJ	et
jouer	VERB	jouer
ou	CCONJ	ou
à	ADP	à
d'	ADP	de
marié	NOUN	marié
des	ADP	de
n'	ADV	n'
côté	NOUN	côté
eût	VERB	avoir
besoin	NOUN	besoin
que	SCONJ	que
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
temps	NOUN	temps
le	DET	le
à	ADP	à
amitiés	NOUN	amitié
boîtes	NOUN	boîte
tour	NOUN	tour
que	SCONJ	que
ni	CCONJ	ni
,	PUNCT	,
qu'	SCONJ	que
qu'	SCONJ	que
bleu	ADJ	bleu
précipitée	VERB	précipiter
grand	ADJ	grand
imprécise	ADJ	imprécis
au	ADP	au
(	PUNCT	(
ce	DET	ce
une	DET	un
un	PRON	un
le	DET	le
Buffalo	PROPN	Buffalo
.	PUNCT	.
doute	NOUN	doute
une	DET	un
stade	NOUN	stade
elle	PRON	lui
exister	VERB	exister
aussi	ADV	aussi
lui	PRON	lui
du	ADP	de
,	PUNCT	,
--	PUNCT	--
son	DET	son
en	ADP	en
liquides	ADJ	liquide
de	ADP	de
,	PUNCT	,
déjà	ADV	déjà
les	DET	le
Elle	PRON	lui
lavallières	NOUN	lavallière
que	SCONJ	que
la	DET	le
dont	PRON	dont
,	PUNCT	,
conversations	NOUN	conversation
»	PUNCT	»
.	PUNCT	.
s'	PRON	se
ni	CCONJ	ni
,	PUNCT	,
originaire	ADJ	originaire
,	PUNCT	,
à	ADP	à
de	ADP	de
entendant	VERB	entendre
inutilité	NOUN	inutilité
sans	ADP	sans
musclées	ADJ	muscler
ni	CCONJ	ni
dos	NOUN	dos
)	PUNCT	)
redingote	NOUN	redingote
se	PRON	se
de	ADP	de
et	CCONJ	et
cousins	NOUN	cousin
il	PRON	il
la	DET	le
dernière	ADJ	dernier
ancres	NOUN	ancre
la	DET	le
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
des	ADP	de
lassa	VERB	lasser
d'	ADP	de
,	PUNCT	,
par	ADP	par
le	DET	le
certain	ADJ	certain
bal	NOUN	bal
la	DET	le
montmartrois	ADJ	montmartrois
jour	NOUN	jour
n'	ADV	n'
,	PUNCT	,
doute	NOUN	doute
timbres	NOUN	timbre
n'	ADV	n'
même	ADV	même
en	ADP	en
minute	NOUN	minute
,	PUNCT	,
comme	ADP	comme
tableaux	NOUN	tableau
,	PUNCT	,
raide	ADJ	raide
sur	ADP	sur
elle	PRON	lui
dans	ADP	dans
»	PUNCT	»
fourchette	NOUN	fourchette
parlant	VERB	parler
à	ADP	à
disaient	VERB	dire
elle	PRON	lui
mariage	NOUN	mariage
y	PRON	y
songé	VERB	songer
secondes	NOUN	seconde
table	NOUN	table
date	NOUN	date
sans	ADP	sans
à	ADP	à
chastement	ADV	chastement
et	CCONJ	et
de	ADP	de
Il	PRON	il
de	ADP	de
le	DET	le
,	PUNCT	,
ou	CCONJ	ou
qu'	PRON	qu'
noirs	ADJ	noir
pittoresques	ADJ	pittoresque
compagnons	NOUN	compagnon
innocentes	ADJ	innocent
d'	ADP	de
longs	ADJ	long
moins	ADV	moins
un	DET	un
vivants	ADJ	vivant
même	ADV	même
meilleures	ADJ	meilleur
Pas	ADV	pas
pendant	ADP	pendant
et	CCONJ	et
d'	ADP	de
cigarette	NOUN	cigarette
au	ADP	au
certain	ADJ	certain
admirateurs	NOUN	admirateur
postales	ADJ	postal
sortant	VERB	sortir
n'	ADV	n'
leurs	DET	leur
pouvait	VERB	pouvoir
et	CCONJ	et
des	ADP	de
vieille	ADJ	vieux
son	DET	son
la	DET	le
un	DET	un
couleur	NOUN	couleur
lui	PRON	lui
.	PUNCT	.
mains	NOUN	main
comme	ADP	comme
les	DET	le
l'	DET	le
grand-chose	ADV	grand-chose
amusement	NOUN	amusement
nom	NOUN	nom
de	ADP	de
à	ADP	à
de	ADP	de
l'	DET	le
déguisée	VERB	déguiser
.	PUNCT	.
mépris	NOUN	mépris
ils	PRON	il
des	ADP	de
aux	ADP	à
un	PRON	un
année	NOUN	année
«	PUNCT	«
de	ADP	de
elle	PRON	lui
il	PRON	il
du	ADP	de
violence	NOUN	violence
en	PRON	en
existaient	VERB	exister
dans	ADP	dans
le	DET	le
en	PRON	en
année	NOUN	année
les	PRON	le
,	PUNCT	,
faisant	VERB	faire
dont	PRON	dont
brunes	ADJ	brun
taille	NOUN	taille
z'	PROPN	z'
moins	ADV	moins
l'	DET	le
un	DET	un
et	CCONJ	et
continuait	VERB	continuer
était	AUX	être
,	PUNCT	,
l'	DET	le
en	ADP	en
-	ADV	-
un	DET	un
voyageur	NOUN	voyageur
Elle	PRON	lui
Elle	PRON	lui
non	ADV	non
le	DET	le
,	PUNCT	,
ses	DET	son
visage	NOUN	visage
qui	PRON	qui
à	ADP	à
attend	VERB	attendre
homme	NOUN	homme
très	ADV	très
de	ADP	de
occasion	NOUN	occasion
cheveux	NOUN	cheveu
Ce	PRON	ce
précéder	VERB	précéder
la	DET	le
attendait	VERB	attendre
le	DET	le
à	ADP	à
un	DET	un
l'	DET	le
et	CCONJ	et
perle	ADJ	perl
n'	ADV	n'
la	DET	le
amis	NOUN	ami
avait	AUX	avoir
cartes	NOUN	carte
les	DET	le
esprit	NOUN	esprit
«	PUNCT	«
d'	ADP	de
que	SCONJ	que
première	ADJ	premier
et	CCONJ	et
»	PUNCT	»
,	PUNCT	,
une	DET	un
.	PUNCT	.
au	ADP	au
quelque	DET	quelque
en	ADP	en
de	ADP	de
justement	ADV	justement
par	ADP	par
eût	AUX	avoir
de	ADP	de
entouraient	VERB	entourer
sobrement	ADV	sobrement
dirent	VERB	dire
qu'	PRON	qu'
forme	NOUN	forme
l'	PRON	l'
indicateur	NOUN	indicateur
son	DET	son
sévère	ADJ	sévère
comme	SCONJ	comme
,	PUNCT	,
,	PUNCT	,
d'	ADP	de
de	ADP	de
des	ADP	de
partout	ADV	partout
immuable	ADJ	immuable
,	PUNCT	,
drap	NOUN	drap
le	DET	le
il	PRON	il
locomotive	NOUN	locomotive
l'	DET	le
barbare	NOUN	barbare
madrigaux	NOUN	madrigal
s'	PRON	se
rencontré	VERB	rencontrer
de	ADP	de
inquiétait	VERB	inquiéter
du	ADP	de
les	DET	le
plus	ADV	plus
jamais	ADV	jamais
compte	NOUN	compte
elle	PRON	lui
,	PUNCT	,
faisait	VERB	faire
son	DET	son
chose	NOUN	chose
néant	NOUN	néant
une	DET	un
époque	NOUN	époque
préoccupée	VERB	préoccuper
faïence	NOUN	faïence
exigea	VERB	exiger
le	PRON	le
mesure	NOUN	mesure
font	VERB	faire
semblait	VERB	sembler
avec	ADP	avec
de	ADP	de
bon	ADJ	bon
questionnait	VERB	questionner
puis	CCONJ	puis
ni	CCONJ	ni
de	ADP	de
quand	SCONJ	quand
heure	NOUN	heure
--	PUNCT	--
cousins	NOUN	cousin
,	PUNCT	,
d'	DET	d'
fut	AUX	être
peut-être	ADV	peut-être
et	CCONJ	et
était	AUX	être
s'	PRON	se
les	DET	le
dire	VERB	dire
vie	NOUN	vie
sa	DET	son
,	PUNCT	,
n'	ADV	n'
,	PUNCT	,
,	PUNCT	,
si	SCONJ	si
se	PRON	se
où	PRON	où
des	DET	un
se	PRON	se
apothéose	NOUN	apothéose
marine	NOUN	marine
de	ADP	de
auteur	NOUN	auteur
«	PUNCT	«
contraire	NOUN	contraire
Par	ADP	par
tout	ADV	tout
artistes	NOUN	artiste
fois	NOUN	fois
aura	VERB	avoir
.	PUNCT	.
froncer	VERB	froncer
ou	CCONJ	ou
brouhaha	NOUN	brouhaha
elle	PRON	lui
soutenu	VERB	soutenir
un	DET	un
sans	ADP	sans
de	ADP	de
de	ADP	de
qui	PRON	qui
garçons	NOUN	garçon
cravate	NOUN	cravate
de	ADP	de
peu	ADV	peu
,	PUNCT	,
n'	ADV	n'
ils	PRON	il
édités	VERB	éditer
autres	ADJ	autre
tout	ADV	tout
perverse	ADJ	pervers
arrivés	VERB	arriver
ni	CCONJ	ni
chaque	DET	chaque
amusait	VERB	amuser
manières	NOUN	manière
le	DET	le
vacances	NOUN	vacance
par	ADP	par
en	PRON	en
étaient	AUX	être
monde	NOUN	monde
puis	CCONJ	puis
doit	VERB	devoir
comme	ADP	comme
à	ADP	à
suite	NOUN	suite
pensées	NOUN	pensée
spirituelles	ADJ	spirituel
rouge	NOUN	rouge
crocs	NOUN	croc
un	DET	un
le	DET	le
d'	ADP	de
encore	ADV	encore
et	CCONJ	et
d'	ADP	de
épaissir	VERB	épaissir
avec	ADP	avec
se	PRON	se
un	DET	un
tintements	NOUN	tintement
autres	ADJ	autre
jamais	ADV	jamais
aimait	VERB	aimer
dans	ADP	dans
vague	ADJ	vague
de	ADP	de
joyeux	ADJ	joyeux
l'	DET	le
qui	PRON	qui
brûlé	VERB	brûler
tiendrait	VERB	tenir
pas	ADV	pas
premières	ADJ	premier
jusqu'	ADP	jusque
rien	PRON	rien
le	DET	le
jeu	NOUN	jeu
tard	ADV	tard
comme	ADP	comme
et	CCONJ	et
pasteur	NOUN	pasteur
sauf	ADP	sauf
bien	ADV	bien
ensuite	ADV	ensuite
de	ADP	de
indiquant	VERB	indiquer
,	PUNCT	,
au	ADV	au
plus	ADV	plus
était	AUX	être
le	DET	le
lévitation	NOUN	lévitation
alarmait	VERB	alarmer
dame	NOUN	dame
,	PUNCT	,
gris	ADJ	gris
énigmatique	ADJ	énigmatique
Juif	NOUN	juif
ce	PRON	ce
moins	ADV	moins
transposaient	VERB	transposer
Bill	PROPN	Bill
plus	ADV	plus
créature	NOUN	créature
portée	VERB	porter
Arts	PROPN	Arts
,	PUNCT	,
se	PRON	se
courtisée	VERB	courtiser
étudiants	NOUN	étudiant
d'	ADP	de
fit	AUX	faire
barbiche	NOUN	barbiche
eut	VERB	avoir
l'	DET	le
coques	NOUN	coque
le	DET	le
coup	NOUN	coup
transfigurée	VERB	transfigurer
jeunes	ADJ	jeune
s'	PRON	se
à	ADP	à
front	NOUN	front
Internat	PROPN	Internat
tunique	NOUN	tunique
pût	VERB	pouvoir
amis	NOUN	ami
d'	ADP	de
carrée	ADJ	carré
,	PUNCT	,
ébène	NOUN	ébène
orchestre	NOUN	orchestre
était	AUX	être
de	ADP	de
moins	ADV	moins
,	PUNCT	,
,	PUNCT	,
nuage	NOUN	nuage
répondre	VERB	répondre
que	PRON	que
expédiées	VERB	expédier
pain	NOUN	pain
une	DET	un
,	PUNCT	,
:	PUNCT	:
Carnaval	NOUN	carnaval
député	NOUN	député
d'	ADP	de
sa	DET	son
turc	ADJ	turc
longs	ADJ	long
laquelle	PRON	lequel
sourcils	NOUN	sourcil
,	PUNCT	,
placée	VERB	placer
barbe	NOUN	barbe
air	NOUN	air
le	DET	le
autre	PRON	autre
adoptait	VERB	adopter
il	PRON	il
surplus	ADV	surplus
cette	DET	ce
et	CCONJ	et
il	PRON	il
dédain	NOUN	dédain
quoi	PRON	quoi
,	PUNCT	,
se	PRON	se
comme	ADP	comme
solde	NOUN	solde
et	CCONJ	et
,	PUNCT	,
de	ADP	de
rompre	VERB	rompre
éternelle	ADJ	éternel
le	DET	le
au	ADP	au
millionnaire	NOUN	millionnaire
ses	DET	son
suffisaient	VERB	suffire
comprenant	VERB	comprendre
tout	ADJ	tout
qu'	SCONJ	que
,	PUNCT	,
éternel	ADJ	éternel
et	CCONJ	et
,	PUNCT	,
--	PUNCT	--
fer	NOUN	fer
où	PRON	où
priapiques	NOUN	priapique
deux	NUM	deux
,	PUNCT	,
sans	ADP	sans
droit	NOUN	droit
s'	PRON	se
chapeau	NOUN	chapeau
de	ADP	de
les	DET	le
violoneux	NOUN	violoneux
,	PUNCT	,
cour	NOUN	cour
signature	NOUN	signature
Elle	PRON	lui
brasserie	NOUN	brasserie
même	ADV	même
d'	ADP	de
chiffres	NOUN	chiffre
osseux	ADJ	osseux
.	PUNCT	.
Simplement	ADV	simplement
écrire	VERB	écrire
sévère	ADJ	sévère
passaient	VERB	passer
dans	ADP	dans
il	PRON	il
où	PRON	où
Elle	PRON	lui
transparents	ADJ	transparent
filles	NOUN	fille
(	PUNCT	(
un	DET	un
voyage	NOUN	voyage
de	ADP	de
photos	NOUN	photo
quelque	DET	quelque
déjà	ADV	déjà
cheveux	NOUN	cheveu
un	DET	un
par	ADP	par
elle	PRON	lui
de	ADP	de
faux	ADJ	faux
l'	DET	le
avec	ADP	avec
allumettes	NOUN	allumette
souvenirs	NOUN	souvenir
qu'	SCONJ	que
,	PUNCT	,
voix	NOUN	voix
la	DET	le
qui	PRON	qui
deux	NUM	deux
centaines	NOUN	centaine
ressemblait	VERB	ressembler
cuivrées	ADJ	cuivré
,	PUNCT	,
pas	ADV	pas
l'	DET	le
si	SCONJ	si
où	PRON	où
petit	ADV	petit
à	ADP	à
l'	DET	le
ou	CCONJ	ou
ou	CCONJ	ou
disposition	NOUN	disposition
et	CCONJ	et
dans	ADP	dans
métairies	NOUN	métairie
obstination	NOUN	obstination
armée	NOUN	armée
,	PUNCT	,
de	ADP	de
,	PUNCT	,
et	CCONJ	et
durs	ADJ	dur
les	DET	le
des	DET	un
ou	CCONJ	ou
,	PUNCT	,
lorsqu'	SCONJ	lorsque
l'	DET	le
dans	ADP	dans
confuses	ADJ	confus
:	PUNCT	:
mettaient	VERB	mettre
le	DET	le
--	PUNCT	--
corps	NOUN	corps
mieux	ADV	mieux
n'	ADV	n'
étroitement	ADV	étroitement
s'	PRON	se
condition	NOUN	condition
,	PUNCT	,
de	ADP	de
indigné	ADJ	indigné
de	ADP	de
des	DET	un
en	ADP	en
Quatre	NUM	Quatre
le	DET	le
ou	CCONJ	ou
ou	CCONJ	ou
doute	NOUN	doute
et	CCONJ	et
faire	VERB	faire
ans	NOUN	an
,	PUNCT	,
mêlaient	VERB	mêler
,	PUNCT	,
de	ADP	de
peut-être	ADV	peut-être
découper	VERB	découper
en	ADP	en
garantie	VERB	garantir
déposer	VERB	déposer
comprît	VERB	comprendre
maintenant	ADV	maintenant
reproduction	NOUN	reproduction
espèce	NOUN	espèce
mourir	VERB	mourir
l'	DET	le
près	ADV	près
comme	ADP	comme
d'	ADP	de
,	PUNCT	,
donc	ADV	donc
des	ADP	de
parfums	NOUN	parfum
finir	VERB	finir
de	DET	de
,	PUNCT	,
les	DET	le
l'	DET	le
qui	PRON	qui
.	PUNCT	.
ses	DET	son
parvenir	VERB	parvenir
,	PUNCT	,
que	SCONJ	que
,	PUNCT	,
paysan	NOUN	paysan
lui	PRON	lui
monde	NOUN	monde
doute	NOUN	doute
refus	NOUN	refus
,	PUNCT	,
de	ADP	de
confondus	VERB	confondre
qu'	SCONJ	que
sans	ADP	sans
resté	VERB	rester
(	PUNCT	(
qu'	PRON	qu'
se	PRON	se
ou	CCONJ	ou
par	ADP	par
Afrique	PROPN	Afrique
la	DET	le
devait	VERB	devoir
,	PUNCT	,
maintenant	ADV	maintenant
de	ADP	de
interminable	ADJ	interminable
cette	DET	ce
retranché	VERB	retrancher
usines	NOUN	usine
ne	ADV	ne
qu'	SCONJ	que
,	PUNCT	,
lui	PRON	lui
rencontres	NOUN	rencontre
fastueuse	ADJ	fastueux
d'	ADP	de
yeux	NOUN	oeil
:	PUNCT	:
elle	PRON	lui
son	DET	son
Empire	PROPN	Empire
foin	NOUN	foin
à	ADP	à
,	PUNCT	,
échapper	VERB	échapper
et	CCONJ	et
)	PUNCT	)
quelque	DET	quelque
cartes	NOUN	carte
élevant	VERB	élever
caricaturales	ADJ	caricatural
pas	ADV	pas
prémonition	NOUN	prémonition
pu	VERB	pouvoir
pourvoyeurs	NOUN	pourvoyeur
de	ADP	de
rien	PRON	rien
amis	NOUN	ami
marbre	NOUN	marbre
que	SCONJ	que
de	ADP	de
et	CCONJ	et
militaires	ADJ	militaire
savamment	ADV	savamment
à	ADP	à
laiteuses	ADJ	laiteux
peut-être	ADV	peut-être
figées	ADJ	figé
routes	NOUN	route
orgueil	NOUN	orgueil
un	DET	un
ce	DET	ce
escale	NOUN	escale
sa	DET	son
d'	ADP	de
élevée	VERB	élever
:	PUNCT	:
du	ADP	de
orchestre	NOUN	orchestre
grisâtres	ADJ	grisâtre
elle	PRON	lui
déjà	ADV	déjà
après	ADP	après
alors	ADV	alors
faille	NOUN	faille
cancan	PROPN	cancan
,	PUNCT	,
des	DET	un
mêmes	PRON	même
revenus	NOUN	revenu
paradoxales	ADJ	paradoxal
comme	SCONJ	comme
pas	ADV	pas
patriarche	NOUN	patriarche
du	ADP	de
plus	ADV	plus
cette	DET	ce
travaux	NOUN	travail
des	DET	un
télégrammes	NOUN	télégramme
la	DET	le
comme	ADP	comme
elle	PRON	lui
dramatiques	ADJ	dramatique
patience	NOUN	patience
(	PUNCT	(
,	PUNCT	,
,	PUNCT	,
un	DET	un
et	CCONJ	et
d'	ADP	de
maladie	NOUN	maladie
le	DET	le
,	PUNCT	,
retournait	VERB	retourner
de	ADP	de
cuirasse	NOUN	cuirasse
aurait	AUX	avoir
semence	NOUN	semence
en	ADP	en
postales	ADJ	postal
chaque	DET	chaque
se	PRON	se
plutôt	ADV	plutôt
la	DET	le
avec	ADP	avec
dans	ADP	dans
les	DET	le
plaisait	VERB	plaire
autre	NOUN	autre
fastueux	ADJ	fastueux
en	ADP	en
de	ADP	de
rendez-vous	NOUN	rendez-vous
morceaux	NOUN	morceau
faite	VERB	faire
de	ADP	de
peut-être	ADV	peut-être
le	DET	le
et	CCONJ	et
marbre	NOUN	marbre
se	PRON	se
des	DET	un
qu'	PRON	qu'
avait	AUX	avoir
doute	NOUN	doute
à	ADP	à
,	PUNCT	,
,	PUNCT	,
d'	ADP	de
des	DET	un
la	DET	le
s'	PRON	se
(	PUNCT	(
eunuques	NOUN	eunuque
ces	DET	ce
à	ADP	à
extérieur	ADJ	extérieur
sinon	ADV	sinon
temps	NOUN	temps
comme	ADP	comme
dans	ADP	dans
un	DET	un
défi	NOUN	défi
de	ADP	de
lieutenant	NOUN	lieutenant
apeurée	VERB	apeurer
grandi	VERB	grandir
seulement	ADV	seulement
images	NOUN	image
,	PUNCT	,
de	ADP	de
installée	VERB	installer
,	PUNCT	,
des	DET	un
opulence	NOUN	opulence
dans	ADP	dans
durent	VERB	devoir
du	ADP	de
une	DET	un
du	DET	de
-	PROPN	-
quoi	PRON	quoi
continuait	VERB	continuer
en	PRON	en
tard	ADV	tard
forêt	NOUN	forêt
évaluer	VERB	évaluer
débarquer	VERB	débarquer
mois	NOUN	mois
épaules	NOUN	épaule
rigidité	NOUN	rigidité
coin	NOUN	coin
sur	ADP	sur
précautionneusement	ADV	précautionneusement
,	PUNCT	,
,	PUNCT	,
elle	PRON	lui
robes	NOUN	robe
il	PRON	il
agitation	NOUN	agitation
qui	PRON	qui
,	PUNCT	,
à	ADP	à
se	PRON	se
par	ADP	par
avant	ADP	avant
salon	NOUN	salon
malgré	ADP	malgré
sous	ADP	sous
ne	ADV	ne
Port-Saïd	PROPN	Port-Saïd
de	ADP	de
de	ADP	de
à	ADP	à
réelle	ADJ	réel
en	PRON	en
qu'	PRON	qu'
à	ADP	à
sommairement	ADV	sommairement
,	PUNCT	,
une	PRON	un
chapeaux	NOUN	chapeau
,	PUNCT	,
besoin	NOUN	besoin
gardée	VERB	garder
,	PUNCT	,
il	PRON	il
à	ADP	à
,	PUNCT	,
s'	PRON	se
n'	ADV	n'
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
aux	ADP	à
habité	VERB	habiter
en	PRON	en
maintenant	ADV	maintenant
de	ADP	de
la	DET	le
,	PUNCT	,
parcourues	VERB	parcourir
l'	DET	le
savait	VERB	savoir
dans	ADP	dans
côté	NOUN	côté
;	PUNCT	;
souriante	ADJ	souriant
de	ADP	de
duquel	PRON	duquel
parades	NOUN	parade
les	DET	le
vers	ADP	vers
,	PUNCT	,
hésitait	VERB	hésiter
de	ADP	de
que	SCONJ	que
par	ADP	par
en	ADP	en
,	PUNCT	,
siège	NOUN	siège
indemnité	NOUN	indemnité
une	DET	un
ouvraient	VERB	ouvrir
où	PRON	où
leurs	DET	leur
pour	ADP	pour
tropicales	ADJ	tropical
mille	NUM	mille
et	CCONJ	et
casques	NOUN	casque
plumes	NOUN	plume
inertie	NOUN	inertie
elle	PRON	lui
quelques	DET	quelque
survivre	VERB	survivre
par	ADP	par
pour	ADP	pour
grands	ADJ	grand
,	PUNCT	,
l'	DET	le
une	DET	un
d'	ADP	de
les	DET	le
en	ADP	en
soleil	NOUN	soleil
laquelle	PRON	lequel
en	PRON	en
acier	NOUN	acier
d'	ADP	de
sénateur	NOUN	sénateur
s'	PRON	se
,	PUNCT	,
espèce	NOUN	espèce
œuvre	NOUN	œuvre
les	DET	le
d'	ADP	de
,	PUNCT	,
et	CCONJ	et
ou	CCONJ	ou
conservée	VERB	conserver
incroyables	ADJ	incroyable
forteresse	NOUN	forteresse
et	CCONJ	et
il	PRON	il
avait	AUX	avoir
ou	CCONJ	ou
plus	ADV	plus
--	PUNCT	--
par	ADP	par
pu	VERB	pouvoir
d'	ADP	de
même	ADJ	même
en	ADP	en
fantôme	NOUN	fantôme
quelque	DET	quelque
de	ADP	de
,	PUNCT	,
fidèle	ADJ	fidèle
,	PUNCT	,
périodiquement	ADV	périodiquement
conduisant	VERB	conduire
parlementaire	ADJ	parlementaire
lancé	VERB	lancer
l'	DET	le
de	ADP	de
aux	ADP	à
hommes	NOUN	homme
quelque	DET	quelque
il	PRON	il
la	DET	le
choisi	VERB	choisir
de	ADP	de
dans	ADP	dans
jamais	ADV	jamais
seule	ADJ	seul
comiques	NOUN	comique
pris	VERB	prendre
l'	DET	le
dans	ADP	dans
qui	PRON	qui
habitée	VERB	habiter
de	ADP	de
d'	ADP	de
temps	NOUN	temps
derrière	ADP	derrière
aller	NOUN	aller
paysan	NOUN	paysan
,	PUNCT	,
urbanité	NOUN	urbanité
alourdir	VERB	alourdir
quelle	DET	quel
et	CCONJ	et
terre	NOUN	terre
consentante	ADJ	consentant
de	ADP	de
les	DET	le
il	PRON	il
de	ADP	de
école	NOUN	école
paquebots	NOUN	paquebot
de	ADP	de
soigneusement	ADV	soigneusement
ils	PRON	il
l'	DET	le
de	ADP	de
ou	CCONJ	ou
facultés	NOUN	faculté
empiècements	NOUN	empiècement
de	ADP	de
drapé	VERB	draper
un	DET	un
elle	PRON	lui
de	ADP	de
toutes	ADJ	tout
apparaître	VERB	apparaître
durent	VERB	devoir
plutôt	ADV	plutôt
possédait	VERB	posséder
qu'	SCONJ	que
calèches	NOUN	calèche
en	ADP	en
une	DET	un
revoyait	VERB	revoir
de	ADP	de
nuits	NOUN	nuit
visage	NOUN	visage
il	PRON	il
que	SCONJ	que
rapiécée	VERB	rapiécer
au	ADP	au
et	CCONJ	et
de	ADP	de
s'	PRON	se
la	DET	le
la	PRON	le
obstiné	ADJ	obstiné
gens	NOUN	gens
aussi	ADV	aussi
comme	SCONJ	comme
attendait	VERB	attendre
principes	NOUN	principe
était	AUX	être
un	DET	un
Colombo	PROPN	Colombo
sous	ADP	sous
»	PUNCT	»
pas	ADV	pas
usa	VERB	user
elle	PRON	lui
contre	ADP	contre
des	DET	un
,	PUNCT	,
bouquets	NOUN	bouquet
célibat	NOUN	célibat
,	PUNCT	,
allait	VERB	aller
à	ADP	à
fleurs	NOUN	fleur
caché	VERB	cacher
-	PRON	-
protégée	VERB	protéger
classe	NOUN	classe
de	ADP	de
s'	PRON	se
moiteur	NOUN	moiteur
insoumis	NOUN	insoumis
uniformes	NOUN	uniforme
chose	NOUN	chose
--	PUNCT	--
