pavée	ADJ	paver
l'	PRON	l'
qu'	SCONJ	que
et	CCONJ	et
l'	PRON	l'
dans	ADP	dans
eu	VERB	avoir
était	VERB	être
.	PUNCT	.
.	PUNCT	.
fort	ADV	fort
précis	ADJ	précis
absence	NOUN	absence
vie	NOUN	vie
le	DET	le
et	CCONJ	et
ne	ADV	ne
d'	ADP	de
monsieur	NOUN	Monsieur
la	DET	le
de	ADP	de
?	PUNCT	?
,	PUNCT	,
,	PUNCT	,
10	NUM	10
Loureiro	PROPN	Loureiro
patience	NOUN	patience
du	ADP	de
heure	NOUN	heure
Marinho	PROPN	Marinho
maman	NOUN	maman
je	PRON	je
jeune	ADJ	jeune
ça	PRON	cela
car	NOUN	car
est	AUX	être
travail	NOUN	travail
une	DET	un
monde	NOUN	monde
du	ADP	de
le	DET	le
leur	DET	leur
autopsie	NOUN	autopsie
premier	ADJ	premier
assez	ADV	assez
le	DET	le
feu	NOUN	feu
membres	NOUN	membre
venue	VERB	venir
Flora	PROPN	Flora
Maria	PROPN	Maria
Celle	PRON	celui
en	PRON	en
.	PUNCT	.
du	DET	de
que	SCONJ	que
je	PRON	je
cette	DET	ce
elle	PRON	lui
fils	NOUN	fils
même	ADJ	même
plat	NOUN	plat
de	ADP	de
été	VERB	être
et	CCONJ	et
que	SCONJ	que
l'	DET	le
Flora	PROPN	Flora
il	PRON	il
quitté	VERB	quitter
de	ADP	de
elle	PRON	lui
pu	VERB	pouvoir
pas	ADV	pas
Capitào	PROPN	Capitào
une	DET	un
un	DET	un
la	DET	le
à	ADP	à
la	DET	le
,	PUNCT	,
vue	VERB	voir
2	NUM	2
au	ADP	au
juré	VERB	jurer
cache	VERB	cache
il	PRON	il
Ah	INTJ	Ah
possibilité	NOUN	possibilité
?	PUNCT	?
le	DET	le
trouvait	VERB	trouver
exceptée	VERB	excepter
Mais	CCONJ	mais
premier	ADJ	premier
pensez	VERB	penser
pouvait	VERB	pouvoir
ça	PRON	cela
chose	NOUN	chose
voilà	VERB	voilà
,	PUNCT	,
.	PUNCT	.
amène	VERB	amener
mon	DET	mon
arrivée	VERB	arriver
Cette	DET	ce
d'	ADP	de
employée	NOUN	employé
comptable	NOUN	comptable
un	DET	un
matin	NOUN	matin
nous	PRON	nous
nom	NOUN	nom
il	PRON	il
heures	NOUN	heure
avez	AUX	avoir
ivrogne	NOUN	ivrogne
,	PUNCT	,
les	DET	le
à	ADP	à
personnel	NOUN	personnel
Ne	ADV	ne
n'	ADV	n'
.	PUNCT	.
secrétariat	NOUN	secrétariat
ores	ADV	ores
ne	ADV	ne
la	DET	le
mangé	VERB	manger
mal	NOUN	mal
,	PUNCT	,
même	ADV	même
puisqu'	SCONJ	puisque
pas	ADV	pas
ne	ADV	ne
vrai	ADJ	vrai
ennuis	NOUN	ennui
avoir	AUX	avoir
une	DET	un
à	ADP	à
n'	ADV	n'
exclu	VERB	exclure
,	PUNCT	,
alibi	NOUN	alibi
a	VERB	avoir
comme	SCONJ	comme
entendu	VERB	entendre
.	PUNCT	.
,	PUNCT	,
de	ADP	de
courait	VERB	courir
aimable	ADJ	aimable
-	PUNCT	-
relations	NOUN	relation
un	DET	un
Leurs	DET	leur
Vous	PRON	vous
trois	NUM	trois
moment	NOUN	moment
,	PUNCT	,
.	PUNCT	.
de	ADP	de
C'	PRON	ce
Elle	PRON	lui
l'	DET	le
ce	DET	ce
inspecteur	NOUN	inspecteur
ai	AUX	avoir
ça	PRON	cela
de	ADP	de
avec	ADP	avec
petit	ADJ	petit
ça	PRON	cela
à	ADP	à
malades	NOUN	malade
où	ADV	où
ce	DET	ce
3	NUM	3
,	PUNCT	,
,	PUNCT	,
qu'	SCONJ	que
nette	ADJ	net
une	DET	un
du	ADP	de
la	DET	le
,	PUNCT	,
catégorie	NOUN	catégorie
victime	NOUN	victime
moment	NOUN	moment
A	ADP	à
.	PUNCT	.
conclusions	NOUN	conclusion
balle	NOUN	balle
les	DET	le
à	ADP	à
le	DET	le
cela	PRON	cela
7	NUM	7
)	PUNCT	)
d'	ADP	de
cela	PRON	cela
rapide	ADJ	rapide
dans	ADP	dans
faiblesse	NOUN	faiblesse
en	PRON	en
victime	NOUN	victime
,	PUNCT	,
emploi	NOUN	emploi
Ce	DET	ce
perchlorure	NOUN	perchlorure
faite	VERB	faire
présence	NOUN	présence
une	DET	un
les	DET	le
avait	AUX	avoir
affirmer	VERB	affirmer
pourrait	VERB	pouvoir
frappé	VERB	frapper
le	DET	le
,	PUNCT	,
épaisse	ADJ	épais
pu	VERB	pouvoir
leurs	DET	leur
sur	ADP	sur
produit	NOUN	produit
excluant	VERB	exclure
mort	VERB	mourir
rupture	NOUN	rupture
drame	NOUN	drame
entendu	VERB	entendre
trouvaient	VERB	trouver
par	ADP	par
intention	NOUN	intention
de	ADP	de
de	ADP	de
blessé	NOUN	blessé
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
sectionné	VERB	sectionner
pour	ADP	pour
de	ADP	de
d'	ADP	de
,	PUNCT	,
causé	VERB	causer
,	PUNCT	,
porte	NOUN	porte
le	DET	le
l'	DET	le
trajet	NOUN	trajet
.	PUNCT	.
déterminés	VERB	déterminer
évidents	ADJ	évident
au	ADP	au
évidence	NOUN	évidence
femmes	NOUN	femme
s'	PRON	se
de	ADP	de
.	PUNCT	.
Persuadés	VERB	persuader
mort	NOUN	mort
six	NUM	six
conclure	VERB	conclure
à	ADP	à
.	PUNCT	.
aux	ADP	à
heure	NOUN	heure
pratiquée	VERB	pratiquer
une	DET	un
entendu	VERB	entendre
apparent	ADJ	apparent
se	PRON	se
une	DET	un
le	DET	le
provoquée	VERB	provoquer
suit	VERB	suivre
anatomique	ADJ	anatomique
La	DET	le
cabinet	NOUN	cabinet
qui	PRON	qui
a	AUX	avoir
de	ADP	de
,	PUNCT	,
le	DET	le
évanouissement	NOUN	évanouissement
tirer	VERB	tirer
coup	NOUN	coup
qu'	SCONJ	que
.	PUNCT	.
leur	DET	leur
mais	CCONJ	mais
La	DET	le
pouvant	VERB	pouvoir
aussitôt	ADV	aussitôt
nous	PRON	nous
une	DET	un
avait	VERB	avoir
que	SCONJ	que
du	ADP	de
compétents	ADJ	compétent
et	CCONJ	et
de	ADP	de
était	AUX	être
de	ADP	de
blessure	NOUN	blessure
des	ADP	de
croire	VERB	croire
concerne	VERB	concerne
.	PUNCT	.
Si	SCONJ	si
,	PUNCT	,
poison	NOUN	poison
la	DET	le
lequel	PRON	lequel
du	DET	de
de	ADP	de
extrême	ADJ	extrême
pas	ADV	pas
provoqué	VERB	provoquer
eût	AUX	avoir
de	ADP	de
viscères	NOUN	viscère
Les	DET	le
une	DET	un
.	PUNCT	.
corps	NOUN	corps
et	CCONJ	et
de	ADP	de
et	CCONJ	et
à	ADP	à
y	PRON	y
d'	ADP	de
Aucun	DET	aucun
de	ADP	de
trois	NUM	trois
.	PUNCT	.
d'	ADP	de
la	DET	le
et	CCONJ	et
avoir	AUX	avoir
est	AUX	être
lésion	NOUN	lésion
.	PUNCT	.
de	ADP	de
en	ADP	en
plus	ADV	plus
de	ADP	de
fer	NOUN	fer
infirmières	NOUN	infirmier
leur	DET	leur
estomac	NOUN	estomac
personnes	NOUN	personne
qui	PRON	qui
depuis	ADP	depuis
analyse	NOUN	analyse
en	ADP	en
leur	DET	leur
de	ADP	de
dose	NOUN	dose
une	DET	un
mortelle	ADJ	mortel
Aucun	DET	aucun
de	ADP	de
la	DET	le
d'	ADP	de
lipothymie	NOUN	lipothymie
la	DET	le
entendu	VERB	entendre
La	DET	le
portes	NOUN	porte
trouvions	VERB	trouver
balle	NOUN	balle
eux	PRON	lui
Abilio	PROPN	Abilio
l'	DET	le
chevelu	ADJ	chevelu
vaisseaux	NOUN	vaisseau
procédé	VERB	procéder
,	PUNCT	,
en	ADP	en
aponévroses	NOUN	aponévrose
crâne	NOUN	crâne
donc	ADV	donc
ou	CCONJ	ou
était	AUX	être
La	DET	le
encore	ADV	encore
de	ADP	de
cinq	NUM	cinq
avec	ADP	avec
nous	PRON	nous
son	DET	son
fermées	VERB	fermer
Deux	NUM	Deux
d'	ADP	de
en	ADP	en
crânienne	ADJ	crânien
qui	PRON	qui
,	PUNCT	,
toxique	ADJ	toxique
susceptible	ADJ	susceptible
hémorragie	NOUN	hémorragie
d'	ADP	de
leurs	DET	leur
de	ADP	de
nous	PRON	nous
témoin	NOUN	témoin
autres	NOUN	autre
qui	PRON	qui
et	CCONJ	et
expert	NOUN	expert
à	ADP	à
la	DET	le
Médecine	NOUN	médecine
la	DET	le
vu	ADP	vu
complet	ADJ	complet
incrusté	VERB	incruster
est	AUX	être
mis	VERB	mettre
il	PRON	il
sur-le-champ	ADV	sur-le-champ
affirment	VERB	affirmer
de	ADP	de
hommes	NOUN	homme
de	ADP	de
blessé	NOUN	blessé
anatomiquement	ADV	anatomiquement
au	ADP	au
au	ADP	au
,	PUNCT	,
,	PUNCT	,
surpris	VERB	surprendre
un	DET	un
Deux	PRON	deux
appareil	NOUN	appareil
ce	DET	ce
aurait	AUX	avoir
pouvait	VERB	pouvoir
feu	NOUN	feu
très	ADV	très
ces	DET	ce
l'	DET	le
mélangée	VERB	mélanger
ultérieurement	ADV	ultérieurement
des	ADP	de
nous	PRON	nous
le	DET	le
à	ADP	à
C	NOUN	c
et	CCONJ	et
combiné	VERB	combiner
quasi	ADV	quasi
Il	PRON	il
nécessairement	ADV	nécessairement
du	ADP	de
se	PRON	se
avec	ADP	avec
sa	DET	son
André	PROPN	André
se	PRON	se
du	ADP	de
aucun	DET	aucun
de	ADP	de
Ceci	PRON	ceci
infirmerie	NOUN	infirmerie
décès	NOUN	décès
Lisbonne	PROPN	Lisbonne
état	NOUN	état
perchlorure	NOUN	perchlorure
.	PUNCT	.
une	DET	un
et	CCONJ	et
nous	PRON	nous
droite	ADJ	droit
normale	ADJ	normal
effet	NOUN	effet
jusqu'	ADP	jusque
cabinet	NOUN	cabinet
doit	VERB	devoir
l'	DET	le
,	PUNCT	,
atteint	VERB	atteindre
ils	PRON	il
médico-légal	ADJ	médico-légal
téléphonique	ADJ	téléphonique
force	NOUN	force
)	PUNCT	)
,	PUNCT	,
six	NUM	six
,	PUNCT	,
mental	ADJ	mental
au	ADP	au
reins	NOUN	rein
dans	ADP	dans
n'	ADV	n'
pu	VERB	pouvoir
la	DET	le
fer	NOUN	fer
du	ADP	de
toutefois	ADV	toutefois
Tout	ADV	tout
un	DET	un
à	ADP	à
à	ADP	à
le	DET	le
l'	DET	le
par	ADP	par
examen	NOUN	examen
L'	DET	le
ligne	NOUN	ligne
le	PRON	le
Malades	ADJ	malade
Nous	PRON	nous
,	PUNCT	,
sortes	NOUN	sorte
instantanée	ADJ	instantané
infirmerie	NOUN	infirmerie
ce	PRON	ce
légère	ADJ	léger
toute	DET	tout
est	AUX	être
ne	ADV	ne
consignant	VERB	consigner
par	ADP	par
eu	VERB	avoir
femmes	NOUN	femme
donc	ADV	donc
,	PUNCT	,
La	DET	le
que	ADV	que
ou	CCONJ	ou
.	PUNCT	.
Aucun	DET	aucun
toutefois	ADV	toutefois
ne	ADV	ne
a	AUX	avoir
déclarations	NOUN	déclaration
surveillance	NOUN	surveillance
,	PUNCT	,
.	PUNCT	.
homme	NOUN	homme
l'	DET	le
,	PUNCT	,
son	DET	son
analyse	NOUN	analyse
appeler	VERB	appeler
lit	NOUN	lit
déjeunaient	VERB	déjeuner
reconnues	VERB	reconnaître
motif	NOUN	motif
une	DET	un
pas	ADV	pas
introduit	VERB	introduire
,	PUNCT	,
pour	ADP	pour
cyanure	NOUN	cyanure
empoisonnement	NOUN	empoisonnement
,	PUNCT	,
balle	NOUN	balle
,	PUNCT	,
,	PUNCT	,
plus	ADV	plus
arrêter	VERB	arrêter
du	ADP	de
le	DET	le
plus	ADV	plus
certaine	ADJ	certain
soumettre	VERB	soumettre
était	AUX	être
produit	NOUN	produit
,	PUNCT	,
corps	NOUN	corps
étant	VERB	être
région	NOUN	région
la	DET	le
suffi	VERB	suffire
et	CCONJ	et
.	PUNCT	.
.	PUNCT	.
une	DET	un
la	DET	le
c'	PRON	ce
sur	ADP	sur
,	PUNCT	,
de	ADP	de
à	ADP	à
vu	VERB	voir
des	DET	un
congestionnée	VERB	congestionner
du	ADP	de
être	AUX	être
ont	AUX	avoir
,	PUNCT	,
une	DET	un
-elle	PRON	lui
,	PUNCT	,
la	DET	le
une	DET	un
sexe	NOUN	sexe
toutes	ADJ	tout
de	ADP	de
la	DET	le
aucune	DET	aucun
épiderme	NOUN	épiderme
dans	ADP	dans
deux	NUM	deux
nous	PRON	nous
étaient	AUX	être
fontanelle	NOUN	fontanelle
Rodrigues	PROPN	Rodrigues
le	DET	le
et	CCONJ	et
infirmiers	NOUN	infirmier
,	PUNCT	,
qui	PRON	qui
jusqu'	ADP	jusque
chimique	ADJ	chimique
sanguins	ADJ	sanguin
d'	ADP	de
pavillons	NOUN	pavillon
de	ADP	de
secours	NOUN	secours
que	SCONJ	que
des	DET	un
Conformément	ADV	conformément
6	NUM	6
crâne	NOUN	crâne
syncope	NOUN	syncope
révèle	VERB	révéler
du	ADP	de
et	CCONJ	et
encore	ADV	encore
secours	NOUN	secours
trace	NOUN	trace
frontal	NOUN	frontal
provoquer	VERB	provoquer
morphine	NOUN	morphine
certain	ADJ	certain
nous	PRON	nous
.	PUNCT	.
apparente	ADJ	apparent
,	PUNCT	,
divers	ADJ	divers
et	CCONJ	et
du	ADP	de
services	NOUN	service
le	DET	le
projectile	NOUN	projectile
,	PUNCT	,
moment	NOUN	moment
dans	ADP	dans
bien	ADV	bien
les	DET	le
déjeunaient	VERB	déjeuner
les	DET	le
haut	NOUN	haut
signe	NOUN	signe
,	PUNCT	,
balle	NOUN	balle
pour	ADP	pour
Bien	ADV	bien
non	ADV	non
En	ADP	en
minutes	NOUN	minute
eût	AUX	avoir
interpariétale	ADJ	interpariétal
clef	NOUN	clef
de	ADP	de
due	ADJ	devoir
autopsie	NOUN	autopsie
nous	PRON	nous
immédiate	ADJ	immédiat
compris	ADJ	compris
de	ADP	de
et	CCONJ	et
d'	ADP	de
ne	ADV	ne
que	SCONJ	que
le	DET	le
,	PUNCT	,
les	DET	le
Six	NUM	Six
santé	NOUN	santé
autres	ADJ	autre
en	ADP	en
en	PRON	en
lutte	NOUN	lutte
appareil	NOUN	appareil
l'	DET	le
la	DET	le
être	AUX	être
logique	ADJ	logique
un	DET	un
l'	DET	le
,	PUNCT	,
.	PUNCT	.
hommes	NOUN	homme
que	ADV	que
massive	ADJ	massif
avait	AUX	avoir
son	DET	son
tuméfiée	VERB	tuméfier
que	PRON	que
Il	PRON	il
feu	NOUN	feu
mortelle	ADJ	mortel
aient	AUX	avoir
ayant	AUX	avoir
à	ADP	à
motrices	NOUN	motrice
dernier	ADJ	dernier
a	AUX	avoir
Trois	PRON	trois
,	PUNCT	,
langue	NOUN	langue
la	DET	le
dépositions	NOUN	déposition
la	DET	le
trouvait	VERB	trouver
bureau	NOUN	bureau
l'	PRON	l'
nous	PRON	nous
Rapport	NOUN	rapport
au	ADP	au
effets	NOUN	effet
détruit	VERB	détruire
.	PUNCT	.
J'	PRON	je
jouissait	VERB	jouir
déclarations	NOUN	déclaration
s'	PRON	se
jardinier	NOUN	jardinier
il	PRON	il
femmes	NOUN	femme
pouvait	VERB	pouvoir
au	ADP	au
convient	VERB	convier
seul	ADJ	seul
de	ADP	de
la	DET	le
s'	PRON	se
L'	DET	le
forte	ADJ	fort
possibilité	NOUN	possibilité
,	PUNCT	,
outre	ADP	outre
Dr	NOUN	dr
de	ADP	de
ne	ADV	ne
.	PUNCT	.
piqûre	NOUN	piqûre
pour	ADP	pour
experts	NOUN	expert
lors	ADV	lors
on	PRON	on
un	DET	un
.	PUNCT	.
présenterai	VERB	présenter
téléphonique	ADJ	téléphonique
.	PUNCT	.
produit	NOUN	produit
un	DET	un
vaisseaux	NOUN	vaisseau
avons	AUX	avoir
de	ADP	de
exception	NOUN	exception
de	ADP	de
pavillons	NOUN	pavillon
:	PUNCT	:
des	ADP	de
destiné	VERB	destiner
pouvons	VERB	pouvoir
consiste	VERB	consiste
meubles	NOUN	meuble
utilisé	VERB	utiliser
.	PUNCT	.
tableau	NOUN	tableau
sèche	ADJ	sec
moins	ADV	moins
a	AUX	avoir
On	PRON	on
,	PUNCT	,
à	ADP	à
.	PUNCT	.
,	PUNCT	,
sommes	AUX	être
,	PUNCT	,
,	PUNCT	,
le	DET	le
plus	ADV	plus
voûte	NOUN	voûte
trois	NUM	trois
défunt	NOUN	défunt
morphine	NOUN	morphine
qui	PRON	qui
mobile	NOUN	mobile
.	PUNCT	.
qu'	SCONJ	que
se	PRON	se
effets	NOUN	effet
détaillé	ADJ	détaillé
accueillir	VERB	accueillir
provoqué	VERB	provoquer
signes	NOUN	signe
Dr	NOUN	dr
a	AUX	avoir
une	DET	un
blessure	NOUN	blessure
ses	DET	son
y	PRON	y
pièce	NOUN	pièce
provoquant	VERB	provoquer
sous	ADP	sous
d'	ADP	de
la	DET	le
produit	VERB	produire
autopsie	NOUN	autopsie
fond	NOUN	fond
du	ADP	de
,	PUNCT	,
a	AUX	avoir
que	SCONJ	que
facultés	NOUN	faculté
éléments	NOUN	élément
donc	ADV	donc
ont	AUX	avoir
y	PRON	y
l'	DET	le
cardiaque	ADJ	cardiaque
et	CCONJ	et
quantité	NOUN	quantité
distance	NOUN	distance
le	DET	le
de	ADP	de
physiologiques	ADJ	physiologique
a	AUX	avoir
dans	ADP	dans
.	PUNCT	.
.	PUNCT	.
le	DET	le
Aucun	PRON	aucun
demeuré	VERB	demeurer
du	ADP	de
d'	ADP	de
.	PUNCT	.
service	NOUN	service
loin	ADV	loin
,	PUNCT	,
.	PUNCT	.
décès	NOUN	décès
.	PUNCT	.
victime	NOUN	victime
la	DET	le
ne	ADV	ne
Rapport	NOUN	rapport
ligne	NOUN	ligne
de	ADP	de
une	DET	un
la	DET	le
si	SCONJ	si
en	ADP	en
plus	ADV	plus
abondante	ADJ	abondant
,	PUNCT	,
chambre	NOUN	chambre
faible	ADJ	faible
conclure	VERB	conclure
Smithson	PROPN	Smithson
posé	VERB	poser
suivant	ADP	suivant
.	PUNCT	.
nous	PRON	nous
sur	ADP	sur
Loureiro	PROPN	Loureiro
pouvaient	VERB	pouvoir
suspects	NOUN	suspect
insignifiante	ADJ	insignifiant
deux	NUM	deux
Trente	NUM	Trente
Faculté	NOUN	faculté
enquêteurs	NOUN	enquêteur
qu'	SCONJ	que
s'	PRON	se
au	ADP	au
Loureiro	PROPN	Loureiro
anormales	ADJ	anormal
cyanure	NOUN	cyanure
extraire	VERB	extraire
bas	NOUN	bas
feu	NOUN	feu
dose	NOUN	dose
.	PUNCT	.
.	PUNCT	.
normal	ADJ	normal
réserve	NOUN	réserve
hémorragie	NOUN	hémorragie
Leurs	DET	leur
en	PRON	en
conservé	VERB	conserver
profane	NOUN	profane
un	DET	un
,	PUNCT	,
proximité	NOUN	proximité
cadavre	NOUN	cadavre
commencer	VERB	commencer
mort	NOUN	mort
et	CCONJ	et
Les	DET	le
une	DET	un
nous	PRON	nous
provoquer	VERB	provoquer
.	PUNCT	.
,	PUNCT	,
douze	NUM	douze
le	DET	le
provoquer	VERB	provoquer
exactes	ADJ	exact
Enfin	ADV	enfin
note	VERB	note
deux	NUM	deux
a	AUX	avoir
mercure	NOUN	mercure
rangés	VERB	ranger
sa	DET	son
quitter	VERB	quitter
tirée	VERB	tirer
Quant	ADV	quant
l'	DET	le
été	AUX	être
méthode	NOUN	méthode
la	DET	le
A	AUX	avoir
à	ADP	à
criminelle	ADJ	criminel
donné	VERB	donner
il	PRON	il
Les	DET	le
de	ADP	de
à	ADP	à
femmes	NOUN	femme
à	ADP	à
poison	NOUN	poison
examen	NOUN	examen
,	PUNCT	,
ne	ADV	ne
.	PUNCT	.
du	ADP	de
La	DET	le
à	ADP	à
du	ADP	de
brutaux	ADJ	brutal
trois	NUM	trois
d'	ADP	de
au	ADP	au
.	PUNCT	.
nombre	NOUN	nombre
d'	ADP	de
laquelle	PRON	lequel
appeler	VERB	appeler
à	ADP	à
a	AUX	avoir
balle	NOUN	balle
permis	VERB	permettre
accessoires	ADJ	accessoire
ou	CCONJ	ou
seul	ADJ	seul
sanguins	ADJ	sanguin
trajet	NOUN	trajet
plus	ADV	plus
Médecin	NOUN	médecin
en	ADP	en
la	DET	le
lequel	PRON	lequel
empêché	VERB	empêcher
anesthésié	VERB	anesthésier
ait	AUX	avoir
,	PUNCT	,
.	PUNCT	.
victime	NOUN	victime
des	ADP	de
des	ADP	de
de	ADP	de
devons	VERB	devoir
la	DET	le
de	ADP	de
commencé	VERB	commencer
devront	VERB	devoir
d'	ADP	de
.	PUNCT	.
drame	NOUN	drame
organisme	NOUN	organisme
,	PUNCT	,
hommes	NOUN	homme
hypertrophie	NOUN	hypertrophie
à	ADP	à
explique	VERB	explique
(	PUNCT	(
donc	ADV	donc
,	PUNCT	,
et	CCONJ	et
été	AUX	être
et	CCONJ	et
est	AUX	être
de	ADP	de
coup	NOUN	coup
l'	DET	le
un	DET	un
et	CCONJ	et
de	ADP	de
dernier	ADJ	dernier
le	PRON	le
derrière	ADV	derrière
est	AUX	être
permis	VERB	permettre
présence	NOUN	présence
présence	NOUN	présence
sans	ADP	sans
âge	NOUN	âge
infirmiers	NOUN	infirmier
de	ADP	de
trouvaient	VERB	trouver
une	DET	un
superficielle	ADJ	superficiel
dont	PRON	dont
déjà	ADV	déjà
unè	DET	unè
a	AUX	avoir
moins	ADV	moins
que	SCONJ	que
gorge	NOUN	gorge
l'	DET	le
de	ADP	de
le	DET	le
était	AUX	être
crime	NOUN	crime
on	PRON	on
état	NOUN	état
.	PUNCT	.
lesquels	PRON	lequel
SALGADO	PROPN	SALGADO
quantité	NOUN	quantité
.	PUNCT	.
et	CCONJ	et
légiste	ADJ	légiste
employé	VERB	employer
été	AUX	être
chaque	DET	chaque
serviteurs	NOUN	serviteur
action	NOUN	action
de	ADP	de
emplacement	NOUN	emplacement
causer	VERB	causer
la	DET	le
en	ADP	en
nous	PRON	nous
autant	ADV	autant
suffisamment	ADV	suffisamment
dans	ADP	dans
suivant	VERB	suivre
Bien	ADV	bien
contenant	VERB	contenir
dans	ADP	dans
.	PUNCT	.
logé	VERB	loger
raisons	NOUN	raison
occipitale	ADJ	occipital
de	ADP	de
les	DET	le
cuir	NOUN	cuir
empressés	VERB	empresser
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
a	AUX	avoir
d'	ADP	de
par	ADP	par
trouvait	VERB	trouver
plus	ADV	plus
.	PUNCT	.
cabinet	NOUN	cabinet
l'	DET	le
,	PUNCT	,
et	CCONJ	et
de	ADP	de
de	ADP	de
qui	PRON	qui
coup	NOUN	coup
il	PRON	il
été	AUX	être
déclaré	VERB	déclarer
a	AUX	avoir
les	DET	le
savoir	VERB	savoir
dont	PRON	dont
un	DET	un
des	ADP	de
soudure	NOUN	soudure
une	DET	un
ouvert	VERB	ouvrir
se	PRON	se
femmes	NOUN	femme
une	DET	un
un	DET	un
quinze	NUM	quinze
projectile	NOUN	projectile
tout	ADJ	tout
en	ADP	en
.	PUNCT	.
certaine	ADJ	certain
l'	DET	le
avons	AUX	avoir
emploi	NOUN	emploi
,	PUNCT	,
y	PRON	y
a	AUX	avoir
mort	NOUN	mort
.	PUNCT	.
général	ADJ	général
aller	VERB	aller
présentant	VERB	présenter
,	PUNCT	,
du	ADP	de
de	ADP	de
un	DET	un
médico-légal	ADJ	médico-légal
cinq	NUM	cinq
reste	VERB	reste
déceler	VERB	déceler
l'	DET	le
.	PUNCT	.
la	DET	le
Loureiro	PROPN	Loureiro
principes	NOUN	principe
toxique	NOUN	toxique
Dr	NOUN	dr
revolver	NOUN	revolver
jardin	NOUN	jardin
savoir	VERB	savoir
Francisco	PROPN	Francisco
vingt-cinq	NUM	vingt-cinq
,	PUNCT	,
constater	VERB	constater
sentir	VERB	sentir
au	ADP	au
sillon	NOUN	sillon
bien	ADV	bien
femme	NOUN	femme
.	PUNCT	.
deux	NUM	deux
personnes	NOUN	personne
l'	PRON	l'
,	PUNCT	,
foudroyante	ADJ	foudroyant
réfectoire	NOUN	réfectoire
bouche	NOUN	bouche
les	DET	le
effet	NOUN	effet
quantité	NOUN	quantité
qui	PRON	qui
projectile	NOUN	projectile
vérifiées	VERB	vérifier
trouvaient	VERB	trouver
blessure	NOUN	blessure
a	AUX	avoir
ce	DET	ce
la	DET	le
ne	ADV	ne
procéder	VERB	procéder
avons	AUX	avoir
en	ADP	en
tissus	NOUN	tissu
,	PUNCT	,
présence	NOUN	présence
lésion	NOUN	lésion
Il	PRON	il
hommes	NOUN	homme
elle-même	PRON	lui-même
dans	ADP	dans
simplement	ADV	simplement
par	ADP	par
empreintes	NOUN	empreinte
ce	PRON	ce
se	PRON	se
chargeur	NOUN	chargeur
la	DET	le
de	ADP	de
besoin	NOUN	besoin
,	PUNCT	,
balle	NOUN	balle
(	PUNCT	(
lecture	NOUN	lecture
à	ADP	à
nul	DET	nul
disposition	NOUN	disposition
Le	DET	le
nous	PRON	nous
l'	DET	le
)	PUNCT	)
présumer	VERB	présumer
indiqué	VERB	indiquer
dont	PRON	dont
toxique	ADJ	toxique
-	ADV	-
digitales	ADJ	digital
certainement	ADV	certainement
relevées	VERB	relever
arrivée	NOUN	arrivée
leur	DET	leur
n'	ADV	n'
savoir	VERB	savoir
ensuite	ADV	ensuite
Nous	PRON	nous
droite	NOUN	droite
(	PUNCT	(
à	ADP	à
sont	AUX	être
identification	NOUN	identification
le	DET	le
balles	NOUN	balle
;	PUNCT	;
avait	AUX	avoir
4	NUM	4
donnant	VERB	donner
personne	NOUN	personne
conséquence	NOUN	conséquence
Gustavo	PROPN	Gustavo
en	ADP	en
à	ADP	à
un	DET	un
La	DET	le
de	ADP	de
la	DET	le
clinique	ADJ	clinique
la	DET	le
prévoir	VERB	prévoir
acheminer	VERB	acheminer
l'	DET	le
vers	ADP	vers
de	ADP	de
ouvre	VERB	ouvrir
du	ADP	de
C	NOUN	c
empreintes	NOUN	empreinte
7	NUM	7
côté	NOUN	côté
été	AUX	être
yeux	NOUN	oeil
on	PRON	on
C	NOUN	c
La	DET	le
n'	ADV	n'
analyse	NOUN	analyse
est	AUX	être
arme	NOUN	arme
.	PUNCT	.
à	ADP	à
de	ADP	de
à	ADP	à
sont	AUX	être
.	PUNCT	.
refermer	VERB	refermer
porte	NOUN	porte
Seule	ADJ	seul
(	PUNCT	(
à	ADP	à
l'	DET	le
se	PRON	se
relever	VERB	relever
(	PUNCT	(
trouvaient	VERB	trouver
présentes	ADJ	présent
visiteur	NOUN	visiteur
tube	NOUN	tube
rendu	VERB	rendre
n'	ADV	n'
le	DET	le
le	DET	le
dans	ADP	dans
portes	NOUN	porte
avons	AUX	avoir
photo1	PUNCT	photo1
internée	VERB	interner
clinique	NOUN	clinique
de	ADP	de
l'	DET	le
,	PUNCT	,
empreintes	NOUN	empreinte
infirmière	NOUN	infirmier
de	ADP	de
.	PUNCT	.
ont	AUX	avoir
Le	DET	le
,	PUNCT	,
,	PUNCT	,
donne	VERB	donne
tous	ADJ	tout
Elles	PRON	lui
cabinet	NOUN	cabinet
venu	VERB	venir
porcelaine	NOUN	porcelaine
de	ADP	de
poison	NOUN	poison
en	ADP	en
de	ADP	de
l'	DET	le
Santé	NOUN	santé
de	ADP	de
ni	CCONJ	ni
celles	PRON	celui
1	NUM	1
avec	ADP	avec
du	ADP	de
sur	ADP	sur
semblent	VERB	sembler
le	DET	le
la	DET	le
exigé	VERB	exiger
sur	ADP	sur
porte	NOUN	porte
des	ADP	de
.	PUNCT	.
parc	NOUN	parc
selon	ADP	selon
pièce	NOUN	pièce
mériterait	VERB	mériter
