épouvantable	ADJ	épouvantable
et	CCONJ	et
exilé	NOUN	exilé
ne	ADV	ne
gens	NOUN	gens
,	PUNCT	,
à	ADP	à
,	PUNCT	,
Je	PRON	je
rougiraient	VERB	rougir
que	SCONJ	que
dans	ADP	dans
océan	NOUN	océan
l'	DET	le
l'	DET	le
le	DET	le
les	DET	le
,	PUNCT	,
et	CCONJ	et
les	DET	le
que	SCONJ	que
nonagénaires	NOUN	nonagénaire
conduisons	VERB	conduire
–	PUNCT	–
race	NOUN	race
un	DET	un
et	CCONJ	et
ai	AUX	avoir
le	DET	le
religieuse	ADJ	religieux
.	PUNCT	.
lumière	NOUN	lumière
.	PUNCT	.
.	PUNCT	.
que	SCONJ	que
façons	NOUN	façon
de	ADP	de
Depuis	ADP	depuis
savoir	VERB	savoir
un	DET	un
la	DET	le
intelligence	NOUN	intelligence
je	PRON	je
ai	AUX	avoir
respect	NOUN	respect
à	ADP	à
les	DET	le
un	DET	un
aient	VERB	avoir
leurs	DET	leur
.	PUNCT	.
moyen	NOUN	moyen
Je	PRON	je
,	PUNCT	,
.	PUNCT	.
forcé	VERB	forcer
,	PUNCT	,
grand	ADJ	grand
conduite	NOUN	conduite
d'	ADP	de
de	ADP	de
souvent	ADV	souvent
mes	DET	mon
on	PRON	on
,	PUNCT	,
autorisées	VERB	autoriser
et	CCONJ	et
,	PUNCT	,
beau	ADJ	beau
et	CCONJ	et
avouer	VERB	avouer
telle	ADJ	tel
le	PRON	le
grande	ADJ	grand
me	PRON	me
dire	VERB	dire
j'	PRON	je
-il	PRON	il
ai	AUX	avoir
vrais	ADJ	vrai
qui	PRON	qui
en	ADP	en
mental	ADJ	mental
,	PUNCT	,
des	DET	un
le	DET	le
qu'	SCONJ	que
à	ADP	à
alors	ADV	alors
prétendons	VERB	prétendre
à	ADP	à
de	ADP	de
.	PUNCT	.
en	PRON	en
pour	ADP	pour
«	PUNCT	«
la	DET	le
vie	NOUN	vie
les	DET	le
avons	VERB	avoir
du	ADP	de
d'	ADP	de
aux	ADP	à
j'	PRON	je
nos	DET	notre
servir	VERB	servir
promener	VERB	promener
tout	ADV	tout
,	PUNCT	,
,	PUNCT	,
toutes	ADJ	tout
il	PRON	il
le	DET	le
Vinci	PROPN	Vinci
faire	VERB	faire
on	PRON	on
j'	PRON	je
a	AUX	avoir
avions	VERB	avoir
que	PRON	que
tracasser	VERB	tracasser
.	PUNCT	.
passé	NOUN	passé
faire	VERB	faire
de	ADP	de
ce	PRON	ce
le	PRON	le
qui	PRON	qui
,	PUNCT	,
,	PUNCT	,
coexistent	VERB	coexister
pas	ADV	pas
nos	DET	notre
nom	NOUN	nom
Bien	NOUN	bien
dernier	ADJ	dernier
ont	VERB	avoir
est	AUX	être
qui	PRON	qui
,	PUNCT	,
-	NOUN	-
cultivons	VERB	cultiver
on	PRON	on
une	DET	un
ne	ADV	ne
-	NOUN	-
uniquement	ADV	uniquement
Cette	DET	ce
pas	ADV	pas
de	ADP	de
compassion	NOUN	compassion
mange	VERB	manger
intolérable	ADJ	intolérable
si	SCONJ	si
de	ADP	de
échoué	VERB	échouer
le	DET	le
devenir	VERB	devenir
qu'	SCONJ	que
que	SCONJ	que
telle	ADJ	tel
améliorer	VERB	améliorer
vois	VERB	voir
nationale	ADJ	national
ne	ADV	ne
pour	ADP	pour
,	PUNCT	,
faudrait	VERB	falloir
passer	VERB	passer
qu'	ADV	qu'
est	AUX	être
je	PRON	je
y	PRON	y
qu'	SCONJ	que
meneurs	NOUN	meneur
:	PUNCT	:
la	DET	le
qu'	SCONJ	que
.	PUNCT	.
Il	PRON	il
attendre	VERB	attendre
telle	DET	tel
la	DET	le
beaucoup	ADV	beaucoup
de	ADP	de
ne	ADV	ne
ne	ADV	ne
.	PUNCT	.
,	PUNCT	,
capable	ADJ	capable
si	SCONJ	si
spécifique	ADJ	spécifique
Je	PRON	je
la	DET	le
.	PUNCT	.
le	DET	le
nous	PRON	nous
basket	NOUN	basket
c'	PRON	ce
a	AUX	avoir
ou	CCONJ	ou
art	NOUN	art
ce	PRON	ce
évoque	VERB	évoque
,	PUNCT	,
de	ADP	de
vous	PRON	vous
pauvreté	NOUN	pauvreté
les	DET	le
l'	DET	le
comédies	NOUN	comédie
les	DET	le
,	PUNCT	,
appelez	VERB	appeler
.	PUNCT	.
la	DET	le
tel	ADJ	tel
dans	ADP	dans
ailleurs	ADV	ailleurs
ball	NOUN	ball
nous	PRON	nous
désespérés	NOUN	désespéré
médecine	NOUN	médecine
)	PUNCT	)
une	DET	un
monde	NOUN	monde
une	DET	un
tristement	ADV	tristement
Je	PRON	je
c'	PRON	ce
ne	ADV	ne
de	ADP	de
droit	NOUN	droit
compétition	NOUN	compétition
Quand	SCONJ	quand
jeux	NOUN	jeu
cela	PRON	cela
ces	DET	ce
J'	PRON	je
courte	ADJ	court
d'	ADP	de
on	PRON	on
l'	DET	le
de	ADP	de
a	VERB	avoir
de	ADP	de
mieux	ADV	mieux
il	PRON	il
.	PUNCT	.
,	PUNCT	,
être	VERB	être
cesser	VERB	cesser
aux	ADP	à
aller	VERB	aller
accord	NOUN	accord
une	DET	un
self	NOUN	self
-	NOUN	-
,	PUNCT	,
aime	VERB	aime
pas	ADV	pas
la	DET	le
nazisme	NOUN	nazisme
,	PUNCT	,
quand	SCONJ	quand
je	PRON	je
crois	VERB	croire
un	DET	un
spécimen	NOUN	spécimen
aucune	DET	aucun
-nous	PRON	nous
les	DET	le
que	SCONJ	que
nous	PRON	nous
à	ADP	à
beaux	ADJ	beal
un	DET	un
Je	PRON	je
ou	CCONJ	ou
grands	ADJ	grand
.	PUNCT	.
équipe	NOUN	équipe
noble	NOUN	noble
à	ADP	à
La	DET	le
aime	VERB	aime
être	AUX	être
,	PUNCT	,
indolore	ADJ	indolore
souvent	ADV	souvent
ai	AUX	avoir
n'	ADV	n'
tractions	NOUN	traction
de	ADP	de
sent	VERB	sentir
,	PUNCT	,
ministère	NOUN	ministère
»	PUNCT	»
les	DET	le
pong	NOUN	pong
sport	NOUN	sport
,	PUNCT	,
de	ADP	de
ce	DET	ce
cela	PRON	cela
vraiment	ADV	vraiment
À	ADP	à
de	ADP	de
Si	ADV	si
.	PUNCT	.
en	ADP	en
du	ADP	de
en	ADP	en
un	DET	un
privilège	NOUN	privilège
longue	ADJ	long
en	ADP	en
Je	PRON	je
vie	NOUN	vie
Léonard	PROPN	Léonard
.	PUNCT	.
maux	NOUN	mal
Je	PRON	je
n'	ADV	n'
matière	NOUN	matière
où	PRON	où
,	PUNCT	,
.	PUNCT	.
imbéciles	NOUN	imbécile
du	ADP	de
riant	VERB	rire
,	PUNCT	,
on	PRON	on
ai	AUX	avoir
appelle	VERB	appeler
figures	NOUN	figure
au-delà	ADV	au-delà
en	ADP	en
des	ADP	de
prudence	NOUN	prudence
de	ADP	de
à	ADP	à
du	ADP	de
Et	CCONJ	et
que	PRON	que
,	PUNCT	,
des	DET	un
,	PUNCT	,
abord	NOUN	abord
.	PUNCT	.
,	PUNCT	,
degré	NOUN	degré
que	SCONJ	que
intéressé	VERB	intéresser
plus	ADV	plus
euthanasie	NOUN	euthanasie
beauté	NOUN	beauté
:	PUNCT	:
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
les	PRON	le
,	PUNCT	,
du	ADP	de
déclarait	VERB	déclarer
.	PUNCT	.
rugby	NOUN	rugby
quoi	PRON	quoi
gosses	NOUN	gosse
-	NOUN	-
peur	NOUN	peur
,	PUNCT	,
de	ADP	de
l'	PRON	l'
impossible	ADJ	impossible
leur	DET	leur
J'	PRON	je
Ce	PRON	ce
de	ADP	de
à	ADP	à
immédiate	ADJ	immédiat
que	SCONJ	que
plus	ADV	plus
?	PUNCT	?
prends	VERB	prendre
et	CCONJ	et
pourquoi	ADV	pourquoi
musculation	NOUN	musculation
ont	VERB	avoir
contenaient	VERB	contenir
.	PUNCT	.
ne	ADV	ne
-	ADV	-
des	ADP	de
demandé	VERB	demander
,	PUNCT	,
William	PROPN	William
plus	ADV	plus
la	DET	le
pourrions	VERB	pouvoir
bois	NOUN	bois
a	AUX	avoir
ne	ADV	ne
conditions	NOUN	condition
la	DET	le
sa	DET	son
art	NOUN	art
note	NOUN	note
l'	DET	le
.	PUNCT	.
appris	VERB	apprendre
citer	VERB	citer
si	SCONJ	si
pas	ADV	pas
de	ADP	de
de	ADP	de
une	DET	un
pas	ADV	pas
Mal	NOUN	mal
À	ADP	à
organisé	VERB	organiser
amusant	VERB	amuser
à	ADP	à
plaisir	NOUN	plaisir
coup	NOUN	coup
monde	NOUN	monde
ignoble	NOUN	ignoble
record	NOUN	record
notre	DET	notre
pense	VERB	pense
jamais	ADV	jamais
le	DET	le
un	DET	un
ou	CCONJ	ou
dans	ADP	dans
n'	ADV	n'
actuel	ADJ	actuel
cessé	VERB	cesser
terroristes	NOUN	terroriste
misérable	ADJ	misérable
paraître	VERB	paraître
violence	NOUN	violence
devrait	VERB	devoir
de	ADP	de
enseigner	VERB	enseigner
la	DET	le
penseurs	NOUN	penseur
,	PUNCT	,
chose	NOUN	chose
tout	ADJ	tout
de	ADP	de
professeurs	NOUN	professeur
qui	PRON	qui
up	NOUN	up
les	DET	le
jamais	ADV	jamais
Je	PRON	je
.	PUNCT	.
qu'	SCONJ	que
.	PUNCT	.
fais	VERB	faire
les	DET	le
tomber	VERB	tomber
si	SCONJ	si
le	DET	le
un	DET	un
?	PUNCT	?
le	DET	le
d'	ADP	de
à	ADP	à
,	PUNCT	,
Je	PRON	je
ne	ADV	ne
on	PRON	on
.	PUNCT	.
nécessité	NOUN	nécessité
de	ADP	de
,	PUNCT	,
vitale	ADJ	vital
mieux	ADV	mieux
ce	DET	ce
gagner	VERB	gagner
haltères	NOUN	haltère
,	PUNCT	,
me	PRON	me
santé	NOUN	santé
cœur	NOUN	cœur
de	ADP	de
,	PUNCT	,
goûter	VERB	goûter
tout	ADJ	tout
.	PUNCT	.
l'	DET	le
son	DET	son
d'	ADP	de
Je	PRON	je
chien	NOUN	chien
du	ADP	de
s'	PRON	se
pas	ADV	pas
a	AUX	avoir
d'	ADP	de
les	DET	le
et	CCONJ	et
existaient	VERB	exister
à	ADP	à
Socrate	PROPN	Socrate
Une	DET	un
qu'	SCONJ	que
Abélard	PROPN	Abélard
aux	ADP	à
-	NOUN	-
.	PUNCT	.
la	DET	le
état	NOUN	état
sont	AUX	être
comme	ADP	comme
générations	NOUN	génération
figures	NOUN	figure
,	PUNCT	,
incurables	ADJ	incurable
chère	NOUN	chère
du	ADP	de
louis	PROPN	louis
devenir	VERB	devenir
,	PUNCT	,
«	PUNCT	«
ne	ADV	ne
contente	VERB	contente
était	AUX	être
tragédie	NOUN	tragédie
prononcer	VERB	prononcer
de	ADP	de
,	PUNCT	,
moindre	ADJ	moindre
nous	PRON	nous
du	ADP	de
il	PRON	il
à	ADP	à
notre	DET	notre
apprendre	VERB	apprendre
Je	PRON	je
,	PUNCT	,
base	NOUN	base
fiche	VERB	fiche
comme	ADP	comme
-on	PRON	on
liberté	NOUN	liberté
Toujours	ADV	toujours
et	CCONJ	et
de	ADP	de
misérables	NOUN	misérable
je	PRON	je
bon	ADJ	bon
les	DET	le
le	DET	le
,	PUNCT	,
aucune	DET	aucun
,	PUNCT	,
n'	ADV	n'
sans	ADP	sans
ou	CCONJ	ou
,	PUNCT	,
estime	VERB	estime
microbes	NOUN	microbe
Faut	VERB	falloir
remédie	VERB	remédier
Peut	ADV	peut
non	ADV	non
crimes	NOUN	crime
:	PUNCT	:
–	PUNCT	–
défense	NOUN	défense
se	PRON	se
vie	NOUN	vie
atomique	ADJ	atomique
prend	VERB	prendre
lasse	VERB	lasser
ping	NOUN	ping
la	DET	le
qu'	PRON	qu'
Les	DET	le
au	ADP	au
comme	ADP	comme
puisse	VERB	pouvoir
c'	PRON	ce
les	DET	le
s'	PRON	se
et	CCONJ	et
tous	ADJ	tout
,	PUNCT	,
.	PUNCT	.
quelque	DET	quelque
l'	DET	le
Je	PRON	je
fais	VERB	faire
de	ADP	de
a	AUX	avoir
aime	VERB	aime
D'	ADP	de
il	PRON	il
est	AUX	être
mieux	ADV	mieux
individuelle	ADJ	individuel
nature	NOUN	nature
Bavière	PROPN	Bavière
mais	CCONJ	mais
.	PUNCT	.
doit	VERB	devoir
j'	PRON	je
bouillon	NOUN	bouillon
J'	PRON	je
tuer	VERB	tuer
jamais	ADV	jamais
savoir	VERB	savoir
ou	CCONJ	ou
à	ADP	à
semble	VERB	semble
du	ADP	de
cela	PRON	cela
Si	SCONJ	si
de	ADP	de
culture	NOUN	culture
extrêmes	NOUN	extrême
héros	NOUN	héros
exercice	NOUN	exercice
l'	DET	le
On	PRON	on
»	PUNCT	»
a	AUX	avoir
tendre	VERB	tendre
de	ADP	de
,	PUNCT	,
sommes	AUX	être
aux	ADP	à
plus	ADV	plus
trahison	NOUN	trahison
qui	PRON	qui
études	NOUN	étude
besoin	NOUN	besoin
se	PRON	se
du	ADP	de
enclin	ADJ	enclin
ce	PRON	ce
vie	NOUN	vie
que	SCONJ	que
qui	PRON	qui
mon	DET	mon
»	PUNCT	»
-ce	PRON	-ce
leur	PRON	leur
existe	VERB	existe
Mes	DET	mon
manque	VERB	manque
vois	VERB	voir
avec	ADP	avec
mot	NOUN	mot
la	DET	le
la	DET	le
et	CCONJ	et
,	PUNCT	,
chirurgien	NOUN	chirurgien
bicyclette	NOUN	bicyclette
la	DET	le
;	PUNCT	;
réussi	VERB	réussir
a	VERB	avoir
Et	CCONJ	et
me	PRON	me
moi	PRON	moi
longévité	NOUN	longévité
terminer	VERB	terminer
que	PRON	que
dernier	ADJ	dernier
gymnastiques	NOUN	gymnastique
II	ADJ	ii
.	PUNCT	.
me	PRON	me
des	ADP	de
battu	VERB	battre
à	ADP	à
partie	NOUN	partie
Malgré	ADP	malgré
que	SCONJ	que
qui	PRON	qui
que	SCONJ	que
toute	ADJ	tout
.	PUNCT	.
progrès	NOUN	progrès
virus	NOUN	virus
.	PUNCT	.
que	ADV	que
et	CCONJ	et
joyeuse	ADJ	joyeux
qui	PRON	qui
disait	VERB	dire
drôle	ADJ	drôle
moments	NOUN	moment
.	PUNCT	.
les	DET	le
maladies	NOUN	maladie
et	CCONJ	et
et	CCONJ	et
monter	VERB	monter
vie	NOUN	vie
,	PUNCT	,
.	PUNCT	.
pas	ADV	pas
foi	NOUN	foi
panthéon	NOUN	panthéon
ni	CCONJ	ni
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
S'	SCONJ	s'
ball	NOUN	ball
dans	ADP	dans
le	DET	le
mangé	VERB	manger
aliments	NOUN	aliment
tyrannie	NOUN	tyrannie
connais	VERB	connaître
et	CCONJ	et
des	ADP	de
muscles	NOUN	muscle
nourrit	VERB	nourrir
rien	PRON	rien
naître	VERB	naître
très	ADV	très
check	NOUN	check
y	PRON	y
Une	DET	un
,	PUNCT	,
.	PUNCT	.
Instructeur	NOUN	instructeur
est	AUX	être
incapables	ADJ	incapable
les	DET	le
,	PUNCT	,
,	PUNCT	,
-il	PRON	il
experts	NOUN	expert
Quand	SCONJ	quand
,	PUNCT	,
«	PUNCT	«
surveillance	NOUN	surveillance
ferais	VERB	faire
son	DET	son
constante	ADJ	constant
envie	NOUN	envie
pas	ADV	pas
que	SCONJ	que
que	SCONJ	que
du	ADP	de
a	VERB	avoir
le	DET	le
moins	ADV	moins
travail	NOUN	travail
et	CCONJ	et
et	CCONJ	et
et	CCONJ	et
inévitablement	ADV	inévitablement
Nager	VERB	nager
panacée	NOUN	panacée
,	PUNCT	,
(	PUNCT	(
les	DET	le
en	PRON	en
,	PUNCT	,
temps	NOUN	temps
pense	VERB	pense
pourquoi	ADV	pourquoi
en	ADP	en
joyeux	ADJ	joyeux
gloire	NOUN	gloire
pour	ADP	pour
incroyable	ADJ	incroyable
fallait	VERB	falloir
de	ADP	de
monstres	NOUN	monstre
du	ADP	de
les	DET	le
,	PUNCT	,
devait	VERB	devoir
a	AUX	avoir
croire	VERB	croire
Je	PRON	je
pièces	NOUN	pièce
une	DET	un
ces	DET	ce
Shakespeare	PROPN	Shakespeare
ne	ADV	ne
Périclès	PROPN	Périclès
tôt	ADV	tôt
?	PUNCT	?
ne	ADV	ne
ça	PRON	cela
qui	PRON	qui
À	ADP	à
existe	VERB	existe
l'	PRON	l'
guerre	NOUN	guerre
la	DET	le
Pourquoi	ADV	pourquoi
la	DET	le
si	ADV	si
pas	ADV	pas
l'	PRON	l'
tordre	VERB	tordre
reste	NOUN	reste
même	ADV	même
.	PUNCT	.
de	ADP	de
à	ADP	à
de	ADP	de
ce	PRON	ce
je	PRON	je
toujours	ADV	toujours
pour	ADP	pour
révérence	NOUN	révérence
?	PUNCT	?
années	NOUN	année
sinon	ADV	sinon
il	PRON	il
Éducation	NOUN	éducation
qui	PRON	qui
assassins	NOUN	assassin
boyaux	NOUN	boyau
nous	PRON	nous
nous	PRON	nous
passée	VERB	passer
.	PUNCT	.
,	PUNCT	,
de	ADP	de
millions	NOUN	million
grandes	ADJ	grand
Blake	PROPN	Blake
malveillance	NOUN	malveillance
au	ADP	au
je	PRON	je
tirer	VERB	tirer
.	PUNCT	.
savoir	VERB	savoir
pas	ADV	pas
fou	NOUN	fou
la	DET	le
.	PUNCT	.
de	ADP	de
de	ADP	de
à	ADP	à
espoir	NOUN	espoir
illustres	ADJ	illustre
à	ADP	à
ai	VERB	avoir
du	ADP	de
ne	ADV	ne
issue	NOUN	issue
.	PUNCT	.
exercice	NOUN	exercice
de	ADP	de
la	DET	le
que	PRON	que
Il	PRON	il
accouplement	NOUN	accouplement
aucune	DET	aucun
ceci	PRON	ceci
la	DET	le
centenaire	ADJ	centenaire
ma	DET	mon
perche	NOUN	perche
avec	ADP	avec
la	DET	le
crois	VERB	croire
plaisir	NOUN	plaisir
en	PRON	en
dans	ADP	dans
de	ADP	de
nos	DET	notre
pratique	NOUN	pratique
à	ADP	à
n'	ADV	n'
et	CCONJ	et
le	DET	le
que	SCONJ	que
L'	DET	le
une	DET	un
bombe	NOUN	bombe
met	VERB	mettre
place	NOUN	place
jouer	VERB	jouer
Dante	PROPN	Dante
aux	ADP	à
le	DET	le
qui	PRON	qui
Rabelais	PROPN	Rabelais
jeu	NOUN	jeu
.	PUNCT	.
pas	ADV	pas
venir	VERB	venir
.	PUNCT	.
ordonnance	NOUN	ordonnance
savent	VERB	savoir
régimes	NOUN	régime
Éternel	ADJ	éternel
réguliers	ADJ	régulier
l'	DET	le
offrir	VERB	offrir
temps	NOUN	temps
le	DET	le
d'	ADP	de
être	ADV	être
,	PUNCT	,
beaucoup	ADV	beaucoup
beauté	NOUN	beauté
on	PRON	on
laideur	NOUN	laideur
maux	NOUN	mal
nous	PRON	nous
est	AUX	être
Quand	SCONJ	quand
serait	VERB	être
médecin	NOUN	médecin
certificat	NOUN	certificat
nettoie	VERB	nettoyer
ma	DET	mon
devise	NOUN	devise
et	CCONJ	et
envoyer	VERB	envoyer
le	DET	le
pour	ADP	pour
aggraver	VERB	aggraver
?	PUNCT	?
je	PRON	je
je	PRON	je
tragiques	ADJ	tragique
,	PUNCT	,
de	ADP	de
le	DET	le
pas	ADV	pas
alors	ADV	alors
rond	ADJ	rond
et	CCONJ	et
,	PUNCT	,
nettoie	VERB	nettoyer
rire	NOUN	rire
tous	ADJ	tout
à	ADP	à
fin	NOUN	fin
d'	ADP	de
cette	DET	ce
revolver	NOUN	revolver
pour	ADP	pour
.	PUNCT	.
acide	ADJ	acide
tout	PRON	tout
ne	ADV	ne
progrès	NOUN	progrès
comédie	NOUN	comédie
désespoir	NOUN	désespoir
suis	AUX	être
voilà	VERB	voilà
tous	ADJ	tout
gènes	NOUN	gène
de	ADP	de
nos	DET	notre
la	DET	le
lecteurs	NOUN	lecteur
?	PUNCT	?
monde	NOUN	monde
horreurs	NOUN	horreur
sur	ADP	sur
de	ADP	de
,	PUNCT	,
.	PUNCT	.
que	SCONJ	que
gai	ADJ	gai
revanche	NOUN	revanche
l'	DET	le
m'	PRON	me
on	PRON	on
entends	VERB	entendre
dans	ADP	dans
jour	NOUN	jour
le	PRON	le
qu'	PRON	qu'
de	ADP	de
j'	PRON	je
.	PUNCT	.
,	PUNCT	,
à	ADP	à
en	ADP	en
de	ADP	de
refuserait	VERB	refuser
et	CCONJ	et
tout	NOUN	tout
l'	PRON	l'
et	CCONJ	et
et	CCONJ	et
abondé	VERB	abonder
en	ADP	en
vie	NOUN	vie
n'	ADV	n'
grands	ADJ	grand
usage	NOUN	usage
est	AUX	être
opposés	ADJ	opposer
envie	NOUN	envie
de	ADP	de
pas	ADV	pas
,	PUNCT	,
,	PUNCT	,
peine	NOUN	peine
chance	NOUN	chance
travers	NOUN	travers
amour	NOUN	amour
à	ADP	à
d'	ADP	de
m'	PRON	me
–	PUNCT	–
grandeur	NOUN	grandeur
le	DET	le
de	ADP	de
,	PUNCT	,
tourne	VERB	tourne
ou	CCONJ	ou
civilisé	ADJ	civilisé
en	PRON	en
hypocrisie	NOUN	hypocrisie
quelques	ADJ	quelque
considère	VERB	considérer
,	PUNCT	,
à	ADP	à
médicale	ADJ	médical
préférable	ADJ	préférable
,	PUNCT	,
d'	ADP	de
de	ADP	de
soit	VERB	être
non	ADV	non
rien	PRON	rien
ordre	NOUN	ordre
je	PRON	je
oublie	VERB	oublier
mon	DET	mon
.	PUNCT	.
de	ADP	de
Tout	ADJ	tout
même	ADV	même
l'	PRON	l'
n'	ADV	n'
nous	PRON	nous
souffle	NOUN	souffle
préfère	VERB	préférer
,	PUNCT	,
,	PUNCT	,
que	SCONJ	que
me	PRON	me
l'	DET	le
jamais	ADV	jamais
infiniment	ADV	infiniment
nous	PRON	nous
un	DET	un
,	PUNCT	,
pas	ADV	pas
ma	DET	mon
se	PRON	se
quel	ADJ	quel
effroyables	ADJ	effroyable
plaisir	NOUN	plaisir
entre	VERB	entre
vie	NOUN	vie
devient	VERB	devenir
tel	DET	tel
issue	NOUN	issue
du	ADP	de
on	PRON	on
avec	ADP	avec
s'	PRON	se
-ce	PRON	-ce
cruauté	NOUN	cruauté
Quand	SCONJ	quand
d'	ADP	de
probable	ADJ	probable
des	ADP	de
Fini	VERB	finir
et	CCONJ	et
aime	VERB	aime
Le	DET	le
mon	DET	mon
mot	NOUN	mot
et	CCONJ	et
guerre	NOUN	guerre
,	PUNCT	,
catéchisme	NOUN	catéchisme
,	PUNCT	,
poésie	NOUN	poésie
par	ADP	par
écrivains	NOUN	écrivain
des	ADP	de
ai	AUX	avoir
hâte	VERB	hâter
?	PUNCT	?
intéresse	VERB	intéresse
être	AUX	être
tous	ADJ	tout
dire	VERB	dire
la	DET	le
à	ADP	à
pour	ADP	pour
intéresse	VERB	intéresse
l'	DET	le
ou	CCONJ	ou
et	CCONJ	et
d'	ADP	de
qui	PRON	qui
antan	ADV	antan
,	PUNCT	,
des	DET	un
image	NOUN	image
esprit	NOUN	esprit
Jeunesse	NOUN	jeunesse
ai	VERB	avoir
assidu	NOUN	assidu
tant	ADV	tant
mort	NOUN	mort
pourtant	ADV	pourtant
complément	NOUN	complément
poésie	NOUN	poésie
étonne	VERB	étonne
,	PUNCT	,
fois	NOUN	fois
arborer	VERB	arborer
de	ADP	de
aussitôt	ADV	aussitôt
deux	NUM	deux
vie	NOUN	vie
va	VERB	aller
voient	VERB	voir
l'	DET	le
avait	AUX	avoir
démontrer	VERB	démontrer
une	DET	un
cette	DET	ce
on	PRON	on
de	ADP	de
aussi	ADV	aussi
il	PRON	il
dans	ADP	dans
,	PUNCT	,
de	ADP	de
n'	ADV	n'
mort	NOUN	mort
permettra	VERB	permettre
au	ADP	au
.	PUNCT	.
ses	DET	son
a	AUX	avoir
ai	VERB	avoir
ce	PRON	ce
femme	NOUN	femme
des	ADP	de
cinéma	NOUN	cinéma
je	PRON	je
et	CCONJ	et
de	ADP	de
le	DET	le
point	NOUN	point
d'	ADP	de
de	ADP	de
nul	DET	nul
prolongés	VERB	prolonger
que	PRON	que
est	AUX	être
,	PUNCT	,
qui	PRON	qui
la	DET	le
Ajoutez	VERB	ajouter
d'	ADP	de
ce	DET	ce
que	SCONJ	que
les	DET	le
histoire	NOUN	histoire
cela	PRON	cela
du	ADP	de
tout	ADV	tout
un	DET	un
Et	CCONJ	et
comble	NOUN	comble
enchanter	VERB	enchanter
ce	PRON	ce
idées	NOUN	idée
illustrent	VERB	illustrer
neutres	ADJ	neutre
-on	PRON	on
ne	ADV	ne
ces	DET	ce
.	PUNCT	.
son	DET	son
ma	DET	mon
d'	ADP	de
l'	DET	le
suis	AUX	être
de	ADP	de
me	PRON	me
que	SCONJ	que
forment	VERB	former
,	PUNCT	,
est	AUX	être
Je	PRON	je
m'	PRON	me
,	PUNCT	,
l'	DET	le
peintres	NOUN	peintre
émotive	ADJ	émotif
pas	ADV	pas
m'	PRON	me
est	VERB	être
des	ADP	de
quel	DET	quel
ai	AUX	avoir
de	ADP	de
l'	DET	le
J'	PRON	je
pouvoir	NOUN	pouvoir
prend	VERB	prendre
adapte	VERB	adapte
pour	ADP	pour
son	DET	son
les	DET	le
J'	PRON	je
manifester	VERB	manifester
;	PUNCT	;
.	PUNCT	.
sabre	NOUN	sabre
,	PUNCT	,
sont	AUX	être
sont	AUX	être
Japonais	NOUN	japonais
majorité	NOUN	majorité
sérieux	NOUN	sérieux
chez	ADP	chez
beaucoup	ADV	beaucoup
.	PUNCT	.
encore	ADV	encore
comique	ADJ	comique
plus	ADV	plus
que	SCONJ	que
que	SCONJ	que
d'	ADP	de
,	PUNCT	,
à	ADP	à
dont	PRON	dont
êtres	NOUN	être
.	PUNCT	.
ni	CCONJ	ni
poésie	NOUN	poésie
à	ADP	à
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
sont	AUX	être
.	PUNCT	.
.	PUNCT	.
chanteurs	NOUN	chanteur
est	VERB	être
Telle	ADJ	tel
de	ADP	de
.	PUNCT	.
été	AUX	être
Je	PRON	je
On	PRON	on
à	ADP	à
de	ADP	de
cet	DET	ce
.	PUNCT	.
les	DET	le
avec	ADP	avec
Japonaise	NOUN	japonais
l'	DET	le
arriver	VERB	arriver
son	DET	son
presque	ADV	presque
films	NOUN	film
violence	NOUN	violence
n'	ADV	n'
en	ADP	en
de	ADP	de
beauté	NOUN	beauté
japonais	ADJ	japonais
marié	ADJ	marier
soi	NOUN	soi
.	PUNCT	.
je	PRON	je
imprévisible	NOUN	imprévisible
,	PUNCT	,
et	CCONJ	et
genre	NOUN	genre
,	PUNCT	,
était	AUX	être
surprendre	VERB	surprendre
je	PRON	je
Il	PRON	il
.	PUNCT	.
ont	AUX	avoir
le	DET	le
une	DET	un
.	PUNCT	.
La	DET	le
me	PRON	me
–	PUNCT	–
Zen	PROPN	Zen
à	ADP	à
et	CCONJ	et
,	PUNCT	,
pourrait	VERB	pouvoir
le	DET	le
est	AUX	être
ce	DET	ce
d'	ADP	de
:	PUNCT	:
ai	AUX	avoir
alliage	NOUN	alliage
les	PRON	le
sens	NOUN	sens
à	ADP	à
que	PRON	que
existe	VERB	existe
capables	ADJ	capable
espèces	NOUN	espèce
conflit	NOUN	conflit
juxtaposées	VERB	juxtaposer
,	PUNCT	,
que	SCONJ	que
la	DET	le
qui	PRON	qui
pris	VERB	prendre
en	ADP	en
thèmes	NOUN	thème
Là	ADV	là
est	AUX	être
bien	ADV	bien
et	CCONJ	et
et	CCONJ	et
aucune	DET	aucun
,	PUNCT	,
plus	ADV	plus
,	PUNCT	,
diffèrent	VERB	différer
sa	DET	son
,	PUNCT	,
:	PUNCT	:
.	PUNCT	.
de	ADP	de
après	ADP	après
dont	PRON	dont
laideur	NOUN	laideur
,	PUNCT	,
ou	CCONJ	ou
certain	ADJ	certain
vouloir	VERB	vouloir
Il	PRON	il
