chargés	VERB	charger
la	DET	le
un	DET	un
vêtement	NOUN	vêtement
cette	DET	ce
pleine	ADJ	plein
un	DET	un
se	PRON	se
écria	VERB	écrier
filait	VERB	filer
se	PRON	se
et	CCONJ	et
toutes	ADJ	tout
il	PRON	il
longues	ADJ	long
à	ADP	à
forçant	VERB	forcer
oublia	VERB	oublier
,	PUNCT	,
inclina	VERB	incliner
contre	ADP	contre
à	ADP	à
Elle	PRON	lui
n'	ADV	n'
ne	ADV	ne
ses	DET	son
main	NOUN	main
nuque	NOUN	nuque
le	DET	le
préféra	VERB	préférer
duvet	NOUN	duvet
En	ADP	en
,	PUNCT	,
de	ADP	de
il	PRON	il
pétrifia	VERB	pétrifier
par	ADP	par
lui	PRON	lui
n'	ADV	n'
levait	VERB	lever
ses	DET	son
de	ADP	de
supérieure	ADJ	supérieur
de	ADP	de
la	DET	le
les	DET	le
mais	CCONJ	mais
,	PUNCT	,
de	ADP	de
se	PRON	se
non	ADV	non
Bon	ADJ	bon
braise	NOUN	braise
le	DET	le
ivre	ADJ	ivre
pour	ADP	pour
que	SCONJ	que
devait	VERB	devoir
.	PUNCT	.
de	ADP	de
,	PUNCT	,
dans	ADP	dans
effet	NOUN	effet
Il	PRON	il
brûlant	ADJ	brûlant
!	PUNCT	!
recula	VERB	reculer
.	PUNCT	.
chaude	ADJ	chaud
un	DET	un
Non	ADV	non
peine	NOUN	peine
S'	PRON	se
,	PUNCT	,
Scandinaves	ADJ	scandinave
d'	ADP	de
herculéenne	ADJ	herculéen
de	ADP	de
sauf	ADP	sauf
parler	VERB	parler
avec	ADP	avec
admiration	NOUN	admiration
extraordinaire	ADJ	extraordinaire
hésitait	VERB	hésiter
d'	ADP	de
chemisier	NOUN	chemisier
yeux	NOUN	oeil
et	CCONJ	et
contemplation	NOUN	contemplation
langue	NOUN	langue
Il	PRON	il
fyrir	PROPN	fyrir
put	VERB	pouvoir
.	PUNCT	.
une	DET	un
admiration	NOUN	admiration
,	PUNCT	,
esprit	NOUN	esprit
La	DET	le
pendant	ADP	pendant
ciselé	VERB	ciseler
moitié	NOUN	moitié
un	DET	un
elle	PRON	lui
qu'	SCONJ	que
dans	ADP	dans
Pour	ADP	pour
battre	VERB	battre
!	PUNCT	!
,	PUNCT	,
de	DET	de
.	PUNCT	.
brûlait	VERB	brûler
mot	NOUN	mot
ôter	VERB	ôter
elle	PRON	lui
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
fit	VERB	faire
-t	PRON	-t
assez	ADV	assez
buste	NOUN	buste
d'	DET	d'
taille	NOUN	taille
.	PUNCT	.
baignoire	NOUN	baignoire
et	CCONJ	et
baignoire	NOUN	baignoire
les	DET	le
Elle	PRON	lui
une	DET	un
virilité	NOUN	virilité
suffit	VERB	suffire
avec	ADP	avec
sourire	NOUN	sourire
détourner	VERB	détourner
La	DET	le
Miranda	PROPN	Miranda
sur	ADP	sur
à	ADP	à
beau	ADJ	beau
Adrianna	PROPN	Adrianna
au	ADP	au
.	PUNCT	.
du	ADP	de
Dis	VERB	dire
interrogateurs	ADJ	interrogateur
effleura	VERB	effleurer
Paniquée	VERB	paniquer
pour	ADP	pour
Il	PRON	il
Bain	NOUN	bain
permettre	VERB	permettre
prouver	VERB	prouver
chamade	NOUN	chamade
-elle	PRON	lui
voulait	VERB	vouloir
Qu'	PRON	qu'
fut	AUX	être
rebord	NOUN	rebord
Il	PRON	il
la	DET	le
nu	ADJ	nu
—	PUNCT	—
sensations	NOUN	sensation
sublimes	ADJ	sublime
enjamba	VERB	enjamber
posa	VERB	poser
Elle	PRON	lui
curieuse	ADJ	curieux
de	ADP	de
stupeur	NOUN	stupeur
ornait	VERB	orner
pas	ADV	pas
,	PUNCT	,
sentit	VERB	sentir
dit	VERB	dire
,	PUNCT	,
léger	ADJ	léger
la	DET	le
lui	PRON	lui
le	DET	le
embrassa	VERB	embrasser
de	ADP	de
volonté	NOUN	volonté
qu'	PRON	qu'
...	PUNCT	...
profita	VERB	profiter
sa	DET	son
,	PUNCT	,
Viking	PROPN	Viking
de	ADP	de
ses	DET	son
irrésistiblement	ADV	irrésistiblement
.	PUNCT	.
Elle	PRON	lui
de	ADP	de
le	PRON	le
peau	NOUN	peau
restait	VERB	rester
Les	DET	le
cœur	NOUN	cœur
un	DET	un
cesse	VERB	cesse
humiliait	VERB	humilier
elle	PRON	lui
taille	NOUN	taille
-elle	PRON	lui
possédait	VERB	posséder
justaucorps	NOUN	justaucorps
que	SCONJ	que
réaction	NOUN	réaction
l'	DET	le
les	DET	le
Miranda	PROPN	Miranda
alors	ADV	alors
instants	NOUN	instant
Harald	PROPN	Harald
A	ADP	à
qu'	SCONJ	que
lèvres	NOUN	lèvre
y	PRON	y
.	PUNCT	.
moulants	ADJ	moulant
temps	NOUN	temps
l'	PRON	l'
oublia	VERB	oublier
naissance	NOUN	naissance
dessous	ADV	dessous
il	PRON	il
ses	DET	son
arracher	VERB	arracher
d'	ADP	de
tunique	NOUN	tunique
fallait	VERB	falloir
terreur	NOUN	terreur
eut	VERB	avoir
Comment	ADV	comment
elle	PRON	lui
pantalons	NOUN	pantalon
bras	NOUN	bras
,	PUNCT	,
yeux	NOUN	oeil
jamais	ADV	jamais
la	DET	le
patiemment	ADV	patiemment
soucis	NOUN	souci
prisonnière	ADJ	prisonnier
exaspération	NOUN	exaspération
ainsi	ADV	ainsi
.	PUNCT	.
.	PUNCT	.
la	DET	le
à	ADP	à
monde	NOUN	monde
retenant	VERB	retenir
,	PUNCT	,
,	PUNCT	,
ton	NOUN	ton
,	PUNCT	,
leva	VERB	lever
-t	PRON	-t
soudain	ADV	soudain
il	PRON	il
Face	NOUN	face
d'	ADP	de
la	PRON	le
Harald	PROPN	Harald
enlaça	VERB	enlacer
Et	CCONJ	et
.	PUNCT	.
de	ADP	de
.	PUNCT	.
sourit	VERB	sourire
bouche	NOUN	bouche
capacité	NOUN	capacité
voix	NOUN	voix
doute	NOUN	doute
seule	ADJ	seul
avait	VERB	avoir
Il	PRON	il
brusquement	ADV	brusquement
pas	NOUN	pas
s'	SCONJ	s'
,	PUNCT	,
larges	ADJ	large
bain	NOUN	bain
ses	DET	son
de	ADP	de
Vikings	NOUN	viking
étrange	ADJ	étrange
Tu	PRON	tu
se	PRON	se
!	PUNCT	!
cet	DET	ce
attiré	VERB	attirer
Elle	PRON	lui
—	PUNCT	—
,	PUNCT	,
main	NOUN	main
il	PRON	il
cela	PRON	cela
main	NOUN	main
reins	NOUN	rein
de	ADP	de
se	PRON	se
déchira	VERB	déchirer
et	CCONJ	et
,	PUNCT	,
invincibles	ADJ	invincible
lui	PRON	lui
étreinte	NOUN	étreinte
lui	PRON	lui
Pour	ADP	pour
prix	NOUN	prix
tordre	VERB	tordre
nu	ADJ	nu
lui	PRON	lui
Merci	NOUN	merci
Harald	PROPN	Harald
sein	NOUN	sein
presque	ADV	presque
de	ADP	de
sa	DET	son
faut	VERB	falloir
souffrait	VERB	souffrir
Leurs	DET	leur
repousser	VERB	repousser
passant	VERB	passer
ceinture	NOUN	ceinture
la	PRON	le
tête	NOUN	tête
de	ADP	de
,	PUNCT	,
d'	ADP	de
bien	ADV	bien
qu'	SCONJ	que
en	PRON	en
,	PUNCT	,
sa	DET	son
de	ADP	de
des	DET	un
.	PUNCT	.
derrière	ADP	derrière
Au	ADP	au
le	PRON	le
pensa	VERB	penser
L'	DET	le
J'	PRON	je
elle	PRON	lui
,	PUNCT	,
fossettes	NOUN	fossette
procurait	VERB	procurer
cela	PRON	cela
—	PUNCT	—
supplanter	VERB	supplanter
.	PUNCT	.
,	PUNCT	,
pouvait	VERB	pouvoir
de	ADP	de
Elle	PRON	lui
de	ADP	de
-il	PRON	il
désir	NOUN	désir
bain	NOUN	bain
-elle	PRON	lui
de	ADP	de
,	PUNCT	,
gifla	VERB	gifler
Adrianna	PROPN	Adrianna
dans	ADP	dans
ci	ADV	ci
rivés	VERB	river
.	PUNCT	.
homme	NOUN	homme
lui	PRON	lui
la	DET	le
put	VERB	pouvoir
le	PRON	le
par	ADP	par
de	ADP	de
yeux	NOUN	oeil
Miranda	PROPN	Miranda
fakka	PROPN	fakka
,	PUNCT	,
apparut	VERB	apparaître
vers	ADP	vers
s'	PRON	se
de	ADP	de
à	ADP	à
glabres	ADJ	glabre
les	DET	le
Viking	PROPN	Viking
.	PUNCT	.
l'	PRON	l'
Une	DET	un
change	VERB	changer
la	DET	le
—	PUNCT	—
il	PRON	il
,	PUNCT	,
.	PUNCT	.
comme	ADP	comme
,	PUNCT	,
pectoraux	NOUN	pectoral
auraient	AUX	avoir
un	DET	un
.	PUNCT	.
sommeil	NOUN	sommeil
Tu	PRON	tu
obtempéra	VERB	obtempérer
,	PUNCT	,
Mer	PROPN	Mer
vas	VERB	aller
Mais	CCONJ	mais
qu'	SCONJ	que
d'	ADP	de
Dans	ADP	dans
pleine	ADJ	plein
pour	ADP	pour
Miranda	PROPN	Miranda
est	AUX	être
comme	ADP	comme
inconnu	ADJ	inconnu
.	PUNCT	.
-il	PRON	il
,	PUNCT	,
un	DET	un
regard	NOUN	regard
des	DET	un
Miranda	PROPN	Miranda
son	DET	son
Le	DET	le
bout	NOUN	bout
.	PUNCT	.
Viking	PROPN	Viking
nombril	NOUN	nombril
plus	ADV	plus
,	PUNCT	,
qu'	SCONJ	que
muscles	NOUN	muscle
.	PUNCT	.
fut	AUX	être
Elle	PRON	lui
il	PRON	il
,	PUNCT	,
flèche	NOUN	flèche
il	PRON	il
de	ADP	de
-elle	PRON	lui
Harald	PROPN	Harald
de	ADP	de
.	PUNCT	.
avait	AUX	avoir
ses	DET	son
la	DET	le
la	DET	le
?	PUNCT	?
chemisier	NOUN	chemisier
que	SCONJ	que
magnifique	ADJ	magnifique
figea	VERB	figer
.	PUNCT	.
une	DET	un
déversa	VERB	déverser
son	DET	son
sa	DET	son
ressentit	VERB	ressentir
et	CCONJ	et
mira	VERB	mirer
et	CCONJ	et
et	CCONJ	et
de	ADP	de
Il	PRON	il
pas	ADV	pas
ce	DET	ce
l'	PRON	l'
de	DET	de
»	PUNCT	»
plein	ADJ	plein
à	ADP	à
longs	ADJ	long
fyrir	VERB	fyrir
désigna	VERB	désigner
couleur	NOUN	couleur
sur	ADP	sur
le	DET	le
.	PUNCT	.
telle	ADJ	tel
tache	NOUN	tache
réveillé	VERB	réveiller
sur	ADP	sur
sur	ADP	sur
il	PRON	il
contre	ADP	contre
bleus	ADJ	bleu
-t	PRON	-t
dévastateur	ADJ	dévastateur
qu'	PRON	qu'
toute	DET	tout
elle	PRON	lui
regard	NOUN	regard
s'	SCONJ	s'
.	PUNCT	.
.	PUNCT	.
lentement	ADV	lentement
était	AUX	être
Son	DET	son
débattre	VERB	débattre
s'	PRON	se
épaules	NOUN	épaule
de	ADP	de
dévorer	VERB	dévorer
Shea	PROPN	Shea
épaules	NOUN	épaule
colère	NOUN	colère
sein	NOUN	sein
.	PUNCT	.
secrétaire	NOUN	secrétaire
force	NOUN	force
qui	PRON	qui
connue	VERB	connaître
la	DET	le
toute	ADJ	tout
regard	NOUN	regard
de	ADP	de
,	PUNCT	,
lame	NOUN	lame
tiède	ADJ	tiède
,	PUNCT	,
avait	AUX	avoir
comme	ADP	comme
.	PUNCT	.
sentiments	NOUN	sentiment
sincère	ADJ	sincère
qu'	SCONJ	que
dans	ADP	dans
pourtant	ADV	pourtant
lui	PRON	lui
par	ADP	par
Puisqu'	SCONJ	puisque
baissa	VERB	baisser
et	CCONJ	et
,	PUNCT	,
de	ADP	de
et	CCONJ	et
?	PUNCT	?
Elle	PRON	lui
à	ADP	à
envers	ADP	envers
...	PUNCT	...
il	PRON	il
de	ADP	de
se	PRON	se
un	DET	un
chemisier	NOUN	chemisier
ne	ADV	ne
Adrianna	PROPN	Adrianna
la	DET	le
le	DET	le
,	PUNCT	,
yeux	NOUN	oeil
sentant	VERB	sentir
puis	CCONJ	puis
,	PUNCT	,
et	CCONJ	et
couteau	NOUN	couteau
qui	PRON	qui
seconde	ADJ	second
les	DET	le
à	ADP	à
la	PRON	le
encore	ADV	encore
montrée	VERB	montrer
qu'	SCONJ	que
assise	VERB	asseoir
lui	PRON	lui
ses	DET	son
ours	NOUN	ours
saisit	VERB	saisir
.	PUNCT	.
eau	NOUN	eau
Il	PRON	il
,	PUNCT	,
dans	ADP	dans
la	DET	le
douceur	NOUN	douceur
éprouvée	VERB	éprouver
une	DET	un
enragé	ADJ	enragé
moments	NOUN	moment
découvrir	VERB	découvrir
cuisse	NOUN	cuisse
juste	ADV	juste
aperçu	VERB	apercevoir
,	PUNCT	,
nouait	VERB	nouer
A	ADP	à
de	ADP	de
elle	PRON	lui
essayait	VERB	essayer
soulever	VERB	soulever
.	PUNCT	.
elle	PRON	lui
devenait	VERB	devenir
vers	ADP	vers
violente	ADJ	violent
il	PRON	il
redressa	VERB	redresser
plier	VERB	plier
Russell	PROPN	Russell
.	PUNCT	.
de	DET	de
avec	ADP	avec
rez-de-chaussée	NOUN	rez-de-chaussée
cette	DET	ce
Miranda	PROPN	Miranda
de	ADP	de
bras	NOUN	bras
elle	PRON	lui
,	PUNCT	,
pas	ADV	pas
agaçait	VERB	agacer
Il	PRON	il
été	AUX	être
Lorsqu'	SCONJ	lorsque
pendant	ADP	pendant
allait	VERB	aller
celle	PRON	celui
Elle	PRON	lui
immense	ADJ	immense
secoua	VERB	secouer
Miranda	PROPN	Miranda
Mais	CCONJ	mais
neuf	NUM	neuf
plus	ADV	plus
l'	PRON	l'
elle	PRON	lui
l'	DET	le
idée	NOUN	idée
un	DET	un
d'	ADP	de
étreigne	VERB	étreindre
lui	PRON	lui
se	PRON	se
aussi	ADV	aussi
avait	AUX	avoir
sincèrement	ADV	sincèrement
elle	PRON	lui
père	NOUN	père
il	PRON	il
envahi	VERB	envahir
.	PUNCT	.
l'	DET	le
s'	PRON	se
l'	PRON	l'
regard	NOUN	regard
avec	ADP	avec
réagi	VERB	réagir
l'	PRON	l'
croyait	VERB	croire
sans	ADP	sans
Miranda	PROPN	Miranda
que	PRON	que
ses	DET	son
message	NOUN	message
bonne	ADJ	bon
un	DET	un
la	DET	le
puis	CCONJ	puis
d'	ADP	de
,	PUNCT	,
l'	DET	le
brute	NOUN	brute
à	ADP	à
à	ADP	à
à	ADP	à
avait	AUX	avoir
du	ADP	de
émanait	VERB	émaner
un	PRON	un
tenait	VERB	tenir
toile	NOUN	toile
presque	ADV	presque
Un	DET	un
Là	ADV	là
la	DET	le
cette	DET	ce
,	PUNCT	,
croiser	VERB	croiser
une	DET	un
jumelle	ADJ	jumeau
les	DET	le
Le	DET	le
impassible	ADJ	impassible
femme	NOUN	femme
et	CCONJ	et
le	DET	le
la	DET	le
Se	PRON	se
l'	DET	le
la	DET	le
se	PRON	se
sécha	VERB	sécher
face	NOUN	face
sur	ADP	sur
.	PUNCT	.
de	ADP	de
.	PUNCT	.
inspirait	VERB	inspirer
il	PRON	il
de	ADP	de
l'	DET	le
Miranda	PROPN	Miranda
.	PUNCT	.
du	DET	de
!	PUNCT	!
«	PUNCT	«
n'	ADV	n'
sa	DET	son
ressaisir	VERB	ressaisir
mettrait	VERB	mettre
ne	ADV	ne
vieux	ADJ	vieux
semblables	NOUN	semblable
qu'	SCONJ	que
se	PRON	se
croisa	VERB	croiser
—	PUNCT	—
une	DET	un
personne	NOUN	personne
Cette	DET	ce
présent	NOUN	présent
dangereux	ADJ	dangereux
serviette	NOUN	serviette
en	PRON	en
l'	DET	le
se	PRON	se
avait	AUX	avoir
entraîner	VERB	entraîner
considérait	VERB	considérer
,	PUNCT	,
Pourtant	ADV	pourtant
était	AUX	être
sortant	VERB	sortir
voulait	VERB	vouloir
,	PUNCT	,
vêtements	NOUN	vêtement
le	PRON	le
pas	ADV	pas
que	PRON	que
Quel	DET	quel
,	PUNCT	,
il	PRON	il
Miranda	PROPN	Miranda
bras	NOUN	bras
souciait	VERB	soucier
décontracter	VERB	décontracter
,	PUNCT	,
avec	ADP	avec
aveugler	VERB	aveugler
,	PUNCT	,
de	ADP	de
.	PUNCT	.
de	ADP	de
elle	PRON	lui
nouveau	ADJ	nouveau
du	ADP	de
talons	NOUN	talon
descendit	VERB	descendre
estomac	NOUN	estomac
au	ADP	au
était	AUX	être
!	PUNCT	!
sur	ADP	sur
et	CCONJ	et
.	PUNCT	.
elle	PRON	lui
agressé	VERB	agresser
la	DET	le
mieux	ADV	mieux
de	ADP	de
qu'	PRON	qu'
...	PUNCT	...
se	PRON	se
elle	PRON	lui
il	PRON	il
jamais	ADV	jamais
à	ADP	à
certitude	NOUN	certitude
cuvette	NOUN	cuvette
autour	ADV	autour
cachait	VERB	cacher
Il	PRON	il
portait	VERB	porter
?	PUNCT	?
tomba	VERB	tomber
sentait	VERB	sentir
confidence	NOUN	confidence
confortables	ADJ	confortable
Non	ADV	non
essuya	VERB	essuyer
de	ADP	de
la	PRON	le
le	DET	le
où	PRON	où
tourna	VERB	tourner
pas	ADV	pas
la	DET	le
Et	CCONJ	et
elle	PRON	lui
l'	PRON	l'
peu	ADV	peu
ne	ADV	ne
,	PUNCT	,
pas	ADV	pas
nommait	VERB	nommer
Dans	ADP	dans
pas	ADV	pas
façon	NOUN	façon
se	PRON	se
faire	VERB	faire
monde	NOUN	monde
geste	NOUN	geste
était	AUX	être
air	NOUN	air
Manifestement	ADV	manifestement
que	PRON	que
forte	ADJ	fort
Adrianna	PROPN	Adrianna
le	PRON	le
une	DET	un
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
elle	PRON	lui
trop	ADV	trop
se	PRON	se
ne	ADV	ne
perte	NOUN	perte
muscles	NOUN	muscle
se	PRON	se
peur	NOUN	peur
succès	NOUN	succès
femme	NOUN	femme
à	ADP	à
Harald	PROPN	Harald
,	PUNCT	,
maintenant	ADV	maintenant
Prends	VERB	prendre
salon	NOUN	salon
,	PUNCT	,
était	AUX	être
raides	ADJ	raide
,	PUNCT	,
se	PRON	se
.	PUNCT	.
moment	NOUN	moment
?	PUNCT	?
bien	ADV	bien
il	PRON	il
il	PRON	il
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
ses	DET	son
tenait	VERB	tenir
.	PUNCT	.
façon	NOUN	façon
pistolet	NOUN	pistolet
fût	AUX	être
un	DET	un
voulu	VERB	vouloir
estomac	NOUN	estomac
d'	DET	d'
instant	NOUN	instant
crainte	NOUN	crainte
Harald	PROPN	Harald
désir	NOUN	désir
.	PUNCT	.
arme	NOUN	arme
pour	ADP	pour
le	PRON	le
?	PUNCT	?
,	PUNCT	,
lavabo	NOUN	lavabo
En	ADP	en
il	PRON	il
baignoire	NOUN	baignoire
Il	PRON	il
une	DET	un
lui	PRON	lui
baignait	VERB	baigner
Elle	PRON	lui
semblable	NOUN	semblable
à	ADP	à
se	PRON	se
,	PUNCT	,
,	PUNCT	,
dans	ADP	dans
Il	PRON	il
le	DET	le
tromper	VERB	tromper
le	DET	le
se	PRON	se
,	PUNCT	,
dont	PRON	dont
la	DET	le
Miranda	PROPN	Miranda
bain	NOUN	bain
«	PUNCT	«
confus	ADJ	confus
pièce	NOUN	pièce
S'	SCONJ	s'
recommençait	VERB	recommencer
attrapa	VERB	attraper
pour	ADP	pour
Miranda	PROPN	Miranda
pourrait	VERB	pouvoir
qu'	SCONJ	que
Elle	PRON	lui
effacer	VERB	effacer
longue	ADJ	long
lui	PRON	lui
il	PRON	il
de	ADP	de
une	DET	un
bout	NOUN	bout
eu	VERB	avoir
s'	SCONJ	s'
tremblements	NOUN	tremblement
porte	NOUN	porte
trop	ADV	trop
haut	ADJ	haut
côté	NOUN	côté
.	PUNCT	.
lui	PRON	lui
avant	ADP	avant
à	ADP	à
inventés	VERB	inventer
lentement	ADV	lentement
fois	NOUN	fois
une	DET	un
petite	ADJ	petit
Harald	PROPN	Harald
reposa	VERB	reposer
un	DET	un
se	PRON	se
n'	ADV	n'
elle	PRON	lui
elle	PRON	lui
embrassée	VERB	embrasser
langue	NOUN	langue
,	PUNCT	,
de	ADP	de
devint	VERB	devenir
il	PRON	il
étranges	ADJ	étrange
auparavant	ADV	auparavant
temps	NOUN	temps
-elle	PRON	lui
?	PUNCT	?
,	PUNCT	,
.	PUNCT	.
elle	PRON	lui
et	CCONJ	et
l'	PRON	l'
ses	DET	son
et	CCONJ	et
qu'	PRON	qu'
par	ADP	par
.	PUNCT	.
.	PUNCT	.
regard	NOUN	regard
bain	NOUN	bain
Elle	PRON	lui
puissant	ADJ	puissant
long	ADJ	long
avait	AUX	avoir
.	PUNCT	.
qu'	SCONJ	que
dans	ADP	dans
-il	PRON	il
,	PUNCT	,
de	ADP	de
.	PUNCT	.
lui	PRON	lui
acceptait	VERB	accepter
fort	ADJ	fort
qu'	SCONJ	que
et	CCONJ	et
lui	PRON	lui
ses	DET	son
compassion	NOUN	compassion
une	DET	un
sentiments	NOUN	sentiment
cette	DET	ce
visage	NOUN	visage
incitait	VERB	inciter
au	ADP	au
cheveux	NOUN	cheveu
plus	ADV	plus
coutume	NOUN	coutume
manigances	NOUN	manigance
hésitation	NOUN	hésitation
bain	NOUN	bain
elle	PRON	lui
trouva	VERB	trouver
,	PUNCT	,
ton	DET	ton
,	PUNCT	,
amis	NOUN	ami
plus	ADV	plus
chercherait	VERB	chercher
lui	PRON	lui
de	ADP	de
et	CCONJ	et
Sa	DET	son
comporté	VERB	comporter
trompait	VERB	tromper
ou	CCONJ	ou
se	PRON	se
avait	AUX	avoir
avait	AUX	avoir
il	PRON	il
dans	ADP	dans
Et	CCONJ	et
plus	ADV	plus
Harald	PROPN	Harald
Parviendrait	VERB	parvenir
une	DET	un
jouait	VERB	jouer
baiser	NOUN	baiser
s'	PRON	se
serviette	NOUN	serviette
de	ADP	de
,	PUNCT	,
la	DET	le
au	ADP	au
de	ADP	de
nouveau	ADJ	nouveau
celui	PRON	celui
tache	NOUN	tache
ne	ADV	ne
»	PUNCT	»
âgé	ADJ	âgé
-elle	PRON	lui
saisir	VERB	saisir
désir	NOUN	désir
Adrianna	PROPN	Adrianna
remercier	VERB	remercier
la	DET	le
elle	PRON	lui
Elle	PRON	lui
jamais	ADV	jamais
Adrianna	PROPN	Adrianna
agresser	VERB	agresser
.	PUNCT	.
vraiment	ADV	vraiment
avait	VERB	avoir
.	PUNCT	.
comme	ADP	comme
parlait	VERB	parler
sièges	NOUN	siège
de	ADP	de
à	ADP	à
essaya	VERB	essayer
d'	ADP	de
avait	AUX	avoir
puis	CCONJ	puis
de	ADP	de
,	PUNCT	,
air	NOUN	air
du	ADP	de
dommage	NOUN	dommage
pas	ADV	pas
de	DET	de
qu'	SCONJ	que
?	PUNCT	?
entre	ADP	entre
avait	AUX	avoir
,	PUNCT	,
pièce	NOUN	pièce
et	CCONJ	et
et	CCONJ	et
de	ADP	de
Pourrait	VERB	pouvoir
air	NOUN	air
Car	CCONJ	car
pas	ADV	pas
trouver	VERB	trouver
d'	ADP	de
de	ADP	de
son	DET	son
le	DET	le
l'	DET	le
douce	ADJ	doux
tendre	VERB	tendre
la	DET	le
un	DET	un
débrouillerait	VERB	débrouiller
.	PUNCT	.
mit	VERB	mettre
.	PUNCT	.
secoué	VERB	secouer
yeux	NOUN	oeil
sur	ADP	sur
dans	ADP	dans
comme	ADP	comme
donner	VERB	donner
faire	VERB	faire
Comment	ADV	comment
.	PUNCT	.
palpable	ADJ	palpable
!	PUNCT	!
tiroir	NOUN	tiroir
,	PUNCT	,
la	DET	le
les	DET	le
.	PUNCT	.
ses	DET	son
clé	NOUN	clé
vraiment	ADV	vraiment
vêtements	NOUN	vêtement
leçon	NOUN	leçon
Harald	PROPN	Harald
Harald	PROPN	Harald
le	DET	le
pendant	ADP	pendant
souffrait	VERB	souffrir
l'	PRON	l'
,	PUNCT	,
il	PRON	il
de	ADP	de
remit	VERB	remettre
Qui	PRON	qui
directement	ADV	directement
dire	VERB	dire
de	ADP	de
sa	DET	son
il	PRON	il
si	ADV	si
ne	ADV	ne
la	DET	le
le	DET	le
.	PUNCT	.
tête	NOUN	tête
paquets	NOUN	paquet
Quelle	DET	quel
.	PUNCT	.
poignarderait	VERB	poignarder
l'	DET	le
.	PUNCT	.
son	DET	son
.	PUNCT	.
démontré	VERB	démontrer
,	PUNCT	,
bureau	NOUN	bureau
Il	PRON	il
était	AUX	être
laisser	AUX	laisser
une	DET	un
l'	DET	le
?	PUNCT	?
identité	NOUN	identité
se	PRON	se
tendait	VERB	tendre
rembourrés	VERB	rembourrer
se	PRON	se
seule	ADJ	seul
cents	NUM	cent
lui	PRON	lui
à	ADP	à
.	PUNCT	.
qu'	PRON	qu'
l'	DET	le
de	ADP	de
une	DET	un
où	PRON	où
de	ADP	de
se	PRON	se
était	AUX	être
naissance	NOUN	naissance
corps	NOUN	corps
qu'	SCONJ	que
de	ADP	de
conduire	VERB	conduire
brutaliser	VERB	brutaliser
saisit	VERB	saisir
tout	DET	tout
de	ADP	de
se	PRON	se
de	ADP	de
s'	PRON	se
fois	NOUN	fois
devant	ADP	devant
langue	NOUN	langue
Ayant	AUX	avoir
,	PUNCT	,
.	PUNCT	.
connût	VERB	connaître
point	NOUN	point
tuer	VERB	tuer
l'	PRON	l'
peu	ADV	peu
il	PRON	il
aussi	ADV	aussi
jambes	NOUN	jambe
son	DET	son
la	DET	le
La	DET	le
un	DET	un
éprouver	VERB	éprouver
entendit	VERB	entendre
et	CCONJ	et
donc	ADV	donc
si	ADV	si
,	PUNCT	,
.	PUNCT	.
tout	ADV	tout
de	DET	de
elle	PRON	lui
elle	PRON	lui
se	PRON	se
de	ADP	de
le	PRON	le
tels	ADJ	tel
cas	NOUN	cas
désemparé	ADJ	désemparé
le	DET	le
puis	CCONJ	puis
qu'	PRON	qu'
trois	NUM	trois
lui	PRON	lui
de	ADP	de
force	NOUN	force
à	ADP	à
sentit	VERB	sentir
dépité	ADJ	dépité
le	DET	le
Pour	ADP	pour
heure	NOUN	heure
vérifia	VERB	vérifier
,	PUNCT	,
eu	VERB	avoir
mal	ADV	mal
diable	ADV	diable
il	PRON	il
la	PRON	le
bien	ADV	bien
onde	NOUN	onde
sortit	VERB	sortir
dans	ADP	dans
capable	ADJ	capable
Quelle	DET	quel
façon	NOUN	façon
son	DET	son
que	SCONJ	que
toujours	ADV	toujours
Harald	PROPN	Harald
lu	VERB	lire
-il	PRON	il
approcher	VERB	approcher
!	PUNCT	!
qu'	PRON	qu'
!	PUNCT	!
avait	AUX	avoir
Comme	SCONJ	comme
.	PUNCT	.
La	DET	le
avant	ADP	avant
de	ADP	de
déshabiller	VERB	déshabiller
,	PUNCT	,
le	DET	le
il	PRON	il
à	ADP	à
et	CCONJ	et
sortait	VERB	sortir
se	PRON	se
elle	PRON	lui
qui	PRON	qui
Probablement	ADV	probablement
sans	ADP	sans
.	PUNCT	.
.	PUNCT	.
leva	VERB	lever
instant	NOUN	instant
elle	PRON	lui
verrouiller	VERB	verrouiller
il	PRON	il
étouffé	VERB	étouffer
refouler	VERB	refouler
Miranda	PROPN	Miranda
sa	DET	son
chargée	VERB	charger
taille	NOUN	taille
ans	NOUN	an
de	ADP	de
que	SCONJ	que
désir	NOUN	désir
la	DET	le
elle	PRON	lui
de	ADP	de
Jamais	ADV	jamais
.	PUNCT	.
dans	ADP	dans
de	ADP	de
déchiré	VERB	déchirer
avait	AUX	avoir
cependant	ADV	cependant
et	CCONJ	et
complice	NOUN	complice
pas	ADV	pas
et	CCONJ	et
S'	SCONJ	s'
Le	DET	le
-elle	PRON	lui
était	AUX	être
Oserait	VERB	oser
craignait	VERB	craindre
l'	DET	le
Miranda	PROPN	Miranda
avait	AUX	avoir
.	PUNCT	.
,	PUNCT	,
regretter	VERB	regretter
Malheureusement	ADV	malheureusement
erreur	NOUN	erreur
.	PUNCT	.
