résidentiel	ADJ	résidentiel
coupable	NOUN	coupable
,	PUNCT	,
par	ADP	par
parcourut	VERB	parcourir
quantité	NOUN	quantité
qui	PRON	qui
son	DET	son
et	CCONJ	et
caractéristique	ADJ	caractéristique
comme	ADP	comme
trop	ADV	trop
image	NOUN	image
,	PUNCT	,
se	PRON	se
de	ADP	de
,	PUNCT	,
période	NOUN	période
chose	NOUN	chose
gré	NOUN	gré
où	ADV	où
ton	NOUN	ton
Bien	ADV	bien
chef	NOUN	chef
commissaire	NOUN	commissaire
gauche	ADJ	gauche
Bartali	PROPN	Bartali
exagéré	VERB	exagérer
On	PRON	on
des	ADP	de
Digne	PROPN	Digne
bol	NOUN	bol
assez	ADV	assez
rabote	VERB	rabote
que	SCONJ	que
juge	NOUN	juge
,	PUNCT	,
à	ADP	à
qui	PRON	qui
,	PUNCT	,
des	DET	un
puisse	VERB	pouvoir
»	PUNCT	»
passait	VERB	passer
a	AUX	avoir
...	PUNCT	...
justement	ADV	justement
,	PUNCT	,
--	PUNCT	--
bureau	NOUN	bureau
à	ADP	à
.	PUNCT	.
combe	NOUN	combe
qui	PRON	qui
de	DET	de
Vous	PRON	vous
moi	PRON	moi
humer	VERB	humer
ai	AUX	avoir
un	DET	un
aussi	ADV	aussi
Je	PRON	je
pas	ADV	pas
...	PUNCT	...
je	PRON	je
.	PUNCT	.
levé	VERB	lever
avait	AUX	avoir
été	AUX	être
(	PUNCT	(
son	DET	son
en	ADP	en
le	DET	le
Chaque	DET	chaque
plus	ADV	plus
«	PUNCT	«
.	PUNCT	.
durs	ADJ	dur
replongea	VERB	replonger
!	PUNCT	!
Il	PRON	il
ça	PRON	cela
y	PRON	y
ouvrit	VERB	ouvrir
Sable	NOUN	sable
,	PUNCT	,
il	PRON	il
nous	PRON	nous
cher	NOUN	cher
peurs	NOUN	peur
alimentaire	ADJ	alimentaire
jeu	NOUN	jeu
En	ADP	en
,	PUNCT	,
,	PUNCT	,
de	DET	de
à	ADP	à
Laviolette	PROPN	Laviolette
sont	AUX	être
duré	VERB	durer
(	PUNCT	(
d'	ADP	de
.	PUNCT	.
atone	ADJ	atone
seul	ADJ	seul
ses	DET	son
pour	ADP	pour
,	PUNCT	,
très	ADV	très
laquelle	PRON	lequel
pas	NOUN	pas
-	NOUN	-
À	ADP	à
--	PUNCT	--
essence	NOUN	essence
frappé	VERB	frapper
.	PUNCT	.
Et	CCONJ	et
mais	CCONJ	mais
ingurgité	VERB	ingurgiter
.	PUNCT	.
de	ADP	de
d'	ADP	de
Guil	PROPN	Guil
regarda	VERB	regarder
quelque	DET	quelque
avez	AUX	avoir
siècle	NOUN	siècle
laboratoire	NOUN	laboratoire
autant	ADV	autant
un	DET	un
Le	DET	le
le	DET	le
ça	PRON	cela
être	AUX	être
.	PUNCT	.
autour	ADV	autour
précis	ADJ	précis
promener	VERB	promener
suis	AUX	être
sa	DET	son
voiture	NOUN	voiture
là	ADV	là
et	CCONJ	et
un	PRON	un
dirait	VERB	dire
juge	NOUN	juge
l'	PRON	l'
cyclistes	ADJ	cycliste
est	AUX	être
?	PUNCT	?
d'	ADP	de
vous	PRON	vous
un	DET	un
odeurs	NOUN	odeur
fois	NOUN	fois
lecture	NOUN	lecture
d'	ADP	de
autopsie	NOUN	autopsie
son	DET	son
parce	SCONJ	parce
commissaire	NOUN	commissaire
frais	ADJ	frais
du	DET	de
n'	ADV	n'
gras	ADJ	gras
qu'	SCONJ	que
du	ADP	de
il	PRON	il
eu	VERB	avoir
peine	ADV	peine
,	PUNCT	,
mais	CCONJ	mais
pas	ADV	pas
la	DET	le
est	AUX	être
savoir	VERB	savoir
le	DET	le
lunettes	NOUN	lunette
me	PRON	me
de	ADP	de
.	PUNCT	.
?	PUNCT	?
Grenoble	PROPN	Grenoble
avez	AUX	avoir
par	ADP	par
à	ADP	à
,	PUNCT	,
quelques	DET	quelque
,	PUNCT	,
»	PUNCT	»
cheval	NOUN	cheval
!	PUNCT	!
le	DET	le
honnêteté	NOUN	honnêteté
Voiture	NOUN	voiture
lui	PRON	lui
filles	NOUN	fille
Voyez	VERB	voir
,	PUNCT	,
-là	NOUN	-là
se	PRON	se
:	PUNCT	:
c'	PRON	ce
exhaustifs	ADJ	exhaustif
qu'	SCONJ	que
n'	ADV	n'
à	ADP	à
endroit	NOUN	endroit
les	PRON	le
rire	NOUN	rire
effet	NOUN	effet
bord	NOUN	bord
:	PUNCT	:
une	DET	un
veillerait	VERB	veiller
l'	DET	le
moi	PRON	moi
c'	PRON	ce
me	PRON	me
des	ADP	de
jour	NOUN	jour
peu	ADV	peu
doigt	NOUN	doigt
champion	NOUN	champion
de	ADP	de
aussi	ADV	aussi
sous	ADP	sous
!	PUNCT	!
médité	VERB	méditer
...	PUNCT	...
un	DET	un
la	DET	le
Trop	ADV	trop
la	DET	le
se	PRON	se
,	PUNCT	,
a	VERB	avoir
avec	ADP	avec
acquiesçant	VERB	acquiescer
de	ADP	de
ailleurs	ADV	ailleurs
pousse	VERB	pousse
dit	VERB	dire
si	SCONJ	si
vous	PRON	vous
certaine	ADJ	certain
le	PRON	le
sable	NOUN	sable
Chabrand	PROPN	Chabrand
font	VERB	faire
ce	DET	ce
!	PUNCT	!
de	ADP	de
»	PUNCT	»
Bobet	PROPN	Bobet
j'	PRON	je
celle	PRON	celui
bicyclette	NOUN	bicyclette
diagonale	NOUN	diagonale
être	AUX	être
fait	AUX	faire
dans	ADP	dans
Le	DET	le
ou	CCONJ	ou
,	PUNCT	,
idoles	NOUN	idole
»	PUNCT	»
comme	SCONJ	comme
...	PUNCT	...
rendent	VERB	rendre
juge	NOUN	juge
de	ADP	de
tiroir	NOUN	tiroir
Je	PRON	je
Je	PRON	je
Il	PRON	il
,	PUNCT	,
?	PUNCT	?
le	DET	le
pas	ADV	pas
truands	NOUN	truand
était	AUX	être
ensuite	ADV	ensuite
deux	NUM	deux
au	ADP	au
.	PUNCT	.
à	ADP	à
deux	NUM	deux
là	ADV	là
seulement	ADV	seulement
-	ADV	-
gruyère	NOUN	gruyère
.	PUNCT	.
par	ADP	par
!	PUNCT	!
qui	PRON	qui
contretemps	NOUN	contretemps
)	PUNCT	)
lorsqu'	SCONJ	lorsque
des	DET	un
lire	VERB	lire
champagne	NOUN	champagne
soit	AUX	être
la	DET	le
)	PUNCT	)
y	PRON	y
justice	NOUN	justice
Ça	PRON	cela
Le	DET	le
remarquer	VERB	remarquer
qu'	SCONJ	que
poursuivit	VERB	poursuivre
daigna	VERB	daigner
,	PUNCT	,
releva	VERB	relever
ailleurs	ADV	ailleurs
belle	ADJ	bel
reste	NOUN	reste
j'	PRON	je
Cristillan	PROPN	Cristillan
l'	DET	le
!	PUNCT	!
,	PUNCT	,
dopait	VERB	doper
allé	VERB	aller
Savez	VERB	savoir
long	ADJ	long
vous	PRON	vous
lu	VERB	lire
Laviolette	PROPN	Laviolette
)	PUNCT	)
,	PUNCT	,
...	PUNCT	...
voix	NOUN	voix
Dites	VERB	dire
surtout	ADV	surtout
Ils	PRON	il
suis	AUX	être
arrosant	VERB	arroser
a	AUX	avoir
l'	DET	le
:	PUNCT	:
Maison-du-Roy	PROPN	Maison-du-Roy
ce	DET	ce
,	PUNCT	,
«	PUNCT	«
.	PUNCT	.
-	ADV	-
ça	PRON	cela
son	DET	son
,	PUNCT	,
...	PUNCT	...
.	PUNCT	.
siècle	NOUN	siècle
tout	PRON	tout
de	ADP	de
le	DET	le
,	PUNCT	,
nuit	NOUN	nuit
le	DET	le
d'	ADP	de
,	PUNCT	,
d'	ADP	de
.	PUNCT	.
paraît	VERB	paraître
,	PUNCT	,
.	PUNCT	.
les	DET	le
peu	ADV	peu
Je	PRON	je
un	DET	un
souvent	ADV	souvent
démarrait	VERB	démarrer
caviar	NOUN	caviar
les	DET	le
grand	ADJ	grand
feuillets	NOUN	feuillet
,	PUNCT	,
,	PUNCT	,
bravade	NOUN	bravade
ne	ADV	ne
,	PUNCT	,
si	ADV	si
Il	PRON	il
est	AUX	être
vous	PRON	vous
--	PUNCT	--
d'	ADP	de
Alors	ADV	alors
celui-ci	PRON	celui-ci
excitons	VERB	exciter
si	SCONJ	si
branches	NOUN	branche
vous	PRON	vous
sa	DET	son
,	PUNCT	,
l'	PRON	l'
que	SCONJ	que
avais	VERB	avoir
carte	NOUN	carte
suppose	VERB	suppose
sa	DET	son
plus	ADV	plus
ai	AUX	avoir
riches	ADJ	riche
vous	PRON	vous
révélé	VERB	révéler
?	PUNCT	?
,	PUNCT	,
autre	ADJ	autre
rares	ADJ	rare
fois	NOUN	fois
,	PUNCT	,
très	ADV	très
mètres	NOUN	mètre
--	PUNCT	--
la	DET	le
soupira	VERB	soupirer
Ne	ADV	ne
,	PUNCT	,
--	PUNCT	--
bouche	NOUN	bouche
à	ADP	à
rapport	NOUN	rapport
dans	ADP	dans
a	AUX	avoir
pas	ADV	pas
en	ADP	en
qui	PRON	qui
esprit	NOUN	esprit
dessus	ADV	dessus
cubes	ADJ	cube
les	DET	le
souligné	VERB	souligner
toujours	ADV	toujours
par	ADV	par
accordait	VERB	accorder
alluvial	ADJ	alluvial
,	PUNCT	,
qui	PRON	qui
les	PRON	le
aura	VERB	avoir
constamment	ADV	constamment
Ça	PRON	cela
sont	AUX	être
ceci	PRON	ceci
passages	NOUN	passage
Queyras	PROPN	Queyras
habitués	VERB	habituer
le	DET	le
d'	ADP	de
maîtresse	NOUN	maîtresse
haute	ADJ	haut
,	PUNCT	,
sûr	ADJ	sûr
...	PUNCT	...
Bottecchia	PROPN	Bottecchia
retourna	VERB	retourner
et	CCONJ	et
ait	VERB	avoir
le	DET	le
:	PUNCT	:
du	ADP	de
-là	NOUN	-là
était	AUX	être
ses	DET	son
éclater	VERB	éclater
La	DET	le
la	DET	le
J'	PRON	je
filles	NOUN	fille
Chabrand	PROPN	Chabrand
en	PRON	en
juge	NOUN	juge
un	DET	un
se	PRON	se
vais	VERB	aller
de	ADP	de
a	VERB	avoir
à	ADP	à
un	DET	un
font	VERB	faire
grands	NOUN	grand
qui	PRON	qui
bien	ADV	bien
«	PUNCT	«
a	AUX	avoir
égrène	VERB	égrener
Mon	DET	mon
confluent	NOUN	confluent
savez	VERB	savoir
Retenez	VERB	retenir
Maison-du-Roy	PROPN	Maison-du-Roy
Non	ADV	non
flagrants	ADJ	flagrant
,	PUNCT	,
la	DET	le
fois	NOUN	fois
en	ADP	en
un	DET	un
quelques	DET	quelque
est	AUX	être
descendent	VERB	descendre
de	ADP	de
a	AUX	avoir
repas	NOUN	repas
né	VERB	naître
,	PUNCT	,
africaines	ADJ	africain
comme	ADP	comme
ans	NOUN	an
plus	ADV	plus
...	PUNCT	...
du	ADP	de
.	PUNCT	.
aphrodisiaque	ADJ	aphrodisiaque
juge	NOUN	juge
en	ADP	en
Quel	DET	quel
Voyons	VERB	voir
Guil	PROPN	Guil
pratiquée	VERB	pratiquer
de	ADP	de
arme	NOUN	arme
.	PUNCT	.
proportions	NOUN	proportion
restaurant	NOUN	restaurant
croyez	VERB	croire
odeurs	NOUN	odeur
qu'	SCONJ	que
composé	VERB	composer
une	DET	un
d'	ADP	de
nous	PRON	nous
vous	PRON	vous
.	PUNCT	.
Du	ADP	de
acheté	VERB	acheter
.	PUNCT	.
maîtresse	NOUN	maîtresse
ils	PRON	il
vers	ADP	vers
généralement	ADV	généralement
?	PUNCT	?
somme	NOUN	somme
dont	PRON	dont
tête	NOUN	tête
me	PRON	me
.	PUNCT	.
atmosphère	NOUN	atmosphère
puis	CCONJ	puis
,	PUNCT	,
«	PUNCT	«
,	PUNCT	,
dû	VERB	devoir
»	PUNCT	»
pères	NOUN	père
?	PUNCT	?
pu	VERB	pouvoir
vous	PRON	vous
lequel	PRON	lequel
cèpes	NOUN	cèpe
!	PUNCT	!
immanente	ADJ	immanent
le	DET	le
.	PUNCT	.
saison	NOUN	saison
...	PUNCT	...
pas	ADV	pas
du	ADP	de
en	ADP	en
de	ADP	de
on	PRON	on
»	PUNCT	»
Parbleu	NOUN	parbleu
Effectivement	ADV	effectivement
.	PUNCT	.
Le	DET	le
tête	NOUN	tête
,	PUNCT	,
vingt-cinq	NUM	vingt-cinq
aussi	ADV	aussi
Marseille	PROPN	Marseille
et	CCONJ	et
Ne	ADV	ne
puis	CCONJ	puis
frais	ADJ	frais
lorsque	SCONJ	lorsque
a	AUX	avoir
acheté	VERB	acheter
d'	ADP	de
qu'	SCONJ	que
Coppi	PROPN	Coppi
vous	PRON	vous
y	PRON	y
d'	ADP	de
attentif	ADJ	attentif
ou	CCONJ	ou
a	VERB	avoir
deux	NUM	deux
d'	ADP	de
Maison-du-Roy	PROPN	Maison-du-Roy
et	CCONJ	et
ou	CCONJ	ou
et	CCONJ	et
odeur	NOUN	odeur
,	PUNCT	,
cursivement	ADV	cursivement
»	PUNCT	»
elle	PRON	lui
pas	ADV	pas
un	DET	un
quarts	NOUN	quart
Ça	PRON	cela
de	ADP	de
particulier	ADJ	particulier
la	DET	le
Maison-du-Roy	PROPN	Maison-du-Roy
je	PRON	je
que	SCONJ	que
étoiles	NOUN	étoile
dit	VERB	dire
:	PUNCT	:
été	AUX	être
si	ADV	si
lit	NOUN	lit
Qui	PRON	qui
,	PUNCT	,
quant	ADV	quant
arriver	VERB	arriver
.	PUNCT	.
une	DET	un
rien	PRON	rien
boucler	VERB	boucler
sortes	NOUN	sorte
d'	ADP	de
bien	ADV	bien
donc	ADV	donc
juge	NOUN	juge
ça	PRON	cela
l'	PRON	l'
trois	NUM	trois
»	PUNCT	»
lu	VERB	lire
ecchymose	NOUN	ecchymose
commissaire	NOUN	commissaire
leur	PRON	leur
lui	PRON	lui
n'	ADV	n'
de	ADP	de
ordinaires	ADJ	ordinaire
bonheurs	NOUN	bonheur
sentait	VERB	sentir
ceci	PRON	ceci
La	DET	le
?	PUNCT	?
Le	DET	le
n'	ADV	n'
se	PRON	se
pas	ADV	pas
une	DET	un
dit	VERB	dire
monde	NOUN	monde
,	PUNCT	,
épicé	ADJ	épicé
»	PUNCT	»
Il	PRON	il
l'	PRON	l'
trouve	VERB	trouve
c'	PRON	ce
«	PUNCT	«
me	PRON	me
--	PUNCT	--
son	DET	son
ailleurs	ADV	ailleurs
devint	VERB	devenir
à	ADP	à
(	PUNCT	(
mètre	NOUN	mètre
perfectionnés	ADJ	perfectionner
.	PUNCT	.
étonnerait	VERB	étonner
Tour	NOUN	tour
de	ADP	de
Ne	ADV	ne
qui	PRON	qui
reprocha	VERB	reprocher
le	DET	le
Quelqu'	PRON	quelqu'
!	PUNCT	!
elles	PRON	lui
de	ADP	de
bonté	NOUN	bonté
excusez	VERB	excuser
bol	NOUN	bol
dictionnaire	NOUN	dictionnaire
--	PUNCT	--
liquides	ADJ	liquide
savions	VERB	savoir
formait	VERB	former
,	PUNCT	,
copie	NOUN	copie
«	PUNCT	«
celle	PRON	celui
,	PUNCT	,
cette	DET	ce
quice	PRON	quice
.	PUNCT	.
caviar	NOUN	caviar
pas	ADV	pas
dit	VERB	dire
de	ADP	de
gagnait	VERB	gagner
qu'	SCONJ	que
Il	PRON	il
y	PRON	y
Seulement	ADV	seulement
trois	NUM	trois
-il	PRON	il
dans	ADP	dans
Le	DET	le
il	PRON	il
cet	DET	ce
d'	ADP	de
souligné	VERB	souligner
trois	NUM	trois
,	PUNCT	,
Marseille	PROPN	Marseille
Mais	CCONJ	mais
souligna	VERB	souligner
miracle	NOUN	miracle
Bléone	PROPN	Bléone
j'	PRON	je
«	PUNCT	«
de	ADP	de
la	DET	le
s'	SCONJ	s'
,	PUNCT	,
.	PUNCT	.
feu	NOUN	feu
en	PRON	en
les	DET	le
tant	ADV	tant
«	PUNCT	«
saisit	VERB	saisir
--	PUNCT	--
d'	ADP	de
faire	VERB	faire
Et	CCONJ	et
,	PUNCT	,
main	NOUN	main
commerçant	NOUN	commerçant
,	PUNCT	,
contenté	VERB	contenter
et	CCONJ	et
parmi	ADP	parmi
vitre	NOUN	vitre
:	PUNCT	:
polie	VERB	polir
le	DET	le
forces	NOUN	force
--	PUNCT	--
,	PUNCT	,
d'	ADP	de
d'	ADP	de
s'	PRON	se
le	DET	le
montagnes	NOUN	montagne
Si	SCONJ	si
...	PUNCT	...
un	DET	un
un	DET	un
dit	VERB	dire
posa	VERB	poser
je	PRON	je
pensivement	ADV	pensivement
Eh	INTJ	Eh
les	DET	le
plus	ADV	plus
bien	ADV	bien
...	PUNCT	...
les	DET	le
qui	PRON	qui
infini	ADJ	infini
comme	ADP	comme
tuer	VERB	tuer
odeur	NOUN	odeur
d'	ADP	de
son	DET	son
dans	ADP	dans
étaient	AUX	être
Minoens	NOUN	minoen
de	ADP	de
de	ADP	de
--	PUNCT	--
tripotant	VERB	tripoter
--	PUNCT	--
pendant	ADP	pendant
»	PUNCT	»
.	PUNCT	.
politiques	ADJ	politique
bonne	ADJ	bon
jour	NOUN	jour
--	PUNCT	--
fût	AUX	être
de	ADP	de
la	DET	le
lui	PRON	lui
qui	PRON	qui
recueilli	VERB	recueillir
:	PUNCT	:
et	CCONJ	et
furtif	ADJ	furtif
par	ADP	par
remuées	VERB	remuer
le	DET	le
tuer	VERB	tuer
où	PRON	où
jouais	VERB	jouer
que	PRON	que
documentaires	ADJ	documentaire
choisirais	VERB	choisir
glisse	VERB	glisse
à	ADP	à
pour	ADP	pour
me	PRON	me
près	ADV	près
l'	DET	le
ou	CCONJ	ou
Gentiane	PROPN	Gentiane
!	PUNCT	!
la	DET	le
du	ADP	de
trouvait	VERB	trouver
un	DET	un
d'	ADP	de
est	AUX	être
Chabrand	PROPN	Chabrand
recueilli	VERB	recueillir
d'	ADP	de
,	PUNCT	,
quelques	DET	quelque
gros	ADJ	gros
change	VERB	changer
l'	DET	le
le	PRON	le
avant	ADP	avant
me	PRON	me
fort	ADV	fort
.	PUNCT	.
.	PUNCT	.
Chaussées	NOUN	chaussée
conférences	NOUN	conférence
--	PUNCT	--
s'	PRON	se
,	PUNCT	,
,	PUNCT	,
...	PUNCT	...
.	PUNCT	.
Chabrand	PROPN	Chabrand
Vial	PROPN	Vial
me	PRON	me
était	AUX	être
n'	ADV	n'
,	PUNCT	,
J'	PRON	je
matin	NOUN	matin
faire	AUX	faire
autre	ADJ	autre
aux	ADP	à
kilomètres	NOUN	kilomètre
de	ADP	de
la	DET	le
?	PUNCT	?
Saint-Jurson	PROPN	Saint-Jurson
simplement	ADV	simplement
air	VERB	air
du	ADP	de
de	ADP	de
Écurie	PROPN	Écurie
fait	AUX	faire
-	NOUN	-
est	AUX	être
un	DET	un
paraissait	VERB	paraître
dont	PRON	dont
à	ADP	à
se	PRON	se
ce	PRON	ce
fort	ADV	fort
fait	VERB	faire
mais	CCONJ	mais
Seul	ADJ	seul
en	ADP	en
supputer	VERB	supputer
ces	DET	ce
juge	NOUN	juge
extrémité	NOUN	extrémité
à	ADP	à
qu'	PRON	qu'
se	PRON	se
des	DET	un
la	DET	le
pratiquent	VERB	pratiquer
règne	NOUN	règne
et	CCONJ	et
.	PUNCT	.
Comment	ADV	comment
lequel	PRON	lequel
et	CCONJ	et
soupesait	VERB	soupeser
j'	PRON	je
continuait	VERB	continuer
.	PUNCT	.
quelqu'	DET	quelque
que	SCONJ	que
et	CCONJ	et
un	PRON	un
m'	PRON	me
rescapé	NOUN	rescapé
jamais	ADV	jamais
des	ADP	de
du	ADP	de
acérée	VERB	acérer
la	DET	le
,	PUNCT	,
.	PUNCT	.
les	DET	le
par	ADP	par
ardeurs	NOUN	ardeur
l'	PRON	l'
une	DET	un
à	ADP	à
pour	ADP	pour
arme	NOUN	arme
finement	ADV	finement
juge	NOUN	juge
aucun	PRON	aucun
des	ADP	de
millions	NOUN	million
d'	ADP	de
forme	VERB	forme
--	PUNCT	--
de	ADP	de
le	PRON	le
interrogeait	VERB	interroger
faudrait	VERB	falloir
déjà	ADV	déjà
qui	PRON	qui
humer	VERB	humer
grève	NOUN	grève
.	PUNCT	.
.	PUNCT	.
de	ADP	de
suis	AUX	être
pouvoir	NOUN	pouvoir
,	PUNCT	,
l'	DET	le
m'	PRON	me
des	DET	un
Voyez	VERB	voir
.	PUNCT	.
travers	ADV	travers
d'	ADP	de
désignant	VERB	désigner
--	PUNCT	--
Chrysanthèmes	NOUN	chrysanthème
trépassé	VERB	trépasser
balistique	NOUN	balistique
pensa	VERB	penser
du	ADP	de
les	DET	le
méditatif	ADJ	méditatif
--	PUNCT	--
vraiment	ADV	vraiment
Accidentellement	ADV	accidentellement
échéant	ADJ	échéant
aires	NOUN	aire
,	PUNCT	,
considérer	VERB	considérer
leur	DET	leur
à	ADP	à
Eh	INTJ	Eh
jupe	NOUN	jupe
soir	NOUN	soir
""""	PUNCT	""""
servait	VERB	servir
était	AUX	être
succombait	VERB	succomber
de	ADP	de
que	SCONJ	que
dizaines	NOUN	dizaine
réellement	ADV	réellement
matinaux	ADJ	matinal
de	ADP	de
même	ADV	même
films	NOUN	film
il	PRON	il
le	DET	le
objet	NOUN	objet
Si	SCONJ	si
qui	PRON	qui
avec	ADP	avec
Si	SCONJ	si
primitive	ADJ	primitif
privilégié	ADJ	privilégier
étendu	VERB	étendre
.	PUNCT	.
point	NOUN	point
l'	DET	le
sur	ADP	sur
que	SCONJ	que
octobre	NOUN	octobre
réservait	VERB	réserver
vous	PRON	vous
Je	PRON	je
«	PUNCT	«
juge	NOUN	juge
Chaffaut	PROPN	Chaffaut
il	PRON	il
,	PUNCT	,
reconnaîtrez	VERB	reconnaître
pas	ADV	pas
décourageante	ADJ	décourageant
soupesé	VERB	soupeser
le	DET	le
n'	ADV	n'
soixante	PRON	soixante
de	ADP	de
être	AUX	être
,	PUNCT	,
ça	PRON	cela
compte	NOUN	compte
Le	DET	le
eus	VERB	avoir
.	PUNCT	.
les	DET	le
J.-P.	PROPN	J.-P.
gendarmes	NOUN	gendarme
temps	NOUN	temps
Gavot	PROPN	Gavot
un	DET	un
encore	ADV	encore
choisirais	VERB	choisir
même	ADV	même
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
Mais	CCONJ	mais
nuits	NOUN	nuit
beau	ADJ	beau
pierre	NOUN	pierre
sur	ADP	sur
...	PUNCT	...
soigneusement	ADV	soigneusement
aigre	NOUN	aigre
d'	ADP	de
lorrains	NOUN	lorrain
C'	PRON	ce
rallye	NOUN	rallye
.	PUNCT	.
cette	DET	ce
par	ADP	par
l'	PRON	l'
tous	ADJ	tout
efficace	ADJ	efficace
murmura	VERB	murmurer
sur	ADP	sur
dit	VERB	dire
!	PUNCT	!
ennui	NOUN	ennui
.	PUNCT	.
guérirait	VERB	guérir
allées	NOUN	allée
seul	ADJ	seul
expérience	NOUN	expérience
les	DET	le
Tampinet	PROPN	Tampinet
le	DET	le
-t	PRON	-t
de	ADP	de
encore	ADV	encore
à	ADP	à
14	NUM	14
des	DET	un
consistait	VERB	consister
tu	PRON	tu
ce	PRON	ce
Basses-Alpes	PROPN	Basses-Alpes
particules	NOUN	particule
jour	NOUN	jour
aimes	VERB	aimer
était	AUX	être
l'	DET	le
adultère	ADJ	adultère
ordre	NOUN	ordre
3	NUM	3
dit	VERB	dire
nature	NOUN	nature
«	PUNCT	«
l'	DET	le
Ça	PRON	cela
,	PUNCT	,
vœu	NOUN	vœu
demande	VERB	demande
,	PUNCT	,
les	DET	le
ses	DET	son
toute	ADJ	tout
tabous	ADJ	tabou
peut	VERB	pouvoir
ne	ADV	ne
Tandis	ADV	tandis
.	PUNCT	.
ce	DET	ce
profil	NOUN	profil
rencontré	VERB	rencontrer
de	ADP	de
me	PRON	me
à	ADP	à
de	ADP	de
.	PUNCT	.
Je	PRON	je
cela	PRON	cela
.	PUNCT	.
la	DET	le
assez	ADV	assez
,	PUNCT	,
fonction	NOUN	fonction
sur	ADP	sur
qu'	SCONJ	que
aspect	NOUN	aspect
je	PRON	je
un	DET	un
,	PUNCT	,
quelqu'	PRON	quelqu'
là	ADV	là
cailloux	NOUN	caillou
Je	PRON	je
ce	DET	ce
,	PUNCT	,
vallée	NOUN	vallée
cinquante	NUM	cinquante
sur	ADP	sur
toute	ADJ	tout
un	DET	un
refréner	VERB	refréner
pavés	NOUN	pavé
vont	VERB	aller
juge	NOUN	juge
femme	NOUN	femme
qu'	PRON	qu'
galet	NOUN	galet
Accidentellement	ADV	accidentellement
!	PUNCT	!
,	PUNCT	,
les	DET	le
!	PUNCT	!
agissait	VERB	agir
au	ADP	au
redire	VERB	redire
te	PRON	te
Chabrand	PROPN	Chabrand
y	PRON	y
du	ADP	de
--	PUNCT	--
carrosseries	NOUN	carrosserie
entraînement	NOUN	entraînement
pour	ADP	pour
.	PUNCT	.
en	ADP	en
vue	NOUN	vue
l'	DET	le
après	ADP	après
vous	PRON	vous
.	PUNCT	.
,	PUNCT	,
sous	ADP	sous
réellement	ADV	réellement
dépit	NOUN	dépit
de	ADP	de
voulu	VERB	vouloir
ou	CCONJ	ou
odeurs	NOUN	odeur
Les	DET	le
qu'	SCONJ	que
dise	VERB	dire
»	PUNCT	»
eût	AUX	avoir
de	ADP	de
amalgamaient	VERB	amalgamer
si	SCONJ	si
et	CCONJ	et
Pour	ADP	pour
était	AUX	être
Il	PRON	il
une	PRON	un
dit	VERB	dire
vérifié	VERB	vérifier
,	PUNCT	,
il	PRON	il
sous	ADP	sous
mauvaise	ADJ	mauvais
C'	PRON	ce
,	PUNCT	,
sur	ADP	sur
de	ADP	de
du	ADP	de
volontairement	ADV	volontairement
Nice	PROPN	Nice
peine	ADV	peine
le	DET	le
des	DET	un
coups	NOUN	coup
était	AUX	être
lui	PRON	lui
pouvez	VERB	pouvoir
...	PUNCT	...
chasseurs	NOUN	chasseur
ces	DET	ce
faisait	VERB	faire
vous	PRON	vous
Mais	CCONJ	mais
doux	NOUN	dou
pas	ADV	pas
,	PUNCT	,
Voulez	VERB	vouloir
temps	NOUN	temps
quoi	PRON	quoi
voisins	NOUN	voisin
de	ADP	de
ai	AUX	avoir
c'	PRON	ce
avaient	VERB	avoir
lapidaient	VERB	lapider
j'	PRON	je
arbre	NOUN	arbre
Hamlet	PROPN	Hamlet
l'	DET	le
à	ADP	à
somme	ADV	somme
--	PUNCT	--
oisive	ADJ	oisif
route	NOUN	route
est	AUX	être
à	ADP	à
CD	NOUN	cd
le	DET	le
à	ADP	à
un	DET	un
aussi	ADV	aussi
une	DET	un
chaque	DET	chaque
où	PRON	où
toujours	ADV	toujours
-là	NOUN	-là
regarder	VERB	regarder
ce	DET	ce
cent	NUM	cent
,	PUNCT	,
en	ADP	en
en	PRON	en
il	PRON	il
chose	NOUN	chose
!	PUNCT	!
à	ADP	à
La	DET	le
quelque	DET	quelque
armuriers	NOUN	armurier
,	PUNCT	,
.	PUNCT	.
tonneau	NOUN	tonneau
mes	DET	mon
ça	PRON	cela
la	DET	le
bien	ADV	bien
ferait	VERB	faire
homme	NOUN	homme
trop	ADV	trop
métamorphiques	ADJ	métamorphique
Bléone	PROPN	Bléone
de	ADP	de
la	DET	le
.	PUNCT	.
le	DET	le
quelqu'	DET	quelque
mûre	ADJ	mûr
un	DET	un
cas	NOUN	cas
histoire	NOUN	histoire
,	PUNCT	,
d'	ADP	de
d'	ADP	de
se	PRON	se
et	CCONJ	et
où	PRON	où
toujours	ADV	toujours
où	PRON	où
d'	ADP	de
sûr	ADJ	sûr
des	ADP	de
empruntait	VERB	emprunter
boucliers	NOUN	bouclier
celui-ci	PRON	celui-ci
seule	ADJ	seul
d'	ADP	de
sont	AUX	être
pauvres	ADJ	pauvre
coups	NOUN	coup
vraiment	ADV	vraiment
pierre	NOUN	pierre
bruissante	ADJ	bruissant
force	NOUN	force
Ils	PRON	il
Je	PRON	je
hommes	NOUN	homme
artistique	ADJ	artistique
,	PUNCT	,
tuer	VERB	tuer
