Tenez	VERB	tenir
les	DET	le
façon	NOUN	façon
Deux	NUM	Deux
bientôt	ADV	bientôt
évidente	ADJ	évident
à	ADP	à
ces	DET	ce
son	DET	son
aussi	ADV	aussi
titre	NOUN	titre
au	ADP	au
la	DET	le
leur	DET	leur
tout	ADV	tout
que	PRON	que
maison	NOUN	maison
sur	ADP	sur
éloignaient	VERB	éloigner
les	DET	le
authentiques	ADJ	authentique
Piggot	PROPN	Piggot
a	AUX	avoir
.	PUNCT	.
pub	NOUN	pub
écrire	VERB	écrire
de	ADP	de
-il	PRON	il
ai	AUX	avoir
de	ADP	de
de	ADP	de
Mon	DET	mon
indice	NOUN	indice
bien	ADV	bien
vol	NOUN	vol
compétence	NOUN	compétence
rigodon	NOUN	rigodon
,	PUNCT	,
,	PUNCT	,
les	DET	le
soit	CCONJ	soit
détails	NOUN	détail
,	PUNCT	,
cette	DET	ce
colonel	NOUN	colonel
est	AUX	être
qu'	PRON	qu'
château	NOUN	château
bien	ADV	bien
utilisation	NOUN	utilisation
soupira	VERB	soupirer
déroulé	VERB	dérouler
,	PUNCT	,
l'	DET	le
ma	DET	mon
une	DET	un
obsédés	VERB	obséder
permettez	VERB	permettre
la	DET	le
meilleur	ADJ	meilleur
désert	NOUN	désert
cambriolé	VERB	cambrioler
-	PRON	-
pension	NOUN	pension
par	ADP	par
personnelle	ADJ	personnel
il	PRON	il
...	PUNCT	...
de	ADP	de
que	SCONJ	que
sont	AUX	être
,	PUNCT	,
,	PUNCT	,
dans	ADP	dans
intempéries	NOUN	intempérie
de	ADP	de
Ce	PRON	ce
l'	DET	le
aptitude	NOUN	aptitude
demanda	VERB	demander
le	DET	le
inspirer	VERB	inspirer
,	PUNCT	,
Quand	SCONJ	quand
t‘assure	VERB	t‘assure
moi	PRON	moi
de	ADP	de
j'	PRON	je
par	ADP	par
à	ADP	à
!	PUNCT	!
au	ADP	au
,	PUNCT	,
.	PUNCT	.
Alderton	PROPN	Alderton
travaille	VERB	travaille
Berkshire	PROPN	Berkshire
Mais	CCONJ	mais
n'	ADV	n'
les	DET	le
*	PUNCT	*
marque	NOUN	marque
Broadwaters	PROPN	Broadwaters
votre	DET	votre
que	SCONJ	que
Sur	ADP	sur
est	AUX	être
la	DET	le
ses	DET	son
à	ADP	à
suis	AUX	être
s'	PRON	se
qui	PRON	qui
?	PUNCT	?
avons	AUX	avoir
poids	NOUN	poids
savoir	VERB	savoir
*	PUNCT	*
un	DET	un
pas	ADV	pas
de	ADP	de
de	ADP	de
rapporter	VERB	rapporter
rencontre	NOUN	rencontre
vous	PRON	vous
en	ADP	en
oblige	VERB	obliger
.	PUNCT	.
qu'	ADV	qu'
Road	PROPN	Road
s'	PRON	se
à	ADP	à
deux	NUM	deux
du	ADP	de
dans	ADP	dans
Rouge	PROPN	Rouge
je	PRON	je
mes	DET	mon
Irma	PROPN	Irma
les	DET	le
gagner	VERB	gagner
Me	PRON	me
d'	ADP	de
—	PUNCT	—
le	DET	le
de	ADP	de
Envoyez	VERB	envoyer
son	DET	son
.	PUNCT	.
.	PUNCT	.
les	DET	le
troisième	ADJ	troisième
hommes	NOUN	homme
vers	ADP	vers
achetait	VERB	acheter
est	AUX	être
une	DET	un
de	ADP	de
30	DET	30
me	PRON	me
Charles	PROPN	Charles
rétablirait	VERB	rétablir
celui	PRON	celui
déambulait	VERB	déambuler
trois	NUM	trois
au	ADP	au
.	PUNCT	.
cambrioleurs	NOUN	cambrioleur
,	PUNCT	,
.	PUNCT	.
et	CCONJ	et
son	DET	son
autre	ADJ	autre
du	ADP	de
.	PUNCT	.
les	DET	le
en	ADP	en
d'	ADP	de
?	PUNCT	?
y	PRON	y
d'	ADP	de
de	ADP	de
l'	DET	le
!	PUNCT	!
qui	PRON	qui
montait	VERB	monter
sort	NOUN	sort
!	PUNCT	!
!	PUNCT	!
bientôt	ADV	bientôt
encore	ADV	encore
de	ADP	de
répondit	VERB	répondre
petit	ADJ	petit
moins	ADV	moins
que	SCONJ	que
au	ADP	au
.	PUNCT	.
demi-journée	NOUN	demi-journée
s'	PRON	se
Sans	ADP	sans
police	NOUN	police
—	PUNCT	—
leur	DET	leur
siens	NOUN	sien
Edgeware	PROPN	Edgeware
s'	PRON	se
manque	VERB	manque
les	DET	le
demi-heure	NOUN	demi-heure
la	DET	le
?	PUNCT	?
Commissionner	PROPN	Commissionner
et	CCONJ	et
vers	ADP	vers
secret	NOUN	secret
de	ADP	de
coup	NOUN	coup
garde	NOUN	garde
attendant	VERB	attendre
payants	ADJ	payant
,	PUNCT	,
d'	ADP	de
.	PUNCT	.
par	ADP	par
,	PUNCT	,
l'	DET	le
un	DET	un
rangs	NOUN	rang
!	PUNCT	!
tondit	VERB	tondre
récit	NOUN	récit
,	PUNCT	,
histoire	NOUN	histoire
sais	VERB	savoir
fous	ADJ	fou
parc	NOUN	parc
qu'	PRON	qu'
—	PUNCT	—
me	PRON	me
n'	ADV	n'
ironisé	VERB	ironiser
demandais	VERB	demander
,	PUNCT	,
le	DET	le
juin	NOUN	juin
?	PUNCT	?
marquant	VERB	marquer
présidait	VERB	présider
avait	AUX	avoir
.	PUNCT	.
pourrait	VERB	pouvoir
sourcils	NOUN	sourcil
,	PUNCT	,
mis	VERB	mettre
Mr	NOUN	mr
paraissait	VERB	paraître
façon	NOUN	façon
au	ADP	au
le	PRON	le
-vous	PRON	vous
Pourquoi	ADV	pourquoi
un	DET	un
comme	ADP	comme
de	ADP	de
-t	PRON	-t
présentent	VERB	présenter
verte	ADJ	vert
—	PUNCT	—
Et	CCONJ	et
,	PUNCT	,
Je	PRON	je
je	PRON	je
gentleman	NOUN	gentleman
tiraient	VERB	tirer
battait	VERB	battre
Comment	ADV	comment
moindre	ADJ	moindre
sombra	VERB	sombrer
-il	PRON	il
temporaires	ADJ	temporaire
Je	PRON	je
!	PUNCT	!
la	DET	le
oasis	NOUN	oasis
,	PUNCT	,
le	DET	le
accepté	VERB	accepter
compte	NOUN	compte
apogée	NOUN	apogée
.	PUNCT	.
arrêté	VERB	arrêter
.	PUNCT	.
son	DET	son
acquisition	NOUN	acquisition
colonel	NOUN	colonel
Noir	PROPN	Noir
Je	PRON	je
des	DET	un
père	NOUN	père
me	PRON	me
avant	ADP	avant
suffiraient	VERB	suffire
fois	NOUN	fois
.	PUNCT	.
un	DET	un
crânes	NOUN	crâne
l'	DET	le
un	DET	un
Norwich	PROPN	Norwich
fille	NOUN	fille
—	PUNCT	—
ma	DET	mon
je	PRON	je
optimiste	ADJ	optimiste
de	ADP	de
Piggot	PROPN	Piggot
par	ADP	par
dès	ADP	dès
peux	VERB	pouvoir
ai	AUX	avoir
ins	NOUN	in
banque	NOUN	banque
Piggot	PROPN	Piggot
Mais	CCONJ	mais
auteurs	NOUN	auteur
notre	DET	notre
peu	ADV	peu
donnaient	VERB	donner
pour	ADP	pour
un	DET	un
sur	ADP	sur
peut	VERB	pouvoir
vol	NOUN	vol
au	ADP	au
dont	PRON	dont
au	ADP	au
employait	VERB	employer
disposa	VERB	disposer
sujet	NOUN	sujet
et	CCONJ	et
pour	ADP	pour
que	SCONJ	que
-vous	PRON	vous
à	ADP	à
,	PUNCT	,
de	ADP	de
,	PUNCT	,
argent	NOUN	argent
en	ADP	en
qui	PRON	qui
possédait	VERB	posséder
père	NOUN	père
pas	ADV	pas
cela	PRON	cela
une	DET	un
buriné	VERB	buriner
un	DET	un
du	ADP	de
Bourse	NOUN	bourse
colonel	NOUN	colonel
de	ADP	de
soyons	ADV	soyons
hôtes	NOUN	hôte
la	DET	le
,	PUNCT	,
un	DET	un
le	DET	le
plus	ADV	plus
herbes	NOUN	herbe
ne	ADV	ne
péripéties	NOUN	péripétie
.	PUNCT	.
CHAPITRE	NOUN	chapitre
pied	NOUN	pied
ce	PRON	ce
haussé	VERB	hausser
l'	DET	le
créateur	NOUN	créateur
soleil	NOUN	soleil
m'	PRON	me
fous	NOUN	fou
connu	VERB	connaître
Irma	PROPN	Irma
allez	VERB	aller
à	ADP	à
une	DET	un
présentable	ADJ	présentable
plus	ADV	plus
permettait	VERB	permettre
de	ADP	de
éclaircir	VERB	éclaircir
en	ADP	en
!	PUNCT	!
il	PRON	il
toute	ADJ	tout
la	DET	le
?	PUNCT	?
ont	AUX	avoir
.	PUNCT	.
du	ADP	de
d'	ADP	de
dans	ADP	dans
s'	PRON	se
mal	ADV	mal
Assistant	PROPN	Assistant
fanées	VERB	faner
Charles	PROPN	Charles
dans	ADP	dans
le	DET	le
lu	VERB	lire
30	DET	30
tout	ADV	tout
ces	DET	ce
était	AUX	être
-vous	PRON	vous
aussi	ADV	aussi
,	PUNCT	,
Ah	INTJ	Ah
et	CCONJ	et
la	DET	le
jardinier	NOUN	jardinier
Je	PRON	je
conclu	VERB	conclure
,	PUNCT	,
disparu	VERB	disparaître
Mr	NOUN	mr
je	PRON	je
nom	NOUN	nom
Les	DET	le
cette	DET	ce
maintenant	ADV	maintenant
vais	VERB	aller
»	PUNCT	»
cadette	NOUN	cadette
toute	DET	tout
»	PUNCT	»
la	DET	le
journal	NOUN	journal
Mais	CCONJ	mais
,	PUNCT	,
Une	DET	un
croyez	VERB	croire
,	PUNCT	,
venu	VERB	venir
pelouse	NOUN	pelouse
—	PUNCT	—
trois	NUM	trois
C'	PRON	ce
Et	CCONJ	et
de	ADP	de
d'	ADP	de
l'	DET	le
Elle	PRON	lui
«	PUNCT	«
j'	PRON	je
des	ADP	de
Or	CCONJ	or
livres	NOUN	livre
le	DET	le
écrasait	VERB	écraser
lutte	NOUN	lutte
fronçant	VERB	froncer
.	PUNCT	.
consolait	VERB	consoler
pour	ADP	pour
son	DET	son
L'	DET	le
Betts	PROPN	Betts
voudrait	VERB	vouloir
ai	AUX	avoir
saules	NOUN	saule
Pas	ADV	pas
du	ADP	de
sur	ADP	sur
étendue	NOUN	étendue
les	DET	le
avait	AUX	avoir
veste	NOUN	veste
Le	DET	le
sache	VERB	savoir
tard	ADV	tard
,	PUNCT	,
renseignements	NOUN	renseignement
quant	ADV	quant
de	ADP	de
s'	SCONJ	s'
et	CCONJ	et
sais	VERB	savoir
il	PRON	il
Mr	NOUN	mr
Pourquoi	ADV	pourquoi
sariat	NOUN	sariat
entretien	NOUN	entretien
livres	NOUN	livre
les	DET	le
—	PUNCT	—
Alderton	PROPN	Alderton
suite	NOUN	suite
domestiques	NOUN	domestique
,	PUNCT	,
Vous	PRON	vous
hommes	NOUN	homme
Alderton	PROPN	Alderton
présage	VERB	présager
arraché	VERB	arracher
,	PUNCT	,
une	DET	un
et	CCONJ	et
bambou	NOUN	bambou
avaient	AUX	avoir
conversation	NOUN	conversation
colonel	NOUN	colonel
Il	PRON	il
vous	PRON	vous
Assistant	PROPN	Assistant
-t	PRON	-t
faire	VERB	faire
Je	PRON	je
transformer	VERB	transformer
.	PUNCT	.
impossible	ADJ	impossible
.	PUNCT	.
esprit	NOUN	esprit
livre	NOUN	livre
certaines	DET	certain
diable	ADV	diable
s'	SCONJ	s'
la	DET	le
confiance	NOUN	confiance
pavés	NOUN	pavé
assise	VERB	asseoir
,	PUNCT	,
je	PRON	je
qui	PRON	qui
soit	CCONJ	soit
physionomiste	NOUN	physionomiste
entretenaient	VERB	entretenir
couleurs	NOUN	couleur
,	PUNCT	,
Ne	ADV	ne
propriété	NOUN	propriété
—	PUNCT	—
orienter	VERB	orienter
,	PUNCT	,
exemple	NOUN	exemple
du	ADP	de
Saules	NOUN	saule
pensé	VERB	penser
quelques	DET	quelque
dans	ADP	dans
fût	AUX	être
sa	DET	son
,	PUNCT	,
commissariat	NOUN	commissariat
lessives	NOUN	lessive
incorrigible	ADJ	incorrigible
Morgan	PROPN	Morgan
nous	PRON	nous
son	DET	son
.	PUNCT	.
de	ADP	de
000	DET	000
Le	DET	le
un	DET	un
le	DET	le
son	DET	son
!	PUNCT	!
comme	ADP	comme
?	PUNCT	?
des	ADP	de
.	PUNCT	.
paisiblement	ADV	paisiblement
profit	NOUN	profit
ont	AUX	avoir
Broadwaters	PROPN	Broadwaters
et	CCONJ	et
!	PUNCT	!
,	PUNCT	,
te	PRON	te
fît	VERB	faire
croyez	VERB	croire
inspection	NOUN	inspection
détérioration	NOUN	détérioration
.	PUNCT	.
dépérit	VERB	dépérir
de	ADP	de
Charlie	PROPN	Charlie
malheureux	ADJ	malheureux
au	ADP	au
une	DET	un
nez	NOUN	nez
de	ADP	de
le	DET	le
il	PRON	il
,	PUNCT	,
de	ADP	de
ma	DET	mon
suis	AUX	être
calme	ADJ	calme
Assistant	NOUN	assistant
jardinier	NOUN	jardinier
magot	NOUN	magot
de	ADP	de
,	PUNCT	,
,	PUNCT	,
le	DET	le
.	PUNCT	.
j'	PRON	je
sa	DET	son
vous	PRON	vous
savez	VERB	savoir
déploiement	NOUN	déploiement
évidence	NOUN	évidence
-t	PRON	-t
enorgueillir	VERB	enorgueillir
dois	VERB	devoir
de	ADP	de
maison	NOUN	maison
spectacle	NOUN	spectacle
d'	ADP	de
a	AUX	avoir
gros	ADJ	gros
victime	VERB	victime
voulut	VERB	vouloir
un	DET	un
la	DET	le
nombre	NOUN	nombre
terrasse	NOUN	terrasse
à	ADP	à
sœur	NOUN	sœur
vers	ADP	vers
aurait	AUX	avoir
,	PUNCT	,
qui	PRON	qui
pas	ADV	pas
toit	NOUN	toit
m'	PRON	me
père	NOUN	père
En	ADP	en
portait	VERB	porter
,	PUNCT	,
?	PUNCT	?
la	DET	le
mon	DET	mon
pas	ADV	pas
Non	ADV	non
!	PUNCT	!
de	ADP	de
la	DET	le
,	PUNCT	,
traître	NOUN	traître
reconnu	VERB	reconnaître
environs	NOUN	environ
tenue	NOUN	tenue
mieux	NOUN	mieux
sur	ADP	sur
inspecteur	NOUN	inspecteur
anciens	ADJ	ancien
amertume	NOUN	amertume
endroits	NOUN	endroit
De	ADP	de
à	ADP	à
à	ADP	à
,	PUNCT	,
de	ADP	de
retour	NOUN	retour
cambriolage	NOUN	cambriolage
gentleman	NOUN	gentleman
boursière	ADJ	boursier
parc	NOUN	parc
de	ADP	de
homme	NOUN	homme
riche	ADJ	riche
de	ADP	de
rendre	VERB	rendre
ans	NOUN	an
ronde	NOUN	ronde
et	CCONJ	et
ses	DET	son
fil	NOUN	fil
tôt	ADV	tôt
inspecteur	NOUN	inspecteur
,	PUNCT	,
bataillons	NOUN	bataillon
l'	PRON	l'
,	PUNCT	,
vaste	ADJ	vaste
même	PRON	même
d'	ADP	de
que	SCONJ	que
la	DET	le
aux	ADP	à
de	ADP	de
la	DET	le
et	CCONJ	et
justes	ADJ	juste
ne	ADV	ne
Le	DET	le
sur	ADP	sur
retrouvera	VERB	retrouver
d'	ADP	de
leva	VERB	lever
000	DET	000
livres	NOUN	livre
famille	NOUN	famille
sous	ADP	sous
trop	ADV	trop
trois	NUM	trois
une	DET	un
genre	NOUN	genre
maison	NOUN	maison
le	DET	le
Il	PRON	il
la	DET	le
que	PRON	que
—	PUNCT	—
avec	ADP	avec
yeux	NOUN	oeil
engager	VERB	engager
le	DET	le
que	SCONJ	que
leur	DET	leur
penny	NOUN	penny
de	ADP	de
Mr	NOUN	mr
dans	ADP	dans
les	DET	le
Lequel	PRON	lequel
je	PRON	je
soucis	NOUN	souci
si	SCONJ	si
.	PUNCT	.
Il	PRON	il
!	PUNCT	!
!	PUNCT	!
Wilson	PROPN	Wilson
fortune	NOUN	fortune
Des	DET	un
confié	VERB	confier
des	DET	un
.	PUNCT	.
rencontrait	VERB	rencontrer
a	AUX	avoir
à	ADP	à
à	ADP	à
Un	DET	un
vous	PRON	vous
!	PUNCT	!
!	PUNCT	!
par	ADP	par
!	PUNCT	!
des	DET	un
vous	PRON	vous
,	PUNCT	,
pour	ADP	pour
Charles	PROPN	Charles
Alderton	PROPN	Alderton
écouter	VERB	écouter
et	CCONJ	et
évoquait	VERB	évoquer
pareille	ADJ	pareil
à	ADP	à
Remontez	VERB	remonter
,	PUNCT	,
son	DET	son
senti	VERB	sentir
ce	PRON	ce
-il	PRON	il
avec	ADP	avec
je	PRON	je
le	DET	le
?	PUNCT	?
livres	NOUN	livre
on	PRON	on
?	PUNCT	?
pas	ADV	pas
de	ADP	de
une	DET	un
!	PUNCT	!
—	PUNCT	—
là	ADV	là
témoignage	NOUN	témoignage
conclut	VERB	conclure
:	PUNCT	:
pas	ADV	pas
—	PUNCT	—
entra	VERB	entrer
...	PUNCT	...
de	DET	de
!	PUNCT	!
—	PUNCT	—
,	PUNCT	,
bien	ADV	bien
paraissait	VERB	paraître
sans	ADP	sans
Des	DET	un
moi	PRON	moi
Comme	ADP	comme
s'	SCONJ	s'
nos	DET	notre
son	DET	son
charnu	ADJ	charnu
le	PRON	le
fréquenter	VERB	fréquenter
inspecteur	NOUN	inspecteur
l'	DET	le
chose	NOUN	chose
—	PUNCT	—
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
suggère	VERB	suggérer
de	ADP	de
expliquer	VERB	expliquer
pas	ADV	pas
...	PUNCT	...
un	DET	un
dans	ADP	dans
Où	ADV	où
Wilson	PROPN	Wilson
façon	NOUN	façon
argent	NOUN	argent
dates	NOUN	date
il	PRON	il
en	ADP	en
.	PUNCT	.
,	PUNCT	,
a	AUX	avoir
mesurait	VERB	mesurer
de	ADP	de
revolver	NOUN	revolver
—	PUNCT	—
un	DET	un
renseigné	VERB	renseigner
crayon	NOUN	crayon
se	PRON	se
Un	DET	un
d'	ADP	de
dans	ADP	dans
ne	ADV	ne
me	PRON	me
doute	NOUN	doute
—	PUNCT	—
l'	PRON	l'
de	ADP	de
papier	NOUN	papier
manuscrits	NOUN	manuscrit
idée	NOUN	idée
à	ADP	à
fouiner	VERB	fouiner
ne	ADV	ne
—	PUNCT	—
!	PUNCT	!
.	PUNCT	.
déçu	VERB	décevoir
la	DET	le
mauvaises	ADJ	mauvais
du	DET	de
derrière	ADP	derrière
un	DET	un
qu'	SCONJ	que
,	PUNCT	,
de	ADP	de
disparu	VERB	disparaître
Il	PRON	il
de	ADP	de
,	PUNCT	,
de	ADP	de
,	PUNCT	,
fou	ADJ	fou
d'	ADP	de
,	PUNCT	,
Mr	NOUN	mr
audition	NOUN	audition
secondes	NOUN	seconde
La	DET	le
...	PUNCT	...
—	PUNCT	—
malfaiteurs	NOUN	malfaiteur
improviste	NOUN	improviste
se	PRON	se
son	DET	son
susceptibles	ADJ	susceptible
est	AUX	être
Moi	PRON	moi
Mr	NOUN	mr
architecture	NOUN	architecture
de	ADP	de
que	SCONJ	que
?	PUNCT	?
?	PUNCT	?
«	PUNCT	«
enfuit	VERB	enfuir
de	ADP	de
deux	NUM	deux
de	ADP	de
l'	DET	le
confié	VERB	confier
tout	ADV	tout
,	PUNCT	,
il	PRON	il
Moi	PRON	moi
Aucun	DET	aucun
,	PUNCT	,
un	DET	un
Ne	ADV	ne
même	ADV	même
délibérément	ADV	délibérément
?	PUNCT	?
des	DET	un
?	PUNCT	?
ses	DET	son
prétendez	VERB	prétendre
Il	PRON	il
broutilles	NOUN	broutille
lorsque	SCONJ	lorsque
beaucoup	ADV	beaucoup
gagnait	VERB	gagner
Scotland	PROPN	Scotland
semble	VERB	semble
Charles	PROPN	Charles
eu	VERB	avoir
machine	NOUN	machine
le	DET	le
vous	PRON	vous
expression	NOUN	expression
on	PRON	on
je	PRON	je
provenance	NOUN	provenance
d'	ADP	de
la	DET	le
de	ADP	de
!	PUNCT	!
c'	PRON	ce
frappa	VERB	frapper
aisselle	NOUN	aisselle
dans	ADP	dans
une	DET	un
?	PUNCT	?
montrent	VERB	montrer
qui	PRON	qui
considérablement	ADV	considérablement
—	PUNCT	—
permets	VERB	permettre
nous	PRON	nous
Mais	CCONJ	mais
ciel	NOUN	ciel
milieu	NOUN	milieu
-vous	PRON	vous
croit	VERB	croire
?	PUNCT	?
argent	NOUN	argent
—	PUNCT	—
manquait	VERB	manquer
maison	NOUN	maison
parfois	ADV	parfois
écrire	VERB	écrire
Eh	INTJ	Eh
,	PUNCT	,
de	ADP	de
,	PUNCT	,
vrai	ADJ	vrai
pour	ADP	pour
comprends	VERB	comprendre
dire	VERB	dire
seulement	ADV	seulement
les	DET	le
soit	AUX	être
dernière	ADJ	dernier
pour	ADP	pour
pouffa	VERB	pouffer
activités	NOUN	activité
.	PUNCT	.
Vous	PRON	vous
de	ADP	de
En	ADP	en
,	PUNCT	,
pas	ADV	pas
il	PRON	il
?	PUNCT	?
!	PUNCT	!
!	PUNCT	!
—	PUNCT	—
Oui	ADV	oui
m'	PRON	me
n'	ADV	n'
.	PUNCT	.
—	PUNCT	—
.	PUNCT	.
le	PRON	le
et	CCONJ	et
Alderton	PROPN	Alderton
pièces	NOUN	pièce
un	DET	un
toutes	ADJ	tout
Non	ADV	non
le	PRON	le
,	PUNCT	,
—	PUNCT	—
menu	NOUN	menu
nous	PRON	nous
.	PUNCT	.
—	PUNCT	—
que	SCONJ	que
Je	PRON	je
à	ADP	à
.	PUNCT	.
argent	NOUN	argent
semaine	NOUN	semaine
!	PUNCT	!
Piggot	PROPN	Piggot
certaines	DET	certain
n'	ADV	n'
en	ADP	en
Vous	PRON	vous
explicitement	ADV	explicitement
ne	ADV	ne
Commissionner	PROPN	Commissionner
ne	ADV	ne
ces	DET	ce
plans	NOUN	plan
fois	NOUN	fois
sergent	NOUN	sergent
pourtant	ADV	pourtant
votre	DET	votre
énormes	ADJ	énorme
ai	AUX	avoir
:	PUNCT	:
à	ADP	à
Il	PRON	il
.	PUNCT	.
meilleure	ADJ	meilleur
Peur	NOUN	peur
aller	VERB	aller
—	PUNCT	—
à	ADP	à
Les	DET	le
que	PRON	que
—	PUNCT	—
Il	PRON	il
,	PUNCT	,
et	CCONJ	et
—	PUNCT	—
s'	PRON	se
une	DET	un
?	PUNCT	?
!	PUNCT	!
l'	PRON	l'
...	PUNCT	...
!	PUNCT	!
!	PUNCT	!
Le	DET	le
Piggot	PROPN	Piggot
grâce	NOUN	grâce
votre	DET	votre
bonne	ADJ	bon
sa	DET	son
permis	VERB	permettre
—	PUNCT	—
son	DET	son
allez	VERB	aller
il	PRON	il
illusion	NOUN	illusion
—	PUNCT	—
son	DET	son
se	PRON	se
gêne	VERB	gêne
—	PUNCT	—
-ce	PRON	-ce
bois	NOUN	bois
.	PUNCT	.
.	PUNCT	.
cache	VERB	cache
Vous	PRON	vous
aucune	DET	aucun
on	PRON	on
revolver	NOUN	revolver
un	DET	un
ses	DET	son
souhaitiez	VERB	souhaiter
tuyaux	NOUN	tuyau
crois	VERB	croire
ne	ADV	ne
-t	PRON	-t
Yard	PROPN	Yard
Il	PRON	il
détails	NOUN	détail
affaires	NOUN	affaire
fait	NOUN	fait
-vous	PRON	vous
.	PUNCT	.
dans	ADP	dans
comme	ADP	comme
Je	PRON	je
son	DET	son
dont	PRON	dont
pègre	NOUN	pègre
père	NOUN	père
innocent	NOUN	innocent
avec	ADP	avec
blattes	NOUN	blatte
,	PUNCT	,
pas	ADV	pas
chapitre	NOUN	chapitre
—	PUNCT	—
nous	PRON	nous
je	PRON	je
-il	PRON	il
Vous	PRON	vous
il	PRON	il
sous	ADP	sous
Auriez	VERB	avoir
.	PUNCT	.
talons	NOUN	talon
-vous	PRON	vous
,	PUNCT	,
n'	ADV	n'
,	PUNCT	,
ne	ADV	ne
—	PUNCT	—
!	PUNCT	!
que	PRON	que
aider	VERB	aider
Certes	ADV	certes
fuyais	VERB	fuir
Et	CCONJ	et
plaisantin	NOUN	plaisantin
propres	ADJ	propre
venait	VERB	venir
chambre	NOUN	chambre
?	PUNCT	?
!	PUNCT	!
hommes	NOUN	homme
.	PUNCT	.
et	CCONJ	et
Le	DET	le
qu'	SCONJ	que
alors	ADV	alors
:	PUNCT	:
de	ADP	de
peur	NOUN	peur
habitait	VERB	habiter
la	DET	le
toujours	ADV	toujours
a	AUX	avoir
pas	ADV	pas
mit	VERB	mettre
conseillait	VERB	conseiller
qui	PRON	qui
connaissons	VERB	connaître
Pas	ADV	pas
m'	PRON	me
réfléchit	VERB	réfléchir
vous	PRON	vous
,	PUNCT	,
Qu'	PRON	qu'
croire	VERB	croire
égard	NOUN	égard
Oui	ADV	oui
Mr	NOUN	mr
est	AUX	être
Méphisto	PROPN	Méphisto
arme	NOUN	arme
pas	ADV	pas
sa	DET	son
,	PUNCT	,
chasse	NOUN	chasse
ne	ADV	ne
?	PUNCT	?
De	ADP	de
la	DET	le
à	ADP	à
,	PUNCT	,
détails	NOUN	détail
grand	ADJ	grand
.	PUNCT	.
-vous	PRON	vous
un	DET	un
—	PUNCT	—
pas	ADV	pas
Que	SCONJ	que
dix	NUM	dix
la	DET	le
le	DET	le
!	PUNCT	!
laisse	VERB	laisse
cave	NOUN	cave
Charlie	PROPN	Charlie
viens	VERB	venir
que	SCONJ	que
?	PUNCT	?
est	VERB	être
serais	AUX	être
à	ADP	à
hommes	NOUN	homme
moindre	ADJ	moindre
visage	NOUN	visage
ne	ADV	ne
,	PUNCT	,
lui	PRON	lui
police	NOUN	police
,	PUNCT	,
s'	PRON	se
.	PUNCT	.
Je	PRON	je
que	SCONJ	que
beaucoup	ADV	beaucoup
et	CCONJ	et
pas	ADV	pas
-vous	PRON	vous
expliquez	VERB	expliquer
Alderton	PROPN	Alderton
quelquefois	ADV	quelquefois
?	PUNCT	?
!	PUNCT	!
a	AUX	avoir
Je	PRON	je
qui	PRON	qui
propriétaire	NOUN	propriétaire
passiez	VERB	passer
récita	VERB	réciter
jamais	ADV	jamais
approbation	NOUN	approbation
—	PUNCT	—
—	PUNCT	—
Charles	PROPN	Charles
lui	PRON	lui
à	ADP	à
,	PUNCT	,
l'	DET	le
des	DET	un
vers	ADP	vers
,	PUNCT	,
que	SCONJ	que
de	ADP	de
nous	PRON	nous
un	DET	un
Mais	CCONJ	mais
sa	DET	son
Pourtant	ADV	pourtant
pas	ADV	pas
lui	PRON	lui
pour	ADP	pour
réalistes	ADJ	réaliste
et	CCONJ	et
vous	PRON	vous
d'	ADP	de
!	PUNCT	!
Remerciez	VERB	remercier
plus	ADV	plus
sain	ADJ	sain
une	DET	un
se	PRON	se
abouti	VERB	aboutir
Un	PRON	un
des	DET	un
allait	VERB	aller
,	PUNCT	,
l'	PRON	l'
la	DET	le
aussitôt	ADV	aussitôt
?	PUNCT	?
...	PUNCT	...
s'	PRON	se
risques	NOUN	risque
dossiers	NOUN	dossier
sur	ADP	sur
puisque	SCONJ	puisque
de	ADP	de
a	AUX	avoir
en	ADP	en
Vous	PRON	vous
la	DET	le
parut	VERB	paraître
aie	AUX	avoir
amasser	VERB	amasser
la	DET	le
l'	DET	le
—	PUNCT	—
,	PUNCT	,
.	PUNCT	.
a	AUX	avoir
plaisir	NOUN	plaisir
?	PUNCT	?
tut	VERB	taire
Les	DET	le
nos	DET	notre
n'	ADV	n'
—	PUNCT	—
,	PUNCT	,
frisson	NOUN	frisson
aborder	VERB	aborder
Pourquoi	ADV	pourquoi
Mark	PROPN	Mark
sourit	VERB	sourire
,	PUNCT	,
.	PUNCT	.
maisons	NOUN	maison
!	PUNCT	!
celle	PRON	celui
Pas	ADV	pas
,	PUNCT	,
—	PUNCT	—
jouer	VERB	jouer
C'	PRON	ce
puis	CCONJ	puis
parti	VERB	partir
D'	DET	d'
incurvèrent	VERB	incurver
broutilles	NOUN	broutille
Père	NOUN	père
de	DET	de
Qu'	PRON	qu'
—	PUNCT	—
Il	PRON	il
participait	VERB	participer
-vous	PRON	vous
-il	PRON	il
s'	PRON	se
dates	NOUN	date
Or	CCONJ	or
métier	NOUN	métier
des	DET	un
donc	ADV	donc
la	DET	le
curieuse	ADJ	curieux
sourcils	NOUN	sourcil
arme	NOUN	arme
Je	PRON	je
pas	ADV	pas
!	PUNCT	!
,	PUNCT	,
déplaisantes	ADJ	déplaisant
