soulagé	VERB	soulager
irrationnelles	ADJ	irrationnel
percer	VERB	percer
de	ADP	de
plié	VERB	plier
pour	ADP	pour
de	ADP	de
bulles	NOUN	bulle
le	DET	le
comprenait	VERB	comprendre
touchèrent	VERB	toucher
lui	PRON	lui
à	ADP	à
si	SCONJ	si
dont	PRON	dont
mâle	ADJ	mâle
par	ADP	par
peur	NOUN	peur
de	ADP	de
présent	NOUN	présent
et	CCONJ	et
et	CCONJ	et
maison	NOUN	maison
Jamais	ADV	jamais
à	ADP	à
le	DET	le
Elle	PRON	lui
n'	ADV	n'
rongeurs	NOUN	rongeur
griffes	NOUN	griffe
sur	ADP	sur
d'	ADP	de
raison	NOUN	raison
se	PRON	se
elle	PRON	lui
prit	VERB	prendre
sa	DET	son
le	DET	le
dans	ADP	dans
,	PUNCT	,
dut	VERB	devoir
d'	ADP	de
.	PUNCT	.
grognement	NOUN	grognement
se	PRON	se
,	PUNCT	,
,	PUNCT	,
elle	PRON	lui
comprenait	VERB	comprendre
elle	PRON	lui
Christian	PROPN	Christian
de	DET	de
place	NOUN	place
était	AUX	être
remit	VERB	remettre
.	PUNCT	.
vaguement	ADV	vaguement
aurait	VERB	avoir
sous	ADP	sous
aisance	NOUN	aisance
mes	DET	mon
des	DET	un
adressa	VERB	adresser
tasse	NOUN	tasse
air	NOUN	air
légères	ADJ	léger
Car	CCONJ	car
se	PRON	se
dans	ADP	dans
Erin	PROPN	Erin
bout	NOUN	bout
sur	ADP	sur
avec	ADP	avec
pas	ADV	pas
être	AUX	être
épuisée	VERB	épuiser
un	DET	un
par	ADP	par
.	PUNCT	.
autre	ADJ	autre
as	VERB	avoir
de	ADP	de
à	ADP	à
ne	ADV	ne
,	PUNCT	,
il	PRON	il
enfilèrent	VERB	enfiler
le	PRON	le
le	PRON	le
,	PUNCT	,
île	NOUN	île
effarouchèrent	VERB	effaroucher
Christian	PROPN	Christian
chaude	ADJ	chaud
d'	ADP	de
en	ADP	en
ensuite	ADV	ensuite
.	PUNCT	.
des	DET	un
chez	ADP	chez
plaisir	NOUN	plaisir
famille	NOUN	famille
tout	ADV	tout
,	PUNCT	,
traumatisme	NOUN	traumatisme
amusa	VERB	amuser
de	ADP	de
feignit	VERB	feindre
lui-même	PRON	lui-même
autant	ADV	autant
bancs	NOUN	banc
.	PUNCT	.
autre	ADJ	autre
celle	PRON	celui
réactions	NOUN	réaction
.	PUNCT	.
de	ADP	de
des	DET	un
totale	ADJ	total
elle	PRON	lui
approcha	VERB	approcher
qu'	SCONJ	que
paupières	NOUN	paupière
s'	PRON	se
comprendre	VERB	comprendre
était	AUX	être
de	ADP	de
plus	ADV	plus
troublante	ADJ	troublant
demanda	VERB	demander
plus	ADV	plus
regard	NOUN	regard
,	PUNCT	,
été	AUX	être
aigles	NOUN	aigle
Son	DET	son
l'	PRON	l'
Le	DET	le
Les	DET	le
monde	NOUN	monde
Il	PRON	il
il	PRON	il
grosses	ADJ	gros
joues	NOUN	joue
eu	VERB	avoir
sur	ADP	sur
j'	PRON	je
ces	DET	ce
dit	VERB	dire
Erin	PROPN	Erin
déchirait	VERB	déchirer
utile	ADJ	utile
lui	PRON	lui
guérir	VERB	guérir
place	NOUN	place
.	PUNCT	.
roman	NOUN	roman
en	ADP	en
n'	ADV	n'
en	ADP	en
excitation	NOUN	excitation
l'	DET	le
durer	VERB	durer
satisfaction	NOUN	satisfaction
son	DET	son
débarrassa	VERB	débarrasser
force	NOUN	force
de	ADP	de
arrière	ADV	arrière
.	PUNCT	.
aurais	AUX	avoir
songeur	ADJ	songeur
Erin	PROPN	Erin
lui	PRON	lui
le	PRON	le
Et	CCONJ	et
confondaient	VERB	confondre
.	PUNCT	.
à	ADP	à
plus	ADV	plus
surface	NOUN	surface
aller	VERB	aller
aida	VERB	aider
ai	AUX	avoir
la	DET	le
Elle	PRON	lui
Ramène	VERB	ramener
à	ADP	à
d'	ADP	de
ne	ADV	ne
de	ADP	de
d'	ADP	de
décision	NOUN	décision
arrêta	VERB	arrêter
Tu	PRON	tu
la	DET	le
toucha	VERB	toucher
devait	VERB	devoir
L'	DET	le
la	DET	le
Très	ADV	très
un	DET	un
.	PUNCT	.
.	PUNCT	.
s'	PRON	se
deux	NUM	deux
sa	DET	son
Aucun	PRON	aucun
approcha	VERB	approcher
satisfaction	NOUN	satisfaction
-il	PRON	il
dû	VERB	devoir
de	ADP	de
soudain	ADV	soudain
lagune	NOUN	lagune
tendue	VERB	tendre
Trop	ADV	trop
il	PRON	il
de	ADP	de
un	DET	un
petites	ADJ	petit
lèvres	NOUN	lèvre
.	PUNCT	.
,	PUNCT	,
sa	DET	son
leur	DET	leur
Tu	PRON	tu
vit	VERB	voir
faire	AUX	faire
,	PUNCT	,
les	DET	le
ordinateur	NOUN	ordinateur
d'	DET	d'
éloigna	VERB	éloigner
et	CCONJ	et
Il	PRON	il
plus	ADV	plus
séparation	NOUN	séparation
tendres	ADJ	tendre
peu	ADV	peu
l'	PRON	l'
allé	VERB	aller
beaucoup	ADV	beaucoup
plus	ADV	plus
de	ADP	de
les	DET	le
au	ADP	au
serait	AUX	être
était	AUX	être
bout	NOUN	bout
des	ADP	de
le	DET	le
où	PRON	où
nagea	VERB	nager
son	DET	son
.	PUNCT	.
leur	DET	leur
grands	ADJ	grand
d'	ADP	de
une	DET	un
Il	PRON	il
temps	NOUN	temps
.	PUNCT	.
—	PUNCT	—
spectacle	NOUN	spectacle
petit	ADJ	petit
elle	PRON	lui
voix	NOUN	voix
à	ADP	à
de	ADP	de
de	ADP	de
le	DET	le
celui	PRON	celui
mesuraient	VERB	mesurer
Je	PRON	je
Mais	CCONJ	mais
le	DET	le
entendait	VERB	entendre
Erin	PROPN	Erin
il	PRON	il
.	PUNCT	.
donner	VERB	donner
n'	ADV	n'
-moi	PRON	moi
.	PUNCT	.
fut	AUX	être
avec	ADP	avec
elle	PRON	lui
aurais	AUX	avoir
et	CCONJ	et
du	ADP	de
de	ADP	de
sa	DET	son
Merci	NOUN	merci
Pour	ADP	pour
condition	NOUN	condition
masque	NOUN	masque
aussi	ADV	aussi
doucement	ADV	doucement
elle	PRON	lui
.	PUNCT	.
la	DET	le
maison	NOUN	maison
joie	NOUN	joie
.	PUNCT	.
.	PUNCT	.
grimpait	VERB	grimper
pour	ADP	pour
d'	ADP	de
baleines	NOUN	baleine
siens	PRON	siens
trois	NUM	trois
ininterrompue	ADJ	ininterrompu
Aussi	ADV	aussi
et	CCONJ	et
étais	AUX	être
Elle	PRON	lui
sa	DET	son
pilotes	NOUN	pilote
langage	NOUN	langage
de	ADP	de
le	PRON	le
mouillés	ADJ	mouiller
Il	PRON	il
bacon	NOUN	bacon
reprit	VERB	reprendre
le	DET	le
sur	ADP	sur
elle	PRON	lui
dans	ADP	dans
montèrent	VERB	monter
d'	DET	d'
de	ADP	de
tu	PRON	tu
cinquantaine	NOUN	cinquantaine
jeune	ADJ	jeune
de	ADP	de
.	PUNCT	.
les	DET	le
,	PUNCT	,
.	PUNCT	.
premier	ADJ	premier
à	ADP	à
yeux	NOUN	oeil
accord	NOUN	accord
strident	ADJ	strident
essuya	VERB	essuyer
courage	NOUN	courage
Christian	PROPN	Christian
d'	ADP	de
que	SCONJ	que
avaient	AUX	avoir
davantage	ADV	davantage
ne	ADV	ne
présent	NOUN	présent
il	PRON	il
réfugiée	VERB	réfugier
?	PUNCT	?
qu'	SCONJ	que
exaltée	VERB	exalter
à	ADP	à
courrier	NOUN	courrier
.	PUNCT	.
J'	PRON	je
reste	NOUN	reste
une	DET	un
ton	NOUN	ton
séjour	NOUN	séjour
il	PRON	il
s'	SCONJ	s'
moi	PRON	moi
—	PUNCT	—
eux	PRON	lui
et	CCONJ	et
obligée	VERB	obliger
,	PUNCT	,
la	DET	le
équipement	NOUN	équipement
harnais	NOUN	harnais
avais	VERB	avoir
rejoignit	VERB	rejoindre
Orcas	PROPN	Orcas
bélugas	NOUN	béluga
de	ADP	de
pages	NOUN	page
.	PUNCT	.
.	PUNCT	.
—	PUNCT	—
jamais	ADV	jamais
six	NUM	six
la	DET	le
raison	NOUN	raison
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
il	PRON	il
,	PUNCT	,
quelques	DET	quelque
balustrade	NOUN	balustrade
source	NOUN	source
grande	ADJ	grand
comme	ADP	comme
bacon	NOUN	bacon
accompli	VERB	accomplir
rapidement	ADV	rapidement
lagune	NOUN	lagune
plongea	VERB	plonger
mètres	NOUN	mètre
dans	ADP	dans
son	DET	son
de	ADP	de
la	DET	le
eut	VERB	avoir
yeux	NOUN	oeil
Sans	ADP	sans
dit	VERB	dire
dominer	VERB	dominer
une	DET	un
elles	PRON	lui
avancé	VERB	avancer
étira	VERB	étirer
ses	DET	son
,	PUNCT	,
avant	ADP	avant
.	PUNCT	.
aux	ADP	à
et	CCONJ	et
,	PUNCT	,
.	PUNCT	.
de	ADP	de
.	PUNCT	.
son	DET	son
.	PUNCT	.
tant	ADV	tant
s'	PRON	se
langage	NOUN	langage
à	ADP	à
ai	AUX	avoir
plus	ADV	plus
seulement	ADV	seulement
sifflement	NOUN	sifflement
et	CCONJ	et
les	DET	le
Dekker	PROPN	Dekker
brusquement	ADV	brusquement
.	PUNCT	.
qui	PRON	qui
à	ADP	à
une	DET	un
mètres	NOUN	mètre
.	PUNCT	.
elle	PRON	lui
toujours	ADV	toujours
fit	AUX	faire
pourrait	VERB	pouvoir
savoureux	ADJ	savoureux
bras	NOUN	bras
mètres	NOUN	mètre
la	DET	le
pas	ADV	pas
empêchée	VERB	empêcher
.	PUNCT	.
au	ADP	au
elle	PRON	lui
j'	PRON	je
sentait	VERB	sentir
époque	NOUN	époque
second	ADJ	second
sur	ADP	sur
retourné	VERB	retourner
baleineaux	NOUN	baleineau
la	PRON	le
as	AUX	avoir
regarda	VERB	regarder
si	SCONJ	si
de	ADP	de
embrassa	VERB	embrasser
davantage	ADV	davantage
trouvé	VERB	trouver
tourner	VERB	tourner
l'	DET	le
elle	PRON	lui
petit	ADJ	petit
comme	ADP	comme
—	PUNCT	—
roman	NOUN	roman
suis	AUX	être
présent	NOUN	présent
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
et	CCONJ	et
effort	NOUN	effort
Mais	CCONJ	mais
ne	ADV	ne
le	DET	le
au	ADP	au
n'	ADV	n'
ou	CCONJ	ou
,	PUNCT	,
entrée	NOUN	entrée
-moi	PRON	moi
la	DET	le
qui	PRON	qui
être	AUX	être
de	ADP	de
se	PRON	se
posa	VERB	poser
Christian	PROPN	Christian
cétacés	NOUN	cétacé
deux	NUM	deux
,	PUNCT	,
dessert	NOUN	dessert
dans	ADP	dans
plus	ADV	plus
était	AUX	être
coup	NOUN	coup
venu	VERB	venir
y	PRON	y
prendre	VERB	prendre
demeurer	VERB	demeurer
s'	PRON	se
ancré	VERB	ancrer
nombreux	ADJ	nombreux
devait	VERB	devoir
si	SCONJ	si
tu	PRON	tu
.	PUNCT	.
Elle	PRON	lui
,	PUNCT	,
femme	NOUN	femme
savait	VERB	savoir
rasaient	VERB	raser
,	PUNCT	,
les	PRON	le
longtemps	ADV	longtemps
plus	ADV	plus
abandonner	VERB	abandonner
,	PUNCT	,
vu	VERB	voir
policier	ADJ	policier
elles	PRON	lui
en	PRON	en
découvertes	NOUN	découverte
,	PUNCT	,
à	ADP	à
son	DET	son
savoura	VERB	savourer
eau	NOUN	eau
Au	ADP	au
tu	PRON	tu
s'	PRON	se
derrière	ADP	derrière
venait	VERB	venir
adressa	VERB	adresser
Erin	PROPN	Erin
s'	PRON	se
importantes	ADJ	important
lentement	ADV	lentement
mémoire	NOUN	mémoire
jusqu'	ADP	jusque
ai	AUX	avoir
affectueuses	ADJ	affectueux
-t	PRON	-t
la	DET	le
mal	NOUN	mal
avec	ADP	avec
d'	ADP	de
Cette	DET	ce
-	PRON	-
pourrait	VERB	pouvoir
salée	ADJ	saler
cet	DET	ce
fois	NOUN	fois
eut	AUX	avoir
.	PUNCT	.
seule	ADJ	seul
convainquit	VERB	convaincre
domaine	NOUN	domaine
autre	ADJ	autre
,	PUNCT	,
les	DET	le
il	PRON	il
.	PUNCT	.
-il	PRON	il
au	ADP	au
.	PUNCT	.
éloigna	VERB	éloigner
la	DET	le
les	DET	le
que	SCONJ	que
air	NOUN	air
ne	ADV	ne
l'	PRON	l'
à	ADP	à
possible	ADJ	possible
ses	DET	son
serviette	NOUN	serviette
prendre	VERB	prendre
le	DET	le
enfin	ADV	enfin
vite	ADV	vite
si	SCONJ	si
Christian	PROPN	Christian
Le	DET	le
l'	PRON	l'
leur	PRON	leur
cents	NUM	cent
suivit	VERB	suivre
...	PUNCT	...
aimer	VERB	aimer
rire	NOUN	rire
.	PUNCT	.
éclat	NOUN	éclat
entendre	VERB	entendre
—	PUNCT	—
ce	PRON	ce
.	PUNCT	.
vit	VERB	voir
.	PUNCT	.
et	CCONJ	et
de	DET	de
comme	ADP	comme
de	ADP	de
.	PUNCT	.
lui	PRON	lui
museau	NOUN	museau
Christian	PROPN	Christian
lui	PRON	lui
de	ADP	de
lui	PRON	lui
Je	PRON	je
bouteille	NOUN	bouteille
Erin	PROPN	Erin
lui	PRON	lui
peu	ADV	peu
le	DET	le
!	PUNCT	!
le	DET	le
affronter	VERB	affronter
plus	ADV	plus
un	DET	un
Un	DET	un
,	PUNCT	,
approcha	VERB	approcher
de	ADP	de
l'	DET	le
en	ADP	en
Mais	CCONJ	mais
,	PUNCT	,
,	PUNCT	,
de	ADP	de
s'	PRON	se
bateau	NOUN	bateau
avait	AUX	avoir
ses	DET	son
pouvait	VERB	pouvoir
elle	PRON	lui
—	PUNCT	—
ses	DET	son
huit	NUM	huit
Elle	PRON	lui
vu	VERB	voir
.	PUNCT	.
.	PUNCT	.
afin	ADV	afin
faim	NOUN	faim
vivre	VERB	vivre
sifflement	NOUN	sifflement
son	DET	son
.	PUNCT	.
pour	ADP	pour
courage	NOUN	courage
idyllique	ADJ	idyllique
qu'	SCONJ	que
en	ADP	en
groupe	NOUN	groupe
cœur	NOUN	cœur
mettre	VERB	mettre
idée	NOUN	idée
,	PUNCT	,
d'	ADP	de
restant	VERB	rester
la	DET	le
de	ADP	de
docilement	ADV	docilement
,	PUNCT	,
et	CCONJ	et
long	ADJ	long
prit	VERB	prendre
que	SCONJ	que
j'	PRON	je
de	ADP	de
ou	CCONJ	ou
manger	VERB	manger
se	PRON	se
lui	PRON	lui
regagna	VERB	regagner
femme	NOUN	femme
de	ADP	de
.	PUNCT	.
est	AUX	être
baleines	NOUN	baleine
choisis	VERB	choisir
comptait	VERB	compter
d'	ADP	de
en	PRON	en
d'	ADP	de
Ce	PRON	ce
machinalement	ADV	machinalement
.	PUNCT	.
là	ADV	là
de	ADP	de
gouttes	NOUN	goutte
une	DET	un
Erin	PROPN	Erin
et	CCONJ	et
être	AUX	être
qui	PRON	qui
sur	ADP	sur
m'	PRON	me
Ses	DET	son
Puis	CCONJ	puis
cela	PRON	cela
sur	ADP	sur
main	NOUN	main
.	PUNCT	.
Erin	PROPN	Erin
et	CCONJ	et
et	CCONJ	et
regard	NOUN	regard
l'	DET	le
cheveux	NOUN	cheveu
aient	AUX	avoir
ne	ADV	ne
-elle	PRON	lui
ses	DET	son
détaché	ADJ	détaché
veux	VERB	vouloir
exposait	VERB	exposer
,	PUNCT	,
passer	VERB	passer
.	PUNCT	.
avais	VERB	avoir
leur	PRON	leur
Mais	CCONJ	mais
celui	PRON	celui
baleineau	NOUN	baleineau
...	PUNCT	...
n'	ADV	n'
C'	PRON	ce
de	ADP	de
Mais	CCONJ	mais
Christian	PROPN	Christian
recherches	NOUN	recherche
un	DET	un
ne	ADV	ne
livre	NOUN	livre
D'	ADP	de
épaules	NOUN	épaule
de	ADP	de
ne	ADV	ne
replonger	VERB	replonger
Christian	PROPN	Christian
pu	VERB	pouvoir
dégagea	VERB	dégager
son	DET	son
.	PUNCT	.
sais	VERB	savoir
chercher	VERB	chercher
,	PUNCT	,
était	VERB	être
elle	PRON	lui
En	ADP	en
Elle	PRON	lui
en	ADP	en
ne	ADV	ne
de	ADP	de
et	CCONJ	et
elles	PRON	lui
étudier	VERB	étudier
,	PUNCT	,
pas	ADV	pas
jamais	ADV	jamais
à	ADP	à
pour	ADP	pour
la	DET	le
trouver	VERB	trouver
le	DET	le
déjà	ADV	déjà
du	ADP	de
regard	NOUN	regard
qui	PRON	qui
.	PUNCT	.
se	PRON	se
baleines	NOUN	baleine
troupe	NOUN	troupe
J'	PRON	je
es	AUX	être
bélugas	NOUN	béluga
se	PRON	se
.	PUNCT	.
,	PUNCT	,
pas	ADV	pas
diamants	NOUN	diamant
sûre	ADJ	sûr
rester	VERB	rester
partir	VERB	partir
Il	PRON	il
qu'	PRON	qu'
.	PUNCT	.
le	PRON	le
soleil	NOUN	soleil
Il	PRON	il
reprendre	VERB	reprendre
îlot	NOUN	îlot
Ses	DET	son
le	DET	le
,	PUNCT	,
m'	PRON	me
.	PUNCT	.
l'	DET	le
.	PUNCT	.
sûr	ADJ	sûr
tendit	VERB	tendre
bras	NOUN	bras
qui	PRON	qui
oxygène	NOUN	oxygène
Ce	PRON	ce
rester	VERB	rester
prodigua	VERB	prodiguer
parler	VERB	parler
elle	PRON	lui
le	DET	le
Je	PRON	je
peur	NOUN	peur
près	ADV	près
en	ADP	en
l'	DET	le
main	NOUN	main
jeune	ADJ	jeune
.	PUNCT	.
dans	ADP	dans
dans	ADP	dans
attendit	VERB	attendre
conversation	NOUN	conversation
qu'	PRON	qu'
être	AUX	être
—	PUNCT	—
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
instant	NOUN	instant
poser	VERB	poser
risque	NOUN	risque
,	PUNCT	,
tapes	NOUN	tape
conversation	NOUN	conversation
de	ADP	de
des	ADP	de
pont	NOUN	pont
l'	PRON	l'
s'	PRON	se
soient	AUX	être
Christian	PROPN	Christian
écourté	VERB	écourter
baleineaux	NOUN	baleineau
et	CCONJ	et
devant	ADP	devant
silhouettes	NOUN	silhouette
il	PRON	il
.	PUNCT	.
à	ADP	à
des	ADP	de
besoin	NOUN	besoin
Christian	PROPN	Christian
brillaient	VERB	briller
—	PUNCT	—
importantes	ADJ	important
se	PRON	se
.	PUNCT	.
que	ADV	que
suspendus	VERB	suspendre
.	PUNCT	.
de	ADP	de
pieds	NOUN	pied
son	DET	son
sauraient	VERB	savoir
tendit	VERB	tendre
essuya	VERB	essuyer
quatre	NUM	quatre
.	PUNCT	.
d'	ADP	de
,	PUNCT	,
pour	ADP	pour
ai	AUX	avoir
d'	ADP	de
aux	ADP	à
elle	PRON	lui
trois	PRON	trois
d'	ADP	de
une	DET	un
décidé	VERB	décider
migrent	VERB	migrer
pas	ADV	pas
-ils	PRON	il
sombres	ADJ	sombre
les	DET	le
verticale	NOUN	verticale
et	CCONJ	et
Oh	INTJ	Oh
lieu	NOUN	lieu
suivit	VERB	suivre
surface	NOUN	surface
contrecœur	NOUN	contrecœur
j'	PRON	je
le	DET	le
.	PUNCT	.
les	DET	le
vers	ADP	vers
nage	NOUN	nage
avait	AUX	avoir
retraite	NOUN	retraite
la	DET	le
doute	NOUN	doute
un	DET	un
J'	PRON	je
elle	PRON	lui
découvert	VERB	découvrir
battirent	VERB	battre
je	PRON	je
avait	AUX	avoir
cinq	NUM	cinq
avait	VERB	avoir
meurs	VERB	mourir
chercher	VERB	chercher
s'	PRON	se
avait	VERB	avoir
vers	ADP	vers
l'	DET	le
drôle	NOUN	drôle
réaction	NOUN	réaction
—	PUNCT	—
le	DET	le
nageaient	VERB	nager
,	PUNCT	,
était	VERB	être
Erin	PROPN	Erin
,	PUNCT	,
aurais	AUX	avoir
jeune	ADJ	jeune
,	PUNCT	,
referma	VERB	refermer
mètres	NOUN	mètre
l'	PRON	l'
si	SCONJ	si
du	DET	de
Je	PRON	je
regagna	VERB	regagner
des	DET	un
brillant	ADJ	brillant
.	PUNCT	.
faire	VERB	faire
.	PUNCT	.
était	AUX	être
décision	NOUN	décision
et	CCONJ	et
hisser	VERB	hisser
qu'	SCONJ	que
présence	NOUN	présence
le	DET	le
poids	NOUN	poids
argument	NOUN	argument
étudié	VERB	étudier
pas	ADV	pas
je	PRON	je
leur	DET	leur
tellement	ADV	tellement
de	ADP	de
plus	ADV	plus
Erin	PROPN	Erin
Aléoutiennes	PROPN	Aléoutiennes
à	ADP	à
devait	VERB	devoir
Ce	PRON	ce
la	DET	le
facile	ADJ	facile
s'	PRON	se
,	PUNCT	,
de	ADP	de
yeux	NOUN	oeil
Il	PRON	il
dans	ADP	dans
seule	ADJ	seul
famille	NOUN	famille
ses	DET	son
dit	VERB	dire
elle	PRON	lui
qu'	SCONJ	que
la	PRON	le
puis	CCONJ	puis
de	ADP	de
bas	ADV	bas
et	CCONJ	et
rejointe	VERB	rejoindre
aussi	ADV	aussi
Trois	NUM	Trois
effet	NOUN	effet
sois	AUX	être
.	PUNCT	.
Erin	PROPN	Erin
véranda	NOUN	véranda
très	ADV	très
mon	DET	mon
ces	DET	ce
de	ADP	de
ces	DET	ce
d'	ADP	de
contenir	VERB	contenir
le	DET	le
vers	ADP	vers
Après	ADP	après
ôta	VERB	ôter
Les	DET	le
Si	SCONJ	si
la	DET	le
Erin	PROPN	Erin
trouva	VERB	trouver
que	SCONJ	que
Mmm	NOUN	mmm
serait	AUX	être
non	ADV	non
pas	ADV	pas
Mais	CCONJ	mais
de	ADP	de
que	PRON	que
à	ADP	à
quittèrent	VERB	quitter
Ils	PRON	il
leur	DET	leur
se	PRON	se
son	DET	son
,	PUNCT	,
dans	ADP	dans
bélugas	NOUN	béluga
Christian	PROPN	Christian
indignaient	VERB	indigner
de	ADP	de
disparu	VERB	disparaître
l'	PRON	l'
désormais	ADV	désormais
comportement	NOUN	comportement
le	PRON	le
qu'	SCONJ	que
.	PUNCT	.
,	PUNCT	,
intrus	NOUN	intrus
en	ADP	en
la	DET	le
qui	PRON	qui
devint	VERB	devenir
Puis	CCONJ	puis
s'	PRON	se
rien	PRON	rien
vie	NOUN	vie
dans	ADP	dans
Erin	PROPN	Erin
travail	NOUN	travail
une	DET	un
hésita	VERB	hésiter
brusquement	ADV	brusquement
main	NOUN	main
un	DET	un
restèrent	VERB	rester
brillaient	VERB	briller
profonde	ADJ	profond
fond	NOUN	fond
un	DET	un
baleineau	NOUN	baleineau
comprendre	VERB	comprendre
Dès	ADP	dès
—	PUNCT	—
et	CCONJ	et
des	DET	un
son	DET	son
lissa	VERB	lisser
.	PUNCT	.
sur	ADP	sur
.	PUNCT	.
.	PUNCT	.
intéresser	VERB	intéresser
des	DET	un
.	PUNCT	.
sa	DET	son
œufs	NOUN	œuf
la	DET	le
échelle	NOUN	échelle
autre	ADJ	autre
s'	PRON	se
d'	ADP	de
ne	ADV	ne
porta	VERB	porter
Erin	PROPN	Erin
institut	NOUN	institut
après-midi	NOUN	après-midi
un	DET	un
convaincre	VERB	convaincre
Puis	CCONJ	puis
prépare	VERB	prépare
éléments	NOUN	élément
cinq	NUM	cinq
le	DET	le
-elle	PRON	lui
possédait	VERB	posséder
s'	PRON	se
,	PUNCT	,
avait	AUX	avoir
,	PUNCT	,
lui	PRON	lui
.	PUNCT	.
.	PUNCT	.
crocs	NOUN	croc
donc	ADV	donc
lui	PRON	lui
beaucoup	ADV	beaucoup
-	PRON	-
de	ADP	de
le	DET	le
?	PUNCT	?
.	PUNCT	.
ai	AUX	avoir
à	ADP	à
serait	AUX	être
Bien	ADV	bien
Oh	INTJ	Oh
ponton	NOUN	ponton
Mais	CCONJ	mais
commandes	NOUN	commande
Christian	PROPN	Christian
vous	PRON	vous
aigles	NOUN	aigle
rien	PRON	rien
autre	PRON	autre
pincé	VERB	pincer
à	ADP	à
en	ADP	en
chien	NOUN	chien
.	PUNCT	.
le	DET	le
homme	NOUN	homme
plage	NOUN	plage
baissa	VERB	baisser
pas	ADV	pas
inconnu	ADJ	inconnu
s'	PRON	se
gélatine	NOUN	gélatine
Mais	CCONJ	mais
—	PUNCT	—
fort	ADV	fort
vit	VERB	voir
était	AUX	être
à	ADP	à
plage	NOUN	plage
pincement	NOUN	pincement
homme	NOUN	homme
bon	ADJ	bon
secrétaire	NOUN	secrétaire
?	PUNCT	?
lui	PRON	lui
lui	PRON	lui
pouvez	VERB	pouvoir
en	PRON	en
ne	ADV	ne
être	AUX	être
êtes	AUX	être
Phillip	PROPN	Phillip
Mais	CCONJ	mais
,	PUNCT	,
le	DET	le
femme	NOUN	femme
Laisse	VERB	laisse
ne	ADV	ne
à	ADP	à
quelques	ADJ	quelque
interlocuteur	NOUN	interlocuteur
Dekker	PROPN	Dekker
en	ADP	en
Ryan	PROPN	Ryan
le	PRON	le
Et	CCONJ	et
reconnut	VERB	reconnaître
,	PUNCT	,
terre	NOUN	terre
implacable	ADJ	implacable
mètres	NOUN	mètre
Mason	PROPN	Mason
ce	DET	ce
.	PUNCT	.
.	PUNCT	.
-t	PRON	-t
l'	DET	le
pas	ADV	pas
en	ADP	en
mentionné	VERB	mentionner
et	CCONJ	et
jugé	VERB	juger
Erin	PROPN	Erin
C'	PRON	ce
appeler	VERB	appeler
regrette	VERB	regrette
a	VERB	avoir
,	PUNCT	,
quelques	DET	quelque
clochait	VERB	clocher
argent	ADJ	argent
emboîta	VERB	emboîter
découvrit	VERB	découvrir
comme	ADP	comme
son	DET	son
demeurez	VERB	demeurer
quand	SCONJ	quand
un	DET	un
Le	DET	le
visiteur	NOUN	visiteur
me	PRON	me
—	PUNCT	—
vous	PRON	vous
Ils	PRON	il
,	PUNCT	,
version	NOUN	version
gentil	ADJ	gentil
sur	ADP	sur
.	PUNCT	.
montré	VERB	montrer
.	PUNCT	.
Les	DET	le
de	ADP	de
passion	NOUN	passion
elle-même	PRON	lui-même
,	PUNCT	,
l'	DET	le
improbable	ADJ	improbable
.	PUNCT	.
resta	VERB	rester
exécution	NOUN	exécution
présence	NOUN	présence
demande	VERB	demande
lundi	NOUN	lundi
.	PUNCT	.
où	ADV	où
son	DET	son
voir	VERB	voir
oser	VERB	oser
il	PRON	il
a	AUX	avoir
—	PUNCT	—
Mason	PROPN	Mason
.	PUNCT	.
ai	AUX	avoir
répondit	VERB	répondre
Dekker	PROPN	Dekker
écarquilla	VERB	écarquiller
tentative	NOUN	tentative
cerbère	NOUN	cerbère
inscription	NOUN	inscription
avait	AUX	avoir
la	DET	le
de	ADP	de
Le	DET	le
danger	NOUN	danger
Erin	PROPN	Erin
le	DET	le
toute	ADV	toute
se	PRON	se
un	DET	un
A	ADP	à
.	PUNCT	.
Où	ADV	où
elle	PRON	lui
Mason	PROPN	Mason
comment	ADV	comment
.	PUNCT	.
autre	ADJ	autre
et	CCONJ	et
la	DET	le
,	PUNCT	,
Bien	ADV	bien
J'	PRON	je
mais	CCONJ	mais
le	DET	le
de	ADP	de
.	PUNCT	.
de	ADP	de
L'	DET	le
ai	AUX	avoir
,	PUNCT	,
,	PUNCT	,
petit	ADJ	petit
l'	DET	le
n'	ADV	n'
autres	ADJ	autre
volte	NOUN	volte
plusieurs	DET	plusieurs
Phillip	PROPN	Phillip
,	PUNCT	,
débarcadère	NOUN	débarcadère
y	PRON	y
.	PUNCT	.
avait	VERB	avoir
Eh	INTJ	Eh
mais	CCONJ	mais
entendu	VERB	entendre
—	PUNCT	—
.	PUNCT	.
.	PUNCT	.
une	PRON	un
envol	NOUN	envol
fût	AUX	être
était	AUX	être
tandis	ADV	tandis
couché	VERB	coucher
L'	DET	le
de	ADP	de
...	PUNCT	...
qu'	SCONJ	que
Je	PRON	je
de	ADP	de
la	DET	le
facile	ADJ	facile
l'	DET	le
penser	VERB	penser
et	CCONJ	et
.	PUNCT	.
heure	NOUN	heure
